actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
637,PT03M32.00S,2024-04-04T02:02:55.6Z,4,REGULAR,rebound,offensive,[],1630692,,,1610612763,92,98,2024-04-04T02:23:57Z,5556718,False,,,0,,J. Goodwin REBOUND (Off:4 Def:7),[1630692],1610612763.0,MEM,,,,Goodwin,J. Goodwin,,,,,Restricted Area,0-8 Center,,,,,,636.0,,,,,,,,,,11.0,7.0,4.0,,
635,PT03M32.00S,2024-04-04T02:02:56.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630692,88.30486202365309,55.12408088235294,1610612763,92,100,2024-04-04T02:23:21Z,5559375,False,26.0,57.0,1,right,J. Goodwin 6' tip Layup (12 PTS),[1630692],1610612763.0,MEM,tip,,,Goodwin,J. Goodwin,,,,,In The Paint (Non-RA),0-8 Center,,,,6.28,Made,,12.0,,,,,,,,,,,,,
575,PT03M32.00S,2024-04-04T02:03:00.2Z,4,REGULAR,foul,personal,['1freethrow'],201572,,,1610612763,92,100,2024-04-04T02:03:25Z,5570000,False,,,0,,B. Lopez shooting personal FOUL (4 PF) (Goodwin 1 FT),"[201572, 1630692]",1610612749.0,MIL,shooting,,,Lopez,B. Lopez,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,202035.0,4.0,0.0,Goodwin,1630692.0,,,,,
577,PT03M32.00S,2024-04-04T02:03:26.7Z,4,REGULAR,freethrow,1 of 1,['2ndchance'],1630692,,,1610612763,92,101,2024-04-04T02:23:21Z,5590000,False,,,0,,J. Goodwin Free Throw 1 of 1 (13 PTS),[1630692],1610612763.0,MEM,,,,Goodwin,J. Goodwin,,,,,,,,,,,Made,,13.0,,,,,,,,,,,,,
578,PT03M19.00S,2024-04-04T02:03:43.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201572,7.30946123521682,50.73529411764706,1610612749,94,101,2024-04-04T02:04:32Z,5600000,False,-4.0,16.0,1,left,B. Lopez Layup (22 PTS) (G. Antetokounmpo 7 AST),"[201572, 203507]",1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Restricted Area,0-8 Center,,,,1.66,Made,,22.0,G. Antetokounmpo,203507.0,7.0,,,,,,,,,,
580,PT03M19.00S,2024-04-04T02:03:47.3Z,4,REGULAR,foul,personal,['1freethrow'],1630205,,,1610612749,94,101,2024-04-04T02:04:09Z,5620000,False,,,0,,L. Stevens shooting personal FOUL (2 PF) (Lopez 1 FT),"[1630205, 201572]",1610612763.0,MEM,shooting,,,Stevens,L. Stevens,,,,,Restricted Area,0-8 Center,,,,,,,,,,,200833.0,2.0,0.0,Lopez,201572.0,,,,,
584,PT03M19.00S,2024-04-04T02:04:10.4Z,4,REGULAR,freethrow,1 of 1,[],201572,,,1610612749,95,101,2024-04-04T02:04:10Z,5640000,False,,,0,,B. Lopez Free Throw 1 of 1 (23 PTS),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,Made,,23.0,,,,,,,,,,,,,
585,PT03M02.00S,2024-04-04T02:04:27.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631222,89.83245729303549,39.705882352941174,1610612763,95,101,2024-04-04T02:04:43Z,5650000,False,-51.0,43.0,1,right,MISS J. LaRavia 6' driving floating bank Shot,[1631222],1610612763.0,MEM,driving floating bank,,,LaRavia,J. LaRavia,,,,,In The Paint (Non-RA),0-8 Center,,,,6.72,Missed,,,,,,,,,,,,,,,
586,PT03M02.00S,2024-04-04T02:04:27.9Z,4,REGULAR,rebound,defensive,[],203507,,,1610612749,95,101,2024-04-04T02:04:43Z,5660000,False,,,0,,G. Antetokounmpo REBOUND (Off:1 Def:6),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,In The Paint (Non-RA),0-8 Center,,,,,,585.0,,,,,,,,,,7.0,6.0,1.0,,
587,PT02M55.00S,2024-04-04T02:04:35.4Z,4,REGULAR,3pt,Jump Shot,[],1626192,28.07161629434954,19.362745098039216,1610612749,95,101,2024-04-04T02:04:48Z,5670000,False,153.0,211.0,1,left,MISS P. Connaughton 26' 3PT,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,Above the Break 3,24+ Right Center,,,,26.11,Missed,,,,,,,,,,,,,,,
588,PT02M52.00S,2024-04-04T02:04:37.5Z,4,REGULAR,rebound,offensive,[],201572,,,1610612749,95,101,2024-04-04T02:04:37Z,5680000,False,,,0,,B. Lopez REBOUND (Off:5 Def:5),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Above the Break 3,24+ Right Center,,,,,,587.0,,,,,,,,,,10.0,5.0,5.0,,
589,PT02M48.00S,2024-04-04T02:04:42.2Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",203507,6.915243101182654,49.754901960784316,1610612749,97,101,2024-04-04T02:04:53Z,5690000,False,1.0,13.0,1,left,G. Antetokounmpo cutting DUNK (19 PTS) (P. Connaughton 8 AST),"[203507, 1626192]",1610612749.0,MIL,cutting,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,,,,1.26,Made,,19.0,P. Connaughton,1626192.0,8.0,,,,,,,,,,
591,PT02M25.00S,2024-04-04T02:05:04.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628991,92.32917214191852,51.225490196078425,1610612763,97,103,2024-04-04T02:05:11Z,5710000,False,6.0,20.0,1,right,J. Jackson Jr. driving Layup (32 PTS),[1628991],1610612763.0,MEM,driving,,,Jackson Jr.,J. Jackson Jr.,,,,,Restricted Area,0-8 Center,,,,2.05,Made,,32.0,,,,,,,,,,,,,
592,PT02M10.00S,2024-04-04T02:05:19.5Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],201572,16.113666228646515,38.23529411764706,1610612749,99,103,2024-04-04T02:05:23Z,5720000,False,59.0,99.0,1,left,B. Lopez 11' turnaround Hook (25 PTS) (G. Antetokounmpo 8 AST),"[201572, 203507]",1610612749.0,MIL,turnaround,,,Lopez,B. Lopez,,,,,In The Paint (Non-RA),8-16 Center,,,,11.51,Made,,25.0,G. Antetokounmpo,203507.0,8.0,,,,,,,,,,
594,PT01M52.00S,2024-04-04T02:05:40.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1641713,92.9862023653088,50.73529411764706,1610612763,99,105,2024-04-04T02:05:47Z,5740000,False,4.0,13.0,1,right,G. Jackson cutting Layup (14 PTS) (J. Jackson Jr. 4 AST),"[1641713, 1628991]",1610612763.0,MEM,cutting,,,Jackson,G. Jackson,,,,,Restricted Area,0-8 Center,,,,1.39,Made,,14.0,J. Jackson Jr.,1628991.0,4.0,,,,,,,,,,
596,PT01M52.00S,2024-04-04T02:05:44.0Z,4,REGULAR,foul,personal,['1freethrow'],201572,,,1610612763,99,105,2024-04-04T02:05:59Z,5760000,False,,,0,,B. Lopez shooting personal FOUL (5 PF) (Jackson 1 FT),"[201572, 1641713]",1610612749.0,MIL,shooting,,,Lopez,B. Lopez,,,,,Restricted Area,0-8 Center,,,,,,,,,,,200833.0,5.0,0.0,Jackson,1641713.0,,,,,
598,PT01M52.00S,2024-04-04T02:05:52.5Z,4,REGULAR,substitution,out,[],1630205,,,1610612763,99,105,2024-04-04T02:06:36Z,5780000,False,,,0,,SUB out: L. Stevens,[1630205],1610612763.0,MEM,,,,Stevens,L. Stevens,,,,,,,,,,,,,,,,,,,,,,,,,,
599,PT01M52.00S,2024-04-04T02:05:52.5Z,4,REGULAR,substitution,in,[],1629634,,,1610612763,99,105,2024-04-04T02:06:36Z,5790000,False,,,0,,SUB in: B. Clarke,[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,,,,,,,,,
600,PT01M52.00S,2024-04-04T02:06:10.4Z,4,REGULAR,freethrow,1 of 1,[],1641713,,,1610612763,99,106,2024-04-04T02:06:10Z,5800000,False,,,0,,G. Jackson Free Throw 1 of 1 (15 PTS),[1641713],1610612763.0,MEM,,,,Jackson,G. Jackson,,,,,,,,,,,Made,,15.0,,,,,,,,,,,,,
601,PT01M32.00S,2024-04-04T02:06:33.1Z,4,REGULAR,3pt,Jump Shot,[],1626192,33.459264126149804,34.80392156862745,1610612749,99,106,2024-04-04T02:06:39Z,5810000,False,76.0,262.0,1,left,MISS P. Connaughton 27' 3PT,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,Above the Break 3,24+ Center,,,,27.28,Missed,,,,,,,,,,,,,,,
602,PT01M28.00S,2024-04-04T02:06:37.1Z,4,REGULAR,rebound,defensive,[],1629634,,,1610612763,99,106,2024-04-04T02:06:39Z,5820000,False,,,0,,B. Clarke REBOUND (Off:1 Def:5),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,Above the Break 3,24+ Center,,,,,,601.0,,,,,,,,,,6.0,5.0,1.0,,
603,PT01M12.00S,2024-04-04T02:06:52.2Z,4,REGULAR,3pt,Jump Shot,[],1628991,67.7562417871222,77.94117647058823,1610612763,99,106,2024-04-04T02:06:59Z,5830000,False,140.0,251.0,1,right,MISS J. Jackson Jr. 28' 3PT,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Above the Break 3,24+ Right Center,,,,28.69,Missed,,,,,,,,,,,,,,,
604,PT01M09.00S,2024-04-04T02:06:55.2Z,4,REGULAR,rebound,offensive,[],1629634,,,1610612763,99,106,2024-04-04T02:06:59Z,5840000,False,,,0,,B. Clarke REBOUND (Off:2 Def:5),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,Above the Break 3,24+ Right Center,,,,,,603.0,,,,,,,,,,7.0,5.0,2.0,,
605,PT00M59.30S,2024-04-04T02:07:07.1Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1628991,88.78120893561103,94.6078431372549,1610612763,99,109,2024-04-04T02:07:14Z,5850000,False,223.0,53.0,1,right,J. Jackson Jr. 3PT step back (35 PTS),[1628991],1610612763.0,MEM,step back,,,Jackson Jr.,J. Jackson Jr.,,,,,Right Corner 3,24+ Right,,,,22.92,Made,,35.0,,,,,,,,,,,,,
606,PT00M59.30S,2024-04-04T02:07:13.3Z,4,REGULAR,timeout,full,['team'],0,,,1610612749,99,109,2024-04-04T02:07:13Z,5860000,False,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
607,PT00M59.30S,2024-04-04T02:08:08.5Z,4,REGULAR,substitution,out,[],203109,,,1610612749,99,109,2024-04-04T02:08:44Z,5870000,False,,,0,,SUB out: J. Crowder,[203109],1610612749.0,MIL,,,,Crowder,J. Crowder,,,,,,,,,,,,,,,,,,,,,,,,,,
608,PT00M59.30S,2024-04-04T02:08:08.5Z,4,REGULAR,substitution,in,[],1631260,,,1610612749,99,109,2024-04-04T02:08:44Z,5880000,False,,,0,,SUB in: A. Green,[1631260],1610612749.0,MIL,,,,Green,A. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
609,PT00M49.60S,2024-04-04T02:09:07.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203507,6.521024967148489,51.71568627450981,1610612749,101,109,2024-04-04T02:09:13Z,5890000,False,-9.0,9.0,1,left,G. Antetokounmpo driving finger roll Layup (21 PTS),[203507],1610612749.0,MIL,driving finger roll,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,,,,1.23,Made,,21.0,,,,,,,,,,,,,
610,PT00M49.60S,2024-04-04T02:09:11.1Z,4,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1631222,,,1610612749,101,109,2024-04-04T02:09:26Z,5900000,False,,,0,,J. LaRavia shooting personal FOUL (3 PF) (Antetokounmpo 1 FT),"[1631222, 203507]",1610612763.0,MEM,shooting,,,LaRavia,J. LaRavia,,,,,Restricted Area,0-8 Center,,,,,,,,,,,202035.0,3.0,0.0,Antetokounmpo,203507.0,,,,,
612,PT00M49.60S,2024-04-04T02:09:34.7Z,4,REGULAR,substitution,out,[],201572,,,1610612749,101,109,2024-04-04T02:10:04Z,5920000,False,,,0,,SUB out: B. Lopez,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
613,PT00M49.60S,2024-04-04T02:09:34.7Z,4,REGULAR,substitution,in,[],1641748,,,1610612749,101,109,2024-04-04T02:10:04Z,5930000,False,,,0,,SUB in: A. Jackson Jr.,[1641748],1610612749.0,MIL,,,,Jackson Jr.,A. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
614,PT00M49.60S,2024-04-04T02:09:56.3Z,4,REGULAR,freethrow,1 of 1,[],203507,,,1610612749,101,109,2024-04-04T02:10:15Z,5940000,False,,,0,,MISS G. Antetokounmpo Free Throw 1 of 1,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
615,PT00M48.70S,2024-04-04T02:09:57.2Z,4,REGULAR,rebound,defensive,[],1630692,,,1610612763,101,109,2024-04-04T02:10:40Z,5950000,False,,,0,,J. Goodwin REBOUND (Off:4 Def:8),[1630692],1610612763.0,MEM,,,,Goodwin,J. Goodwin,,,,,,,,,,,,614.0,,,,,,,,,,12.0,8.0,4.0,,
618,PT00M43.80S,2024-04-04T02:10:37.6Z,4,REGULAR,timeout,full,['team'],0,,,1610612763,101,109,2024-04-04T02:10:37Z,5980000,False,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
619,PT00M41.30S,2024-04-04T02:12:31.4Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626192,,,1610612763,101,109,2024-04-04T02:27:35Z,5990000,False,,,0,,P. Connaughton take personal FOUL (1 PF) (LaRavia 2 FT),"[1626192, 1631222]",1610612749.0,MIL,take,,,Connaughton,P. Connaughton,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,200833.0,1.0,0.0,LaRavia,1631222.0,,,,,
621,PT00M41.30S,2024-04-04T02:13:01.7Z,4,REGULAR,freethrow,1 of 2,[],1631222,,,1610612763,101,110,2024-04-04T02:13:01Z,6010000,False,,,0,,J. LaRavia Free Throw 1 of 2 (8 PTS),[1631222],1610612763.0,MEM,,,,LaRavia,J. LaRavia,,,,,,,,,,,Made,,8.0,,,,,,,,,,,,,
622,PT00M41.30S,2024-04-04T02:13:05.4Z,4,REGULAR,substitution,out,[],1641748,,,1610612763,101,110,2024-04-04T02:13:10Z,6020000,False,,,0,,SUB out: A. Jackson Jr.,[1641748],1610612749.0,MIL,,,,Jackson Jr.,A. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
623,PT00M41.30S,2024-04-04T02:13:05.4Z,4,REGULAR,substitution,in,[],201572,,,1610612763,101,110,2024-04-04T02:13:10Z,6030000,False,,,0,,SUB in: B. Lopez,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
624,PT00M41.30S,2024-04-04T02:13:16.8Z,4,REGULAR,freethrow,2 of 2,[],1631222,,,1610612763,101,111,2024-04-04T02:13:16Z,6040000,False,,,0,,J. LaRavia Free Throw 2 of 2 (9 PTS),[1631222],1610612763.0,MEM,,,,LaRavia,J. LaRavia,,,,,,,,,,,Made,,9.0,,,,,,,,,,,,,
625,PT00M41.30S,2024-04-04T02:13:22.8Z,4,REGULAR,timeout,full,['team'],0,,,1610612749,101,111,2024-04-04T02:13:22Z,6050000,False,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
626,PT00M36.00S,2024-04-04T02:15:04.9Z,4,REGULAR,3pt,Jump Shot,[],1627736,31.750985545335087,71.81372549019608,1610612749,101,111,2024-04-04T02:15:10Z,6060000,False,-109.0,246.0,1,left,MISS M. Beasley 26' 3PT,[1627736],1610612749.0,MIL,,,,Beasley,M. Beasley,,,,,Above the Break 3,24+ Left Center,,,,26.91,Missed,,,,,,,,,,,,,,,
627,PT00M32.80S,2024-04-04T02:15:08.1Z,4,REGULAR,rebound,defensive,[],1641713,,,1610612763,101,111,2024-04-04T02:15:08Z,6070000,False,,,0,,G. Jackson REBOUND (Off:0 Def:11),[1641713],1610612763.0,MEM,,,,Jackson,G. Jackson,,,,,Above the Break 3,24+ Left Center,,,,,,626.0,,,,,,,,,,11.0,11.0,0.0,,
628,PT00M12.40S,2024-04-04T02:15:31.1Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612763,101,111,2024-04-04T02:15:46Z,6080000,False,,,0,,MEM shot clock Team TURNOVER,[],1610612763.0,MEM,,,,,,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
629,PT00M12.40S,2024-04-04T02:15:37.8Z,4,REGULAR,substitution,out,[],203507,,,1610612749,101,111,2024-04-04T02:15:49Z,6090000,False,,,0,,SUB out: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,,
630,PT00M12.40S,2024-04-04T02:15:37.8Z,4,REGULAR,substitution,in,[],1641748,,,1610612749,101,111,2024-04-04T02:15:49Z,6100000,False,,,0,,SUB in: A. Jackson Jr.,[1641748],1610612749.0,MIL,,,,Jackson Jr.,A. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
631,PT00M04.20S,2024-04-04T02:15:58.8Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1626192,32.802233902759525,17.401960784313726,1610612749,101,111,2024-04-04T02:16:03Z,6110000,False,163.0,256.0,1,left,MISS P. Connaughton 30' 3PT,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,Above the Break 3,24+ Right Center,,,,30.33,Missed,,,,,,,,,,,,,,,
632,PT00M01.40S,2024-04-04T02:16:01.7Z,4,REGULAR,rebound,defensive,[],1641713,,,1610612763,101,111,2024-04-04T02:16:01Z,6120000,False,,,0,,G. Jackson REBOUND (Off:0 Def:12),[1641713],1610612763.0,MEM,,,,Jackson,G. Jackson,,,,,Above the Break 3,24+ Right Center,,,,,,631.0,,,,,,,,,,12.0,12.0,0.0,,
633,PT00M00.00S,2024-04-04T02:16:14.6Z,4,REGULAR,period,end,[],0,,,1610612763,101,111,2024-04-04T02:16:14Z,6130000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
634,PT00M00.00S,2024-04-04T02:16:16.7Z,4,REGULAR,game,end,[],0,,,0,101,111,2024-04-04T02:16:16Z,6140000,False,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
