actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,playerName,playerNameI,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
435,PT06M34.00S,2023-11-16T01:35:10.7Z,3,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612742,63,83,2023-11-16T01:35:56Z,4180000,False,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,,434.0,,,,,,,,,,,,,,,,,
436,PT06M34.00S,2023-11-16T01:35:10.7Z,3,REGULAR,freethrow,3 of 3,['2ndchance'],203501,,,1610612742,63,83,2023-11-16T01:35:56Z,4190000,False,,,0,,MISS T. Hardaway Jr. Free Throw 3 of 3,[203501],1610612742.0,DAL,,,,,,,,,,Missed,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,
437,PT06M34.00S,2023-11-16T01:35:10.7Z,3,REGULAR,rebound,defensive,[],1626145,,,1610612764,63,83,2023-11-16T01:35:56Z,4200000,False,,,0,,T. Jones REBOUND (Off:0 Def:3),[1626145],1610612764.0,WAS,,,,,,,,,,,Jones,T. Jones,436.0,3.0,3.0,0.0,,,,,,,,,,,,,,
438,PT06M18.00S,2023-11-16T01:35:54.4Z,3,REGULAR,turnover,bad pass,[],1629673,,,1610612764,63,83,2023-11-16T01:36:00Z,4210000,False,,,0,,J. Poole bad pass TURNOVER (4 TO),"[1629673, 1630182]",1610612764.0,WAS,,,,,,,In The Paint (Non-RA),8-16 Left,,,Poole,J. Poole,,,,,,,,,,,,,,4.0,Green,1630182.0,,
439,PT06M18.00S,2023-11-16T01:35:54.4Z,3,REGULAR,steal,,[],1630182,,,1610612742,63,83,2023-11-16T01:35:56Z,4220000,False,,,0,,J. Green STEAL (1 STL),[1630182],1610612742.0,DAL,,,,,,,In The Paint (Non-RA),8-16 Left,,,Green,J. Green,,,,,,,,,,,,,,,,,,
440,PT06M11.00S,2023-11-16T01:36:00.4Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1641726,92.72339027595268,50.245098039215684,1610612742,63,85,2023-11-16T01:36:09Z,4230000,False,1.0,16.0,1,right,D. Lively II cutting DUNK (8 PTS) (G. Williams 5 AST),"[1641726, 1629684]",1610612742.0,DAL,cutting,,,,,,Restricted Area,0-8 Center,1.59,Made,Lively II,D. Lively II,,,,,,,,,,8.0,G. Williams,1629684.0,5.0,,,,,
442,PT05M46.00S,2023-11-16T01:36:25.8Z,3,REGULAR,3pt,Jump Shot,[],1629013,31.750985545335087,75.73529411764706,1610612764,63,85,2023-11-16T01:36:30Z,4250000,False,-129.0,246.0,1,left,MISS L. Shamet 27' 3PT,[1629013],1610612764.0,WAS,,,,,,,Above the Break 3,24+ Left Center,27.76,Missed,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,
443,PT05M43.00S,2023-11-16T01:36:28.8Z,3,REGULAR,rebound,offensive,[],1629655,,,1610612764,63,85,2023-11-16T01:36:30Z,4260000,False,,,0,,D. Gafford REBOUND (Off:2 Def:6),[1629655],1610612764.0,WAS,,,,,,,Above the Break 3,24+ Left Center,,,Gafford,D. Gafford,442.0,8.0,6.0,2.0,,,,,,,,,,,,,,
444,PT05M41.00S,2023-11-16T01:36:30.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629655,7.30946123521682,49.754901960784316,1610612764,65,85,2023-11-16T01:36:36Z,4270000,False,1.0,16.0,1,left,D. Gafford Layup (8 PTS),[1629655],1610612764.0,WAS,,,,,,,Restricted Area,0-8 Center,1.62,Made,Gafford,D. Gafford,,,,,,,,,,8.0,,,,,,,,
445,PT05M27.00S,2023-11-16T01:36:48.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1641726,94.69448094612353,59.55882352941176,1610612742,65,87,2023-11-16T01:36:53Z,4280000,False,48.0,-3.0,1,right,D. Lively II cutting Layup (10 PTS) (L. Doncic 6 AST),"[1641726, 1629029]",1610612742.0,DAL,cutting,,,,,,In The Paint (Non-RA),0-8 Center,4.79,Made,Lively II,D. Lively II,,,,,,,,,,10.0,L. Doncic,1629029.0,6.0,,,,,
447,PT05M27.00S,2023-11-16T01:36:53.5Z,3,REGULAR,foul,personal,['1freethrow'],1629673,,,1610612742,65,87,2023-11-16T01:37:03Z,4300000,False,,,0,,J. Poole shooting personal FOUL (4 PF) (Lively II 1 FT),"[1629673, 1641726]",1610612764.0,WAS,shooting,,,,,,Restricted Area,0-8 Center,,,Poole,J. Poole,,,,,1199.0,4.0,0.0,Lively II,1641726.0,,,,,,,,,
449,PT05M27.00S,2023-11-16T01:37:14.9Z,3,REGULAR,freethrow,1 of 1,[],1641726,,,1610612742,65,88,2023-11-16T01:37:14Z,4320000,False,,,0,,D. Lively II Free Throw 1 of 1 (11 PTS),[1641726],1610612742.0,DAL,,,,,,,,,,Made,Lively II,D. Lively II,,,,,,,,,,11.0,,,,,,,,
477,PT05M27.00S,2023-11-16T01:37:23.3Z,3,REGULAR,substitution,out,[],1626145,,,1610612764,65,88,2023-11-16T01:40:43Z,4325000,False,,,0,,SUB out: T. Jones,[1626145],1610612764.0,WAS,,,,,,,,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,
478,PT05M27.00S,2023-11-16T01:37:23.3Z,3,REGULAR,substitution,in,[],1630557,,,1610612764,65,88,2023-11-16T01:40:43Z,4327500,False,,,0,,SUB in: C. Kispert,[1630557],1610612764.0,WAS,,,,,,,,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,
450,PT05M13.00S,2023-11-16T01:37:31.7Z,3,REGULAR,3pt,Jump Shot,[],1629673,20.18725361366623,8.088235294117647,1610612764,68,88,2023-11-16T01:37:36Z,4330000,False,210.0,137.0,1,left,J. Poole 25' 3PT  (12 PTS) (D. Gafford 2 AST),"[1629673, 1629655]",1610612764.0,WAS,,,,,,,Above the Break 3,24+ Right Center,25.06,Made,Poole,J. Poole,,,,,,,,,,12.0,D. Gafford,1629655.0,2.0,,,,,
452,PT05M00.00S,2023-11-16T01:37:46.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629684,89.17542706964521,43.627450980392155,1610612742,68,88,2023-11-16T01:37:50Z,4350000,False,-32.0,49.0,1,right,MISS G. Williams driving finger roll Layup,[1629684],1610612742.0,DAL,driving finger roll,,,,,,In The Paint (Non-RA),0-8 Center,5.87,Missed,Williams,G. Williams,,,,,,,,,,,,,,,,,,
453,PT04M58.00S,2023-11-16T01:37:48.0Z,3,REGULAR,rebound,defensive,[],1629655,,,1610612764,68,88,2023-11-16T01:37:50Z,4360000,False,,,0,,D. Gafford REBOUND (Off:2 Def:7),[1629655],1610612764.0,WAS,,,,,,,In The Paint (Non-RA),0-8 Center,,,Gafford,D. Gafford,452.0,9.0,7.0,2.0,,,,,,,,,,,,,,
454,PT04M54.00S,2023-11-16T01:37:52.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630166,5.338370565045992,47.30392156862745,1610612764,70,88,2023-11-16T01:37:59Z,4370000,False,13.0,-2.0,1,left,D. Avdija driving Layup (7 PTS),[1630166],1610612764.0,WAS,driving,,,,,,Restricted Area,0-8 Center,1.37,Made,Avdija,D. Avdija,,,,,,,,,,7.0,,,,,,,,
455,PT04M42.00S,2023-11-16T01:38:02.6Z,3,REGULAR,2pt,Jump Shot,[],1629029,80.50262812089356,23.284313725490197,1610612742,70,88,2023-11-16T01:38:49Z,4380000,False,-134.0,131.0,1,right,MISS L. Doncic 18' step back Shot,[1629029],1610612742.0,DAL,step back,,,,,,Mid-Range,16-24 Left Center,18.7,Missed,Doncic,L. Doncic,,,,,,,,,,,,,,,,,,
456,PT04M40.00S,2023-11-16T01:38:04.6Z,3,REGULAR,rebound,defensive,[],1629013,,,1610612764,70,88,2023-11-16T01:38:19Z,4390000,False,,,0,,L. Shamet REBOUND (Off:0 Def:2),[1629013],1610612764.0,WAS,,,,,,,Mid-Range,16-24 Left Center,,,Shamet,L. Shamet,455.0,2.0,2.0,0.0,,,,,,,,,,,,,,
457,PT04M31.00S,2023-11-16T01:38:14.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629673,14.668199737187912,57.35294117647059,1610612764,70,88,2023-11-16T01:39:47Z,4400000,False,-37.0,85.0,1,left,MISS J. Poole 9' driving floating Shot,[1629673],1610612764.0,WAS,driving floating,,,,,,In The Paint (Non-RA),8-16 Center,9.3,Missed,Poole,J. Poole,,,,,,,,,,,,,,,,,,
458,PT04M29.00S,2023-11-16T01:38:16.5Z,3,REGULAR,rebound,defensive,[],1629029,,,1610612742,70,88,2023-11-16T01:38:38Z,4410000,False,,,0,,L. Doncic REBOUND (Off:1 Def:5),[1629029],1610612742.0,DAL,,,,,,,In The Paint (Non-RA),8-16 Center,,,Doncic,L. Doncic,457.0,6.0,5.0,1.0,,,,,,,,,,,,,,
459,PT04M23.00S,2023-11-16T01:38:21.8Z,3,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1641726,93.51182654402102,52.20588235294118,1610612742,70,90,2023-11-16T01:40:06Z,4420000,False,11.0,8.0,1,right,D. Lively II running DUNK (13 PTS) (L. Doncic 7 AST),"[1641726, 1629029]",1610612742.0,DAL,running,,,,,,Restricted Area,0-8 Center,1.39,Made,Lively II,D. Lively II,,,,,,,,,,13.0,L. Doncic,1629029.0,7.0,,,,,
461,PT04M02.00S,2023-11-16T01:38:44.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629673,6.389618922470433,62.99019607843137,1610612764,72,90,2023-11-16T01:38:49Z,4440000,False,-65.0,8.0,1,left,J. Poole 6' Layup (14 PTS),[1629673],1610612764.0,WAS,,,,,,,In The Paint (Non-RA),0-8 Center,6.54,Made,Poole,J. Poole,,,,,,,,,,14.0,,,,,,,,
462,PT03M53.00S,2023-11-16T01:38:52.0Z,3,REGULAR,3pt,Jump Shot,[],203501,69.99014454664915,82.59803921568627,1610612742,72,93,2023-11-16T01:38:57Z,4450000,False,163.0,230.0,1,right,T. Hardaway Jr. 28' 3PT pullup (26 PTS),[203501],1610612742.0,DAL,pullup,,,,,,Above the Break 3,24+ Right Center,28.16,Made,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,26.0,,,,,,,,
464,PT03M37.00S,2023-11-16T01:39:08.5Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1629655,4.28712220762155,53.431372549019606,1610612764,74,93,2023-11-16T01:39:13Z,4470000,False,-17.0,-12.0,1,left,D. Gafford alley-oop DUNK (10 PTS) (C. Kispert 3 AST),"[1629655, 1630557]",1610612764.0,WAS,alley-oop,,,,,,Restricted Area,0-8 Center,2.11,Made,Gafford,D. Gafford,,,,,,,,,,10.0,C. Kispert,1630557.0,3.0,,,,,
466,PT03M24.00S,2023-11-16T01:39:21.1Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1641726,92.59198423127464,44.85294117647059,1610612742,74,95,2023-11-16T01:39:25Z,4490000,False,-26.0,17.0,1,right,D. Lively II alley-oop DUNK (15 PTS) (L. Doncic 8 AST),"[1641726, 1629029]",1610612742.0,DAL,alley-oop,,,,,,Restricted Area,0-8 Center,3.09,Made,Lively II,D. Lively II,,,,,,,,,,15.0,L. Doncic,1629029.0,8.0,,,,,
468,PT03M11.00S,2023-11-16T01:39:34.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629673,6.652431011826544,48.77450980392157,1610612764,76,95,2023-11-16T01:39:40Z,4510000,False,6.0,10.0,1,left,J. Poole driving Layup (16 PTS) (D. Avdija 3 AST),"[1629673, 1630166]",1610612764.0,WAS,driving,,,,,,Restricted Area,0-8 Center,1.17,Made,Poole,J. Poole,,,,,,,,,,16.0,D. Avdija,1630166.0,3.0,,,,,
470,PT02M58.00S,2023-11-16T01:39:46.5Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1641726,93.11760840998686,55.88235294117647,1610612742,76,97,2023-11-16T01:39:56Z,4530000,False,29.0,12.0,1,right,D. Lively II alley-oop DUNK (17 PTS) (L. Doncic 9 AST),"[1641726, 1629029]",1610612742.0,DAL,alley-oop,,,,,,Restricted Area,0-8 Center,3.18,Made,Lively II,D. Lively II,,,,,,,,,,17.0,L. Doncic,1629029.0,9.0,,,,,
472,PT02M44.00S,2023-11-16T01:40:00.7Z,3,REGULAR,3pt,Jump Shot,[],1630166,29.517082785808146,19.11764705882353,1610612764,79,97,2023-11-16T01:40:05Z,4550000,False,154.0,225.0,1,left,D. Avdija 27' 3PT  (10 PTS) (J. Poole 2 AST),"[1630166, 1629673]",1610612764.0,WAS,,,,,,,Above the Break 3,24+ Right Center,27.29,Made,Avdija,D. Avdija,,,,,,,,,,10.0,J. Poole,1629673.0,2.0,,,,,
474,PT02M34.00S,2023-11-16T01:40:15.6Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630166,,,1610612742,79,97,2023-11-16T01:42:15Z,4570000,False,,,0,,D. Avdija personal FOUL (4 PF) (Doncic 2 FT),"[1630166, 1629029]",1610612764.0,WAS,,,,,,,Mid-Range,16-24 Center,,,Avdija,D. Avdija,,,,,1199.0,4.0,0.0,Doncic,1629029.0,,,,,,,,,
476,PT02M34.00S,2023-11-16T01:40:28.2Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612742,79,97,2023-11-16T01:40:28Z,4590000,False,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
479,PT02M34.00S,2023-11-16T01:42:23.0Z,3,REGULAR,substitution,out,[],1630166,,,1610612742,79,97,2023-11-16T01:42:58Z,4600000,False,,,0,,SUB out: D. Avdija,[1630166],1610612764.0,WAS,,,,,,,,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,
480,PT02M34.00S,2023-11-16T01:42:23.0Z,3,REGULAR,substitution,out,[],1629673,,,1610612742,79,97,2023-11-16T01:42:58Z,4610000,False,,,0,,SUB out: J. Poole,[1629673],1610612764.0,WAS,,,,,,,,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,
481,PT02M34.00S,2023-11-16T01:42:23.0Z,3,REGULAR,substitution,out,[],1629655,,,1610612742,79,97,2023-11-16T01:42:58Z,4620000,False,,,0,,SUB out: D. Gafford,[1629655],1610612764.0,WAS,,,,,,,,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,
482,PT02M34.00S,2023-11-16T01:42:23.0Z,3,REGULAR,substitution,out,[],1641726,,,1610612742,79,97,2023-11-16T01:42:58Z,4630000,False,,,0,,SUB out: D. Lively II,[1641726],1610612742.0,DAL,,,,,,,,,,,Lively II,D. Lively II,,,,,,,,,,,,,,,,,,
483,PT02M34.00S,2023-11-16T01:42:23.0Z,3,REGULAR,substitution,out,[],1629684,,,1610612742,79,97,2023-11-16T01:42:58Z,4640000,False,,,0,,SUB out: G. Williams,[1629684],1610612742.0,DAL,,,,,,,,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,
484,PT02M34.00S,2023-11-16T01:42:23.0Z,3,REGULAR,substitution,out,[],1630182,,,1610612742,79,97,2023-11-16T01:42:58Z,4650000,False,,,0,,SUB out: J. Green,[1630182],1610612742.0,DAL,,,,,,,,,,,Green,J. Green,,,,,,,,,,,,,,,,,,
485,PT02M34.00S,2023-11-16T01:42:23.0Z,3,REGULAR,substitution,in,[],1641731,,,1610612742,79,97,2023-11-16T01:42:58Z,4660000,False,,,0,,SUB in: B. Coulibaly,[1641731],1610612764.0,WAS,,,,,,,,,,,Coulibaly,B. Coulibaly,,,,,,,,,,,,,,,,,,
486,PT02M34.00S,2023-11-16T01:42:23.0Z,3,REGULAR,substitution,in,[],1628398,,,1610612742,79,97,2023-11-16T01:42:58Z,4670000,False,,,0,,SUB in: K. Kuzma,[1628398],1610612764.0,WAS,,,,,,,,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,
487,PT02M34.00S,2023-11-16T01:42:23.0Z,3,REGULAR,substitution,in,[],201568,,,1610612742,79,97,2023-11-16T01:42:58Z,4680000,False,,,0,,SUB in: D. Gallinari,[201568],1610612764.0,WAS,,,,,,,,,,,Gallinari,D. Gallinari,,,,,,,,,,,,,,,,,,
488,PT02M34.00S,2023-11-16T01:42:23.0Z,3,REGULAR,substitution,in,[],203939,,,1610612742,79,97,2023-11-16T01:42:58Z,4690000,False,,,0,,SUB in: D. Powell,[203939],1610612742.0,DAL,,,,,,,,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,
489,PT02M34.00S,2023-11-16T01:42:23.0Z,3,REGULAR,substitution,in,[],203957,,,1610612742,79,97,2023-11-16T01:42:58Z,4700000,False,,,0,,SUB in: D. Exum,[203957],1610612742.0,DAL,,,,,,,,,,,Exum,D. Exum,,,,,,,,,,,,,,,,,,
490,PT02M34.00S,2023-11-16T01:42:23.0Z,3,REGULAR,substitution,in,[],1627884,,,1610612742,79,97,2023-11-16T01:42:58Z,4710000,False,,,0,,SUB in: D. Jones Jr.,[1627884],1610612742.0,DAL,,,,,,,,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,,,,
491,PT02M34.00S,2023-11-16T01:43:20.5Z,3,REGULAR,freethrow,1 of 2,[],1629029,,,1610612742,79,97,2023-11-16T01:43:20Z,4720000,False,,,0,,MISS L. Doncic Free Throw 1 of 2,[1629029],1610612742.0,DAL,,,,,,,,,,Missed,Doncic,L. Doncic,,,,,,,,,,,,,,,,,,
492,PT02M34.00S,2023-11-16T01:43:20.5Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612742,79,97,2023-11-16T01:43:20Z,4730000,False,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,,491.0,,,,,,,,,,,,,,,,,
493,PT02M34.00S,2023-11-16T01:43:34.4Z,3,REGULAR,freethrow,2 of 2,[],1629029,,,1610612742,79,98,2023-11-16T01:43:34Z,4740000,False,,,0,,L. Doncic Free Throw 2 of 2 (25 PTS),[1629029],1610612742.0,DAL,,,,,,,,,,Made,Doncic,L. Doncic,,,,,,,,,,25.0,,,,,,,,
494,PT02M14.00S,2023-11-16T01:43:59.9Z,3,REGULAR,foul,personal,[],203939,,,1610612764,79,98,2023-11-16T01:44:28Z,4750000,False,,,0,,D. Powell personal FOUL (1 PF),"[203939, 201568]",1610612742.0,DAL,,,,,,,Above the Break 3,24+ Right Center,,,Powell,D. Powell,,,,,1199.0,1.0,0.0,Gallinari,201568.0,,,,,,,,,
496,PT02M13.00S,2023-11-16T01:44:26.6Z,3,REGULAR,turnover,out-of-bounds,[],1628398,,,1610612764,79,98,2023-11-16T01:44:37Z,4770000,False,,,0,,K. Kuzma bad pass out-of-bounds TURNOVER (2 TO),[1628398],1610612764.0,WAS,bad pass,,,,,,Mid-Range,16-24 Right,,,Kuzma,K. Kuzma,,,,,1199.0,,,,,,,,,2.0,,,,
503,PT02M13.00S,2023-11-16T01:44:43.0Z,3,REGULAR,substitution,out,[],1629029,,,1610612742,79,98,2023-11-16T01:45:52Z,4785000,False,,,0,,SUB out: L. Doncic,[1629029],1610612742.0,DAL,,,,,,,,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,,,,
504,PT02M13.00S,2023-11-16T01:44:43.0Z,3,REGULAR,substitution,in,[],203552,,,1610612742,79,98,2023-11-16T01:45:52Z,4787500,False,,,0,,SUB in: S. Curry,[203552],1610612742.0,DAL,,,,,,,,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,
498,PT01M56.00S,2023-11-16T01:44:54.1Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1627884,89.83245729303549,63.970588235294116,1610612742,79,100,2023-11-16T01:47:11Z,4790000,False,70.0,43.0,1,right,D. Jones Jr. 8' driving floating Jump Shot (14 PTS) (T. Hardaway Jr. 2 AST),"[1627884, 203501]",1610612742.0,DAL,driving floating,,,,,,In The Paint (Non-RA),8-16 Right,8.21,Made,Jones Jr.,D. Jones Jr.,,,,,,,,,,14.0,T. Hardaway Jr.,203501.0,2.0,,,,,
500,PT01M39.00S,2023-11-16T01:45:11.4Z,3,REGULAR,3pt,Jump Shot,[],1628398,32.013797634691194,25.0,1610612764,79,100,2023-11-16T01:45:16Z,4810000,False,125.0,248.0,1,left,MISS K. Kuzma 27' 3PT,[1628398],1610612764.0,WAS,,,,,,,Above the Break 3,24+ Right Center,27.81,Missed,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,
501,PT01M35.00S,2023-11-16T01:45:15.4Z,3,REGULAR,rebound,defensive,[],203501,,,1610612742,79,100,2023-11-16T01:45:16Z,4820000,False,,,0,,T. Hardaway Jr. REBOUND (Off:0 Def:3),[203501],1610612742.0,DAL,,,,,,,Above the Break 3,24+ Right Center,,,Hardaway Jr.,T. Hardaway Jr.,500.0,3.0,3.0,0.0,,,,,,,,,,,,,,
502,PT01M30.00S,2023-11-16T01:45:24.4Z,3,REGULAR,turnover,out-of-bounds,[],1627884,,,1610612742,79,100,2023-11-16T01:45:29Z,4830000,False,,,0,,D. Jones Jr. lost ball out-of-bounds TURNOVER (2 TO),[1627884],1610612742.0,DAL,lost ball,,,,,,Mid-Range,8-16 Left,,,Jones Jr.,D. Jones Jr.,,,,,1199.0,,,,,,,,,2.0,,,,
505,PT01M19.00S,2023-11-16T01:45:55.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629013,10.33180026281209,55.88235294117647,1610612764,79,100,2023-11-16T01:48:51Z,4840000,False,-29.0,45.0,1,left,MISS L. Shamet driving Layup,[1629013],1610612764.0,WAS,driving,,,,,,In The Paint (Non-RA),0-8 Center,5.34,Missed,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,
506,PT01M18.00S,2023-11-16T01:45:56.2Z,3,REGULAR,rebound,defensive,[],1627884,,,1610612742,79,100,2023-11-16T01:48:51Z,4850000,False,,,0,,D. Jones Jr. REBOUND (Off:1 Def:6),[1627884],1610612742.0,DAL,,,,,,,In The Paint (Non-RA),0-8 Center,,,Jones Jr.,D. Jones Jr.,505.0,7.0,6.0,1.0,,,,,,,,,,,,,,
507,PT01M05.00S,2023-11-16T01:46:01.3Z,3,REGULAR,3pt,Jump Shot,[],203501,95.6143232588699,4.411764705882353,1610612742,79,100,2023-11-16T01:46:07Z,4860000,False,-228.0,-11.0,1,right,MISS T. Hardaway Jr. 3PT,[203501],1610612742.0,DAL,,,,,,,Left Corner 3,24+ Left,22.82,Missed,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,
508,PT01M03.00S,2023-11-16T01:46:03.3Z,3,REGULAR,rebound,defensive,[],201568,,,1610612764,79,100,2023-11-16T01:46:07Z,4870000,False,,,0,,D. Gallinari REBOUND (Off:1 Def:3),[201568],1610612764.0,WAS,,,,,,,Left Corner 3,24+ Left,,,Gallinari,D. Gallinari,507.0,4.0,3.0,1.0,,,,,,,,,,,,,,
509,PT00M58.80S,2023-11-16T01:46:12.3Z,3,REGULAR,foul,personal,['2freethrow'],1627884,,,1610612764,79,100,2023-11-16T01:46:16Z,4880000,False,,,0,,D. Jones Jr. shooting personal FOUL (3 PF) (Kuzma 2 FT),"[1627884, 1628398]",1610612742.0,DAL,shooting,,,,,,In The Paint (Non-RA),0-8 Center,,,Jones Jr.,D. Jones Jr.,,,,,1630886.0,3.0,0.0,Kuzma,1628398.0,,,,,,,,,
511,PT00M58.80S,2023-11-16T01:46:41.8Z,3,REGULAR,freethrow,1 of 2,[],1628398,,,1610612764,80,100,2023-11-16T01:46:41Z,4900000,False,,,0,,K. Kuzma Free Throw 1 of 2 (10 PTS),[1628398],1610612764.0,WAS,,,,,,,,,,Made,Kuzma,K. Kuzma,,,,,,,,,,10.0,,,,,,,,
512,PT00M58.80S,2023-11-16T01:47:03.9Z,3,REGULAR,freethrow,2 of 2,[],1628398,,,1610612764,81,100,2023-11-16T01:47:03Z,4910000,False,,,0,,K. Kuzma Free Throw 2 of 2 (11 PTS),[1628398],1610612764.0,WAS,,,,,,,,,,Made,Kuzma,K. Kuzma,,,,,,,,,,11.0,,,,,,,,
513,PT00M48.10S,2023-11-16T01:47:17.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203552,93.24901445466492,51.470588235294116,1610612742,81,102,2023-11-16T01:47:23Z,4920000,False,7.0,11.0,1,right,S. Curry cutting Layup (6 PTS) (D. Powell 2 AST),"[203552, 203939]",1610612742.0,DAL,cutting,,,,,,Restricted Area,0-8 Center,1.33,Made,Curry,S. Curry,,,,,,,,,,6.0,D. Powell,203939.0,2.0,,,,,
515,PT00M42.80S,2023-11-16T01:47:24.5Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627884,,,1610612764,81,102,2023-11-16T01:47:30Z,4940000,False,,,0,,D. Jones Jr. shooting personal FOUL (4 PF) (Kispert 2 FT),"[1627884, 1630557]",1610612742.0,DAL,shooting,,,,,,Mid-Range,8-16 Left,,,Jones Jr.,D. Jones Jr.,,,,,1630886.0,4.0,0.0,Kispert,1630557.0,,,,,,,,,
517,PT00M42.80S,2023-11-16T01:47:50.4Z,3,REGULAR,freethrow,1 of 2,[],1630557,,,1610612764,82,102,2023-11-16T01:47:50Z,4960000,False,,,0,,C. Kispert Free Throw 1 of 2 (8 PTS),[1630557],1610612764.0,WAS,,,,,,,,,,Made,Kispert,C. Kispert,,,,,,,,,,8.0,,,,,,,,
518,PT00M42.80S,2023-11-16T01:48:10.6Z,3,REGULAR,freethrow,2 of 2,[],1630557,,,1610612764,83,102,2023-11-16T01:48:10Z,4970000,False,,,0,,C. Kispert Free Throw 2 of 2 (9 PTS),[1630557],1610612764.0,WAS,,,,,,,,,,Made,Kispert,C. Kispert,,,,,,,,,,9.0,,,,,,,,
519,PT00M30.00S,2023-11-16T01:48:25.4Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1627884,92.72339027595268,55.63725490196079,1610612742,83,104,2023-11-16T01:48:34Z,4980000,False,28.0,16.0,1,right,D. Jones Jr. driving DUNK (16 PTS) (T. Hardaway Jr. 3 AST),"[1627884, 203501]",1610612742.0,DAL,driving,,,,,,Restricted Area,0-8 Center,3.24,Made,Jones Jr.,D. Jones Jr.,,,,,,,,,,16.0,T. Hardaway Jr.,203501.0,3.0,,,,,
521,PT00M15.40S,2023-11-16T01:48:43.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628398,9.806176084099869,56.372549019607845,1610612764,83,104,2023-11-16T01:48:56Z,5000000,False,-32.0,40.0,1,left,MISS K. Kuzma turnaround Shot,[1628398],1610612764.0,WAS,turnaround,,,,,,In The Paint (Non-RA),0-8 Center,5.09,Missed,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,
522,PT00M13.60S,2023-11-16T01:48:45.4Z,3,REGULAR,rebound,defensive,[],203957,,,1610612742,83,104,2023-11-16T01:48:45Z,5010000,False,,,0,,D. Exum REBOUND (Off:0 Def:4),[203957],1610612742.0,DAL,,,,,,,In The Paint (Non-RA),0-8 Center,,,Exum,D. Exum,521.0,4.0,4.0,0.0,,,,,,,,,,,,,,
