actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
604,PT05M54.00S,2023-10-29T01:14:07.0Z,4,REGULAR,freethrow,1 of 2,[],1629655,,,1610612764,103,95,2023-10-29T01:14:07Z,5880000,False,,,0,,MISS D. Gafford Free Throw 1 of 2,[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
605,PT05M54.00S,2023-10-29T01:14:07.0Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612764,103,95,2023-10-29T01:14:07Z,5890000,False,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,604.0,,,,,,,,,,,,,,
606,PT05M54.00S,2023-10-29T01:14:26.6Z,4,REGULAR,freethrow,2 of 2,[],1629655,,,1610612764,104,95,2023-10-29T01:14:26Z,5900000,False,,,0,,D. Gafford Free Throw 2 of 2 (10 PTS),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,Made,,,,,,10.0,,,,,,,,,
607,PT05M39.00S,2023-10-29T01:14:43.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201565,12.171484888304862,43.38235294117647,1610612763,104,95,2023-10-29T01:14:49Z,5910000,False,33.0,62.0,1,left,MISS D. Rose 7' driving floating Shot,[201565],1610612763.0,MEM,driving floating,,,Rose,D. Rose,,,,,In The Paint (Non-RA),0-8 Center,,,,7.02,Missed,,,,,,,,,,,,,,,
608,PT05M37.00S,2023-10-29T01:14:45.3Z,4,REGULAR,rebound,defensive,[],1629655,,,1610612764,104,95,2023-10-29T01:14:49Z,5920000,False,,,0,,D. Gafford REBOUND (Off:4 Def:6),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,In The Paint (Non-RA),0-8 Center,,,,,,607.0,10.0,6.0,4.0,,,,,,,,,,,
609,PT05M27.00S,2023-10-29T01:14:55.0Z,4,REGULAR,turnover,lost ball,[],1629673,,,1610612764,104,95,2023-10-29T01:15:00Z,5930000,False,,,0,,J. Poole lost ball TURNOVER (5 TO),"[1629673, 1630217]",1610612764.0,WAS,,,,Poole,J. Poole,,,,,Above the Break 3,24+ Right Center,5.0,Bane,1630217.0,,,,,,,,,,,,,,,,,
610,PT05M27.00S,2023-10-29T01:14:55.0Z,4,REGULAR,steal,,[],1630217,,,1610612763,104,95,2023-10-29T01:14:57Z,5940000,False,,,0,,D. Bane STEAL (1 STL),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
611,PT05M24.00S,2023-10-29T01:14:58.8Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630217,7.5722733245729295,49.26470588235294,1610612763,104,97,2023-10-29T01:15:07Z,5950000,False,4.0,19.0,1,left,D. Bane running DUNK (22 PTS),[1630217],1610612763.0,MEM,running,,,Bane,D. Bane,,,,,Restricted Area,0-8 Center,,,,1.91,Made,,,,,,22.0,,,,,,,,,
612,PT05M05.00S,2023-10-29T01:15:17.5Z,4,REGULAR,turnover,bad pass,[],1630166,,,1610612764,104,97,2023-10-29T01:15:25Z,5960000,False,,,0,,D. Avdija bad pass TURNOVER (1 TO),"[1630166, 203935]",1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,Mid-Range,8-16 Right,1.0,Smart,203935.0,,,,,,,,,,,,,,,,,
613,PT05M05.00S,2023-10-29T01:15:17.5Z,4,REGULAR,steal,,[],203935,,,1610612763,104,97,2023-10-29T01:15:20Z,5970000,False,,,0,,M. Smart STEAL (2 STL),[203935],1610612763.0,MEM,,,,Smart,M. Smart,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
616,PT05M03.00S,2023-10-29T01:15:33.7Z,4,REGULAR,foul,personal,[],1626145,,,1610612763,104,97,2023-10-29T01:15:45Z,6000000,False,,,0,,T. Jones personal FOUL (1 PF),"[1626145, 1630217]",1610612764.0,WAS,,,,Jones,T. Jones,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,204058.0,,,,,1.0,0.0,Bane,1630217.0,,
618,PT05M03.00S,2023-10-29T01:15:43.8Z,4,REGULAR,substitution,out,[],1630557,,,1610612763,104,97,2023-10-29T01:15:49Z,6020000,False,,,0,,SUB out: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,,
619,PT05M03.00S,2023-10-29T01:15:43.8Z,4,REGULAR,substitution,out,[],1630214,,,1610612763,104,97,2023-10-29T01:15:49Z,6030000,False,,,0,,SUB out: X. Tillman,[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,,,,,,,,,,,,,,,,,,,,,,
620,PT05M03.00S,2023-10-29T01:15:43.8Z,4,REGULAR,substitution,in,[],1628398,,,1610612763,104,97,2023-10-29T01:15:49Z,6040000,False,,,0,,SUB in: K. Kuzma,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,,
621,PT05M03.00S,2023-10-29T01:15:43.8Z,4,REGULAR,substitution,in,[],1628991,,,1610612763,104,97,2023-10-29T01:15:49Z,6050000,False,,,0,,SUB in: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
622,PT04M55.00S,2023-10-29T01:16:05.6Z,4,REGULAR,turnover,out-of-bounds,[],1630217,,,1610612763,104,97,2023-10-29T01:16:37Z,6060000,False,,,0,,D. Bane lost ball out-of-bounds TURNOVER (5 TO),[1630217],1610612763.0,MEM,lost ball,,,Bane,D. Bane,,,,,Above the Break 3,24+ Left Center,5.0,,,,,,,,,1628159.0,,,,,,,,,,
623,PT04M40.00S,2023-10-29T01:16:50.4Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],1626145,79.97700394218134,26.715686274509803,1610612764,104,97,2023-10-29T01:16:55Z,6070000,False,-116.0,136.0,1,right,MISS T. Jones 17' pullup Shot,[1626145],1610612764.0,WAS,pullup,,,Jones,T. Jones,,,,,Mid-Range,16-24 Left Center,,,,17.88,Missed,,,,,,,,,,,,,,,
624,PT04M37.00S,2023-10-29T01:16:53.4Z,4,REGULAR,rebound,defensive,[],203935,,,1610612763,104,97,2023-10-29T01:16:55Z,6080000,False,,,0,,M. Smart REBOUND (Off:0 Def:4),[203935],1610612763.0,MEM,,,,Smart,M. Smart,,,,,Mid-Range,16-24 Left Center,,,,,,623.0,4.0,4.0,0.0,,,,,,,,,,,
625,PT04M29.00S,2023-10-29T01:17:01.3Z,4,REGULAR,3pt,Jump Shot,[],1630533,20.844283837056505,92.64705882352942,1610612763,104,97,2023-10-29T01:17:10Z,6090000,False,-213.0,143.0,1,left,MISS Z. Williams 25' 3PT,[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,Above the Break 3,24+ Left Center,,,,25.69,Missed,,,,,,,,,,,,,,,
626,PT04M26.00S,2023-10-29T01:17:06.7Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612764,104,97,2023-10-29T01:17:06Z,6100000,False,,,0,,TEAM defensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,625.0,,,,,,,,,,,,,,
628,PT04M26.00S,2023-10-29T01:17:11.2Z,4,REGULAR,substitution,out,[],201565,,,1610612764,104,97,2023-10-29T01:17:16Z,6120000,False,,,0,,SUB out: D. Rose,[201565],1610612763.0,MEM,,,,Rose,D. Rose,,,,,,,,,,,,,,,,,,,,,,,,,,
629,PT04M26.00S,2023-10-29T01:17:11.2Z,4,REGULAR,substitution,in,[],1631223,,,1610612764,104,97,2023-10-29T01:17:16Z,6130000,False,,,0,,SUB in: D. Roddy,[1631223],1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,,,,,,,,,,,,,,,,,,,,,,
631,PT04M07.00S,2023-10-29T01:17:57.2Z,4,REGULAR,foul,personal,[],203935,,,1610612764,104,97,2023-10-29T01:18:08Z,6150000,False,,,0,,M. Smart personal FOUL (2 PF),"[203935, 1629673]",1610612763.0,MEM,,,,Smart,M. Smart,,,,,Restricted Area,0-8 Center,,,,,,,,,,1626302.0,,,,,2.0,0.0,Poole,1629673.0,,
633,PT03M57.00S,2023-10-29T01:18:35.8Z,4,REGULAR,3pt,Jump Shot,[],1628398,64.99671484888306,49.26470588235294,1610612764,104,97,2023-10-29T01:18:41Z,6170000,False,-4.0,277.0,1,right,MISS K. Kuzma 27' step back 3PT,[1628398],1610612764.0,WAS,step back,,,Kuzma,K. Kuzma,,,,,Above the Break 3,24+ Center,,,,27.65,Missed,,,,,,,,,,,,,,,
634,PT03M52.00S,2023-10-29T01:18:40.8Z,4,REGULAR,rebound,defensive,[],1631223,,,1610612763,104,97,2023-10-29T01:18:41Z,6180000,False,,,0,,D. Roddy REBOUND (Off:0 Def:4),[1631223],1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,Above the Break 3,24+ Center,,,,,,633.0,4.0,4.0,0.0,,,,,,,,,,,
635,PT03M34.00S,2023-10-29T01:18:59.4Z,4,REGULAR,3pt,Jump Shot,[],1630533,32.14520367936925,77.69607843137256,1610612763,104,97,2023-10-29T01:19:05Z,6190000,False,-138.0,250.0,1,left,MISS Z. Williams 28' pullup 3PT,[1630533],1610612763.0,MEM,pullup,,,Williams,Z. Williams,,,,,Above the Break 3,24+ Left Center,,,,28.55,Missed,,,,,,,,,,,,,,,
636,PT03M30.00S,2023-10-29T01:19:03.4Z,4,REGULAR,rebound,defensive,[],1629655,,,1610612764,104,97,2023-10-29T01:19:05Z,6200000,False,,,0,,D. Gafford REBOUND (Off:4 Def:7),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,Above the Break 3,24+ Left Center,,,,,,635.0,11.0,7.0,4.0,,,,,,,,,,,
637,PT03M24.00S,2023-10-29T01:19:10.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629673,92.72339027595268,47.794117647058826,1610612764,106,97,2023-10-29T01:19:22Z,6210000,False,-11.0,16.0,1,right,J. Poole driving Layup (24 PTS),[1629673],1610612764.0,WAS,driving,,,Poole,J. Poole,,,,,Restricted Area,0-8 Center,,,,1.93,Made,,,,,,24.0,,,,,,,,,
638,PT03M24.00S,2023-10-29T01:19:13.1Z,4,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1631223,,,1610612764,106,97,2023-10-29T01:19:22Z,6220000,False,,,0,,D. Roddy shooting personal FOUL (3 PF) (Poole 1 FT),"[1631223, 1629673]",1610612763.0,MEM,shooting,,,Roddy,D. Roddy,,,,,Restricted Area,0-8 Center,,,,,,,,,,204058.0,,,,,3.0,0.0,Poole,1629673.0,,
640,PT03M24.00S,2023-10-29T01:19:39.9Z,4,REGULAR,freethrow,1 of 1,[],1629673,,,1610612764,107,97,2023-10-29T01:19:39Z,6240000,False,,,0,,J. Poole Free Throw 1 of 1 (25 PTS),[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,,,,,,,Made,,,,,,25.0,,,,,,,,,
641,PT03M01.00S,2023-10-29T01:20:05.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630217,7.178055190538765,42.8921568627451,1610612763,107,99,2023-10-29T01:20:11Z,6250000,False,36.0,15.0,1,left,D. Bane driving finger roll Layup (24 PTS),[1630217],1610612763.0,MEM,driving finger roll,,,Bane,D. Bane,,,,,Restricted Area,0-8 Center,,,,3.85,Made,,,,,,24.0,,,,,,,,,
642,PT02M43.00S,2023-10-29T01:20:24.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629673,88.91261498028909,46.568627450980394,1610612764,107,99,2023-10-29T01:20:30Z,6260000,False,-17.0,52.0,1,right,MISS J. Poole driving Layup - blocked,"[1629673, 1631223]",1610612764.0,WAS,driving,,,Poole,J. Poole,,,,,In The Paint (Non-RA),0-8 Center,,,,5.45,Missed,,,,,,,,,,,,,,Roddy,1631223.0
643,PT02M43.00S,2023-10-29T01:20:24.3Z,4,REGULAR,block,,[],1631223,,,1610612764,107,99,2023-10-29T01:20:27Z,6270000,False,,,0,,D. Roddy BLOCK (1 BLK),[1631223],1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
644,PT02M41.00S,2023-10-29T01:20:26.3Z,4,REGULAR,rebound,defensive,[],1631223,,,1610612763,107,99,2023-10-29T01:20:30Z,6280000,False,,,0,,D. Roddy REBOUND (Off:0 Def:5),[1631223],1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,In The Paint (Non-RA),0-8 Center,,,,,,642.0,5.0,5.0,0.0,,,,,,,,,,,
646,PT02M35.00S,2023-10-29T01:20:51.1Z,4,REGULAR,3pt,Jump Shot,[],203935,34.773324572930356,41.911764705882355,1610612763,107,99,2023-10-29T01:20:56Z,6300000,False,40.0,274.0,1,left,MISS M. Smart 27' step back 3PT,[203935],1610612763.0,MEM,step back,,,Smart,M. Smart,,,,,Above the Break 3,24+ Center,,,,27.74,Missed,,,,,,,,,,,,,,,
647,PT02M31.00S,2023-10-29T01:20:55.1Z,4,REGULAR,rebound,defensive,[],1628398,,,1610612764,107,99,2023-10-29T01:20:56Z,6310000,False,,,0,,K. Kuzma REBOUND (Off:2 Def:10),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,Above the Break 3,24+ Center,,,,,,646.0,12.0,10.0,2.0,,,,,,,,,,,
648,PT02M10.00S,2023-10-29T01:21:17.3Z,4,REGULAR,3pt,Jump Shot,[],1629673,89.04402102496715,97.05882352941177,1610612764,107,99,2023-10-29T01:23:02Z,6312500,False,235.0,50.0,1,right,MISS J. Poole 24' step back 3PT,[1629673],1610612764.0,WAS,step back,,,Poole,J. Poole,,,,,Right Corner 3,24+ Right,,,,24.07,Missed,,,,,,,,,,,,,,,
649,PT02M09.00S,2023-10-29T01:21:18.3Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612764,107,99,2023-10-29T01:27:59Z,6313750,False,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,Right Corner 3,24+ Right,,,,,,648.0,,,,,,,,,,,,,,
650,PT02M09.00S,2023-10-29T01:21:23.2Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612764,107,99,2023-10-29T01:27:42Z,6315000,False,,,0,,WAS shot clock Team TURNOVER,[],1610612764.0,WAS,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,1628159.0,,,,,,,,,,
651,PT01M50.00S,2023-10-29T01:21:53.0Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",203935,17.821944809461236,47.30392156862745,1610612763,107,101,2023-10-29T01:36:33Z,6350000,False,13.0,115.0,1,left,M. Smart 11' driving floating Jump Shot (9 PTS) (J. Jackson Jr. 2 AST),"[203935, 1628991]",1610612763.0,MEM,driving floating,,,Smart,M. Smart,,,,,In The Paint (Non-RA),8-16 Center,,,,11.58,Made,,,,,,9.0,J. Jackson Jr.,1628991.0,2.0,,,,,,
653,PT01M27.00S,2023-10-29T01:22:18.2Z,4,REGULAR,2pt,Jump Shot,[],1628398,83.919185282523,23.774509803921568,1610612764,109,101,2023-10-29T01:22:24Z,6370000,False,-131.0,99.0,1,right,K. Kuzma 16' fadeaway Jump Shot (19 PTS),[1628398],1610612764.0,WAS,fadeaway,,,Kuzma,K. Kuzma,,,,,Mid-Range,16-24 Left Center,,,,16.41,Made,,,,,,19.0,,,,,,,,,
654,PT01M22.00S,2023-10-29T01:22:29.0Z,4,REGULAR,foul,personal,[],1626145,,,1610612763,109,101,2023-10-29T01:22:37Z,6380000,False,,,0,,T. Jones personal FOUL (2 PF),"[1626145, 203935]",1610612764.0,WAS,,,,Jones,T. Jones,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,204058.0,,,,,2.0,0.0,Smart,203935.0,,
660,PT01M22.00S,2023-10-29T01:25:01.1Z,4,REGULAR,substitution,out,[],1626145,,,1610612763,109,101,2023-10-29T01:25:06Z,6430000,False,,,0,,SUB out: T. Jones,[1626145],1610612764.0,WAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
661,PT01M22.00S,2023-10-29T01:25:01.1Z,4,REGULAR,substitution,in,[],1626153,,,1610612763,109,101,2023-10-29T01:25:06Z,6440000,False,,,0,,SUB in: D. Wright,[1626153],1610612764.0,WAS,,,,Wright,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,
662,PT01M16.00S,2023-10-29T01:26:18.0Z,4,REGULAR,3pt,Jump Shot,[],203935,28.728646517739815,87.25490196078431,1610612763,109,101,2023-10-29T01:26:26Z,6450000,False,-186.0,218.0,1,left,MISS M. Smart 28' 3PT,[203935],1610612763.0,MEM,,,,Smart,M. Smart,,,,,Above the Break 3,24+ Left Center,,,,28.64,Missed,,,,,,,,,,,,,,,
663,PT01M13.00S,2023-10-29T01:26:21.0Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612763,109,101,2023-10-29T01:26:26Z,6460000,False,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,662.0,,,,,,,,,,,,,,
665,PT01M13.00S,2023-10-29T01:26:27.6Z,4,REGULAR,substitution,out,[],1626153,,,1610612763,109,101,2023-10-29T01:26:30Z,6480000,False,,,0,,SUB out: D. Wright,[1626153],1610612764.0,WAS,,,,Wright,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,
666,PT01M13.00S,2023-10-29T01:26:27.6Z,4,REGULAR,substitution,in,[],1626145,,,1610612763,109,101,2023-10-29T01:26:30Z,6490000,False,,,0,,SUB in: T. Jones,[1626145],1610612764.0,WAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
667,PT01M03.00S,2023-10-29T01:26:53.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630217,8.886333771353483,42.8921568627451,1610612763,109,101,2023-10-29T01:26:59Z,6500000,False,36.0,31.0,1,left,MISS D. Bane driving Layup,[1630217],1610612763.0,MEM,driving,,,Bane,D. Bane,,,,,In The Paint (Non-RA),0-8 Center,,,,4.71,Missed,,,,,,,,,,,,,,,
668,PT01M00.00S,2023-10-29T01:26:56.8Z,4,REGULAR,rebound,defensive,[],1630166,,,1610612764,109,101,2023-10-29T01:26:56Z,6510000,False,,,0,,D. Avdija REBOUND (Off:2 Def:3),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,In The Paint (Non-RA),0-8 Center,,,,,,667.0,5.0,3.0,2.0,,,,,,,,,,,
669,PT00M49.60S,2023-10-29T01:27:14.3Z,4,REGULAR,timeout,full,['team'],0,,,1610612764,109,101,2023-10-29T01:27:14Z,6520000,False,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
670,PT00M49.60S,2023-10-29T01:28:24.0Z,4,REGULAR,substitution,out,[],1629655,,,1610612764,109,101,2023-10-29T01:28:41Z,6530000,False,,,0,,SUB out: D. Gafford,[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,,
671,PT00M49.60S,2023-10-29T01:28:24.0Z,4,REGULAR,substitution,in,[],1630557,,,1610612764,109,101,2023-10-29T01:28:41Z,6540000,False,,,0,,SUB in: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,,
672,PT00M42.50S,2023-10-29T01:29:15.5Z,4,REGULAR,3pt,Jump Shot,[],1626145,72.7496714848883,88.48039215686273,1610612764,109,101,2023-10-29T01:29:23Z,6550000,False,192.0,204.0,1,right,MISS T. Jones 28' 3PT,[1626145],1610612764.0,WAS,,,,Jones,T. Jones,,,,,Above the Break 3,24+ Right Center,,,,28.02,Missed,,,,,,,,,,,,,,,
673,PT00M41.00S,2023-10-29T01:29:17.0Z,4,REGULAR,rebound,offensive,[],1628398,,,1610612764,109,101,2023-10-29T01:29:23Z,6560000,False,,,0,,K. Kuzma REBOUND (Off:3 Def:10),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,Above the Break 3,24+ Right Center,,,,,,672.0,13.0,10.0,3.0,,,,,,,,,,,
674,PT00M41.00S,2023-10-29T01:29:20.9Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1628398,94.40999984741211,50.0,1610612764,111,101,2023-10-29T01:29:21Z,6570000,False,0.0,0.0,1,right,K. Kuzma tip DUNK (21 PTS),[1628398],1610612764.0,WAS,tip,,,Kuzma,K. Kuzma,,,,,Mid-Range,8-16 Left,,,,0.0,Made,,,,,,21.0,,,,,,,,,
675,PT00M34.90S,2023-10-29T01:29:29.0Z,4,REGULAR,3pt,Jump Shot,[],1631223,9.806176084099869,2.696078431372549,1610612763,111,104,2023-10-29T01:29:33Z,6580000,False,237.0,40.0,1,left,D. Roddy 3PT  (14 PTS) (M. Smart 5 AST),"[1631223, 203935]",1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,Right Corner 3,24+ Right,,,,23.98,Made,,,,,,14.0,M. Smart,203935.0,5.0,,,,,,
677,PT00M27.00S,2023-10-29T01:29:43.2Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630533,,,1610612764,111,104,2023-10-29T01:29:50Z,6600000,False,,,0,,Z. Williams personal FOUL (2 PF) (Poole 2 FT),"[1630533, 1629673]",1610612763.0,MEM,,,,Williams,Z. Williams,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,1628159.0,,,,,2.0,0.0,Poole,1629673.0,,
679,PT00M27.00S,2023-10-29T01:30:14.0Z,4,REGULAR,freethrow,1 of 2,[],1629673,,,1610612764,111,104,2023-10-29T01:30:14Z,6620000,False,,,0,,MISS J. Poole Free Throw 1 of 2,[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
680,PT00M27.00S,2023-10-29T01:30:14.0Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612764,111,104,2023-10-29T01:30:14Z,6630000,False,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,679.0,,,,,,,,,,,,,,
681,PT00M27.00S,2023-10-29T01:30:32.9Z,4,REGULAR,freethrow,2 of 2,[],1629673,,,1610612764,112,104,2023-10-29T01:30:32Z,6640000,False,,,0,,J. Poole Free Throw 2 of 2 (26 PTS),[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,,,,,,,Made,,,,,,26.0,,,,,,,,,
682,PT00M27.00S,2023-10-29T01:30:38.9Z,4,REGULAR,timeout,full,['team'],0,,,1610612763,112,104,2023-10-29T01:30:38Z,6650000,False,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
683,PT00M27.00S,2023-10-29T01:31:32.8Z,4,REGULAR,substitution,out,[],1626145,,,1610612763,112,104,2023-10-29T01:31:58Z,6660000,False,,,0,,SUB out: T. Jones,[1626145],1610612764.0,WAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
684,PT00M27.00S,2023-10-29T01:31:32.8Z,4,REGULAR,substitution,in,[],1626153,,,1610612763,112,104,2023-10-29T01:31:58Z,6670000,False,,,0,,SUB in: D. Wright,[1626153],1610612764.0,WAS,,,,Wright,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,
685,PT00M23.10S,2023-10-29T01:32:21.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630217,6.389618922470433,44.85294117647059,1610612763,112,106,2023-10-29T01:32:26Z,6680000,False,26.0,8.0,1,left,D. Bane driving Layup (26 PTS) (M. Smart 6 AST),"[1630217, 203935]",1610612763.0,MEM,driving,,,Bane,D. Bane,,,,,Restricted Area,0-8 Center,,,,2.68,Made,,,,,,26.0,M. Smart,203935.0,6.0,,,,,,
686,PT00M20.70S,2023-10-29T01:32:31.6Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630217,,,1610612764,112,106,2023-10-29T01:32:41Z,6690000,False,,,0,,D. Bane personal FOUL (4 PF) (Poole 2 FT),"[1630217, 1629673]",1610612763.0,MEM,,,,Bane,D. Bane,,,,,Mid-Range,16-24 Center,,,,,,,,,,1628159.0,,,,,4.0,0.0,Poole,1629673.0,,
688,PT00M20.70S,2023-10-29T01:33:00.6Z,4,REGULAR,freethrow,1 of 2,[],1629673,,,1610612764,113,106,2023-10-29T01:33:25Z,6710000,False,,,0,,J. Poole Free Throw 1 of 2 (27 PTS),[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,,,,,,,Made,,,,,,27.0,,,,,,,,,
689,PT00M20.70S,2023-10-29T01:33:00.6Z,4,REGULAR,freethrow,2 of 2,[],1629673,,,1610612764,113,106,2023-10-29T01:33:25Z,6720000,False,,,0,,MISS J. Poole Free Throw 2 of 2,[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
690,PT00M18.70S,2023-10-29T01:33:02.6Z,4,REGULAR,rebound,defensive,[],1631223,,,1610612763,113,106,2023-10-29T01:33:25Z,6730000,False,,,0,,D. Roddy REBOUND (Off:0 Def:6),[1631223],1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,,,,,,,,689.0,6.0,6.0,0.0,,,,,,,,,,,
691,PT00M15.70S,2023-10-29T01:33:22.7Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1630533,22.815374507227332,91.91176470588235,1610612763,113,106,2023-10-29T01:33:32Z,6740000,False,-210.0,162.0,1,left,MISS Z. Williams 26' 3PT,[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,Above the Break 3,24+ Left Center,,,,26.49,Missed,,,,,,,,,,,,,,,
692,PT00M11.40S,2023-10-29T01:33:27.1Z,4,REGULAR,rebound,defensive,[],1630166,,,1610612764,113,106,2023-10-29T01:33:27Z,6750000,False,,,0,,D. Avdija REBOUND (Off:2 Def:4),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,Above the Break 3,24+ Left Center,,,,,,691.0,6.0,4.0,2.0,,,,,,,,,,,
693,PT00M00.00S,2023-10-29T01:33:43.6Z,4,REGULAR,period,end,[],0,,,1610612764,113,106,2023-10-29T01:33:43Z,6760000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
694,PT00M00.00S,2023-10-29T01:33:48.8Z,4,REGULAR,game,end,[],0,,,0,113,106,2023-10-29T01:33:48Z,6770000,False,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
