actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,value
644,PT01M25.00S,2022-03-06T22:58:21.4Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203109,,,1610612749,125,121,2022-03-06T22:58:46Z,6280000,,,0,,J. Crowder personal FOUL (3 PF) (Middleton 2 FT),"[203109, 203114]",1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,,,,,1627541.0,,,,,,,,3.0,0.0,Middleton,203114.0,,,
646,PT01M25.00S,2022-03-06T22:58:50.0Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],203114,,,1610612749,126,121,2022-03-06T22:58:50Z,6300000,,,0,,K. Middleton Free Throw 1 of 2 (38 PTS),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,Made,,,,,,,38.0,,,,,,,,,,,,
647,PT01M25.00S,2022-03-06T22:59:08.9Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],203114,,,1610612749,127,121,2022-03-06T22:59:08Z,6310000,,,0,,K. Middleton Free Throw 2 of 2 (39 PTS),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,Made,,,,,,,39.0,,,,,,,,,,,,
648,PT01M25.00S,2022-03-06T22:59:12.5Z,4,REGULAR,timeout,full,['team'],0,,,1610612756,127,121,2022-03-06T22:59:12Z,6320000,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
649,PT01M18.00S,2022-03-06T23:00:48.0Z,4,REGULAR,3pt,Jump Shot,[],1629013,73.66951379763469,90.44117647058823,1610612756,127,121,2022-03-06T23:01:03Z,6330000,202.0,195.0,1,right,MISS L. Shamet 28' 3PT,[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,28.09,Missed,,,,,,,,,,,,,,,,,,,
650,PT01M15.00S,2022-03-06T23:00:51.0Z,4,REGULAR,rebound,offensive,[],203109,,,1610612756,127,121,2022-03-06T23:01:03Z,6340000,,,0,,J. Crowder REBOUND (Off:1 Def:4),[203109],1610612756.0,PHX,,,,Crowder,J. Crowder,,,,,,,649.0,5.0,4.0,1.0,,,,,,,,,,,,,,,
651,PT01M15.00S,2022-03-06T23:00:57.5Z,4,REGULAR,violation,kicked ball,[],1628960,,,1610612756,127,121,2022-03-06T23:04:40Z,6350000,,,0,,G. Allen kicked ball VIOLATION,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,1627541.0,,,,,,,,,,,,,,
652,PT01M12.00S,2022-03-06T23:01:14.8Z,4,REGULAR,foul,personal,['2freethrow'],203507,,,1610612756,127,121,2022-03-06T23:01:54Z,6360000,,,0,,G. Antetokounmpo shooting personal FOUL (6 PF) (Ayton 2 FT),"[203507, 1629028]",1610612749.0,MIL,shooting,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,2882.0,,,,,,,,6.0,0.0,Ayton,1629028.0,,,
654,PT01M12.00S,2022-03-06T23:01:34.4Z,4,REGULAR,substitution,out,[],203507,,,1610612756,127,121,2022-03-06T23:01:39Z,6380000,,,0,,SUB out: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,
655,PT01M12.00S,2022-03-06T23:01:34.4Z,4,REGULAR,substitution,in,[],1626171,,,1610612756,127,121,2022-03-06T23:01:39Z,6390000,,,0,,SUB in: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,
656,PT01M12.00S,2022-03-06T23:01:55.8Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1629028,,,1610612756,127,122,2022-03-06T23:02:13Z,6400000,,,0,,D. Ayton Free Throw 1 of 2 (30 PTS),[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,Made,,,,,,,30.0,,,,,,,,,,,,
657,PT01M12.00S,2022-03-06T23:01:55.8Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1629028,,,1610612756,127,122,2022-03-06T23:02:13Z,6410000,,,0,,MISS D. Ayton Free Throw 2 of 2,[1629028],1610612756.0,PHX,,,,Ayton,D. Ayton,,,,,,Missed,,,,,,,,,,,,,,,,,,,
658,PT01M09.00S,2022-03-06T23:01:58.8Z,4,REGULAR,rebound,defensive,[],1626171,,,1610612749,127,122,2022-03-06T23:02:13Z,6420000,,,0,,B. Portis REBOUND (Off:4 Def:2),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,657.0,6.0,2.0,4.0,,,,,,,,,,,,,,,
659,PT00M51.20S,2022-03-06T23:02:32.8Z,4,REGULAR,2pt,Jump Shot,[],203114,21.895532194480946,65.19607843137256,1610612749,129,122,2022-03-06T23:02:37Z,6430000,-76.0,153.0,1,left,K. Middleton 17' turnaround fadeaway Jump Shot (41 PTS),[203114],1610612749.0,MIL,turnaround fadeaway,,,Middleton,K. Middleton,,,,,17.11,Made,,,,,,,41.0,,,,,,,,,,,,
660,PT00M37.80S,2022-03-06T23:02:49.0Z,4,REGULAR,3pt,Jump Shot,[],1628969,74.98357424441524,91.66666666666666,1610612756,129,122,2022-03-06T23:02:54Z,6440000,208.0,183.0,1,right,MISS M. Bridges 27' 3PT,[1628969],1610612756.0,PHX,,,,Bridges,M. Bridges,,,,,27.71,Missed,,,,,,,,,,,,,,,,,,,
661,PT00M35.10S,2022-03-06T23:02:51.7Z,4,REGULAR,rebound,defensive,[],201950,,,1610612749,129,122,2022-03-06T23:02:54Z,6450000,,,0,,J. Holiday REBOUND (Off:0 Def:2),[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,660.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
662,PT00M21.60S,2022-03-06T23:03:06.1Z,4,REGULAR,3pt,Jump Shot,[],203114,22.28975032851511,6.372549019607843,1610612749,132,122,2022-03-06T23:03:11Z,6460000,218.0,157.0,1,left,K. Middleton 26' 3PT step back (44 PTS),[203114],1610612749.0,MIL,step back,,,Middleton,K. Middleton,,,,,26.87,Made,,,,,,,44.0,,,,,,,,,,,,
663,PT00M21.60S,2022-03-06T23:03:13.2Z,4,REGULAR,timeout,full,['team'],0,,,1610612756,132,122,2022-03-06T23:03:13Z,6470000,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
664,PT00M21.60S,2022-03-06T23:04:09.5Z,4,REGULAR,substitution,out,[],1629670,,,1610612756,132,122,2022-03-06T23:04:53Z,6480000,,,0,,SUB out: J. Nwora,[1629670],1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,,,,,,,,,,,,,,,,,,,,,
665,PT00M21.60S,2022-03-06T23:04:09.5Z,4,REGULAR,substitution,out,[],201950,,,1610612756,132,122,2022-03-06T23:04:53Z,6490000,,,0,,SUB out: J. Holiday,[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
666,PT00M21.60S,2022-03-06T23:04:09.5Z,4,REGULAR,substitution,out,[],203114,,,1610612756,132,122,2022-03-06T23:04:53Z,6500000,,,0,,SUB out: K. Middleton,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,
667,PT00M21.60S,2022-03-06T23:04:09.5Z,4,REGULAR,substitution,out,[],1626171,,,1610612756,132,122,2022-03-06T23:04:53Z,6510000,,,0,,SUB out: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,
668,PT00M21.60S,2022-03-06T23:04:09.5Z,4,REGULAR,substitution,in,[],1628975,,,1610612756,132,122,2022-03-06T23:04:53Z,6520000,,,0,,SUB in: J. Carter,[1628975],1610612749.0,MIL,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,
669,PT00M21.60S,2022-03-06T23:04:09.5Z,4,REGULAR,substitution,in,[],201586,,,1610612756,132,122,2022-03-06T23:04:53Z,6530000,,,0,,SUB in: S. Ibaka,[201586],1610612749.0,MIL,,,,Ibaka,S. Ibaka,,,,,,,,,,,,,,,,,,,,,,,,,
670,PT00M21.60S,2022-03-06T23:04:09.5Z,4,REGULAR,substitution,in,[],1629623,,,1610612756,132,122,2022-03-06T23:04:53Z,6540000,,,0,,SUB in: L. Wigginton,[1629623],1610612749.0,MIL,,,,Wigginton,L. Wigginton,,,,,,,,,,,,,,,,,,,,,,,,,
671,PT00M21.60S,2022-03-06T23:04:09.5Z,4,REGULAR,substitution,in,[],1627761,,,1610612756,132,122,2022-03-06T23:04:53Z,6550000,,,0,,SUB in: D. Bembry,[1627761],1610612749.0,MIL,,,,Bembry,D. Bembry,,,,,,,,,,,,,,,,,,,,,,,,,
672,PT00M19.00S,2022-03-06T23:05:03.9Z,4,REGULAR,3pt,Jump Shot,[],1628969,92.85479632063075,2.696078431372549,1610612756,132,122,2022-03-06T23:05:14Z,6560000,-237.0,15.0,1,right,MISS M. Bridges fadeaway 3PT,[1628969],1610612756.0,PHX,fadeaway,,,Bridges,M. Bridges,,,,,23.7,Missed,,,,,,,,,,,,,,,,,,,
673,PT00M15.70S,2022-03-06T23:05:07.1Z,4,REGULAR,rebound,defensive,[],1628960,,,1610612749,132,122,2022-03-06T23:05:07Z,6570000,,,0,,G. Allen REBOUND (Off:0 Def:1),[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,672.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
674,PT00M00.00S,2022-03-06T23:05:31.1Z,4,REGULAR,period,end,[],0,,,1610612749,132,122,2022-03-06T23:05:31Z,6580000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
675,PT00M00.00S,2022-03-06T23:05:34.4Z,4,REGULAR,game,end,[],0,,,0,132,122,2022-03-06T23:05:34Z,6590000,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
