actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,value
547,PT09M37.00S,2022-02-27T03:32:00.5Z,4,REGULAR,3pt,Jump Shot,[],201988,28.465834428383708,19.11764705882353,1610612751,104,100,2022-02-27T03:32:11Z,5340000,154.0,215.0,1,left,MISS P. Mills 26' 3PT,[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,26.48,Missed,,,,,,,,,,,,,,,,,,,
548,PT09M35.00S,2022-02-27T03:32:02.9Z,4,REGULAR,rebound,offensive,[],201609,,,1610612751,104,100,2022-02-27T03:32:02Z,5350000,,,0,,G. Dragic REBOUND (Off:2 Def:1),[201609],1610612751.0,BKN,,,,Dragic,G. Dragic,,,,,,,,,,,,,,,,,,547.0,3.0,1.0,2.0,,,,
549,PT09M33.00S,2022-02-27T03:32:10.2Z,4,REGULAR,foul,personal,[],1627761,,,1610612751,104,100,2022-02-27T03:32:18Z,5360000,,,0,,D. Bembry personal FOUL (3 PF),"[1627761, 201949]",1610612749.0,MIL,,,,Bembry,D. Bembry,,,,,,,,,,,204059.0,3.0,0.0,Johnson,201949.0,,,,,,,,,,
551,PT09M28.00S,2022-02-27T03:32:34.6Z,4,REGULAR,foul,personal,['2freethrow'],203507,,,1610612751,104,100,2022-02-27T03:32:44Z,5380000,,,0,,G. Antetokounmpo shooting personal FOUL (2 PF) (Johnson 2 FT),"[203507, 201949]",1610612749.0,MIL,shooting,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,203177.0,2.0,0.0,Johnson,201949.0,,,,,,,,,,
553,PT09M28.00S,2022-02-27T03:33:00.6Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],201949,,,1610612751,104,101,2022-02-27T03:33:00Z,5400000,,,0,,J. Johnson Free Throw 1 of 2 (6 PTS),[201949],1610612751.0,BKN,,,,Johnson,J. Johnson,,,,,,Made,6.0,,,,,,,,,,,,,,,,,,
554,PT09M28.00S,2022-02-27T03:33:18.7Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],201949,,,1610612751,104,102,2022-02-27T03:33:18Z,5410000,,,0,,J. Johnson Free Throw 2 of 2 (7 PTS),[201949],1610612751.0,BKN,,,,Johnson,J. Johnson,,,,,,Made,7.0,,,,,,,,,,,,,,,,,,
555,PT09M20.00S,2022-02-27T03:33:29.8Z,4,REGULAR,turnover,lost ball,[],201950,,,1610612749,104,102,2022-02-27T03:33:35Z,5420000,,,0,,J. Holiday lost ball TURNOVER (7 TO),"[201950, 203083]",1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,7.0,Drummond,203083.0,
556,PT09M20.00S,2022-02-27T03:33:29.8Z,4,REGULAR,steal,,[],203083,,,1610612751,104,102,2022-02-27T03:33:32Z,5430000,,,0,,A. Drummond STEAL (2 STL),[203083],1610612751.0,BKN,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,,
557,PT09M07.00S,2022-02-27T03:33:42.4Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],202681,21.369908015768726,7.598039215686274,1610612751,104,102,2022-02-27T03:33:47Z,5440000,212.0,148.0,1,left,MISS K. Irving 25' 3PT,[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,25.88,Missed,,,,,,,,,,,,,,,,,,,
558,PT09M02.00S,2022-02-27T03:33:47.4Z,4,REGULAR,rebound,defensive,[],203507,,,1610612749,104,102,2022-02-27T03:33:47Z,5450000,,,0,,G. Antetokounmpo REBOUND (Off:0 Def:9),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,557.0,9.0,9.0,0.0,,,,
559,PT08M54.00S,2022-02-27T03:33:54.7Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],201950,91.27792378449409,50.245098039215684,1610612749,106,102,2022-02-27T03:33:59Z,5460000,1.0,29.0,1,right,J. Holiday Hook (18 PTS) (G. Antetokounmpo 5 AST),"[201950, 203507]",1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,2.95,Made,18.0,G. Antetokounmpo,203507.0,5.0,,,,,,,,,,,,,,,
561,PT08M38.00S,2022-02-27T03:34:10.0Z,4,REGULAR,3pt,Jump Shot,[],201988,31.09395532194481,66.66666666666666,1610612751,106,102,2022-02-27T03:34:15Z,5480000,-83.0,240.0,1,left,MISS P. Mills 25' 3PT,[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,25.39,Missed,,,,,,,,,,,,,,,,,,,
562,PT08M36.00S,2022-02-27T03:34:12.0Z,4,REGULAR,rebound,defensive,[],1626171,,,1610612749,106,102,2022-02-27T03:34:15Z,5490000,,,0,,B. Portis REBOUND (Off:1 Def:9),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,561.0,10.0,9.0,1.0,,,,
563,PT08M30.00S,2022-02-27T03:34:22.3Z,4,REGULAR,foul,personal,[],203083,,,1610612749,106,102,2022-02-27T03:34:31Z,5500000,,,0,,A. Drummond personal FOUL (4 PF),"[203083, 1626171]",1610612751.0,BKN,,,,Drummond,A. Drummond,,,,,,,,,,,1830.0,4.0,0.0,Portis,1626171.0,,,,,,,,,,
565,PT08M30.00S,2022-02-27T03:34:36.3Z,4,REGULAR,substitution,out,[],201609,,,1610612749,106,102,2022-02-27T03:34:40Z,5520000,,,0,,SUB out: G. Dragic,[201609],1610612751.0,BKN,,,,Dragic,G. Dragic,,,,,,,,,,,,,,,,,,,,,,,,,
566,PT08M30.00S,2022-02-27T03:34:36.3Z,4,REGULAR,substitution,in,[],203552,,,1610612749,106,102,2022-02-27T03:34:40Z,5530000,,,0,,SUB in: S. Curry,[203552],1610612751.0,BKN,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,
567,PT08M20.00S,2022-02-27T03:35:04.8Z,4,REGULAR,3pt,Jump Shot,[],1626171,96.40275952693824,3.6764705882352944,1610612749,106,102,2022-02-27T03:35:10Z,5540000,-232.0,-19.0,1,right,MISS B. Portis 3PT,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,23.24,Missed,,,,,,,,,,,,,,,,,,,
568,PT08M17.00S,2022-02-27T03:35:07.8Z,4,REGULAR,rebound,defensive,[],202681,,,1610612751,106,102,2022-02-27T03:35:10Z,5550000,,,0,,K. Irving REBOUND (Off:0 Def:4),[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,,,,,,,,,,,,,,567.0,4.0,4.0,0.0,,,,
569,PT08M08.00S,2022-02-27T03:35:19.7Z,4,REGULAR,foul,personal,['2freethrow'],1627761,,,1610612751,106,102,2022-02-27T03:35:31Z,5560000,,,0,,D. Bembry shooting personal FOUL (4 PF) (Drummond 2 FT),"[1627761, 203083]",1610612749.0,MIL,shooting,,,Bembry,D. Bembry,,,,,,,,,,,1830.0,4.0,0.0,Drummond,203083.0,,,,,,,,,,
571,PT08M08.00S,2022-02-27T03:35:42.8Z,4,REGULAR,freethrow,1 of 2,[],203083,,,1610612751,106,102,2022-02-27T03:35:42Z,5580000,,,0,,MISS A. Drummond Free Throw 1 of 2,[203083],1610612751.0,BKN,,,,Drummond,A. Drummond,,,,,,Missed,,,,,,,,,,,,,,,,,,,
572,PT08M08.00S,2022-02-27T03:35:42.8Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612751,106,102,2022-02-27T03:35:42Z,5590000,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,571.0,,,,,,,
573,PT08M08.00S,2022-02-27T03:35:44.5Z,4,REGULAR,substitution,out,[],1627761,,,1610612751,106,102,2022-02-27T03:35:49Z,5600000,,,0,,SUB out: D. Bembry,[1627761],1610612749.0,MIL,,,,Bembry,D. Bembry,,,,,,,,,,,,,,,,,,,,,,,,,
574,PT08M08.00S,2022-02-27T03:35:44.5Z,4,REGULAR,substitution,in,[],203114,,,1610612751,106,102,2022-02-27T03:35:49Z,5610000,,,0,,SUB in: K. Middleton,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,
575,PT08M08.00S,2022-02-27T03:35:50.7Z,4,REGULAR,substitution,out,[],201988,,,1610612751,106,102,2022-02-27T03:35:56Z,5620000,,,0,,SUB out: P. Mills,[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,,,,,,,,,,,,,,,,,,,
576,PT08M08.00S,2022-02-27T03:35:50.7Z,4,REGULAR,substitution,in,[],1628971,,,1610612751,106,102,2022-02-27T03:35:56Z,5630000,,,0,,SUB in: B. Brown,[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,
577,PT08M08.00S,2022-02-27T03:36:07.5Z,4,REGULAR,freethrow,2 of 2,[],203083,,,1610612751,106,103,2022-02-27T03:36:07Z,5640000,,,0,,A. Drummond Free Throw 2 of 2 (13 PTS),[203083],1610612751.0,BKN,,,,Drummond,A. Drummond,,,,,,Made,13.0,,,,,,,,,,,,,,,,,,
578,PT07M47.00S,2022-02-27T03:36:29.2Z,4,REGULAR,3pt,Jump Shot,[],1628960,94.56307490144546,3.6764705882352944,1610612749,109,103,2022-02-27T03:36:34Z,5650000,-232.0,-1.0,1,right,G. Allen 3PT  (5 PTS) (J. Holiday 7 AST),"[1628960, 201950]",1610612749.0,MIL,,,,Allen,G. Allen,,,,,23.16,Made,5.0,J. Holiday,201950.0,7.0,,,,,,,,,,,,,,,
580,PT07M25.00S,2022-02-27T03:36:52.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628971,16.113666228646515,35.53921568627451,1610612751,109,103,2022-02-27T03:37:01Z,5670000,72.0,99.0,1,left,MISS B. Brown 12' floating Shot,[1628971],1610612751.0,BKN,floating,,,Brown,B. Brown,,,,,12.26,Missed,,,,,,,,,,,,,,,,,,,
581,PT07M22.00S,2022-02-27T03:36:55.3Z,4,REGULAR,rebound,defensive,[],203507,,,1610612749,109,103,2022-02-27T03:37:01Z,5680000,,,0,,G. Antetokounmpo REBOUND (Off:0 Def:10),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,580.0,10.0,10.0,0.0,,,,
582,PT07M17.00S,2022-02-27T03:37:02.5Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612749,109,103,2022-02-27T03:37:02Z,5690000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
583,PT07M17.00S,2022-02-27T03:37:16.5Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612749,109,103,2022-02-27T03:37:16Z,5700000,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
584,PT07M17.00S,2022-02-27T03:39:49.2Z,4,REGULAR,substitution,out,[],1626171,,,1610612749,109,103,2022-02-27T03:40:34Z,5710000,,,0,,SUB out: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,
585,PT07M17.00S,2022-02-27T03:39:49.2Z,4,REGULAR,substitution,in,[],202083,,,1610612749,109,103,2022-02-27T03:40:34Z,5720000,,,0,,SUB in: W. Matthews,[202083],1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,,,,,,,,,,,,,,,,,,,,,
586,PT07M17.00S,2022-02-27T03:42:20.4Z,4,REGULAR,stoppage,equipment issue,[],0,,,1610612749,109,103,2022-02-27T03:42:20Z,5730000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587,PT07M07.00S,2022-02-27T03:45:24.2Z,4,REGULAR,foul,personal,['2freethrow'],1628971,,,1610612749,109,103,2022-02-27T03:45:50Z,5740000,,,0,,B. Brown shooting personal FOUL (3 PF) (Middleton 2 FT),"[1628971, 203114]",1610612751.0,BKN,shooting,,,Brown,B. Brown,,,,,,,,,,,1830.0,3.0,0.0,Middleton,203114.0,,,,,,,,,,
589,PT07M07.00S,2022-02-27T03:45:51.4Z,4,REGULAR,freethrow,1 of 2,[],203114,,,1610612749,109,103,2022-02-27T03:45:51Z,5760000,,,0,,MISS K. Middleton Free Throw 1 of 2,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,Missed,,,,,,,,,,,,,,,,,,,
590,PT07M07.00S,2022-02-27T03:45:51.4Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612749,109,103,2022-02-27T03:45:51Z,5770000,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,589.0,,,,,,,
591,PT07M07.00S,2022-02-27T03:46:01.3Z,4,REGULAR,freethrow,2 of 2,[],203114,,,1610612749,110,103,2022-02-27T03:46:01Z,5780000,,,0,,K. Middleton Free Throw 2 of 2 (21 PTS),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,Made,21.0,,,,,,,,,,,,,,,,,,
592,PT06M55.00S,2022-02-27T03:46:18.9Z,4,REGULAR,turnover,traveling,[],201949,,,1610612751,110,103,2022-02-27T03:46:26Z,5790000,,,0,,J. Johnson traveling TURNOVER (1 TO),[201949],1610612751.0,BKN,,,,Johnson,J. Johnson,,,,,,,,,,,204059.0,,,,,,,,,,,1.0,,,
593,PT06M43.00S,2022-02-27T03:46:46.6Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1628960,94.03745072273325,3.1862745098039214,1610612749,110,103,2022-02-27T03:46:51Z,5800000,-234.0,4.0,1,right,MISS G. Allen 3PT,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,23.41,Missed,,,,,,,,,,,,,,,,,,,
594,PT06M40.00S,2022-02-27T03:46:49.6Z,4,REGULAR,rebound,defensive,[],1628971,,,1610612751,110,103,2022-02-27T03:46:51Z,5810000,,,0,,B. Brown REBOUND (Off:2 Def:3),[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,593.0,5.0,3.0,2.0,,,,
595,PT06M21.00S,2022-02-27T03:47:08.5Z,4,REGULAR,3pt,Jump Shot,[],1628971,33.722076215505915,63.725490196078425,1610612751,110,103,2022-02-27T03:47:16Z,5820000,-69.0,264.0,1,left,MISS B. Brown 27' 3PT,[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,27.33,Missed,,,,,,,,,,,,,,,,,,,
596,PT06M17.00S,2022-02-27T03:47:12.5Z,4,REGULAR,rebound,defensive,[],1628960,,,1610612749,110,103,2022-02-27T03:47:16Z,5830000,,,0,,G. Allen REBOUND (Off:0 Def:1),[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,595.0,1.0,1.0,0.0,,,,
597,PT06M16.00S,2022-02-27T03:47:16.9Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201949,,,1610612749,110,103,2022-02-27T03:47:54Z,5840000,,,0,,J. Johnson shooting personal FOUL (2 PF) (Antetokounmpo 2 FT),"[201949, 203507]",1610612751.0,BKN,shooting,,,Johnson,J. Johnson,,,,,,,,,,,203177.0,2.0,0.0,Antetokounmpo,203507.0,,,,,,,,,,
599,PT06M16.00S,2022-02-27T03:47:55.6Z,4,REGULAR,freethrow,1 of 2,[],203507,,,1610612749,110,103,2022-02-27T03:48:23Z,5860000,,,0,,MISS G. Antetokounmpo Free Throw 1 of 2,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,Missed,,,,,,,,,,,,,,,,,,,
600,PT06M16.00S,2022-02-27T03:47:55.6Z,4,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612749,110,103,2022-02-27T03:48:23Z,5870000,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,599.0,,,,,,,
601,PT06M16.00S,2022-02-27T03:47:56.5Z,4,REGULAR,substitution,out,[],1628960,,,1610612749,110,103,2022-02-27T03:48:02Z,5880000,,,0,,SUB out: G. Allen,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,
602,PT06M16.00S,2022-02-27T03:47:56.5Z,4,REGULAR,substitution,in,[],1626171,,,1610612749,110,103,2022-02-27T03:48:02Z,5890000,,,0,,SUB in: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,
603,PT06M16.00S,2022-02-27T03:47:55.6Z,4,REGULAR,freethrow,2 of 2,[],203507,,,1610612749,110,103,2022-02-27T03:48:23Z,5900000,,,0,,MISS G. Antetokounmpo Free Throw 2 of 2,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,Missed,,,,,,,,,,,,,,,,,,,
604,PT06M13.00S,2022-02-27T03:47:58.6Z,4,REGULAR,rebound,defensive,[],203083,,,1610612751,110,103,2022-02-27T03:48:23Z,5910000,,,0,,A. Drummond REBOUND (Off:3 Def:6),[203083],1610612751.0,BKN,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,603.0,9.0,6.0,3.0,,,,
605,PT05M51.00S,2022-02-27T03:48:43.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203083,7.178055190538765,50.73529411764706,1610612751,110,103,2022-02-27T03:48:48Z,5920000,-4.0,15.0,1,left,MISS A. Drummond driving reverse Layup,[203083],1610612751.0,BKN,driving reverse,,,Drummond,A. Drummond,,,,,1.54,Missed,,,,,,,,,,,,,,,,,,,
606,PT05M49.00S,2022-02-27T03:48:45.9Z,4,REGULAR,rebound,defensive,[],203507,,,1610612749,110,103,2022-02-27T03:48:48Z,5930000,,,0,,G. Antetokounmpo REBOUND (Off:0 Def:11),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,605.0,11.0,11.0,0.0,,,,
607,PT05M43.00S,2022-02-27T03:48:52.1Z,4,REGULAR,3pt,Jump Shot,[],203507,73.27529566360053,83.08823529411765,1610612749,110,103,2022-02-27T03:49:19Z,5940000,165.0,199.0,1,right,MISS G. Antetokounmpo 25' pullup 3PT,[203507],1610612749.0,MIL,pullup,,,Antetokounmpo,G. Antetokounmpo,,,,,25.85,Missed,,,,,,,,,,,,,,,,,,,
608,PT05M42.00S,2022-02-27T03:48:53.1Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612751,110,103,2022-02-27T03:48:59Z,5950000,,,0,,TEAM defensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,607.0,,,,,,,
616,PT05M42.00S,2022-02-27T03:49:01.8Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612751,110,103,2022-02-27T03:49:59Z,5955000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
609,PT05M30.00S,2022-02-27T03:49:11.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],202681,10.726018396846255,50.0,1610612751,110,105,2022-02-27T03:49:16Z,5960000,0.0,48.0,1,left,K. Irving driving Layup (28 PTS),[202681],1610612751.0,BKN,driving,,,Irving,K. Irving,,,,,4.83,Made,28.0,,,,,,,,,,,,,,,,,,
610,PT05M14.00S,2022-02-27T03:49:27.3Z,4,REGULAR,3pt,Jump Shot,[],1626171,68.41327201051249,32.59803921568628,1610612749,110,105,2022-02-27T03:49:34Z,5970000,-87.0,244.0,1,right,MISS B. Portis 25' 3PT,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,25.94,Missed,,,,,,,,,,,,,,,,,,,
611,PT05M12.00S,2022-02-27T03:49:29.3Z,4,REGULAR,rebound,defensive,[],202681,,,1610612751,110,105,2022-02-27T03:49:34Z,5980000,,,0,,K. Irving REBOUND (Off:0 Def:5),[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,,,,,,,,,,,,,,610.0,5.0,5.0,0.0,,,,
612,PT04M59.00S,2022-02-27T03:49:42.6Z,4,REGULAR,3pt,Jump Shot,[],1628971,7.966491458607096,3.431372549019608,1610612751,110,105,2022-02-27T03:49:53Z,5990000,233.0,22.0,1,left,MISS B. Brown 3PT,[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,23.39,Missed,,,,,,,,,,,,,,,,,,,
613,PT04M56.00S,2022-02-27T03:49:45.6Z,4,REGULAR,rebound,defensive,[],1626171,,,1610612749,110,105,2022-02-27T03:49:53Z,6000000,,,0,,B. Portis REBOUND (Off:1 Def:10),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,612.0,11.0,10.0,1.0,,,,
614,PT04M49.00S,2022-02-27T03:49:52.8Z,4,REGULAR,2pt,Jump Shot,[],1626171,77.4802890932983,53.92156862745098,1610612749,112,105,2022-02-27T03:49:58Z,6010000,20.0,159.0,1,right,B. Portis 16' pullup Jump Shot (30 PTS) (G. Antetokounmpo 6 AST),"[1626171, 203507]",1610612749.0,MIL,pullup,,,Portis,B. Portis,,,,,16.04,Made,30.0,G. Antetokounmpo,203507.0,6.0,,,,,,,,,,,,,,,
617,PT04M22.00S,2022-02-27T03:50:18.9Z,4,REGULAR,2pt,Jump Shot,[],202681,2.8416557161629434,29.166666666666668,1610612751,112,107,2022-02-27T03:50:26Z,6030000,104.0,-26.0,1,left,K. Irving 10' fadeaway Jump Shot (30 PTS),[202681],1610612751.0,BKN,fadeaway,,,Irving,K. Irving,,,,,10.73,Made,30.0,,,,,,,,,,,,,,,,,,
618,PT04M15.00S,2022-02-27T03:50:26.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203507,92.19776609724047,51.71568627450981,1610612749,112,107,2022-02-27T03:50:33Z,6040000,9.0,21.0,1,right,MISS G. Antetokounmpo driving finger roll Layup,[203507],1610612749.0,MIL,driving finger roll,,,Antetokounmpo,G. Antetokounmpo,,,,,2.25,Missed,,,,,,,,,,,,,,,,,,,
619,PT04M13.00S,2022-02-27T03:50:28.2Z,4,REGULAR,rebound,defensive,[],203083,,,1610612751,112,107,2022-02-27T03:50:33Z,6050000,,,0,,A. Drummond REBOUND (Off:3 Def:7),[203083],1610612751.0,BKN,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,618.0,10.0,7.0,3.0,,,,
620,PT04M03.00S,2022-02-27T03:50:44.8Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203114,,,1610612751,112,107,2022-02-27T03:50:57Z,6060000,,,0,,K. Middleton shooting personal FOUL (3 PF) (Drummond 2 FT),"[203114, 203083]",1610612749.0,MIL,shooting,,,Middleton,K. Middleton,,,,,,,,,,,203177.0,3.0,0.0,Drummond,203083.0,,,,,,,,,,
622,PT04M03.00S,2022-02-27T03:51:25.9Z,4,REGULAR,freethrow,1 of 2,[],203083,,,1610612751,112,108,2022-02-27T03:55:16Z,6080000,,,0,,A. Drummond Free Throw 1 of 2 (14 PTS),[203083],1610612751.0,BKN,,,,Drummond,A. Drummond,,,,,,Made,14.0,,,,,,,,,,,,,,,,,,
623,PT04M03.00S,2022-02-27T03:51:41.7Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,112,108,2022-02-27T03:51:41Z,6090000,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
624,PT04M03.00S,2022-02-27T03:51:25.9Z,4,REGULAR,freethrow,2 of 2,[],203083,,,1610612751,112,108,2022-02-27T03:55:16Z,6100000,,,0,,MISS A. Drummond Free Throw 2 of 2,[203083],1610612751.0,BKN,,,,Drummond,A. Drummond,,,,,,Missed,,,,,,,,,,,,,,,,,,,
625,PT03M59.00S,2022-02-27T03:51:29.9Z,4,REGULAR,rebound,defensive,[],1626171,,,1610612749,112,108,2022-02-27T03:55:16Z,6110000,,,0,,B. Portis REBOUND (Off:1 Def:11),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,624.0,12.0,11.0,1.0,,,,
626,PT03M58.00S,2022-02-27T03:55:21.3Z,4,REGULAR,turnover,out-of-bounds,[],203507,,,1610612749,112,108,2022-02-27T03:55:29Z,6120000,,,0,,G. Antetokounmpo bad pass out-of-bounds TURNOVER (3 TO),[203507],1610612749.0,MIL,bad pass,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,1830.0,,,,,,,,,,,3.0,,,
627,PT03M47.00S,2022-02-27T03:55:35.7Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],203552,30.305519053876477,24.019607843137255,1610612751,112,108,2022-02-27T03:55:57Z,6130000,130.0,232.0,1,left,MISS S. Curry 26' pullup 3PT,[203552],1610612751.0,BKN,pullup,,,Curry,S. Curry,,,,,26.62,Missed,,,,,,,,,,,,,,,,,,,
628,PT03M47.00S,2022-02-27T03:55:35.7Z,4,REGULAR,rebound,offensive,[],203083,,,1610612751,112,108,2022-02-27T03:55:41Z,6140000,,,0,,A. Drummond REBOUND (Off:4 Def:7),[203083],1610612751.0,BKN,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,627.0,11.0,7.0,4.0,,,,
629,PT03M47.00S,2022-02-27T03:55:39.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",203083,6.521024967148489,50.245098039215684,1610612751,112,110,2022-02-27T03:55:49Z,6150000,-1.0,9.0,1,left,A. Drummond putback Layup (16 PTS),[203083],1610612751.0,BKN,putback,,,Drummond,A. Drummond,,,,,0.89,Made,16.0,,,,,,,,,,,,,,,,,,
630,PT03M47.00S,2022-02-27T03:55:45.3Z,4,REGULAR,foul,personal,"['inpenalty', '1freethrow']",203114,,,1610612751,112,110,2022-02-27T03:55:59Z,6160000,,,0,,K. Middleton shooting personal FOUL (4 PF) (Drummond 1 FT),"[203114, 203083]",1610612749.0,MIL,shooting,,,Middleton,K. Middleton,,,,,,,,,,,1830.0,4.0,0.0,Drummond,203083.0,,,,,,,,,,
632,PT03M47.00S,2022-02-27T03:56:03.9Z,4,REGULAR,freethrow,1 of 1,"['fromturnover', '2ndchance']",203083,,,1610612751,112,110,2022-02-27T03:56:06Z,6180000,,,0,,MISS A. Drummond Free Throw 1 of 1,[203083],1610612751.0,BKN,,,,Drummond,A. Drummond,,,,,,Missed,,,,,,,,,,,,,,,,,,,
633,PT03M45.00S,2022-02-27T03:56:05.9Z,4,REGULAR,rebound,defensive,[],203507,,,1610612749,112,110,2022-02-27T03:56:06Z,6190000,,,0,,G. Antetokounmpo REBOUND (Off:0 Def:12),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,632.0,12.0,12.0,0.0,,,,
638,PT03M23.00S,2022-02-27T03:56:30.3Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612749,112,110,2022-02-27T03:59:19Z,6205000,,,0,,MIL shot clock Team TURNOVER,[],1610612749.0,MIL,,,,,,,,,,,,,,,,1830.0,,,,,,,,,,,,,,
