actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,value
630,PT00M27.80S,2022-01-04T03:21:43.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630595,7.178055190538765,51.71568627450981,1610612765,106,111,2022-01-04T03:21:48Z,6290000,-9.0,15.0,1,left,MISS C. Cunningham driving Layup,[1630595],1610612765.0,DET,driving,,,Cunningham,C. Cunningham,,,,,1.73,Missed,,,,,,,,,,,,,,,,,,,
631,PT00M27.80S,2022-01-04T03:21:43.0Z,4,REGULAR,rebound,offensive,[],1630595,,,1610612765,106,111,2022-01-04T03:21:48Z,6300000,,,0,,C. Cunningham REBOUND (Off:1 Def:3),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,630.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
632,PT00M27.80S,2022-01-04T03:21:45.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630595,7.440867279894875,56.61764705882353,1610612765,106,113,2022-01-04T03:21:51Z,6310000,-33.0,17.0,1,left,C. Cunningham putback Layup (19 PTS),[1630595],1610612765.0,DET,putback,,,Cunningham,C. Cunningham,,,,,3.74,Made,,,,,19.0,,,,,,,,,,,,,,
633,PT00M27.80S,2022-01-04T03:21:55.5Z,4,REGULAR,timeout,full,['team'],0,,,1610612749,106,113,2022-01-04T03:21:55Z,6320000,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
634,PT00M27.80S,2022-01-04T03:22:50.4Z,4,REGULAR,substitution,out,[],202083,,,1610612749,106,113,2022-01-04T03:23:08Z,6330000,,,0,,SUB out: W. Matthews,[202083],1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,,,,,,,,,,,,,,,,,,,,,
635,PT00M27.80S,2022-01-04T03:22:50.4Z,4,REGULAR,substitution,in,[],1626171,,,1610612749,106,113,2022-01-04T03:23:08Z,6340000,,,0,,SUB in: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,
636,PT00M21.40S,2022-01-04T03:23:33.9Z,4,REGULAR,3pt,Jump Shot,[],201950,79.58278580814718,92.64705882352942,1610612749,106,113,2022-01-04T03:23:39Z,6350000,213.0,139.0,1,right,MISS J. Holiday 25' 3PT,[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,25.47,Missed,,,,,,,,,,,,,,,,,,,
637,PT00M19.20S,2022-01-04T03:23:36.9Z,4,REGULAR,rebound,defensive,[],1626168,,,1610612765,106,113,2022-01-04T03:23:36Z,6360000,,,0,,T. Lyles REBOUND (Off:0 Def:7),[1626168],1610612765.0,DET,,,,Lyles,T. Lyles,,,,,,,636.0,7.0,7.0,0.0,,,,,,,,,,,,,,,
638,PT00M19.20S,2022-01-04T03:23:39.3Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626171,,,1610612765,106,113,2022-01-04T03:23:59Z,6370000,,,0,,B. Portis take personal FOUL (3 PF) (Robinson 2 FT),"[1626171, 1629620]",1610612749.0,MIL,take,,,Portis,B. Portis,,,,,,,,,,,,1629183.0,3.0,0.0,Robinson,1629620.0,,,,,,,,,
640,PT00M19.20S,2022-01-04T03:24:03.6Z,4,REGULAR,freethrow,1 of 2,[],1629620,,,1610612765,106,114,2022-01-04T03:24:20Z,6390000,,,0,,J. Robinson Free Throw 1 of 2 (4 PTS),[1629620],1610612765.0,DET,,,,Robinson,J. Robinson,,,,,,Made,,,,,4.0,,,,,,,,,,,,,,
641,PT00M19.20S,2022-01-04T03:24:03.6Z,4,REGULAR,freethrow,2 of 2,[],1629620,,,1610612765,106,114,2022-01-04T03:24:20Z,6400000,,,0,,MISS J. Robinson Free Throw 2 of 2,[1629620],1610612765.0,DET,,,,Robinson,J. Robinson,,,,,,Missed,,,,,,,,,,,,,,,,,,,
642,PT00M16.80S,2022-01-04T03:24:06.0Z,4,REGULAR,rebound,defensive,[],203507,,,1610612749,106,114,2022-01-04T03:24:20Z,6410000,,,0,,G. Antetokounmpo REBOUND (Off:1 Def:9),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,641.0,10.0,9.0,1.0,,,,,,,,,,,,,,,
643,PT00M12.90S,2022-01-04T03:24:22.4Z,4,REGULAR,turnover,lost ball,[],203507,,,1610612749,106,114,2022-01-04T03:24:31Z,6420000,,,0,,G. Antetokounmpo lost ball TURNOVER (3 TO),"[203507, 1629620]",1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,3.0,Robinson,1629620.0,
644,PT00M12.90S,2022-01-04T03:24:22.4Z,4,REGULAR,steal,,[],1629620,,,1610612765,106,114,2022-01-04T03:24:24Z,6430000,,,0,,J. Robinson STEAL (1 STL),[1629620],1610612765.0,DET,,,,Robinson,J. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,
645,PT00M09.10S,2022-01-04T03:24:29.6Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203507,,,1610612765,106,114,2022-01-04T03:24:53Z,6440000,,,0,,G. Antetokounmpo personal FOUL (2 PF) (Robinson 2 FT),"[203507, 1629620]",1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,1629183.0,2.0,0.0,Robinson,1629620.0,,,,,,,,,
647,PT00M09.10S,2022-01-04T03:24:57.0Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1629620,,,1610612765,106,115,2022-01-04T03:24:57Z,6460000,,,0,,J. Robinson Free Throw 1 of 2 (5 PTS),[1629620],1610612765.0,DET,,,,Robinson,J. Robinson,,,,,,Made,,,,,5.0,,,,,,,,,,,,,,
648,PT00M09.10S,2022-01-04T03:24:57.0Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1629620,,,1610612765,106,115,2022-01-04T03:25:11Z,6470000,,,0,,MISS J. Robinson Free Throw 2 of 2,[1629620],1610612765.0,DET,,,,Robinson,J. Robinson,,,,,,Missed,,,,,,,,,,,,,,,,,,,
649,PT00M06.60S,2022-01-04T03:24:59.5Z,4,REGULAR,rebound,defensive,[],1626171,,,1610612749,106,115,2022-01-04T03:25:11Z,6480000,,,0,,B. Portis REBOUND (Off:3 Def:11),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,648.0,14.0,11.0,3.0,,,,,,,,,,,,,,,
650,PT00M00.40S,2022-01-04T03:25:17.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203507,92.32917214191852,53.18627450980392,1610612749,106,115,2022-01-04T03:25:26Z,6490000,16.0,20.0,1,right,MISS G. Antetokounmpo driving finger roll Layup,[203507],1610612749.0,MIL,driving finger roll,,,Antetokounmpo,G. Antetokounmpo,,,,,2.52,Missed,,,,,,,,,,,,,,,,,,,
651,PT00M00.40S,2022-01-04T03:25:17.2Z,4,REGULAR,rebound,offensive,[],201950,,,1610612749,106,115,2022-01-04T03:25:26Z,6500000,,,0,,J. Holiday REBOUND (Off:2 Def:3),[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,650.0,5.0,3.0,2.0,,,,,,,,,,,,,,,
654,PT00M00.40S,2022-01-04T03:25:22.1Z,4,REGULAR,instantreplay,request,[],0,,,1610612749,106,115,2022-01-04T03:29:33Z,6505000,,,0,,,[],,,support,,,,,,,,,,,,,,,,1363.0,,,,,,,,,,,,,End Period - No Basket
652,PT00M00.00S,2022-01-04T03:25:27.1Z,4,REGULAR,period,end,[],0,,,1610612749,106,115,2022-01-04T03:25:27Z,6510000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
653,PT00M00.00S,2022-01-04T03:25:31.8Z,4,REGULAR,game,end,[],0,,,0,106,115,2022-01-04T03:25:31Z,6520000,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
