actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,shotActionNumber,pointsTotal,shotDistance,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
441,PT07M01.00S,2023-01-14T02:19:55.2Z,3,REGULAR,3pt,Jump Shot,[],201939,79.45137976346912,95.58823529411765,1610612744,75,89,2023-01-14T02:23:32Z,4350000,False,228.0,141.0,1,right,S. Curry 26' 3PT step back (13 PTS),[201939],1610612744.0,GSW,step back,,,Curry,S. Curry,,,,,Above the Break 3,24+ Right Center,,,,,,Made,,13.0,26.78,,,,,,,,,,,
442,PT06M50.00S,2023-01-14T02:20:05.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629640,8.360709592641262,43.627450980392155,1610612759,75,89,2023-01-14T02:20:11Z,4360000,False,32.0,26.0,1,left,MISS K. Johnson driving Layup,[1629640],1610612759.0,SAS,driving,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,4.12,,,,,,,,,,,
443,PT06M47.00S,2023-01-14T02:20:08.7Z,3,REGULAR,rebound,offensive,[],1627751,,,1610612759,75,89,2023-01-14T02:20:08Z,4370000,False,,,0,,J. Poeltl REBOUND (Off:3 Def:7),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,Restricted Area,0-8 Center,,,,,,,442.0,,,10.0,7.0,3.0,,,,,,,,
444,PT06M47.00S,2023-01-14T02:20:08.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627751,5.590000152587891,50.0,1610612759,75,89,2023-01-14T02:20:08Z,4380000,False,0.0,0.0,1,left,MISS J. Poeltl tip Layup,[1627751],1610612759.0,SAS,tip,,,Poeltl,J. Poeltl,,,,,Mid-Range,8-16 Left,,,,,,Missed,,,0.0,,,,,,,,,,,
445,PT06M47.00S,2023-01-14T02:20:09.3Z,3,REGULAR,rebound,defensive,[],2738,,,1610612744,75,89,2023-01-14T02:20:09Z,4390000,False,,,0,,A. Iguodala REBOUND (Off:0 Def:2),[2738],1610612744.0,GSW,,,,Iguodala,A. Iguodala,,,,,Mid-Range,8-16 Left,,,,,,,444.0,,,2.0,2.0,0.0,,,,,,,,
446,PT06M43.00S,2023-01-14T02:20:14.6Z,3,REGULAR,3pt,Jump Shot,[],201939,66.3107752956636,40.931372549019606,1610612744,75,89,2023-01-14T02:20:21Z,4400000,False,-45.0,264.0,1,right,MISS S. Curry 26' 3PT,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Center,,,,,,Missed,,,26.81,,,,,,,,,,,
447,PT06M43.00S,2023-01-14T02:20:14.6Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612759,75,89,2023-01-14T02:20:21Z,4410000,False,,,0,,TEAM defensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,446.0,,,,,,,,,,,,,
449,PT06M43.00S,2023-01-14T02:20:21.1Z,3,REGULAR,substitution,out,[],1627751,,,1610612759,75,89,2023-01-14T02:20:33Z,4430000,False,,,0,,SUB out: J. Poeltl,[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,,
450,PT06M43.00S,2023-01-14T02:20:21.1Z,3,REGULAR,substitution,out,[],1629641,,,1610612759,75,89,2023-01-14T02:20:33Z,4440000,False,,,0,,SUB out: R. Langford,[1629641],1610612759.0,SAS,,,,Langford,R. Langford,,,,,,,,,,,,,,,,,,,,,,,,,,
451,PT06M43.00S,2023-01-14T02:20:21.1Z,3,REGULAR,substitution,in,[],1628380,,,1610612759,75,89,2023-01-14T02:20:33Z,4450000,False,,,0,,SUB in: Z. Collins,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
452,PT06M43.00S,2023-01-14T02:20:21.1Z,3,REGULAR,substitution,in,[],1626196,,,1610612759,75,89,2023-01-14T02:20:33Z,4460000,False,,,0,,SUB in: J. Richardson,[1626196],1610612759.0,SAS,,,,Richardson,J. Richardson,,,,,,,,,,,,,,,,,,,,,,,,,,
453,PT06M43.00S,2023-01-14T02:20:36.4Z,3,REGULAR,violation,delay-of-game,['team'],0,,,1610612759,75,89,2023-01-14T02:20:44Z,4470000,False,,,0,,TEAM delay-of-game VIOLATION,[],1610612759.0,SAS,,,,,,,,,,,,202056.0,,,,,,,,,,,,,,,,,,,
454,PT06M31.00S,2023-01-14T02:20:52.7Z,3,REGULAR,turnover,bad pass,[],1630200,,,1610612759,75,89,2023-01-14T02:20:58Z,4480000,False,,,0,,T. Jones bad pass TURNOVER (1 TO),"[1630200, 203110]",1610612759.0,SAS,,,,Jones,T. Jones,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,1.0,Green,203110.0,,
455,PT06M31.00S,2023-01-14T02:20:52.7Z,3,REGULAR,steal,,[],203110,,,1610612744,75,89,2023-01-14T02:20:56Z,4490000,False,,,0,,D. Green STEAL (2 STL),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
456,PT06M25.00S,2023-01-14T02:20:58.7Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",203110,92.9862023653088,52.69607843137255,1610612744,75,91,2023-01-14T02:25:21Z,4500000,False,13.0,13.0,1,right,D. Green running finger roll Layup (4 PTS) (K. Thompson 3 AST),"[203110, 202691]",1610612744.0,GSW,running finger roll,,,Green,D. Green,,,,,Restricted Area,0-8 Center,,,,,,Made,,4.0,1.9,,,,K. Thompson,202691.0,3.0,,,,,
458,PT06M16.00S,2023-01-14T02:21:13.9Z,3,REGULAR,foul,personal,[],203952,,,1610612759,75,91,2023-01-14T02:21:22Z,4520000,False,,,0,,A. Wiggins personal FOUL (1 PF),"[203952, 1626196]",1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Center,202056.0,1.0,0.0,Richardson,1626196.0,,,,,,,,,,,,,,,
460,PT06M10.00S,2023-01-14T02:21:42.5Z,3,REGULAR,turnover,out-of-bounds,[],1630200,,,1610612759,75,91,2023-01-14T02:21:52Z,4540000,False,,,0,,T. Jones bad pass out-of-bounds TURNOVER (2 TO),[1630200],1610612759.0,SAS,bad pass,,,Jones,T. Jones,,,,,In The Paint (Non-RA),0-8 Center,2714.0,,,,,,,,,,,,,,,2.0,,,,
461,PT05M58.00S,2023-01-14T02:21:56.6Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",203110,93.51182654402102,52.20588235294118,1610612744,75,93,2023-01-14T02:22:03Z,4550000,False,11.0,8.0,1,right,D. Green driving DUNK (6 PTS) (S. Curry 3 AST),"[203110, 201939]",1610612744.0,GSW,driving,,,Green,D. Green,,,,,Restricted Area,0-8 Center,,,,,,Made,,6.0,1.39,,,,S. Curry,201939.0,3.0,,,,,
464,PT05M47.00S,2023-01-14T02:22:13.2Z,3,REGULAR,substitution,out,[],1630200,,,1610612759,75,93,2023-01-14T02:22:18Z,4580000,False,,,0,,SUB out: T. Jones,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
465,PT05M47.00S,2023-01-14T02:22:13.2Z,3,REGULAR,substitution,in,[],203926,,,1610612759,75,93,2023-01-14T02:22:18Z,4590000,False,,,0,,SUB in: D. McDermott,[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,,,,,,,,,,,,,,,,,,,,,,
466,PT05M37.00S,2023-01-14T02:22:41.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631110,6.389618922470433,51.9607843137255,1610612759,75,93,2023-01-14T02:22:49Z,4600000,False,-10.0,8.0,1,left,MISS J. Sochan driving finger roll Layup,[1631110],1610612759.0,SAS,driving finger roll,,,Sochan,J. Sochan,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,1.24,,,,,,,,,,,
467,PT05M35.00S,2023-01-14T02:22:43.9Z,3,REGULAR,rebound,defensive,[],2738,,,1610612744,75,93,2023-01-14T02:22:49Z,4610000,False,,,0,,A. Iguodala REBOUND (Off:0 Def:3),[2738],1610612744.0,GSW,,,,Iguodala,A. Iguodala,,,,,Restricted Area,0-8 Center,,,,,,,466.0,,,3.0,3.0,0.0,,,,,,,,
468,PT05M33.00S,2023-01-14T02:22:46.5Z,3,REGULAR,turnover,bad pass,[],203110,,,1610612744,75,93,2023-01-14T02:22:55Z,4620000,False,,,0,,D. Green bad pass TURNOVER (2 TO),"[203110, 1629640]",1610612744.0,GSW,,,,Green,D. Green,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,2.0,Johnson,1629640.0,,
469,PT05M33.00S,2023-01-14T02:22:46.5Z,3,REGULAR,steal,,[],1629640,,,1610612759,75,93,2023-01-14T02:22:48Z,4630000,False,,,0,,K. Johnson STEAL (1 STL),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
470,PT05M28.00S,2023-01-14T02:22:50.5Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629640,6.521024967148489,50.73529411764706,1610612759,77,93,2023-01-14T02:23:02Z,4640000,False,-4.0,9.0,1,left,K. Johnson running DUNK (13 PTS),[1629640],1610612759.0,SAS,running,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,,,,,,Made,,13.0,0.95,,,,,,,,,,,
471,PT05M20.00S,2023-01-14T02:22:58.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201939,93.11760840998686,53.431372549019606,1610612744,77,95,2023-01-14T02:27:38Z,4650000,False,17.0,12.0,1,right,S. Curry cutting Layup (15 PTS) (D. Green 4 AST),"[201939, 203110]",1610612744.0,GSW,cutting,,,Curry,S. Curry,,,,,Restricted Area,0-8 Center,,,,,,Made,,15.0,2.11,,,,D. Green,203110.0,4.0,,,,,
473,PT05M09.00S,2023-01-14T02:23:10.0Z,3,REGULAR,2pt,Jump Shot,[],1628380,26.49474375821288,40.68627450980392,1610612759,77,95,2023-01-14T02:23:15Z,4670000,False,47.0,197.0,1,left,MISS Z. Collins 20' Jump Shot,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,Mid-Range,16-24 Center,,,,,,Missed,,,20.2,,,,,,,,,,,
474,PT05M07.00S,2023-01-14T02:23:12.0Z,3,REGULAR,rebound,defensive,[],201939,,,1610612744,77,95,2023-01-14T02:23:15Z,4680000,False,,,0,,S. Curry REBOUND (Off:0 Def:3),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,Mid-Range,16-24 Center,,,,,,,473.0,,,3.0,3.0,0.0,,,,,,,,
475,PT05M07.00S,2023-01-14T02:23:34.2Z,3,REGULAR,foul,personal,[],1628380,,,1610612744,77,95,2023-01-14T02:27:16Z,4690000,False,,,0,,Z. Collins loose ball personal FOUL (4 PF),"[1628380, 203110]",1610612759.0,SAS,loose ball,,,Collins,Z. Collins,,,,,In The Paint (Non-RA),8-16 Center,2714.0,4.0,0.0,Green,203110.0,,,,,,,,,,,,,,,
480,PT05M07.00S,2023-01-14T02:24:54.7Z,3,REGULAR,substitution,out,[],1628380,,,1610612744,77,95,2023-01-14T02:25:04Z,4740000,False,,,0,,SUB out: Z. Collins,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
481,PT05M07.00S,2023-01-14T02:24:54.7Z,3,REGULAR,substitution,in,[],1629676,,,1610612744,77,95,2023-01-14T02:25:04Z,4750000,False,,,0,,SUB in: I. Roby,[1629676],1610612759.0,SAS,,,,Roby,I. Roby,,,,,,,,,,,,,,,,,,,,,,,,,,
542,PT05M07.00S,2023-01-14T02:24:54.7Z,3,REGULAR,substitution,out,[],203952,,,1610612744,77,95,2023-01-14T02:35:32Z,4755000,False,,,0,,SUB out: A. Wiggins,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
543,PT05M07.00S,2023-01-14T02:24:54.7Z,3,REGULAR,substitution,in,[],1629673,,,1610612744,77,95,2023-01-14T02:35:32Z,4757500,False,,,0,,SUB in: J. Poole,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,,
482,PT04M56.00S,2023-01-14T02:25:18.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201939,92.85479632063075,44.85294117647059,1610612744,77,95,2023-01-14T02:25:27Z,4760000,False,-26.0,15.0,1,right,MISS S. Curry driving Layup,[201939],1610612744.0,GSW,driving,,,Curry,S. Curry,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,2.96,,,,,,,,,,,
483,PT04M53.00S,2023-01-14T02:25:21.6Z,3,REGULAR,rebound,defensive,[],1631110,,,1610612759,77,95,2023-01-14T02:25:27Z,4770000,False,,,0,,J. Sochan REBOUND (Off:3 Def:5),[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,Restricted Area,0-8 Center,,,,,,,482.0,,,8.0,5.0,3.0,,,,,,,,
484,PT04M52.00S,2023-01-14T02:25:25.8Z,3,REGULAR,turnover,out-of-bounds,[],1631110,,,1610612759,77,95,2023-01-14T02:25:35Z,4780000,False,,,0,,J. Sochan bad pass out-of-bounds TURNOVER (2 TO),[1631110],1610612759.0,SAS,bad pass,,,Sochan,J. Sochan,,,,,Above the Break 3,24+ Right Center,202056.0,,,,,,,,,,,,,,,2.0,,,,
485,PT04M38.00S,2023-01-14T02:25:45.3Z,3,REGULAR,turnover,bad pass,[],2738,,,1610612744,77,95,2023-01-14T02:25:51Z,4790000,False,,,0,,A. Iguodala bad pass TURNOVER (2 TO),"[2738, 1629676]",1610612744.0,GSW,,,,Iguodala,A. Iguodala,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,2.0,Roby,1629676.0,,
486,PT04M38.00S,2023-01-14T02:25:45.3Z,3,REGULAR,steal,,[],1629676,,,1610612759,77,95,2023-01-14T02:25:47Z,4800000,False,,,0,,I. Roby STEAL (1 STL),[1629676],1610612759.0,SAS,,,,Roby,I. Roby,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
487,PT04M20.00S,2023-01-14T02:26:03.5Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629676,7.046649145860711,1.715686274509804,1610612759,77,95,2023-01-14T02:26:08Z,4810000,False,241.0,14.0,1,left,MISS I. Roby 24' 3PT,[1629676],1610612759.0,SAS,,,,Roby,I. Roby,,,,,Right Corner 3,24+ Right,,,,,,Missed,,,24.18,,,,,,,,,,,
488,PT04M17.00S,2023-01-14T02:26:05.8Z,3,REGULAR,rebound,defensive,[],202691,,,1610612744,77,95,2023-01-14T02:26:05Z,4820000,False,,,0,,K. Thompson REBOUND (Off:0 Def:3),[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,Right Corner 3,24+ Right,,,,,,,487.0,,,3.0,3.0,0.0,,,,,,,,
489,PT04M06.00S,2023-01-14T02:26:17.1Z,3,REGULAR,3pt,Jump Shot,[],2738,79.188567674113,93.62745098039215,1610612744,77,95,2023-01-14T02:26:22Z,4830000,False,218.0,143.0,1,right,MISS A. Iguodala 26' 3PT,[2738],1610612744.0,GSW,,,,Iguodala,A. Iguodala,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,,26.09,,,,,,,,,,,
490,PT04M04.00S,2023-01-14T02:26:19.1Z,3,REGULAR,rebound,defensive,[],1629676,,,1610612759,77,95,2023-01-14T02:26:22Z,4840000,False,,,0,,I. Roby REBOUND (Off:0 Def:1),[1629676],1610612759.0,SAS,,,,Roby,I. Roby,,,,,Above the Break 3,24+ Right Center,,,,,,,489.0,,,1.0,1.0,0.0,,,,,,,,
491,PT03M56.00S,2023-01-14T02:26:27.4Z,3,REGULAR,3pt,Jump Shot,[],1629676,27.151773981603156,14.950980392156863,1610612759,77,95,2023-01-14T02:26:33Z,4850000,False,175.0,203.0,1,left,MISS I. Roby 26' 3PT,[1629676],1610612759.0,SAS,,,,Roby,I. Roby,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,,26.79,,,,,,,,,,,
492,PT03M53.00S,2023-01-14T02:26:30.4Z,3,REGULAR,rebound,defensive,[],201939,,,1610612744,77,95,2023-01-14T02:26:33Z,4860000,False,,,0,,S. Curry REBOUND (Off:0 Def:4),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Right Center,,,,,,,491.0,,,4.0,4.0,0.0,,,,,,,,
493,PT03M51.00S,2023-01-14T02:26:35.4Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,77,95,2023-01-14T02:26:35Z,4870000,False,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
494,PT03M51.00S,2023-01-14T02:29:39.4Z,3,REGULAR,substitution,out,[],1631110,,,1610612744,77,95,2023-01-14T02:30:05Z,4880000,False,,,0,,SUB out: J. Sochan,[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,,,,,,,,,,,,,,,,,,,,,,
496,PT03M51.00S,2023-01-14T02:29:39.4Z,3,REGULAR,substitution,out,[],201939,,,1610612744,77,95,2023-01-14T02:30:05Z,4900000,False,,,0,,SUB out: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
497,PT03M51.00S,2023-01-14T02:29:39.4Z,3,REGULAR,substitution,in,[],1631103,,,1610612744,77,95,2023-01-14T02:30:05Z,4910000,False,,,0,,SUB in: M. Branham,[1631103],1610612759.0,SAS,,,,Branham,M. Branham,,,,,,,,,,,,,,,,,,,,,,,,,,
498,PT03M51.00S,2023-01-14T02:29:39.4Z,3,REGULAR,substitution,in,[],1628978,,,1610612744,77,95,2023-01-14T02:30:05Z,4920000,False,,,0,,SUB in: D. DiVincenzo,[1628978],1610612744.0,GSW,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,,
499,PT03M51.00S,2023-01-14T02:29:39.4Z,3,REGULAR,substitution,in,[],1630237,,,1610612744,77,95,2023-01-14T02:30:05Z,4930000,False,,,0,,SUB in: A. Lamb,[1630237],1610612744.0,GSW,,,,Lamb,A. Lamb,,,,,,,,,,,,,,,,,,,,,,,,,,
504,PT03M51.00S,2023-01-14T02:29:39.4Z,3,REGULAR,substitution,out,[],203110,,,1610612744,77,95,2023-01-14T02:30:55Z,4935000,False,,,0,,SUB out: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
500,PT03M30.00S,2023-01-14T02:30:22.1Z,3,REGULAR,3pt,Jump Shot,[],1629673,91.01511169513797,96.32352941176471,1610612744,77,98,2023-01-14T02:30:40Z,4940000,False,232.0,32.0,1,right,J. Poole 3PT  (13 PTS) (A. Lamb 2 AST),"[1629673, 1630237]",1610612744.0,GSW,,,,Poole,J. Poole,,,,,Right Corner 3,24+ Right,,,,,,Made,,13.0,23.38,,,,A. Lamb,1630237.0,2.0,,,,,
502,PT03M22.00S,2023-01-14T02:30:37.6Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630237,,,1610612759,77,98,2023-01-14T02:30:46Z,4960000,False,,,0,,A. Lamb shooting personal FOUL (3 PF) (Johnson 2 FT),"[1630237, 1629640]",1610612744.0,GSW,shooting,,,Lamb,A. Lamb,,,,,Mid-Range,8-16 Left,2714.0,3.0,0.0,Johnson,1629640.0,,,,,,,,,,,,,,,
506,PT03M22.00S,2023-01-14T02:30:56.5Z,3,REGULAR,freethrow,1 of 2,[],1629640,,,1610612759,78,98,2023-01-14T02:30:56Z,4980000,False,,,0,,K. Johnson Free Throw 1 of 2 (14 PTS),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,Made,,14.0,,,,,,,,,,,,
507,PT03M22.00S,2023-01-14T02:31:10.8Z,3,REGULAR,freethrow,2 of 2,[],1629640,,,1610612759,79,98,2023-01-14T02:31:10Z,4990000,False,,,0,,K. Johnson Free Throw 2 of 2 (15 PTS),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,Made,,15.0,,,,,,,,,,,,
508,PT03M02.00S,2023-01-14T02:31:33.7Z,3,REGULAR,3pt,Jump Shot,[],1628978,70.38436268068331,17.15686274509804,1610612744,79,101,2023-01-14T02:31:39Z,5000000,False,-164.0,226.0,1,right,D. DiVincenzo 27' 3PT  (15 PTS) (K. Thompson 4 AST),"[1628978, 202691]",1610612744.0,GSW,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Left Center,,,,,,Made,,15.0,27.93,,,,K. Thompson,202691.0,4.0,,,,,
510,PT02M53.00S,2023-01-14T02:31:42.1Z,3,REGULAR,3pt,Jump Shot,[],1626196,18.74178712220762,94.6078431372549,1610612759,79,101,2023-01-14T02:31:47Z,5020000,False,-223.0,124.0,1,left,MISS J. Richardson 25' 3PT,[1626196],1610612759.0,SAS,,,,Richardson,J. Richardson,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,25.5,,,,,,,,,,,
511,PT02M51.00S,2023-01-14T02:31:44.1Z,3,REGULAR,rebound,defensive,[],1628978,,,1610612744,79,101,2023-01-14T02:31:47Z,5030000,False,,,0,,D. DiVincenzo REBOUND (Off:2 Def:3),[1628978],1610612744.0,GSW,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Left Center,,,,,,,510.0,,,5.0,3.0,2.0,,,,,,,,
512,PT02M44.00S,2023-01-14T02:31:51.4Z,3,REGULAR,3pt,Jump Shot,[],202691,65.65374507227332,54.41176470588235,1610612744,79,101,2023-01-14T02:31:56Z,5040000,False,22.0,270.0,1,right,MISS K. Thompson 27' 3PT,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Center,,,,,,Missed,,,27.13,,,,,,,,,,,
513,PT02M41.00S,2023-01-14T02:31:54.4Z,3,REGULAR,rebound,defensive,[],1631103,,,1610612759,79,101,2023-01-14T02:31:56Z,5050000,False,,,0,,M. Branham REBOUND (Off:0 Def:1),[1631103],1610612759.0,SAS,,,,Branham,M. Branham,,,,,Above the Break 3,24+ Center,,,,,,,512.0,,,1.0,1.0,0.0,,,,,,,,
514,PT02M35.00S,2023-01-14T02:32:01.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631103,6.783837056504599,43.872549019607845,1610612759,81,101,2023-01-14T02:38:46Z,5060000,False,31.0,11.0,1,left,M. Branham driving floating bank Jump Shot (4 PTS),[1631103],1610612759.0,SAS,driving floating bank,,,Branham,M. Branham,,,,,Restricted Area,0-8 Center,,,,,,Made,,4.0,3.26,,,,,,,,,,,
515,PT02M22.00S,2023-01-14T02:32:16.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629673,93.9060446780552,54.65686274509803,1610612744,81,103,2023-01-14T02:32:24Z,5070000,False,23.0,5.0,1,right,J. Poole driving finger roll Layup (15 PTS),[1629673],1610612744.0,GSW,driving finger roll,,,Poole,J. Poole,,,,,Restricted Area,0-8 Center,,,,,,Made,,15.0,2.38,,,,,,,,,,,
516,PT02M22.00S,2023-01-14T02:32:22.1Z,3,REGULAR,foul,personal,['1freethrow'],1626196,,,1610612744,81,103,2023-01-14T02:32:47Z,5080000,False,,,0,,J. Richardson shooting personal FOUL (3 PF) (Poole 1 FT),"[1626196, 1629673]",1610612759.0,SAS,shooting,,,Richardson,J. Richardson,,,,,Restricted Area,0-8 Center,203177.0,3.0,0.0,Poole,1629673.0,,,,,,,,,,,,,,,
518,PT02M22.00S,2023-01-14T02:32:33.5Z,3,REGULAR,substitution,out,[],1629640,,,1610612744,81,103,2023-01-14T02:32:45Z,5100000,False,,,0,,SUB out: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
519,PT02M22.00S,2023-01-14T02:32:33.5Z,3,REGULAR,substitution,out,[],2738,,,1610612744,81,103,2023-01-14T02:32:45Z,5110000,False,,,0,,SUB out: A. Iguodala,[2738],1610612744.0,GSW,,,,Iguodala,A. Iguodala,,,,,,,,,,,,,,,,,,,,,,,,,,
520,PT02M22.00S,2023-01-14T02:32:33.5Z,3,REGULAR,substitution,out,[],202691,,,1610612744,81,103,2023-01-14T02:32:45Z,5120000,False,,,0,,SUB out: K. Thompson,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
521,PT02M22.00S,2023-01-14T02:32:33.5Z,3,REGULAR,substitution,in,[],1630200,,,1610612744,81,103,2023-01-14T02:32:45Z,5130000,False,,,0,,SUB in: T. Jones,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
522,PT02M22.00S,2023-01-14T02:32:33.5Z,3,REGULAR,substitution,in,[],1626172,,,1610612744,81,103,2023-01-14T02:32:45Z,5140000,False,,,0,,SUB in: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,,
523,PT02M22.00S,2023-01-14T02:32:33.5Z,3,REGULAR,substitution,in,[],1630541,,,1610612744,81,103,2023-01-14T02:32:45Z,5150000,False,,,0,,SUB in: M. Moody,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,,,
524,PT02M22.00S,2023-01-14T02:32:55.3Z,3,REGULAR,freethrow,1 of 1,[],1629673,,,1610612744,81,104,2023-01-14T02:32:55Z,5160000,False,,,0,,J. Poole Free Throw 1 of 1 (16 PTS),[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,Made,,16.0,,,,,,,,,,,,
525,PT02M08.00S,2023-01-14T02:33:08.1Z,3,REGULAR,3pt,Jump Shot,[],1631103,12.565703022339028,96.81372549019608,1610612759,84,104,2023-01-14T02:33:12Z,5170000,False,-234.0,66.0,1,left,M. Branham 24' 3PT  (7 PTS) (J. Richardson 5 AST),"[1631103, 1626196]",1610612759.0,SAS,,,,Branham,M. Branham,,,,,Left Corner 3,24+ Left,,,,,,Made,,7.0,24.31,,,,J. Richardson,1626196.0,5.0,,,,,
527,PT01M43.00S,2023-01-14T02:33:33.5Z,3,REGULAR,3pt,Jump Shot,[],1630541,77.87450722733246,92.64705882352942,1610612744,84,107,2023-01-14T02:33:38Z,5190000,False,213.0,155.0,1,right,M. Moody 26' 3PT pullup (6 PTS),[1630541],1610612744.0,GSW,pullup,,,Moody,M. Moody,,,,,Above the Break 3,24+ Right Center,,,,,,Made,,6.0,26.39,,,,,,,,,,,
