actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
599,PT07M16.00S,2022-11-24T03:02:24.8Z,4,REGULAR,3pt,Jump Shot,[],1628984,26.888961892247043,17.892156862745097,1610612740,91,113,2022-11-24T03:02:29Z,5910000,False,161.0,200.0,1,left,MISS D. Graham 25' 3PT,[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,Above the Break 3,24+ Right Center,25.67,Missed,,,,,,,,,,,,,,,,,,
600,PT07M12.00S,2022-11-24T03:02:28.8Z,4,REGULAR,rebound,defensive,[],1627751,,,1610612759,91,113,2022-11-24T03:02:29Z,5920000,False,,,0,,J. Poeltl REBOUND (Off:4 Def:10),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,Above the Break 3,24+ Right Center,,,599.0,14.0,10.0,4.0,,,,,,,,,,,,,,
601,PT07M05.00S,2022-11-24T03:02:36.5Z,4,REGULAR,3pt,Jump Shot,[],1630200,69.59592641261499,30.392156862745097,1610612759,91,113,2022-11-24T03:12:24Z,5930000,False,-98.0,233.0,1,right,MISS T. Jones 25' pullup 3PT,[1630200],1610612759.0,SAS,pullup,,,Jones,T. Jones,,,,,Above the Break 3,24+ Left Center,25.3,Missed,,,,,,,,,,,,,,,,,,
602,PT07M03.00S,2022-11-24T03:02:38.5Z,4,REGULAR,rebound,defensive,[],202685,,,1610612740,91,113,2022-11-24T03:02:41Z,5940000,False,,,0,,J. Valanciunas REBOUND (Off:1 Def:9),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,Above the Break 3,24+ Left Center,,,601.0,10.0,9.0,1.0,,,,,,,,,,,,,,
603,PT06M46.00S,2022-11-24T03:02:55.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629627,7.046649145860711,49.50980392156863,1610612740,91,115,2022-11-24T03:13:10Z,5950000,False,2.0,14.0,1,left,Z. Williamson driving Layup (32 PTS) (N. Marshall 4 AST),"[1629627, 1630230]",1610612740.0,NOP,driving,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,1.39,Made,,,,,32.0,N. Marshall,1630230.0,4.0,,,,,,,,,,
604,PT06M45.00S,2022-11-24T03:03:00.8Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612759,91,115,2022-11-24T03:03:00Z,5960000,False,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
606,PT06M45.00S,2022-11-24T03:05:18.4Z,4,REGULAR,substitution,out,[],1631110,,,1610612759,91,115,2022-11-24T03:05:40Z,5970000,False,,,0,,SUB out: J. Sochan,[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,,,,,,,,,,,,,,,,,,,,,,
607,PT06M45.00S,2022-11-24T03:05:18.4Z,4,REGULAR,substitution,out,[],1627751,,,1610612759,91,115,2022-11-24T03:05:40Z,5980000,False,,,0,,SUB out: J. Poeltl,[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,,
608,PT06M45.00S,2022-11-24T03:05:18.4Z,4,REGULAR,substitution,out,[],1629641,,,1610612759,91,115,2022-11-24T03:05:40Z,5990000,False,,,0,,SUB out: R. Langford,[1629641],1610612759.0,SAS,,,,Langford,R. Langford,,,,,,,,,,,,,,,,,,,,,,,,,,
609,PT06M45.00S,2022-11-24T03:05:18.4Z,4,REGULAR,substitution,out,[],1630230,,,1610612759,91,115,2022-11-24T03:05:40Z,6000000,False,,,0,,SUB out: N. Marshall,[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,
610,PT06M45.00S,2022-11-24T03:05:18.4Z,4,REGULAR,substitution,in,[],203476,,,1610612759,91,115,2022-11-24T03:05:40Z,6010000,False,,,0,,SUB in: G. Dieng,[203476],1610612759.0,SAS,,,,Dieng,G. Dieng,,,,,,,,,,,,,,,,,,,,,,,,,,
611,PT06M45.00S,2022-11-24T03:05:18.4Z,4,REGULAR,substitution,in,[],1631160,,,1610612759,91,115,2022-11-24T03:05:40Z,6020000,False,,,0,,SUB in: J. Hall,[1631160],1610612759.0,SAS,,,,Hall,J. Hall,,,,,,,,,,,,,,,,,,,,,,,,,,
612,PT06M45.00S,2022-11-24T03:05:18.4Z,4,REGULAR,substitution,in,[],1629676,,,1610612759,91,115,2022-11-24T03:05:40Z,6030000,False,,,0,,SUB in: I. Roby,[1629676],1610612759.0,SAS,,,,Roby,I. Roby,,,,,,,,,,,,,,,,,,,,,,,,,,
613,PT06M45.00S,2022-11-24T03:05:18.4Z,4,REGULAR,substitution,in,[],1627742,,,1610612759,91,115,2022-11-24T03:05:40Z,6040000,False,,,0,,SUB in: B. Ingram,[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,,,,,,,,,,,,,,,,,,
614,PT06M25.00S,2022-11-24T03:06:06.4Z,4,REGULAR,3pt,Jump Shot,[],1628966,92.72339027595268,95.58823529411765,1610612759,91,115,2022-11-24T03:06:13Z,6050000,False,228.0,16.0,1,right,MISS K. Bates-Diop 3PT,[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,Right Corner 3,24+ Right,22.85,Missed,,,,,,,,,,,,,,,,,,
615,PT06M21.00S,2022-11-24T03:06:10.4Z,4,REGULAR,rebound,defensive,[],1629627,,,1610612740,91,115,2022-11-24T03:06:13Z,6060000,False,,,0,,Z. Williamson REBOUND (Off:4 Def:7),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,Right Corner 3,24+ Right,,,614.0,11.0,7.0,4.0,,,,,,,,,,,,,,
616,PT06M09.00S,2022-11-24T03:06:21.9Z,4,REGULAR,3pt,Jump Shot,[],202685,32.40801576872536,45.09803921568628,1610612740,91,118,2022-11-24T03:06:27Z,6070000,False,25.0,252.0,1,left,J. Valanciunas 25' 3PT  (22 PTS) (B. Ingram 10 AST),"[202685, 1627742]",1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,Above the Break 3,24+ Center,25.33,Made,,,,,22.0,B. Ingram,1627742.0,10.0,,,,,,,,,,
618,PT05M52.00S,2022-11-24T03:06:38.7Z,4,REGULAR,2pt,Jump Shot,[],203476,93.9060446780552,82.1078431372549,1610612759,93,118,2022-11-24T03:06:46Z,6090000,False,161.0,5.0,1,right,G. Dieng 16' Jump Shot (2 PTS) (I. Roby 1 AST),"[203476, 1629676]",1610612759.0,SAS,,,,Dieng,G. Dieng,,,,,Mid-Range,16-24 Right,16.06,Made,,,,,2.0,I. Roby,1629676.0,1.0,,,,,,,,,,
620,PT05M31.00S,2022-11-24T03:07:00.3Z,4,REGULAR,2pt,Jump Shot,[],202685,21.50131406044678,30.392156862745097,1610612740,93,118,2022-11-24T03:07:04Z,6110000,False,98.0,150.0,1,left,MISS J. Valanciunas 17' Jump Shot,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,Mid-Range,16-24 Right Center,17.88,Missed,,,,,,,,,,,,,,,,,,
621,PT05M29.00S,2022-11-24T03:07:02.4Z,4,REGULAR,rebound,defensive,[],203476,,,1610612759,93,118,2022-11-24T03:07:02Z,6120000,False,,,0,,G. Dieng REBOUND (Off:0 Def:1),[203476],1610612759.0,SAS,,,,Dieng,G. Dieng,,,,,Mid-Range,16-24 Right Center,,,620.0,1.0,1.0,0.0,,,,,,,,,,,,,,
622,PT05M25.00S,2022-11-24T03:07:08.7Z,4,REGULAR,foul,personal,['2freethrow'],1630631,,,1610612759,93,118,2022-11-24T03:07:30Z,6130000,False,,,0,,J. Alvarado shooting personal FOUL (3 PF) (Jones 2 FT),"[1630631, 1630200]",1610612740.0,NOP,shooting,,,Alvarado,J. Alvarado,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,1627526.0,3.0,0.0,Jones,1630200.0,,,,
624,PT05M25.00S,2022-11-24T03:07:31.7Z,4,REGULAR,freethrow,1 of 2,[],1630200,,,1610612759,94,118,2022-11-24T03:07:31Z,6150000,False,,,0,,T. Jones Free Throw 1 of 2 (8 PTS),[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,Made,,,,,8.0,,,,,,,,,,,,,
625,PT05M25.00S,2022-11-24T03:07:32.8Z,4,REGULAR,substitution,out,[],1628966,,,1610612759,94,118,2022-11-24T03:07:38Z,6160000,False,,,0,,SUB out: K. Bates-Diop,[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,,,,,,,,,,,,,,,,,,,,,,
626,PT05M25.00S,2022-11-24T03:07:32.8Z,4,REGULAR,substitution,in,[],1629646,,,1610612759,94,118,2022-11-24T03:07:38Z,6170000,False,,,0,,SUB in: C. Bassey,[1629646],1610612759.0,SAS,,,,Bassey,C. Bassey,,,,,,,,,,,,,,,,,,,,,,,,,,
627,PT05M25.00S,2022-11-24T03:07:50.0Z,4,REGULAR,freethrow,2 of 2,[],1630200,,,1610612759,95,118,2022-11-24T03:07:50Z,6180000,False,,,0,,T. Jones Free Throw 2 of 2 (9 PTS),[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,Made,,,,,9.0,,,,,,,,,,,,,
628,PT05M21.00S,2022-11-24T03:07:59.4Z,4,REGULAR,timeout,full,['team'],0,,,1610612740,95,118,2022-11-24T03:07:59Z,6190000,False,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
631,PT05M21.00S,2022-11-24T03:10:08.6Z,4,REGULAR,substitution,out,[],1630200,,,1610612740,95,118,2022-11-24T03:10:30Z,6200000,False,,,0,,SUB out: T. Jones,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
632,PT05M21.00S,2022-11-24T03:10:08.6Z,4,REGULAR,substitution,out,[],1629627,,,1610612740,95,118,2022-11-24T03:10:30Z,6210000,False,,,0,,SUB out: Z. Williamson,[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,
633,PT05M21.00S,2022-11-24T03:10:08.6Z,4,REGULAR,substitution,out,[],1628984,,,1610612740,95,118,2022-11-24T03:10:30Z,6220000,False,,,0,,SUB out: D. Graham,[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,,,,,,,,,,,,,,,,,,,
634,PT05M21.00S,2022-11-24T03:10:08.6Z,4,REGULAR,substitution,out,[],1627742,,,1610612740,95,118,2022-11-24T03:10:30Z,6230000,False,,,0,,SUB out: B. Ingram,[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,,,,,,,,,,,,,,,,,,
635,PT05M21.00S,2022-11-24T03:10:08.6Z,4,REGULAR,substitution,out,[],1630631,,,1610612740,95,118,2022-11-24T03:10:30Z,6240000,False,,,0,,SUB out: J. Alvarado,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,,,
636,PT05M21.00S,2022-11-24T03:10:08.6Z,4,REGULAR,substitution,out,[],202685,,,1610612740,95,118,2022-11-24T03:10:30Z,6250000,False,,,0,,SUB out: J. Valanciunas,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,,,
637,PT05M21.00S,2022-11-24T03:10:08.6Z,4,REGULAR,substitution,in,[],1629641,,,1610612740,95,118,2022-11-24T03:10:30Z,6260000,False,,,0,,SUB in: R. Langford,[1629641],1610612759.0,SAS,,,,Langford,R. Langford,,,,,,,,,,,,,,,,,,,,,,,,,,
638,PT05M21.00S,2022-11-24T03:10:08.6Z,4,REGULAR,substitution,in,[],1630230,,,1610612740,95,118,2022-11-24T03:10:30Z,6270000,False,,,0,,SUB in: N. Marshall,[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,
639,PT05M21.00S,2022-11-24T03:10:08.6Z,4,REGULAR,substitution,in,[],1626195,,,1610612740,95,118,2022-11-24T03:10:30Z,6280000,False,,,0,,SUB in: W. Hernangomez,[1626195],1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,,,,,,,,,,,,,,,,,,,,,,
640,PT05M21.00S,2022-11-24T03:10:08.6Z,4,REGULAR,substitution,in,[],1630700,,,1610612740,95,118,2022-11-24T03:10:30Z,6290000,False,,,0,,SUB in: D. Daniels,[1630700],1610612740.0,NOP,,,,Daniels,D. Daniels,,,,,,,,,,,,,,,,,,,,,,,,,,
641,PT05M21.00S,2022-11-24T03:10:08.6Z,4,REGULAR,substitution,in,[],1629637,,,1610612740,95,118,2022-11-24T03:10:30Z,6300000,False,,,0,,SUB in: J. Hayes,[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,
642,PT05M21.00S,2022-11-24T03:10:08.6Z,4,REGULAR,substitution,in,[],202066,,,1610612740,95,118,2022-11-24T03:10:30Z,6310000,False,,,0,,SUB in: G. Temple,[202066],1610612740.0,NOP,,,,Temple,G. Temple,,,,,,,,,,,,,,,,,,,,,,,,,,
643,PT05M14.00S,2022-11-24T03:11:02.1Z,4,REGULAR,foul,offensive,[],1629637,,,1610612740,95,118,2022-11-24T03:11:10Z,6320000,False,,,0,,J. Hayes offensive FOUL (1 PF),"[1629637, 1629641]",1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,2882.0,1.0,0.0,Langford,1629641.0,,,,
645,PT05M14.00S,2022-11-24T03:11:02.1Z,4,REGULAR,turnover,offensive foul,[],1629637,,,1610612740,95,118,2022-11-24T03:11:02Z,6340000,False,,,0,,J. Hayes offensive foul TURNOVER (1 TO),[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,Above the Break 3,24+ Center,,,,,,,,,,,1.0,2882.0,,,,,,,,
646,PT05M03.00S,2022-11-24T03:11:27.8Z,4,REGULAR,turnover,bad pass,[],203476,,,1610612759,95,118,2022-11-24T03:11:39Z,6350000,False,,,0,,G. Dieng bad pass TURNOVER (1 TO),"[203476, 202066]",1610612759.0,SAS,,,,Dieng,G. Dieng,,,,,Above the Break 3,24+ Center,,,,,,,,,,,1.0,,,,,,,,Temple,202066.0
647,PT05M03.00S,2022-11-24T03:11:27.8Z,4,REGULAR,steal,,[],202066,,,1610612740,95,118,2022-11-24T03:11:30Z,6360000,False,,,0,,G. Temple STEAL (1 STL),[202066],1610612740.0,NOP,,,,Temple,G. Temple,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
648,PT05M03.00S,2022-11-24T03:11:32.1Z,4,REGULAR,turnover,out-of-bounds,[],202066,,,1610612740,95,118,2022-11-24T03:17:37Z,6370000,False,,,0,,G. Temple bad pass out-of-bounds TURNOVER (1 TO),[202066],1610612740.0,NOP,bad pass,,,Temple,G. Temple,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,1.0,,,,,,,,,
649,PT04M51.00S,2022-11-24T03:11:51.4Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629641,86.81011826544021,41.42156862745098,1610612759,97,118,2022-11-24T03:18:08Z,6380000,False,-43.0,71.0,1,right,R. Langford 8' driving floating Jump Shot (3 PTS) (J. Hall 1 AST),"[1629641, 1631160]",1610612759.0,SAS,driving floating,,,Langford,R. Langford,,,,,In The Paint (Non-RA),8-16 Center,8.34,Made,,,,,3.0,J. Hall,1631160.0,1.0,,,,,,,,,,
651,PT04M34.00S,2022-11-24T03:12:07.4Z,4,REGULAR,3pt,Jump Shot,[],202066,31.882391590013142,64.70588235294117,1610612740,97,118,2022-11-24T03:12:13Z,6400000,False,-74.0,247.0,1,left,MISS G. Temple 25' 3PT,[202066],1610612740.0,NOP,,,,Temple,G. Temple,,,,,Above the Break 3,24+ Center,25.79,Missed,,,,,,,,,,,,,,,,,,
652,PT04M30.00S,2022-11-24T03:12:11.4Z,4,REGULAR,rebound,defensive,[],1629646,,,1610612759,97,118,2022-11-24T03:12:13Z,6410000,False,,,0,,C. Bassey REBOUND (Off:0 Def:3),[1629646],1610612759.0,SAS,,,,Bassey,C. Bassey,,,,,Above the Break 3,24+ Center,,,651.0,3.0,3.0,0.0,,,,,,,,,,,,,,
653,PT04M22.00S,2022-11-24T03:12:20.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629641,93.24901445466492,55.14705882352941,1610612759,97,118,2022-11-24T03:19:30Z,6420000,False,26.0,11.0,1,right,MISS R. Langford driving Layup,[1629641],1610612759.0,SAS,driving,,,Langford,R. Langford,,,,,Restricted Area,0-8 Center,2.8,Missed,,,,,,,,,,,,,,,,,,
654,PT04M21.00S,2022-11-24T03:12:21.5Z,4,REGULAR,rebound,offensive,[],1629676,,,1610612759,97,118,2022-11-24T03:19:30Z,6430000,False,,,0,,I. Roby REBOUND (Off:1 Def:1),[1629676],1610612759.0,SAS,,,,Roby,I. Roby,,,,,Restricted Area,0-8 Center,,,653.0,2.0,1.0,1.0,,,,,,,,,,,,,,
655,PT04M20.00S,2022-11-24T03:12:29.2Z,4,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1629676,94.40999984741211,50.0,1610612759,99,118,2022-11-24T03:19:39Z,6440000,False,0.0,0.0,1,right,I. Roby putback DUNK (5 PTS),[1629676],1610612759.0,SAS,putback,,,Roby,I. Roby,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,5.0,,,,,,,,,,,,,
656,PT03M58.00S,2022-11-24T03:12:44.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630700,6.521024967148489,50.245098039215684,1610612740,99,118,2022-11-24T03:20:06Z,6450000,False,-1.0,9.0,1,left,MISS D. Daniels driving Layup,[1630700],1610612740.0,NOP,driving,,,Daniels,D. Daniels,,,,,Restricted Area,0-8 Center,0.89,Missed,,,,,,,,,,,,,,,,,,
657,PT03M58.00S,2022-11-24T03:12:44.0Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612759,99,118,2022-11-24T03:12:53Z,6460000,False,,,0,,TEAM defensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,Restricted Area,0-8 Center,,,656.0,,,,,,,,,,,,,,,,,
658,PT03M58.00S,2022-11-24T03:12:50.7Z,4,REGULAR,foul,personal,[],1626195,,,1610612759,99,118,2022-11-24T03:13:06Z,6470000,False,,,0,,W. Hernangomez loose ball personal FOUL (1 PF),"[1626195, 203476]",1610612740.0,NOP,loose ball,,,Hernangomez,W. Hernangomez,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,2882.0,1.0,0.0,Dieng,203476.0,,,,
660,PT03M45.00S,2022-11-24T03:13:10.1Z,4,REGULAR,3pt,Jump Shot,[],1629676,80.76544021024968,93.38235294117648,1610612759,102,118,2022-11-24T03:20:42Z,6490000,False,217.0,128.0,1,right,I. Roby 25' 3PT  (8 PTS) (G. Dieng 1 AST),"[1629676, 203476]",1610612759.0,SAS,,,,Roby,I. Roby,,,,,Above the Break 3,24+ Right Center,25.2,Made,,,,,8.0,G. Dieng,203476.0,1.0,,,,,,,,,,
662,PT03M30.00S,2022-11-24T03:13:27.6Z,4,REGULAR,turnover,traveling,[],1630230,,,1610612740,102,118,2022-11-24T03:13:35Z,6510000,False,,,0,,N. Marshall traveling TURNOVER (2 TO),[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,2.0,2882.0,,,,,,,,
664,PT03M21.00S,2022-11-24T03:13:48.4Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1629641,91.80354796320631,95.09803921568627,1610612759,102,118,2022-11-24T03:13:53Z,6520000,False,225.0,25.0,1,right,MISS R. Langford 3PT,[1629641],1610612759.0,SAS,,,,Langford,R. Langford,,,,,Right Corner 3,24+ Right,22.68,Missed,,,,,,,,,,,,,,,,,,
665,PT03M17.00S,2022-11-24T03:13:52.4Z,4,REGULAR,rebound,defensive,[],1629637,,,1610612740,102,118,2022-11-24T03:13:53Z,6530000,False,,,0,,J. Hayes REBOUND (Off:0 Def:1),[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,Right Corner 3,24+ Right,,,664.0,1.0,1.0,0.0,,,,,,,,,,,,,,
666,PT03M16.00S,2022-11-24T03:13:56.7Z,4,REGULAR,foul,personal,['2freethrow'],203476,,,1610612740,102,118,2022-11-24T03:14:07Z,6540000,False,,,0,,G. Dieng shooting personal FOUL (1 PF) (Hayes 2 FT),"[203476, 1629637]",1610612759.0,SAS,shooting,,,Dieng,G. Dieng,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,1627541.0,1.0,0.0,Hayes,1629637.0,,,,
668,PT03M16.00S,2022-11-24T03:14:23.9Z,4,REGULAR,freethrow,1 of 2,['fastbreak'],1629637,,,1610612740,102,119,2022-11-24T03:14:47Z,6560000,False,,,0,,J. Hayes Free Throw 1 of 2 (1 PTS),[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
669,PT03M16.00S,2022-11-24T03:14:23.9Z,4,REGULAR,freethrow,2 of 2,['fastbreak'],1629637,,,1610612740,102,119,2022-11-24T03:14:47Z,6570000,False,,,0,,MISS J. Hayes Free Throw 2 of 2,[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
670,PT03M11.00S,2022-11-24T03:14:28.9Z,4,REGULAR,rebound,offensive,[],1626195,,,1610612740,102,119,2022-11-24T03:14:47Z,6580000,False,,,0,,W. Hernangomez REBOUND (Off:1 Def:0),[1626195],1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,,,,,669.0,1.0,0.0,1.0,,,,,,,,,,,,,,
671,PT03M10.00S,2022-11-24T03:14:47.2Z,4,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1626195,9.674770039421814,47.794117647058826,1610612740,102,121,2022-11-24T03:14:53Z,6590000,False,11.0,38.0,1,left,W. Hernangomez Hook (2 PTS),[1626195],1610612740.0,NOP,,,,Hernangomez,W. Hernangomez,,,,,Restricted Area,0-8 Center,3.99,Made,,,,,2.0,,,,,,,,,,,,,
672,PT02M58.00S,2022-11-24T03:15:01.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631160,92.72339027595268,45.83333333333333,1610612759,104,121,2022-11-24T03:22:04Z,6600000,False,-21.0,16.0,1,right,J. Hall driving finger roll Layup (2 PTS),[1631160],1610612759.0,SAS,driving finger roll,,,Hall,J. Hall,,,,,Restricted Area,0-8 Center,2.62,Made,,,,,2.0,,,,,,,,,,,,,
673,PT02M58.00S,2022-11-24T03:15:05.0Z,4,REGULAR,foul,personal,"['inpenalty', '1freethrow']",202066,,,1610612759,104,121,2022-11-24T03:15:11Z,6610000,False,,,0,,G. Temple shooting personal FOUL (1 PF) (Hall 1 FT),"[202066, 1631160]",1610612740.0,NOP,shooting,,,Temple,G. Temple,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,1627541.0,1.0,0.0,Hall,1631160.0,,,,
675,PT02M58.00S,2022-11-24T03:15:24.5Z,4,REGULAR,freethrow,1 of 1,[],1631160,,,1610612759,104,121,2022-11-24T03:15:27Z,6630000,False,,,0,,MISS J. Hall Free Throw 1 of 1,[1631160],1610612759.0,SAS,,,,Hall,J. Hall,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
676,PT02M56.00S,2022-11-24T03:15:26.5Z,4,REGULAR,rebound,defensive,[],1629637,,,1610612740,104,121,2022-11-24T03:15:27Z,6640000,False,,,0,,J. Hayes REBOUND (Off:0 Def:2),[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,,,,675.0,2.0,2.0,0.0,,,,,,,,,,,,,,
677,PT02M44.00S,2022-11-24T03:15:37.6Z,4,REGULAR,3pt,Jump Shot,[],202066,14.931011826544022,94.85294117647058,1610612740,104,124,2022-11-24T03:15:43Z,6650000,False,-224.0,88.0,1,left,G. Temple 24' 3PT  (3 PTS) (N. Marshall 5 AST),"[202066, 1630230]",1610612740.0,NOP,,,,Temple,G. Temple,,,,,Left Corner 3,24+ Left,24.09,Made,,,,,3.0,N. Marshall,1630230.0,5.0,,,,,,,,,,
679,PT02M28.00S,2022-11-24T03:15:58.1Z,4,REGULAR,violation,kicked ball,[],1629637,,,1610612759,104,124,2022-11-24T03:16:03Z,6670000,False,,,0,,J. Hayes kicked ball VIOLATION,[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,,1627526.0,,,,,,,,
680,PT02M20.00S,2022-11-24T03:16:16.2Z,4,REGULAR,2pt,Jump Shot,[],1631160,78.53153745072274,48.77450980392157,1610612759,106,124,2022-11-24T03:16:21Z,6680000,False,-6.0,149.0,1,right,J. Hall 14' pullup Jump Shot (4 PTS),[1631160],1610612759.0,SAS,pullup,,,Hall,J. Hall,,,,,Mid-Range,8-16 Center,14.94,Made,,,,,4.0,,,,,,,,,,,,,
681,PT02M10.00S,2022-11-24T03:16:25.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629637,8.754927726675426,46.32352941176471,1610612740,106,124,2022-11-24T03:16:33Z,6690000,False,18.0,30.0,1,left,MISS J. Hayes Layup,[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,Restricted Area,0-8 Center,3.5,Missed,,,,,,,,,,,,,,,,,,
682,PT02M10.00S,2022-11-24T03:16:28.1Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612740,106,124,2022-11-24T03:16:28Z,6700000,False,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,Restricted Area,0-8 Center,,,681.0,,,,,,,,,,,,,,,,,
684,PT02M06.00S,2022-11-24T03:16:44.0Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1629637,6.915243101182654,1.9607843137254901,1610612740,106,124,2022-11-24T03:16:48Z,6720000,False,240.0,13.0,1,left,MISS J. Hayes 24' 3PT,[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,Right Corner 3,24+ Right,24.05,Missed,,,,,,,,,,,,,,,,,,
685,PT02M03.00S,2022-11-24T03:16:46.8Z,4,REGULAR,rebound,defensive,[],1629676,,,1610612759,106,124,2022-11-24T03:16:46Z,6730000,False,,,0,,I. Roby REBOUND (Off:1 Def:2),[1629676],1610612759.0,SAS,,,,Roby,I. Roby,,,,,Right Corner 3,24+ Right,,,684.0,3.0,2.0,1.0,,,,,,,,,,,,,,
686,PT01M56.00S,2022-11-24T03:16:56.2Z,4,REGULAR,turnover,out-of-bounds,[],1629641,,,1610612759,106,124,2022-11-24T03:23:43Z,6740000,False,,,0,,R. Langford bad pass out-of-bounds TURNOVER (3 TO),[1629641],1610612759.0,SAS,bad pass,,,Langford,R. Langford,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,3.0,,,,,,,,,
