actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
585,PT06M11.00S,2022-11-26T03:01:46.8Z,4,REGULAR,substitution,in,[],201566,,,1610612747,80,94,2022-11-26T03:02:05Z,5810000,False,,,0,,SUB in: R. Westbrook,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,,
586,PT06M11.00S,2022-11-26T03:02:02.2Z,4,REGULAR,freethrow,1 of 1,['2ndchance'],203471,,,1610612747,80,95,2022-11-26T03:02:02Z,5820000,False,,,0,,D. Schroder Free Throw 1 of 1 (9 PTS),[203471],1610612747.0,LAL,,,,Schroder,D. Schroder,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
587,PT05M54.00S,2022-11-26T03:02:20.8Z,4,REGULAR,3pt,Jump Shot,[],1631110,74.85216819973719,11.76470588235294,1610612759,83,95,2022-11-26T03:02:24Z,5830000,False,-191.0,184.0,1,right,J. Sochan 26' 3PT  (13 PTS) (K. Johnson 2 AST),"[1631110, 1629640]",1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,Above the Break 3,24+ Left Center,26.53,Made,13.0,,,,,K. Johnson,1629640.0,2.0,,,,,,,,,,
589,PT05M36.00S,2022-11-26T03:02:38.0Z,4,REGULAR,turnover,bad pass,[],1630559,,,1610612747,83,95,2022-11-26T03:02:44Z,5850000,False,,,0,,A. Reaves bad pass TURNOVER (2 TO),"[1630559, 1629641]",1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,2.0,,,Langford,1629641.0,,,,
590,PT05M36.00S,2022-11-26T03:02:38.0Z,4,REGULAR,steal,,[],1629641,,,1610612759,83,95,2022-11-26T03:02:41Z,5860000,False,,,0,,R. Langford STEAL (1 STL),[1629641],1610612759.0,SAS,,,,Langford,R. Langford,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
591,PT05M32.00S,2022-11-26T03:02:43.1Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630200,93.64323258869908,52.20588235294118,1610612759,85,95,2022-11-26T03:05:12Z,5870000,False,11.0,7.0,1,right,T. Jones running finger roll Layup (14 PTS) (J. Sochan 4 AST),"[1630200, 1631110]",1610612759.0,SAS,running finger roll,,,Jones,T. Jones,,,,,Restricted Area,0-8 Center,1.32,Made,14.0,,,,,J. Sochan,1631110.0,4.0,,,,,,,,,,
593,PT05M31.00S,2022-11-26T03:02:48.7Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612747,85,95,2022-11-26T03:02:48Z,5890000,False,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
594,PT05M31.00S,2022-11-26T03:04:08.0Z,4,REGULAR,substitution,out,[],1629641,,,1610612747,85,95,2022-11-26T03:04:24Z,5900000,False,,,0,,SUB out: R. Langford,[1629641],1610612759.0,SAS,,,,Langford,R. Langford,,,,,,,,,,,,,,,,,,,,,,,,,,
595,PT05M31.00S,2022-11-26T03:04:08.0Z,4,REGULAR,substitution,in,[],1630170,,,1610612747,85,95,2022-11-26T03:04:24Z,5910000,False,,,0,,SUB in: D. Vassell,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,,
596,PT05M14.00S,2022-11-26T03:04:32.9Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1629022,7.966491458607096,48.28431372549019,1610612747,85,95,2022-11-26T03:07:10Z,5920000,False,9.0,22.0,1,left,MISS L. Walker IV driving DUNK,[1629022],1610612747.0,LAL,driving,,,Walker IV,L. Walker IV,,,,,Restricted Area,0-8 Center,2.4,Missed,,,,,,,,,,,,,,,,,,
597,PT05M13.00S,2022-11-26T03:04:33.9Z,4,REGULAR,rebound,defensive,[],1631110,,,1610612759,85,95,2022-11-26T03:04:49Z,5930000,False,,,0,,J. Sochan REBOUND (Off:4 Def:3),[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,Restricted Area,0-8 Center,,,,596.0,7.0,3.0,4.0,,,,,,,,,,,,,
598,PT05M04.00S,2022-11-26T03:04:43.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629640,94.56307490144546,50.98039215686274,1610612759,85,95,2022-11-26T03:08:41Z,5940000,False,5.0,-1.0,1,right,MISS K. Johnson driving finger roll Layup - blocked,"[1629640, 203076]",1610612759.0,SAS,driving finger roll,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,0.51,Missed,,,,,,,,,,,Davis,203076.0,,,,,,
607,PT05M04.00S,2022-11-26T03:04:43.7Z,4,REGULAR,block,,[],203076,,,1610612759,85,95,2022-11-26T03:05:35Z,5945000,False,,,0,,A. Davis BLOCK (2 BLK),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
599,PT05M04.00S,2022-11-26T03:04:43.7Z,4,REGULAR,rebound,offensive,[],1629640,,,1610612759,85,95,2022-11-26T03:04:56Z,5950000,False,,,0,,K. Johnson REBOUND (Off:3 Def:6),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,,,,598.0,9.0,6.0,3.0,,,,,,,,,,,,,
600,PT05M01.00S,2022-11-26T03:04:50.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629640,94.40999984741211,50.0,1610612759,85,95,2022-11-26T03:04:50Z,5960000,False,0.0,0.0,1,right,MISS K. Johnson putback Layup - blocked,"[1629640, 203076]",1610612759.0,SAS,putback,,,Johnson,K. Johnson,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,Davis,203076.0,,,,,,
601,PT05M01.00S,2022-11-26T03:04:50.0Z,4,REGULAR,block,,[],203076,,,1610612759,85,95,2022-11-26T03:04:51Z,5970000,False,,,0,,A. Davis BLOCK (3 BLK),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
602,PT05M01.00S,2022-11-26T03:04:52.2Z,4,REGULAR,rebound,offensive,[],1631110,,,1610612759,85,95,2022-11-26T03:04:52Z,5980000,False,,,0,,J. Sochan REBOUND (Off:5 Def:3),[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,Mid-Range,8-16 Left,,,,600.0,8.0,3.0,5.0,,,,,,,,,,,,,
603,PT05M01.00S,2022-11-26T03:04:55.3Z,4,REGULAR,foul,personal,['2freethrow'],201566,,,1610612759,85,95,2022-11-26T03:05:05Z,5990000,False,,,0,,R. Westbrook shooting personal FOUL (3 PF) (Sochan 2 FT),"[201566, 1631110]",1610612747.0,LAL,shooting,,,Westbrook,R. Westbrook,,,,,Restricted Area,0-8 Center,,,,,,,,,,,204059.0,,,,,,3.0,0.0,Sochan,1631110.0
605,PT05M01.00S,2022-11-26T03:05:21.6Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1631110,,,1610612759,85,95,2022-11-26T03:05:21Z,6010000,False,,,0,,MISS J. Sochan Free Throw 1 of 2,[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
606,PT05M01.00S,2022-11-26T03:05:21.6Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612759,85,95,2022-11-26T03:05:21Z,6020000,False,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,,,,605.0,,,,,,,,,,,,,,,,
608,PT05M01.00S,2022-11-26T03:05:25.2Z,4,REGULAR,substitution,out,[],201566,,,1610612759,85,95,2022-11-26T03:05:39Z,6030000,False,,,0,,SUB out: R. Westbrook,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,,
609,PT05M01.00S,2022-11-26T03:05:25.2Z,4,REGULAR,substitution,in,[],2544,,,1610612759,85,95,2022-11-26T03:05:39Z,6040000,False,,,0,,SUB in: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,
610,PT05M01.00S,2022-11-26T03:05:21.6Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1631110,,,1610612759,85,95,2022-11-26T03:05:57Z,6050000,False,,,0,,MISS J. Sochan Free Throw 2 of 2,[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
611,PT04M59.00S,2022-11-26T03:05:23.6Z,4,REGULAR,rebound,defensive,[],2544,,,1610612747,85,95,2022-11-26T03:05:57Z,6060000,False,,,0,,L. James REBOUND (Off:0 Def:7),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,610.0,7.0,7.0,0.0,,,,,,,,,,,,,
612,PT04M47.00S,2022-11-26T03:06:07.5Z,4,REGULAR,turnover,bad pass,[],2544,,,1610612747,85,95,2022-11-26T03:06:19Z,6070000,False,,,0,,L. James bad pass TURNOVER (9 TO),"[2544, 1629640]",1610612747.0,LAL,,,,James,L. James,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,9.0,,,Johnson,1629640.0,,,,
613,PT04M47.00S,2022-11-26T03:06:07.5Z,4,REGULAR,steal,,[],1629640,,,1610612759,85,95,2022-11-26T03:27:23Z,6080000,False,,,0,,K. Johnson STEAL (1 STL),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
614,PT04M42.00S,2022-11-26T03:06:12.3Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1630170,78.9257555847569,8.333333333333332,1610612759,85,95,2022-11-26T03:10:23Z,6090000,False,-208.0,146.0,1,right,MISS D. Vassell 25' running 3PT,[1630170],1610612759.0,SAS,running,,,Vassell,D. Vassell,,,,,Above the Break 3,24+ Left Center,25.41,Missed,,,,,,,,,,,,,,,,,,
615,PT04M36.00S,2022-11-26T03:06:18.3Z,4,REGULAR,rebound,offensive,[],1627751,,,1610612759,85,95,2022-11-26T03:17:29Z,6100000,False,,,0,,J. Poeltl REBOUND (Off:5 Def:3),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,Above the Break 3,24+ Left Center,,,,614.0,8.0,3.0,5.0,,,,,,,,,,,,,
691,PT04M36.00S,2022-11-26T03:06:18.9Z,4,REGULAR,turnover,lost ball,[],1627751,,,1610612759,85,95,2022-11-26T03:18:17Z,6105000,False,,,0,,J. Poeltl lost ball TURNOVER (3 TO),"[1627751, 2544]",1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,3.0,,,James,2544.0,,,,
692,PT04M36.00S,2022-11-26T03:06:18.9Z,4,REGULAR,steal,,[],2544,,,1610612747,85,95,2022-11-26T03:17:55Z,6107500,False,,,0,,L. James STEAL (3 STL),[2544],1610612747.0,LAL,,,,James,L. James,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
616,PT04M28.00S,2022-11-26T03:06:25.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak', 'fromturnover']",2544,6.258212877792378,52.450980392156865,1610612747,85,95,2022-11-26T03:17:55Z,6110000,False,-12.0,6.0,1,left,MISS L. James running Layup,[2544],1610612747.0,LAL,running,,,James,L. James,,,,,Restricted Area,0-8 Center,1.38,Missed,,,,,,,,,,,,,,,,,,
617,PT04M28.00S,2022-11-26T03:06:25.6Z,4,REGULAR,rebound,offensive,[],203076,,,1610612747,85,95,2022-11-26T03:06:34Z,6120000,False,,,0,,A. Davis REBOUND (Off:3 Def:11),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,,,,616.0,14.0,11.0,3.0,,,,,,,,,,,,,
618,PT04M26.00S,2022-11-26T03:06:29.2Z,4,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint', 'fromturnover']",203076,5.590000152587891,50.0,1610612747,85,97,2022-11-26T03:17:55Z,6130000,False,0.0,0.0,1,left,A. Davis tip DUNK (23 PTS),[203076],1610612747.0,LAL,tip,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,0.0,Made,23.0,,,,,,,,,,,,,,,,,
619,PT04M26.00S,2022-11-26T03:06:32.2Z,4,REGULAR,foul,personal,[],203471,,,1610612759,85,97,2022-11-26T03:07:01Z,6140000,False,,,0,,D. Schroder personal FOUL (2 PF),"[203471, 1630200]",1610612747.0,LAL,,,,Schroder,D. Schroder,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,1627534.0,,,,,,2.0,0.0,Jones,1630200.0
621,PT04M19.00S,2022-11-26T03:07:06.4Z,4,REGULAR,foul,personal,['2freethrow'],1630559,,,1610612759,85,97,2022-11-26T03:07:39Z,6160000,False,,,0,,A. Reaves shooting personal FOUL (1 PF) (Jones 2 FT),"[1630559, 1630200]",1610612747.0,LAL,shooting,,,Reaves,A. Reaves,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1627961.0,,,,,,1.0,0.0,Jones,1630200.0
623,PT04M19.00S,2022-11-26T03:07:41.4Z,4,REGULAR,freethrow,1 of 2,[],1630200,,,1610612759,86,97,2022-11-26T03:07:41Z,6180000,False,,,0,,T. Jones Free Throw 1 of 2 (15 PTS),[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,Made,15.0,,,,,,,,,,,,,,,,,
624,PT04M19.00S,2022-11-26T03:07:59.3Z,4,REGULAR,freethrow,2 of 2,[],1630200,,,1610612759,87,97,2022-11-26T03:07:59Z,6190000,False,,,0,,T. Jones Free Throw 2 of 2 (16 PTS),[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,Made,16.0,,,,,,,,,,,,,,,,,
625,PT04M03.00S,2022-11-26T03:08:16.2Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],2544,5.601182654402102,51.470588235294116,1610612747,87,99,2022-11-26T03:08:23Z,6200000,False,-7.0,0.0,1,left,L. James cutting DUNK (19 PTS) (A. Davis 4 AST),"[2544, 203076]",1610612747.0,LAL,cutting,,,James,L. James,,,,,Restricted Area,0-8 Center,0.74,Made,19.0,,,,,A. Davis,203076.0,4.0,,,,,,,,,,
627,PT03M48.00S,2022-11-26T03:08:32.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629640,83.65637319316689,43.38235294117647,1610612759,87,99,2022-11-26T03:08:43Z,6220000,False,-33.0,101.0,1,right,MISS K. Johnson 10' turnaround Shot,[1629640],1610612759.0,SAS,turnaround,,,Johnson,K. Johnson,,,,,In The Paint (Non-RA),8-16 Center,10.64,Missed,,,,,,,,,,,,,,,,,,
628,PT03M45.00S,2022-11-26T03:08:35.2Z,4,REGULAR,rebound,defensive,[],1629022,,,1610612747,87,99,2022-11-26T03:08:43Z,6230000,False,,,0,,L. Walker IV REBOUND (Off:0 Def:2),[1629022],1610612747.0,LAL,,,,Walker IV,L. Walker IV,,,,,In The Paint (Non-RA),8-16 Center,,,,627.0,2.0,2.0,0.0,,,,,,,,,,,,,
629,PT03M28.00S,2022-11-26T03:08:51.6Z,4,REGULAR,2pt,Jump Shot,[],2544,21.895532194480946,24.019607843137255,1610612747,87,99,2022-11-26T03:09:12Z,6240000,False,130.0,153.0,1,left,MISS L. James 20' pullup Shot,[2544],1610612747.0,LAL,pullup,,,James,L. James,,,,,Mid-Range,16-24 Right Center,20.09,Missed,,,,,,,,,,,,,,,,,,
630,PT03M27.00S,2022-11-26T03:08:52.6Z,4,REGULAR,rebound,offensive,[],203076,,,1610612747,87,99,2022-11-26T03:09:12Z,6250000,False,,,0,,A. Davis REBOUND (Off:4 Def:11),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Mid-Range,16-24 Right Center,,,,629.0,15.0,11.0,4.0,,,,,,,,,,,,,
631,PT03M27.00S,2022-11-26T03:08:57.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203076,5.590000152587891,50.0,1610612747,87,101,2022-11-26T03:08:57Z,6260000,False,0.0,0.0,1,left,A. Davis tip Layup (25 PTS),[203076],1610612747.0,LAL,tip,,,Davis,A. Davis,,,,,Mid-Range,8-16 Left,0.0,Made,25.0,,,,,,,,,,,,,,,,,
632,PT03M27.00S,2022-11-26T03:08:58.1Z,4,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1627751,,,1610612747,87,101,2022-11-26T03:09:27Z,6270000,False,,,0,,J. Poeltl shooting personal FOUL (4 PF) (Davis 1 FT),"[1627751, 203076]",1610612759.0,SAS,shooting,,,Poeltl,J. Poeltl,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1627961.0,,,,,,4.0,0.0,Davis,203076.0
634,PT03M27.00S,2022-11-26T03:09:15.7Z,4,REGULAR,substitution,out,[],1627751,,,1610612747,87,101,2022-11-26T03:09:26Z,6290000,False,,,0,,SUB out: J. Poeltl,[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,,
635,PT03M27.00S,2022-11-26T03:09:15.7Z,4,REGULAR,substitution,in,[],1628380,,,1610612747,87,101,2022-11-26T03:09:26Z,6300000,False,,,0,,SUB in: Z. Collins,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
636,PT03M27.00S,2022-11-26T03:09:35.9Z,4,REGULAR,freethrow,1 of 1,['2ndchance'],203076,,,1610612747,87,101,2022-11-26T03:09:47Z,6310000,False,,,0,,MISS A. Davis Free Throw 1 of 1,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
637,PT03M24.00S,2022-11-26T03:09:38.9Z,4,REGULAR,rebound,defensive,[],1628380,,,1610612759,87,101,2022-11-26T03:09:47Z,6320000,False,,,0,,Z. Collins REBOUND (Off:2 Def:5),[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,,,636.0,7.0,5.0,2.0,,,,,,,,,,,,,
638,PT03M16.00S,2022-11-26T03:09:45.3Z,4,REGULAR,turnover,bad pass,[],1630200,,,1610612759,87,101,2022-11-26T03:09:53Z,6330000,False,,,0,,T. Jones bad pass TURNOVER (4 TO),"[1630200, 203471]",1610612759.0,SAS,,,,Jones,T. Jones,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,4.0,,,Schroder,203471.0,,,,
639,PT03M16.00S,2022-11-26T03:09:45.3Z,4,REGULAR,steal,,[],203471,,,1610612747,87,101,2022-11-26T03:09:48Z,6340000,False,,,0,,D. Schroder STEAL (1 STL),[203471],1610612747.0,LAL,,,,Schroder,D. Schroder,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,
640,PT03M08.00S,2022-11-26T03:10:05.4Z,4,REGULAR,timeout,full,['team'],0,,,1610612747,87,101,2022-11-26T03:10:05Z,6350000,False,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
641,PT03M08.00S,2022-11-26T03:11:17.3Z,4,REGULAR,substitution,out,[],1629022,,,1610612747,87,101,2022-11-26T03:11:30Z,6360000,False,,,0,,SUB out: L. Walker IV,[1629022],1610612747.0,LAL,,,,Walker IV,L. Walker IV,,,,,,,,,,,,,,,,,,,,,,,,,,
642,PT03M08.00S,2022-11-26T03:11:17.3Z,4,REGULAR,substitution,in,[],1628972,,,1610612747,87,101,2022-11-26T03:11:30Z,6370000,False,,,0,,SUB in: T. Brown Jr.,[1628972],1610612747.0,LAL,,,,Brown Jr.,T. Brown Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
643,PT03M00.00S,2022-11-26T03:11:37.0Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631110,,,1610612747,87,101,2022-11-26T03:11:51Z,6380000,False,,,0,,J. Sochan shooting personal FOUL (3 PF) (James 2 FT),"[1631110, 2544]",1610612759.0,SAS,shooting,,,Sochan,J. Sochan,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1627534.0,,,,,,3.0,0.0,James,2544.0
645,PT03M00.00S,2022-11-26T03:12:08.1Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],2544,,,1610612747,87,102,2022-11-26T03:12:08Z,6400000,False,,,0,,L. James Free Throw 1 of 2 (20 PTS),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,Made,20.0,,,,,,,,,,,,,,,,,
646,PT03M00.00S,2022-11-26T03:12:27.1Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],2544,,,1610612747,87,103,2022-11-26T03:12:27Z,6410000,False,,,0,,L. James Free Throw 2 of 2 (21 PTS),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,Made,21.0,,,,,,,,,,,,,,,,,
647,PT02M42.00S,2022-11-26T03:12:46.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630170,81.68528252299606,50.98039215686274,1610612759,87,103,2022-11-26T03:12:50Z,6420000,False,5.0,120.0,1,right,MISS D. Vassell 11' pullup Shot,[1630170],1610612759.0,SAS,pullup,,,Vassell,D. Vassell,,,,,In The Paint (Non-RA),8-16 Center,11.98,Missed,,,,,,,,,,,,,,,,,,
648,PT02M39.00S,2022-11-26T03:12:49.6Z,4,REGULAR,rebound,defensive,[],2544,,,1610612747,87,103,2022-11-26T03:12:50Z,6430000,False,,,0,,L. James REBOUND (Off:0 Def:8),[2544],1610612747.0,LAL,,,,James,L. James,,,,,In The Paint (Non-RA),8-16 Center,,,,647.0,8.0,8.0,0.0,,,,,,,,,,,,,
649,PT02M22.00S,2022-11-26T03:13:07.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203471,14.4053876478318,49.754901960784316,1610612747,87,103,2022-11-26T03:16:19Z,6440000,False,1.0,83.0,1,left,MISS D. Schroder 8' driving floating Shot,[203471],1610612747.0,LAL,driving floating,,,Schroder,D. Schroder,,,,,In The Paint (Non-RA),8-16 Center,8.29,Missed,,,,,,,,,,,,,,,,,,
650,PT02M20.00S,2022-11-26T03:13:09.2Z,4,REGULAR,rebound,defensive,[],1631110,,,1610612759,87,103,2022-11-26T03:13:12Z,6450000,False,,,0,,J. Sochan REBOUND (Off:5 Def:4),[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,In The Paint (Non-RA),8-16 Center,,,,649.0,9.0,4.0,5.0,,,,,,,,,,,,,
651,PT02M13.00S,2022-11-26T03:13:15.4Z,4,REGULAR,3pt,Jump Shot,[],1630200,70.77858081471747,74.50980392156863,1610612759,90,103,2022-11-26T03:17:05Z,6460000,False,123.0,222.0,1,right,T. Jones 25' 3PT running (19 PTS) (J. Sochan 5 AST),"[1630200, 1631110]",1610612759.0,SAS,running,,,Jones,T. Jones,,,,,Above the Break 3,24+ Right Center,25.37,Made,19.0,,,,,J. Sochan,1631110.0,5.0,,,,,,,,,,
653,PT01M50.00S,2022-11-26T03:13:38.7Z,4,REGULAR,2pt,Jump Shot,[],2544,3.7614980289093296,86.76470588235294,1610612747,90,103,2022-11-26T03:13:46Z,6480000,False,-184.0,-17.0,1,left,MISS L. James 18' step back Shot,[2544],1610612747.0,LAL,step back,,,James,L. James,,,,,Mid-Range,16-24 Left,18.46,Missed,,,,,,,,,,,,,,,,,,
654,PT01M47.00S,2022-11-26T03:13:41.7Z,4,REGULAR,rebound,offensive,[],203471,,,1610612747,90,103,2022-11-26T03:13:46Z,6490000,False,,,0,,D. Schroder REBOUND (Off:1 Def:2),[203471],1610612747.0,LAL,,,,Schroder,D. Schroder,,,,,Mid-Range,16-24 Left,,,,653.0,3.0,2.0,1.0,,,,,,,,,,,,,
655,PT01M37.00S,2022-11-26T03:13:54.3Z,4,REGULAR,foul,offensive,[],203076,,,1610612747,90,103,2022-11-26T03:14:08Z,6500000,False,,,0,,A. Davis charge offensive FOUL (4 PF),"[203076, 1630200]",1610612747.0,LAL,charge,,,Davis,A. Davis,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,1627534.0,,,,,,4.0,0.0,Jones,1630200.0
657,PT01M37.00S,2022-11-26T03:13:54.3Z,4,REGULAR,turnover,offensive foul,[],203076,,,1610612747,90,103,2022-11-26T03:13:54Z,6520000,False,,,0,,A. Davis offensive foul TURNOVER (3 TO),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,1627534.0,3.0,,,,,,,,
658,PT01M37.00S,2022-11-26T03:14:01.1Z,4,REGULAR,substitution,out,[],1629640,,,1610612759,90,103,2022-11-26T03:14:34Z,6530000,False,,,0,,SUB out: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
659,PT01M37.00S,2022-11-26T03:14:01.1Z,4,REGULAR,substitution,out,[],1631110,,,1610612759,90,103,2022-11-26T03:14:34Z,6540000,False,,,0,,SUB out: J. Sochan,[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,,,,,,,,,,,,,,,,,,,,,,
660,PT01M37.00S,2022-11-26T03:14:01.1Z,4,REGULAR,substitution,out,[],1628380,,,1610612759,90,103,2022-11-26T03:14:34Z,6550000,False,,,0,,SUB out: Z. Collins,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
661,PT01M37.00S,2022-11-26T03:14:01.1Z,4,REGULAR,substitution,out,[],1630170,,,1610612759,90,103,2022-11-26T03:14:34Z,6560000,False,,,0,,SUB out: D. Vassell,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,,
662,PT01M37.00S,2022-11-26T03:14:01.1Z,4,REGULAR,substitution,out,[],1630200,,,1610612759,90,103,2022-11-26T03:14:34Z,6570000,False,,,0,,SUB out: T. Jones,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
663,PT01M37.00S,2022-11-26T03:14:01.1Z,4,REGULAR,substitution,out,[],203076,,,1610612759,90,103,2022-11-26T03:14:34Z,6580000,False,,,0,,SUB out: A. Davis,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
664,PT01M37.00S,2022-11-26T03:14:01.1Z,4,REGULAR,substitution,out,[],2544,,,1610612759,90,103,2022-11-26T03:14:34Z,6590000,False,,,0,,SUB out: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,
665,PT01M37.00S,2022-11-26T03:14:01.1Z,4,REGULAR,substitution,out,[],1630559,,,1610612759,90,103,2022-11-26T03:14:34Z,6600000,False,,,0,,SUB out: A. Reaves,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,,,
