actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
521,PT00M22.00S,2025-12-13T04:51:11.1Z,3,REGULAR,substitution,in,[],201939,,,1610612750,91,87,2025-12-13T04:51:22Z,5100000,False,,,0,,SUB in: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
522,PT00M22.00S,2025-12-13T04:51:11.1Z,3,REGULAR,substitution,in,[],1630183,,,1610612750,91,87,2025-12-13T04:51:22Z,5110000,False,,,0,,SUB in: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
523,PT00M22.00S,2025-12-13T04:51:39.1Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],203944,,,1610612750,91,88,2025-12-13T04:51:39Z,5120000,False,,,0,,J. Randle Free Throw 2 of 2 (25 PTS),[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,,,,,,Made,,,,,,,,,25.0,,,,,,,
524,PT00M03.20S,2025-12-13T04:52:01.1Z,3,REGULAR,3pt,Jump Shot,[],201939,64.73390275952694,15.196078431372548,1610612744,91,88,2025-12-13T04:55:51Z,5130000,False,-174.0,279.0,1,right,MISS S. Curry 32' pullup 3PT,[201939],1610612744.0,GSW,pullup,,,Curry,S. Curry,,,,,Above the Break 3,24+ Left Center,,,32.88,Missed,,,,,,,,,,,,,,,,
525,PT00M02.20S,2025-12-13T04:52:02.1Z,3,REGULAR,rebound,defensive,[],1630545,,,1610612750,91,88,2025-12-13T04:54:17Z,5140000,False,,,0,,T. Shannon Jr. REBOUND (Off:0 Def:3),[1630545],1610612750.0,MIN,,,,Shannon Jr.,T. Shannon Jr.,,,,,Above the Break 3,24+ Left Center,,,,,524.0,3.0,3.0,0.0,,,,,,,,,,,,
526,PT00M00.00S,2025-12-13T04:52:06.6Z,3,REGULAR,period,end,[],0,,,1610612750,91,88,2025-12-13T04:52:06Z,5150000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
527,PT12M00.00S,2025-12-13T04:54:19.1Z,4,REGULAR,substitution,out,['startperiod'],1629001,,,1610612750,91,88,2025-12-13T04:54:43Z,5160000,False,,,0,,SUB out: D. Melton,[1629001],1610612744.0,GSW,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,,
528,PT12M00.00S,2025-12-13T04:54:19.1Z,4,REGULAR,substitution,out,['startperiod'],201939,,,1610612750,91,88,2025-12-13T04:54:43Z,5170000,False,,,0,,SUB out: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
529,PT12M00.00S,2025-12-13T04:54:19.1Z,4,REGULAR,substitution,out,['startperiod'],1641740,,,1610612750,91,88,2025-12-13T04:54:43Z,5180000,False,,,0,,SUB out: J. Clark,[1641740],1610612750.0,MIN,,,,Clark,J. Clark,,,,,,,,,,,,,,,,,,,,,,,,,,
530,PT12M00.00S,2025-12-13T04:54:19.1Z,4,REGULAR,substitution,out,['startperiod'],203944,,,1610612750,91,88,2025-12-13T04:54:43Z,5190000,False,,,0,,SUB out: J. Randle,[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,,
531,PT12M00.00S,2025-12-13T04:54:19.1Z,4,REGULAR,substitution,out,['startperiod'],1630183,,,1610612750,91,88,2025-12-13T04:54:43Z,5200000,False,,,0,,SUB out: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
532,PT12M00.00S,2025-12-13T04:54:19.1Z,4,REGULAR,substitution,in,['startperiod'],1630311,,,1610612750,91,88,2025-12-13T04:54:43Z,5210000,False,,,0,,SUB in: P. Spencer,[1630311],1610612744.0,GSW,,,,Spencer,P. Spencer,,,,,,,,,,,,,,,,,,,,,,,,,,
533,PT12M00.00S,2025-12-13T04:54:19.1Z,4,REGULAR,substitution,in,['startperiod'],1630541,,,1610612750,91,88,2025-12-13T04:54:43Z,5220000,False,,,0,,SUB in: M. Moody,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,,,
534,PT12M00.00S,2025-12-13T04:54:19.1Z,4,REGULAR,substitution,in,['startperiod'],1628978,,,1610612750,91,88,2025-12-13T04:54:43Z,5230000,False,,,0,,SUB in: D. DiVincenzo,[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,,
535,PT12M00.00S,2025-12-13T04:54:19.1Z,4,REGULAR,substitution,in,['startperiod'],1642265,,,1610612750,91,88,2025-12-13T04:54:43Z,5240000,False,,,0,,SUB in: R. Dillingham,[1642265],1610612750.0,MIN,,,,Dillingham,R. Dillingham,,,,,,,,,,,,,,,,,,,,,,,,,,
536,PT12M00.00S,2025-12-13T04:54:19.1Z,4,REGULAR,substitution,in,['startperiod'],203497,,,1610612750,91,88,2025-12-13T04:54:43Z,5250000,False,,,0,,SUB in: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
537,PT12M00.00S,2025-12-13T04:54:53.3Z,4,REGULAR,period,start,[],0,,,1610612744,91,88,2025-12-13T04:54:53Z,5260000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
538,PT11M40.00S,2025-12-13T04:55:13.3Z,4,REGULAR,3pt,Jump Shot,[],1630311,67.23061760840999,62.254901960784316,1610612744,91,88,2025-12-13T04:55:18Z,5270000,False,61.0,256.0,1,right,MISS P. Spencer 26' 3PT,[1630311],1610612744.0,GSW,,,,Spencer,P. Spencer,,,,,Above the Break 3,24+ Center,,,26.28,Missed,,,,,,,,,,,,,,,,
539,PT11M37.00S,2025-12-13T04:55:16.3Z,4,REGULAR,rebound,defensive,[],1628978,,,1610612750,91,88,2025-12-13T04:55:18Z,5280000,False,,,0,,D. DiVincenzo REBOUND (Off:2 Def:3),[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Center,,,,,538.0,5.0,3.0,2.0,,,,,,,,,,,,
540,PT11M27.00S,2025-12-13T04:55:25.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642265,17.296320630749015,48.529411764705884,1610612750,91,90,2025-12-13T04:55:32Z,5290000,False,7.0,110.0,1,left,R. Dillingham 11' turnaround Jump Shot (4 PTS) (N. Reid 5 AST),"[1642265, 1629675]",1610612750.0,MIN,turnaround,,,Dillingham,R. Dillingham,,,,,In The Paint (Non-RA),8-16 Center,,,11.03,Made,,,,,,,,,4.0,N. Reid,1629675.0,5.0,,,,
541,PT11M20.00S,2025-12-13T04:55:35.7Z,4,REGULAR,foul,personal,[],1628978,,,1610612744,91,90,2025-12-13T04:55:42Z,5300000,False,,,0,,D. DiVincenzo personal FOUL (1 PF),"[1628978, 1641764]",1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Left Center,1628951.0,,,,,,,,1.0,0.0,Podziemski,1641764.0,,,,,,,,
543,PT11M20.00S,2025-12-13T04:55:41.1Z,4,REGULAR,substitution,out,[],1631218,,,1610612744,91,90,2025-12-13T04:55:43Z,5320000,False,,,0,,SUB out: T. Jackson-Davis,[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
544,PT11M20.00S,2025-12-13T04:55:41.1Z,4,REGULAR,substitution,in,[],1642366,,,1610612744,91,90,2025-12-13T04:55:43Z,5330000,False,,,0,,SUB in: Q. Post,[1642366],1610612744.0,GSW,,,,Post,Q. Post,,,,,,,,,,,,,,,,,,,,,,,,,,
545,PT11M12.00S,2025-12-13T04:56:01.3Z,4,REGULAR,3pt,Jump Shot,[],1642366,65.52233902759527,44.11764705882353,1610612744,94,90,2025-12-13T04:56:05Z,5340000,False,-29.0,272.0,1,right,Q. Post 27' 3PT  (16 PTS) (B. Podziemski 3 AST),"[1642366, 1641764]",1610612744.0,GSW,,,,Post,Q. Post,,,,,Above the Break 3,24+ Center,,,27.32,Made,,,,,,,,,16.0,B. Podziemski,1641764.0,3.0,,,,
547,PT10M56.00S,2025-12-13T04:56:17.9Z,4,REGULAR,foul,personal,['2freethrow'],1630541,,,1610612750,94,90,2025-12-13T04:56:26Z,5360000,False,,,0,,M. Moody shooting personal FOUL (2 PF) (Shannon Jr. 2 FT),"[1630541, 1630545]",1610612744.0,GSW,shooting,,,Moody,M. Moody,,,,,Restricted Area,0-8 Center,202056.0,,,,,,,,2.0,0.0,Shannon Jr.,1630545.0,,,,,,,,
549,PT10M56.00S,2025-12-13T04:56:53.0Z,4,REGULAR,freethrow,1 of 2,[],1630545,,,1610612750,94,90,2025-12-13T04:56:53Z,5380000,False,,,0,,MISS T. Shannon Jr. Free Throw 1 of 2,[1630545],1610612750.0,MIN,,,,Shannon Jr.,T. Shannon Jr.,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
550,PT10M56.00S,2025-12-13T04:56:53.0Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612750,94,90,2025-12-13T04:56:53Z,5390000,False,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,,,,,549.0,,,,,,,,,,,,,,,
551,PT10M56.00S,2025-12-13T04:57:09.1Z,4,REGULAR,freethrow,2 of 2,[],1630545,,,1610612750,94,91,2025-12-13T04:57:09Z,5400000,False,,,0,,T. Shannon Jr. Free Throw 2 of 2 (5 PTS),[1630545],1610612750.0,MIN,,,,Shannon Jr.,T. Shannon Jr.,,,,,,,,,,Made,,,,,,,,,5.0,,,,,,,
552,PT10M34.00S,2025-12-13T04:57:33.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630541,92.19776609724047,54.65686274509803,1610612744,96,91,2025-12-13T04:57:59Z,5410000,False,23.0,21.0,1,right,M. Moody reverse Layup (6 PTS) (B. Podziemski 4 AST),"[1630541, 1641764]",1610612744.0,GSW,reverse,,,Moody,M. Moody,,,,,Restricted Area,0-8 Center,,,3.12,Made,,,,,,,,,6.0,B. Podziemski,1641764.0,4.0,,,,
554,PT10M26.00S,2025-12-13T04:57:43.9Z,4,REGULAR,3pt,Jump Shot,[],1629675,15.982260183968464,93.62745098039215,1610612750,96,94,2025-12-13T04:57:49Z,5430000,False,-218.0,98.0,1,left,N. Reid 3PT  (17 PTS) (R. Gobert 1 AST),"[1629675, 203497]",1610612750.0,MIN,,,,Reid,N. Reid,,,,,Above the Break 3,24+ Left Center,,,23.9,Made,,,,,,,,,17.0,R. Gobert,203497.0,1.0,,,,
556,PT10M04.00S,2025-12-13T04:58:05.7Z,4,REGULAR,turnover,bad pass,[],1641764,,,1610612744,96,94,2025-12-13T04:58:41Z,5450000,False,,,0,,B. Podziemski bad pass TURNOVER (1 TO),"[1641764, 1630545]",1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,Mid-Range,16-24 Left Center,,1.0,,,,,,,,,,,,,,,,,Shannon Jr.,1630545.0
557,PT10M04.00S,2025-12-13T04:58:05.7Z,4,REGULAR,steal,,[],1630545,,,1610612750,96,94,2025-12-13T04:58:07Z,5460000,False,,,0,,T. Shannon Jr. STEAL (2 STL),[1630545],1610612750.0,MIN,,,,Shannon Jr.,T. Shannon Jr.,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
558,PT09M59.00S,2025-12-13T04:58:11.2Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1629675,8.886333771353483,43.627450980392155,1610612750,96,94,2025-12-13T04:58:35Z,5470000,False,32.0,31.0,1,left,MISS N. Reid running Layup,[1629675],1610612750.0,MIN,running,,,Reid,N. Reid,,,,,In The Paint (Non-RA),0-8 Center,,,4.45,Missed,,,,,,,,,,,,,,,,
559,PT09M58.00S,2025-12-13T04:58:12.2Z,4,REGULAR,rebound,offensive,[],203497,,,1610612750,96,94,2025-12-13T04:58:22Z,5480000,False,,,0,,R. Gobert REBOUND (Off:3 Def:6),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,In The Paint (Non-RA),0-8 Center,,,,,558.0,9.0,6.0,3.0,,,,,,,,,,,,
560,PT09M58.00S,2025-12-13T04:58:15.9Z,4,REGULAR,2pt,DUNK,"['2ndchance', 'fastbreak', 'pointsinthepaint', 'fromturnover']",203497,5.590000152587891,50.0,1610612750,96,96,2025-12-13T04:59:31Z,5490000,False,0.0,0.0,1,left,R. Gobert putback DUNK (14 PTS),[203497],1610612750.0,MIN,putback,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,,0.0,Made,,,,,,,,,14.0,,,,,,,
561,PT09M58.00S,2025-12-13T04:58:20.4Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,96,96,2025-12-13T04:58:20Z,5500000,False,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
563,PT09M42.00S,2025-12-13T05:01:28.9Z,4,REGULAR,2pt,Jump Shot,[],202710,85.10183968462549,71.56862745098039,1610612744,96,96,2025-12-13T05:01:39Z,5510000,False,108.0,88.0,1,right,MISS J. Butler III 13' turnaround Shot,[202710],1610612744.0,GSW,turnaround,,,Butler III,J. Butler III,,,,,Mid-Range,8-16 Right,,,13.88,Missed,,,,,,,,,,,,,,,,
564,PT09M40.00S,2025-12-13T05:01:30.9Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612750,96,96,2025-12-13T05:01:39Z,5520000,False,,,0,,TEAM defensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,Mid-Range,8-16 Right,,,,,563.0,,,,,,,,,,,,,,,
566,PT09M31.00S,2025-12-13T05:01:51.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1642265,9.806176084099869,49.50980392156863,1610612750,96,98,2025-12-13T05:02:06Z,5540000,False,2.0,40.0,1,left,R. Dillingham driving finger roll Layup (6 PTS),[1642265],1610612750.0,MIN,driving finger roll,,,Dillingham,R. Dillingham,,,,,Restricted Area,0-8 Center,,,3.98,Made,,,,,,,,,6.0,,,,,,,
568,PT09M10.00S,2025-12-13T05:02:20.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1642366,90.75229960578186,38.72549019607843,1610612744,96,98,2025-12-13T05:03:38Z,5560000,False,-56.0,34.0,1,right,MISS Q. Post 6' driving Layup,[1642366],1610612744.0,GSW,driving,,,Post,Q. Post,,,,,In The Paint (Non-RA),0-8 Center,,,6.61,Missed,,,,,,,,,,,,,,,,
569,PT09M08.00S,2025-12-13T05:02:22.4Z,4,REGULAR,rebound,defensive,[],1629675,,,1610612750,96,98,2025-12-13T05:03:38Z,5570000,False,,,0,,N. Reid REBOUND (Off:0 Def:3),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,In The Paint (Non-RA),0-8 Center,,,,,568.0,3.0,3.0,0.0,,,,,,,,,,,,
570,PT08M57.00S,2025-12-13T05:02:24.9Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630545,6.783837056504599,46.07843137254902,1610612750,96,100,2025-12-13T05:02:41Z,5580000,False,20.0,11.0,1,left,T. Shannon Jr. running Layup (7 PTS) (N. Reid 6 AST),"[1630545, 1629675]",1610612750.0,MIN,running,,,Shannon Jr.,T. Shannon Jr.,,,,,Restricted Area,0-8 Center,,,2.26,Made,,,,,,,,,7.0,N. Reid,1629675.0,6.0,,,,
571,PT08M44.00S,2025-12-13T05:02:37.4Z,4,REGULAR,turnover,bad pass,[],1641764,,,1610612744,96,100,2025-12-13T05:02:45Z,5590000,False,,,0,,B. Podziemski bad pass TURNOVER (2 TO),"[1641764, 203497]",1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,In The Paint (Non-RA),8-16 Center,,2.0,,,,,,,,,,,,,,,,,Gobert,203497.0
572,PT08M44.00S,2025-12-13T05:02:37.4Z,4,REGULAR,steal,,[],203497,,,1610612750,96,100,2025-12-13T05:02:39Z,5600000,False,,,0,,R. Gobert STEAL (2 STL),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
574,PT08M34.00S,2025-12-13T05:02:47.7Z,4,REGULAR,turnover,bad pass,[],1642265,,,1610612750,96,100,2025-12-13T05:02:54Z,5610000,False,,,0,,R. Dillingham bad pass TURNOVER (2 TO),"[1642265, 1630311]",1610612750.0,MIN,,,,Dillingham,R. Dillingham,,,,,In The Paint (Non-RA),8-16 Right,,2.0,,,,,,,,,,,,,,,,,Spencer,1630311.0
575,PT08M34.00S,2025-12-13T05:02:47.7Z,4,REGULAR,steal,,[],1630311,,,1610612744,96,100,2025-12-13T05:07:58Z,5620000,False,,,0,,P. Spencer STEAL (2 STL),[1630311],1610612744.0,GSW,,,,Spencer,P. Spencer,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
576,PT08M31.00S,2025-12-13T05:02:50.9Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1642366,74.06373193166885,14.950980392156863,1610612744,96,100,2025-12-13T05:05:46Z,5630000,False,-175.0,191.0,1,right,MISS Q. Post 25' running 3PT,[1642366],1610612744.0,GSW,running,,,Post,Q. Post,,,,,Above the Break 3,24+ Left Center,,,25.94,Missed,,,,,,,,,,,,,,,,
577,PT08M30.00S,2025-12-13T05:02:52.7Z,4,REGULAR,rebound,defensive,[],1628978,,,1610612750,96,100,2025-12-13T05:02:52Z,5640000,False,,,0,,D. DiVincenzo REBOUND (Off:2 Def:4),[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Left Center,,,,,576.0,6.0,4.0,2.0,,,,,,,,,,,,
578,PT08M13.00S,2025-12-13T05:03:09.7Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],203497,7.5722733245729295,54.41176470588235,1610612750,96,102,2025-12-13T05:03:14Z,5650000,False,-22.0,19.0,1,left,R. Gobert cutting DUNK (16 PTS) (N. Reid 7 AST),"[203497, 1629675]",1610612750.0,MIN,cutting,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,,2.89,Made,,,,,,,,,16.0,N. Reid,1629675.0,7.0,,,,
580,PT07M47.00S,2025-12-13T05:03:35.1Z,4,REGULAR,2pt,Jump Shot,[],1642366,91.93495400788436,68.87254901960785,1610612744,96,102,2025-12-13T05:03:39Z,5670000,False,94.0,23.0,1,right,MISS Q. Post 9' floating Shot,[1642366],1610612744.0,GSW,floating,,,Post,Q. Post,,,,,Mid-Range,8-16 Right,,,9.72,Missed,,,,,,,,,,,,,,,,
581,PT07M45.00S,2025-12-13T05:03:37.1Z,4,REGULAR,rebound,defensive,[],1629675,,,1610612750,96,102,2025-12-13T05:03:39Z,5680000,False,,,0,,N. Reid REBOUND (Off:0 Def:4),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Mid-Range,8-16 Right,,,,,580.0,4.0,4.0,0.0,,,,,,,,,,,,
582,PT07M42.00S,2025-12-13T05:03:40.3Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1628978,26.888961892247043,87.25490196078431,1610612750,96,102,2025-12-13T05:06:25Z,5690000,False,-186.0,200.0,1,left,MISS D. DiVincenzo 27' running 3PT,[1628978],1610612750.0,MIN,running,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Left Center,,,27.35,Missed,,,,,,,,,,,,,,,,
583,PT07M37.00S,2025-12-13T05:03:45.3Z,4,REGULAR,rebound,offensive,[],1630545,,,1610612750,96,102,2025-12-13T05:03:47Z,5700000,False,,,0,,T. Shannon Jr. REBOUND (Off:1 Def:3),[1630545],1610612750.0,MIN,,,,Shannon Jr.,T. Shannon Jr.,,,,,Above the Break 3,24+ Left Center,,,,,582.0,4.0,3.0,1.0,,,,,,,,,,,,
584,PT07M26.00S,2025-12-13T05:03:55.7Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1629675,29.122864651773984,77.45098039215686,1610612750,96,102,2025-12-13T05:04:03Z,5710000,False,-137.0,221.0,1,left,MISS N. Reid 26' 3PT,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Above the Break 3,24+ Left Center,,,26.04,Missed,,,,,,,,,,,,,,,,
585,PT07M23.00S,2025-12-13T05:03:58.7Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612744,96,102,2025-12-13T05:04:03Z,5720000,False,,,0,,TEAM defensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,584.0,,,,,,,,,,,,,,,
587,PT07M23.00S,2025-12-13T05:04:05.7Z,4,REGULAR,substitution,out,[],1630541,,,1610612744,96,102,2025-12-13T05:04:18Z,5740000,False,,,0,,SUB out: M. Moody,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,,,
588,PT07M23.00S,2025-12-13T05:04:05.7Z,4,REGULAR,substitution,out,[],202710,,,1610612744,96,102,2025-12-13T05:04:18Z,5750000,False,,,0,,SUB out: J. Butler III,[202710],1610612744.0,GSW,,,,Butler III,J. Butler III,,,,,,,,,,,,,,,,,,,,,,,,,,
589,PT07M23.00S,2025-12-13T05:04:05.7Z,4,REGULAR,substitution,out,[],1642265,,,1610612744,96,102,2025-12-13T05:04:18Z,5760000,False,,,0,,SUB out: R. Dillingham,[1642265],1610612750.0,MIN,,,,Dillingham,R. Dillingham,,,,,,,,,,,,,,,,,,,,,,,,,,
590,PT07M23.00S,2025-12-13T05:04:05.7Z,4,REGULAR,substitution,in,[],201939,,,1610612744,96,102,2025-12-13T05:04:18Z,5770000,False,,,0,,SUB in: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
591,PT07M23.00S,2025-12-13T05:04:05.7Z,4,REGULAR,substitution,in,[],1630611,,,1610612744,96,102,2025-12-13T05:04:18Z,5780000,False,,,0,,SUB in: G. Santos,[1630611],1610612744.0,GSW,,,,Santos,G. Santos,,,,,,,,,,,,,,,,,,,,,,,,,,
592,PT07M23.00S,2025-12-13T05:04:05.7Z,4,REGULAR,substitution,in,[],1630183,,,1610612744,96,102,2025-12-13T05:04:18Z,5790000,False,,,0,,SUB in: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
593,PT07M07.00S,2025-12-13T05:04:38.7Z,4,REGULAR,3pt,Jump Shot,[],1630311,94.69448094612353,95.58823529411765,1610612744,96,102,2025-12-13T05:04:43Z,5800000,False,228.0,-3.0,1,right,MISS P. Spencer 3PT,[1630311],1610612744.0,GSW,,,,Spencer,P. Spencer,,,,,Right Corner 3,24+ Right,,,22.79,Missed,,,,,,,,,,,,,,,,
594,PT07M03.00S,2025-12-13T05:04:42.7Z,4,REGULAR,rebound,offensive,[],1630611,,,1610612744,96,102,2025-12-13T05:04:43Z,5810000,False,,,0,,G. Santos REBOUND (Off:1 Def:0),[1630611],1610612744.0,GSW,,,,Santos,G. Santos,,,,,Right Corner 3,24+ Right,,,,,593.0,1.0,0.0,1.0,,,,,,,,,,,,
595,PT06M49.00S,2025-12-13T05:04:55.4Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1630311,94.56307490144546,3.1862745098039214,1610612744,96,102,2025-12-13T05:05:01Z,5820000,False,-234.0,-1.0,1,right,MISS P. Spencer 3PT,[1630311],1610612744.0,GSW,,,,Spencer,P. Spencer,,,,,Left Corner 3,24+ Left,,,23.41,Missed,,,,,,,,,,,,,,,,
596,PT06M46.00S,2025-12-13T05:04:58.8Z,4,REGULAR,rebound,defensive,[],203497,,,1610612750,96,102,2025-12-13T05:04:58Z,5830000,False,,,0,,R. Gobert REBOUND (Off:3 Def:7),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Left Corner 3,24+ Left,,,,,595.0,10.0,7.0,3.0,,,,,,,,,,,,
597,PT06M42.00S,2025-12-13T05:05:05.0Z,4,REGULAR,foul,personal,['2freethrow'],1641764,,,1610612750,96,102,2025-12-13T05:05:16Z,5840000,False,,,0,,B. Podziemski shooting personal FOUL (2 PF) (Shannon Jr. 2 FT),"[1641764, 1630545]",1610612744.0,GSW,shooting,,,Podziemski,B. Podziemski,,,,,In The Paint (Non-RA),0-8 Center,101284.0,,,,,,,,2.0,0.0,Shannon Jr.,1630545.0,,,,,,,,
599,PT06M42.00S,2025-12-13T05:05:37.8Z,4,REGULAR,freethrow,1 of 2,['fastbreak'],1630545,,,1610612750,96,103,2025-12-13T05:05:37Z,5860000,False,,,0,,T. Shannon Jr. Free Throw 1 of 2 (8 PTS),[1630545],1610612750.0,MIN,,,,Shannon Jr.,T. Shannon Jr.,,,,,,,,,,Made,,,,,,,,,8.0,,,,,,,
600,PT06M42.00S,2025-12-13T05:05:42.9Z,4,REGULAR,substitution,out,[],1630311,,,1610612750,96,103,2025-12-13T05:05:49Z,5870000,False,,,0,,SUB out: P. Spencer,[1630311],1610612744.0,GSW,,,,Spencer,P. Spencer,,,,,,,,,,,,,,,,,,,,,,,,,,
601,PT06M42.00S,2025-12-13T05:05:42.9Z,4,REGULAR,substitution,out,[],203497,,,1610612750,96,103,2025-12-13T05:05:49Z,5880000,False,,,0,,SUB out: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
602,PT06M42.00S,2025-12-13T05:05:42.9Z,4,REGULAR,substitution,in,[],1629001,,,1610612750,96,103,2025-12-13T05:05:49Z,5890000,False,,,0,,SUB in: D. Melton,[1629001],1610612744.0,GSW,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,,
603,PT06M42.00S,2025-12-13T05:05:42.9Z,4,REGULAR,substitution,in,[],203944,,,1610612750,96,103,2025-12-13T05:05:49Z,5900000,False,,,0,,SUB in: J. Randle,[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,,
604,PT06M42.00S,2025-12-13T05:06:01.6Z,4,REGULAR,freethrow,2 of 2,['fastbreak'],1630545,,,1610612750,96,104,2025-12-13T05:06:01Z,5910000,False,,,0,,T. Shannon Jr. Free Throw 2 of 2 (9 PTS),[1630545],1610612750.0,MIN,,,,Shannon Jr.,T. Shannon Jr.,,,,,,,,,,Made,,,,,,,,,9.0,,,,,,,
605,PT06M30.00S,2025-12-13T05:06:19.0Z,4,REGULAR,foul,personal,[],1630183,,,1610612744,96,104,2025-12-13T05:09:13Z,5920000,False,,,0,,J. McDaniels personal FOUL (3 PF),"[1630183, 201939]",1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Mid-Range,16-24 Center,1628951.0,,,,,,,,3.0,0.0,Curry,201939.0,,,,,,,,
