actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal
279,PT07M39.00S,2026-01-20T03:55:41.7Z,2,REGULAR,3pt,Jump Shot,[],1641796,23.340998685939553,11.27450980392157,1610612748,49,47,2026-01-20T03:55:46Z,2730000,False,194.0,167.0,1,left,MISS P. Larsson 25' 3PT,[1641796],1610612748.0,MIA,,,,Larsson,P. Larsson,,,,,Above the Break 3,24+ Right Center,25.56,Missed,,,,,,,,,,,,,,,,,,
280,PT07M36.00S,2026-01-20T03:55:44.7Z,2,REGULAR,rebound,defensive,[],201143,,,1610612744,49,47,2026-01-20T03:55:46Z,2740000,False,,,0,,A. Horford REBOUND (Off:0 Def:2),[201143],1610612744.0,GSW,,,,Horford,A. Horford,,,,,Above the Break 3,24+ Right Center,,,279.0,2.0,2.0,0.0,,,,,,,,,,,,,,
282,PT07M22.00S,2026-01-20T03:56:01.9Z,2,REGULAR,substitution,out,[],1642276,,,1610612744,49,47,2026-01-20T03:56:09Z,2760000,False,,,0,,SUB out: K. Ware,[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,,,,,,,,,,,,,,,,,,,,,,
283,PT07M22.00S,2026-01-20T03:56:01.9Z,2,REGULAR,substitution,out,[],1626181,,,1610612744,49,47,2026-01-20T03:56:09Z,2770000,False,,,0,,SUB out: N. Powell,[1626181],1610612748.0,MIA,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
284,PT07M22.00S,2026-01-20T03:56:01.9Z,2,REGULAR,substitution,in,[],1631323,,,1610612744,49,47,2026-01-20T03:56:09Z,2780000,False,,,0,,SUB in: S. Fontecchio,[1631323],1610612748.0,MIA,,,,Fontecchio,S. Fontecchio,,,,,,,,,,,,,,,,,,,,,,,,,,
285,PT07M22.00S,2026-01-20T03:56:01.9Z,2,REGULAR,substitution,in,[],1628389,,,1610612744,49,47,2026-01-20T03:56:09Z,2790000,False,,,0,,SUB in: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,,
286,PT07M13.00S,2026-01-20T03:56:28.5Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612744,49,47,2026-01-20T03:56:34Z,2800000,False,,,0,,GSW shot clock Team TURNOVER,[],1610612744.0,GSW,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,2003.0,,,,,,,,,,,,,
287,PT07M04.00S,2026-01-20T03:56:47.0Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1631323,5.469776609724048,95.83333333333334,1610612748,49,47,2026-01-20T03:56:50Z,2810000,False,-229.0,-1.0,1,left,MISS S. Fontecchio 3PT,[1631323],1610612748.0,MIA,,,,Fontecchio,S. Fontecchio,,,,,Left Corner 3,24+ Left,22.92,Missed,,,,,,,,,,,,,,,,,,
288,PT07M01.00S,2026-01-20T03:56:50.0Z,2,REGULAR,rebound,defensive,[],201143,,,1610612744,49,47,2026-01-20T03:56:50Z,2820000,False,,,0,,A. Horford REBOUND (Off:0 Def:3),[201143],1610612744.0,GSW,,,,Horford,A. Horford,,,,,Left Corner 3,24+ Left,,,287.0,3.0,3.0,0.0,,,,,,,,,,,,,,
289,PT06M53.00S,2026-01-20T03:56:57.5Z,2,REGULAR,3pt,Jump Shot,[],1630541,71.09067017082786,76.73866421568627,1610612744,52,47,2026-01-20T03:57:03Z,2830000,False,134.0,219.0,1,right,M. Moody 25' 3PT  (10 PTS) (J. Butler III 2 AST),"[1630541, 202710]",1610612744.0,GSW,,,,Moody,M. Moody,,,,,Above the Break 3,24+ Right Center,25.68,Made,,,,,,,,,,,,,,,10.0,J. Butler III,202710.0,2.0
292,PT06M33.00S,2026-01-20T03:57:22.2Z,2,REGULAR,substitution,out,[],1641764,,,1610612748,52,47,2026-01-20T03:57:26Z,2860000,False,,,0,,SUB out: B. Podziemski,[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,,,,,,,,,,,,,,,,,,,,,,
293,PT06M33.00S,2026-01-20T03:57:22.2Z,2,REGULAR,substitution,out,[],1630541,,,1610612748,52,47,2026-01-20T03:57:26Z,2870000,False,,,0,,SUB out: M. Moody,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,,,
294,PT06M33.00S,2026-01-20T03:57:22.2Z,2,REGULAR,substitution,in,[],1627741,,,1610612748,52,47,2026-01-20T03:57:26Z,2880000,False,,,0,,SUB in: B. Hield,[1627741],1610612744.0,GSW,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,,
295,PT06M33.00S,2026-01-20T03:57:22.2Z,2,REGULAR,substitution,in,[],1642954,,,1610612748,52,47,2026-01-20T03:57:26Z,2890000,False,,,0,,SUB in: W. Richard,[1642954],1610612744.0,GSW,,,,Richard,W. Richard,,,,,,,,,,,,,,,,,,,,,,,,,,
296,PT06M33.00S,2026-01-20T03:57:22.2Z,2,REGULAR,substitution,out,[],1630696,,,1610612748,52,47,2026-01-20T03:57:29Z,2900000,False,,,0,,SUB out: D. Smith,[1630696],1610612748.0,MIA,,,,Smith,D. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
297,PT06M33.00S,2026-01-20T03:57:22.2Z,2,REGULAR,substitution,in,[],1630558,,,1610612748,52,47,2026-01-20T03:57:29Z,2910000,False,,,0,,SUB in: D. Mitchell,[1630558],1610612748.0,MIA,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
298,PT06M26.00S,2026-01-20T03:57:47.5Z,2,REGULAR,2pt,Jump Shot,[],1628389,24.129434954007884,59.068627450980394,1610612748,52,47,2026-01-20T03:58:40Z,2920000,False,-45.0,174.0,1,left,MISS B. Adebayo 18' pullup Shot,[1628389],1610612748.0,MIA,pullup,,,Adebayo,B. Adebayo,,,,,Mid-Range,16-24 Center,18.01,Missed,,,,,,,,,,,,,,,,,,
299,PT06M23.00S,2026-01-20T03:57:50.5Z,2,REGULAR,rebound,offensive,[],1631323,,,1610612748,52,47,2026-01-20T03:57:52Z,2930000,False,,,0,,S. Fontecchio REBOUND (Off:2 Def:0),[1631323],1610612748.0,MIA,,,,Fontecchio,S. Fontecchio,,,,,Mid-Range,16-24 Center,,,298.0,2.0,0.0,2.0,,,,,,,,,,,,,,
300,PT06M21.00S,2026-01-20T03:57:52.5Z,2,REGULAR,turnover,bad pass,[],1631323,,,1610612748,52,47,2026-01-20T03:58:00Z,2940000,False,,,0,,S. Fontecchio bad pass TURNOVER (1 TO),"[1631323, 1642954]",1610612748.0,MIA,,,,Fontecchio,S. Fontecchio,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,1.0,Richard,1642954.0,,,,,,
301,PT06M21.00S,2026-01-20T03:57:52.5Z,2,REGULAR,steal,,[],1642954,,,1610612744,52,47,2026-01-20T03:57:56Z,2950000,False,,,0,,W. Richard STEAL (1 STL),[1642954],1610612744.0,GSW,,,,Richard,W. Richard,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,,,,,,,,
305,PT06M21.00S,2026-01-20T03:58:04.6Z,2,REGULAR,foul,personal,[],1630558,,,1610612744,52,47,2026-01-20T04:00:54Z,2960000,False,,,0,,D. Mitchell personal FOUL (2 PF),"[1630558, 1642954]",1610612748.0,MIA,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Right Center,,,,,,,2003.0,2.0,0.0,Richard,1642954.0,,,,,,,,,
303,PT06M21.00S,2026-01-20T03:58:16.7Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,52,47,2026-01-20T04:00:38Z,2970000,False,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307,PT06M02.00S,2026-01-20T04:01:29.8Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630311,68.28186596583443,68.38235294117648,1610612744,52,47,2026-01-20T04:01:34Z,2990000,False,92.0,246.0,1,right,MISS P. Spencer 26' 3PT,[1630311],1610612744.0,GSW,,,,Spencer,P. Spencer,,,,,Above the Break 3,24+ Right Center,26.23,Missed,,,,,,,,,,,,,,,,,,
308,PT05M59.00S,2026-01-20T04:01:32.8Z,2,REGULAR,rebound,defensive,[],1631323,,,1610612748,52,47,2026-01-20T04:01:34Z,3000000,False,,,0,,S. Fontecchio REBOUND (Off:2 Def:1),[1631323],1610612748.0,MIA,,,,Fontecchio,S. Fontecchio,,,,,Above the Break 3,24+ Right Center,,,307.0,3.0,1.0,2.0,,,,,,,,,,,,,,
309,PT05M52.00S,2026-01-20T04:01:39.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630558,14.931011826544022,47.549019607843135,1610612748,52,47,2026-01-20T04:01:46Z,3010000,False,12.0,88.0,1,left,MISS D. Mitchell 8' driving floating Shot,[1630558],1610612748.0,MIA,driving floating,,,Mitchell,D. Mitchell,,,,,In The Paint (Non-RA),8-16 Center,8.88,Missed,,,,,,,,,,,,,,,,,,
310,PT05M49.00S,2026-01-20T04:01:42.9Z,2,REGULAR,rebound,defensive,[],1627741,,,1610612744,52,47,2026-01-20T04:01:44Z,3020000,False,,,0,,B. Hield REBOUND (Off:0 Def:1),[1627741],1610612744.0,GSW,,,,Hield,B. Hield,,,,,In The Paint (Non-RA),8-16 Center,,,309.0,1.0,1.0,0.0,,,,,,,,,,,,,,
311,PT05M32.00S,2026-01-20T04:02:00.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202710,83.65637319316689,50.0,1610612744,52,47,2026-01-20T04:02:07Z,3030000,False,0.0,101.0,1,right,MISS J. Butler III 10' turnaround Shot,[202710],1610612744.0,GSW,turnaround,,,Butler III,J. Butler III,,,,,In The Paint (Non-RA),8-16 Center,10.11,Missed,,,,,,,,,,,,,,,,,,
312,PT05M29.00S,2026-01-20T04:02:03.3Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612744,52,47,2026-01-20T04:02:07Z,3040000,False,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,311.0,,,,,,,,,,,,,,,,,
314,PT05M27.00S,2026-01-20T04:02:23.2Z,2,REGULAR,turnover,bad pass,[],202710,,,1610612744,52,47,2026-01-20T04:02:26Z,3060000,False,,,0,,J. Butler III bad pass TURNOVER (1 TO),"[202710, 1631323]",1610612744.0,GSW,,,,Butler III,J. Butler III,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,1.0,Fontecchio,1631323.0,,,,,,
315,PT05M27.00S,2026-01-20T04:02:23.2Z,2,REGULAR,steal,,[],1631323,,,1610612748,52,47,2026-01-20T04:02:25Z,3070000,False,,,0,,S. Fontecchio STEAL (2 STL),[1631323],1610612748.0,MIA,,,,Fontecchio,S. Fontecchio,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
316,PT05M20.00S,2026-01-20T04:02:30.2Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1641796,5.781865965834428,58.84650735294118,1610612748,52,49,2026-01-20T04:02:45Z,3080000,False,-44.0,2.0,1,left,P. Larsson running Jump Shot (6 PTS) (B. Adebayo 3 AST),"[1641796, 1628389]",1610612748.0,MIA,running,,,Larsson,P. Larsson,,,,,In The Paint (Non-RA),0-8 Center,4.42,Made,,,,,,,,,,,,,,,6.0,B. Adebayo,1628389.0,3.0
318,PT05M03.00S,2026-01-20T04:02:48.5Z,2,REGULAR,3pt,Jump Shot,[],201143,93.77463863337714,95.83333333333334,1610612744,52,49,2026-01-20T04:03:58Z,3100000,False,229.0,6.0,1,right,MISS A. Horford 3PT,[201143],1610612744.0,GSW,,,,Horford,A. Horford,,,,,Right Corner 3,24+ Right,22.93,Missed,,,,,,,,,,,,,,,,,,
319,PT05M01.00S,2026-01-20T04:02:50.5Z,2,REGULAR,rebound,defensive,[],1631323,,,1610612748,52,49,2026-01-20T04:03:58Z,3110000,False,,,0,,S. Fontecchio REBOUND (Off:2 Def:2),[1631323],1610612748.0,MIA,,,,Fontecchio,S. Fontecchio,,,,,Right Corner 3,24+ Right,,,318.0,4.0,2.0,2.0,,,,,,,,,,,,,,
320,PT04M59.00S,2026-01-20T04:02:52.5Z,2,REGULAR,turnover,lost ball,[],1631323,,,1610612748,52,49,2026-01-20T04:04:02Z,3120000,False,,,0,,S. Fontecchio lost ball TURNOVER (2 TO),"[1631323, 1642954]",1610612748.0,MIA,,,,Fontecchio,S. Fontecchio,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,2.0,Richard,1642954.0,,,,,,
321,PT04M59.00S,2026-01-20T04:02:52.5Z,2,REGULAR,steal,,[],1642954,,,1610612744,52,49,2026-01-20T04:02:54Z,3130000,False,,,0,,W. Richard STEAL (2 STL),[1642954],1610612744.0,GSW,,,,Richard,W. Richard,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
322,PT04M58.00S,2026-01-20T04:02:55.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1642954,91.27792378449409,54.41176470588235,1610612744,52,49,2026-01-20T04:04:11Z,3140000,False,22.0,29.0,1,right,MISS W. Richard Layup,[1642954],1610612744.0,GSW,,,,Richard,W. Richard,,,,,Restricted Area,0-8 Center,3.69,Missed,,,,,,,,,,,,,,,,,,
323,PT04M56.00S,2026-01-20T04:02:57.7Z,2,REGULAR,rebound,defensive,[],1631323,,,1610612748,52,49,2026-01-20T04:04:11Z,3150000,False,,,0,,S. Fontecchio REBOUND (Off:2 Def:3),[1631323],1610612748.0,MIA,,,,Fontecchio,S. Fontecchio,,,,,Restricted Area,0-8 Center,,,322.0,5.0,3.0,2.0,,,,,,,,,,,,,,
324,PT04M45.00S,2026-01-20T04:03:05.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203952,7.703679369250986,51.71568627450981,1610612748,52,51,2026-01-20T04:03:08Z,3160000,False,-9.0,20.0,1,left,A. Wiggins driving Layup (13 PTS),[203952],1610612748.0,MIA,driving,,,Wiggins,A. Wiggins,,,,,Restricted Area,0-8 Center,2.17,Made,,,,,,,,,,,,,,,13.0,,,
325,PT04M32.00S,2026-01-20T04:03:17.5Z,2,REGULAR,3pt,Jump Shot,[],1627741,63.20220105124835,71.1014093137255,1610612744,52,51,2026-01-20T04:03:24Z,3170000,False,106.0,293.0,1,right,MISS B. Hield 31' 3PT,[1627741],1610612744.0,GSW,,,,Hield,B. Hield,,,,,Above the Break 3,24+ Right Center,31.18,Missed,,,,,,,,,,,,,,,,,,
326,PT04M30.00S,2026-01-20T04:03:19.5Z,2,REGULAR,rebound,defensive,[],1628389,,,1610612748,52,51,2026-01-20T04:29:23Z,3180000,False,,,0,,B. Adebayo REBOUND (Off:0 Def:3),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Above the Break 3,24+ Right Center,,,325.0,3.0,3.0,0.0,,,,,,,,,,,,,,
327,PT04M26.00S,2026-01-20T04:03:27.6Z,2,REGULAR,foul,personal,['2freethrow'],201143,,,1610612748,52,51,2026-01-20T04:03:35Z,3190000,False,,,0,,A. Horford shooting personal FOUL (2 PF) (Larsson 2 FT),"[201143, 1641796]",1610612744.0,GSW,shooting,,,Horford,A. Horford,,,,,Restricted Area,0-8 Center,,,,,,,1628487.0,2.0,0.0,Larsson,1641796.0,,,,,,,,,
329,PT04M26.00S,2026-01-20T04:03:56.3Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],1641796,,,1610612748,52,51,2026-01-20T04:03:56Z,3210000,False,,,0,,MISS P. Larsson Free Throw 1 of 2,[1641796],1610612748.0,MIA,,,,Larsson,P. Larsson,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
330,PT04M26.00S,2026-01-20T04:03:56.3Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612748,52,51,2026-01-20T04:03:56Z,3220000,False,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,,,,329.0,,,,,,,,,,,,,,,,,
331,PT04M26.00S,2026-01-20T04:03:57.9Z,2,REGULAR,substitution,out,[],1630311,,,1610612748,52,51,2026-01-20T04:04:00Z,3230000,False,,,0,,SUB out: P. Spencer,[1630311],1610612744.0,GSW,,,,Spencer,P. Spencer,,,,,,,,,,,,,,,,,,,,,,,,,,
332,PT04M26.00S,2026-01-20T04:03:57.9Z,2,REGULAR,substitution,in,[],201939,,,1610612748,52,51,2026-01-20T04:04:00Z,3240000,False,,,0,,SUB in: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
333,PT04M26.00S,2026-01-20T04:04:20.1Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],1641796,,,1610612748,52,52,2026-01-20T04:04:20Z,3250000,False,,,0,,P. Larsson Free Throw 2 of 2 (7 PTS),[1641796],1610612748.0,MIA,,,,Larsson,P. Larsson,,,,,,,,Made,,,,,,,,,,,,,,,7.0,,,
334,PT04M15.00S,2026-01-20T04:04:32.1Z,2,REGULAR,3pt,Jump Shot,[],1627741,77.34888304862024,9.068627450980392,1610612744,55,52,2026-01-20T04:04:36Z,3260000,False,-205.0,160.0,1,right,B. Hield 26' 3PT  (3 PTS) (W. Richard 4 AST),"[1627741, 1642954]",1610612744.0,GSW,,,,Hield,B. Hield,,,,,Above the Break 3,24+ Left Center,26.01,Made,,,,,,,,,,,,,,,3.0,W. Richard,1642954.0,4.0
336,PT04M00.00S,2026-01-20T04:04:49.7Z,2,REGULAR,foul,personal,['2freethrow'],1642954,,,1610612748,55,52,2026-01-20T04:04:58Z,3280000,False,,,0,,W. Richard shooting personal FOUL (2 PF) (Mitchell 2 FT),"[1642954, 1630558]",1610612744.0,GSW,shooting,,,Richard,W. Richard,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1628487.0,2.0,0.0,Mitchell,1630558.0,,,,,,,,,
338,PT04M00.00S,2026-01-20T04:05:16.3Z,2,REGULAR,freethrow,1 of 2,[],1630558,,,1610612748,55,53,2026-01-20T04:05:16Z,3300000,False,,,0,,D. Mitchell Free Throw 1 of 2 (4 PTS),[1630558],1610612748.0,MIA,,,,Mitchell,D. Mitchell,,,,,,,,Made,,,,,,,,,,,,,,,4.0,,,
339,PT04M00.00S,2026-01-20T04:05:17.7Z,2,REGULAR,substitution,out,[],1641796,,,1610612748,55,53,2026-01-20T04:05:23Z,3310000,False,,,0,,SUB out: P. Larsson,[1641796],1610612748.0,MIA,,,,Larsson,P. Larsson,,,,,,,,,,,,,,,,,,,,,,,,,,
340,PT04M00.00S,2026-01-20T04:05:17.7Z,2,REGULAR,substitution,in,[],1631170,,,1610612748,55,53,2026-01-20T04:05:23Z,3320000,False,,,0,,SUB in: J. Jaquez Jr.,[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
341,PT04M00.00S,2026-01-20T04:05:34.6Z,2,REGULAR,freethrow,2 of 2,[],1630558,,,1610612748,55,54,2026-01-20T04:05:34Z,3330000,False,,,0,,D. Mitchell Free Throw 2 of 2 (5 PTS),[1630558],1610612748.0,MIA,,,,Mitchell,D. Mitchell,,,,,,,,Made,,,,,,,,,,,,,,,5.0,,,
342,PT03M50.00S,2026-01-20T04:05:54.0Z,2,REGULAR,foul,personal,[],1631323,,,1610612744,55,54,2026-01-20T04:06:02Z,3340000,False,,,0,,S. Fontecchio personal FOUL (2 PF),"[1631323, 1642954]",1610612748.0,MIA,,,,Fontecchio,S. Fontecchio,,,,,Mid-Range,8-16 Left,,,,,,,1628171.0,2.0,0.0,Richard,1642954.0,,,,,,,,,
344,PT03M43.00S,2026-01-20T04:06:16.6Z,2,REGULAR,2pt,Jump Shot,[],201939,86.02168199737189,24.264705882352942,1610612744,55,54,2026-01-20T04:06:22Z,3360000,False,-129.0,79.0,1,right,MISS S. Curry 15' driving bank Shot,[201939],1610612744.0,GSW,driving bank,,,Curry,S. Curry,,,,,Mid-Range,8-16 Left,15.1,Missed,,,,,,,,,,,,,,,,,,
345,PT03M40.00S,2026-01-20T04:06:19.6Z,2,REGULAR,rebound,offensive,[],1642954,,,1610612744,55,54,2026-01-20T04:06:22Z,3370000,False,,,0,,W. Richard REBOUND (Off:1 Def:1),[1642954],1610612744.0,GSW,,,,Richard,W. Richard,,,,,Mid-Range,8-16 Left,,,344.0,2.0,1.0,1.0,,,,,,,,,,,,,,
346,PT03M39.00S,2026-01-20T04:06:20.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",201143,90.62089356110381,56.127450980392155,1610612744,57,54,2026-01-20T04:06:25Z,3380000,False,31.0,36.0,1,right,A. Horford Layup (5 PTS) (W. Richard 5 AST),"[201143, 1642954]",1610612744.0,GSW,,,,Horford,A. Horford,,,,,In The Paint (Non-RA),0-8 Center,4.7,Made,,,,,,,,,,,,,,,5.0,W. Richard,1642954.0,5.0
348,PT03M23.00S,2026-01-20T04:06:35.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631170,13.748357424441524,42.8921568627451,1610612748,57,54,2026-01-20T04:07:00Z,3400000,False,36.0,77.0,1,left,MISS J. Jaquez Jr. 8' driving floating Shot,[1631170],1610612748.0,MIA,driving floating,,,Jaquez Jr.,J. Jaquez Jr.,,,,,In The Paint (Non-RA),8-16 Center,8.45,Missed,,,,,,,,,,,,,,,,,,
349,PT03M20.00S,2026-01-20T04:06:38.5Z,2,REGULAR,rebound,defensive,[],1627741,,,1610612744,57,54,2026-01-20T04:06:39Z,3410000,False,,,0,,B. Hield REBOUND (Off:0 Def:2),[1627741],1610612744.0,GSW,,,,Hield,B. Hield,,,,,In The Paint (Non-RA),8-16 Center,,,348.0,2.0,2.0,0.0,,,,,,,,,,,,,,
350,PT03M14.00S,2026-01-20T04:06:44.5Z,2,REGULAR,3pt,Jump Shot,[],201939,71.43561103810775,83.57843137254902,1610612744,60,54,2026-01-20T04:06:52Z,3420000,False,168.0,216.0,1,right,S. Curry 27' 3PT  (8 PTS) (A. Horford 1 AST),"[201939, 201143]",1610612744.0,GSW,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Right Center,27.36,Made,,,,,,,,,,,,,,,8.0,A. Horford,201143.0,1.0
352,PT02M59.00S,2026-01-20T04:06:59.2Z,2,REGULAR,3pt,Jump Shot,[],1631170,6.258212877792378,97.05882352941177,1610612748,60,57,2026-01-20T04:07:02Z,3440000,False,-235.0,6.0,1,left,J. Jaquez Jr. 3PT  (8 PTS) (D. Mitchell 2 AST),"[1631170, 1630558]",1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Left Corner 3,24+ Left,23.54,Made,,,,,,,,,,,,,,,8.0,D. Mitchell,1630558.0,2.0
354,PT02M50.00S,2026-01-20T04:07:09.6Z,2,REGULAR,3pt,Jump Shot,[],201939,70.25295663600527,81.12745098039215,1610612744,63,57,2026-01-20T04:07:13Z,3460000,False,156.0,227.0,1,right,S. Curry 27' 3PT pullup (11 PTS),[201939],1610612744.0,GSW,pullup,,,Curry,S. Curry,,,,,Above the Break 3,24+ Right Center,27.53,Made,,,,,,,,,,,,,,,11.0,,,
355,PT02M29.00S,2026-01-20T04:07:32.2Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1628389,6.652431011826544,47.549019607843135,1610612748,63,57,2026-01-20T04:23:56Z,3470000,False,12.0,10.0,1,left,MISS B. Adebayo DUNK,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Restricted Area,0-8 Center,1.59,Missed,,,,,,,,,,,,,,,,,,
356,PT02M28.00S,2026-01-20T04:07:33.2Z,2,REGULAR,rebound,offensive,[],1628389,,,1610612748,63,57,2026-01-20T04:23:56Z,3480000,False,,,0,,B. Adebayo REBOUND (Off:1 Def:3),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Restricted Area,0-8 Center,,,355.0,4.0,3.0,1.0,,,,,,,,,,,,,,
357,PT02M28.00S,2026-01-20T04:07:35.6Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1628389,5.590000152587891,50.0,1610612748,63,57,2026-01-20T04:24:07Z,3490000,False,0.0,0.0,1,left,MISS B. Adebayo tip Layup,[1628389],1610612748.0,MIA,tip,,,Adebayo,B. Adebayo,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
358,PT02M27.00S,2026-01-20T04:07:36.6Z,2,REGULAR,rebound,offensive,[],1628389,,,1610612748,63,57,2026-01-20T04:24:47Z,3500000,False,,,0,,B. Adebayo REBOUND (Off:2 Def:3),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Restricted Area,0-8 Center,,,357.0,5.0,3.0,2.0,,,,,,,,,,,,,,
397,PT02M27.00S,2026-01-20T04:07:38.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628389,7.145203679369246,48.28431372549019,1610612748,63,57,2026-01-20T04:24:47Z,3505000,False,9.0,15.0,1,left,MISS B. Adebayo tip Layup,[1628389],1610612748.0,MIA,tip,,,Adebayo,B. Adebayo,,,,,Restricted Area,0-8 Center,1.7,Missed,,,,,,,,,,,,,,,,,,
398,PT02M26.00S,2026-01-20T04:07:39.7Z,2,REGULAR,rebound,defensive,[],201143,,,1610612744,63,57,2026-01-20T04:24:32Z,3507500,False,,,0,,A. Horford REBOUND (Off:0 Def:4),[201143],1610612744.0,GSW,,,,Horford,A. Horford,,,,,Restricted Area,0-8 Center,,,397.0,4.0,4.0,0.0,,,,,,,,,,,,,,
359,PT02M17.00S,2026-01-20T04:07:41.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202710,91.40932982917214,50.0,1610612744,65,57,2026-01-20T04:08:26Z,3510000,False,0.0,28.0,1,right,J. Butler III driving Layup (15 PTS) (S. Curry 6 AST),"[202710, 201939]",1610612744.0,GSW,driving,,,Butler III,J. Butler III,,,,,Restricted Area,0-8 Center,2.83,Made,,,,,,,,,,,,,,,15.0,S. Curry,201939.0,6.0
361,PT02M01.00S,2026-01-20T04:07:58.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203952,11.908672798948752,46.07843137254902,1610612748,65,59,2026-01-20T04:09:08Z,3530000,False,20.0,59.0,1,left,A. Wiggins 6' driving floating Jump Shot (15 PTS),[203952],1610612748.0,MIA,driving floating,,,Wiggins,A. Wiggins,,,,,In The Paint (Non-RA),0-8 Center,6.26,Made,,,,,,,,,,,,,,,15.0,,,
362,PT01M50.00S,2026-01-20T04:08:08.4Z,2,REGULAR,3pt,Jump Shot,[],201143,67.36202365308804,62.254901960784316,1610612744,65,59,2026-01-20T04:08:12Z,3540000,False,61.0,254.0,1,right,MISS A. Horford 26' 3PT,[201143],1610612744.0,GSW,,,,Horford,A. Horford,,,,,Above the Break 3,24+ Center,26.16,Missed,,,,,,,,,,,,,,,,,,
