actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,shotActionNumber,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId
638,PT02M25.00S,2026-01-10T05:12:51.6Z,4,REGULAR,rebound,defensive,[],1642928,,,1610612758,131,98,2026-01-10T05:12:51Z,6170000,False,,,0,,D. Cardwell REBOUND (Off:2 Def:3),[1642928],1610612758.0,SAC,,,,Cardwell,D. Cardwell,,,,,Restricted Area,0-8 Center,,,,,,,,,637.0,,,,,,5.0,3.0,2.0,,,
640,PT02M24.00S,2026-01-10T05:13:04.0Z,4,REGULAR,turnover,out-of-bounds,[],1642363,,,1610612758,131,98,2026-01-10T05:13:16Z,6190000,False,,,0,,N. Clifford bad pass out-of-bounds TURNOVER (2 TO),[1642363],1610612758.0,SAC,bad pass,,,Clifford,N. Clifford,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,1629177.0,,,,,,,,2.0,,
641,PT02M08.00S,2026-01-10T05:13:23.4Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1627741,29.25427069645204,15.441176470588236,1610612744,131,98,2026-01-10T05:13:28Z,6200000,False,173.0,222.0,1,left,MISS B. Hield 28' 3PT,[1627741],1610612744.0,GSW,,,,Hield,B. Hield,,,,,Above the Break 3,24+ Right Center,28.17,Missed,,,,,,,,,,,,,,,,,,
642,PT02M04.00S,2026-01-10T05:13:27.4Z,4,REGULAR,rebound,defensive,[],1642928,,,1610612758,131,98,2026-01-10T05:13:28Z,6210000,False,,,0,,D. Cardwell REBOUND (Off:2 Def:4),[1642928],1610612758.0,SAC,,,,Cardwell,D. Cardwell,,,,,Above the Break 3,24+ Right Center,,,,,,,,,641.0,,,,,,6.0,4.0,2.0,,,
643,PT01M55.00S,2026-01-10T05:13:36.5Z,4,REGULAR,3pt,Jump Shot,[],1631165,92.72339027595268,95.09803921568627,1610612758,131,98,2026-01-10T05:13:41Z,6220000,False,225.0,16.0,1,right,MISS K. Ellis 3PT,[1631165],1610612758.0,SAC,,,,Ellis,K. Ellis,,,,,Right Corner 3,24+ Right,22.61,Missed,,,,,,,,,,,,,,,,,,
644,PT01M53.00S,2026-01-10T05:13:38.5Z,4,REGULAR,rebound,offensive,[],1642928,,,1610612758,131,98,2026-01-10T05:13:41Z,6230000,False,,,0,,D. Cardwell REBOUND (Off:3 Def:4),[1642928],1610612758.0,SAC,,,,Cardwell,D. Cardwell,,,,,Right Corner 3,24+ Right,,,,,,,,,643.0,,,,,,7.0,4.0,3.0,,,
645,PT01M46.00S,2026-01-10T05:13:45.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628370,89.96386333771353,36.51960784313725,1610612758,131,98,2026-01-10T05:17:11Z,6240000,False,-67.0,42.0,1,right,MISS M. Monk 7' driving Layup - blocked,"[1628370, 1642366]",1610612758.0,SAC,driving,,,Monk,M. Monk,,,,,In The Paint (Non-RA),0-8 Center,7.93,Missed,,,,,Post,1642366.0,,,,,,,,,,,,
646,PT01M46.00S,2026-01-10T05:13:45.5Z,4,REGULAR,block,,[],1642366,,,1610612758,131,98,2026-01-10T05:13:48Z,6250000,False,,,0,,Q. Post BLOCK (3 BLK),[1642366],1610612744.0,GSW,,,,Post,Q. Post,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
647,PT01M44.00S,2026-01-10T05:13:47.5Z,4,REGULAR,rebound,defensive,[],1642954,,,1610612744,131,98,2026-01-10T05:17:11Z,6260000,False,,,0,,W. Richard REBOUND (Off:1 Def:1),[1642954],1610612744.0,GSW,,,,Richard,W. Richard,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,645.0,,,,,,2.0,1.0,1.0,,,
648,PT01M42.00S,2026-01-10T05:13:52.6Z,4,REGULAR,turnover,out-of-bounds,[],1630311,,,1610612744,131,98,2026-01-10T05:14:02Z,6270000,False,,,0,,P. Spencer bad pass out-of-bounds TURNOVER (1 TO),[1630311],1610612744.0,GSW,bad pass,,,Spencer,P. Spencer,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,1151.0,,,,,,,,1.0,,
649,PT01M36.00S,2026-01-10T05:14:06.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1642363,87.33574244415243,49.01960784313725,1610612758,131,98,2026-01-10T05:18:19Z,6280000,False,-5.0,67.0,1,right,MISS N. Clifford 6' driving Layup,[1642363],1610612758.0,SAC,driving,,,Clifford,N. Clifford,,,,,In The Paint (Non-RA),0-8 Center,6.67,Missed,,,,,,,,,,,,,,,,,,
650,PT01M35.00S,2026-01-10T05:14:07.4Z,4,REGULAR,rebound,offensive,[],1642928,,,1610612758,131,98,2026-01-10T05:18:19Z,6290000,False,,,0,,D. Cardwell REBOUND (Off:4 Def:4),[1642928],1610612758.0,SAC,,,,Cardwell,D. Cardwell,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,649.0,,,,,,8.0,4.0,4.0,,,
651,PT01M35.00S,2026-01-10T05:14:11.6Z,4,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint', 'fromturnover']",1642928,94.40999984741211,50.0,1610612758,131,100,2026-01-10T05:18:25Z,6300000,False,0.0,0.0,1,right,D. Cardwell putback DUNK (6 PTS),[1642928],1610612758.0,SAC,putback,,,Cardwell,D. Cardwell,,,,,Restricted Area,0-8 Center,0.0,Made,6.0,,,,,,,,,,,,,,,,,
652,PT01M20.00S,2026-01-10T05:14:24.6Z,4,REGULAR,3pt,Jump Shot,[],1642366,10.200394218134035,4.6568627450980395,1610612744,131,100,2026-01-10T05:14:28Z,6310000,False,227.0,43.0,1,left,MISS Q. Post 3PT,[1642366],1610612744.0,GSW,,,,Post,Q. Post,,,,,Right Corner 3,24+ Right,23.08,Missed,,,,,,,,,,,,,,,,,,
653,PT01M18.00S,2026-01-10T05:14:26.8Z,4,REGULAR,rebound,offensive,[],1630311,,,1610612744,131,100,2026-01-10T05:14:26Z,6320000,False,,,0,,P. Spencer REBOUND (Off:1 Def:0),[1630311],1610612744.0,GSW,,,,Spencer,P. Spencer,,,,,Right Corner 3,24+ Right,,,,,,,,,652.0,,,,,,1.0,0.0,1.0,,,
654,PT01M17.00S,2026-01-10T05:14:29.1Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1642366,19.136005256241788,5.637254901960785,1610612744,134,100,2026-01-10T05:14:34Z,6330000,False,222.0,127.0,1,left,Q. Post 25' 3PT  (11 PTS) (P. Spencer 2 AST),"[1642366, 1630311]",1610612744.0,GSW,,,,Post,Q. Post,,,,,Above the Break 3,24+ Right Center,25.58,Made,11.0,P. Spencer,1630311.0,2.0,,,,,,,,,,,,,,
656,PT01M03.00S,2026-01-10T05:14:44.5Z,4,REGULAR,3pt,Jump Shot,[],1642363,89.83245729303549,95.34313725490196,1610612758,134,103,2026-01-10T05:19:04Z,6350000,False,227.0,43.0,1,right,N. Clifford 3PT pullup (6 PTS) (M. Monk 1 AST),"[1642363, 1628370]",1610612758.0,SAC,pullup,,,Clifford,N. Clifford,,,,,Right Corner 3,24+ Right,23.08,Made,6.0,M. Monk,1628370.0,1.0,,,,,,,,,,,,,,
658,PT00M44.50S,2026-01-10T05:15:09.8Z,4,REGULAR,3pt,Jump Shot,[],1627741,9.937582128777924,1.9607843137254901,1610612744,137,103,2026-01-10T05:15:16Z,6370000,False,240.0,41.0,1,left,B. Hield 24' 3PT step back (6 PTS) (Q. Post 2 AST),"[1627741, 1642366]",1610612744.0,GSW,step back,,,Hield,B. Hield,,,,,Right Corner 3,24+ Right,24.37,Made,6.0,Q. Post,1642366.0,2.0,,,,,,,,,,,,,,
660,PT00M34.50S,2026-01-10T05:15:21.3Z,4,REGULAR,3pt,Jump Shot,[],1628370,62.76281208935611,67.64705882352942,1610612758,137,103,2026-01-10T05:15:25Z,6390000,False,88.0,298.0,1,right,MISS M. Monk 31' 3PT,[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,Above the Break 3,24+ Center,31.03,Missed,,,,,,,,,,,,,,,,,,
661,PT00M31.70S,2026-01-10T05:15:24.1Z,4,REGULAR,rebound,defensive,[],1627741,,,1610612744,137,103,2026-01-10T05:15:25Z,6400000,False,,,0,,B. Hield REBOUND (Off:0 Def:2),[1627741],1610612744.0,GSW,,,,Hield,B. Hield,,,,,Above the Break 3,24+ Center,,,,,,,,,660.0,,,,,,2.0,2.0,0.0,,,
662,PT00M21.10S,2026-01-10T05:15:34.7Z,4,REGULAR,3pt,Jump Shot,[],1642366,32.53942181340342,55.88235294117647,1610612744,137,103,2026-01-10T05:15:44Z,6410000,False,-29.0,253.0,1,left,MISS Q. Post 25' 3PT,[1642366],1610612744.0,GSW,,,,Post,Q. Post,,,,,Above the Break 3,24+ Center,25.51,Missed,,,,,,,,,,,,,,,,,,
663,PT00M14.00S,2026-01-10T05:15:41.9Z,4,REGULAR,rebound,offensive,[],1631218,,,1610612744,137,103,2026-01-10T05:15:41Z,6420000,False,,,0,,T. Jackson-Davis REBOUND (Off:2 Def:0),[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,Above the Break 3,24+ Center,,,,,,,,,662.0,,,,,,2.0,0.0,2.0,,,
664,PT00M14.00S,2026-01-10T05:15:41.9Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1631218,5.590000152587891,50.0,1610612744,137,103,2026-01-10T05:15:41Z,6430000,False,0.0,0.0,1,left,MISS T. Jackson-Davis putback DUNK,[1631218],1610612744.0,GSW,putback,,,Jackson-Davis,T. Jackson-Davis,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,,,
665,PT00M13.20S,2026-01-10T05:15:42.6Z,4,REGULAR,rebound,offensive,[],1627741,,,1610612744,137,103,2026-01-10T05:15:42Z,6440000,False,,,0,,B. Hield REBOUND (Off:1 Def:2),[1627741],1610612744.0,GSW,,,,Hield,B. Hield,,,,,Mid-Range,8-16 Left,,,,,,,,,664.0,,,,,,3.0,2.0,1.0,,,
666,PT00M08.20S,2026-01-10T05:15:47.6Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1630311,31.750985545335087,53.67647058823529,1610612744,137,103,2026-01-10T05:19:54Z,6450000,False,-18.0,246.0,1,left,MISS P. Spencer 24' pullup 3PT,[1630311],1610612744.0,GSW,pullup,,,Spencer,P. Spencer,,,,,Above the Break 3,24+ Center,24.67,Missed,,,,,,,,,,,,,,,,,,
667,PT00M05.30S,2026-01-10T05:15:50.5Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612744,137,103,2026-01-10T05:15:55Z,6460000,False,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,,666.0,,,,,,,,,,,
669,PT00M00.00S,2026-01-10T05:17:25.6Z,4,REGULAR,period,end,[],0,,,1610612744,137,103,2026-01-10T05:17:25Z,6480000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
670,PT00M00.00S,2026-01-10T05:17:28.4Z,4,REGULAR,game,end,[],0,,,0,137,103,2026-01-10T05:17:28Z,6490000,False,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
