actionNumber,clock,timeActual,period,periodType,teamId,teamTricode,actionType,subType,descriptor,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,officialId,orderNumber,xLegacy,yLegacy,isFieldGoal,foulPersonalTotal,foulTechnicalTotal,side,description,playerName,playerNameI,personIdsFilter,jumpBallRecoveredName,jumpBallRecoverdPersonId,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,value
625,PT01M20.00S,2022-02-17T03:23:28.0Z,4,REGULAR,1610612761.0,TOR,instantreplay,challenge,support,[],0,,,1610612750,89,99,2022-02-17T03:25:40Z,1146.0,6190000,,,0,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,
626,PT01M11.00S,2022-02-17T03:24:59.5Z,4,REGULAR,1610612761.0,TOR,foul,personal,shooting,"['inpenalty', '3freethrow']",1628384,,,1610612750,89,99,2022-02-17T03:25:08Z,1146.0,6200000,,,0,4.0,0.0,,O. Anunoby shooting personal FOUL (4 PF) (Russell 3 FT),Anunoby,O. Anunoby,"[1628384, 1626156]",,,,,,,,,,,,,,,,,,,,Russell,1626156.0,,,
628,PT01M11.00S,2022-02-17T03:25:22.9Z,4,REGULAR,1610612750.0,MIN,freethrow,1 of 3,,['fromturnover'],1626156,,,1610612750,90,99,2022-02-17T03:25:22Z,,6220000,,,0,,,,D. Russell Free Throw 1 of 3 (7 PTS),Russell,D. Russell,[1626156],,,,,,,,,Made,7.0,,,,,,,,,,,,,,
629,PT01M11.00S,2022-02-17T03:25:33.2Z,4,REGULAR,1610612750.0,MIN,freethrow,2 of 3,,['fromturnover'],1626156,,,1610612750,90,99,2022-02-17T03:25:33Z,,6230000,,,0,,,,MISS D. Russell Free Throw 2 of 3,Russell,D. Russell,[1626156],,,,,,,,,Missed,,,,,,,,,,,,,,,
630,PT01M11.00S,2022-02-17T03:25:33.2Z,4,REGULAR,1610612750.0,MIN,rebound,offensive,,"['deadball', 'team']",0,,,1610612750,90,99,2022-02-17T03:25:33Z,,6240000,,,0,,,,TEAM offensive REBOUND,,,[],,,,,,,,,,,629.0,,,,,,,,,,,,,
631,PT01M11.00S,2022-02-17T03:25:45.1Z,4,REGULAR,1610612750.0,MIN,freethrow,3 of 3,,['fromturnover'],1626156,,,1610612750,91,99,2022-02-17T03:25:45Z,,6250000,,,0,,,,D. Russell Free Throw 3 of 3 (8 PTS),Russell,D. Russell,[1626156],,,,,,,,,Made,8.0,,,,,,,,,,,,,,
632,PT00M58.20S,2022-02-17T03:26:12.4Z,4,REGULAR,1610612750.0,MIN,foul,personal,,"['inpenalty', '2freethrow']",1630183,,,1610612761,91,99,2022-02-17T03:26:22Z,1628954.0,6260000,,,0,3.0,1.0,,J. McDaniels personal FOUL (3 PF) (Trent Jr. 2 FT),McDaniels,J. McDaniels,"[1630183, 1629018]",,,,,,,,,,,,,,,,,,,,Trent Jr.,1629018.0,,,
634,PT00M58.20S,2022-02-17T03:26:42.6Z,4,REGULAR,1610612761.0,TOR,freethrow,1 of 2,,[],1629018,,,1610612761,91,100,2022-02-17T03:26:42Z,,6280000,,,0,,,,G. Trent Jr. Free Throw 1 of 2 (29 PTS),Trent Jr.,G. Trent Jr.,[1629018],,,,,,,,,Made,29.0,,,,,,,,,,,,,,
635,PT00M58.20S,2022-02-17T03:26:56.5Z,4,REGULAR,1610612761.0,TOR,freethrow,2 of 2,,[],1629018,,,1610612761,91,101,2022-02-17T03:26:56Z,,6290000,,,0,,,,G. Trent Jr. Free Throw 2 of 2 (30 PTS),Trent Jr.,G. Trent Jr.,[1629018],,,,,,,,,Made,30.0,,,,,,,,,,,,,,
636,PT00M50.60S,2022-02-17T03:27:07.2Z,4,REGULAR,1610612750.0,MIN,3pt,Jump Shot,,[],1630162,91.01511169513797,4.166666666666666,1610612750,91,101,2022-02-17T03:27:13Z,,6300000,-229.0,32.0,1,,,right,MISS A. Edwards 3PT,Edwards,A. Edwards,[1630162],,,,,,,,23.14,Missed,,,,,,,,,,,,,,,
637,PT00M47.70S,2022-02-17T03:27:10.1Z,4,REGULAR,1610612761.0,TOR,rebound,defensive,,[],1627783,,,1610612761,91,101,2022-02-17T03:27:13Z,,6310000,,,0,,,,P. Siakam REBOUND (Off:1 Def:7),Siakam,P. Siakam,[1627783],,,,,,,,,,,636.0,8.0,7.0,1.0,,,,,,,,,,
638,PT00M32.80S,2022-02-17T03:27:27.6Z,4,REGULAR,1610612750.0,MIN,foul,personal,shooting,"['inpenalty', '2freethrow']",201976,,,1610612761,91,101,2022-02-17T03:27:38Z,2002.0,6320000,,,0,5.0,1.0,,P. Beverley shooting personal FOUL (5 PF) (Anunoby 2 FT),Beverley,P. Beverley,"[201976, 1628384]",,,,,,,,,,,,,,,,,,,,Anunoby,1628384.0,,,
640,PT00M32.80S,2022-02-17T03:27:48.0Z,4,REGULAR,1610612761.0,TOR,freethrow,1 of 2,,[],1628384,,,1610612761,91,102,2022-02-17T03:27:48Z,,6340000,,,0,,,,O. Anunoby Free Throw 1 of 2 (9 PTS),Anunoby,O. Anunoby,[1628384],,,,,,,,,Made,9.0,,,,,,,,,,,,,,
641,PT00M32.80S,2022-02-17T03:28:00.2Z,4,REGULAR,1610612761.0,TOR,freethrow,2 of 2,,[],1628384,,,1610612761,91,103,2022-02-17T03:28:00Z,,6350000,,,0,,,,O. Anunoby Free Throw 2 of 2 (10 PTS),Anunoby,O. Anunoby,[1628384],,,,,,,,,Made,10.0,,,,,,,,,,,,,,
642,PT00M22.90S,2022-02-17T03:28:44.2Z,4,REGULAR,1610612750.0,MIN,jumpball,recovered,heldball,[],201976,,,1610612750,91,103,2022-02-17T03:28:44Z,,6360000,,,0,,,,Jump Ball J. McDaniels vs. G. Trent Jr.: Tip to P. Beverley,Beverley,P. Beverley,"[201976, 1630183, 1629018]",P. Beverley,201976.0,McDaniels,1630183.0,Trent Jr.,1629018.0,,,,,,,,,,,,,,,,,,
645,PT00M18.70S,2022-02-17T03:28:48.3Z,4,REGULAR,1610612750.0,MIN,3pt,Jump Shot,,[],1626156,82.86793692509855,5.147058823529411,1610612750,91,103,2022-02-17T03:28:55Z,,6390000,-224.0,109.0,1,,,right,MISS D. Russell 24' 3PT,Russell,D. Russell,[1626156],,,,,,,,24.92,Missed,,,,,,,,,,,,,,,
646,PT00M15.20S,2022-02-17T03:28:51.8Z,4,REGULAR,1610612761.0,TOR,rebound,defensive,,[],1627783,,,1610612761,91,103,2022-02-17T03:31:37Z,,6400000,,,0,,,,P. Siakam REBOUND (Off:1 Def:8),Siakam,P. Siakam,[1627783],,,,,,,,,,,645.0,9.0,8.0,1.0,,,,,,,,,,
647,PT00M00.00S,2022-02-17T03:29:10.7Z,4,REGULAR,,,period,end,,[],0,,,1610612761,91,103,2022-02-17T03:29:10Z,,6410000,,,0,,,,Period End,,,[],,,,,,,,,,,,,,,,,,,,,,,,
648,PT00M00.00S,2022-02-17T03:29:19.8Z,4,REGULAR,,,game,end,,[],0,,,0,91,103,2022-02-17T03:29:19Z,,6420000,,,0,,,,Game End,,,[],,,,,,,,,,,,,,,,,,,,,,,,
