actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,value
524,PT02M41.00S,2022-02-25T02:44:18.6Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1629001,92.72339027595268,51.71568627450981,1610612763,76,76,2022-02-25T02:47:26Z,5180000,9.0,16.0,1,right,MISS D. Melton running Layup - blocked,"[1629001, 1630162]",1610612763.0,MEM,running,,,Melton,D. Melton,,,,,,,,1.81,Missed,,,,,,,,,,Edwards,1630162.0,,,,,
525,PT02M41.00S,2022-02-25T02:44:18.6Z,3,REGULAR,block,,[],1630162,,,1610612763,76,76,2022-02-25T02:44:20Z,5190000,,,0,,A. Edwards BLOCK (2 BLK),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,
526,PT02M37.00S,2022-02-25T02:44:22.6Z,3,REGULAR,rebound,defensive,[],1629162,,,1610612750,76,76,2022-02-25T02:44:27Z,5200000,,,0,,J. McLaughlin REBOUND (Off:0 Def:2),[1629162],1610612750.0,MIN,,,,McLaughlin,J. McLaughlin,,,,,,,,,,524.0,2.0,2.0,0.0,,,,,,,,,,,,
527,PT02M32.00S,2022-02-25T02:44:27.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1627736,5.863994743758213,49.26470588235294,1610612750,78,76,2022-02-25T02:44:33Z,5210000,4.0,3.0,1,left,M. Beasley cutting Layup (5 PTS) (J. McLaughlin 1 AST),"[1627736, 1629162]",1610612750.0,MIN,cutting,,,Beasley,M. Beasley,,,,,,,,0.45,Made,,,,,,,,,,,,5.0,J. McLaughlin,1629162.0,1.0,
529,PT02M10.00S,2022-02-25T02:44:48.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626145,81.94809461235218,38.72549019607843,1610612763,78,76,2022-02-25T02:44:55Z,5230000,-56.0,117.0,1,right,MISS T. Jones 13' driving floating Shot,[1626145],1610612763.0,MEM,driving floating,,,Jones,T. Jones,,,,,,,,13.01,Missed,,,,,,,,,,,,,,,,
530,PT02M08.00S,2022-02-25T02:44:50.4Z,3,REGULAR,rebound,defensive,[],1629675,,,1610612750,78,76,2022-02-25T02:44:55Z,5240000,,,0,,N. Reid REBOUND (Off:2 Def:1),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,529.0,3.0,1.0,2.0,,,,,,,,,,,,
531,PT02M02.00S,2022-02-25T02:45:00.3Z,3,REGULAR,turnover,lost ball,[],1630162,,,1610612750,78,76,2022-02-25T02:49:01Z,5250000,,,0,,A. Edwards lost ball TURNOVER (3 TO),"[1630162, 1629001]",1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,3.0,Melton,1629001.0,,,,,,,,,,,,,,,,,,
532,PT02M02.00S,2022-02-25T02:45:00.3Z,3,REGULAR,steal,,[],1629001,,,1610612763,78,76,2022-02-25T02:45:01Z,5260000,,,0,,D. Melton STEAL (1 STL),[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,
533,PT01M58.00S,2022-02-25T02:45:03.5Z,3,REGULAR,turnover,out-of-bounds,[],1629001,,,1610612763,78,76,2022-02-25T02:45:12Z,5270000,,,0,,D. Melton lost ball out-of-bounds TURNOVER (1 TO),[1629001],1610612763.0,MEM,lost ball,,,Melton,D. Melton,,,,,1.0,,,,,,,,,1193.0,,,,,,,,,,,
534,PT01M58.00S,2022-02-25T02:45:07.9Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,78,76,2022-02-25T02:45:07Z,5280000,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
535,PT01M58.00S,2022-02-25T02:47:27.0Z,3,REGULAR,substitution,out,[],1630162,,,1610612750,78,76,2022-02-25T02:47:55Z,5290000,,,0,,SUB out: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,
536,PT01M58.00S,2022-02-25T02:47:27.0Z,3,REGULAR,substitution,out,[],203937,,,1610612750,78,76,2022-02-25T02:47:55Z,5300000,,,0,,SUB out: K. Anderson,[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,
537,PT01M58.00S,2022-02-25T02:47:27.0Z,3,REGULAR,substitution,out,[],1630533,,,1610612750,78,76,2022-02-25T02:47:55Z,5310000,,,0,,SUB out: Z. Williams,[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
538,PT01M58.00S,2022-02-25T02:47:27.0Z,3,REGULAR,substitution,in,[],1626156,,,1610612750,78,76,2022-02-25T02:47:55Z,5320000,,,0,,SUB in: D. Russell,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,
539,PT01M58.00S,2022-02-25T02:47:27.0Z,3,REGULAR,substitution,in,[],1629723,,,1610612750,78,76,2022-02-25T02:47:55Z,5330000,,,0,,SUB in: J. Konchar,[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,,,,,,,,,
540,PT01M58.00S,2022-02-25T02:47:27.0Z,3,REGULAR,substitution,in,[],1628991,,,1610612750,78,76,2022-02-25T02:47:55Z,5340000,,,0,,SUB in: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
541,PT01M49.00S,2022-02-25T02:48:11.4Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1627736,16.63929040735874,92.8921568627451,1610612750,78,76,2022-02-25T02:48:16Z,5350000,-214.0,104.0,1,left,MISS M. Beasley 3PT,[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,,23.83,Missed,,,,,,,,,,,,,,,,
542,PT01M47.00S,2022-02-25T02:48:13.4Z,3,REGULAR,rebound,defensive,[],1629001,,,1610612763,78,76,2022-02-25T02:48:16Z,5360000,,,0,,D. Melton REBOUND (Off:0 Def:5),[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,541.0,5.0,5.0,0.0,,,,,,,,,,,,
543,PT01M36.00S,2022-02-25T02:48:25.9Z,3,REGULAR,2pt,Jump Shot,[],1629723,92.59198423127464,72.54901960784314,1610612763,78,78,2022-02-25T02:48:36Z,5370000,113.0,17.0,1,right,J. Konchar 11' pullup bank Jump Shot (5 PTS) (T. Jones 2 AST),"[1629723, 1626145]",1610612763.0,MEM,pullup bank,,,Konchar,J. Konchar,,,,,,,,11.4,Made,,,,,,,,,,,,5.0,T. Jones,1626145.0,2.0,
545,PT01M17.00S,2022-02-25T02:48:44.0Z,3,REGULAR,3pt,Jump Shot,[],1627736,24.392247043363994,14.460784313725492,1610612750,81,78,2022-02-25T02:48:48Z,5390000,178.0,177.0,1,left,M. Beasley 25' 3PT  (8 PTS) (D. Russell 6 AST),"[1627736, 1626156]",1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,,25.07,Made,,,,,,,,,,,,8.0,D. Russell,1626156.0,6.0,
547,PT01M00.00S,2022-02-25T02:49:00.8Z,3,REGULAR,3pt,Jump Shot,[],1626145,93.64323258869908,95.58823529411765,1610612763,81,81,2022-02-25T02:49:05Z,5410000,228.0,7.0,1,right,T. Jones 3PT  (3 PTS) (J. Jackson Jr. 1 AST),"[1626145, 1628991]",1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,22.8,Made,,,,,,,,,,,,3.0,J. Jackson Jr.,1628991.0,1.0,
549,PT00M42.10S,2022-02-25T02:49:22.0Z,3,REGULAR,3pt,Jump Shot,[],1627736,5.601182654402102,95.58823529411765,1610612750,84,81,2022-02-25T02:49:27Z,5430000,-228.0,0.0,1,left,M. Beasley 3PT step back (11 PTS) (T. Prince 1 AST),"[1627736, 1627752]",1610612750.0,MIN,step back,,,Beasley,M. Beasley,,,,,,,,22.79,Made,,,,,,,,,,,,11.0,T. Prince,1627752.0,1.0,
551,PT00M31.70S,2022-02-25T02:49:35.8Z,3,REGULAR,2pt,Jump Shot,[],1628991,80.70384362680684,29.48835784313725,1610612763,84,83,2022-02-25T02:49:42Z,5450000,-103.0,129.0,1,right,J. Jackson Jr. 16' Jump Shot (15 PTS) (T. Jones 3 AST),"[1628991, 1626145]",1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,16.47,Made,,,,,,,,,,,,15.0,T. Jones,1626145.0,3.0,
553,PT00M17.50S,2022-02-25T02:49:53.2Z,3,REGULAR,3pt,Jump Shot,[],1627752,23.340998685939553,11.519607843137255,1610612750,84,83,2022-02-25T02:49:58Z,5470000,192.0,167.0,1,left,MISS T. Prince 25' 3PT,[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,,,,25.47,Missed,,,,,,,,,,,,,,,,
554,PT00M14.40S,2022-02-25T02:49:56.4Z,3,REGULAR,rebound,defensive,[],1629723,,,1610612763,84,83,2022-02-25T02:49:56Z,5480000,,,0,,J. Konchar REBOUND (Off:1 Def:2),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,553.0,3.0,2.0,1.0,,,,,,,,,,,,
555,PT00M03.10S,2022-02-25T02:50:07.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626145,87.86136662286465,62.254901960784316,1610612763,84,83,2022-02-25T02:50:16Z,5490000,61.0,62.0,1,right,MISS T. Jones 8' floating Shot,[1626145],1610612763.0,MEM,floating,,,Jones,T. Jones,,,,,,,,8.69,Missed,,,,,,,,,,,,,,,,
556,PT00M01.00S,2022-02-25T02:50:09.8Z,3,REGULAR,rebound,defensive,[],1627752,,,1610612750,84,83,2022-02-25T02:50:26Z,5500000,,,0,,T. Prince REBOUND (Off:0 Def:1),[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,,,,,,555.0,1.0,1.0,0.0,,,,,,,,,,,,
557,PT00M00.00S,2022-02-25T02:50:14.6Z,3,REGULAR,period,end,[],0,,,1610612750,84,83,2022-02-25T02:50:14Z,5510000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
558,PT12M00.00S,2022-02-25T02:52:29.0Z,4,REGULAR,substitution,out,['startperiod'],1629162,,,1610612750,84,83,2022-02-25T02:53:09Z,5520000,,,0,,SUB out: J. McLaughlin,[1629162],1610612750.0,MIN,,,,McLaughlin,J. McLaughlin,,,,,,,,,,,,,,,,,,,,,,,,,
559,PT12M00.00S,2022-02-25T02:52:29.0Z,4,REGULAR,substitution,out,['startperiod'],1629675,,,1610612750,84,83,2022-02-25T02:53:09Z,5530000,,,0,,SUB out: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,
560,PT12M00.00S,2022-02-25T02:52:29.0Z,4,REGULAR,substitution,out,['startperiod'],1629001,,,1610612750,84,83,2022-02-25T02:53:09Z,5540000,,,0,,SUB out: D. Melton,[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,
561,PT12M00.00S,2022-02-25T02:52:29.0Z,4,REGULAR,substitution,out,['startperiod'],1626145,,,1610612750,84,83,2022-02-25T02:53:09Z,5550000,,,0,,SUB out: T. Jones,[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
562,PT12M00.00S,2022-02-25T02:52:29.0Z,4,REGULAR,substitution,in,['startperiod'],1626157,,,1610612750,84,83,2022-02-25T02:53:09Z,5560000,,,0,,SUB in: K. Towns,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,
563,PT12M00.00S,2022-02-25T02:52:29.0Z,4,REGULAR,substitution,in,['startperiod'],1629020,,,1610612750,84,83,2022-02-25T02:53:09Z,5570000,,,0,,SUB in: J. Vanderbilt,[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,,
564,PT12M00.00S,2022-02-25T02:52:29.0Z,4,REGULAR,substitution,in,['startperiod'],1629630,,,1610612750,84,83,2022-02-25T02:53:09Z,5580000,,,0,,SUB in: J. Morant,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,,,,,,,,,,,,,,,
565,PT12M00.00S,2022-02-25T02:52:29.0Z,4,REGULAR,substitution,in,['startperiod'],1630217,,,1610612750,84,83,2022-02-25T02:53:09Z,5590000,,,0,,SUB in: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,
566,PT12M00.00S,2022-02-25T02:53:14.5Z,4,REGULAR,period,start,[],0,,,1610612763,84,83,2022-02-25T02:53:14Z,5600000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
567,PT11M45.00S,2022-02-25T02:53:29.4Z,4,REGULAR,3pt,Jump Shot,[],1628991,89.30683311432325,94.11764705882352,1610612763,84,83,2022-02-25T02:53:37Z,5610000,221.0,48.0,1,right,MISS J. Jackson Jr. 3PT,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,22.58,Missed,,,,,,,,,,,,,,,,
568,PT11M41.00S,2022-02-25T02:53:33.4Z,4,REGULAR,rebound,defensive,[],1626157,,,1610612750,84,83,2022-02-25T02:53:37Z,5620000,,,0,,K. Towns REBOUND (Off:0 Def:8),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,567.0,8.0,8.0,0.0,,,,,,,,,,,,
599,PT11M34.00S,2022-02-25T02:53:43.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626157,7.5722733245729295,46.81372549019608,1610612750,84,83,2022-02-25T02:58:24Z,5645000,16.0,19.0,1,left,MISS K. Towns driving Layup - blocked,"[1626157, 1629723]",1610612750.0,MIN,driving,,,Towns,K. Towns,,,,,,,,2.45,Missed,,,,,,,,,,Konchar,1629723.0,,,,,
600,PT11M34.00S,2022-02-25T02:53:43.2Z,4,REGULAR,block,,[],1629723,,,1610612750,84,83,2022-02-25T02:58:24Z,5647500,,,0,,J. Konchar BLOCK (1 BLK),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,,,,,,,,,
601,PT11M34.00S,2022-02-25T02:53:43.2Z,4,REGULAR,rebound,defensive,[],1630217,,,1610612763,84,83,2022-02-25T02:58:24Z,5648750,,,0,,D. Bane REBOUND (Off:1 Def:1),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,599.0,2.0,1.0,1.0,,,,,,,,,,,,
571,PT11M29.00S,2022-02-25T02:53:46.3Z,4,REGULAR,turnover,out-of-bounds,[],1629630,,,1610612763,84,83,2022-02-25T02:53:51Z,5650000,,,0,,J. Morant bad pass out-of-bounds TURNOVER (3 TO),[1629630],1610612763.0,MEM,bad pass,,,Morant,J. Morant,,,,,3.0,,,,,,,,,1627964.0,,,,,,,,,,,
572,PT11M18.00S,2022-02-25T02:54:00.9Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1626157,20.18725361366623,48.03921568627451,1610612750,84,83,2022-02-25T02:54:06Z,5660000,10.0,137.0,1,left,MISS K. Towns 13' floating Shot,[1626157],1610612750.0,MIN,floating,,,Towns,K. Towns,,,,,,,,13.76,Missed,,,,,,,,,,,,,,,,
573,PT11M15.00S,2022-02-25T02:54:03.9Z,4,REGULAR,rebound,defensive,[],1629723,,,1610612763,84,83,2022-02-25T02:54:06Z,5670000,,,0,,J. Konchar REBOUND (Off:1 Def:3),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,572.0,4.0,3.0,1.0,,,,,,,,,,,,
574,PT11M03.00S,2022-02-25T02:54:16.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628991,90.22667542706965,44.36274509803921,1610612763,84,83,2022-02-25T02:54:20Z,5680000,-28.0,39.0,1,right,MISS J. Jackson Jr. driving Layup,[1628991],1610612763.0,MEM,driving,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,4.85,Missed,,,,,,,,,,,,,,,,
575,PT11M01.00S,2022-02-25T02:54:18.0Z,4,REGULAR,rebound,defensive,[],1626157,,,1610612750,84,83,2022-02-25T02:54:20Z,5690000,,,0,,K. Towns REBOUND (Off:0 Def:9),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,574.0,9.0,9.0,0.0,,,,,,,,,,,,
576,PT10M53.00S,2022-02-25T02:54:25.3Z,4,REGULAR,3pt,Jump Shot,[],1626156,30.042706964520367,24.754901960784316,1610612750,84,83,2022-02-25T02:54:30Z,5700000,126.0,230.0,1,left,MISS D. Russell 26' 3PT,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,26.23,Missed,,,,,,,,,,,,,,,,
577,PT10M50.00S,2022-02-25T02:54:28.3Z,4,REGULAR,rebound,defensive,[],1629634,,,1610612763,84,83,2022-02-25T02:54:30Z,5710000,,,0,,B. Clarke REBOUND (Off:2 Def:3),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,576.0,5.0,3.0,2.0,,,,,,,,,,,,
578,PT10M46.00S,2022-02-25T02:54:33.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628991,91.27792378449409,52.20588235294118,1610612763,84,85,2022-02-25T02:54:41Z,5720000,11.0,29.0,1,right,J. Jackson Jr. cutting Layup (17 PTS) (B. Clarke 3 AST),"[1628991, 1629634]",1610612763.0,MEM,cutting,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,3.15,Made,,,,,,,,,,,,17.0,B. Clarke,1629634.0,3.0,
580,PT10M46.00S,2022-02-25T02:54:40.6Z,4,REGULAR,foul,personal,['1freethrow'],1627752,,,1610612763,84,85,2022-02-25T02:54:45Z,5740000,,,0,,T. Prince shooting personal FOUL (1 PF) (Jackson Jr. 1 FT),"[1627752, 1628991]",1610612750.0,MIN,shooting,,,Prince,T. Prince,,,,,,,,,,,,,,1627964.0,1.0,0.0,Jackson Jr.,1628991.0,,,,,,,
582,PT10M46.00S,2022-02-25T02:55:25.2Z,4,REGULAR,freethrow,1 of 1,['fastbreak'],1628991,,,1610612763,84,86,2022-02-25T02:55:25Z,5760000,,,0,,J. Jackson Jr. Free Throw 1 of 1 (18 PTS),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,Made,,,,,,,,,,,,18.0,,,,
583,PT10M34.00S,2022-02-25T02:55:43.0Z,4,REGULAR,foul,personal,['2freethrow'],1629634,,,1610612750,84,86,2022-02-25T02:55:50Z,5770000,,,0,,B. Clarke shooting personal FOUL (1 PF) (Towns 2 FT),"[1629634, 1626157]",1610612763.0,MEM,shooting,,,Clarke,B. Clarke,,,,,,,,,,,,,,1627964.0,1.0,0.0,Towns,1626157.0,,,,,,,
585,PT10M34.00S,2022-02-25T02:56:14.4Z,4,REGULAR,freethrow,1 of 2,[],1626157,,,1610612750,85,86,2022-02-25T02:56:14Z,5790000,,,0,,K. Towns Free Throw 1 of 2 (21 PTS),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,Made,,,,,,,,,,,,21.0,,,,
586,PT10M34.00S,2022-02-25T02:56:35.5Z,4,REGULAR,freethrow,2 of 2,[],1626157,,,1610612750,86,86,2022-02-25T02:56:35Z,5800000,,,0,,K. Towns Free Throw 2 of 2 (22 PTS),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,Made,,,,,,,,,,,,22.0,,,,
587,PT10M15.00S,2022-02-25T02:56:59.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629630,90.88370565045992,45.83333333333333,1610612763,86,86,2022-02-25T02:57:06Z,5810000,-21.0,33.0,1,right,MISS J. Morant driving finger roll Layup - blocked,"[1629630, 1627752]",1610612763.0,MEM,driving finger roll,,,Morant,J. Morant,,,,,,,,3.92,Missed,,,,,,,,,,Prince,1627752.0,,,,,
588,PT10M15.00S,2022-02-25T02:56:59.9Z,4,REGULAR,block,,[],1627752,,,1610612763,86,86,2022-02-25T02:57:02Z,5820000,,,0,,T. Prince BLOCK (1 BLK),[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,,,,,,,,,
589,PT10M15.00S,2022-02-25T02:56:59.9Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612763,86,86,2022-02-25T02:57:06Z,5830000,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,,,587.0,,,,,,,,,,,,,,,
590,PT10M15.00S,2022-02-25T02:57:04.1Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612763,86,86,2022-02-25T02:57:04Z,5840000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
591,PT10M11.00S,2022-02-25T02:57:25.8Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1629634,85.23324572930355,39.46078431372549,1610612763,86,88,2022-02-25T02:57:33Z,5850000,-53.0,86.0,1,right,B. Clarke 10' turnaround Jump Shot (4 PTS) (J. Morant 3 AST),"[1629634, 1629630]",1610612763.0,MEM,turnaround,,,Clarke,B. Clarke,,,,,,,,10.11,Made,,,,,,,,,,,,4.0,J. Morant,1629630.0,3.0,
592,PT10M11.00S,2022-02-25T02:57:30.4Z,4,REGULAR,foul,personal,['1freethrow'],1626157,,,1610612763,86,88,2022-02-25T02:57:35Z,5860000,,,0,,K. Towns shooting personal FOUL (5 PF) (Clarke 1 FT),"[1626157, 1629634]",1610612750.0,MIN,shooting,,,Towns,K. Towns,,,,,,,,,,,,,,1193.0,5.0,0.0,Clarke,1629634.0,,,,,,,
595,PT10M11.00S,2022-02-25T02:57:57.3Z,4,REGULAR,freethrow,1 of 1,['2ndchance'],1629634,,,1610612763,86,88,2022-02-25T02:58:36Z,5880000,,,0,,MISS B. Clarke Free Throw 1 of 1,[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,Missed,,,,,,,,,,,,,,,,
596,PT10M08.00S,2022-02-25T02:58:00.3Z,4,REGULAR,rebound,offensive,[],1629723,,,1610612763,86,88,2022-02-25T02:59:40Z,5890000,,,0,,J. Konchar REBOUND (Off:2 Def:3),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,595.0,5.0,3.0,2.0,,,,,,,,,,,,
597,PT09M59.00S,2022-02-25T02:58:09.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630217,93.64323258869908,49.50980392156863,1610612763,86,90,2022-02-25T02:59:36Z,5900000,-2.0,7.0,1,right,D. Bane cutting Layup (9 PTS) (J. Konchar 1 AST),"[1630217, 1629723]",1610612763.0,MEM,cutting,,,Bane,D. Bane,,,,,,,,0.77,Made,,,,,,,,,,,,9.0,J. Konchar,1629723.0,1.0,
602,PT09M35.00S,2022-02-25T02:58:32.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626157,8.623521681997373,51.225490196078425,1610612750,86,90,2022-02-25T02:59:00Z,5920000,-6.0,29.0,1,left,MISS K. Towns driving Layup,[1626157],1610612750.0,MIN,driving,,,Towns,K. Towns,,,,,,,,2.92,Missed,,,,,,,,,,,,,,,,
603,PT09M35.00S,2022-02-25T02:58:32.4Z,4,REGULAR,rebound,offensive,[],1626157,,,1610612750,86,90,2022-02-25T02:59:00Z,5930000,,,0,,K. Towns REBOUND (Off:1 Def:9),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,602.0,10.0,9.0,1.0,,,,,,,,,,,,
604,PT09M29.00S,2022-02-25T02:58:57.4Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,86,90,2022-02-25T02:58:57Z,5940000,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605,PT09M29.00S,2022-02-25T03:01:02.0Z,4,REGULAR,substitution,out,[],1626157,,,1610612750,86,90,2022-02-25T03:01:38Z,5950000,,,0,,SUB out: K. Towns,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,
606,PT09M29.00S,2022-02-25T03:01:02.0Z,4,REGULAR,substitution,out,[],1629634,,,1610612750,86,90,2022-02-25T03:01:38Z,5960000,,,0,,SUB out: B. Clarke,[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,,,,,,,,
607,PT09M29.00S,2022-02-25T03:01:02.0Z,4,REGULAR,substitution,in,[],1629675,,,1610612750,86,90,2022-02-25T03:01:38Z,5970000,,,0,,SUB in: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,
608,PT09M29.00S,2022-02-25T03:01:02.0Z,4,REGULAR,substitution,in,[],203500,,,1610612750,86,90,2022-02-25T03:01:38Z,5980000,,,0,,SUB in: S. Adams,[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,,
609,PT09M23.00S,2022-02-25T03:01:57.8Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1627736,23.078186596583443,86.27450980392157,1610612750,89,90,2022-02-25T03:02:02Z,5990000,-181.0,164.0,1,left,M. Beasley 24' 3PT  (14 PTS) (D. Russell 7 AST),"[1627736, 1626156]",1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,,24.48,Made,,,,,,,,,,,,14.0,D. Russell,1626156.0,7.0,
611,PT08M58.00S,2022-02-25T03:02:23.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629630,90.75229960578186,56.372549019607845,1610612763,89,90,2022-02-25T03:02:29Z,6010000,32.0,34.0,1,right,MISS J. Morant driving Layup - blocked,"[1629630, 1629675]",1610612763.0,MEM,driving,,,Morant,J. Morant,,,,,,,,4.69,Missed,,,,,,,,,,Reid,1629675.0,,,,,
612,PT08M58.00S,2022-02-25T03:02:23.3Z,4,REGULAR,block,,[],1629675,,,1610612763,89,90,2022-02-25T03:02:27Z,6020000,,,0,,N. Reid BLOCK (2 BLK),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,
613,PT08M54.00S,2022-02-25T03:02:27.3Z,4,REGULAR,rebound,offensive,[],1629723,,,1610612763,89,90,2022-02-25T03:02:29Z,6030000,,,0,,J. Konchar REBOUND (Off:3 Def:3),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,611.0,6.0,3.0,3.0,,,,,,,,,,,,
