actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
447,PT05M49.00S,2021-10-26T01:42:46.1Z,3,REGULAR,substitution,out,[],1628984,,,1610612750,54,68,2021-10-26T01:43:02Z,4430000,,,0,,SUB out: D. Graham,[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,,,,,,,,,,,,,,,,,
448,PT05M49.00S,2021-10-26T01:42:46.1Z,3,REGULAR,substitution,out,[],1630529,,,1610612750,54,68,2021-10-26T01:43:02Z,4440000,,,0,,SUB out: H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,
449,PT05M49.00S,2021-10-26T01:42:46.1Z,3,REGULAR,substitution,out,[],1629638,,,1610612750,54,68,2021-10-26T01:43:02Z,4450000,,,0,,SUB out: N. Alexander-Walker,[1629638],1610612740.0,NOP,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,
450,PT05M49.00S,2021-10-26T01:42:46.1Z,3,REGULAR,substitution,in,[],201976,,,1610612750,54,68,2021-10-26T01:43:02Z,4460000,,,0,,SUB in: P. Beverley,[201976],1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,,,,,,,,,,,,,,,,,,,,
451,PT05M49.00S,2021-10-26T01:42:46.1Z,3,REGULAR,substitution,in,[],1630530,,,1610612750,54,68,2021-10-26T01:43:02Z,4470000,,,0,,SUB in: T. Murphy III,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,,,,,,,
452,PT05M49.00S,2021-10-26T01:42:46.1Z,3,REGULAR,substitution,in,[],1630184,,,1610612750,54,68,2021-10-26T01:43:02Z,4480000,,,0,,SUB in: K. Lewis Jr.,[1630184],1610612740.0,NOP,,,,Lewis Jr.,K. Lewis Jr.,,,,,,,,,,,,,,,,,,,,,,,,
453,PT05M49.00S,2021-10-26T01:42:46.1Z,3,REGULAR,substitution,in,[],202066,,,1610612750,54,68,2021-10-26T01:43:02Z,4490000,,,0,,SUB in: G. Temple,[202066],1610612740.0,NOP,,,,Temple,G. Temple,,,,,,,,,,,,,,,,,,,,,,,,
454,PT05M49.00S,2021-10-26T01:43:11.7Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],1630162,,,1610612750,55,68,2021-10-26T01:43:11Z,4500000,,,0,,A. Edwards Free Throw 2 of 2 (9 PTS),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,Made,,,,,,,,,9.0,,,,,,,,,
455,PT05M37.00S,2021-10-26T01:43:26.1Z,3,REGULAR,2pt,Jump Shot,[],1627742,73.66951379763469,54.166666666666664,1610612740,55,68,2021-10-26T01:43:34Z,4510000,21.0,195.0,1,right,MISS B. Ingram 19' pullup Shot,[1627742],1610612740.0,NOP,pullup,,,Ingram,B. Ingram,,,,,19.61,Missed,,,,,,,,,,,,,,,,,,
456,PT05M32.00S,2021-10-26T01:43:30.9Z,3,REGULAR,rebound,offensive,[],1630530,,,1610612740,55,68,2021-10-26T01:43:30Z,4520000,,,0,,T. Murphy III REBOUND (Off:1 Def:1),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,455.0,2.0,1.0,1.0,,,,,,,,,,,,
457,PT05M21.00S,2021-10-26T01:43:42.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202685,88.51839684625493,53.67647058823529,1610612740,55,68,2021-10-26T01:43:48Z,4530000,18.0,55.0,1,right,MISS J. Valanciunas driving Layup,[202685],1610612740.0,NOP,driving,,,Valanciunas,J. Valanciunas,,,,,5.84,Missed,,,,,,,,,,,,,,,,,,
458,PT05M18.00S,2021-10-26T01:43:45.4Z,3,REGULAR,rebound,defensive,[],1626157,,,1610612750,55,68,2021-10-26T01:44:03Z,4540000,,,0,,K. Towns REBOUND (Off:4 Def:6),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,457.0,10.0,6.0,4.0,,,,,,,,,,,,
459,PT05M12.00S,2021-10-26T01:43:50.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630162,7.046649145860711,52.94117647058824,1610612750,57,68,2021-10-26T01:43:59Z,4550000,-15.0,14.0,1,left,A. Edwards driving Layup (11 PTS) (K. Towns 4 AST),"[1630162, 1626157]",1610612750.0,MIN,driving,,,Edwards,A. Edwards,,,,,2.01,Made,,,,,,,,,11.0,K. Towns,1626157.0,4.0,,,,,,
461,PT04M49.00S,2021-10-26T01:44:13.7Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],202685,91.80354796320631,57.35294117647059,1610612740,57,68,2021-10-26T01:44:17Z,4570000,37.0,25.0,1,right,MISS J. Valanciunas Hook,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,4.42,Missed,,,,,,,,,,,,,,,,,,
462,PT04M47.00S,2021-10-26T01:44:15.7Z,3,REGULAR,rebound,defensive,[],1630162,,,1610612750,57,68,2021-10-26T01:44:39Z,4580000,,,0,,A. Edwards REBOUND (Off:0 Def:8),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,461.0,8.0,8.0,0.0,,,,,,,,,,,,
463,PT04M44.00S,2021-10-26T01:44:19.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630162,5.601182654402102,50.49019607843137,1610612750,59,68,2021-10-26T01:44:25Z,4590000,-2.0,0.0,1,left,A. Edwards driving Layup (13 PTS),[1630162],1610612750.0,MIN,driving,,,Edwards,A. Edwards,,,,,0.25,Made,,,,,,,,,13.0,,,,,,,,,
464,PT04M38.00S,2021-10-26T01:44:29.7Z,3,REGULAR,timeout,full,['team'],0,,,1610612740,59,68,2021-10-26T01:44:29Z,4600000,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
465,PT04M27.00S,2021-10-26T01:46:09.5Z,3,REGULAR,turnover,lost ball,[],1627742,,,1610612740,59,68,2021-10-26T01:46:14Z,4610000,,,0,,B. Ingram lost ball TURNOVER (3 TO),"[1627742, 1626157]",1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,,,,,,3.0,,,,,Towns,1626157.0,,,,
466,PT04M27.00S,2021-10-26T01:46:09.5Z,3,REGULAR,steal,,[],1626157,,,1610612750,59,68,2021-10-26T01:46:11Z,4620000,,,0,,K. Towns STEAL (1 STL),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,
467,PT04M22.00S,2021-10-26T01:46:14.4Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630162,6.258212877792378,49.754901960784316,1610612750,61,68,2021-10-26T01:46:22Z,4630000,1.0,6.0,1,left,A. Edwards driving DUNK (15 PTS),[1630162],1610612750.0,MIN,driving,,,Edwards,A. Edwards,,,,,0.64,Made,,,,,,,,,15.0,,,,,,,,,
468,PT04M21.00S,2021-10-26T01:46:26.9Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612740,61,68,2021-10-26T01:46:26Z,4640000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
469,PT04M00.00S,2021-10-26T01:46:52.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630184,92.46057818659659,46.568627450980394,1610612740,61,68,2021-10-26T01:46:57Z,4650000,-17.0,18.0,1,right,MISS K. Lewis Jr. driving Layup,[1630184],1610612740.0,NOP,driving,,,Lewis Jr.,K. Lewis Jr.,,,,,2.52,Missed,,,,,,,,,,,,,,,,,,
470,PT03M56.00S,2021-10-26T01:46:56.2Z,3,REGULAR,rebound,offensive,[],202685,,,1610612740,61,68,2021-10-26T01:46:56Z,4660000,,,0,,J. Valanciunas REBOUND (Off:5 Def:12),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,469.0,17.0,12.0,5.0,,,,,,,,,,,,
471,PT03M56.00S,2021-10-26T01:46:56.2Z,3,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",202685,94.40999984741211,50.0,1610612740,61,70,2021-10-26T01:47:02Z,4670000,0.0,0.0,1,right,J. Valanciunas putback DUNK (14 PTS),[202685],1610612740.0,NOP,putback,,,Valanciunas,J. Valanciunas,,,,,0.0,Made,,,,,,,,,14.0,,,,,,,,,
472,PT03M37.00S,2021-10-26T01:47:16.7Z,3,REGULAR,3pt,Jump Shot,[],1626157,32.53942181340342,46.81372549019608,1610612750,61,70,2021-10-26T01:47:21Z,4680000,16.0,253.0,1,left,MISS K. Towns 25' 3PT,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,25.39,Missed,,,,,,,,,,,,,,,,,,
473,PT03M34.00S,2021-10-26T01:47:19.7Z,3,REGULAR,rebound,defensive,[],202066,,,1610612740,61,70,2021-10-26T01:47:21Z,4690000,,,0,,G. Temple REBOUND (Off:1 Def:2),[202066],1610612740.0,NOP,,,,Temple,G. Temple,,,,,,,,,472.0,3.0,2.0,1.0,,,,,,,,,,,,
501,PT03M28.00S,2021-10-26T01:47:21.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627742,92.32917214191852,49.754901960784316,1610612740,61,70,2021-10-26T01:50:47Z,4695000,-1.0,20.0,1,right,MISS B. Ingram Layup - blocked,"[1627742, 1630183]",1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,1.96,Missed,McDaniels,1630183.0,,,,,,,,,,,,,,,,
502,PT03M28.00S,2021-10-26T01:47:21.4Z,3,REGULAR,block,,[],1630183,,,1610612740,61,70,2021-10-26T01:50:26Z,4697500,,,0,,J. McDaniels BLOCK (2 BLK),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,
503,PT03M27.00S,2021-10-26T01:47:22.4Z,3,REGULAR,rebound,defensive,[],201976,,,1610612750,61,70,2021-10-26T01:50:47Z,4698750,,,0,,P. Beverley REBOUND (Off:0 Def:2),[201976],1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,,,,,501.0,2.0,2.0,0.0,,,,,,,,,,,,
517,PT03M23.00S,2021-10-26T01:47:26.2Z,3,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1630162,6.521024967148489,50.49019607843137,1610612750,61,70,2021-10-26T01:55:18Z,4709375,-2.0,9.0,1,left,MISS A. Edwards running DUNK - blocked,"[1630162, 202066]",1610612750.0,MIN,running,,,Edwards,A. Edwards,,,,,0.91,Missed,Temple,202066.0,,,,,,,,,,,,,,,,
518,PT03M23.00S,2021-10-26T01:47:26.2Z,3,REGULAR,block,,[],202066,,,1610612750,61,70,2021-10-26T01:53:12Z,4714687,,,0,,G. Temple BLOCK (1 BLK),[202066],1610612740.0,NOP,,,,Temple,G. Temple,,,,,,,,,,,,,,,,,,,,,,,,
519,PT03M22.00S,2021-10-26T01:47:27.2Z,3,REGULAR,rebound,defensive,[],1630530,,,1610612740,61,70,2021-10-26T01:53:29Z,4717343,,,0,,T. Murphy III REBOUND (Off:1 Def:2),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,517.0,3.0,2.0,1.0,,,,,,,,,,,,
478,PT03M17.00S,2021-10-26T01:47:35.9Z,3,REGULAR,3pt,Jump Shot,[],1630184,74.58935611038108,81.61764705882352,1610612740,61,70,2021-10-26T01:53:18Z,4740000,158.0,186.0,1,right,MISS K. Lewis Jr. 24' 3PT,[1630184],1610612740.0,NOP,,,,Lewis Jr.,K. Lewis Jr.,,,,,24.44,Missed,,,,,,,,,,,,,,,,,,
479,PT03M13.00S,2021-10-26T01:47:39.9Z,3,REGULAR,rebound,defensive,[],1626157,,,1610612750,61,70,2021-10-26T01:47:41Z,4750000,,,0,,K. Towns REBOUND (Off:4 Def:7),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,478.0,11.0,7.0,4.0,,,,,,,,,,,,
480,PT03M08.00S,2021-10-26T01:47:45.0Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1627736,25.18068331143233,15.686274509803921,1610612750,61,70,2021-10-26T01:47:59Z,4760000,172.0,184.0,1,left,MISS M. Beasley 25' pullup 3PT,[1627736],1610612750.0,MIN,pullup,,,Beasley,M. Beasley,,,,,25.17,Missed,,,,,,,,,,,,,,,,,,
481,PT03M04.00S,2021-10-26T01:47:49.0Z,3,REGULAR,rebound,defensive,[],1627742,,,1610612740,61,70,2021-10-26T01:47:59Z,4770000,,,0,,B. Ingram REBOUND (Off:1 Def:6),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,480.0,7.0,6.0,1.0,,,,,,,,,,,,
482,PT02M46.00S,2021-10-26T01:48:07.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202066,94.43166885676742,50.245098039215684,1610612740,61,72,2021-10-26T01:48:12Z,4780000,1.0,0.0,1,right,G. Temple driving Layup (6 PTS),[202066],1610612740.0,NOP,driving,,,Temple,G. Temple,,,,,0.12,Made,,,,,,,,,6.0,,,,,,,,,
483,PT02M34.00S,2021-10-26T01:48:19.1Z,3,REGULAR,3pt,Jump Shot,[],1630162,34.247700394218136,51.9607843137255,1610612750,64,72,2021-10-26T01:48:25Z,4790000,-10.0,269.0,1,left,A. Edwards 26' 3PT  (18 PTS) (K. Towns 5 AST),"[1630162, 1626157]",1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,26.96,Made,,,,,,,,,18.0,K. Towns,1626157.0,5.0,,,,,,
485,PT02M12.00S,2021-10-26T01:48:41.0Z,3,REGULAR,3pt,Jump Shot,[],1630530,94.1688567674113,94.85294117647058,1610612740,64,75,2021-10-26T01:48:46Z,4810000,224.0,2.0,1,right,T. Murphy III 3PT  (6 PTS) (B. Ingram 1 AST),"[1630530, 1627742]",1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,22.43,Made,,,,,,,,,6.0,B. Ingram,1627742.0,1.0,,,,,,
487,PT01M59.00S,2021-10-26T01:48:54.8Z,3,REGULAR,3pt,Jump Shot,[],1630162,31.35676741130092,37.745098039215684,1610612750,67,75,2021-10-26T01:49:00Z,4830000,61.0,242.0,1,left,A. Edwards 24' 3PT step back (21 PTS) (K. Towns 6 AST),"[1630162, 1626157]",1610612750.0,MIN,step back,,,Edwards,A. Edwards,,,,,24.99,Made,,,,,,,,,21.0,K. Towns,1626157.0,6.0,,,,,,
489,PT01M48.00S,2021-10-26T01:49:05.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202685,82.07950065703022,50.245098039215684,1610612740,67,75,2021-10-26T01:49:35Z,4850000,1.0,116.0,1,right,MISS J. Valanciunas 11' Jump Shot,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,11.6,Missed,,,,,,,,,,,,,,,,,,
490,PT01M47.00S,2021-10-26T01:49:06.4Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612750,67,75,2021-10-26T01:49:35Z,4860000,,,0,,TEAM defensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,,,489.0,,,,,,,,,,,,,,,
491,PT01M47.00S,2021-10-26T01:49:11.3Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612750,67,75,2021-10-26T01:49:11Z,4870000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
492,PT01M47.00S,2021-10-26T01:49:12.0Z,3,REGULAR,substitution,out,[],1630183,,,1610612750,67,75,2021-10-26T01:49:37Z,4880000,,,0,,SUB out: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,
493,PT01M47.00S,2021-10-26T01:49:12.0Z,3,REGULAR,substitution,out,[],202685,,,1610612750,67,75,2021-10-26T01:49:37Z,4890000,,,0,,SUB out: J. Valanciunas,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,
494,PT01M47.00S,2021-10-26T01:49:12.0Z,3,REGULAR,substitution,out,[],1630184,,,1610612750,67,75,2021-10-26T01:49:37Z,4900000,,,0,,SUB out: K. Lewis Jr.,[1630184],1610612740.0,NOP,,,,Lewis Jr.,K. Lewis Jr.,,,,,,,,,,,,,,,,,,,,,,,,
495,PT01M47.00S,2021-10-26T01:49:12.0Z,3,REGULAR,substitution,out,[],202066,,,1610612750,67,75,2021-10-26T01:49:37Z,4910000,,,0,,SUB out: G. Temple,[202066],1610612740.0,NOP,,,,Temple,G. Temple,,,,,,,,,,,,,,,,,,,,,,,,
496,PT01M47.00S,2021-10-26T01:49:12.0Z,3,REGULAR,substitution,in,[],1627752,,,1610612750,67,75,2021-10-26T01:49:37Z,4920000,,,0,,SUB in: T. Prince,[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,,,,,,,,
497,PT01M47.00S,2021-10-26T01:49:12.0Z,3,REGULAR,substitution,in,[],1628984,,,1610612750,67,75,2021-10-26T01:49:37Z,4930000,,,0,,SUB in: D. Graham,[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,,,,,,,,,,,,,,,,,
498,PT01M47.00S,2021-10-26T01:49:12.0Z,3,REGULAR,substitution,in,[],1629637,,,1610612750,67,75,2021-10-26T01:49:37Z,4940000,,,0,,SUB in: J. Hayes,[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,
499,PT01M47.00S,2021-10-26T01:49:12.0Z,3,REGULAR,substitution,in,[],1630529,,,1610612750,67,75,2021-10-26T01:49:37Z,4950000,,,0,,SUB in: H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,
500,PT01M47.00S,2021-10-26T01:49:40.6Z,3,REGULAR,stoppage,court clean up,[],0,,,1610612750,67,75,2021-10-26T01:49:40Z,4960000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
504,PT01M33.00S,2021-10-26T01:50:55.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630162,6.915243101182654,49.754901960784316,1610612750,69,75,2021-10-26T01:51:00Z,4970000,1.0,13.0,1,left,A. Edwards driving Layup (23 PTS),[1630162],1610612750.0,MIN,driving,,,Edwards,A. Edwards,,,,,1.26,Made,,,,,,,,,23.0,,,,,,,,,
505,PT01M14.00S,2021-10-26T01:51:14.4Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1627742,94.03745072273325,49.01960784313725,1610612740,69,77,2021-10-26T01:51:21Z,4980000,-5.0,4.0,1,right,B. Ingram driving DUNK (19 PTS),[1627742],1610612740.0,NOP,driving,,,Ingram,B. Ingram,,,,,0.6,Made,,,,,,,,,19.0,,,,,,,,,
506,PT01M02.00S,2021-10-26T01:51:25.6Z,3,REGULAR,3pt,Jump Shot,[],1630162,35.29894875164258,21.568627450980394,1610612750,69,77,2021-10-26T01:52:08Z,4990000,142.0,279.0,1,left,MISS A. Edwards 31' pullup 3PT,[1630162],1610612750.0,MIN,pullup,,,Edwards,A. Edwards,,,,,31.34,Missed,,,,,,,,,,,,,,,,,,
507,PT00M59.50S,2021-10-26T01:51:28.9Z,3,REGULAR,rebound,offensive,[],1626157,,,1610612750,69,77,2021-10-26T01:51:28Z,5000000,,,0,,K. Towns REBOUND (Off:5 Def:7),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,506.0,12.0,7.0,5.0,,,,,,,,,,,,
508,PT00M59.30S,2021-10-26T01:51:30.6Z,3,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1626157,9.411957950065702,50.49019607843137,1610612750,71,77,2021-10-26T01:51:34Z,5010000,-2.0,36.0,1,left,K. Towns turnaround Hook (23 PTS),[1626157],1610612750.0,MIN,turnaround,,,Towns,K. Towns,,,,,3.61,Made,,,,,,,,,23.0,,,,,,,,,
509,PT00M53.60S,2021-10-26T01:51:40.7Z,3,REGULAR,foul,offensive,[],1629637,,,1610612740,71,77,2021-10-26T01:51:47Z,5020000,,,0,,J. Hayes offensive FOUL (3 PF),"[1629637, 1627752]",1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,,,,,,,,200833.0,,,,,,,,3.0,0.0,Prince,1627752.0
511,PT00M53.60S,2021-10-26T01:51:40.7Z,3,REGULAR,turnover,offensive foul,[],1629637,,,1610612740,71,77,2021-10-26T01:51:40Z,5040000,,,0,,J. Hayes offensive foul TURNOVER (2 TO),[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,,,,,,,,200833.0,2.0,,,,,,,,,,
512,PT00M29.50S,2021-10-26T01:52:28.5Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1626157,27.020367936925098,50.49019607843137,1610612750,71,77,2021-10-26T01:52:36Z,5050000,-2.0,201.0,1,left,MISS K. Towns 20' pullup Shot,[1626157],1610612750.0,MIN,pullup,,,Towns,K. Towns,,,,,20.15,Missed,,,,,,,,,,,,,,,,,,
513,PT00M26.40S,2021-10-26T01:52:31.7Z,3,REGULAR,rebound,offensive,[],1627752,,,1610612750,71,77,2021-10-26T01:52:31Z,5060000,,,0,,T. Prince REBOUND (Off:1 Def:1),[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,,,,,512.0,2.0,1.0,1.0,,,,,,,,,,,,
514,PT00M26.40S,2021-10-26T01:52:34.4Z,3,REGULAR,foul,personal,['2freethrow'],1628984,,,1610612750,71,77,2021-10-26T01:52:43Z,5070000,,,0,,D. Graham shooting personal FOUL (1 PF) (Prince 2 FT),"[1628984, 1627752]",1610612740.0,NOP,shooting,,,Graham,D. Graham,,,,,,,,,,,,,200833.0,,,,,,,,1.0,0.0,Prince,1627752.0
516,PT00M26.40S,2021-10-26T01:53:04.1Z,3,REGULAR,freethrow,1 of 2,"['fromturnover', '2ndchance']",1627752,,,1610612750,72,77,2021-10-26T01:53:04Z,5090000,,,0,,T. Prince Free Throw 1 of 2 (4 PTS),[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,,Made,,,,,,,,,4.0,,,,,,,,,
520,PT00M26.40S,2021-10-26T01:53:18.0Z,3,REGULAR,freethrow,2 of 2,"['fromturnover', '2ndchance']",1627752,,,1610612750,73,77,2021-10-26T01:53:18Z,5100000,,,0,,T. Prince Free Throw 2 of 2 (5 PTS),[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,,Made,,,,,,,,,5.0,,,,,,,,,
521,PT00M04.20S,2021-10-26T01:53:43.7Z,3,REGULAR,3pt,Jump Shot,[],1628984,66.96780551905388,46.07843137254902,1610612740,73,80,2021-10-26T01:53:51Z,5110000,-20.0,258.0,1,right,D. Graham 25' 3PT pullup (19 PTS),[1628984],1610612740.0,NOP,pullup,,,Graham,D. Graham,,,,,25.87,Made,,,,,,,,,19.0,,,,,,,,,
522,PT00M00.00S,2021-10-26T01:53:54.6Z,3,REGULAR,3pt,Jump Shot,[],1627736,37.53285151116951,58.82352941176471,1610612750,73,80,2021-10-26T01:54:02Z,5120000,-44.0,300.0,1,left,MISS M. Beasley 30' pullup 3PT,[1627736],1610612750.0,MIN,pullup,,,Beasley,M. Beasley,,,,,30.35,Missed,,,,,,,,,,,,,,,,,,
523,PT00M00.00S,2021-10-26T01:53:57.2Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612750,73,80,2021-10-26T01:53:57Z,5130000,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,,,522.0,,,,,,,,,,,,,,,
524,PT00M00.00S,2021-10-26T01:53:58.0Z,3,REGULAR,period,end,[],0,,,1610612750,73,80,2021-10-26T01:53:58Z,5140000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525,PT12M00.00S,2021-10-26T01:56:09.9Z,4,REGULAR,substitution,out,['startperiod'],1630162,,,1610612750,73,80,2021-10-26T01:56:32Z,5150000,,,0,,SUB out: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,
526,PT12M00.00S,2021-10-26T01:56:09.9Z,4,REGULAR,substitution,out,['startperiod'],1627736,,,1610612750,73,80,2021-10-26T01:56:32Z,5160000,,,0,,SUB out: M. Beasley,[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,
527,PT12M00.00S,2021-10-26T01:56:09.9Z,4,REGULAR,substitution,out,['startperiod'],1626157,,,1610612750,73,80,2021-10-26T01:56:32Z,5170000,,,0,,SUB out: K. Towns,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,
528,PT12M00.00S,2021-10-26T01:56:09.9Z,4,REGULAR,substitution,out,['startperiod'],1627742,,,1610612750,73,80,2021-10-26T01:56:32Z,5180000,,,0,,SUB out: B. Ingram,[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,,,,,,,,,,,,,,,,
529,PT12M00.00S,2021-10-26T01:56:09.9Z,4,REGULAR,substitution,out,['startperiod'],1629637,,,1610612750,73,80,2021-10-26T01:56:32Z,5190000,,,0,,SUB out: J. Hayes,[1629637],1610612740.0,NOP,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,
530,PT12M00.00S,2021-10-26T01:56:09.9Z,4,REGULAR,substitution,out,['startperiod'],1630529,,,1610612750,73,80,2021-10-26T01:56:32Z,5200000,,,0,,SUB out: H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,
531,PT12M00.00S,2021-10-26T01:56:09.9Z,4,REGULAR,substitution,in,['startperiod'],1629162,,,1610612750,73,80,2021-10-26T01:56:32Z,5210000,,,0,,SUB in: J. McLaughlin,[1629162],1610612750.0,MIN,,,,McLaughlin,J. McLaughlin,,,,,,,,,,,,,,,,,,,,,,,,
532,PT12M00.00S,2021-10-26T01:56:09.9Z,4,REGULAR,substitution,in,['startperiod'],1629020,,,1610612750,73,80,2021-10-26T01:56:32Z,5220000,,,0,,SUB in: J. Vanderbilt,[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,
533,PT12M00.00S,2021-10-26T01:56:09.9Z,4,REGULAR,substitution,in,['startperiod'],1629675,,,1610612750,73,80,2021-10-26T01:56:32Z,5230000,,,0,,SUB in: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,
534,PT12M00.00S,2021-10-26T01:56:09.9Z,4,REGULAR,substitution,in,['startperiod'],1629638,,,1610612750,73,80,2021-10-26T01:56:32Z,5240000,,,0,,SUB in: N. Alexander-Walker,[1629638],1610612740.0,NOP,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,
