actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
561,PT12M00.00S,2021-12-18T05:06:09.9Z,4,REGULAR,substitution,in,['startperiod'],1629006,,,1610612747,85,65,2021-12-18T05:08:08Z,5550000,,,0,,SUB in: J. Okogie,[1629006],1610612750.0,MIN,,,,Okogie,J. Okogie,,,,,,,,,,,,,,,,,,,,,,,,
562,PT12M00.00S,2021-12-18T05:06:09.9Z,4,REGULAR,substitution,in,['startperiod'],202738,,,1610612747,85,65,2021-12-18T05:08:08Z,5560000,,,0,,SUB in: I. Thomas,[202738],1610612747.0,LAL,,,,Thomas,I. Thomas,,,,,,,,,,,,,,,,,,,,,,,,
563,PT12M00.00S,2021-12-18T05:06:09.9Z,4,REGULAR,substitution,in,['startperiod'],2544,,,1610612747,85,65,2021-12-18T05:08:08Z,5570000,,,0,,SUB in: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,
564,PT12M00.00S,2021-12-18T05:06:09.9Z,4,REGULAR,substitution,out,['startperiod'],203145,,,1610612747,85,65,2021-12-18T05:08:28Z,5580000,,,0,,SUB out: K. Bazemore,[203145],1610612747.0,LAL,,,,Bazemore,K. Bazemore,,,,,,,,,,,,,,,,,,,,,,,,
565,PT12M00.00S,2021-12-18T05:08:30.3Z,4,REGULAR,period,start,[],0,,,1610612747,85,65,2021-12-18T05:08:30Z,5590000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
566,PT11M46.00S,2021-12-18T05:08:48.8Z,4,REGULAR,foul,personal,[],1629669,,,1610612747,85,65,2021-12-18T05:08:54Z,5600000,,,0,,J. Nowell personal FOUL (1 PF),"[1629669, 2544]",1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,,,,,,,,,,,,,,101284.0,1.0,0.0,James,2544.0,,
569,PT11M39.00S,2021-12-18T05:09:10.6Z,4,REGULAR,3pt,Jump Shot,[],2544,33.590670170827856,59.55882352941176,1610612747,85,68,2021-12-18T05:09:20Z,5630000,-48.0,263.0,1,left,L. James 26' 3PT  (11 PTS) (R. Rondo 8 AST),"[2544, 200765]",1610612747.0,LAL,,,,James,L. James,,,,,,,,26.76,Made,,11.0,R. Rondo,200765.0,8.0,,,,,,,,,,
571,PT11M25.00S,2021-12-18T05:09:27.6Z,4,REGULAR,foul,personal,['2freethrow'],2544,,,1610612750,85,68,2021-12-18T05:09:33Z,5650000,,,0,,L. James shooting personal FOUL (5 PF) (McDaniels 2 FT),"[2544, 1630183]",1610612747.0,LAL,shooting,,,James,L. James,,,,,,,,,,,,,,,,,,203592.0,5.0,0.0,McDaniels,1630183.0,,
573,PT11M25.00S,2021-12-18T05:09:54.9Z,4,REGULAR,freethrow,1 of 2,[],1630183,,,1610612750,85,68,2021-12-18T05:09:54Z,5670000,,,0,,MISS J. McDaniels Free Throw 1 of 2,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,Missed,,,,,,,,,,,,,,,
574,PT11M25.00S,2021-12-18T05:09:54.9Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612750,85,68,2021-12-18T05:09:54Z,5680000,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,,,,573.0,,,,,,,,,,,,,,
575,PT11M25.00S,2021-12-18T05:10:11.2Z,4,REGULAR,freethrow,2 of 2,[],1630183,,,1610612750,86,68,2021-12-18T05:10:11Z,5690000,,,0,,J. McDaniels Free Throw 2 of 2 (8 PTS),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,Made,,8.0,,,,,,,,,,,,,
577,PT11M17.00S,2021-12-18T05:10:33.2Z,4,REGULAR,foul,personal,['2freethrow'],1629675,,,1610612747,86,68,2021-12-18T05:10:39Z,5710000,,,0,,N. Reid shooting personal FOUL (1 PF) (James 2 FT),"[1629675, 2544]",1610612750.0,MIN,shooting,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,203592.0,1.0,0.0,James,2544.0,,
579,PT11M17.00S,2021-12-18T05:10:42.6Z,4,REGULAR,freethrow,1 of 2,[],2544,,,1610612747,86,69,2021-12-18T05:10:42Z,5730000,,,0,,L. James Free Throw 1 of 2 (12 PTS),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,Made,,12.0,,,,,,,,,,,,,
580,PT11M17.00S,2021-12-18T05:10:54.1Z,4,REGULAR,freethrow,2 of 2,[],2544,,,1610612747,86,70,2021-12-18T05:10:54Z,5740000,,,0,,L. James Free Throw 2 of 2 (13 PTS),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,Made,,13.0,,,,,,,,,,,,,
581,PT11M06.00S,2021-12-18T05:11:07.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626156,88.25558475689881,61.51960784313726,1610612750,86,70,2021-12-18T05:11:13Z,5750000,58.0,58.0,1,right,MISS D. Russell 8' floating Shot,[1626156],1610612750.0,MIN,floating,,,Russell,D. Russell,,,,,,,,8.17,Missed,,,,,,,,,,,,,,,
582,PT11M04.00S,2021-12-18T05:11:09.8Z,4,REGULAR,rebound,defensive,[],2544,,,1610612747,86,70,2021-12-18T05:11:13Z,5760000,,,0,,L. James REBOUND (Off:1 Def:8),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,581.0,,,,,9.0,8.0,1.0,,,,,,,
583,PT11M01.00S,2021-12-18T05:11:12.4Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],202738,22.026938239159,88.72549019607843,1610612747,86,70,2021-12-18T05:11:17Z,5770000,-194.0,155.0,1,left,MISS I. Thomas 24' 3PT,[202738],1610612747.0,LAL,,,,Thomas,I. Thomas,,,,,,,,24.78,Missed,,,,,,,,,,,,,,,
584,PT10M59.00S,2021-12-18T05:11:14.4Z,4,REGULAR,rebound,defensive,[],1630183,,,1610612750,86,70,2021-12-18T05:11:17Z,5780000,,,0,,J. McDaniels REBOUND (Off:1 Def:3),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,583.0,,,,,4.0,3.0,1.0,,,,,,,
585,PT10M48.00S,2021-12-18T05:11:29.3Z,4,REGULAR,foul,personal,['2freethrow'],2546,,,1610612750,86,70,2021-12-18T05:11:34Z,5790000,,,0,,C. Anthony shooting personal FOUL (2 PF) (Reid 2 FT),"[2546, 1629675]",1610612747.0,LAL,shooting,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,203592.0,2.0,1.0,Reid,1629675.0,,
587,PT10M48.00S,2021-12-18T05:11:54.4Z,4,REGULAR,freethrow,1 of 2,[],1629675,,,1610612750,87,70,2021-12-18T05:11:54Z,5810000,,,0,,N. Reid Free Throw 1 of 2 (1 PTS),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,Made,,1.0,,,,,,,,,,,,,
588,PT10M48.00S,2021-12-18T05:11:56.1Z,4,REGULAR,substitution,out,[],1629006,,,1610612750,87,70,2021-12-18T05:11:59Z,5820000,,,0,,SUB out: J. Okogie,[1629006],1610612750.0,MIN,,,,Okogie,J. Okogie,,,,,,,,,,,,,,,,,,,,,,,,
589,PT10M48.00S,2021-12-18T05:11:56.1Z,4,REGULAR,substitution,in,[],1629020,,,1610612750,87,70,2021-12-18T05:11:59Z,5830000,,,0,,SUB in: J. Vanderbilt,[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,
590,PT10M48.00S,2021-12-18T05:12:17.1Z,4,REGULAR,freethrow,2 of 2,[],1629675,,,1610612750,88,70,2021-12-18T05:12:17Z,5840000,,,0,,N. Reid Free Throw 2 of 2 (2 PTS),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,Made,,2.0,,,,,,,,,,,,,
591,PT10M36.00S,2021-12-18T05:12:33.4Z,4,REGULAR,foul,personal,['2freethrow'],1630183,,,1610612747,88,70,2021-12-18T05:13:00Z,5850000,,,0,,J. McDaniels shooting personal FOUL (5 PF) (Westbrook 2 FT),"[1630183, 201566]",1610612750.0,MIN,shooting,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,203592.0,5.0,0.0,Westbrook,201566.0,,
593,PT10M36.00S,2021-12-18T05:13:01.2Z,4,REGULAR,freethrow,1 of 2,[],201566,,,1610612747,88,70,2021-12-18T05:13:01Z,5870000,,,0,,MISS R. Westbrook Free Throw 1 of 2,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,Missed,,,,,,,,,,,,,,,
594,PT10M36.00S,2021-12-18T05:13:01.2Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612747,88,70,2021-12-18T05:13:01Z,5880000,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,,,,593.0,,,,,,,,,,,,,,
595,PT10M36.00S,2021-12-18T05:13:02.0Z,4,REGULAR,substitution,out,[],200765,,,1610612747,88,70,2021-12-18T05:13:04Z,5890000,,,0,,SUB out: R. Rondo,[200765],1610612747.0,LAL,,,,Rondo,R. Rondo,,,,,,,,,,,,,,,,,,,,,,,,
596,PT10M36.00S,2021-12-18T05:13:02.0Z,4,REGULAR,substitution,in,[],201961,,,1610612747,88,70,2021-12-18T05:13:04Z,5900000,,,0,,SUB in: W. Ellington,[201961],1610612747.0,LAL,,,,Ellington,W. Ellington,,,,,,,,,,,,,,,,,,,,,,,,
597,PT10M36.00S,2021-12-18T05:13:18.9Z,4,REGULAR,freethrow,2 of 2,[],201566,,,1610612747,88,71,2021-12-18T05:13:18Z,5910000,,,0,,R. Westbrook Free Throw 2 of 2 (11 PTS),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,Made,,11.0,,,,,,,,,,,,,
598,PT10M21.00S,2021-12-18T05:13:34.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629669,91.27792378449409,50.98039215686274,1610612750,90,71,2021-12-18T05:13:39Z,5920000,5.0,29.0,1,right,J. Nowell driving Layup (9 PTS),[1629669],1610612750.0,MIN,driving,,,Nowell,J. Nowell,,,,,,,,2.99,Made,,9.0,,,,,,,,,,,,,
599,PT10M10.00S,2021-12-18T05:13:47.9Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612747,90,71,2021-12-18T05:13:47Z,5930000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600,PT10M02.00S,2021-12-18T05:14:05.8Z,4,REGULAR,3pt,Jump Shot,[],202738,20.97568988173456,90.19607843137256,1610612747,90,74,2021-12-18T05:14:11Z,5940000,-201.0,145.0,1,left,I. Thomas 24' 3PT  (12 PTS) (W. Ellington 2 AST),"[202738, 201961]",1610612747.0,LAL,,,,Thomas,I. Thomas,,,,,,,,24.77,Made,,12.0,W. Ellington,201961.0,2.0,,,,,,,,,,
602,PT09M45.00S,2021-12-18T05:14:22.4Z,4,REGULAR,3pt,Jump Shot,[],1629669,77.4802890932983,87.74509803921569,1610612750,93,74,2021-12-18T05:14:27Z,5960000,189.0,159.0,1,right,J. Nowell 24' 3PT  (12 PTS),[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,,,,24.69,Made,,12.0,,,,,,,,,,,,,
603,PT09M26.00S,2021-12-18T05:14:42.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],2544,11.251642575558476,54.90196078431373,1610612747,93,74,2021-12-18T05:14:57Z,5970000,-25.0,53.0,1,left,MISS L. James driving Layup - blocked,"[2544, 1629020]",1610612747.0,LAL,driving,,,James,L. James,,,,,,,,5.87,Missed,,,,,,,,,,,,,,Vanderbilt,1629020.0
604,PT09M26.00S,2021-12-18T05:14:42.8Z,4,REGULAR,block,,[],1629020,,,1610612747,93,74,2021-12-18T05:14:45Z,5980000,,,0,,J. Vanderbilt BLOCK (1 BLK),[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,
605,PT09M26.00S,2021-12-18T05:14:42.8Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612747,93,74,2021-12-18T05:14:57Z,5990000,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,,,,603.0,,,,,,,,,,,,,,
606,PT09M26.00S,2021-12-18T05:14:49.4Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612747,93,74,2021-12-18T05:14:49Z,6000000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
607,PT09M23.00S,2021-12-18T05:15:00.3Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",2544,6.258212877792378,50.98039215686274,1610612747,93,76,2021-12-18T05:15:04Z,6010000,-5.0,6.0,1,left,L. James cutting DUNK (15 PTS) (R. Westbrook 3 AST),"[2544, 201566]",1610612747.0,LAL,cutting,,,James,L. James,,,,,,,,0.8,Made,,15.0,R. Westbrook,201566.0,3.0,,,,,,,,,,
609,PT09M09.00S,2021-12-18T05:15:13.8Z,4,REGULAR,turnover,bad pass,[],1626156,,,1610612750,93,76,2021-12-18T05:15:17Z,6030000,,,0,,D. Russell bad pass TURNOVER (4 TO),"[1626156, 2546]",1610612750.0,MIN,,,,Russell,D. Russell,,,,,4.0,Anthony,2546.0,,,,,,,,,,,,,,,,,
610,PT09M09.00S,2021-12-18T05:15:13.8Z,4,REGULAR,steal,,[],2546,,,1610612747,93,76,2021-12-18T05:15:15Z,6040000,,,0,,C. Anthony STEAL (1 STL),[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,
611,PT09M07.00S,2021-12-18T05:15:16.4Z,4,REGULAR,turnover,bad pass,[],201961,,,1610612747,93,76,2021-12-18T05:15:23Z,6050000,,,0,,W. Ellington bad pass TURNOVER (2 TO),"[201961, 1626156]",1610612747.0,LAL,,,,Ellington,W. Ellington,,,,,2.0,Russell,1626156.0,,,,,,,,,,,,,,,,,
612,PT09M07.00S,2021-12-18T05:15:16.4Z,4,REGULAR,steal,,[],1626156,,,1610612750,93,76,2021-12-18T05:15:23Z,6060000,,,0,,D. Russell STEAL (3 STL),[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,
613,PT09M01.00S,2021-12-18T05:15:24.3Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1629669,66.44218134034165,48.28431372549019,1610612750,93,76,2021-12-18T05:15:44Z,6070000,-9.0,263.0,1,right,MISS J. Nowell 26' 3PT,[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,,,,26.3,Missed,,,,,,,,,,,,,,,
614,PT09M00.00S,2021-12-18T05:15:25.3Z,4,REGULAR,rebound,offensive,[],1629675,,,1610612750,93,76,2021-12-18T05:15:44Z,6080000,,,0,,N. Reid REBOUND (Off:1 Def:3),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,613.0,,,,,4.0,3.0,1.0,,,,,,,
615,PT09M00.00S,2021-12-18T05:15:26.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1629675,93.24901445466492,52.69607843137255,1610612750,95,76,2021-12-18T05:15:34Z,6090000,13.0,11.0,1,right,N. Reid reverse Layup (4 PTS),[1629675],1610612750.0,MIN,reverse,,,Reid,N. Reid,,,,,,,,1.74,Made,,4.0,,,,,,,,,,,,,
616,PT09M00.00S,2021-12-18T05:15:30.5Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612747,95,76,2021-12-18T05:15:30Z,6100000,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
617,PT08M40.00S,2021-12-18T05:19:09.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],2544,12.434296977660972,50.245098039215684,1610612747,95,76,2021-12-18T05:19:15Z,6110000,-1.0,64.0,1,left,MISS L. James 6' driving Layup - blocked,"[2544, 1629020]",1610612747.0,LAL,driving,,,James,L. James,,,,,,,,6.44,Missed,,,,,,,,,,,,,,Vanderbilt,1629020.0
618,PT08M40.00S,2021-12-18T05:19:09.7Z,4,REGULAR,block,,[],1629020,,,1610612747,95,76,2021-12-18T05:19:12Z,6120000,,,0,,J. Vanderbilt BLOCK (2 BLK),[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,
619,PT08M37.00S,2021-12-18T05:19:12.7Z,4,REGULAR,rebound,defensive,[],1629669,,,1610612750,95,76,2021-12-18T05:19:15Z,6130000,,,0,,J. Nowell REBOUND (Off:0 Def:2),[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,,,,,,617.0,,,,,2.0,2.0,0.0,,,,,,,
620,PT08M26.00S,2021-12-18T05:19:26.6Z,4,REGULAR,foul,offensive,[],1629675,,,1610612750,95,76,2021-12-18T05:19:35Z,6140000,,,0,,N. Reid charge offensive FOUL (2 PF),"[1629675, 2544]",1610612750.0,MIN,charge,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,203592.0,2.0,0.0,James,2544.0,,
622,PT08M26.00S,2021-12-18T05:19:26.6Z,4,REGULAR,turnover,offensive foul,[],1629675,,,1610612750,95,76,2021-12-18T05:19:26Z,6160000,,,0,,N. Reid offensive foul TURNOVER (1 TO),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,1.0,,,,,,,,,,,,,203592.0,,,,,,
623,PT08M26.00S,2021-12-18T05:19:36.8Z,4,REGULAR,substitution,out,[],201961,,,1610612747,95,76,2021-12-18T05:19:41Z,6170000,,,0,,SUB out: W. Ellington,[201961],1610612747.0,LAL,,,,Ellington,W. Ellington,,,,,,,,,,,,,,,,,,,,,,,,
624,PT08M26.00S,2021-12-18T05:19:36.8Z,4,REGULAR,substitution,in,[],203145,,,1610612747,95,76,2021-12-18T05:19:41Z,6180000,,,0,,SUB in: K. Bazemore,[203145],1610612747.0,LAL,,,,Bazemore,K. Bazemore,,,,,,,,,,,,,,,,,,,,,,,,
625,PT08M26.00S,2021-12-18T05:19:43.7Z,4,REGULAR,substitution,out,[],1629675,,,1610612747,95,76,2021-12-18T05:19:51Z,6190000,,,0,,SUB out: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,
626,PT08M26.00S,2021-12-18T05:19:43.7Z,4,REGULAR,substitution,in,[],1626157,,,1610612747,95,76,2021-12-18T05:19:51Z,6200000,,,0,,SUB in: K. Towns,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,
627,PT08M14.00S,2021-12-18T05:19:43.7Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],2544,25.706307490144546,84.80392156862744,1610612747,95,76,2021-12-18T05:25:17Z,6210000,-174.0,189.0,1,left,MISS L. James 25' 3PT,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,25.7,Missed,,,,,,,,,,,,,,,
628,PT08M11.00S,2021-12-18T05:19:46.7Z,4,REGULAR,rebound,defensive,[],1626157,,,1610612750,95,76,2021-12-18T05:25:17Z,6220000,,,0,,K. Towns REBOUND (Off:3 Def:7),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,627.0,,,,,10.0,7.0,3.0,,,,,,,
629,PT07M57.00S,2021-12-18T05:20:27.1Z,4,REGULAR,3pt,Jump Shot,[],1626156,67.62483574244416,55.63725490196079,1610612750,98,76,2021-12-18T05:22:01Z,6230000,28.0,252.0,1,right,D. Russell 25' 3PT pullup (17 PTS),[1626156],1610612750.0,MIN,pullup,,,Russell,D. Russell,,,,,,,,25.34,Made,,17.0,,,,,,,,,,,,,
632,PT07M51.00S,2021-12-18T05:20:47.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201566,9.149145860709593,53.18627450980392,1610612747,98,78,2021-12-18T05:24:14Z,6260000,-16.0,34.0,1,left,R. Westbrook driving Layup (13 PTS),[201566],1610612747.0,LAL,driving,,,Westbrook,R. Westbrook,,,,,,,,3.71,Made,,13.0,,,,,,,,,,,,,
633,PT07M51.00S,2021-12-18T05:20:51.2Z,4,REGULAR,foul,personal,['1freethrow'],1630183,,,1610612747,98,78,2021-12-18T05:21:05Z,6270000,,,0,,J. McDaniels shooting personal FOUL (6 PF) (Westbrook 1 FT),"[1630183, 201566]",1610612750.0,MIN,shooting,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,1627964.0,6.0,0.0,Westbrook,201566.0,,
635,PT07M51.00S,2021-12-18T05:21:13.8Z,4,REGULAR,substitution,out,[],1626156,,,1610612747,98,78,2021-12-18T05:21:20Z,6290000,,,0,,SUB out: D. Russell,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,
636,PT07M51.00S,2021-12-18T05:21:13.8Z,4,REGULAR,substitution,out,[],1630183,,,1610612747,98,78,2021-12-18T05:21:20Z,6300000,,,0,,SUB out: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,
637,PT07M51.00S,2021-12-18T05:21:13.8Z,4,REGULAR,substitution,in,[],1627736,,,1610612747,98,78,2021-12-18T05:21:20Z,6310000,,,0,,SUB in: M. Beasley,[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,
638,PT07M51.00S,2021-12-18T05:21:13.8Z,4,REGULAR,substitution,in,[],201976,,,1610612747,98,78,2021-12-18T05:21:20Z,6320000,,,0,,SUB in: P. Beverley,[201976],1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,,,,,,,,,,,,,,,,,,,,
639,PT07M51.00S,2021-12-18T05:21:34.2Z,4,REGULAR,freethrow,1 of 1,[],201566,,,1610612747,98,79,2021-12-18T05:21:34Z,6330000,,,0,,R. Westbrook Free Throw 1 of 1 (14 PTS),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,Made,,14.0,,,,,,,,,,,,,
640,PT07M33.00S,2021-12-18T05:21:56.8Z,4,REGULAR,3pt,Jump Shot,[],1627736,67.23061760840999,60.78431372549019,1610612750,98,79,2021-12-18T05:25:44Z,6340000,54.0,256.0,1,right,MISS M. Beasley 26' pullup 3PT,[1627736],1610612750.0,MIN,pullup,,,Beasley,M. Beasley,,,,,,,,26.11,Missed,,,,,,,,,,,,,,,
641,PT07M32.00S,2021-12-18T05:21:57.8Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612747,98,79,2021-12-18T05:22:02Z,6350000,,,0,,TEAM defensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,,,,640.0,,,,,,,,,,,,,,
642,PT07M32.00S,2021-12-18T05:22:00.5Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612747,98,79,2021-12-18T05:22:00Z,6360000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
643,PT07M17.00S,2021-12-18T05:22:18.6Z,4,REGULAR,3pt,Jump Shot,[],2544,32.933639947437584,72.79411764705883,1610612747,98,79,2021-12-18T05:22:23Z,6370000,-114.0,257.0,1,left,MISS L. James 28' 3PT,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,28.12,Missed,,,,,,,,,,,,,,,
644,PT07M14.00S,2021-12-18T05:22:21.6Z,4,REGULAR,rebound,defensive,[],1627736,,,1610612750,98,79,2021-12-18T05:22:23Z,6380000,,,0,,M. Beasley REBOUND (Off:0 Def:4),[1627736],1610612750.0,MIN,,,,Beasley,M. Beasley,,,,,,,,,,643.0,,,,,4.0,4.0,0.0,,,,,,,
645,PT06M56.00S,2021-12-18T05:22:39.0Z,4,REGULAR,2pt,Jump Shot,[],1629669,79.97700394218134,30.637254901960787,1610612750,98,79,2021-12-18T05:22:45Z,6390000,-97.0,136.0,1,right,MISS J. Nowell 16' pullup Shot,[1629669],1610612750.0,MIN,pullup,,,Nowell,J. Nowell,,,,,,,,16.67,Missed,,,,,,,,,,,,,,,
646,PT06M53.00S,2021-12-18T05:22:42.0Z,4,REGULAR,rebound,offensive,[],1629020,,,1610612750,98,79,2021-12-18T05:22:45Z,6400000,,,0,,J. Vanderbilt REBOUND (Off:6 Def:8),[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,645.0,,,,,14.0,8.0,6.0,,,,,,,
647,PT06M50.00S,2021-12-18T05:22:45.2Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],201976,82.34231274638634,94.85294117647058,1610612750,101,79,2021-12-18T05:22:50Z,6410000,224.0,113.0,1,right,P. Beverley 25' 3PT  (9 PTS) (M. Beasley 4 AST),"[201976, 1627736]",1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,,,,25.14,Made,,9.0,M. Beasley,1627736.0,4.0,,,,,,,,,,
649,PT06M39.00S,2021-12-18T05:23:04.6Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612747,101,79,2021-12-18T05:23:04Z,6430000,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
650,PT06M23.00S,2021-12-18T05:26:43.7Z,4,REGULAR,3pt,Jump Shot,[],202738,16.63929040735874,95.34313725490196,1610612747,101,79,2021-12-18T05:26:48Z,6440000,-227.0,104.0,1,left,MISS I. Thomas 24' 3PT,[202738],1610612747.0,LAL,,,,Thomas,I. Thomas,,,,,,,,24.94,Missed,,,,,,,,,,,,,,,
651,PT06M20.00S,2021-12-18T05:26:46.7Z,4,REGULAR,rebound,defensive,[],1629669,,,1610612750,101,79,2021-12-18T05:26:48Z,6450000,,,0,,J. Nowell REBOUND (Off:0 Def:3),[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,,,,,,650.0,,,,,3.0,3.0,0.0,,,,,,,
652,PT06M06.00S,2021-12-18T05:27:00.3Z,4,REGULAR,2pt,Jump Shot,[],1629669,89.17542706964521,32.59803921568628,1610612750,103,79,2021-12-18T05:27:06Z,6460000,-87.0,49.0,1,right,J. Nowell 10' driving bank Jump Shot (14 PTS) (P. Beverley 7 AST),"[1629669, 201976]",1610612750.0,MIN,driving bank,,,Nowell,J. Nowell,,,,,,,,10.0,Made,,14.0,P. Beverley,201976.0,7.0,,,,,,,,,,
654,PT05M54.00S,2021-12-18T05:27:11.8Z,4,REGULAR,3pt,Jump Shot,[],2546,30.305519053876477,68.62745098039215,1610612747,103,79,2021-12-18T05:27:16Z,6480000,-93.0,232.0,1,left,MISS C. Anthony 25' 3PT,[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,,,,25.04,Missed,,,,,,,,,,,,,,,
655,PT05M52.00S,2021-12-18T05:27:13.8Z,4,REGULAR,rebound,defensive,[],201976,,,1610612750,103,79,2021-12-18T05:27:16Z,6490000,,,0,,P. Beverley REBOUND (Off:1 Def:7),[201976],1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,,,,,,654.0,,,,,8.0,7.0,1.0,,,,,,,
