actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
592,PT01M43.00S,2023-01-11T05:15:47.4Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612753,99,104,2023-01-11T05:15:47Z,5860000,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,,,591.0,,,,,,,,,,,,,,,,,
593,PT01M43.00S,2023-01-11T05:16:08.6Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1631094,,,1610612753,99,105,2023-01-11T05:16:08Z,5870000,False,,,0,,P. Banchero Free Throw 2 of 2 (17 PTS),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,Made,,,,,17.0,,,,,,,,,,,,,
594,PT01M32.00S,2023-01-11T05:16:26.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203081,5.469776609724048,51.470588235294116,1610612757,101,105,2023-01-11T05:16:29Z,5880000,False,-7.0,-1.0,1,left,D. Lillard driving Layup (25 PTS),[203081],1610612757.0,POR,driving,,,Lillard,D. Lillard,,,,,Restricted Area,0-8 Center,0.75,Made,,,,,25.0,,,,,,,,,,,,,
595,PT01M14.00S,2023-01-11T05:16:47.6Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203924,,,1610612753,101,105,2023-01-11T05:19:21Z,5890000,False,,,0,,J. Grant shooting personal FOUL (5 PF) (Banchero 2 FT),"[203924, 1631094]",1610612757.0,POR,shooting,,,Grant,J. Grant,,,,,Restricted Area,0-8 Center,,,,,,,,1628159.0,5.0,0.0,Banchero,1631094.0,,,,,,,,
599,PT01M14.00S,2023-01-11T05:17:15.7Z,4,REGULAR,timeout,challenge,['team'],0,,,1610612753,101,105,2023-01-11T06:22:54Z,5930000,False,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
601,PT01M14.00S,2023-01-11T05:19:23.7Z,4,REGULAR,freethrow,1 of 2,[],1631094,,,1610612753,101,106,2023-01-11T05:19:23Z,5950000,False,,,0,,P. Banchero Free Throw 1 of 2 (18 PTS),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,Made,,,,,18.0,,,,,,,,,,,,,
602,PT01M14.00S,2023-01-11T05:19:42.5Z,4,REGULAR,freethrow,2 of 2,[],1631094,,,1610612753,101,107,2023-01-11T05:19:42Z,5960000,False,,,0,,P. Banchero Free Throw 2 of 2 (19 PTS),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,Made,,,,,19.0,,,,,,,,,,,,,
603,PT01M05.00S,2023-01-11T05:19:56.9Z,4,REGULAR,foul,personal,[],203914,,,1610612757,101,107,2023-01-11T05:20:04Z,5970000,False,,,0,,G. Harris personal FOUL (3 PF),"[203914, 203081]",1610612753.0,ORL,,,,Harris,G. Harris,,,,,Mid-Range,16-24 Left Center,,,,,,,,201639.0,3.0,0.0,Lillard,203081.0,,,,,,,,
605,PT00M58.40S,2023-01-11T05:20:23.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203081,14.931011826544022,41.911764705882355,1610612757,103,107,2023-01-11T05:20:27Z,5990000,False,40.0,88.0,1,left,D. Lillard 9' driving floating Jump Shot (27 PTS),[203081],1610612757.0,POR,driving floating,,,Lillard,D. Lillard,,,,,In The Paint (Non-RA),8-16 Center,9.67,Made,,,,,27.0,,,,,,,,,,,,,
606,PT00M32.70S,2023-01-11T05:20:51.6Z,4,REGULAR,2pt,Jump Shot,[],1630532,81.1329664914586,68.60447303921569,1610612753,103,107,2023-01-11T05:22:29Z,6000000,False,93.0,125.0,1,right,MISS F. Wagner 15' turnaround Shot,[1630532],1610612753.0,ORL,turnaround,,,Wagner,F. Wagner,,,,,Mid-Range,8-16 Right,15.57,Missed,,,,,,,,,,,,,,,,,,
607,PT00M30.30S,2023-01-11T05:20:54.0Z,4,REGULAR,rebound,defensive,[],203924,,,1610612757,103,107,2023-01-11T05:20:54Z,6010000,False,,,0,,J. Grant REBOUND (Off:2 Def:4),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,Above the Break 3,24+ Right Center,,,606.0,6.0,4.0,2.0,,,,,,,,,,,,,,
608,PT00M24.30S,2023-01-11T05:21:01.8Z,4,REGULAR,foul,personal,"['inpenalty', '3freethrow']",203914,,,1610612757,103,107,2023-01-11T05:21:10Z,6020000,False,,,0,,G. Harris shooting personal FOUL (4 PF) (Lillard 3 FT),"[203914, 203081]",1610612753.0,ORL,shooting,,,Harris,G. Harris,,,,,Above the Break 3,24+ Center,,,,,,,,201639.0,4.0,0.0,Lillard,203081.0,,,,,,,,
610,PT00M24.30S,2023-01-11T05:21:28.5Z,4,REGULAR,freethrow,1 of 3,[],203081,,,1610612757,104,107,2023-01-11T05:24:33Z,6040000,False,,,0,,D. Lillard Free Throw 1 of 3 (28 PTS),[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,,,,Made,,,,,28.0,,,,,,,,,,,,,
611,PT00M24.30S,2023-01-11T05:21:28.5Z,4,REGULAR,freethrow,2 of 3,[],203081,,,1610612757,105,107,2023-01-11T05:24:33Z,6050000,False,,,0,,D. Lillard Free Throw 2 of 3 (29 PTS),[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,,,,Made,,,,,29.0,,,,,,,,,,,,,
612,PT00M24.30S,2023-01-11T05:21:48.2Z,4,REGULAR,substitution,out,[],203924,,,1610612757,105,107,2023-01-11T05:22:13Z,6060000,False,,,0,,SUB out: J. Grant,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,
613,PT00M24.30S,2023-01-11T05:21:48.2Z,4,REGULAR,substitution,out,[],1628404,,,1610612757,105,107,2023-01-11T05:22:13Z,6070000,False,,,0,,SUB out: J. Hart,[1628404],1610612757.0,POR,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,,
614,PT00M24.30S,2023-01-11T05:21:48.2Z,4,REGULAR,substitution,in,[],1627780,,,1610612757,105,107,2023-01-11T05:22:13Z,6080000,False,,,0,,SUB in: G. Payton II,[1627780],1610612757.0,POR,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,,
615,PT00M24.30S,2023-01-11T05:21:48.2Z,4,REGULAR,substitution,in,[],1630553,,,1610612757,105,107,2023-01-11T05:22:13Z,6090000,False,,,0,,SUB in: K. Johnson,[1630553],1610612757.0,POR,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
616,PT00M24.30S,2023-01-11T05:21:28.5Z,4,REGULAR,freethrow,3 of 3,[],203081,,,1610612757,106,107,2023-01-11T05:24:33Z,6100000,False,,,0,,D. Lillard Free Throw 3 of 3 (30 PTS),[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,,,,Made,,,,,30.0,,,,,,,,,,,,,
617,PT00M22.00S,2023-01-11T05:22:42.7Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630553,,,1610612753,106,107,2023-01-11T05:22:51Z,6110000,False,,,0,,K. Johnson take personal FOUL (1 PF) (Fultz 2 FT),"[1630553, 1628365]",1610612757.0,POR,take,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Right Center,,,,,,,,1626302.0,1.0,0.0,Fultz,1628365.0,,,,,,,,
619,PT00M22.00S,2023-01-11T05:23:15.8Z,4,REGULAR,freethrow,1 of 2,[],1628365,,,1610612753,106,108,2023-01-11T05:23:15Z,6130000,False,,,0,,M. Fultz Free Throw 1 of 2 (17 PTS),[1628365],1610612753.0,ORL,,,,Fultz,M. Fultz,,,,,,,,Made,,,,,17.0,,,,,,,,,,,,,
620,PT00M22.00S,2023-01-11T05:23:16.4Z,4,REGULAR,substitution,out,[],1629234,,,1610612753,106,108,2023-01-11T05:23:23Z,6140000,False,,,0,,SUB out: D. Eubanks,[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,,,
621,PT00M22.00S,2023-01-11T05:23:16.4Z,4,REGULAR,substitution,out,[],1627780,,,1610612753,106,108,2023-01-11T05:23:23Z,6150000,False,,,0,,SUB out: G. Payton II,[1627780],1610612757.0,POR,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,,
622,PT00M22.00S,2023-01-11T05:23:16.4Z,4,REGULAR,substitution,out,[],1630553,,,1610612753,106,108,2023-01-11T05:23:23Z,6160000,False,,,0,,SUB out: K. Johnson,[1630553],1610612757.0,POR,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
623,PT00M22.00S,2023-01-11T05:23:16.4Z,4,REGULAR,substitution,in,[],203994,,,1610612753,106,108,2023-01-11T05:23:23Z,6170000,False,,,0,,SUB in: J. Nurkic,[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,,,,,,,
624,PT00M22.00S,2023-01-11T05:23:16.4Z,4,REGULAR,substitution,in,[],203924,,,1610612753,106,108,2023-01-11T05:23:23Z,6180000,False,,,0,,SUB in: J. Grant,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,
625,PT00M22.00S,2023-01-11T05:23:16.4Z,4,REGULAR,substitution,in,[],1628404,,,1610612753,106,108,2023-01-11T05:23:23Z,6190000,False,,,0,,SUB in: J. Hart,[1628404],1610612757.0,POR,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,,
626,PT00M22.00S,2023-01-11T05:23:36.3Z,4,REGULAR,freethrow,2 of 2,[],1628365,,,1610612753,106,109,2023-01-11T05:23:36Z,6200000,False,,,0,,M. Fultz Free Throw 2 of 2 (18 PTS),[1628365],1610612753.0,ORL,,,,Fultz,M. Fultz,,,,,,,,Made,,,,,18.0,,,,,,,,,,,,,
627,PT00M22.00S,2023-01-11T05:23:40.5Z,4,REGULAR,timeout,full,['team'],0,,,1610612757,106,109,2023-01-11T05:23:40Z,6210000,False,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
628,PT00M14.20S,2023-01-11T05:25:31.8Z,4,REGULAR,3pt,Jump Shot,[],203924,32.14520367936925,67.8921568627451,1610612757,106,109,2023-01-11T05:25:37Z,6220000,False,-89.0,250.0,1,left,MISS J. Grant 26' 3PT,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,Above the Break 3,24+ Left Center,26.53,Missed,,,,,,,,,,,,,,,,,,
629,PT00M11.00S,2023-01-11T05:25:35.0Z,4,REGULAR,rebound,offensive,[],203081,,,1610612757,106,109,2023-01-11T05:25:35Z,6230000,False,,,0,,D. Lillard REBOUND (Off:1 Def:3),[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,Above the Break 3,24+ Left Center,,,628.0,4.0,3.0,1.0,,,,,,,,,,,,,,
630,PT00M04.70S,2023-01-11T05:25:41.3Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],203994,6.652431011826544,93.87254901960785,1610612757,106,109,2023-01-11T05:25:45Z,6240000,False,-219.0,10.0,1,left,MISS J. Nurkic 3PT,[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,Left Corner 3,24+ Left,21.96,Missed,,,,,,,,,,,,,,,,,,
631,PT00M01.10S,2023-01-11T05:25:45.0Z,4,REGULAR,rebound,offensive,[],1628404,,,1610612757,106,109,2023-01-11T05:25:45Z,6250000,False,,,0,,J. Hart REBOUND (Off:6 Def:7),[1628404],1610612757.0,POR,,,,Hart,J. Hart,,,,,Left Corner 3,24+ Left,,,630.0,13.0,7.0,6.0,,,,,,,,,,,,,,
632,PT00M00.00S,2023-01-11T05:25:46.6Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1629014,39.76675427069645,34.55882352941176,1610612757,106,109,2023-01-11T05:25:50Z,6260000,False,77.0,321.0,1,left,MISS A. Simons 33' pullup 3PT,[1629014],1610612757.0,POR,pullup,,,Simons,A. Simons,,,,,Above the Break 3,24+ Center,33.04,Missed,,,,,,,,,,,,,,,,,,
633,PT00M00.00S,2023-01-11T05:25:48.9Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612757,106,109,2023-01-11T05:25:48Z,6270000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,Above the Break 3,24+ Center,,,632.0,,,,,,,,,,,,,,,,,
634,PT00M00.00S,2023-01-11T05:25:50.6Z,4,REGULAR,period,end,[],0,,,1610612757,106,109,2023-01-11T05:25:50Z,6280000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
635,PT00M00.00S,2023-01-11T05:25:52.5Z,4,REGULAR,game,end,[],0,,,0,106,109,2023-01-11T05:25:52Z,6290000,False,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
