actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal
424,PT05M36.00S,2026-02-10T02:18:09.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1631094,93.38042049934296,54.65686274509803,1610612753,68,64,2026-02-10T02:18:29Z,4190000,False,23.0,10.0,1,right,P. Banchero running Layup (8 PTS),[1631094],1610612753.0,ORL,running,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,2.52,Made,,,,,,,,,,,,,,,8.0,,,
425,PT05M14.00S,2026-02-10T02:18:30.2Z,3,REGULAR,3pt,Jump Shot,[],1631260,9.149145860709593,3.6764705882352944,1610612749,68,67,2026-02-10T02:18:34Z,4200000,False,232.0,34.0,1,left,A. Green 3PT  (12 PTS) (M. Turner 2 AST),"[1631260, 1626167]",1610612749.0,MIL,,,,Green,A. Green,,,,,Right Corner 3,24+ Right,23.4,Made,,,,,,,,,,,,,,,12.0,M. Turner,1626167.0,2.0
427,PT04M57.00S,2026-02-10T02:18:47.3Z,3,REGULAR,3pt,Jump Shot,[],1631094,76.5604467805519,10.049019607843137,1610612753,71,67,2026-02-10T02:18:52Z,4220000,False,-200.0,168.0,1,right,P. Banchero 26' 3PT  (11 PTS) (W. Carter Jr. 2 AST),"[1631094, 1628976]",1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Above the Break 3,24+ Left Center,26.09,Made,,,,,,,,,,,,,,,11.0,W. Carter Jr.,1628976.0,2.0
429,PT04M42.00S,2026-02-10T02:19:02.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631157,18.478975032851512,63.23529411764706,1610612749,71,67,2026-02-10T02:19:06Z,4240000,False,-66.0,121.0,1,left,MISS R. Rollins 13' pullup Shot,[1631157],1610612749.0,MIL,pullup,,,Rollins,R. Rollins,,,,,In The Paint (Non-RA),8-16 Center,13.81,Missed,,,,,,,,,,,,,,,,,,
430,PT04M41.00S,2026-02-10T02:19:03.0Z,3,REGULAR,rebound,offensive,[],1628398,,,1610612749,71,67,2026-02-10T02:34:20Z,4250000,False,,,0,,K. Kuzma REBOUND (Off:1 Def:3),[1628398],1610612749.0,MIL,,,,Kuzma,K. Kuzma,,,,,In The Paint (Non-RA),8-16 Center,,,429.0,4.0,3.0,1.0,,,,,,,,,,,,,,
507,PT04M41.00S,2026-02-10T02:19:09.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628398,5.781865965834427,47.03584558823529,1610612749,71,67,2026-02-10T02:34:10Z,4255000,False,15.0,2.0,1,left,MISS K. Kuzma tip Layup,[1628398],1610612749.0,MIL,tip,,,Kuzma,K. Kuzma,,,,,Restricted Area,0-8 Center,1.49,Missed,,,,,,,,,,,,,,,,,,
508,PT04M39.00S,2026-02-10T02:19:11.4Z,3,REGULAR,rebound,defensive,[],1628976,,,1610612753,71,67,2026-02-10T02:34:10Z,4257500,False,,,0,,W. Carter Jr. REBOUND (Off:1 Def:7),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Restricted Area,0-8 Center,,,507.0,8.0,7.0,1.0,,,,,,,,,,,,,,
431,PT04M28.00S,2026-02-10T02:19:16.9Z,3,REGULAR,3pt,Jump Shot,[],1642859,91.93495400788436,3.1862745098039214,1610612753,71,67,2026-02-10T02:19:21Z,4260000,False,-234.0,23.0,1,right,MISS J. Richardson 3PT,[1642859],1610612753.0,ORL,,,,Richardson,J. Richardson,,,,,Left Corner 3,24+ Left,23.53,Missed,,,,,,,,,,,,,,,,,,
432,PT04M24.00S,2026-02-10T02:19:20.9Z,3,REGULAR,rebound,defensive,[],1626167,,,1610612749,71,67,2026-02-10T02:19:21Z,4270000,False,,,0,,M. Turner REBOUND (Off:2 Def:4),[1626167],1610612749.0,MIL,,,,Turner,M. Turner,,,,,Left Corner 3,24+ Left,,,431.0,6.0,4.0,2.0,,,,,,,,,,,,,,
433,PT04M12.00S,2026-02-10T02:19:33.0Z,3,REGULAR,turnover,lost ball,[],1628398,,,1610612749,71,67,2026-02-10T02:19:38Z,4280000,False,,,0,,K. Kuzma lost ball TURNOVER (5 TO),"[1628398, 1641783]",1610612749.0,MIL,,,,Kuzma,K. Kuzma,,,,,Mid-Range,8-16 Center,,,,,,,5.0,da Silva,1641783.0,,,,,,,,,,,
434,PT04M12.00S,2026-02-10T02:19:33.0Z,3,REGULAR,steal,,[],1641783,,,1610612753,71,67,2026-02-10T02:19:36Z,4290000,False,,,0,,T. da Silva STEAL (2 STL),[1641783],1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,,,
435,PT04M04.00S,2026-02-10T02:19:41.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1641710,92.9862023653088,44.85294117647059,1610612753,73,67,2026-02-10T02:27:19Z,4300000,False,-26.0,13.0,1,right,A. Black driving Layup (17 PTS) (T. da Silva 1 AST),"[1641710, 1641783]",1610612753.0,ORL,driving,,,Black,A. Black,,,,,Restricted Area,0-8 Center,2.9,Made,,,,,,,,,,,,,,,17.0,T. da Silva,1641783.0,1.0
436,PT04M04.00S,2026-02-10T02:19:49.1Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612749,73,67,2026-02-10T02:19:49Z,4310000,False,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
438,PT04M04.00S,2026-02-10T02:22:54.1Z,3,REGULAR,substitution,out,[],1641710,,,1610612749,73,67,2026-02-10T02:23:08Z,4320000,False,,,0,,SUB out: A. Black,[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,,,,,,,,,,,,,,,,,,,,,,
439,PT04M04.00S,2026-02-10T02:22:54.1Z,3,REGULAR,substitution,out,[],1628976,,,1610612749,73,67,2026-02-10T02:23:08Z,4330000,False,,,0,,SUB out: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
440,PT04M04.00S,2026-02-10T02:22:54.1Z,3,REGULAR,substitution,out,[],1631157,,,1610612749,73,67,2026-02-10T02:23:08Z,4340000,False,,,0,,SUB out: R. Rollins,[1631157],1610612749.0,MIL,,,,Rollins,R. Rollins,,,,,,,,,,,,,,,,,,,,,,,,,,
441,PT04M04.00S,2026-02-10T02:22:54.1Z,3,REGULAR,substitution,out,[],1628398,,,1610612749,73,67,2026-02-10T02:23:08Z,4350000,False,,,0,,SUB out: K. Kuzma,[1628398],1610612749.0,MIL,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,,
442,PT04M04.00S,2026-02-10T02:22:54.1Z,3,REGULAR,substitution,in,[],1629021,,,1610612749,73,67,2026-02-10T02:23:08Z,4360000,False,,,0,,SUB in: M. Wagner,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
443,PT04M04.00S,2026-02-10T02:22:54.1Z,3,REGULAR,substitution,in,[],1630532,,,1610612749,73,67,2026-02-10T02:23:08Z,4370000,False,,,0,,SUB in: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
444,PT04M04.00S,2026-02-10T02:22:54.1Z,3,REGULAR,substitution,in,[],1630579,,,1610612749,73,67,2026-02-10T02:23:08Z,4380000,False,,,0,,SUB in: J. Sims,[1630579],1610612749.0,MIL,,,,Sims,J. Sims,,,,,,,,,,,,,,,,,,,,,,,,,,
445,PT04M04.00S,2026-02-10T02:22:54.1Z,3,REGULAR,substitution,in,[],203914,,,1610612749,73,67,2026-02-10T02:23:08Z,4390000,False,,,0,,SUB in: G. Harris,[203914],1610612749.0,MIL,,,,Harris,G. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
446,PT03M39.00S,2026-02-10T02:23:43.9Z,3,REGULAR,3pt,Jump Shot,[],1631260,33.196452036793694,27.205882352941174,1610612749,73,70,2026-02-10T02:27:48Z,4400000,False,114.0,260.0,1,left,A. Green 28' 3PT pullup (15 PTS),[1631260],1610612749.0,MIL,pullup,,,Green,A. Green,,,,,Above the Break 3,24+ Right Center,28.34,Made,,,,,,,,,,,,,,,15.0,,,
447,PT03M27.00S,2026-02-10T02:23:56.2Z,3,REGULAR,3pt,Jump Shot,[],1629021,76.69185282522996,88.72549019607843,1610612753,76,70,2026-02-10T02:24:01Z,4410000,False,194.0,167.0,1,right,M. Wagner 25' 3PT  (8 PTS) (F. Wagner 1 AST),"[1629021, 1630532]",1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,Above the Break 3,24+ Right Center,25.54,Made,,,,,,,,,,,,,,,8.0,F. Wagner,1630532.0,1.0
449,PT03M15.00S,2026-02-10T02:24:08.2Z,3,REGULAR,turnover,bad pass,[],1629645,,,1610612749,76,70,2026-02-10T02:24:13Z,4430000,False,,,0,,K. Porter Jr. bad pass TURNOVER (3 TO),"[1629645, 1629021]",1610612749.0,MIL,,,,Porter Jr.,K. Porter Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,3.0,Wagner,1629021.0,,,,,,,,,,,
450,PT03M15.00S,2026-02-10T02:24:08.2Z,3,REGULAR,steal,,[],1629021,,,1610612753,76,70,2026-02-10T02:24:10Z,4440000,False,,,0,,M. Wagner STEAL (2 STL),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
451,PT03M09.00S,2026-02-10T02:24:13.8Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1642859,73.01248357424441,17.647058823529413,1610612753,79,70,2026-02-10T02:24:20Z,4450000,False,-162.0,201.0,1,right,J. Richardson 25' 3PT running (5 PTS) (F. Wagner 2 AST),"[1642859, 1630532]",1610612753.0,ORL,running,,,Richardson,J. Richardson,,,,,Above the Break 3,24+ Left Center,25.82,Made,,,,,,,,,,,,,,,5.0,F. Wagner,1630532.0,2.0
453,PT02M57.00S,2026-02-10T02:24:27.8Z,3,REGULAR,foul,personal,[],1642859,,,1610612749,79,70,2026-02-10T02:24:38Z,4470000,False,,,0,,J. Richardson personal FOUL (2 PF),"[1642859, 1631260]",1610612753.0,ORL,,,,Richardson,J. Richardson,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,1627963.0,2.0,0.0,Green,1631260.0,,,,,,
455,PT02M57.00S,2026-02-10T02:24:38.0Z,3,REGULAR,substitution,out,[],1626167,,,1610612749,79,70,2026-02-10T02:24:43Z,4490000,False,,,0,,SUB out: M. Turner,[1626167],1610612749.0,MIL,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,
456,PT02M57.00S,2026-02-10T02:24:38.0Z,3,REGULAR,substitution,in,[],1626171,,,1610612749,79,70,2026-02-10T02:24:43Z,4500000,False,,,0,,SUB in: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,,
457,PT02M47.00S,2026-02-10T02:25:02.7Z,3,REGULAR,3pt,Jump Shot,[],1631260,31.882391590013142,30.392156862745097,1610612749,79,70,2026-02-10T02:25:06Z,4510000,False,98.0,247.0,1,left,MISS A. Green 26' 3PT,[1631260],1610612749.0,MIL,,,,Green,A. Green,,,,,Above the Break 3,24+ Right Center,26.59,Missed,,,,,,,,,,,,,,,,,,
458,PT02M45.00S,2026-02-10T02:25:04.7Z,3,REGULAR,rebound,defensive,[],1631094,,,1610612753,79,70,2026-02-10T02:25:06Z,4520000,False,,,0,,P. Banchero REBOUND (Off:0 Def:7),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Above the Break 3,24+ Right Center,,,457.0,7.0,7.0,0.0,,,,,,,,,,,,,,
459,PT02M36.00S,2026-02-10T02:25:14.3Z,3,REGULAR,3pt,Jump Shot,[],1641783,70.51576872536137,20.833333333333336,1610612753,79,70,2026-02-10T02:25:20Z,4530000,False,-146.0,225.0,1,right,MISS T. da Silva 26' 3PT,[1641783],1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,Above the Break 3,24+ Left Center,26.79,Missed,,,,,,,,,,,,,,,,,,
460,PT02M33.00S,2026-02-10T02:25:17.3Z,3,REGULAR,rebound,defensive,[],1629645,,,1610612749,79,70,2026-02-10T02:29:20Z,4540000,False,,,0,,K. Porter Jr. REBOUND (Off:0 Def:4),[1629645],1610612749.0,MIL,,,,Porter Jr.,K. Porter Jr.,,,,,Above the Break 3,24+ Left Center,,,459.0,4.0,4.0,0.0,,,,,,,,,,,,,,
461,PT02M16.00S,2026-02-10T02:25:34.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629645,18.2161629434954,55.14705882352941,1610612749,79,72,2026-02-10T02:47:15Z,4550000,False,-26.0,119.0,1,left,K. Porter Jr. 12' fadeaway Jump Shot (20 PTS),[1629645],1610612749.0,MIL,fadeaway,,,Porter Jr.,K. Porter Jr.,,,,,In The Paint (Non-RA),8-16 Center,12.15,Made,,,,,,,,,,,,,,,20.0,,,
462,PT01M58.00S,2026-02-10T02:25:51.3Z,3,REGULAR,3pt,Jump Shot,[],1629021,69.72733245729303,25.735294117647058,1610612753,82,72,2026-02-10T02:25:57Z,4560000,False,-121.0,232.0,1,right,M. Wagner 26' 3PT  (11 PTS) (F. Wagner 3 AST),"[1629021, 1630532]",1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,Above the Break 3,24+ Left Center,26.19,Made,,,,,,,,,,,,,,,11.0,F. Wagner,1630532.0,3.0
466,PT01M33.00S,2026-02-10T02:26:27.6Z,3,REGULAR,turnover,traveling,[],1631260,,,1610612749,82,72,2026-02-10T02:27:13Z,4600000,False,,,0,,A. Green traveling TURNOVER (1 TO),[1631260],1610612749.0,MIL,,,,Green,A. Green,,,,,Above the Break 3,24+ Left Center,,,,,,,1.0,,,1628951.0,,,,,,,,,,
467,PT01M21.00S,2026-02-10T02:26:40.8Z,3,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1630532,90.88370565045992,58.82352941176471,1610612753,84,72,2026-02-10T02:35:36Z,4610000,False,44.0,33.0,1,right,F. Wagner driving bank Hook (9 PTS),[1630532],1610612753.0,ORL,driving bank,,,Wagner,F. Wagner,,,,,In The Paint (Non-RA),0-8 Center,5.52,Made,,,,,,,,,,,,,,,9.0,,,
468,PT01M10.00S,2026-02-10T02:26:51.7Z,3,REGULAR,3pt,Jump Shot,[],203914,24.26084099868594,86.27450980392157,1610612749,84,72,2026-02-10T02:27:06Z,4620000,False,-181.0,176.0,1,left,MISS G. Harris 25' 3PT,[203914],1610612749.0,MIL,,,,Harris,G. Harris,,,,,Above the Break 3,24+ Left Center,25.25,Missed,,,,,,,,,,,,,,,,,,
469,PT01M06.00S,2026-02-10T02:26:55.1Z,3,REGULAR,rebound,defensive,[],1641783,,,1610612753,84,72,2026-02-10T02:26:55Z,4630000,False,,,0,,T. da Silva REBOUND (Off:0 Def:1),[1641783],1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,Above the Break 3,24+ Left Center,,,468.0,1.0,1.0,0.0,,,,,,,,,,,,,,
470,PT00M57.30S,2026-02-10T02:27:05.6Z,3,REGULAR,turnover,lost ball,[],1642859,,,1610612753,84,72,2026-02-10T02:27:46Z,4640000,False,,,0,,J. Richardson lost ball TURNOVER (1 TO),"[1642859, 1630579]",1610612753.0,ORL,,,,Richardson,J. Richardson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1.0,Sims,1630579.0,,,,,,,,,,,
471,PT00M57.30S,2026-02-10T02:27:05.6Z,3,REGULAR,steal,,[],1630579,,,1610612749,84,72,2026-02-10T02:27:46Z,4650000,False,,,0,,J. Sims STEAL (1 STL),[1630579],1610612749.0,MIL,,,,Sims,J. Sims,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
472,PT00M51.90S,2026-02-10T02:27:10.9Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1629645,32.802233902759525,53.18627450980392,1610612749,84,72,2026-02-10T02:36:13Z,4660000,False,-16.0,256.0,1,left,MISS K. Porter Jr. 25' running pullup 3PT,[1629645],1610612749.0,MIL,running pullup,,,Porter Jr.,K. Porter Jr.,,,,,Above the Break 3,24+ Center,25.63,Missed,,,,,,,,,,,,,,,,,,
473,PT00M47.90S,2026-02-10T02:27:15.0Z,3,REGULAR,rebound,offensive,[],1630579,,,1610612749,84,72,2026-02-10T02:27:15Z,4670000,False,,,0,,J. Sims REBOUND (Off:1 Def:3),[1630579],1610612749.0,MIL,,,,Sims,J. Sims,,,,,Above the Break 3,24+ Center,,,472.0,4.0,3.0,1.0,,,,,,,,,,,,,,
474,PT00M46.40S,2026-02-10T02:27:16.4Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1629645,28.991458607095925,75.49019607843137,1610612749,84,72,2026-02-10T02:36:32Z,4680000,False,-127.0,220.0,1,left,MISS K. Porter Jr. 25' pullup 3PT,[1629645],1610612749.0,MIL,pullup,,,Porter Jr.,K. Porter Jr.,,,,,Above the Break 3,24+ Left Center,25.43,Missed,,,,,,,,,,,,,,,,,,
475,PT00M46.40S,2026-02-10T02:27:16.4Z,3,REGULAR,rebound,defensive,[],1631094,,,1610612753,84,72,2026-02-10T02:27:23Z,4690000,False,,,0,,P. Banchero REBOUND (Off:0 Def:8),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Above the Break 3,24+ Left Center,,,474.0,8.0,8.0,0.0,,,,,,,,,,,,,,
476,PT00M27.70S,2026-02-10T02:27:36.8Z,3,REGULAR,foul,personal,[],1630579,,,1610612753,84,72,2026-02-10T02:27:48Z,4700000,False,,,0,,J. Sims personal FOUL (2 PF),"[1630579, 1629021]",1610612749.0,MIL,,,,Sims,J. Sims,,,,,Mid-Range,16-24 Left,,,,,,,,,,2530.0,2.0,0.0,Wagner,1629021.0,,,,,,
478,PT00M19.10S,2026-02-10T02:28:03.4Z,3,REGULAR,3pt,Jump Shot,[],1630532,68.15045992115637,64.2156862745098,1610612753,87,72,2026-02-10T02:28:10Z,4720000,False,71.0,247.0,1,right,F. Wagner 25' 3PT step back (12 PTS),[1630532],1610612753.0,ORL,step back,,,Wagner,F. Wagner,,,,,Above the Break 3,24+ Center,25.69,Made,,,,,,,,,,,,,,,12.0,,,
479,PT00M11.00S,2026-02-10T02:28:17.0Z,3,REGULAR,foul,personal,[],1631094,,,1610612749,87,72,2026-02-10T02:29:18Z,4730000,False,,,0,,P. Banchero take personal FOUL (2 PF),"[1631094, 1629645]",1610612753.0,ORL,take,,,Banchero,P. Banchero,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,1628951.0,2.0,0.0,Porter Jr.,1629645.0,,,,,,
481,PT00M11.00S,2026-02-10T02:28:29.6Z,3,REGULAR,substitution,out,[],1642859,,,1610612749,87,72,2026-02-10T02:28:50Z,4750000,False,,,0,,SUB out: J. Richardson,[1642859],1610612753.0,ORL,,,,Richardson,J. Richardson,,,,,,,,,,,,,,,,,,,,,,,,,,
482,PT00M11.00S,2026-02-10T02:28:29.6Z,3,REGULAR,substitution,out,[],1629021,,,1610612749,87,72,2026-02-10T02:28:50Z,4760000,False,,,0,,SUB out: M. Wagner,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
483,PT00M11.00S,2026-02-10T02:28:29.6Z,3,REGULAR,substitution,out,[],1641783,,,1610612749,87,72,2026-02-10T02:28:50Z,4770000,False,,,0,,SUB out: T. da Silva,[1641783],1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,,,,,,,,,,,,,,,,,,,,,,
484,PT00M11.00S,2026-02-10T02:28:29.6Z,3,REGULAR,substitution,in,[],1630591,,,1610612749,87,72,2026-02-10T02:28:50Z,4780000,False,,,0,,SUB in: J. Suggs,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,,,
485,PT00M11.00S,2026-02-10T02:28:29.6Z,3,REGULAR,substitution,in,[],1642869,,,1610612749,87,72,2026-02-10T02:28:50Z,4790000,False,,,0,,SUB in: N. Penda,[1642869],1610612753.0,ORL,,,,Penda,N. Penda,,,,,,,,,,,,,,,,,,,,,,,,,,
486,PT00M11.00S,2026-02-10T02:28:29.6Z,3,REGULAR,substitution,in,[],1628371,,,1610612749,87,72,2026-02-10T02:28:50Z,4800000,False,,,0,,SUB in: J. Isaac,[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,,,,,,,,,,,,,,,,,,,,,,
487,PT00M05.90S,2026-02-10T02:28:55.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629645,9.017739816031538,58.08823529411765,1610612749,87,72,2026-02-10T02:37:34Z,4810000,False,-40.0,32.0,1,left,MISS K. Porter Jr. driving Layup - blocked,"[1629645, 1628371]",1610612749.0,MIL,driving,,,Porter Jr.,K. Porter Jr.,,,,,In The Paint (Non-RA),0-8 Center,5.17,Missed,,,,,,,,,,,,,Isaac,1628371.0,,,,
488,PT00M05.90S,2026-02-10T02:28:55.9Z,3,REGULAR,block,,[],1628371,,,1610612749,87,72,2026-02-10T02:28:59Z,4820000,False,,,0,,J. Isaac BLOCK (1 BLK),[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
489,PT00M05.90S,2026-02-10T02:28:55.9Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612749,87,72,2026-02-10T02:29:02Z,4830000,False,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,487.0,,,,,,,,,,,,,,,,,
491,PT00M01.30S,2026-02-10T02:29:29.5Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1629645,5.863994743758213,50.98039215686274,1610612749,87,74,2026-02-10T02:29:43Z,4850000,False,-5.0,3.0,1,left,K. Porter Jr. driving DUNK (22 PTS),[1629645],1610612749.0,MIL,driving,,,Porter Jr.,K. Porter Jr.,,,,,Restricted Area,0-8 Center,0.55,Made,,,,,,,,,,,,,,,22.0,,,
492,PT00M01.00S,2026-02-10T02:29:38.8Z,3,REGULAR,heave,,[],0,,,1610612753,87,74,2026-02-10T02:38:57Z,4860000,False,,,0,,ORL Heave,[],1610612753.0,ORL,,,,,,,,,,Mid-Range,16-24 Right Center,71.02,,,,,,,,,,,,,,,,,,,
493,PT00M01.00S,2026-02-10T02:29:38.8Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612753,87,74,2026-02-10T02:30:29Z,4870000,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,Above the Break 3,24+ Right Center,,,492.0,,,,,,,,,,,,,,,,,
494,PT00M00.00S,2026-02-10T02:29:47.0Z,3,REGULAR,period,end,[],0,,,1610612753,87,74,2026-02-10T02:29:47Z,4880000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
495,PT12M00.00S,2026-02-10T02:30:42.1Z,4,REGULAR,substitution,out,['startperiod'],1631094,,,1610612753,87,74,2026-02-10T02:33:08Z,4890000,False,,,0,,SUB out: P. Banchero,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,,,,,,,,,,,,,,,,,,
496,PT12M00.00S,2026-02-10T02:30:42.1Z,4,REGULAR,substitution,out,['startperiod'],1630532,,,1610612753,87,74,2026-02-10T02:33:08Z,4900000,False,,,0,,SUB out: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
497,PT12M00.00S,2026-02-10T02:30:42.1Z,4,REGULAR,substitution,out,['startperiod'],1628371,,,1610612753,87,74,2026-02-10T02:33:08Z,4910000,False,,,0,,SUB out: J. Isaac,[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,,,,,,,,,,,,,,,,,,,,,,
498,PT12M00.00S,2026-02-10T02:30:42.1Z,4,REGULAR,substitution,out,['startperiod'],1629645,,,1610612753,87,74,2026-02-10T02:33:08Z,4920000,False,,,0,,SUB out: K. Porter Jr.,[1629645],1610612749.0,MIL,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
499,PT12M00.00S,2026-02-10T02:30:42.1Z,4,REGULAR,substitution,out,['startperiod'],1631260,,,1610612753,87,74,2026-02-10T02:33:08Z,4930000,False,,,0,,SUB out: A. Green,[1631260],1610612749.0,MIL,,,,Green,A. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
500,PT12M00.00S,2026-02-10T02:30:42.1Z,4,REGULAR,substitution,in,['startperiod'],1629021,,,1610612753,87,74,2026-02-10T02:33:08Z,4940000,False,,,0,,SUB in: M. Wagner,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
501,PT12M00.00S,2026-02-10T02:30:42.1Z,4,REGULAR,substitution,in,['startperiod'],1630217,,,1610612753,87,74,2026-02-10T02:33:08Z,4950000,False,,,0,,SUB in: D. Bane,[1630217],1610612753.0,ORL,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,,
502,PT12M00.00S,2026-02-10T02:30:42.1Z,4,REGULAR,substitution,in,['startperiod'],1641710,,,1610612753,87,74,2026-02-10T02:33:08Z,4960000,False,,,0,,SUB in: A. Black,[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,,,,,,,,,,,,,,,,,,,,,,
503,PT12M00.00S,2026-02-10T02:30:42.1Z,4,REGULAR,substitution,in,['startperiod'],1631157,,,1610612753,87,74,2026-02-10T02:33:08Z,4970000,False,,,0,,SUB in: R. Rollins,[1631157],1610612749.0,MIL,,,,Rollins,R. Rollins,,,,,,,,,,,,,,,,,,,,,,,,,,
504,PT12M00.00S,2026-02-10T02:30:42.1Z,4,REGULAR,substitution,in,['startperiod'],1630560,,,1610612753,87,74,2026-02-10T02:33:08Z,4980000,False,,,0,,SUB in: C. Thomas,[1630560],1610612749.0,MIL,,,,Thomas,C. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,
505,PT12M00.00S,2026-02-10T02:33:24.8Z,4,REGULAR,period,start,[],0,,,1610612753,87,74,2026-02-10T02:33:24Z,4990000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
506,PT11M40.00S,2026-02-10T02:33:45.3Z,4,REGULAR,turnover,out-of-bounds,[],1642869,,,1610612753,87,74,2026-02-10T02:33:54Z,5000000,False,,,0,,N. Penda bad pass out-of-bounds TURNOVER (1 TO),[1642869],1610612753.0,ORL,bad pass,,,Penda,N. Penda,,,,,Above the Break 3,24+ Right Center,,,,,,,1.0,,,1628951.0,,,,,,,,,,
