actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
625,PT03M20.00S,2026-01-11T22:19:29.0Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630217,88.38699080157687,49.754901960784316,1610612753,120,115,2026-01-11T22:19:34Z,5990000,False,-1.0,57.0,1,right,D. Bane driving floating Jump Shot (21 PTS),[1630217],1610612753.0,ORL,driving floating,,,Bane,D. Bane,,,,,In The Paint (Non-RA),0-8 Center,5.67,Made,21.0,,,,,,,,,,,,,,,,,
626,PT03M03.00S,2026-01-11T22:19:46.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629627,10.463206307490145,59.068627450980394,1610612740,120,117,2026-01-11T22:19:50Z,6000000,False,-45.0,46.0,1,left,Z. Williamson 6' driving floating Jump Shot (22 PTS),[1629627],1610612740.0,NOP,driving floating,,,Williamson,Z. Williamson,,,,,In The Paint (Non-RA),0-8 Center,6.45,Made,22.0,,,,,,,,,,,,,,,,,
627,PT02M39.00S,2026-01-11T22:20:09.4Z,4,REGULAR,2pt,Jump Shot,[],1631094,78.79434954007884,49.50980392156863,1610612753,120,117,2026-01-11T22:20:14Z,6010000,False,-2.0,147.0,1,right,MISS P. Banchero 14' turnaround Shot,[1631094],1610612753.0,ORL,turnaround,,,Banchero,P. Banchero,,,,,Mid-Range,8-16 Center,14.68,Missed,,,,,,,,,,,,,,,,,,
628,PT02M36.00S,2026-01-11T22:20:12.4Z,4,REGULAR,rebound,defensive,[],1630530,,,1610612740,120,117,2026-01-11T22:20:14Z,6020000,False,,,0,,T. Murphy III REBOUND (Off:0 Def:7),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Mid-Range,8-16 Center,,,,,,,,627.0,7.0,7.0,0.0,,,,,,,,,
629,PT02M25.00S,2026-01-11T22:20:23.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629627,16.90210249671485,55.14705882352941,1610612740,120,117,2026-01-11T22:21:15Z,6030000,False,-26.0,106.0,1,left,MISS Z. Williamson 10' fadeaway bank Shot,[1629627],1610612740.0,NOP,fadeaway bank,,,Williamson,Z. Williamson,,,,,In The Paint (Non-RA),8-16 Center,10.95,Missed,,,,,,,,,,,,,,,,,,
630,PT02M23.00S,2026-01-11T22:20:25.3Z,4,REGULAR,rebound,defensive,[],1631094,,,1610612753,120,117,2026-01-11T22:20:26Z,6040000,False,,,0,,P. Banchero REBOUND (Off:2 Def:5),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,629.0,7.0,5.0,2.0,,,,,,,,,
631,PT02M09.00S,2026-01-11T22:20:39.6Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1631094,90.09526938239159,51.225490196078425,1610612753,120,117,2026-01-11T22:20:45Z,6050000,False,6.0,41.0,1,right,MISS P. Banchero Hook - blocked,"[1631094, 1642852]",1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,4.11,Missed,,,,,,,,,,Queen,1642852.0,,,,,,,
632,PT02M09.00S,2026-01-11T22:20:39.6Z,4,REGULAR,block,,[],1642852,,,1610612753,120,117,2026-01-11T22:20:42Z,6060000,False,,,0,,D. Queen BLOCK (2 BLK),[1642852],1610612740.0,NOP,,,,Queen,D. Queen,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
633,PT02M06.00S,2026-01-11T22:20:42.6Z,4,REGULAR,rebound,defensive,[],1642847,,,1610612740,120,117,2026-01-11T22:20:45Z,6070000,False,,,0,,J. Fears REBOUND (Off:1 Def:3),[1642847],1610612740.0,NOP,,,,Fears,J. Fears,,,,,Restricted Area,0-8 Center,,,,,,,,631.0,4.0,3.0,1.0,,,,,,,,,
634,PT02M01.00S,2026-01-11T22:20:47.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1642847,6.652431011826544,53.92156862745098,1610612740,120,117,2026-01-11T22:20:51Z,6080000,False,-20.0,10.0,1,left,MISS J. Fears running Layup,[1642847],1610612740.0,NOP,running,,,Fears,J. Fears,,,,,Restricted Area,0-8 Center,2.2,Missed,,,,,,,,,,,,,,,,,,
635,PT01M59.00S,2026-01-11T22:20:49.1Z,4,REGULAR,rebound,defensive,[],1642869,,,1610612753,120,117,2026-01-11T22:20:51Z,6090000,False,,,0,,N. Penda REBOUND (Off:1 Def:5),[1642869],1610612753.0,ORL,,,,Penda,N. Penda,,,,,Restricted Area,0-8 Center,,,,,,,,634.0,6.0,5.0,1.0,,,,,,,,,
636,PT01M38.00S,2026-01-11T22:21:10.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630217,91.80354796320631,37.00980392156863,1610612753,122,117,2026-01-11T22:21:14Z,6100000,False,-65.0,25.0,1,right,D. Bane 6' driving floating bank Jump Shot (23 PTS),[1630217],1610612753.0,ORL,driving floating bank,,,Bane,D. Bane,,,,,In The Paint (Non-RA),0-8 Center,6.95,Made,23.0,,,,,,,,,,,,,,,,,
637,PT01M13.00S,2026-01-11T22:21:37.6Z,4,REGULAR,turnover,bad pass,[],1629627,,,1610612740,122,117,2026-01-11T22:21:46Z,6110000,False,,,0,,Z. Williamson bad pass TURNOVER (1 TO),"[1629627, 1641710]",1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,1.0,Black,1641710.0,,,,
638,PT01M13.00S,2026-01-11T22:21:37.6Z,4,REGULAR,steal,,[],1641710,,,1610612753,122,117,2026-01-11T22:21:39Z,6120000,False,,,0,,A. Black STEAL (3 STL),[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
639,PT01M02.00S,2026-01-11T22:21:50.1Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629627,,,1610612753,122,117,2026-01-11T22:22:02Z,6130000,False,,,0,,Z. Williamson personal FOUL (4 PF) (Banchero 2 FT),"[1629627, 1631094]",1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,202041.0,,,,,,,,,,4.0,0.0,Banchero,1631094.0
641,PT01M02.00S,2026-01-11T22:22:20.8Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1631094,,,1610612753,123,117,2026-01-11T22:22:20Z,6150000,False,,,0,,P. Banchero Free Throw 1 of 2 (22 PTS),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,Made,22.0,,,,,,,,,,,,,,,,,
642,PT01M02.00S,2026-01-11T22:22:33.5Z,4,REGULAR,timeout,full,['team'],0,,,1610612753,123,117,2026-01-11T22:22:33Z,6160000,False,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
643,PT01M02.00S,2026-01-11T22:24:23.7Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1631094,,,1610612753,124,117,2026-01-11T22:24:23Z,6170000,False,,,0,,P. Banchero Free Throw 2 of 2 (23 PTS),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,Made,23.0,,,,,,,,,,,,,,,,,
644,PT00M51.00S,2026-01-11T22:24:48.6Z,4,REGULAR,foul,technical,['1freethrow'],1629048,,,1610612740,124,117,2026-01-11T22:25:04Z,6180000,False,,,0,,G. Bitadze defensive-3-second technical FOUL (1 Tech),[1629048],1610612753.0,ORL,defensive-3-second,,,Bitadze,G. Bitadze,,,,,,,,,,,,,202041.0,,,,,,,,,,4.0,1.0,,
645,PT00M51.00S,2026-01-11T22:25:04.8Z,4,REGULAR,freethrow,1 of 1,[],1630530,,,1610612740,124,118,2026-01-11T22:25:04Z,6190000,False,,,0,,T. Murphy III technical Free Throw 1 of 1 (21 PTS),[1630530],1610612740.0,NOP,technical,,,Murphy III,T. Murphy III,,,,,,,,Made,21.0,,,,,,,,,,,,,,,,,
646,PT00M51.00S,2026-01-11T22:25:07.5Z,4,REGULAR,substitution,out,[],1631121,,,1610612740,124,118,2026-01-11T22:25:13Z,6200000,False,,,0,,SUB out: B. McGowens,[1631121],1610612740.0,NOP,,,,McGowens,B. McGowens,,,,,,,,,,,,,,,,,,,,,,,,,,
647,PT00M51.00S,2026-01-11T22:25:07.5Z,4,REGULAR,substitution,in,[],1629673,,,1610612740,124,118,2026-01-11T22:25:13Z,6210000,False,,,0,,SUB in: J. Poole,[1629673],1610612740.0,NOP,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,,
648,PT00M44.80S,2026-01-11T22:25:34.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1642852,7.966491458607096,47.794117647058826,1610612740,124,118,2026-01-11T22:26:14Z,6220000,False,11.0,22.0,1,left,MISS D. Queen driving Layup,[1642852],1610612740.0,NOP,driving,,,Queen,D. Queen,,,,,Restricted Area,0-8 Center,2.5,Missed,,,,,,,,,,,,,,,,,,
649,PT00M43.40S,2026-01-11T22:25:36.3Z,4,REGULAR,rebound,defensive,[],1629048,,,1610612753,124,118,2026-01-11T22:26:14Z,6230000,False,,,0,,G. Bitadze REBOUND (Off:5 Def:8),[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,Restricted Area,0-8 Center,,,,,,,,648.0,13.0,8.0,5.0,,,,,,,,,
650,PT00M37.20S,2026-01-11T22:25:45.2Z,4,REGULAR,timeout,full,['team'],0,,,1610612753,124,118,2026-01-11T22:25:45Z,6240000,False,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
651,PT00M37.20S,2026-01-11T22:27:04.5Z,4,REGULAR,substitution,out,[],1642852,,,1610612753,124,118,2026-01-11T22:27:23Z,6250000,False,,,0,,SUB out: D. Queen,[1642852],1610612740.0,NOP,,,,Queen,D. Queen,,,,,,,,,,,,,,,,,,,,,,,,,,
652,PT00M37.20S,2026-01-11T22:27:04.5Z,4,REGULAR,substitution,in,[],1642274,,,1610612753,124,118,2026-01-11T22:27:23Z,6260000,False,,,0,,SUB in: Y. Missi,[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,,,,,,,,,,,,,,,,,,,,,,
653,PT00M34.10S,2026-01-11T22:27:38.2Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1642274,,,1610612753,124,118,2026-01-11T22:27:46Z,6270000,False,,,0,,Y. Missi personal FOUL (3 PF) (Bane 2 FT),"[1642274, 1630217]",1610612740.0,NOP,,,,Missi,Y. Missi,,,,,Above the Break 3,24+ Center,,,,,,,202041.0,,,,,,,,,,3.0,0.0,Bane,1630217.0
655,PT00M34.10S,2026-01-11T22:28:01.0Z,4,REGULAR,freethrow,1 of 2,[],1630217,,,1610612753,125,118,2026-01-11T22:28:01Z,6290000,False,,,0,,D. Bane Free Throw 1 of 2 (24 PTS),[1630217],1610612753.0,ORL,,,,Bane,D. Bane,,,,,,,,Made,24.0,,,,,,,,,,,,,,,,,
656,PT00M34.10S,2026-01-11T22:28:17.8Z,4,REGULAR,freethrow,2 of 2,[],1630217,,,1610612753,126,118,2026-01-11T22:28:17Z,6300000,False,,,0,,D. Bane Free Throw 2 of 2 (25 PTS),[1630217],1610612753.0,ORL,,,,Bane,D. Bane,,,,,,,,Made,25.0,,,,,,,,,,,,,,,,,
657,PT00M26.20S,2026-01-11T22:28:30.3Z,4,REGULAR,turnover,lost ball,[],1630530,,,1610612740,126,118,2026-01-11T22:28:37Z,6310000,False,,,0,,T. Murphy III lost ball TURNOVER (3 TO),"[1630530, 1629048]",1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,,3.0,Bitadze,1629048.0,,,,
658,PT00M26.20S,2026-01-11T22:28:30.3Z,4,REGULAR,steal,,[],1629048,,,1610612753,126,118,2026-01-11T22:28:32Z,6320000,False,,,0,,G. Bitadze STEAL (3 STL),[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,,,,,,,,
659,PT00M23.70S,2026-01-11T22:28:38.2Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1642847,,,1610612753,126,118,2026-01-11T22:29:01Z,6330000,False,,,0,,J. Fears take personal FOUL (1 PF) (Bane 2 FT),"[1642847, 1630217]",1610612740.0,NOP,take,,,Fears,J. Fears,,,,,Above the Break 3,24+ Right Center,,,,,,,202041.0,,,,,,,,,,1.0,0.0,Bane,1630217.0
661,PT00M23.70S,2026-01-11T22:29:02.8Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1630217,,,1610612753,127,118,2026-01-11T22:29:02Z,6350000,False,,,0,,D. Bane Free Throw 1 of 2 (26 PTS),[1630217],1610612753.0,ORL,,,,Bane,D. Bane,,,,,,,,Made,26.0,,,,,,,,,,,,,,,,,
662,PT00M23.70S,2026-01-11T22:29:15.9Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1630217,,,1610612753,128,118,2026-01-11T22:29:15Z,6360000,False,,,0,,D. Bane Free Throw 2 of 2 (27 PTS),[1630217],1610612753.0,ORL,,,,Bane,D. Bane,,,,,,,,Made,27.0,,,,,,,,,,,,,,,,,
663,PT00M19.30S,2026-01-11T22:29:25.3Z,4,REGULAR,3pt,Jump Shot,[],1630530,33.722076215505915,11.029411764705882,1610612740,128,118,2026-01-11T22:29:48Z,6370000,False,195.0,264.0,1,left,MISS T. Murphy III 32' pullup 3PT,[1630530],1610612740.0,NOP,pullup,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Right Center,32.86,Missed,,,,,,,,,,,,,,,,,,
664,PT00M15.50S,2026-01-11T22:29:29.1Z,4,REGULAR,rebound,defensive,[],1631094,,,1610612753,128,118,2026-01-11T22:29:29Z,6380000,False,,,0,,P. Banchero REBOUND (Off:2 Def:6),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Above the Break 3,24+ Right Center,,,,,,,,663.0,8.0,6.0,2.0,,,,,,,,,
665,PT00M00.00S,2026-01-11T22:29:47.6Z,4,REGULAR,period,end,[],0,,,1610612753,128,118,2026-01-11T22:29:47Z,6390000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
666,PT00M00.00S,2026-01-11T22:29:58.4Z,4,REGULAR,game,end,[],0,,,0,128,118,2026-01-11T22:29:58Z,6400000,False,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
