actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
598,PT03M55.00S,2025-01-01T04:06:55.6Z,4,REGULAR,foul,personal,['1freethrow'],1631108,,,1610612739,100,111,2025-01-01T04:07:02Z,5970000,False,,,0,,M. Christie shooting personal FOUL (2 PF) (Allen 1 FT),"[1631108, 1628386]",1610612747.0,LAL,shooting,,,Christie,M. Christie,,,,,In The Paint (Non-RA),0-8 Center,,,,,204059.0,2.0,0.0,Allen,1628386.0,,,,,,,,,,,
600,PT03M55.00S,2025-01-01T04:07:16.1Z,4,REGULAR,freethrow,1 of 1,[],1628386,,,1610612739,100,112,2025-01-01T04:07:16Z,5990000,False,,,0,,J. Allen Free Throw 1 of 1 (21 PTS),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,Made,21.0,,,,,,,,,,,,,,,,,
601,PT03M40.00S,2025-01-01T04:07:32.4Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],203076,93.74178712220763,51.96078431372549,1610612747,102,112,2025-01-01T04:07:35Z,6000000,False,10.0,6.0,1,right,A. Davis cutting DUNK (28 PTS) (L. James 6 AST),"[203076, 2544]",1610612747.0,LAL,cutting,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,1.17,Made,28.0,,,,,,,L. James,2544.0,6.0,,,,,,,,
603,PT03M26.00S,2025-01-01T04:07:46.7Z,4,REGULAR,turnover,bad pass,[],1629636,,,1610612739,102,112,2025-01-01T04:07:50Z,6020000,False,,,0,,D. Garland bad pass TURNOVER (3 TO),"[1629636, 203076]",1610612739.0,CLE,,,,Garland,D. Garland,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,3.0,Davis,203076.0,,
604,PT03M26.00S,2025-01-01T04:07:46.7Z,4,REGULAR,steal,,[],203076,,,1610612747,102,112,2025-01-01T04:07:49Z,6030000,False,,,0,,A. Davis STEAL (3 STL),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
605,PT03M21.00S,2025-01-01T04:07:52.7Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",2544,94.66162943495401,50.98039215686275,1610612747,104,112,2025-01-01T04:08:05Z,6040000,False,5.0,-2.0,1,right,L. James running Layup (20 PTS),[2544],1610612747.0,LAL,running,,,James,L. James,,,,,Restricted Area,0-8 Center,0.54,Made,20.0,,,,,,,,,,,,,,,,,
606,PT03M20.00S,2025-01-01T04:08:00.2Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612739,104,112,2025-01-01T04:08:00Z,6050000,False,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
607,PT02M56.00S,2025-01-01T04:11:13.4Z,4,REGULAR,turnover,lost ball,[],1628378,,,1610612739,104,112,2025-01-01T04:11:19Z,6060000,False,,,0,,D. Mitchell lost ball TURNOVER (3 TO),"[1628378, 1629629]",1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,3.0,Reddish,1629629.0,,
608,PT02M56.00S,2025-01-01T04:11:13.4Z,4,REGULAR,steal,,[],1629629,,,1610612747,104,112,2025-01-01T04:11:15Z,6070000,False,,,0,,C. Reddish STEAL (1 STL),[1629629],1610612747.0,LAL,,,,Reddish,C. Reddish,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
609,PT02M50.00S,2025-01-01T04:11:19.2Z,4,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",2544,95.45006570302233,5.882352941176478,1610612747,107,112,2025-01-01T04:12:00Z,6080000,False,-221.0,-10.0,1,right,L. James 3PT running (23 PTS) (A. Davis 4 AST),"[2544, 203076]",1610612747.0,LAL,running,,,James,L. James,,,,,Left Corner 3,24+ Left,22.08,Made,23.0,,,,,,,A. Davis,203076.0,4.0,,,,,,,,
611,PT02M28.00S,2025-01-01T04:11:44.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628386,7.013797634691201,47.05882352941176,1610612739,107,114,2025-01-01T04:11:49Z,6100000,False,15.0,13.0,1,left,J. Allen Layup (23 PTS) (D. Garland 13 AST),"[1628386, 1629636]",1610612739.0,CLE,,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,1.99,Made,23.0,,,,,,,D. Garland,1629636.0,13.0,,,,,,,,
613,PT02M28.00S,2025-01-01T04:11:50.7Z,4,REGULAR,foul,personal,['1freethrow'],1631108,,,1610612739,107,114,2025-01-01T04:11:54Z,6120000,False,,,0,,M. Christie shooting personal FOUL (3 PF) (Allen 1 FT),"[1631108, 1628386]",1610612747.0,LAL,shooting,,,Christie,M. Christie,,,,,Restricted Area,0-8 Center,,,,,202056.0,3.0,0.0,Allen,1628386.0,,,,,,,,,,,
615,PT02M28.00S,2025-01-01T04:12:06.7Z,4,REGULAR,freethrow,1 of 1,[],1628386,,,1610612739,107,114,2025-01-01T04:12:09Z,6140000,False,,,0,,MISS J. Allen Free Throw 1 of 1,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
616,PT02M26.00S,2025-01-01T04:12:08.7Z,4,REGULAR,rebound,defensive,[],203076,,,1610612747,107,114,2025-01-01T04:12:09Z,6150000,False,,,0,,A. Davis REBOUND (Off:1 Def:12),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,615.0,,,,,,,,,13.0,12.0,1.0,,,,,
617,PT02M14.00S,2025-01-01T04:12:20.3Z,4,REGULAR,3pt,Jump Shot,[],1630559,66.5407358738502,51.470588235294116,1610612747,107,114,2025-01-01T04:12:25Z,6160000,False,7.0,262.0,1,right,MISS A. Reaves 26' 3PT,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Above the Break 3,24+ Center,26.21,Missed,,,,,,,,,,,,,,,,,,
618,PT02M09.00S,2025-01-01T04:12:25.3Z,4,REGULAR,rebound,defensive,[],1628386,,,1610612739,107,114,2025-01-01T04:12:25Z,6170000,False,,,0,,J. Allen REBOUND (Off:2 Def:9),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Above the Break 3,24+ Center,,,,617.0,,,,,,,,,11.0,9.0,2.0,,,,,
619,PT01M58.00S,2025-01-01T04:12:37.0Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1628386,6.4881734559789805,51.22549019607843,1610612739,107,116,2025-01-01T04:12:40Z,6180000,False,-6.0,8.0,1,left,J. Allen driving DUNK (25 PTS) (D. Mitchell 4 AST),"[1628386, 1628378]",1610612739.0,CLE,driving,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,1.05,Made,25.0,,,,,,,D. Mitchell,1628378.0,4.0,,,,,,,,
621,PT01M51.00S,2025-01-01T04:12:44.9Z,4,REGULAR,3pt,Jump Shot,[],2544,71.40275952693824,16.42156862745098,1610612747,107,116,2025-01-01T04:12:53Z,6200000,False,-168.0,216.0,1,right,MISS L. James 27' pullup 3PT,[2544],1610612747.0,LAL,pullup,,,James,L. James,,,,,Above the Break 3,24+ Left Center,27.38,Missed,,,,,,,,,,,,,,,,,,
622,PT01M47.00S,2025-01-01T04:12:48.9Z,4,REGULAR,rebound,defensive,[],1628386,,,1610612739,107,116,2025-01-01T04:12:50Z,6210000,False,,,0,,J. Allen REBOUND (Off:2 Def:10),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Above the Break 3,24+ Left Center,,,,621.0,,,,,,,,,12.0,10.0,2.0,,,,,
623,PT01M29.00S,2025-01-01T04:13:07.8Z,4,REGULAR,3pt,Jump Shot,[],1628378,30.404073587385014,83.08823529411765,1610612739,107,116,2025-01-01T04:14:29Z,6220000,False,-165.0,233.0,1,left,MISS D. Mitchell 28' step back 3PT,[1628378],1610612739.0,CLE,step back,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Left Center,28.6,Missed,,,,,,,,,,,,,,,,,,
624,PT01M28.00S,2025-01-01T04:13:08.8Z,4,REGULAR,rebound,offensive,[],1628386,,,1610612739,107,116,2025-01-01T04:14:29Z,6230000,False,,,0,,J. Allen REBOUND (Off:3 Def:10),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Above the Break 3,24+ Left Center,,,,623.0,,,,,,,,,13.0,10.0,3.0,,,,,
625,PT01M28.00S,2025-01-01T04:13:12.2Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1628386,5.590000152587891,50.0,1610612739,107,118,2025-01-01T04:13:17Z,6240000,False,0.0,0.0,1,left,J. Allen putback Layup (27 PTS),[1628386],1610612739.0,CLE,putback,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,0.0,Made,27.0,,,,,,,,,,,,,,,,,
626,PT01M16.00S,2025-01-01T04:13:24.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630559,80.07555847568989,44.607843137254896,1610612747,109,118,2025-01-01T04:13:32Z,6250000,False,-27.0,135.0,1,right,A. Reaves 13' pullup Jump Shot (34 PTS) (L. James 7 AST),"[1630559, 2544]",1610612747.0,LAL,pullup,,,Reaves,A. Reaves,,,,,In The Paint (Non-RA),8-16 Center,13.75,Made,34.0,,,,,,,L. James,2544.0,7.0,,,,,,,,
628,PT01M16.00S,2025-01-01T04:13:30.1Z,4,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1629622,,,1610612747,109,118,2025-01-01T04:13:37Z,6270000,False,,,0,,M. Strus shooting personal FOUL (5 PF) (Reaves 1 FT),"[1629622, 1630559]",1610612739.0,CLE,shooting,,,Strus,M. Strus,,,,,In The Paint (Non-RA),8-16 Center,,,,,204059.0,5.0,0.0,Reaves,1630559.0,,,,,,,,,,,
630,PT01M16.00S,2025-01-01T04:13:49.5Z,4,REGULAR,freethrow,1 of 1,[],1630559,,,1610612747,110,118,2025-01-01T04:13:49Z,6290000,False,,,0,,A. Reaves Free Throw 1 of 1 (35 PTS),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,Made,35.0,,,,,,,,,,,,,,,,,
631,PT01M06.00S,2025-01-01T04:14:03.6Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1630596,5.174113009198422,49.26470588235294,1610612739,110,120,2025-01-01T04:14:07Z,6300000,False,4.0,-4.0,1,left,E. Mobley DUNK (20 PTS) (D. Garland 14 AST),"[1630596, 1629636]",1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,0.54,Made,20.0,,,,,,,D. Garland,1629636.0,14.0,,,,,,,,
633,PT00M56.70S,2025-01-01T04:14:15.8Z,4,REGULAR,3pt,Jump Shot,[],1630559,67.06636005256242,34.31372549019608,1610612747,110,120,2025-01-01T04:14:19Z,6320000,False,-78.0,257.0,1,right,MISS A. Reaves 26' 3PT,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Above the Break 3,24+ Center,26.88,Missed,,,,,,,,,,,,,,,,,,
634,PT00M54.40S,2025-01-01T04:14:18.1Z,4,REGULAR,rebound,defensive,[],1628386,,,1610612739,110,120,2025-01-01T04:14:19Z,6330000,False,,,0,,J. Allen REBOUND (Off:3 Def:11),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Above the Break 3,24+ Center,,,,633.0,,,,,,,,,14.0,11.0,3.0,,,,,
635,PT00M37.30S,2025-01-01T04:14:36.0Z,4,REGULAR,3pt,Jump Shot,[],1629636,30.009855453350852,20.588235294117652,1610612739,110,120,2025-01-01T04:14:41Z,6340000,False,147.0,230.0,1,left,MISS D. Garland 27' 3PT,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,Above the Break 3,24+ Right Center,27.27,Missed,,,,,,,,,,,,,,,,,,
636,PT00M33.00S,2025-01-01T04:14:40.3Z,4,REGULAR,rebound,offensive,[],1629622,,,1610612739,110,120,2025-01-01T04:14:41Z,6350000,False,,,0,,M. Strus REBOUND (Off:1 Def:2),[1629622],1610612739.0,CLE,,,,Strus,M. Strus,,,,,Above the Break 3,24+ Right Center,,,,635.0,,,,,,,,,3.0,2.0,1.0,,,,,
637,PT00M23.50S,2025-01-01T04:14:50.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629636,7.276609724047319,47.79411764705882,1610612739,110,122,2025-01-01T04:14:53Z,6360000,False,11.0,16.0,1,left,D. Garland driving Layup (14 PTS),[1629636],1610612739.0,CLE,driving,,,Garland,D. Garland,,,,,Restricted Area,0-8 Center,1.93,Made,14.0,,,,,,,,,,,,,,,,,
638,PT00M00.00S,2025-01-01T04:15:18.9Z,4,REGULAR,period,end,[],0,,,1610612747,110,122,2025-01-01T04:15:18Z,6370000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
639,PT00M00.00S,2025-01-01T04:17:24.6Z,4,REGULAR,game,end,[],0,,,0,110,122,2025-01-01T04:17:24Z,6380000,False,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
