actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,officialId,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
598,PT04M30.00S,2025-01-22T05:37:04.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],2544,7.933639947437584,41.666666666666664,1610612747,103,88,2025-01-22T05:37:10Z,5920000,False,42.0,22.0,1,left,MISS L. James driving Layup,[2544],1610612747.0,LAL,driving,,,James,L. James,,,,,In The Paint (Non-RA),0-8 Center,,,,,4.72,Missed,,,,,,,,,,,,,,
599,PT04M25.00S,2025-01-22T05:37:09.1Z,4,REGULAR,rebound,offensive,[],203076,,,1610612747,103,88,2025-01-22T05:37:09Z,5930000,False,,,0,,A. Davis REBOUND (Off:4 Def:10),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,598.0,14.0,10.0,4.0,,,,,,,,
600,PT04M25.00S,2025-01-22T05:37:09.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203076,5.590000152587891,50.0,1610612747,105,88,2025-01-22T05:37:09Z,5940000,False,0.0,0.0,1,left,A. Davis tip Layup (29 PTS),[203076],1610612747.0,LAL,tip,,,Davis,A. Davis,,,,,Mid-Range,8-16 Left,,,,,0.0,Made,,,,,,,29.0,,,,,,,
601,PT04M11.00S,2025-01-22T05:37:24.4Z,4,REGULAR,turnover,bad pass,[],1642273,,,1610612764,105,88,2025-01-22T05:37:28Z,5950000,False,,,0,,K. George bad pass TURNOVER (2 TO),"[1642273, 1629060]",1610612764.0,WAS,,,,George,K. George,,,,,Mid-Range,8-16 Center,2.0,Hachimura,1629060.0,,,,,,,,,,,,,,,,,
602,PT04M11.00S,2025-01-22T05:37:24.4Z,4,REGULAR,steal,,[],1629060,,,1610612747,105,88,2025-01-22T05:37:26Z,5960000,False,,,0,,R. Hachimura STEAL (1 STL),[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,,,
603,PT04M01.00S,2025-01-22T05:37:35.4Z,4,REGULAR,turnover,out-of-bounds,[],2544,,,1610612747,105,88,2025-01-22T05:38:04Z,5970000,False,,,0,,L. James bad pass out-of-bounds TURNOVER (5 TO),[2544],1610612747.0,LAL,bad pass,,,James,L. James,,,,,Mid-Range,8-16 Left,5.0,,,,,,,,,,,,,,,,,,,
604,PT03M49.00S,2025-01-22T05:38:01.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1641731,93.2161629434954,54.411764705882355,1610612764,105,88,2025-01-22T05:38:07Z,5980000,False,22.0,11.0,1,right,MISS B. Coulibaly driving Layup,[1641731],1610612764.0,WAS,driving,,,Coulibaly,B. Coulibaly,,,,,Restricted Area,0-8 Center,,,,,2.48,Missed,,,,,,,,,,,,,,
605,PT03M48.00S,2025-01-22T05:38:03.2Z,4,REGULAR,rebound,defensive,[],203076,,,1610612747,105,88,2025-01-22T05:38:03Z,5990000,False,,,0,,A. Davis REBOUND (Off:4 Def:11),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,,,,,,,,,604.0,15.0,11.0,4.0,,,,,,,,
606,PT03M33.00S,2025-01-22T05:38:18.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],2544,9.06701708278581,61.98299632352941,1610612747,105,88,2025-01-22T05:38:22Z,6000000,False,-60.0,33.0,1,left,MISS L. James 6' turnaround fadeaway Shot,[2544],1610612747.0,LAL,turnaround fadeaway,,,James,L. James,,,,,In The Paint (Non-RA),0-8 Center,,,,,6.82,Missed,,,,,,,,,,,,,,
607,PT03M32.00S,2025-01-22T05:38:19.0Z,4,REGULAR,rebound,defensive,[],1642273,,,1610612764,105,88,2025-01-22T05:38:22Z,6010000,False,,,0,,K. George REBOUND (Off:0 Def:1),[1642273],1610612764.0,WAS,,,,George,K. George,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,606.0,1.0,1.0,0.0,,,,,,,,
608,PT03M28.00S,2025-01-22T05:38:23.8Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1630557,75.08212877792378,87.99019607843137,1610612764,105,88,2025-01-22T05:38:34Z,6020000,False,190.0,182.0,1,right,MISS C. Kispert 26' running 3PT,[1630557],1610612764.0,WAS,running,,,Kispert,C. Kispert,,,,,Above the Break 3,24+ Right Center,,,,,26.29,Missed,,,,,,,,,,,,,,
609,PT03M25.00S,2025-01-22T05:38:26.8Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612764,105,88,2025-01-22T05:38:34Z,6030000,False,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,608.0,,,,,,,,,,,
611,PT03M23.00S,2025-01-22T05:38:47.4Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1642259,71.7969776609724,21.07843137254902,1610612764,105,88,2025-01-22T05:38:57Z,6050000,False,-145.0,213.0,1,right,MISS A. Sarr 25' 3PT,[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,Above the Break 3,24+ Left Center,,,,,25.71,Missed,,,,,,,,,,,,,,
612,PT03M19.00S,2025-01-22T05:38:51.4Z,4,REGULAR,rebound,defensive,[],2544,,,1610612747,105,88,2025-01-22T05:38:57Z,6060000,False,,,0,,L. James REBOUND (Off:0 Def:10),[2544],1610612747.0,LAL,,,,James,L. James,,,,,Above the Break 3,24+ Left Center,,,,,,,,,611.0,10.0,10.0,0.0,,,,,,,,
613,PT03M14.00S,2025-01-22T05:39:01.7Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612747,105,88,2025-01-22T05:39:01Z,6070000,False,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
614,PT03M14.00S,2025-01-22T05:41:11.3Z,4,REGULAR,substitution,out,[],2544,,,1610612747,105,88,2025-01-22T05:41:35Z,6080000,False,,,0,,SUB out: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,
615,PT03M14.00S,2025-01-22T05:41:11.3Z,4,REGULAR,substitution,in,[],1642261,,,1610612747,105,88,2025-01-22T05:41:35Z,6090000,False,,,0,,SUB in: D. Knecht,[1642261],1610612747.0,LAL,,,,Knecht,D. Knecht,,,,,,,,,,,,,,,,,,,,,,,,,,
616,PT02M59.00S,2025-01-22T05:42:07.9Z,4,REGULAR,3pt,Jump Shot,[],1630559,35.134691195795014,51.22549019607843,1610612747,105,88,2025-01-22T05:42:20Z,6100000,False,-6.0,278.0,1,left,MISS A. Reaves 27' pullup 3PT,[1630559],1610612747.0,LAL,pullup,,,Reaves,A. Reaves,,,,,Above the Break 3,24+ Center,,,,,27.79,Missed,,,,,,,,,,,,,,
617,PT02M55.00S,2025-01-22T05:42:11.9Z,4,REGULAR,rebound,defensive,[],1642273,,,1610612764,105,88,2025-01-22T05:42:13Z,6110000,False,,,0,,K. George REBOUND (Off:0 Def:2),[1642273],1610612764.0,WAS,,,,George,K. George,,,,,Above the Break 3,24+ Center,,,,,,,,,616.0,2.0,2.0,0.0,,,,,,,,
618,PT02M47.00S,2025-01-22T05:42:19.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629673,89.48751642575559,64.5718443627451,1610612764,105,88,2025-01-22T05:42:36Z,6120000,False,73.0,46.0,1,right,MISS J. Poole 8' driving floating Shot - blocked,"[1629673, 1631108]",1610612764.0,WAS,driving floating,,,Poole,J. Poole,,,,,In The Paint (Non-RA),8-16 Right,,,,,8.64,Missed,Christie,1631108.0,,,,,,,,,,,,
619,PT02M47.00S,2025-01-22T05:42:19.5Z,4,REGULAR,block,,[],1631108,,,1610612764,105,88,2025-01-22T05:42:21Z,6130000,False,,,0,,M. Christie BLOCK (3 BLK),[1631108],1610612747.0,LAL,,,,Christie,M. Christie,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
620,PT02M47.00S,2025-01-22T05:42:19.5Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612764,105,88,2025-01-22T05:42:36Z,6140000,False,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,618.0,,,,,,,,,,,
621,PT02M47.00S,2025-01-22T05:42:39.6Z,4,REGULAR,foul,personal,[],1629060,,,1610612764,105,88,2025-01-22T05:42:47Z,6150000,False,,,0,,R. Hachimura loose ball personal FOUL (1 PF),"[1629060, 1629673]",1610612747.0,LAL,loose ball,,,Hachimura,R. Hachimura,,,,,Mid-Range,8-16 Right,,,,1626300.0,,,,,,,,,,,,,1.0,0.0,Poole,1629673.0
623,PT02M47.00S,2025-01-22T05:42:54.2Z,4,REGULAR,substitution,out,[],1629673,,,1610612764,105,88,2025-01-22T05:42:58Z,6170000,False,,,0,,SUB out: J. Poole,[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,,
624,PT02M47.00S,2025-01-22T05:42:54.2Z,4,REGULAR,substitution,in,[],1630551,,,1610612764,105,88,2025-01-22T05:42:58Z,6180000,False,,,0,,SUB in: J. Champagnie,[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
625,PT02M42.00S,2025-01-22T05:43:18.0Z,4,REGULAR,violation,kicked ball,[],1630559,,,1610612764,105,88,2025-01-22T05:43:21Z,6190000,False,,,0,,A. Reaves kicked ball VIOLATION,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,1626300.0,,,,,,,,,,,,,,,,
626,PT02M36.00S,2025-01-22T05:43:38.1Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1630557,66.01511169513799,49.01960784313726,1610612764,105,88,2025-01-22T05:43:42Z,6200000,False,-5.0,267.0,1,right,MISS C. Kispert 26' 3PT,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,Above the Break 3,24+ Center,,,,,26.7,Missed,,,,,,,,,,,,,,
627,PT02M32.00S,2025-01-22T05:43:40.6Z,4,REGULAR,rebound,defensive,[],203076,,,1610612747,105,88,2025-01-22T05:43:40Z,6210000,False,,,0,,A. Davis REBOUND (Off:4 Def:12),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Above the Break 3,24+ Center,,,,,,,,,626.0,16.0,12.0,4.0,,,,,,,,
628,PT02M11.00S,2025-01-22T05:44:03.0Z,4,REGULAR,2pt,Jump Shot,[],1630559,6.225361366622863,68.62745098039215,1610612747,107,88,2025-01-22T05:44:07Z,6220000,False,-93.0,6.0,1,left,A. Reaves 9' fadeaway Jump Shot (16 PTS) (A. Davis 5 AST),"[1630559, 203076]",1610612747.0,LAL,fadeaway,,,Reaves,A. Reaves,,,,,Mid-Range,8-16 Left,,,,,9.33,Made,,,,,,,16.0,A. Davis,203076.0,5.0,,,,
630,PT01M59.00S,2025-01-22T05:44:17.9Z,4,REGULAR,foul,personal,[],1629060,,,1610612764,107,88,2025-01-22T05:44:37Z,6240000,False,,,0,,R. Hachimura take personal FOUL (2 PF),"[1629060, 1630551]",1610612747.0,LAL,take,,,Hachimura,R. Hachimura,,,,,Above the Break 3,24+ Center,,,,1626300.0,,,,,,,,,,,,,2.0,0.0,Champagnie,1630551.0
632,PT01M59.00S,2025-01-22T05:44:24.1Z,4,REGULAR,substitution,out,[],203076,,,1610612764,107,88,2025-01-22T05:44:41Z,6260000,False,,,0,,SUB out: A. Davis,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
633,PT01M59.00S,2025-01-22T05:44:24.1Z,4,REGULAR,substitution,out,[],1630559,,,1610612764,107,88,2025-01-22T05:44:41Z,6270000,False,,,0,,SUB out: A. Reaves,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,,,
634,PT01M59.00S,2025-01-22T05:44:24.1Z,4,REGULAR,substitution,out,[],1629060,,,1610612764,107,88,2025-01-22T05:44:41Z,6280000,False,,,0,,SUB out: R. Hachimura,[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,,,,,,,,,,,,,,,,,,,,,,
635,PT01M59.00S,2025-01-22T05:44:24.1Z,4,REGULAR,substitution,in,[],1642355,,,1610612764,107,88,2025-01-22T05:44:41Z,6290000,False,,,0,,SUB in: B. James,[1642355],1610612747.0,LAL,,,,James,B. James,,,,,,,,,,,,,,,,,,,,,,,,,,
636,PT01M59.00S,2025-01-22T05:44:24.1Z,4,REGULAR,substitution,in,[],1629637,,,1610612764,107,88,2025-01-22T05:44:41Z,6300000,False,,,0,,SUB in: J. Hayes,[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,
637,PT01M59.00S,2025-01-22T05:44:24.1Z,4,REGULAR,substitution,in,[],1641998,,,1610612764,107,88,2025-01-22T05:44:41Z,6310000,False,,,0,,SUB in: T. Jemison III,[1641998],1610612747.0,LAL,,,,Jemison III,T. Jemison III,,,,,,,,,,,,,,,,,,,,,,,,,,
638,PT01M52.00S,2025-01-22T05:44:50.2Z,4,REGULAR,turnover,bad pass,[],1642273,,,1610612764,107,88,2025-01-22T05:44:55Z,6320000,False,,,0,,K. George bad pass TURNOVER (3 TO),"[1642273, 1642355]",1610612764.0,WAS,,,,George,K. George,,,,,Mid-Range,16-24 Center,3.0,James,1642355.0,,,,,,,,,,,,,,,,,
639,PT01M52.00S,2025-01-22T05:44:50.2Z,4,REGULAR,steal,,[],1642355,,,1610612747,107,88,2025-01-22T05:44:52Z,6330000,False,,,0,,B. James STEAL (1 STL),[1642355],1610612747.0,LAL,,,,James,B. James,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
640,PT01M39.00S,2025-01-22T05:45:02.9Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],1642355,11.169513797634693,31.349571078431367,1610612747,107,88,2025-01-22T05:45:30Z,6340000,False,93.0,52.0,1,left,MISS B. James 10' turnaround fadeaway Shot,[1642355],1610612747.0,LAL,turnaround fadeaway,,,James,B. James,,,,,Mid-Range,8-16 Right,,,,,10.71,Missed,,,,,,,,,,,,,,
641,PT01M37.00S,2025-01-22T05:45:04.9Z,4,REGULAR,rebound,defensive,[],1630551,,,1610612764,107,88,2025-01-22T05:45:34Z,6350000,False,,,0,,J. Champagnie REBOUND (Off:0 Def:1),[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,Mid-Range,8-16 Right,,,,,,,,,640.0,1.0,1.0,0.0,,,,,,,,
642,PT01M36.00S,2025-01-22T05:45:10.5Z,4,REGULAR,timeout,full,['team'],0,,,1610612764,107,88,2025-01-22T05:45:10Z,6360000,False,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
643,PT01M36.00S,2025-01-22T05:46:24.9Z,4,REGULAR,substitution,out,[],1641731,,,1610612764,107,88,2025-01-22T05:46:37Z,6370000,False,,,0,,SUB out: B. Coulibaly,[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,,,,,,,,,,,,,,,,,,,,,,
644,PT01M36.00S,2025-01-22T05:46:24.9Z,4,REGULAR,substitution,out,[],1642259,,,1610612764,107,88,2025-01-22T05:46:37Z,6380000,False,,,0,,SUB out: A. Sarr,[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,,,,,,,,,,,,,,,,,,,,,,
645,PT01M36.00S,2025-01-22T05:46:24.9Z,4,REGULAR,substitution,out,[],1630557,,,1610612764,107,88,2025-01-22T05:46:37Z,6390000,False,,,0,,SUB out: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,,
646,PT01M36.00S,2025-01-22T05:46:24.9Z,4,REGULAR,substitution,in,[],1641774,,,1610612764,107,88,2025-01-22T05:46:37Z,6400000,False,,,0,,SUB in: T. Vukcevic,[1641774],1610612764.0,WAS,,,,Vukcevic,T. Vukcevic,,,,,,,,,,,,,,,,,,,,,,,,,,
647,PT01M36.00S,2025-01-22T05:46:24.9Z,4,REGULAR,substitution,in,[],1631098,,,1610612764,107,88,2025-01-22T05:46:37Z,6410000,False,,,0,,SUB in: J. Davis,[1631098],1610612764.0,WAS,,,,Davis,J. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
648,PT01M36.00S,2025-01-22T05:46:24.9Z,4,REGULAR,substitution,in,[],1630264,,,1610612764,107,88,2025-01-22T05:46:37Z,6420000,False,,,0,,SUB in: A. Gill,[1630264],1610612764.0,WAS,,,,Gill,A. Gill,,,,,,,,,,,,,,,,,,,,,,,,,,
649,PT01M24.00S,2025-01-22T05:46:45.2Z,4,REGULAR,3pt,Jump Shot,[],1631098,89.88173455978975,4.388786764705884,1610612764,107,88,2025-01-22T05:46:49Z,6430000,False,-228.0,43.0,1,right,MISS J. Davis 3PT,[1631098],1610612764.0,WAS,,,,Davis,J. Davis,,,,,Left Corner 3,24+ Left,,,,,23.2,Missed,,,,,,,,,,,,,,
650,PT01M22.00S,2025-01-22T05:46:47.2Z,4,REGULAR,rebound,defensive,[],1641998,,,1610612747,107,88,2025-01-22T05:46:49Z,6440000,False,,,0,,T. Jemison III REBOUND (Off:0 Def:1),[1641998],1610612747.0,LAL,,,,Jemison III,T. Jemison III,,,,,Left Corner 3,24+ Left,,,,,,,,,649.0,1.0,1.0,0.0,,,,,,,,
651,PT01M11.00S,2025-01-22T05:46:58.2Z,4,REGULAR,3pt,Jump Shot,[],1642261,32.769382391590014,73.77450980392157,1610612747,110,88,2025-01-22T05:47:03Z,6450000,False,-119.0,256.0,1,left,D. Knecht 28' 3PT step back (3 PTS) (M. Christie 1 AST),"[1642261, 1631108]",1610612747.0,LAL,step back,,,Knecht,D. Knecht,,,,,Above the Break 3,24+ Left Center,,,,,28.18,Made,,,,,,,3.0,M. Christie,1631108.0,1.0,,,,
653,PT01M02.00S,2025-01-22T05:47:10.7Z,4,REGULAR,3pt,Jump Shot,[],1641774,66.93495400788436,47.30392156862745,1610612764,110,88,2025-01-22T05:47:17Z,6470000,False,-13.0,258.0,1,right,MISS T. Vukcevic 25' 3PT,[1641774],1610612764.0,WAS,,,,Vukcevic,T. Vukcevic,,,,,Above the Break 3,24+ Center,,,,,25.87,Missed,,,,,,,,,,,,,,
654,PT01M00.00S,2025-01-22T05:47:12.7Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612747,110,88,2025-01-22T05:47:17Z,6480000,False,,,0,,TEAM defensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,,653.0,,,,,,,,,,,
656,PT00M41.90S,2025-01-22T05:47:44.8Z,4,REGULAR,2pt,Jump Shot,[],1642261,9.834921156373184,66.43305759803921,1610612747,110,88,2025-01-22T05:48:26Z,6500000,False,-82.0,40.0,1,left,MISS D. Knecht 9' fadeaway bank Shot,[1642261],1610612747.0,LAL,fadeaway bank,,,Knecht,D. Knecht,,,,,Mid-Range,8-16 Left,,,,,9.14,Missed,,,,,,,,,,,,,,
657,PT00M39.80S,2025-01-22T05:47:46.9Z,4,REGULAR,rebound,offensive,[],1641998,,,1610612747,110,88,2025-01-22T05:47:46Z,6510000,False,,,0,,T. Jemison III REBOUND (Off:1 Def:1),[1641998],1610612747.0,LAL,,,,Jemison III,T. Jemison III,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,656.0,2.0,1.0,1.0,,,,,,,,
658,PT00M37.00S,2025-01-22T05:47:50.8Z,4,REGULAR,foul,personal,['2freethrow'],1630264,,,1610612747,110,88,2025-01-22T05:47:56Z,6520000,False,,,0,,A. Gill shooting personal FOUL (1 PF) (Jemison III 2 FT),"[1630264, 1641998]",1610612764.0,WAS,shooting,,,Gill,A. Gill,,,,,In The Paint (Non-RA),0-8 Center,,,,2882.0,,,,,,,,,,,,,1.0,0.0,Jemison III,1641998.0
660,PT00M37.00S,2025-01-22T05:48:16.8Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1641998,,,1610612747,110,88,2025-01-22T05:48:16Z,6540000,False,,,0,,MISS T. Jemison III Free Throw 1 of 2,[1641998],1610612747.0,LAL,,,,Jemison III,T. Jemison III,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
661,PT00M37.00S,2025-01-22T05:48:16.8Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612747,110,88,2025-01-22T05:48:16Z,6550000,False,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,660.0,,,,,,,,,,,
662,PT00M37.00S,2025-01-22T05:48:28.7Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1641998,,,1610612747,111,88,2025-01-22T05:48:28Z,6560000,False,,,0,,T. Jemison III Free Throw 2 of 2 (1 PTS),[1641998],1610612747.0,LAL,,,,Jemison III,T. Jemison III,,,,,,,,,,,,Made,,,,,,,1.0,,,,,,,
663,PT00M24.10S,2025-01-22T05:48:43.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1641774,93.2161629434954,45.09803921568627,1610612764,111,88,2025-01-22T05:48:50Z,6570000,False,-25.0,11.0,1,right,MISS T. Vukcevic reverse Layup,[1641774],1610612764.0,WAS,reverse,,,Vukcevic,T. Vukcevic,,,,,Restricted Area,0-8 Center,,,,,2.7,Missed,,,,,,,,,,,,,,
664,PT00M24.10S,2025-01-22T05:48:43.3Z,4,REGULAR,rebound,defensive,[],1642355,,,1610612747,111,88,2025-01-22T05:49:24Z,6580000,False,,,0,,B. James REBOUND (Off:0 Def:1),[1642355],1610612747.0,LAL,,,,James,B. James,,,,,Restricted Area,0-8 Center,,,,,,,,,663.0,1.0,1.0,0.0,,,,,,,,
665,PT00M00.10S,2025-01-22T05:49:11.0Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612747,111,88,2025-01-22T05:49:29Z,6590000,False,,,0,,LAL shot clock Team TURNOVER,[],1610612747.0,LAL,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
666,PT00M00.00S,2025-01-22T05:49:33.7Z,4,REGULAR,period,end,[],0,,,1610612764,111,88,2025-01-22T05:49:33Z,6600000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
667,PT00M00.00S,2025-01-22T05:51:17.0Z,4,REGULAR,game,end,[],0,,,0,111,88,2025-01-22T05:51:17Z,6610000,False,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
