actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,turnoverTotal,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId,value
627,PT02M07.00S,2022-01-02T02:27:12.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202696,8.229303547963205,42.40196078431372,1610612741,112,111,2022-01-02T02:27:22Z,6180000,38.0,25.0,1,left,N. Vucevic putback Layup (21 PTS),[202696],1610612741.0,CHI,putback,,,Vucevic,N. Vucevic,,,,,,,4.54,Made,,,,,21.0,,,,,,,,,,,,
628,PT02M07.00S,2022-01-02T02:27:14.5Z,4,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1630264,,,1610612741,112,111,2022-01-02T02:27:31Z,6190000,,,0,,A. Gill shooting personal FOUL (5 PF) (Vucevic 1 FT),"[1630264, 202696]",1610612764.0,WAS,shooting,,,Gill,A. Gill,,,,,1363.0,,,,,,,,,,,,5.0,0.0,Vucevic,202696.0,,,,,
630,PT02M07.00S,2022-01-02T02:27:32.9Z,4,REGULAR,freethrow,1 of 1,['2ndchance'],202696,,,1610612741,112,112,2022-01-02T02:27:32Z,6210000,,,0,,N. Vucevic Free Throw 1 of 1 (22 PTS),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,Made,,,,,22.0,,,,,,,,,,,,
631,PT01M55.00S,2022-01-02T02:27:49.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203078,92.9862023653088,56.86274509803921,1610612764,114,112,2022-01-02T02:27:53Z,6220000,34.0,13.0,1,right,B. Beal driving finger roll Layup (25 PTS),[203078],1610612764.0,WAS,driving finger roll,,,Beal,B. Beal,,,,,,,3.68,Made,,,,,25.0,,,,,,,,,,,,
632,PT01M43.00S,2022-01-02T02:28:03.3Z,4,REGULAR,3pt,Jump Shot,[],203897,32.14520367936925,29.166666666666668,1610612741,114,115,2022-01-02T02:28:09Z,6230000,104.0,250.0,1,left,Z. LaVine 27' 3PT  (35 PTS) (D. DeRozan 5 AST),"[203897, 201942]",1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,27.06,Made,,,,,35.0,D. DeRozan,201942.0,5.0,,,,,,,,,
634,PT01M28.00S,2022-01-02T02:28:28.0Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629632,,,1610612764,114,115,2022-01-02T02:28:37Z,6250000,,,0,,C. White shooting personal FOUL (4 PF) (Beal 2 FT),"[1629632, 203078]",1610612741.0,CHI,shooting,,,White,C. White,,,,,1363.0,,,,,,,,,,,,4.0,0.0,Beal,203078.0,,,,,
636,PT01M28.00S,2022-01-02T02:28:57.2Z,4,REGULAR,timeout,full,['team'],0,,,1610612764,114,115,2022-01-02T02:28:57Z,6270000,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
637,PT01M28.00S,2022-01-02T02:28:58.9Z,4,REGULAR,instantreplay,challenge,[],0,,,1610612764,114,115,2022-01-02T02:30:48Z,6280000,,,0,,,[],1610612741.0,CHI,stands,,,,,,,,,1363.0,,,,,,,,,,,,,,,,,,,,
638,PT01M28.00S,2022-01-02T02:31:19.9Z,4,REGULAR,freethrow,1 of 2,[],203078,,,1610612764,115,115,2022-01-02T02:31:19Z,6290000,,,0,,B. Beal Free Throw 1 of 2 (26 PTS),[203078],1610612764.0,WAS,,,,Beal,B. Beal,,,,,,,,Made,,,,,26.0,,,,,,,,,,,,
639,PT01M28.00S,2022-01-02T02:31:34.6Z,4,REGULAR,freethrow,2 of 2,[],203078,,,1610612764,116,115,2022-01-02T02:31:34Z,6300000,,,0,,B. Beal Free Throw 2 of 2 (27 PTS),[203078],1610612764.0,WAS,,,,Beal,B. Beal,,,,,,,,Made,,,,,27.0,,,,,,,,,,,,
640,PT01M20.00S,2022-01-02T02:31:51.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201942,20.05584756898817,64.2156862745098,1610612741,116,115,2022-01-02T02:31:58Z,6310000,-71.0,136.0,1,left,MISS D. DeRozan 15' pullup Shot,[201942],1610612741.0,CHI,pullup,,,DeRozan,D. DeRozan,,,,,,,15.35,Missed,,,,,,,,,,,,,,,,,
641,PT01M19.00S,2022-01-02T02:31:52.0Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612764,116,115,2022-01-02T02:31:58Z,6320000,,,0,,TEAM defensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,,,640.0,,,,,,,,,,,,,,,,
642,PT01M19.00S,2022-01-02T02:31:58.2Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612764,116,115,2022-01-02T02:31:58Z,6330000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
643,PT01M01.00S,2022-01-02T02:32:24.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630166,91.67214191852825,48.529411764705884,1610612764,116,115,2022-01-02T02:32:29Z,6340000,-7.0,26.0,1,right,MISS D. Avdija Layup - blocked,"[1630166, 202696]",1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,2.68,Missed,,,,,,,,,,,,,Vucevic,202696.0,,,
644,PT01M01.00S,2022-01-02T02:32:24.8Z,4,REGULAR,block,,[],202696,,,1610612764,116,115,2022-01-02T02:32:27Z,6350000,,,0,,N. Vucevic BLOCK (1 BLK),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,,,,,,,
645,PT00M58.60S,2022-01-02T02:32:27.2Z,4,REGULAR,rebound,defensive,[],201942,,,1610612741,116,115,2022-01-02T02:32:29Z,6360000,,,0,,D. DeRozan REBOUND (Off:2 Def:7),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,643.0,9.0,7.0,2.0,,,,,,,,,,,,,
646,PT00M54.40S,2022-01-02T02:32:31.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203897,10.33180026281209,47.549019607843135,1610612741,116,115,2022-01-02T02:32:39Z,6370000,12.0,45.0,1,left,MISS Z. LaVine Layup - blocked,"[203897, 203484]",1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,4.63,Missed,,,,,,,,,,,,,Caldwell-Pope,203484.0,,,
647,PT00M54.40S,2022-01-02T02:32:31.8Z,4,REGULAR,block,,[],203484,,,1610612741,116,115,2022-01-02T02:32:34Z,6380000,,,0,,K. Caldwell-Pope BLOCK (1 BLK),[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,
648,PT00M53.60S,2022-01-02T02:32:32.6Z,4,REGULAR,rebound,defensive,[],1630264,,,1610612764,116,115,2022-01-02T02:33:28Z,6390000,,,0,,A. Gill REBOUND (Off:0 Def:3),[1630264],1610612764.0,WAS,,,,Gill,A. Gill,,,,,,,,,646.0,3.0,3.0,0.0,,,,,,,,,,,,,
652,PT00M53.40S,2022-01-02T02:32:36.0Z,4,REGULAR,turnover,out-of-bounds,[],1630264,,,1610612764,116,115,2022-01-02T02:33:56Z,6405000,,,0,,A. Gill step out-of-bounds TURNOVER (1 TO),[1630264],1610612764.0,WAS,step,,,Gill,A. Gill,,,,,2005.0,1.0,,,,,,,,,,,,,,,,,,,
650,PT00M49.20S,2022-01-02T02:33:00.7Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630166,,,1610612741,116,115,2022-01-02T02:33:06Z,6410000,,,0,,D. Avdija shooting personal FOUL (6 PF) (DeRozan 2 FT),"[1630166, 201942]",1610612764.0,WAS,shooting,,,Avdija,D. Avdija,,,,,1363.0,,,,,,,,,,,,6.0,0.0,DeRozan,201942.0,,,,,
653,PT00M49.20S,2022-01-02T02:34:14.1Z,4,REGULAR,timeout,full,['team'],0,,,1610612741,116,115,2022-01-02T02:34:14Z,6430000,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
654,PT00M49.20S,2022-01-02T02:34:17.5Z,4,REGULAR,instantreplay,challenge,[],0,,,1610612741,116,115,2022-01-02T02:34:56Z,6440000,,,0,,,[],1610612764.0,WAS,stands,,,,,,,,,1363.0,,,,,,,,,,,,,,,,,,,,
655,PT00M49.20S,2022-01-02T02:35:12.8Z,4,REGULAR,substitution,out,[],1630166,,,1610612741,116,115,2022-01-02T02:35:16Z,6450000,,,0,,SUB out: D. Avdija,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,
656,PT00M49.20S,2022-01-02T02:35:12.8Z,4,REGULAR,substitution,in,[],1630557,,,1610612741,116,115,2022-01-02T02:35:16Z,6460000,,,0,,SUB in: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,
657,PT00M49.20S,2022-01-02T02:35:41.7Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],201942,,,1610612741,116,116,2022-01-02T02:35:41Z,6470000,,,0,,D. DeRozan Free Throw 1 of 2 (24 PTS),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,Made,,,,,24.0,,,,,,,,,,,,
658,PT00M49.20S,2022-01-02T02:35:56.5Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],201942,,,1610612741,116,117,2022-01-02T02:35:56Z,6480000,,,0,,D. DeRozan Free Throw 2 of 2 (25 PTS),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,Made,,,,,25.0,,,,,,,,,,,,
659,PT00M35.70S,2022-01-02T02:36:17.8Z,4,REGULAR,3pt,Jump Shot,[],1628398,64.99671484888306,45.09803921568628,1610612764,116,117,2022-01-02T02:36:23Z,6490000,-25.0,277.0,1,right,MISS K. Kuzma 27' 3PT,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,27.76,Missed,,,,,,,,,,,,,,,,,
660,PT00M31.50S,2022-01-02T02:36:22.0Z,4,REGULAR,rebound,defensive,[],203897,,,1610612741,116,117,2022-01-02T02:36:23Z,6500000,,,0,,Z. LaVine REBOUND (Off:0 Def:5),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,659.0,5.0,5.0,0.0,,,,,,,,,,,,,
661,PT00M13.00S,2022-01-02T02:36:40.4Z,4,REGULAR,3pt,Jump Shot,[],202696,21.23850197109067,94.36274509803921,1610612741,116,117,2022-01-02T02:36:44Z,6510000,-222.0,147.0,1,left,MISS N. Vucevic 26' 3PT,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,26.61,Missed,,,,,,,,,,,,,,,,,
662,PT00M10.60S,2022-01-02T02:36:43.6Z,4,REGULAR,rebound,defensive,[],1628398,,,1610612764,116,117,2022-01-02T02:36:43Z,6520000,,,0,,K. Kuzma REBOUND (Off:0 Def:12),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,661.0,12.0,12.0,0.0,,,,,,,,,,,,,
663,PT00M10.60S,2022-01-02T02:36:46.8Z,4,REGULAR,timeout,full,['team'],0,,,1610612764,116,117,2022-01-02T02:36:46Z,6530000,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
664,PT00M10.60S,2022-01-02T02:36:49.4Z,4,REGULAR,substitution,out,[],202696,,,1610612764,116,117,2022-01-02T02:38:07Z,6540000,,,0,,SUB out: N. Vucevic,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,,,,,,,
665,PT00M10.60S,2022-01-02T02:36:49.4Z,4,REGULAR,substitution,in,[],1630245,,,1610612764,116,117,2022-01-02T02:38:07Z,6550000,,,0,,SUB in: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,
667,PT00M04.00S,2022-01-02T02:38:36.5Z,4,REGULAR,3pt,Jump Shot,[],1628398,68.01905387647832,78.67647058823529,1610612764,119,117,2022-01-02T02:38:41Z,6570000,143.0,248.0,1,right,K. Kuzma 28' 3PT  (29 PTS) (B. Beal 17 AST),"[1628398, 203078]",1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,28.66,Made,,,,,29.0,B. Beal,203078.0,17.0,,,,,,,,,
669,PT00M03.30S,2022-01-02T02:38:43.6Z,4,REGULAR,timeout,full,['team'],0,,,1610612741,119,117,2022-01-02T02:38:43Z,6590000,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
670,PT00M03.30S,2022-01-02T02:39:26.7Z,4,REGULAR,memo,,[],0,,,1610612741,119,117,2022-01-02T02:39:26Z,6600000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wizards- Bradley Beal Career High Assists- 17
671,PT00M03.30S,2022-01-02T02:39:44.8Z,4,REGULAR,substitution,out,[],1627884,,,1610612741,119,117,2022-01-02T02:39:57Z,6610000,,,0,,SUB out: D. Jones Jr.,[1627884],1610612741.0,CHI,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
672,PT00M03.30S,2022-01-02T02:39:44.8Z,4,REGULAR,substitution,in,[],202696,,,1610612741,119,117,2022-01-02T02:39:57Z,6620000,,,0,,SUB in: N. Vucevic,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,,,,,,,
673,PT00M00.10S,2022-01-02T02:40:24.5Z,4,REGULAR,3pt,Jump Shot,[],201942,4.944152431011826,97.05882352941177,1610612741,119,120,2022-01-02T02:41:59Z,6630000,-235.0,-6.0,1,left,D. DeRozan 3PT pullup (28 PTS) (C. White 5 AST),"[201942, 1629632]",1610612741.0,CHI,pullup,,,DeRozan,D. DeRozan,,,,,,,23.54,Made,,,,,28.0,C. White,1629632.0,5.0,,,,,,,,,
675,PT00M00.00S,2022-01-02T02:40:59.1Z,4,REGULAR,instantreplay,request,[],0,,,1610612764,119,120,2022-01-02T02:41:32Z,6650000,,,0,,,[],,,stands,,,,,,,,,1363.0,,,,,,,,,,,,,,,,,,,,End Period - Good Basket
676,PT00M00.00S,2022-01-02T02:41:38.0Z,4,REGULAR,period,end,[],0,,,1610612764,119,120,2022-01-02T02:41:38Z,6660000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
677,PT00M00.00S,2022-01-02T02:41:42.9Z,4,REGULAR,game,end,[],0,,,0,119,120,2022-01-02T02:41:42Z,6670000,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
