actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,shotActionNumber,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,assistPlayerNameInitial,assistPersonId,assistTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,value
644,PT01M01.00S,2022-03-05T02:16:10.7Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612764,108,113,2022-03-05T02:16:10Z,6350000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
645,PT01M01.00S,2022-03-05T02:16:24.8Z,4,REGULAR,timeout,full,['team'],0,,,1610612764,108,113,2022-03-05T02:16:24Z,6360000,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
646,PT01M01.00S,2022-03-05T02:16:26.9Z,4,REGULAR,instantreplay,challenge,[],0,,,1610612764,108,113,2022-03-05T02:20:53Z,6370000,,,0,,,[],1610612737.0,ATL,stands,,,,,,,,,1148.0,,,,,,,,,,,,,,,,,,,,
647,PT00M50.30S,2022-03-05T02:20:01.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203526,7.835085413929041,51.470588235294116,1610612764,108,113,2022-03-05T02:20:07Z,6380000,-7.0,21.0,1,left,MISS R. Neto Layup,[203526],1610612764.0,WAS,,,,Neto,R. Neto,,,,,,,,,,Missed,,,,,,2.24,,,,,,,,,
649,PT00M46.50S,2022-03-05T02:20:05.6Z,4,REGULAR,rebound,defensive,[],1629027,,,1610612737,108,113,2022-03-05T02:20:07Z,6400000,,,0,,T. Young REBOUND (Off:1 Def:3),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,647.0,,,,,,,,,4.0,3.0,1.0,,,
650,PT00M33.80S,2022-03-05T02:20:18.3Z,4,REGULAR,3pt,Jump Shot,[],1629027,62.63140604467805,55.63725490196079,1610612737,108,113,2022-03-05T02:20:23Z,6410000,28.0,299.0,1,right,MISS T. Young 30' 3PT,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,Missed,,,,,,30.01,,,,,,,,,
651,PT00M30.00S,2022-03-05T02:20:22.1Z,4,REGULAR,rebound,defensive,[],1629060,,,1610612764,108,113,2022-03-05T02:20:23Z,6420000,,,0,,R. Hachimura REBOUND (Off:0 Def:6),[1629060],1610612764.0,WAS,,,,Hachimura,R. Hachimura,,,,,,,,,,,650.0,,,,,,,,,6.0,6.0,0.0,,,
652,PT00M27.60S,2022-03-05T02:20:27.6Z,4,REGULAR,foul,personal,[],1629631,,,1610612764,108,113,2022-03-05T02:20:48Z,6430000,,,0,,D. Hunter personal FOUL (5 PF),"[1629631, 1628398]",1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,202007.0,5.0,0.0,Kuzma,1628398.0,,,,,,,,,,,,,,,,
654,PT00M27.60S,2022-03-05T02:20:52.8Z,4,REGULAR,timeout,full,['team'],0,,,1610612764,108,113,2022-03-05T02:20:52Z,6450000,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
655,PT00M25.80S,2022-03-05T02:22:15.4Z,4,REGULAR,3pt,Jump Shot,[],203484,14.011169513797633,3.1862745098039214,1610612764,111,113,2022-03-05T02:22:21Z,6460000,234.0,79.0,1,left,K. Caldwell-Pope 24' 3PT  (28 PTS) (K. Kuzma 10 AST),"[203484, 1628398]",1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,Made,,28.0,,,,24.71,K. Kuzma,1628398.0,10.0,,,,,,
657,PT00M12.30S,2022-03-05T02:22:38.2Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630166,,,1610612737,111,113,2022-03-05T02:22:47Z,6480000,,,0,,D. Avdija shooting personal FOUL (1 PF) (Young 2 FT),"[1630166, 1629027]",1610612764.0,WAS,shooting,,,Avdija,D. Avdija,,,,,202007.0,1.0,0.0,Young,1629027.0,,,,,,,,,,,,,,,,
659,PT00M12.30S,2022-03-05T02:23:07.5Z,4,REGULAR,freethrow,1 of 2,[],1629027,,,1610612737,111,114,2022-03-05T02:23:07Z,6500000,,,0,,T. Young Free Throw 1 of 2 (22 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,Made,,22.0,,,,,,,,,,,,,
660,PT00M12.30S,2022-03-05T02:23:23.7Z,4,REGULAR,substitution,out,[],203526,,,1610612737,111,114,2022-03-05T02:23:29Z,6510000,,,0,,SUB out: R. Neto,[203526],1610612764.0,WAS,,,,Neto,R. Neto,,,,,,,,,,,,,,,,,,,,,,,,,
661,PT00M12.30S,2022-03-05T02:23:23.7Z,4,REGULAR,substitution,in,[],1629655,,,1610612737,111,114,2022-03-05T02:23:29Z,6520000,,,0,,SUB in: D. Gafford,[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,
662,PT00M12.30S,2022-03-05T02:23:43.6Z,4,REGULAR,freethrow,2 of 2,[],1629027,,,1610612737,111,115,2022-03-05T02:23:43Z,6530000,,,0,,T. Young Free Throw 2 of 2 (23 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,Made,,23.0,,,,,,,,,,,,,
663,PT00M12.30S,2022-03-05T02:23:47.6Z,4,REGULAR,timeout,full,['team'],0,,,1610612764,111,115,2022-03-05T02:23:47Z,6540000,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
664,PT00M12.30S,2022-03-05T02:24:43.1Z,4,REGULAR,substitution,out,[],1629655,,,1610612764,111,115,2022-03-05T02:25:01Z,6550000,,,0,,SUB out: D. Gafford,[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,
665,PT00M12.30S,2022-03-05T02:24:43.1Z,4,REGULAR,substitution,in,[],203526,,,1610612764,111,115,2022-03-05T02:25:01Z,6560000,,,0,,SUB in: R. Neto,[203526],1610612764.0,WAS,,,,Neto,R. Neto,,,,,,,,,,,,,,,,,,,,,,,,,
666,PT00M05.90S,2022-03-05T02:25:24.4Z,4,REGULAR,3pt,Jump Shot,[],203526,29.25427069645204,83.33333333333334,1610612764,114,115,2022-03-05T02:25:29Z,6570000,-167.0,222.0,1,left,R. Neto 27' 3PT  (7 PTS) (K. Kuzma 11 AST),"[203526, 1628398]",1610612764.0,WAS,,,,Neto,R. Neto,,,,,,,,,,Made,,7.0,,,,27.8,K. Kuzma,1628398.0,11.0,,,,,,
668,PT00M05.30S,2022-03-05T02:25:33.0Z,4,REGULAR,timeout,full,['team'],0,,,1610612737,114,115,2022-03-05T02:25:33Z,6590000,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
669,PT00M05.30S,2022-03-05T02:26:18.6Z,4,REGULAR,substitution,out,[],1626153,,,1610612737,114,115,2022-03-05T02:26:48Z,6600000,,,0,,SUB out: D. Wright,[1626153],1610612737.0,ATL,,,,Wright,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,,
670,PT00M05.30S,2022-03-05T02:26:18.6Z,4,REGULAR,substitution,in,[],201568,,,1610612737,114,115,2022-03-05T02:26:48Z,6610000,,,0,,SUB in: D. Gallinari,[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,,,,,,,,,,,,,,,,,,,,
671,PT00M03.70S,2022-03-05T02:27:16.4Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203526,,,1610612737,114,115,2022-03-05T02:27:35Z,6620000,,,0,,R. Neto take personal FOUL (4 PF) (Young 2 FT),"[203526, 1629027]",1610612764.0,WAS,take,,,Neto,R. Neto,,,,,1148.0,4.0,0.0,Young,1629027.0,,,,,,,,,,,,,,,,
673,PT00M03.70S,2022-03-05T02:27:54.8Z,4,REGULAR,freethrow,1 of 2,[],1629027,,,1610612737,114,116,2022-03-05T02:27:54Z,6640000,,,0,,T. Young Free Throw 1 of 2 (24 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,Made,,24.0,,,,,,,,,,,,,
674,PT00M03.70S,2022-03-05T02:27:55.6Z,4,REGULAR,substitution,out,[],201568,,,1610612737,114,116,2022-03-05T02:28:09Z,6650000,,,0,,SUB out: D. Gallinari,[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,,,,,,,,,,,,,,,,,,,,
675,PT00M03.70S,2022-03-05T02:27:55.6Z,4,REGULAR,substitution,in,[],1626153,,,1610612737,114,116,2022-03-05T02:28:09Z,6660000,,,0,,SUB in: D. Wright,[1626153],1610612737.0,ATL,,,,Wright,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,,
676,PT00M03.70S,2022-03-05T02:28:17.4Z,4,REGULAR,freethrow,2 of 2,[],1629027,,,1610612737,114,117,2022-03-05T02:28:17Z,6670000,,,0,,T. Young Free Throw 2 of 2 (25 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,Made,,25.0,,,,,,,,,,,,,
677,PT00M00.70S,2022-03-05T02:28:32.3Z,4,REGULAR,3pt,Jump Shot,[],1628398,53.95860709592641,27.450980392156865,1610612764,114,117,2022-03-05T02:29:15Z,6680000,113.0,455.0,1,left,MISS K. Kuzma 46' 3PT,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,Missed,,,,,,46.85,,,,,,,,,
678,PT00M00.70S,2022-03-05T02:28:32.3Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612764,114,117,2022-03-05T02:29:15Z,6690000,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,,,,,677.0,,,,,,,,,,,,,,
679,PT00M00.00S,2022-03-05T02:28:38.6Z,4,REGULAR,period,end,[],0,,,1610612764,114,117,2022-03-05T02:28:38Z,6700000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
680,PT00M00.00S,2022-03-05T02:28:44.5Z,4,REGULAR,game,end,[],0,,,0,114,117,2022-03-05T02:28:44Z,6710000,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
