actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,shotDistance,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
626,PT03M41.00S,2022-01-16T02:17:43.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203994,93.77463863337714,39.46078431372549,1610612757,96,106,2022-01-16T02:17:47Z,6190000,-53.0,6.0,1,right,MISS J. Nurkic Layup,[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,Missed,,,,,,5.3,,,,,,,,,
627,PT03M40.00S,2022-01-16T02:17:44.7Z,4,REGULAR,rebound,offensive,[],203994,,,1610612757,96,106,2022-01-16T02:17:44Z,6200000,,,0,,J. Nurkic REBOUND (Off:3 Def:11),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,626.0,14.0,11.0,3.0,,,,,,,,,,,
628,PT03M37.00S,2022-01-16T02:17:47.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203994,93.38042049934296,36.51960784313725,1610612757,96,106,2022-01-16T02:17:51Z,6210000,-67.0,10.0,1,right,MISS J. Nurkic 6' Layup,[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,Missed,,,,,,6.81,,,,,,,,,
629,PT03M34.00S,2022-01-16T02:17:50.8Z,4,REGULAR,rebound,defensive,[],1628988,,,1610612764,96,106,2022-01-16T02:17:51Z,6220000,,,0,,A. Holiday REBOUND (Off:1 Def:2),[1628988],1610612764.0,WAS,,,,Holiday,A. Holiday,,,,,,,,,,,628.0,3.0,2.0,1.0,,,,,,,,,,,
630,PT03M28.00S,2022-01-16T02:17:56.2Z,4,REGULAR,3pt,Jump Shot,[],203484,4.155716162943495,3.6764705882352944,1610612764,96,106,2022-01-16T02:18:05Z,6230000,232.0,-13.0,1,left,MISS K. Caldwell-Pope 3PT,[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,Missed,,,,,,23.2,,,,,,,,,
632,PT03M28.00S,2022-01-16T02:17:56.2Z,4,REGULAR,rebound,offensive,[],1628988,,,1610612764,96,106,2022-01-16T02:18:05Z,6250000,,,0,,A. Holiday REBOUND (Off:2 Def:2),[1628988],1610612764.0,WAS,,,,Holiday,A. Holiday,,,,,,,,,,,630.0,4.0,2.0,2.0,,,,,,,,,,,
633,PT03M20.00S,2022-01-16T02:18:07.0Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1628398,24.52365308804205,9.558823529411764,1610612764,96,106,2022-01-16T02:18:56Z,6260000,202.0,178.0,1,left,MISS K. Kuzma 26' 3PT,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,Missed,,,,,,26.94,,,,,,,,,
634,PT03M20.00S,2022-01-16T02:18:07.0Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612764,96,106,2022-01-16T02:21:11Z,6270000,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,,,,,633.0,,,,,,,,,,,,,,
637,PT03M20.00S,2022-01-16T02:18:20.5Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612764,96,106,2022-01-16T02:21:11Z,6280000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
636,PT03M20.00S,2022-01-16T02:18:34.0Z,4,REGULAR,timeout,full,['team'],0,,,1610612764,96,106,2022-01-16T02:21:11Z,6290000,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
638,PT03M17.00S,2022-01-16T02:20:00.8Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],203915,35.43035479632063,45.83333333333333,1610612764,96,106,2022-01-16T02:21:11Z,6300000,21.0,281.0,1,left,MISS S. Dinwiddie 28' pullup 3PT,[203915],1610612764.0,WAS,pullup,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,Missed,,,,,,28.13,,,,,,,,,
639,PT03M14.00S,2022-01-16T02:20:03.8Z,4,REGULAR,rebound,offensive,[],1628398,,,1610612764,96,106,2022-01-16T02:20:05Z,6310000,,,0,,K. Kuzma REBOUND (Off:4 Def:6),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,638.0,10.0,6.0,4.0,,,,,,,,,,,
640,PT03M12.00S,2022-01-16T02:20:05.6Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1628988,31.488173455978973,14.215686274509803,1610612764,96,106,2022-01-16T02:20:12Z,6320000,179.0,243.0,1,left,MISS A. Holiday 30' 3PT,[1628988],1610612764.0,WAS,,,,Holiday,A. Holiday,,,,,,,,,,Missed,,,,,,30.22,,,,,,,,,
641,PT03M10.00S,2022-01-16T02:20:07.6Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612757,96,106,2022-01-16T02:20:12Z,6330000,,,0,,TEAM defensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,,,,,640.0,,,,,,,,,,,,,,
642,PT03M10.00S,2022-01-16T02:20:12.0Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626149,,,1610612757,96,106,2022-01-16T02:20:25Z,6340000,,,0,,M. Harrell loose ball personal FOUL (5 PF) (Covington 2 FT),"[1626149, 203496]",1610612764.0,WAS,loose ball,,,Harrell,M. Harrell,,,,,1146.0,5.0,0.0,Covington,203496.0,,,,,,,,,,,,,,,,
644,PT03M10.00S,2022-01-16T02:20:42.7Z,4,REGULAR,freethrow,1 of 2,[],203496,,,1610612757,96,106,2022-01-16T02:20:42Z,6360000,,,0,,MISS R. Covington Free Throw 1 of 2,[203496],1610612757.0,POR,,,,Covington,R. Covington,,,,,,,,,,Missed,,,,,,,,,,,,,,,
645,PT03M10.00S,2022-01-16T02:20:42.7Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612757,96,106,2022-01-16T02:20:42Z,6370000,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,,,,,644.0,,,,,,,,,,,,,,
646,PT03M10.00S,2022-01-16T02:20:59.5Z,4,REGULAR,freethrow,2 of 2,[],203496,,,1610612757,96,107,2022-01-16T02:20:59Z,6380000,,,0,,R. Covington Free Throw 2 of 2 (15 PTS),[203496],1610612757.0,POR,,,,Covington,R. Covington,,,,,,,,,,Made,,,,,15.0,,,,,,,,,,
647,PT02M57.00S,2022-01-16T02:21:12.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628398,7.5722733245729295,52.94117647058824,1610612764,98,107,2022-01-16T02:21:17Z,6390000,-15.0,19.0,1,left,K. Kuzma cutting finger roll Layup (16 PTS) (A. Holiday 2 AST),"[1628398, 1628988]",1610612764.0,WAS,cutting finger roll,,,Kuzma,K. Kuzma,,,,,,,,,,Made,,,,,16.0,2.38,A. Holiday,1628988.0,2.0,,,,,,
649,PT02M46.00S,2022-01-16T02:21:23.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203994,90.22667542706965,52.69607843137255,1610612757,98,109,2022-01-16T02:21:28Z,6410000,13.0,39.0,1,right,J. Nurkic Layup (23 PTS) (A. Simons 11 AST),"[203994, 1629014]",1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,Made,,,,,23.0,4.16,A. Simons,1629014.0,11.0,,,,,,
651,PT02M40.00S,2022-01-16T02:21:31.9Z,4,REGULAR,foul,personal,['2freethrow'],203994,,,1610612764,98,109,2022-01-16T02:21:37Z,6430000,,,0,,J. Nurkic shooting personal FOUL (5 PF) (Holiday 2 FT),"[203994, 1628988]",1610612757.0,POR,shooting,,,Nurkic,J. Nurkic,,,,,202901.0,5.0,0.0,Holiday,1628988.0,,,,,,,,,,,,,,,,
653,PT02M40.00S,2022-01-16T02:21:55.1Z,4,REGULAR,freethrow,1 of 2,[],1628988,,,1610612764,99,109,2022-01-16T02:21:55Z,6450000,,,0,,A. Holiday Free Throw 1 of 2 (9 PTS),[1628988],1610612764.0,WAS,,,,Holiday,A. Holiday,,,,,,,,,,Made,,,,,9.0,,,,,,,,,,
654,PT02M40.00S,2022-01-16T02:22:08.0Z,4,REGULAR,freethrow,2 of 2,[],1628988,,,1610612764,100,109,2022-01-16T02:22:08Z,6460000,,,0,,A. Holiday Free Throw 2 of 2 (10 PTS),[1628988],1610612764.0,WAS,,,,Holiday,A. Holiday,,,,,,,,,,Made,,,,,10.0,,,,,,,,,,
655,PT02M24.00S,2022-01-16T02:22:26.0Z,4,REGULAR,3pt,Jump Shot,[],1629642,66.70499342969777,54.166666666666664,1610612757,100,109,2022-01-16T02:22:30Z,6470000,21.0,260.0,1,right,MISS N. Little 26' 3PT,[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,,,,,,Missed,,,,,,26.13,,,,,,,,,
656,PT02M20.00S,2022-01-16T02:22:30.0Z,4,REGULAR,rebound,defensive,[],203484,,,1610612764,100,109,2022-01-16T02:22:30Z,6480000,,,0,,K. Caldwell-Pope REBOUND (Off:0 Def:2),[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,655.0,2.0,2.0,0.0,,,,,,,,,,,
657,PT02M15.00S,2022-01-16T02:22:37.1Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612764,100,109,2022-01-16T02:22:37Z,6490000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
658,PT02M15.00S,2022-01-16T02:22:38.0Z,4,REGULAR,substitution,out,[],1629642,,,1610612764,100,109,2022-01-16T02:22:44Z,6500000,,,0,,SUB out: N. Little,[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,,,,,,,,,,,,,,,,,,,,,
659,PT02M15.00S,2022-01-16T02:22:38.0Z,4,REGULAR,substitution,in,[],1628372,,,1610612764,100,109,2022-01-16T02:22:44Z,6510000,,,0,,SUB in: D. Smith Jr.,[1628372],1610612757.0,POR,,,,Smith Jr.,D. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
660,PT02M13.00S,2022-01-16T02:22:58.2Z,4,REGULAR,2pt,Jump Shot,[],203484,7.046649145860711,16.911764705882355,1610612764,102,109,2022-01-16T02:23:04Z,6520000,165.0,14.0,1,left,K. Caldwell-Pope 16' pullup Jump Shot (8 PTS) (S. Dinwiddie 7 AST),"[203484, 203915]",1610612764.0,WAS,pullup,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,Made,,,,,8.0,16.6,S. Dinwiddie,203915.0,7.0,,,,,,
662,PT01M54.00S,2022-01-16T02:23:20.1Z,4,REGULAR,foul,offensive,[],203994,,,1610612757,102,109,2022-01-16T02:23:28Z,6540000,,,0,,J. Nurkic charge offensive FOUL (6 PF),"[203994, 203915]",1610612757.0,POR,charge,,,Nurkic,J. Nurkic,,,,,202901.0,6.0,0.0,Dinwiddie,203915.0,,,,,,,,,,,,,,,,
664,PT01M54.00S,2022-01-16T02:23:20.1Z,4,REGULAR,turnover,offensive foul,[],203994,,,1610612757,102,109,2022-01-16T02:23:20Z,6560000,,,0,,J. Nurkic offensive foul TURNOVER (4 TO),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,202901.0,,,,,,,,,,,,,,,4.0,,,,,
665,PT01M54.00S,2022-01-16T02:23:32.3Z,4,REGULAR,substitution,out,[],203994,,,1610612764,102,109,2022-01-16T02:23:37Z,6570000,,,0,,SUB out: J. Nurkic,[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,,,,,,
666,PT01M54.00S,2022-01-16T02:23:32.3Z,4,REGULAR,substitution,in,[],1629642,,,1610612764,102,109,2022-01-16T02:23:37Z,6580000,,,0,,SUB in: N. Little,[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,,,,,,,,,,,,,,,,,,,,,
667,PT01M43.00S,2022-01-16T02:24:08.2Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1628398,28.465834428383708,86.27450980392157,1610612764,102,109,2022-01-16T02:24:14Z,6590000,-181.0,215.0,1,left,MISS K. Kuzma 28' 3PT,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,Missed,,,,,,28.14,,,,,,,,,
668,PT01M41.00S,2022-01-16T02:24:10.2Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612757,102,109,2022-01-16T02:24:14Z,6600000,,,0,,TEAM defensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,,,,,667.0,,,,,,,,,,,,,,
669,PT01M41.00S,2022-01-16T02:24:16.9Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612757,102,109,2022-01-16T02:24:16Z,6610000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
670,PT01M16.00S,2022-01-16T02:24:43.6Z,4,REGULAR,2pt,Jump Shot,[],1629014,79.97700394218134,24.509803921568626,1610612757,102,111,2022-01-16T02:24:50Z,6620000,-127.0,136.0,1,right,A. Simons 18' floating Jump Shot (30 PTS),[1629014],1610612757.0,POR,floating,,,Simons,A. Simons,,,,,,,,,,Made,,,,,30.0,18.62,,,,,,,,,
671,PT01M11.00S,2022-01-16T02:24:50.8Z,4,REGULAR,3pt,Jump Shot,[],203915,26.888961892247043,88.97058823529412,1610612764,102,111,2022-01-16T02:24:59Z,6630000,-195.0,200.0,1,left,MISS S. Dinwiddie 27' pullup 3PT,[203915],1610612764.0,WAS,pullup,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,Missed,,,,,,27.95,,,,,,,,,
672,PT01M09.00S,2022-01-16T02:24:56.1Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612764,102,111,2022-01-16T02:24:56Z,6640000,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,,,,,671.0,,,,,,,,,,,,,,
673,PT01M09.00S,2022-01-16T02:24:57.5Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612764,102,111,2022-01-16T02:24:57Z,6650000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
674,PT01M02.00S,2022-01-16T02:25:17.6Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],203915,25.57490144546649,86.02941176470588,1610612764,105,111,2022-01-16T02:25:22Z,6660000,-180.0,188.0,1,left,S. Dinwiddie 26' 3PT  (24 PTS) (M. Harrell 2 AST),"[203915, 1626149]",1610612764.0,WAS,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,Made,,,,,24.0,26.03,M. Harrell,1626149.0,2.0,,,,,,
676,PT00M49.10S,2022-01-16T02:25:36.9Z,4,REGULAR,3pt,Jump Shot,[],203496,75.50919842312747,11.519607843137255,1610612757,105,111,2022-01-16T02:25:41Z,6680000,-192.0,178.0,1,right,MISS R. Covington 26' 3PT,[203496],1610612757.0,POR,,,,Covington,R. Covington,,,,,,,,,,Missed,,,,,,26.19,,,,,,,,,
677,PT00M46.00S,2022-01-16T02:25:40.0Z,4,REGULAR,rebound,offensive,[],1628372,,,1610612757,105,111,2022-01-16T02:25:41Z,6690000,,,0,,D. Smith Jr. REBOUND (Off:1 Def:2),[1628372],1610612757.0,POR,,,,Smith Jr.,D. Smith Jr.,,,,,,,,,,,676.0,3.0,2.0,1.0,,,,,,,,,,,
678,PT00M45.50S,2022-01-16T02:25:40.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628372,92.85479632063075,53.431372549019606,1610612757,105,111,2022-01-16T02:25:44Z,6700000,17.0,15.0,1,right,MISS D. Smith Jr. Layup - blocked,"[1628372, 1628398]",1610612757.0,POR,,,,Smith Jr.,D. Smith Jr.,,,,,,,,,,Missed,,,,,,2.26,,,,,,,Kuzma,1628398.0,
679,PT00M45.50S,2022-01-16T02:25:40.5Z,4,REGULAR,block,,[],1628398,,,1610612757,105,111,2022-01-16T02:25:43Z,6710000,,,0,,K. Kuzma BLOCK (2 BLK),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,
680,PT00M42.50S,2022-01-16T02:25:43.5Z,4,REGULAR,rebound,defensive,[],1628398,,,1610612764,105,111,2022-01-16T02:25:44Z,6720000,,,0,,K. Kuzma REBOUND (Off:4 Def:7),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,678.0,11.0,7.0,4.0,,,,,,,,,,,
681,PT00M41.00S,2022-01-16T02:25:45.0Z,4,REGULAR,turnover,bad pass,[],1628398,,,1610612764,105,111,2022-01-16T02:25:48Z,6730000,,,0,,K. Kuzma bad pass TURNOVER (5 TO),"[1628398, 203496]",1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,5.0,Covington,203496.0,,,
682,PT00M41.00S,2022-01-16T02:25:45.0Z,4,REGULAR,steal,,[],203496,,,1610612757,105,111,2022-01-16T02:25:47Z,6740000,,,0,,R. Covington STEAL (4 STL),[203496],1610612757.0,POR,,,,Covington,R. Covington,,,,,,,,,,,,,,,,,,,,,,,,,
683,PT00M31.60S,2022-01-16T02:25:55.7Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628988,,,1610612757,105,111,2022-01-16T02:26:00Z,6750000,,,0,,A. Holiday personal FOUL (2 PF) (Simons 2 FT),"[1628988, 1629014]",1610612764.0,WAS,,,,Holiday,A. Holiday,,,,,202901.0,2.0,0.0,Simons,1629014.0,,,,,,,,,,,,,,,,
685,PT00M31.60S,2022-01-16T02:26:24.6Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1629014,,,1610612757,105,112,2022-01-16T02:26:44Z,6770000,,,0,,A. Simons Free Throw 1 of 2 (31 PTS),[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,Made,,,,,31.0,,,,,,,,,,
686,PT00M31.60S,2022-01-16T02:26:24.6Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1629014,,,1610612757,105,112,2022-01-16T02:26:44Z,6780000,,,0,,MISS A. Simons Free Throw 2 of 2,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,Missed,,,,,,,,,,,,,,,
687,PT00M31.30S,2022-01-16T02:26:24.9Z,4,REGULAR,rebound,defensive,[],1628398,,,1610612764,105,112,2022-01-16T02:27:25Z,6790000,,,0,,K. Kuzma REBOUND (Off:4 Def:8),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,686.0,12.0,8.0,4.0,,,,,,,,,,,
688,PT00M31.30S,2022-01-16T02:26:43.0Z,4,REGULAR,timeout,full,['team'],0,,,1610612764,105,112,2022-01-16T02:27:32Z,6800000,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
689,PT00M28.10S,2022-01-16T02:28:12.5Z,4,REGULAR,2pt,Jump Shot,[],203484,6.389618922470433,12.5,1610612764,105,112,2022-01-16T02:28:17Z,6810000,188.0,8.0,1,left,MISS K. Caldwell-Pope 18' Jump Shot,[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,Missed,,,,,,18.77,,,,,,,,,
690,PT00M26.00S,2022-01-16T02:28:14.8Z,4,REGULAR,rebound,offensive,[],1628988,,,1610612764,105,112,2022-01-16T02:28:14Z,6820000,,,0,,A. Holiday REBOUND (Off:3 Def:2),[1628988],1610612764.0,WAS,,,,Holiday,A. Holiday,,,,,,,,,,,689.0,5.0,2.0,3.0,,,,,,,,,,,
691,PT00M24.40S,2022-01-16T02:28:16.3Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],203915,33.196452036793694,60.78431372549019,1610612764,108,112,2022-01-16T02:28:20Z,6830000,-54.0,260.0,1,left,S. Dinwiddie 26' 3PT  (27 PTS) (A. Holiday 3 AST),"[203915, 1628988]",1610612764.0,WAS,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,Made,,,,,27.0,26.5,A. Holiday,1628988.0,3.0,,,,,,
694,PT00M22.70S,2022-01-16T02:28:22.2Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628398,,,1610612757,108,112,2022-01-16T02:28:29Z,6860000,,,0,,K. Kuzma personal FOUL (2 PF) (McLemore 2 FT),"[1628398, 203463]",1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,1146.0,2.0,0.0,McLemore,203463.0,,,,,,,,,,,,,,,,
696,PT00M22.70S,2022-01-16T02:28:57.1Z,4,REGULAR,freethrow,1 of 2,[],203463,,,1610612757,108,112,2022-01-16T02:28:57Z,6880000,,,0,,MISS B. McLemore Free Throw 1 of 2,[203463],1610612757.0,POR,,,,McLemore,B. McLemore,,,,,,,,,,Missed,,,,,,,,,,,,,,,
697,PT00M22.70S,2022-01-16T02:28:57.1Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612757,108,112,2022-01-16T02:28:57Z,6890000,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,,,,,696.0,,,,,,,,,,,,,,
698,PT00M22.70S,2022-01-16T02:29:14.1Z,4,REGULAR,freethrow,2 of 2,[],203463,,,1610612757,108,113,2022-01-16T02:29:14Z,6900000,,,0,,B. McLemore Free Throw 2 of 2 (10 PTS),[203463],1610612757.0,POR,,,,McLemore,B. McLemore,,,,,,,,,,Made,,,,,10.0,,,,,,,,,,
699,PT00M16.10S,2022-01-16T02:29:23.2Z,4,REGULAR,3pt,Jump Shot,[],203915,29.517082785808146,9.313725490196079,1610612764,108,113,2022-01-16T02:29:27Z,6910000,203.0,225.0,1,left,MISS S. Dinwiddie 30' 3PT,[203915],1610612764.0,WAS,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,Missed,,,,,,30.33,,,,,,,,,
700,PT00M13.50S,2022-01-16T02:29:25.9Z,4,REGULAR,rebound,defensive,[],1628372,,,1610612757,108,113,2022-01-16T02:29:25Z,6920000,,,0,,D. Smith Jr. REBOUND (Off:1 Def:3),[1628372],1610612757.0,POR,,,,Smith Jr.,D. Smith Jr.,,,,,,,,,,,699.0,4.0,3.0,1.0,,,,,,,,,,,
701,PT00M10.80S,2022-01-16T02:29:29.8Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628988,,,1610612757,108,113,2022-01-16T02:29:35Z,6930000,,,0,,A. Holiday personal FOUL (3 PF) (Smith Jr. 2 FT),"[1628988, 1628372]",1610612764.0,WAS,,,,Holiday,A. Holiday,,,,,202901.0,3.0,0.0,Smith Jr.,1628372.0,,,,,,,,,,,,,,,,
703,PT00M10.80S,2022-01-16T02:29:54.6Z,4,REGULAR,freethrow,1 of 2,[],1628372,,,1610612757,108,114,2022-01-16T02:29:54Z,6950000,,,0,,D. Smith Jr. Free Throw 1 of 2 (8 PTS),[1628372],1610612757.0,POR,,,,Smith Jr.,D. Smith Jr.,,,,,,,,,,Made,,,,,8.0,,,,,,,,,,
704,PT00M10.80S,2022-01-16T02:30:08.0Z,4,REGULAR,freethrow,2 of 2,[],1628372,,,1610612757,108,115,2022-01-16T02:30:08Z,6960000,,,0,,D. Smith Jr. Free Throw 2 of 2 (9 PTS),[1628372],1610612757.0,POR,,,,Smith Jr.,D. Smith Jr.,,,,,,,,,,Made,,,,,9.0,,,,,,,,,,
705,PT00M06.80S,2022-01-16T02:30:15.1Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1626149,6.652431011826544,46.81372549019608,1610612764,110,115,2022-01-16T02:30:19Z,6970000,16.0,10.0,1,left,M. Harrell alley-oop DUNK (16 PTS) (K. Caldwell-Pope 2 AST),"[1626149, 203484]",1610612764.0,WAS,alley-oop,,,Harrell,M. Harrell,,,,,,,,,,Made,,,,,16.0,1.88,K. Caldwell-Pope,203484.0,2.0,,,,,,
707,PT00M00.00S,2022-01-16T02:30:26.0Z,4,REGULAR,period,end,[],0,,,1610612757,110,115,2022-01-16T02:30:26Z,6990000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
708,PT00M00.00S,2022-01-16T02:30:27.9Z,4,REGULAR,game,end,[],0,,,0,110,115,2022-01-16T02:30:27Z,7000000,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
