actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId,value
629,PT02M12.00S,2022-01-20T02:22:01.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202681,14.37253613666229,43.13725490196079,1610612751,111,115,2022-01-20T02:22:07Z,6250000,34.0,83.0,1,left,MISS K. Irving 8' pullup Shot,[202681],1610612751.0,BKN,pullup,,,Irving,K. Irving,,,,,8.94,Missed,,,,,,,,,,,,,,,,,,,
630,PT02M10.00S,2022-01-20T02:22:03.5Z,4,REGULAR,rebound,defensive,[],1628398,,,1610612764,111,115,2022-01-20T02:22:07Z,6260000,,,0,,K. Kuzma REBOUND (Off:2 Def:4),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,629.0,,,,,,,,,,6.0,4.0,2.0,,,,,,
631,PT02M09.00S,2022-01-20T02:22:07.4Z,4,REGULAR,turnover,out-of-bounds,[],1628398,,,1610612764,111,115,2022-01-20T02:22:15Z,6270000,,,0,,K. Kuzma step out-of-bounds TURNOVER (5 TO),[1628398],1610612764.0,WAS,step,,,Kuzma,K. Kuzma,,,,,,,,,,,,203591.0,,,,,,,,5.0,,,,,
632,PT01M54.00S,2022-01-20T02:22:38.3Z,4,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",200746,11.613009198423129,63.970588235294116,1610612751,111,117,2022-01-20T02:22:43Z,6280000,-70.0,57.0,1,left,L. Aldridge 9' turnaround Hook (25 PTS),[200746],1610612751.0,BKN,turnaround,,,Aldridge,L. Aldridge,,,,,9.0,Made,,25.0,,,,,,,,,,,,,,,,,
633,PT01M42.00S,2022-01-20T02:22:54.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203078,92.82194480946123,44.11764705882353,1610612764,113,117,2022-01-20T02:22:58Z,6290000,-29.0,15.0,1,right,B. Beal Layup (21 PTS) (M. Harrell 3 AST),"[203078, 1626149]",1610612764.0,WAS,,,,Beal,B. Beal,,,,,3.3,Made,,21.0,M. Harrell,1626149.0,3.0,,,,,,,,,,,,,,
635,PT01M17.00S,2022-01-20T02:23:20.9Z,4,REGULAR,2pt,Jump Shot,[],200746,11.350197109067011,72.79411764705883,1610612751,113,117,2022-01-20T02:23:29Z,6310000,-114.0,54.0,1,left,MISS L. Aldridge 12' turnaround fadeaway Shot,[200746],1610612751.0,BKN,turnaround fadeaway,,,Aldridge,L. Aldridge,,,,,12.62,Missed,,,,,,,,,,,,,,,,,,,
636,PT01M17.00S,2022-01-20T02:23:20.9Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612751,113,117,2022-01-20T02:23:29Z,6320000,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,,635.0,,,,,,,,,,,,,,,,,,
637,PT01M17.00S,2022-01-20T02:23:29.1Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612751,113,117,2022-01-20T02:23:50Z,6330000,,,0,,BKN shot clock Team TURNOVER,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,202049.0,,,,,,,,,,,,,
638,PT01M05.00S,2022-01-20T02:23:53.1Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630556,,,1610612764,113,117,2022-01-20T02:24:00Z,6340000,,,0,,K. Edwards personal FOUL (5 PF) (Beal 2 FT),"[1630556, 203078]",1610612751.0,BKN,,,,Edwards,K. Edwards,,,,,,,,,,,,202049.0,5.0,0.0,Beal,203078.0,,,,,,,,,
640,PT01M05.00S,2022-01-20T02:24:27.7Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],203078,,,1610612764,114,117,2022-01-20T02:24:27Z,6360000,,,0,,B. Beal Free Throw 1 of 2 (22 PTS),[203078],1610612764.0,WAS,,,,Beal,B. Beal,,,,,,Made,,22.0,,,,,,,,,,,,,,,,,
641,PT01M05.00S,2022-01-20T02:24:52.9Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],203078,,,1610612764,115,117,2022-01-20T02:24:52Z,6370000,,,0,,B. Beal Free Throw 2 of 2 (23 PTS),[203078],1610612764.0,WAS,,,,Beal,B. Beal,,,,,,Made,,23.0,,,,,,,,,,,,,,,,,
642,PT00M45.10S,2022-01-20T02:25:19.7Z,4,REGULAR,foul,personal,[],203484,,,1610612751,115,117,2022-01-20T02:25:26Z,6380000,,,0,,K. Caldwell-Pope personal FOUL (4 PF),"[203484, 202681]",1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,203591.0,4.0,0.0,Irving,202681.0,,,,,,,,,
644,PT00M44.70S,2022-01-20T02:25:48.5Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626149,,,1610612751,115,117,2022-01-20T02:25:55Z,6400000,,,0,,M. Harrell personal FOUL (3 PF) (Aldridge 2 FT),"[1626149, 200746]",1610612764.0,WAS,,,,Harrell,M. Harrell,,,,,,,,,,,,203591.0,3.0,0.0,Aldridge,200746.0,,,,,,,,,
646,PT00M44.70S,2022-01-20T02:26:23.2Z,4,REGULAR,freethrow,1 of 2,[],200746,,,1610612751,115,118,2022-01-20T02:26:23Z,6420000,,,0,,L. Aldridge Free Throw 1 of 2 (26 PTS),[200746],1610612751.0,BKN,,,,Aldridge,L. Aldridge,,,,,,Made,,26.0,,,,,,,,,,,,,,,,,
647,PT00M44.70S,2022-01-20T02:26:44.7Z,4,REGULAR,freethrow,2 of 2,[],200746,,,1610612751,115,119,2022-01-20T02:26:44Z,6430000,,,0,,L. Aldridge Free Throw 2 of 2 (27 PTS),[200746],1610612751.0,BKN,,,,Aldridge,L. Aldridge,,,,,,Made,,27.0,,,,,,,,,,,,,,,,,
648,PT00M36.60S,2022-01-20T02:26:55.0Z,4,REGULAR,3pt,Jump Shot,[],1628398,90.71944809461235,2.941176470588232,1610612764,118,119,2022-01-20T02:27:00Z,6440000,-235.0,35.0,1,right,K. Kuzma 3PT  (16 PTS) (B. Beal 9 AST),"[1628398, 203078]",1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,23.78,Made,,16.0,B. Beal,203078.0,9.0,,,,,,,,,,,,,,
650,PT00M36.20S,2022-01-20T02:27:05.8Z,4,REGULAR,timeout,full,['team'],0,,,1610612751,118,119,2022-01-20T02:27:05Z,6460000,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
651,PT00M31.70S,2022-01-20T02:28:59.9Z,4,REGULAR,3pt,Jump Shot,[],202681,35.134691195795014,42.15686274509803,1610612751,118,119,2022-01-20T02:29:06Z,6470000,39.0,278.0,1,left,MISS K. Irving 28' 3PT,[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,28.06,Missed,,,,,,,,,,,,,,,,,,,
652,PT00M27.70S,2022-01-20T02:29:04.0Z,4,REGULAR,rebound,offensive,[],202681,,,1610612751,118,119,2022-01-20T02:29:04Z,6480000,,,0,,K. Irving REBOUND (Off:1 Def:2),[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,,,651.0,,,,,,,,,,3.0,2.0,1.0,,,,,,
653,PT00M16.20S,2022-01-20T02:29:15.5Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",201935,12.00722733245729,48.774509803921575,1610612751,118,119,2022-01-20T02:29:20Z,6490000,6.0,60.0,1,left,MISS J. Harden 6' Jump Shot - blocked,"[201935, 1626149]",1610612751.0,BKN,,,,Harden,J. Harden,,,,,6.07,Missed,,,,,,,,,,,,,,,Harrell,1626149.0,,,
654,PT00M16.20S,2022-01-20T02:29:15.5Z,4,REGULAR,block,,[],1626149,,,1610612751,118,119,2022-01-20T02:29:19Z,6500000,,,0,,M. Harrell BLOCK (3 BLK),[1626149],1610612764.0,WAS,,,,Harrell,M. Harrell,,,,,,,,,,,,,,,,,,,,,,,,,
655,PT00M11.30S,2022-01-20T02:29:20.4Z,4,REGULAR,rebound,defensive,[],203484,,,1610612764,118,119,2022-01-20T02:29:20Z,6510000,,,0,,K. Caldwell-Pope REBOUND (Off:0 Def:3),[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,653.0,,,,,,,,,,3.0,3.0,0.0,,,,,,
656,PT00M04.70S,2022-01-20T02:29:27.1Z,4,REGULAR,3pt,Jump Shot,[],1628398,76.65900131406045,6.862745098039213,1610612764,118,119,2022-01-20T02:30:28Z,6520000,-216.0,167.0,1,right,MISS K. Kuzma 27' pullup 3PT,[1628398],1610612764.0,WAS,pullup,,,Kuzma,K. Kuzma,,,,,27.27,Missed,,,,,,,,,,,,,,,,,,,
657,PT00M00.60S,2022-01-20T02:29:31.2Z,4,REGULAR,rebound,offensive,[],1626149,,,1610612764,118,119,2022-01-20T02:29:44Z,6530000,,,0,,M. Harrell REBOUND (Off:3 Def:3),[1626149],1610612764.0,WAS,,,,Harrell,M. Harrell,,,,,,,656.0,,,,,,,,,,6.0,3.0,3.0,,,,,,
658,PT00M00.30S,2022-01-20T02:29:33.3Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],203915,70.48291721419186,79.90196078431373,1610612764,118,119,2022-01-20T02:29:48Z,6540000,150.0,225.0,1,right,MISS S. Dinwiddie 27' 3PT,[203915],1610612764.0,WAS,,,,Dinwiddie,S. Dinwiddie,,,,,27.01,Missed,,,,,,,,,,,,,,,,,,,
659,PT00M00.10S,2022-01-20T02:29:33.5Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612764,118,119,2022-01-20T02:29:48Z,6550000,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,658.0,,,,,,,,,,,,,,,,,,
660,PT00M00.00S,2022-01-20T02:29:55.0Z,4,REGULAR,period,end,[],0,,,1610612764,118,119,2022-01-20T02:29:55Z,6560000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
661,PT00M00.00S,2022-01-20T02:30:00.4Z,4,REGULAR,game,end,[],0,,,0,118,119,2022-01-20T02:30:00Z,6570000,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
