actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId
650,PT00M15.20S,2021-10-23T02:01:26.6Z,4,REGULAR,substitution,in,[],201933,,,1610612755,108,111,2021-10-23T02:01:39Z,6480000,,,0,,SUB in: B. Griffin,[201933],1610612751.0,BKN,,,,Griffin,B. Griffin,,,,,,,,,,,,,,,,,,,,,,,,
651,PT00M15.20S,2021-10-23T02:01:26.6Z,4,REGULAR,substitution,in,[],200746,,,1610612755,108,111,2021-10-23T02:01:39Z,6490000,,,0,,SUB in: L. Aldridge,[200746],1610612751.0,BKN,,,,Aldridge,L. Aldridge,,,,,,,,,,,,,,,,,,,,,,,,
652,PT00M15.20S,2021-10-23T02:01:51.6Z,4,REGULAR,freethrow,2 of 2,[],203552,,,1610612755,109,111,2021-10-23T02:01:51Z,6500000,,,0,,S. Curry Free Throw 2 of 2 (23 PTS),[203552],1610612755.0,PHI,,,,Curry,S. Curry,,,,,,Made,23.0,,,,,,,,,,,,,,,,,
653,PT00M15.20S,2021-10-23T02:01:54.8Z,4,REGULAR,timeout,full,['team'],0,,,1610612751,109,111,2021-10-23T02:01:54Z,6510000,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
654,PT00M15.20S,2021-10-23T02:02:54.7Z,4,REGULAR,substitution,out,[],201933,,,1610612751,109,111,2021-10-23T02:03:16Z,6520000,,,0,,SUB out: B. Griffin,[201933],1610612751.0,BKN,,,,Griffin,B. Griffin,,,,,,,,,,,,,,,,,,,,,,,,
655,PT00M15.20S,2021-10-23T02:02:54.7Z,4,REGULAR,substitution,in,[],201988,,,1610612751,109,111,2021-10-23T02:03:16Z,6530000,,,0,,SUB in: P. Mills,[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,,,,,,,,,,,,,,,,,,
656,PT00M14.10S,2021-10-23T02:03:38.6Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203552,,,1610612751,109,111,2021-10-23T02:03:56Z,6540000,,,0,,S. Curry take personal FOUL (1 PF) (Durant 2 FT),"[203552, 201142]",1610612755.0,PHI,take,,,Curry,S. Curry,,,,,,,,,,,2714.0,1.0,0.0,Durant,201142.0,,,,,,,,,
658,PT00M14.10S,2021-10-23T02:04:08.2Z,4,REGULAR,freethrow,1 of 2,[],201142,,,1610612751,109,112,2021-10-23T02:04:08Z,6560000,,,0,,K. Durant Free Throw 1 of 2 (28 PTS),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,Made,28.0,,,,,,,,,,,,,,,,,
659,PT00M14.10S,2021-10-23T02:04:09.6Z,4,REGULAR,substitution,out,[],1630178,,,1610612751,109,112,2021-10-23T02:04:18Z,6570000,,,0,,SUB out: T. Maxey,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,
660,PT00M14.10S,2021-10-23T02:04:09.6Z,4,REGULAR,substitution,out,[],203925,,,1610612751,109,112,2021-10-23T02:04:18Z,6580000,,,0,,SUB out: J. Harris,[203925],1610612751.0,BKN,,,,Harris,J. Harris,,,,,,,,,,,,,,,,,,,,,,,,
661,PT00M14.10S,2021-10-23T02:04:09.6Z,4,REGULAR,substitution,in,[],1627788,,,1610612751,109,112,2021-10-23T02:04:18Z,6590000,,,0,,SUB in: F. Korkmaz,[1627788],1610612755.0,PHI,,,,Korkmaz,F. Korkmaz,,,,,,,,,,,,,,,,,,,,,,,,
662,PT00M14.10S,2021-10-23T02:04:09.6Z,4,REGULAR,substitution,in,[],1628975,,,1610612751,109,112,2021-10-23T02:04:18Z,6600000,,,0,,SUB in: J. Carter,[1628975],1610612751.0,BKN,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,
663,PT00M14.10S,2021-10-23T02:04:37.4Z,4,REGULAR,freethrow,2 of 2,[],201142,,,1610612751,109,113,2021-10-23T02:04:37Z,6610000,,,0,,K. Durant Free Throw 2 of 2 (29 PTS),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,Made,29.0,,,,,,,,,,,,,,,,,
664,PT00M12.70S,2021-10-23T02:04:42.0Z,4,REGULAR,turnover,bad pass,[],1629680,,,1610612755,109,113,2021-10-23T02:04:45Z,6620000,,,0,,M. Thybulle bad pass TURNOVER (2 TO),"[1629680, 201935]",1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,,,,,,2.0,Harden,201935.0
665,PT00M12.70S,2021-10-23T02:04:42.0Z,4,REGULAR,steal,,[],201935,,,1610612751,109,113,2021-10-23T02:04:43Z,6630000,,,0,,J. Harden STEAL (2 STL),[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,,,,
666,PT00M10.70S,2021-10-23T02:04:50.7Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203954,,,1610612751,109,113,2021-10-23T02:04:57Z,6640000,,,0,,J. Embiid take personal FOUL (4 PF) (Harden 2 FT),"[203954, 201935]",1610612755.0,PHI,take,,,Embiid,J. Embiid,,,,,,,,,,,201245.0,4.0,1.0,Harden,201935.0,,,,,,,,,
668,PT00M10.70S,2021-10-23T02:05:14.7Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],201935,,,1610612751,109,113,2021-10-23T02:05:14Z,6660000,,,0,,MISS J. Harden Free Throw 1 of 2,[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,Missed,,,,,,,,,,,,,,,,,,
669,PT00M10.70S,2021-10-23T02:05:14.7Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612751,109,113,2021-10-23T02:05:14Z,6670000,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,668.0,,,,,,
670,PT00M10.70S,2021-10-23T02:05:30.5Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],201935,,,1610612751,109,114,2021-10-23T02:05:30Z,6680000,,,0,,J. Harden Free Throw 2 of 2 (20 PTS),[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,Made,20.0,,,,,,,,,,,,,,,,,
671,PT00M10.70S,2021-10-23T02:05:34.4Z,4,REGULAR,timeout,full,['team'],0,,,1610612755,109,114,2021-10-23T02:05:34Z,6690000,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
672,PT00M10.70S,2021-10-23T02:06:38.5Z,4,REGULAR,substitution,out,[],1629680,,,1610612755,109,114,2021-10-23T02:06:56Z,6700000,,,0,,SUB out: M. Thybulle,[1629680],1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,,,,,,,,
673,PT00M10.70S,2021-10-23T02:06:38.5Z,4,REGULAR,substitution,out,[],200746,,,1610612755,109,114,2021-10-23T02:06:56Z,6710000,,,0,,SUB out: L. Aldridge,[200746],1610612751.0,BKN,,,,Aldridge,L. Aldridge,,,,,,,,,,,,,,,,,,,,,,,,
674,PT00M10.70S,2021-10-23T02:06:38.5Z,4,REGULAR,substitution,in,[],1627777,,,1610612755,109,114,2021-10-23T02:06:56Z,6720000,,,0,,SUB in: G. Niang,[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,
675,PT00M10.70S,2021-10-23T02:06:38.5Z,4,REGULAR,substitution,in,[],203925,,,1610612755,109,114,2021-10-23T02:06:56Z,6730000,,,0,,SUB in: J. Harris,[203925],1610612751.0,BKN,,,,Harris,J. Harris,,,,,,,,,,,,,,,,,,,,,,,,
676,PT00M08.60S,2021-10-23T02:07:41.4Z,4,REGULAR,3pt,Jump Shot,[],203954,66.96780551905388,37.254901960784316,1610612755,109,114,2021-10-23T02:07:45Z,6740000,-64.0,258.0,1,right,MISS J. Embiid 26' 3PT,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,26.57,Missed,,,,,,,,,,,,,,,,,,
677,PT00M05.80S,2021-10-23T02:07:44.2Z,4,REGULAR,rebound,defensive,[],201142,,,1610612751,109,114,2021-10-23T02:07:44Z,6750000,,,0,,K. Durant REBOUND (Off:3 Def:12),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,676.0,15.0,12.0,3.0,,,
678,PT00M00.00S,2021-10-23T02:08:10.0Z,4,REGULAR,period,end,[],0,,,1610612751,109,114,2021-10-23T02:08:10Z,6760000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
679,PT00M00.00S,2021-10-23T02:08:22.7Z,4,REGULAR,game,end,[],0,,,0,109,114,2021-10-23T02:08:22Z,6770000,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
