actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId
450,PT03M59.00S,2022-03-03T02:20:32.2Z,3,REGULAR,2pt,Jump Shot,[],1630193,22.28975032851511,48.03921568627451,1610612752,80,77,2022-03-03T02:20:37Z,4470000,10.0,157.0,1,left,I. Quickley 15' driving floating Jump Shot (9 PTS) (J. Randle 2 AST),"[1630193, 203944]",1610612752.0,NYK,driving floating,,,Quickley,I. Quickley,,,,,15.73,Made,9.0,J. Randle,203944.0,2.0,,,,,,,,,,,,,,
452,PT03M45.00S,2022-03-03T02:20:48.1Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203095,,,1610612755,80,77,2022-03-03T02:20:56Z,4490000,,,0,,E. Fournier shooting personal FOUL (3 PF) (Maxey 2 FT),"[203095, 1630178]",1610612752.0,NYK,shooting,,,Fournier,E. Fournier,,,,,,,,,,,202037.0,3.0,0.0,Maxey,1630178.0,,,,,,,,,
454,PT03M45.00S,2022-03-03T02:21:18.2Z,3,REGULAR,freethrow,1 of 2,[],1630178,,,1610612755,80,77,2022-03-03T02:26:08Z,4515000,,,0,,MISS T. Maxey Free Throw 1 of 2,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,Missed,,,,,,,,,,,,,,,,,,
455,PT03M45.00S,2022-03-03T02:21:18.2Z,3,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612755,80,77,2022-03-03T02:26:08Z,4522500,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,454.0,,,,,,
458,PT03M45.00S,2022-03-03T02:21:18.2Z,3,REGULAR,freethrow,2 of 2,[],1630178,,,1610612755,81,77,2022-03-03T02:26:08Z,4526250,,,0,,T. Maxey Free Throw 2 of 2 (12 PTS),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,Made,12.0,,,,,,,,,,,,,,,,,
456,PT03M45.00S,2022-03-03T02:21:18.9Z,3,REGULAR,substitution,out,[],202692,,,1610612752,81,77,2022-03-03T02:26:08Z,4530000,,,0,,SUB out: A. Burks,[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,,,,,,,
457,PT03M45.00S,2022-03-03T02:21:18.9Z,3,REGULAR,substitution,in,[],1629629,,,1610612752,81,77,2022-03-03T02:26:08Z,4540000,,,0,,SUB in: C. Reddish,[1629629],1610612752.0,NYK,,,,Reddish,C. Reddish,,,,,,,,,,,,,,,,,,,,,,,,
459,PT03M22.00S,2022-03-03T02:22:06.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629629,6.783837056504599,37.5,1610612752,81,77,2022-03-03T02:23:55Z,4545000,62.0,11.0,1,left,MISS C. Reddish 6' driving floating Shot,[1629629],1610612752.0,NYK,driving floating,,,Reddish,C. Reddish,,,,,6.35,Missed,,,,,,,,,,,,,,,,,,
460,PT03M21.00S,2022-03-03T02:22:07.7Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612752,81,77,2022-03-03T02:24:23Z,4547500,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,459.0,,,,,,
461,PT03M21.00S,2022-03-03T02:22:12.0Z,3,REGULAR,turnover,shot clock,['team'],0,,,1610612752,81,77,2022-03-03T02:23:39Z,4580000,,,0,,NYK shot clock Team TURNOVER,[],1610612752.0,NYK,,,,,,,,,,,,,,,,101283.0,,,,,,,,,,,,,
462,PT03M21.00S,2022-03-03T02:22:19.1Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612755,81,77,2022-03-03T02:23:39Z,4590000,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
463,PT03M21.00S,2022-03-03T02:25:15.7Z,3,REGULAR,substitution,out,[],1629680,,,1610612755,81,77,2022-03-03T02:25:19Z,4610000,,,0,,SUB out: M. Thybulle,[1629680],1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,,,,,,,,
464,PT03M21.00S,2022-03-03T02:25:15.7Z,3,REGULAR,substitution,in,[],201980,,,1610612755,81,77,2022-03-03T02:25:19Z,4620000,,,0,,SUB in: D. Green,[201980],1610612755.0,PHI,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,
465,PT03M08.00S,2022-03-03T02:25:54.0Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1627777,83.919185282523,95.58823529411765,1610612755,84,77,2022-03-03T02:26:02Z,4630000,228.0,99.0,1,right,G. Niang 24' 3PT  (6 PTS) (D. Green 1 AST),"[1627777, 201980]",1610612755.0,PHI,,,,Niang,G. Niang,,,,,24.84,Made,6.0,D. Green,201980.0,1.0,,,,,,,,,,,,,,
467,PT02M44.00S,2022-03-03T02:26:17.3Z,3,REGULAR,2pt,Jump Shot,[],203944,23.47240473061761,65.93137254901961,1610612752,84,77,2022-03-03T02:26:23Z,4650000,-80.0,168.0,1,left,MISS J. Randle 18' step back Shot,[203944],1610612752.0,NYK,step back,,,Randle,J. Randle,,,,,18.6,Missed,,,,,,,,,,,,,,,,,,
468,PT02M41.00S,2022-03-03T02:26:20.3Z,3,REGULAR,rebound,defensive,[],203954,,,1610612755,84,77,2022-03-03T02:26:23Z,4660000,,,0,,J. Embiid REBOUND (Off:1 Def:10),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,467.0,11.0,10.0,1.0,,,
469,PT02M30.00S,2022-03-03T02:26:31.5Z,3,REGULAR,3pt,Jump Shot,[],203954,68.80749014454665,69.36274509803921,1610612755,84,77,2022-03-03T02:26:36Z,4670000,97.0,241.0,1,right,MISS J. Embiid 25' 3PT,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,25.94,Missed,,,,,,,,,,,,,,,,,,
470,PT02M27.00S,2022-03-03T02:26:34.5Z,3,REGULAR,rebound,defensive,[],203944,,,1610612752,84,77,2022-03-03T02:26:36Z,4680000,,,0,,J. Randle REBOUND (Off:1 Def:4),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,469.0,5.0,4.0,1.0,,,
471,PT02M21.00S,2022-03-03T02:26:40.6Z,3,REGULAR,3pt,Jump Shot,[],203095,10.85742444152431,3.431372549019608,1610612752,84,77,2022-03-03T02:26:45Z,4690000,233.0,50.0,1,left,MISS E. Fournier 3PT,[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,23.8,Missed,,,,,,,,,,,,,,,,,,
472,PT02M18.00S,2022-03-03T02:26:43.6Z,3,REGULAR,rebound,defensive,[],1627777,,,1610612755,84,77,2022-03-03T02:26:45Z,4700000,,,0,,G. Niang REBOUND (Off:0 Def:3),[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,471.0,3.0,3.0,0.0,,,
473,PT02M09.00S,2022-03-03T02:26:53.0Z,3,REGULAR,3pt,Jump Shot,[],1629003,87.46714848883047,2.696078431372549,1610612755,84,77,2022-03-03T02:26:58Z,4710000,-237.0,65.0,1,right,MISS S. Milton 24' 3PT,[1629003],1610612755.0,PHI,,,,Milton,S. Milton,,,,,24.53,Missed,,,,,,,,,,,,,,,,,,
474,PT02M06.00S,2022-03-03T02:26:56.0Z,3,REGULAR,rebound,defensive,[],1630579,,,1610612752,84,77,2022-03-03T02:26:58Z,4720000,,,0,,J. Sims REBOUND (Off:3 Def:3),[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,,,,,,,,,,,,,,473.0,6.0,3.0,3.0,,,
475,PT01M56.00S,2022-03-03T02:27:05.8Z,3,REGULAR,turnover,bad pass,[],203944,,,1610612752,84,77,2022-03-03T02:27:10Z,4730000,,,0,,J. Randle bad pass TURNOVER (3 TO),"[203944, 203954]",1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,3.0,Embiid,203954.0
476,PT01M56.00S,2022-03-03T02:27:05.8Z,3,REGULAR,steal,,[],203954,,,1610612755,84,77,2022-03-03T02:36:09Z,4740000,,,0,,J. Embiid STEAL (1 STL),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,,,,,,,
477,PT01M41.00S,2022-03-03T02:27:20.5Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630178,66.83639947437582,28.921568627450984,1610612755,87,77,2022-03-03T02:27:27Z,4750000,-105.0,259.0,1,right,T. Maxey 27' 3PT step back (15 PTS) (J. Embiid 2 AST),"[1630178, 203954]",1610612755.0,PHI,step back,,,Maxey,T. Maxey,,,,,27.98,Made,15.0,J. Embiid,203954.0,2.0,,,,,,,,,,,,,,
479,PT01M39.00S,2022-03-03T02:27:27.9Z,3,REGULAR,timeout,full,['team'],0,,,1610612752,87,77,2022-03-03T02:27:44Z,4770000,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
480,PT01M39.00S,2022-03-03T02:28:48.4Z,3,REGULAR,substitution,out,[],1630178,,,1610612752,87,77,2022-03-03T02:29:02Z,4780000,,,0,,SUB out: T. Maxey,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,
481,PT01M39.00S,2022-03-03T02:28:48.4Z,3,REGULAR,substitution,in,[],201935,,,1610612752,87,77,2022-03-03T02:29:02Z,4790000,,,0,,SUB in: J. Harden,[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,,,,
482,PT01M39.00S,2022-03-03T02:29:03.7Z,3,REGULAR,substitution,out,[],203095,,,1610612752,87,77,2022-03-03T02:29:11Z,4800000,,,0,,SUB out: E. Fournier,[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,,,,,,,,
483,PT01M39.00S,2022-03-03T02:29:03.7Z,3,REGULAR,substitution,in,[],1630167,,,1610612752,87,77,2022-03-03T02:29:11Z,4810000,,,0,,SUB in: O. Toppin,[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,
484,PT01M39.00S,2022-03-03T02:29:03.7Z,3,REGULAR,substitution,out,[],203944,,,1610612752,87,77,2022-03-03T02:29:25Z,4820000,,,0,,SUB out: J. Randle,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,
485,PT01M39.00S,2022-03-03T02:29:03.7Z,3,REGULAR,substitution,in,[],1629628,,,1610612752,87,77,2022-03-03T02:29:25Z,4830000,,,0,,SUB in: R. Barrett,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,,,
486,PT01M21.00S,2022-03-03T02:29:28.5Z,3,REGULAR,3pt,Jump Shot,[],1630167,14.668199737187912,93.87254901960785,1610612752,87,80,2022-03-03T02:29:33Z,4840000,-219.0,85.0,1,left,O. Toppin 3PT  (3 PTS) (R. Barrett 4 AST),"[1630167, 1629628]",1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,23.54,Made,3.0,R. Barrett,1629628.0,4.0,,,,,,,,,,,,,,
488,PT01M06.00S,2022-03-03T02:29:43.3Z,3,REGULAR,3pt,Jump Shot,[],201980,82.07950065703022,94.85294117647058,1610612755,90,80,2022-03-03T02:29:55Z,4860000,224.0,116.0,1,right,D. Green 25' 3PT  (6 PTS) (J. Embiid 3 AST),"[201980, 203954]",1610612755.0,PHI,,,,Green,D. Green,,,,,25.25,Made,6.0,J. Embiid,203954.0,3.0,,,,,,,,,,,,,,
491,PT00M41.20S,2022-03-03T02:30:18.2Z,3,REGULAR,turnover,shot clock,['team'],0,,,1610612752,90,80,2022-03-03T02:30:27Z,4890000,,,0,,NYK shot clock Team TURNOVER,[],1610612752.0,NYK,,,,,,,,,,,,,,,,1148.0,,,,,,,,,,,,,
492,PT00M41.20S,2022-03-03T02:30:21.6Z,3,REGULAR,substitution,out,[],203954,,,1610612755,90,80,2022-03-03T02:30:25Z,4900000,,,0,,SUB out: J. Embiid,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,,,,,,,
493,PT00M41.20S,2022-03-03T02:30:21.6Z,3,REGULAR,substitution,in,[],200794,,,1610612755,90,80,2022-03-03T02:30:25Z,4910000,,,0,,SUB in: P. Millsap,[200794],1610612755.0,PHI,,,,Millsap,P. Millsap,,,,,,,,,,,,,,,,,,,,,,,,
494,PT00M31.10S,2022-03-03T02:30:41.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",201935,93.11760840998686,46.81372549019608,1610612755,92,80,2022-03-03T02:30:48Z,4920000,-16.0,12.0,1,right,J. Harden driving Layup (23 PTS),[201935],1610612755.0,PHI,driving,,,Harden,J. Harden,,,,,2.0,Made,23.0,,,,,,,,,,,,,,,,,
495,PT00M31.10S,2022-03-03T02:30:43.3Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1630579,,,1610612755,92,80,2022-03-03T02:30:50Z,4930000,,,0,,J. Sims shooting personal FOUL (4 PF) (Harden 1 FT),"[1630579, 201935]",1610612752.0,NYK,shooting,,,Sims,J. Sims,,,,,,,,,,,1148.0,4.0,0.0,Harden,201935.0,,,,,,,,,
497,PT00M31.10S,2022-03-03T02:31:08.8Z,3,REGULAR,freethrow,1 of 1,['fromturnover'],201935,,,1610612755,93,80,2022-03-03T02:31:08Z,4950000,,,0,,J. Harden Free Throw 1 of 1 (24 PTS),[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,,Made,24.0,,,,,,,,,,,,,,,,,
498,PT00M16.10S,2022-03-03T02:31:27.6Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201980,,,1610612752,93,80,2022-03-03T02:31:33Z,4960000,,,0,,D. Green shooting personal FOUL (2 PF) (Barrett 2 FT),"[201980, 1629628]",1610612755.0,PHI,shooting,,,Green,D. Green,,,,,,,,,,,1148.0,2.0,0.0,Barrett,1629628.0,,,,,,,,,
500,PT00M16.10S,2022-03-03T02:31:51.0Z,3,REGULAR,freethrow,1 of 2,[],1629628,,,1610612752,93,81,2022-03-03T02:31:51Z,4980000,,,0,,R. Barrett Free Throw 1 of 2 (23 PTS),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,Made,23.0,,,,,,,,,,,,,,,,,
501,PT00M16.10S,2022-03-03T02:31:51.0Z,3,REGULAR,freethrow,2 of 2,[],1629628,,,1610612752,93,81,2022-03-03T02:32:07Z,4990000,,,0,,MISS R. Barrett Free Throw 2 of 2,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,Missed,,,,,,,,,,,,,,,,,,
502,PT00M14.30S,2022-03-03T02:31:52.8Z,3,REGULAR,rebound,defensive,[],1627777,,,1610612755,93,81,2022-03-03T02:32:07Z,5000000,,,0,,G. Niang REBOUND (Off:0 Def:4),[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,501.0,4.0,4.0,0.0,,,
503,PT00M00.20S,2022-03-03T02:32:20.6Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fastbreak']",1629003,81.68528252299606,45.34313725490196,1610612755,93,81,2022-03-03T02:32:37Z,5010000,-23.0,120.0,1,right,MISS S. Milton 12' driving floating Shot,[1629003],1610612755.0,PHI,driving floating,,,Milton,S. Milton,,,,,12.19,Missed,,,,,,,,,,,,,,,,,,
504,PT00M00.20S,2022-03-03T02:32:20.6Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612755,93,81,2022-03-03T02:37:44Z,5020000,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,503.0,,,,,,
507,PT00M00.00S,2022-03-03T02:32:43.5Z,3,REGULAR,period,end,[],0,,,1610612755,93,81,2022-03-03T02:32:43Z,5050000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
508,PT12M00.00S,2022-03-03T02:36:01.0Z,4,REGULAR,period,start,[],0,,,1610612752,93,81,2022-03-03T02:36:01Z,5060000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
509,PT11M42.00S,2022-03-03T02:36:18.5Z,4,REGULAR,2pt,Jump Shot,[],1630193,21.76412614980289,53.431372549019606,1610612752,93,81,2022-03-03T02:39:11Z,5070000,-17.0,152.0,1,left,MISS I. Quickley 15' driving floating Shot,[1630193],1610612752.0,NYK,driving floating,,,Quickley,I. Quickley,,,,,15.31,Missed,,,,,,,,,,,,,,,,,,
510,PT11M42.00S,2022-03-03T02:36:18.5Z,4,REGULAR,rebound,defensive,[],200794,,,1610612755,93,81,2022-03-03T02:36:50Z,5080000,,,0,,P. Millsap REBOUND (Off:1 Def:1),[200794],1610612755.0,PHI,,,,Millsap,P. Millsap,,,,,,,,,,,,,,,,,,509.0,2.0,1.0,1.0,,,
511,PT11M32.00S,2022-03-03T02:36:27.7Z,4,REGULAR,turnover,bad pass,[],201935,,,1610612755,93,81,2022-03-03T02:36:41Z,5090000,,,0,,J. Harden bad pass TURNOVER (3 TO),"[201935, 1629629]",1610612755.0,PHI,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,,3.0,Reddish,1629629.0
512,PT11M32.00S,2022-03-03T02:36:27.7Z,4,REGULAR,steal,,[],1629629,,,1610612752,93,81,2022-03-03T02:36:30Z,5100000,,,0,,C. Reddish STEAL (1 STL),[1629629],1610612752.0,NYK,,,,Reddish,C. Reddish,,,,,,,,,,,,,,,,,,,,,,,,
513,PT11M27.00S,2022-03-03T02:36:32.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630193,7.178055190538765,45.83333333333333,1610612752,93,83,2022-03-03T02:36:58Z,5110000,21.0,15.0,1,left,I. Quickley running Layup (11 PTS) (C. Reddish 2 AST),"[1630193, 1629629]",1610612752.0,NYK,running,,,Quickley,I. Quickley,,,,,2.56,Made,11.0,C. Reddish,1629629.0,2.0,,,,,,,,,,,,,,
515,PT11M09.00S,2022-03-03T02:36:50.9Z,4,REGULAR,3pt,Jump Shot,[],1627777,65.65374507227332,52.20588235294118,1610612755,93,83,2022-03-03T02:37:03Z,5130000,11.0,270.0,1,right,MISS G. Niang 27' 3PT,[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,27.06,Missed,,,,,,,,,,,,,,,,,,
516,PT11M09.00S,2022-03-03T02:36:50.9Z,4,REGULAR,rebound,defensive,[],1629629,,,1610612752,93,83,2022-03-03T02:37:03Z,5140000,,,0,,C. Reddish REBOUND (Off:0 Def:2),[1629629],1610612752.0,NYK,,,,Reddish,C. Reddish,,,,,,,,,,,,,,,,,,515.0,2.0,2.0,0.0,,,
517,PT11M01.00S,2022-03-03T02:37:01.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629629,8.623521681997373,50.73529411764706,1610612752,93,85,2022-03-03T02:37:08Z,5150000,-4.0,29.0,1,left,C. Reddish driving floating Jump Shot (7 PTS),[1629629],1610612752.0,NYK,driving floating,,,Reddish,C. Reddish,,,,,2.88,Made,7.0,,,,,,,,,,,,,,,,,
518,PT11M01.00S,2022-03-03T02:37:03.4Z,4,REGULAR,foul,personal,['1freethrow'],200794,,,1610612752,93,85,2022-03-03T02:37:09Z,5160000,,,0,,P. Millsap shooting personal FOUL (2 PF) (Reddish 1 FT),"[200794, 1629629]",1610612755.0,PHI,shooting,,,Millsap,P. Millsap,,,,,,,,,,,202037.0,2.0,0.0,Reddish,1629629.0,,,,,,,,,
520,PT11M01.00S,2022-03-03T02:37:10.7Z,4,REGULAR,substitution,out,[],1627777,,,1610612752,93,85,2022-03-03T02:37:30Z,5180000,,,0,,SUB out: G. Niang,[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,
521,PT11M01.00S,2022-03-03T02:37:10.7Z,4,REGULAR,substitution,out,[],1630579,,,1610612752,93,85,2022-03-03T02:37:30Z,5190000,,,0,,SUB out: J. Sims,[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,,,,,,,,,,,,,,,,,,,,
522,PT11M01.00S,2022-03-03T02:37:10.7Z,4,REGULAR,substitution,in,[],202699,,,1610612752,93,85,2022-03-03T02:37:30Z,5200000,,,0,,SUB in: T. Harris,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,,,,
523,PT11M01.00S,2022-03-03T02:37:10.7Z,4,REGULAR,substitution,in,[],1629011,,,1610612752,93,85,2022-03-03T02:37:30Z,5210000,,,0,,SUB in: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,
524,PT11M01.00S,2022-03-03T02:37:28.6Z,4,REGULAR,freethrow,1 of 1,[],1629629,,,1610612752,93,85,2022-03-03T02:37:36Z,5220000,,,0,,MISS C. Reddish Free Throw 1 of 1,[1629629],1610612752.0,NYK,,,,Reddish,C. Reddish,,,,,,Missed,,,,,,,,,,,,,,,,,,
525,PT10M58.00S,2022-03-03T02:37:31.6Z,4,REGULAR,rebound,defensive,[],201935,,,1610612755,93,85,2022-03-03T02:37:36Z,5230000,,,0,,J. Harden REBOUND (Off:0 Def:7),[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,524.0,7.0,7.0,0.0,,,
526,PT10M43.00S,2022-03-03T02:37:44.8Z,4,REGULAR,3pt,Jump Shot,[],201935,68.01905387647832,63.970588235294116,1610612755,93,85,2022-03-03T02:37:52Z,5240000,70.0,248.0,1,right,MISS J. Harden 25' step back 3PT,[201935],1610612755.0,PHI,step back,,,Harden,J. Harden,,,,,25.78,Missed,,,,,,,,,,,,,,,,,,
527,PT10M41.00S,2022-03-03T02:37:46.8Z,4,REGULAR,rebound,defensive,[],1629628,,,1610612752,93,85,2022-03-03T02:37:52Z,5250000,,,0,,R. Barrett REBOUND (Off:1 Def:4),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,526.0,5.0,4.0,1.0,,,
528,PT10M31.00S,2022-03-03T02:37:57.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629011,6.521024967148489,49.01960784313725,1610612752,93,87,2022-03-03T02:38:02Z,5260000,5.0,9.0,1,left,M. Robinson alley-oop Layup (8 PTS) (R. Barrett 5 AST),"[1629011, 1629628]",1610612752.0,NYK,alley-oop,,,Robinson,M. Robinson,,,,,1.01,Made,8.0,R. Barrett,1629628.0,5.0,,,,,,,,,,,,,,
530,PT10M06.00S,2022-03-03T02:38:21.6Z,4,REGULAR,2pt,Jump Shot,[],202699,74.85216819973719,44.6078431372549,1610612755,95,87,2022-03-03T02:38:28Z,5280000,-27.0,184.0,1,right,T. Harris 18' Jump Shot (9 PTS) (D. Green 2 AST),"[202699, 201980]",1610612755.0,PHI,,,,Harris,T. Harris,,,,,18.59,Made,9.0,D. Green,201980.0,2.0,,,,,,,,,,,,,,
532,PT09M46.00S,2022-03-03T02:38:44.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629628,5.732588699080158,49.01960784313725,1610612752,95,89,2022-03-03T02:38:50Z,5300000,5.0,1.0,1,left,R. Barrett driving Layup (25 PTS),[1629628],1610612752.0,NYK,driving,,,Barrett,R. Barrett,,,,,0.51,Made,25.0,,,,,,,,,,,,,,,,,
533,PT09M46.00S,2022-03-03T02:38:46.7Z,4,REGULAR,foul,personal,['1freethrow'],201935,,,1610612752,95,89,2022-03-03T02:38:54Z,5310000,,,0,,J. Harden shooting personal FOUL (3 PF) (Barrett 1 FT),"[201935, 1629628]",1610612755.0,PHI,shooting,,,Harden,J. Harden,,,,,,,,,,,202037.0,3.0,0.0,Barrett,1629628.0,,,,,,,,,
535,PT09M46.00S,2022-03-03T02:39:05.9Z,4,REGULAR,freethrow,1 of 1,[],1629628,,,1610612752,95,90,2022-03-03T02:39:05Z,5330000,,,0,,R. Barrett Free Throw 1 of 1 (26 PTS),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,Made,26.0,,,,,,,,,,,,,,,,,
536,PT09M39.00S,2022-03-03T02:39:15.8Z,4,REGULAR,3pt,Jump Shot,[],202699,66.83639947437582,40.19607843137255,1610612755,98,90,2022-03-03T02:39:21Z,5340000,-49.0,259.0,1,right,T. Harris 26' 3PT  (12 PTS) (J. Harden 7 AST),"[202699, 201935]",1610612755.0,PHI,,,,Harris,T. Harris,,,,,26.38,Made,12.0,J. Harden,201935.0,7.0,,,,,,,,,,,,,,
538,PT09M17.00S,2022-03-03T02:39:37.3Z,4,REGULAR,3pt,Jump Shot,[],1629628,31.750985545335087,67.64705882352942,1610612752,98,90,2022-03-03T02:39:42Z,5360000,-88.0,246.0,1,left,MISS R. Barrett 26' 3PT,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,26.13,Missed,,,,,,,,,,,,,,,,,,
539,PT09M14.00S,2022-03-03T02:39:40.3Z,4,REGULAR,rebound,defensive,[],201935,,,1610612755,98,90,2022-03-03T02:39:42Z,5370000,,,0,,J. Harden REBOUND (Off:0 Def:8),[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,538.0,8.0,8.0,0.0,,,
540,PT09M13.00S,2022-03-03T02:39:42.8Z,4,REGULAR,foul,personal,[],1629629,,,1610612755,98,90,2022-03-03T02:39:48Z,5380000,,,0,,C. Reddish personal FOUL (4 PF),"[1629629, 201935]",1610612752.0,NYK,,,,Reddish,C. Reddish,,,,,,,,,,,1148.0,4.0,0.0,Harden,201935.0,,,,,,,,,
542,PT09M13.00S,2022-03-03T02:39:53.9Z,4,REGULAR,substitution,out,[],1629003,,,1610612755,98,90,2022-03-03T02:39:57Z,5400000,,,0,,SUB out: S. Milton,[1629003],1610612755.0,PHI,,,,Milton,S. Milton,,,,,,,,,,,,,,,,,,,,,,,,
543,PT09M13.00S,2022-03-03T02:39:53.9Z,4,REGULAR,substitution,in,[],1630178,,,1610612755,98,90,2022-03-03T02:39:57Z,5410000,,,0,,SUB in: T. Maxey,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,
544,PT08M56.00S,2022-03-03T02:40:18.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630178,88.38699080157687,47.30392156862745,1610612755,100,90,2022-03-03T02:40:23Z,5420000,-13.0,57.0,1,right,T. Maxey driving floating Jump Shot (17 PTS) (J. Harden 8 AST),"[1630178, 201935]",1610612755.0,PHI,driving floating,,,Maxey,T. Maxey,,,,,5.83,Made,17.0,J. Harden,201935.0,8.0,,,,,,,,,,,,,,
