actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,officialId,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
633,PT04M10.00S,2022-03-11T02:57:25.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",201599,94.40999984741211,50.0,1610612755,93,123,2022-03-11T02:57:25Z,6240000,0.0,0.0,1,right,D. Jordan tip Layup (10 PTS),[201599],1610612755.0,PHI,tip,,,Jordan,D. Jordan,,,,,0.0,Made,,,,,,,,10.0,,,,,,,,,,
634,PT03M56.00S,2022-03-11T02:57:39.3Z,4,REGULAR,3pt,Jump Shot,[],201949,11.645860709592641,2.941176470588235,1610612751,93,126,2022-03-11T02:57:44Z,6250000,235.0,57.0,1,left,J. Johnson 24' 3PT  (16 PTS) (P. Mills 1 AST),"[201949, 201988]",1610612751.0,BKN,,,,Johnson,J. Johnson,,,,,24.21,Made,,,,,,,,16.0,,,,,,,,P. Mills,201988.0,1.0
636,PT03M43.00S,2022-03-11T02:57:53.8Z,4,REGULAR,2pt,Jump Shot,[],1629003,76.2976346911958,50.73529411764706,1610612755,93,126,2022-03-11T02:59:33Z,6270000,4.0,170.0,1,right,MISS S. Milton 17' driving floating Shot,[1629003],1610612755.0,PHI,driving floating,,,Milton,S. Milton,,,,,17.03,Missed,,,,,,,,,,,,,,,,,,
637,PT03M43.00S,2022-03-11T02:57:53.8Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612751,93,126,2022-03-11T02:59:33Z,6280000,,,0,,TEAM defensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,,636.0,,,,,,,,,,,,,,,,,
638,PT03M43.00S,2022-03-11T02:57:57.1Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612751,93,126,2022-03-11T02:58:03Z,6290000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
639,PT03M43.00S,2022-03-11T02:58:05.7Z,4,REGULAR,substitution,out,[],1629651,,,1610612751,93,126,2022-03-11T02:58:08Z,6300000,,,0,,SUB out: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,
640,PT03M43.00S,2022-03-11T02:58:05.7Z,4,REGULAR,substitution,in,[],1628971,,,1610612751,93,126,2022-03-11T02:58:08Z,6310000,,,0,,SUB in: B. Brown,[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,
641,PT03M31.00S,2022-03-11T02:58:20.7Z,4,REGULAR,2pt,Jump Shot,[],1630560,15.456636005256241,29.901960784313726,1610612751,93,128,2022-03-11T02:58:35Z,6320000,100.0,93.0,1,left,C. Thomas 13' driving floating Jump Shot (2 PTS),[1630560],1610612751.0,BKN,driving floating,,,Thomas,C. Thomas,,,,,13.68,Made,,,,,,,,2.0,,,,,,,,,,
642,PT03M18.00S,2022-03-11T02:58:33.5Z,4,REGULAR,3pt,Jump Shot,[],1630198,66.04796320630749,45.588235294117645,1610612755,93,128,2022-03-11T03:00:55Z,6330000,-22.0,267.0,1,right,MISS I. Joe 26' 3PT,[1630198],1610612755.0,PHI,,,,Joe,I. Joe,,,,,26.75,Missed,,,,,,,,,,,,,,,,,,
643,PT03M18.00S,2022-03-11T02:58:33.5Z,4,REGULAR,rebound,offensive,[],1627788,,,1610612755,93,128,2022-03-11T02:58:42Z,6340000,,,0,,F. Korkmaz REBOUND (Off:1 Def:2),[1627788],1610612755.0,PHI,,,,Korkmaz,F. Korkmaz,,,,,,,642.0,3.0,2.0,1.0,,,,,,,,,,,,,,
644,PT03M13.00S,2022-03-11T02:58:38.9Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1627788,94.40999984741211,50.0,1610612755,95,128,2022-03-11T03:01:34Z,6350000,0.0,0.0,1,right,F. Korkmaz putback Layup (5 PTS),[1627788],1610612755.0,PHI,putback,,,Korkmaz,F. Korkmaz,,,,,0.0,Made,,,,,,,,5.0,,,,,,,,,,
645,PT03M04.00S,2022-03-11T02:58:48.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630560,11.777266754270697,59.31372549019608,1610612751,95,128,2022-03-11T02:58:54Z,6360000,-47.0,58.0,1,left,MISS C. Thomas 7' driving Layup - blocked,"[1630560, 1630198]",1610612751.0,BKN,driving,,,Thomas,C. Thomas,,,,,7.46,Missed,,,,,,,,,,Joe,1630198.0,,,,,,,
646,PT03M04.00S,2022-03-11T02:58:48.0Z,4,REGULAR,block,,[],1630198,,,1610612751,95,128,2022-03-11T02:58:50Z,6370000,,,0,,I. Joe BLOCK (1 BLK),[1630198],1610612755.0,PHI,,,,Joe,I. Joe,,,,,,,,,,,,,,,,,,,,,,,,
647,PT03M01.00S,2022-03-11T02:58:51.0Z,4,REGULAR,rebound,offensive,[],1630560,,,1610612751,95,128,2022-03-11T02:58:54Z,6380000,,,0,,C. Thomas REBOUND (Off:1 Def:0),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,645.0,1.0,0.0,1.0,,,,,,,,,,,,,,
648,PT02M58.00S,2022-03-11T02:58:53.6Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1630556,31.882391590013142,32.59803921568628,1610612751,95,128,2022-03-11T02:58:59Z,6390000,87.0,247.0,1,left,MISS K. Edwards 26' 3PT,[1630556],1610612751.0,BKN,,,,Edwards,K. Edwards,,,,,26.21,Missed,,,,,,,,,,,,,,,,,,
649,PT02M55.00S,2022-03-11T02:58:56.6Z,4,REGULAR,rebound,defensive,[],1627788,,,1610612755,95,128,2022-03-11T02:58:59Z,6400000,,,0,,F. Korkmaz REBOUND (Off:1 Def:3),[1627788],1610612755.0,PHI,,,,Korkmaz,F. Korkmaz,,,,,,,648.0,4.0,3.0,1.0,,,,,,,,,,,,,,
650,PT02M49.00S,2022-03-11T02:59:02.5Z,4,REGULAR,3pt,Jump Shot,[],1627788,66.44218134034165,56.61764705882353,1610612755,95,128,2022-03-11T03:03:07Z,6410000,33.0,263.0,1,right,MISS F. Korkmaz 26' pullup 3PT,[1627788],1610612755.0,PHI,pullup,,,Korkmaz,F. Korkmaz,,,,,26.5,Missed,,,,,,,,,,,,,,,,,,
651,PT02M46.00S,2022-03-11T02:59:05.5Z,4,REGULAR,rebound,offensive,[],1630194,,,1610612755,95,128,2022-03-11T02:59:08Z,6420000,,,0,,P. Reed REBOUND (Off:2 Def:1),[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,,,650.0,3.0,1.0,2.0,,,,,,,,,,,,,,
652,PT02M45.00S,2022-03-11T02:59:07.0Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1629003,76.03482260183968,7.107843137254902,1610612755,95,128,2022-03-11T02:59:12Z,6430000,-214.0,173.0,1,right,MISS S. Milton 27' 3PT,[1629003],1610612755.0,PHI,,,,Milton,S. Milton,,,,,27.54,Missed,,,,,,,,,,,,,,,,,,
653,PT02M41.00S,2022-03-11T02:59:11.0Z,4,REGULAR,rebound,defensive,[],1630556,,,1610612751,95,128,2022-03-11T02:59:12Z,6440000,,,0,,K. Edwards REBOUND (Off:0 Def:1),[1630556],1610612751.0,BKN,,,,Edwards,K. Edwards,,,,,,,652.0,1.0,1.0,0.0,,,,,,,,,,,,,,
654,PT02M25.00S,2022-03-11T02:59:26.7Z,4,REGULAR,2pt,Jump Shot,[],1630556,18.478975032851512,29.901960784313726,1610612751,95,128,2022-03-11T02:59:37Z,6450000,100.0,121.0,1,left,MISS K. Edwards 15' pullup Shot - blocked,"[1630556, 1629003]",1610612751.0,BKN,pullup,,,Edwards,K. Edwards,,,,,15.74,Missed,,,,,,,,,,Milton,1629003.0,,,,,,,
655,PT02M25.00S,2022-03-11T02:59:26.7Z,4,REGULAR,block,,[],1629003,,,1610612751,95,128,2022-03-11T02:59:29Z,6460000,,,0,,S. Milton BLOCK (1 BLK),[1629003],1610612755.0,PHI,,,,Milton,S. Milton,,,,,,,,,,,,,,,,,,,,,,,,
656,PT02M21.00S,2022-03-11T02:59:30.7Z,4,REGULAR,rebound,defensive,[],1629003,,,1610612755,95,128,2022-03-11T02:59:37Z,6470000,,,0,,S. Milton REBOUND (Off:1 Def:2),[1629003],1610612755.0,PHI,,,,Milton,S. Milton,,,,,,,654.0,3.0,2.0,1.0,,,,,,,,,,,,,,
657,PT02M13.00S,2022-03-11T02:59:38.2Z,4,REGULAR,3pt,Jump Shot,[],1627788,67.09921156373193,54.166666666666664,1610612755,98,128,2022-03-11T02:59:44Z,6480000,21.0,257.0,1,right,F. Korkmaz 25' 3PT  (8 PTS) (S. Milton 4 AST),"[1627788, 1629003]",1610612755.0,PHI,,,,Korkmaz,F. Korkmaz,,,,,25.76,Made,,,,,,,,8.0,,,,,,,,S. Milton,1629003.0,4.0
659,PT01M46.00S,2022-03-11T03:00:09.6Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612751,98,128,2022-03-11T03:00:41Z,6500000,,,0,,BKN shot clock Team TURNOVER,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,1627961.0,,,,,,,,,
660,PT01M46.00S,2022-03-11T03:00:22.3Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612755,98,128,2022-03-11T03:00:22Z,6510000,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
661,PT01M35.00S,2022-03-11T03:03:49.4Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1627788,66.17936925098554,47.30392156862745,1610612755,98,128,2022-03-11T03:03:54Z,6520000,-13.0,265.0,1,right,MISS F. Korkmaz 26' 3PT,[1627788],1610612755.0,PHI,,,,Korkmaz,F. Korkmaz,,,,,26.57,Missed,,,,,,,,,,,,,,,,,,
662,PT01M32.00S,2022-03-11T03:03:52.4Z,4,REGULAR,rebound,defensive,[],1630556,,,1610612751,98,128,2022-03-11T03:03:54Z,6530000,,,0,,K. Edwards REBOUND (Off:0 Def:2),[1630556],1610612751.0,BKN,,,,Edwards,K. Edwards,,,,,,,661.0,2.0,2.0,0.0,,,,,,,,,,,,,,
663,PT01M16.00S,2022-03-11T03:04:09.9Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201599,,,1610612751,98,128,2022-03-11T03:04:24Z,6540000,,,0,,D. Jordan shooting personal FOUL (1 PF) (Brown 2 FT),"[201599, 1628971]",1610612755.0,PHI,shooting,,,Jordan,D. Jordan,,,,,,,,,,,,,,,202027.0,,,1.0,0.0,Brown,1628971.0,,,
665,PT01M16.00S,2022-03-11T03:04:36.0Z,4,REGULAR,freethrow,1 of 2,[],1628971,,,1610612751,98,128,2022-03-11T03:04:36Z,6560000,,,0,,MISS B. Brown Free Throw 1 of 2,[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,Missed,,,,,,,,,,,,,,,,,,
666,PT01M16.00S,2022-03-11T03:04:36.0Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612751,98,128,2022-03-11T03:04:36Z,6570000,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,,665.0,,,,,,,,,,,,,,,,,
667,PT01M16.00S,2022-03-11T03:04:47.8Z,4,REGULAR,freethrow,2 of 2,[],1628971,,,1610612751,98,129,2022-03-11T03:04:47Z,6580000,,,0,,B. Brown Free Throw 2 of 2 (11 PTS),[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,Made,,,,,,,,11.0,,,,,,,,,,
668,PT01M04.00S,2022-03-11T03:05:02.7Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1630194,92.85479632063075,48.77450980392157,1610612755,100,129,2022-03-11T03:05:09Z,6590000,-6.0,15.0,1,right,P. Reed driving DUNK (7 PTS) (S. Milton 5 AST),"[1630194, 1629003]",1610612755.0,PHI,driving,,,Reed,P. Reed,,,,,1.59,Made,,,,,,,,7.0,,,,,,,,S. Milton,1629003.0,5.0
670,PT00M42.10S,2022-03-11T03:05:29.8Z,4,REGULAR,3pt,Jump Shot,[],1630560,32.53942181340342,65.68627450980392,1610612751,100,129,2022-03-11T03:07:24Z,6610000,-78.0,253.0,1,left,MISS C. Thomas 26' step back 3PT,[1630560],1610612751.0,BKN,step back,,,Thomas,C. Thomas,,,,,26.53,Missed,,,,,,,,,,,,,,,,,,
671,PT00M38.80S,2022-03-11T03:05:33.1Z,4,REGULAR,rebound,offensive,[],1630556,,,1610612751,100,129,2022-03-11T03:07:14Z,6620000,,,0,,K. Edwards REBOUND (Off:1 Def:2),[1630556],1610612751.0,BKN,,,,Edwards,K. Edwards,,,,,,,670.0,3.0,2.0,1.0,,,,,,,,,,,,,,
672,PT00M37.70S,2022-03-11T03:05:34.8Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1630556,34.247700394218136,47.794117647058826,1610612751,100,129,2022-03-11T03:07:52Z,6630000,11.0,269.0,1,left,MISS K. Edwards 26' 3PT,[1630556],1610612751.0,BKN,,,,Edwards,K. Edwards,,,,,26.96,Missed,,,,,,,,,,,,,,,,,,
673,PT00M34.60S,2022-03-11T03:05:37.9Z,4,REGULAR,rebound,defensive,[],1630194,,,1610612755,100,129,2022-03-11T03:05:39Z,6640000,,,0,,P. Reed REBOUND (Off:2 Def:2),[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,,,672.0,4.0,2.0,2.0,,,,,,,,,,,,,,
674,PT00M17.10S,2022-03-11T03:05:57.3Z,4,REGULAR,3pt,Jump Shot,[],1627788,86.02168199737189,94.6078431372549,1610612755,100,129,2022-03-11T03:06:02Z,6650000,223.0,79.0,1,right,MISS F. Korkmaz 3PT,[1627788],1610612755.0,PHI,,,,Korkmaz,F. Korkmaz,,,,,23.65,Missed,,,,,,,,,,,,,,,,,,
675,PT00M14.20S,2022-03-11T03:06:00.2Z,4,REGULAR,rebound,defensive,[],201949,,,1610612751,100,129,2022-03-11T03:06:00Z,6660000,,,0,,J. Johnson REBOUND (Off:1 Def:2),[201949],1610612751.0,BKN,,,,Johnson,J. Johnson,,,,,,,674.0,3.0,2.0,1.0,,,,,,,,,,,,,,
676,PT00M00.00S,2022-03-11T03:06:16.1Z,4,REGULAR,period,end,[],0,,,1610612751,100,129,2022-03-11T03:06:16Z,6670000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
677,PT00M00.00S,2022-03-11T03:06:26.0Z,4,REGULAR,game,end,[],0,,,0,100,129,2022-03-11T03:06:26Z,6680000,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
