actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
599,PT06M34.00S,2024-03-17T02:13:43.4Z,4,REGULAR,substitution,out,[],1628975,,,1610612741,103,87,2024-03-17T02:13:46Z,5920000,False,,,0,,SUB out: J. Carter,[1628975],1610612741.0,CHI,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,
600,PT06M34.00S,2024-03-17T02:13:43.4Z,4,REGULAR,substitution,in,[],201942,,,1610612741,103,87,2024-03-17T02:13:46Z,5930000,False,,,0,,SUB in: D. DeRozan,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,,
601,PT06M17.00S,2024-03-17T02:14:10.6Z,4,REGULAR,3pt,Jump Shot,[],1641931,91.5407358738502,96.81372549019608,1610612741,103,87,2024-03-17T02:14:15Z,5940000,False,234.0,27.0,1,right,MISS O. Bitim 3PT,[1641931],1610612741.0,CHI,,,,Bitim,O. Bitim,,,,,Right Corner 3,24+ Right,23.57,Missed,,,,,,,,,,,,,,,,,,
602,PT06M13.00S,2024-03-17T02:14:14.6Z,4,REGULAR,rebound,offensive,[],202696,,,1610612741,103,87,2024-03-17T02:14:15Z,5950000,False,,,0,,N. Vucevic REBOUND (Off:4 Def:8),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Right Corner 3,24+ Right,,,601.0,12.0,8.0,4.0,,,,,,,,,,,,,,
603,PT06M13.00S,2024-03-17T02:14:14.4Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",202696,94.40999984741211,50.0,1610612741,103,87,2024-03-17T02:14:17Z,5960000,False,0.0,0.0,1,right,MISS N. Vucevic putback Layup,[202696],1610612741.0,CHI,putback,,,Vucevic,N. Vucevic,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
604,PT06M13.00S,2024-03-17T02:14:14.4Z,4,REGULAR,rebound,defensive,[],1630551,,,1610612764,103,87,2024-03-17T02:14:17Z,5970000,False,,,0,,J. Champagnie REBOUND (Off:1 Def:5),[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,Restricted Area,0-8 Center,,,603.0,6.0,5.0,1.0,,,,,,,,,,,,,,
605,PT05M58.00S,2024-03-17T02:14:29.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630647,6.389618922470433,52.450980392156865,1610612764,103,87,2024-03-17T02:14:34Z,5980000,False,-12.0,8.0,1,left,MISS E. Omoruyi reverse Layup,[1630647],1610612764.0,WAS,reverse,,,Omoruyi,E. Omoruyi,,,,,Restricted Area,0-8 Center,1.45,Missed,,,,,,,,,,,,,,,,,,
606,PT05M56.00S,2024-03-17T02:14:31.4Z,4,REGULAR,rebound,defensive,[],1630245,,,1610612741,103,87,2024-03-17T02:14:34Z,5990000,False,,,0,,A. Dosunmu REBOUND (Off:1 Def:2),[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,Restricted Area,0-8 Center,,,605.0,3.0,2.0,1.0,,,,,,,,,,,,,,
607,PT05M39.00S,2024-03-17T02:14:47.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627936,80.50262812089356,53.92156862745098,1610612741,105,87,2024-03-17T02:15:55Z,6000000,False,20.0,131.0,1,right,A. Caruso 13' pullup Jump Shot (16 PTS) (A. Dosunmu 8 AST),"[1627936, 1630245]",1610612741.0,CHI,pullup,,,Caruso,A. Caruso,,,,,In The Paint (Non-RA),8-16 Center,13.23,Made,,,,,16.0,,A. Dosunmu,1630245.0,8.0,,,,,,,,,
609,PT05M26.00S,2024-03-17T02:15:01.0Z,4,REGULAR,2pt,Jump Shot,[],1630551,23.340998685939553,69.6078431372549,1610612764,105,87,2024-03-17T02:15:10Z,6020000,False,-98.0,167.0,1,left,MISS J. Champagnie 19' pullup Shot,[1630551],1610612764.0,WAS,pullup,,,Champagnie,J. Champagnie,,,,,Mid-Range,16-24 Left Center,19.35,Missed,,,,,,,,,,,,,,,,,,
610,PT05M25.00S,2024-03-17T02:15:02.0Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612741,105,87,2024-03-17T02:15:10Z,6030000,False,,,0,,TEAM defensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,Mid-Range,16-24 Left Center,,,609.0,,,,,,,,,,,,,,,,,
612,PT05M25.00S,2024-03-17T02:15:08.3Z,4,REGULAR,substitution,out,[],1627936,,,1610612741,105,87,2024-03-17T02:15:13Z,6050000,False,,,0,,SUB out: A. Caruso,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,,
613,PT05M25.00S,2024-03-17T02:15:08.3Z,4,REGULAR,substitution,in,[],1631207,,,1610612741,105,87,2024-03-17T02:15:13Z,6060000,False,,,0,,SUB in: D. Terry,[1631207],1610612741.0,CHI,,,,Terry,D. Terry,,,,,,,,,,,,,,,,,,,,,,,,,,
614,PT05M14.00S,2024-03-17T02:15:29.8Z,4,REGULAR,turnover,lost ball,[],202696,,,1610612741,105,87,2024-03-17T02:15:34Z,6070000,False,,,0,,N. Vucevic lost ball TURNOVER (3 TO),"[202696, 1630647]",1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,3.0,Omoruyi,1630647.0,,
615,PT05M14.00S,2024-03-17T02:15:29.8Z,4,REGULAR,steal,,[],1630647,,,1610612764,105,87,2024-03-17T02:15:32Z,6080000,False,,,0,,E. Omoruyi STEAL (1 STL),[1630647],1610612764.0,WAS,,,,Omoruyi,E. Omoruyi,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
616,PT05M10.00S,2024-03-17T02:15:33.4Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630647,6.1268068331143235,49.01960784313725,1610612764,105,89,2024-03-17T02:15:39Z,6090000,False,5.0,5.0,1,left,E. Omoruyi running DUNK (6 PTS),[1630647],1610612764.0,WAS,running,,,Omoruyi,E. Omoruyi,,,,,Restricted Area,0-8 Center,0.71,Made,,,,,6.0,,,,,,,,,,,,,
617,PT05M02.00S,2024-03-17T02:16:15.2Z,4,REGULAR,foul,technical,['1freethrow'],202696,,,1610612741,105,89,2024-03-17T02:16:21Z,6100000,False,,,0,,N. Vucevic technical FOUL (1 Tech),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,202058.0,,,,2.0,1.0,,,,,,,
618,PT05M02.00S,2024-03-17T02:16:31.3Z,4,REGULAR,freethrow,1 of 1,[],1630215,,,1610612741,105,90,2024-03-17T02:16:31Z,6110000,False,,,0,,J. Butler technical Free Throw 1 of 1 (5 PTS),[1630215],1610612764.0,WAS,technical,,,Butler,J. Butler,,,,,,,,Made,,,,,5.0,,,,,,,,,,,,,
619,PT04M54.00S,2024-03-17T02:16:59.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],202696,92.19776609724047,50.0,1610612741,107,90,2024-03-17T02:17:12Z,6120000,False,0.0,21.0,1,right,N. Vucevic driving Layup (28 PTS) (A. Dosunmu 9 AST),"[202696, 1630245]",1610612741.0,CHI,driving,,,Vucevic,N. Vucevic,,,,,Restricted Area,0-8 Center,2.08,Made,,,,,28.0,,A. Dosunmu,1630245.0,9.0,,,,,,,,,
621,PT04M54.00S,2024-03-17T02:17:09.6Z,4,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1630647,,,1610612741,107,90,2024-03-17T02:17:13Z,6140000,False,,,0,,E. Omoruyi shooting personal FOUL (3 PF) (Vucevic 1 FT),"[1630647, 202696]",1610612764.0,WAS,shooting,,,Omoruyi,E. Omoruyi,,,,,Restricted Area,0-8 Center,,,,,,,,202058.0,,,,3.0,0.0,Vucevic,202696.0,,,,,
623,PT04M54.00S,2024-03-17T02:17:26.5Z,4,REGULAR,freethrow,1 of 1,[],202696,,,1610612741,108,90,2024-03-17T02:17:26Z,6160000,False,,,0,,N. Vucevic Free Throw 1 of 1 (29 PTS),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,Made,,,,,29.0,,,,,,,,,,,,,
624,PT04M43.00S,2024-03-17T02:17:43.4Z,4,REGULAR,foul,personal,['2freethrow'],1641931,,,1610612764,108,90,2024-03-17T02:17:53Z,6170000,False,,,0,,O. Bitim shooting personal FOUL (3 PF) (Omoruyi 2 FT),"[1641931, 1630647]",1610612741.0,CHI,shooting,,,Bitim,O. Bitim,,,,,Restricted Area,0-8 Center,,,,,,,,202058.0,,,,3.0,0.0,Omoruyi,1630647.0,,,,,
626,PT04M43.00S,2024-03-17T02:18:17.7Z,4,REGULAR,freethrow,1 of 2,[],1630647,,,1610612764,108,91,2024-03-17T02:18:20Z,6190000,False,,,0,,E. Omoruyi Free Throw 1 of 2 (7 PTS),[1630647],1610612764.0,WAS,,,,Omoruyi,E. Omoruyi,,,,,,,,Made,,,,,7.0,,,,,,,,,,,,,
627,PT04M43.00S,2024-03-17T02:18:17.7Z,4,REGULAR,freethrow,2 of 2,[],1630647,,,1610612764,108,91,2024-03-17T02:18:20Z,6200000,False,,,0,,MISS E. Omoruyi Free Throw 2 of 2,[1630647],1610612764.0,WAS,,,,Omoruyi,E. Omoruyi,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
628,PT04M40.00S,2024-03-17T02:18:20.7Z,4,REGULAR,rebound,defensive,[],202696,,,1610612741,108,91,2024-03-17T02:18:20Z,6210000,False,,,0,,N. Vucevic REBOUND (Off:4 Def:9),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,627.0,13.0,9.0,4.0,,,,,,,,,,,,,,
629,PT04M27.00S,2024-03-17T02:18:35.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201942,91.93495400788436,47.549019607843135,1610612741,108,91,2024-03-17T02:18:40Z,6220000,False,-12.0,23.0,1,right,MISS D. DeRozan driving Layup - blocked,"[201942, 1630551]",1610612741.0,CHI,driving,,,DeRozan,D. DeRozan,,,,,Restricted Area,0-8 Center,2.63,Missed,,,,,,,,,,,,,,,,,Champagnie,1630551.0
630,PT04M27.00S,2024-03-17T02:18:35.1Z,4,REGULAR,block,,[],1630551,,,1610612741,108,91,2024-03-17T02:18:38Z,6230000,False,,,0,,J. Champagnie BLOCK (3 BLK),[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
631,PT04M27.00S,2024-03-17T02:18:35.1Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612741,108,91,2024-03-17T02:18:40Z,6240000,False,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,Restricted Area,0-8 Center,,,629.0,,,,,,,,,,,,,,,,,
635,PT04M27.00S,2024-03-17T02:19:20.2Z,4,REGULAR,timeout,full,['team'],0,,,1610612741,108,91,2024-03-17T02:19:20Z,6280000,False,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
637,PT04M27.00S,2024-03-17T02:20:33.9Z,4,REGULAR,substitution,out,[],1641931,,,1610612741,108,91,2024-03-17T02:20:36Z,6300000,False,,,0,,SUB out: O. Bitim,[1641931],1610612741.0,CHI,,,,Bitim,O. Bitim,,,,,,,,,,,,,,,,,,,,,,,,,,
638,PT04M27.00S,2024-03-17T02:20:33.9Z,4,REGULAR,substitution,in,[],1627936,,,1610612741,108,91,2024-03-17T02:20:36Z,6310000,False,,,0,,SUB in: A. Caruso,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,,
639,PT04M24.00S,2024-03-17T02:20:57.1Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630647,,,1610612741,108,91,2024-03-17T02:21:05Z,6320000,False,,,0,,E. Omoruyi shooting personal FOUL (4 PF) (DeRozan 2 FT),"[1630647, 201942]",1610612764.0,WAS,shooting,,,Omoruyi,E. Omoruyi,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1627962.0,,,,4.0,0.0,DeRozan,201942.0,,,,,
641,PT04M24.00S,2024-03-17T02:21:19.0Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],201942,,,1610612741,109,91,2024-03-17T02:21:19Z,6340000,False,,,0,,D. DeRozan Free Throw 1 of 2 (10 PTS),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,Made,,,,,10.0,,,,,,,,,,,,,
642,PT04M24.00S,2024-03-17T02:21:33.5Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],201942,,,1610612741,110,91,2024-03-17T02:21:33Z,6350000,False,,,0,,D. DeRozan Free Throw 2 of 2 (11 PTS),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,Made,,,,,11.0,,,,,,,,,,,,,
643,PT04M10.00S,2024-03-17T02:21:50.1Z,4,REGULAR,turnover,out-of-bounds,[],1630215,,,1610612764,110,91,2024-03-17T02:22:00Z,6360000,False,,,0,,J. Butler bad pass out-of-bounds TURNOVER (3 TO),[1630215],1610612764.0,WAS,bad pass,,,Butler,J. Butler,,,,,Mid-Range,8-16 Right,,,,,,,,1627962.0,,,,,,,,3.0,,,,
644,PT03M54.00S,2024-03-17T02:22:13.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630245,94.03745072273325,50.73529411764706,1610612741,112,91,2024-03-17T02:22:17Z,6370000,False,4.0,4.0,1,right,A. Dosunmu driving finger roll Layup (32 PTS) (A. Caruso 5 AST),"[1630245, 1627936]",1610612741.0,CHI,driving finger roll,,,Dosunmu,A. Dosunmu,,,,,Restricted Area,0-8 Center,0.51,Made,,,,,32.0,,A. Caruso,1627936.0,5.0,,,,,,,,,
646,PT03M42.00S,2024-03-17T02:22:24.5Z,4,REGULAR,3pt,Jump Shot,[],1631116,29.6484888304862,75.73529411764706,1610612764,112,91,2024-03-17T02:22:30Z,6390000,False,-129.0,226.0,1,left,MISS P. Baldwin Jr. 26' 3PT,[1631116],1610612764.0,WAS,,,,Baldwin Jr.,P. Baldwin Jr.,,,,,Above the Break 3,24+ Left Center,26.03,Missed,,,,,,,,,,,,,,,,,,
647,PT03M40.00S,2024-03-17T02:22:26.5Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612741,112,91,2024-03-17T02:22:30Z,6400000,False,,,0,,TEAM defensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,Above the Break 3,24+ Left Center,,,646.0,,,,,,,,,,,,,,,,,
649,PT03M40.00S,2024-03-17T02:22:31.3Z,4,REGULAR,substitution,out,[],1630215,,,1610612741,112,91,2024-03-17T02:22:37Z,6420000,False,,,0,,SUB out: J. Butler,[1630215],1610612764.0,WAS,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,,,,,,,,,
650,PT03M40.00S,2024-03-17T02:22:31.3Z,4,REGULAR,substitution,in,[],1631262,,,1610612741,112,91,2024-03-17T02:22:37Z,6430000,False,,,0,,SUB in: J. Bernard,[1631262],1610612764.0,WAS,,,,Bernard,J. Bernard,,,,,,,,,,,,,,,,,,,,,,,,,,
651,PT03M25.00S,2024-03-17T02:23:01.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201942,84.44480946123521,36.029411764705884,1610612741,114,91,2024-03-17T02:23:04Z,6440000,False,-70.0,94.0,1,right,D. DeRozan 11' pullup Jump Shot (13 PTS),[201942],1610612741.0,CHI,pullup,,,DeRozan,D. DeRozan,,,,,In The Paint (Non-RA),8-16 Left,11.69,Made,,,,,13.0,,,,,,,,,,,,,
652,PT03M10.00S,2024-03-17T02:23:15.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631098,15.850854139290407,42.8921568627451,1610612764,114,93,2024-03-17T02:23:19Z,6450000,False,36.0,96.0,1,left,J. Davis 10' driving floating Jump Shot (5 PTS) (E. Omoruyi 1 AST),"[1631098, 1630647]",1610612764.0,WAS,driving floating,,,Davis,J. Davis,,,,,In The Paint (Non-RA),8-16 Center,10.28,Made,,,,,5.0,,E. Omoruyi,1630647.0,1.0,,,,,,,,,
654,PT02M49.00S,2024-03-17T02:23:36.7Z,4,REGULAR,turnover,lost ball,[],1627936,,,1610612741,114,93,2024-03-17T02:23:42Z,6470000,False,,,0,,A. Caruso lost ball TURNOVER (3 TO),"[1627936, 1631116]",1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,3.0,Baldwin Jr.,1631116.0,,
655,PT02M49.00S,2024-03-17T02:23:36.7Z,4,REGULAR,steal,,[],1631116,,,1610612764,114,93,2024-03-17T02:28:31Z,6480000,False,,,0,,P. Baldwin Jr. STEAL (1 STL),[1631116],1610612764.0,WAS,,,,Baldwin Jr.,P. Baldwin Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
656,PT02M43.00S,2024-03-17T02:23:41.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630551,6.389618922470433,46.32352941176471,1610612764,114,95,2024-03-17T02:23:50Z,6490000,False,18.0,8.0,1,left,J. Champagnie running reverse Layup (8 PTS) (J. Davis 3 AST),"[1630551, 1631098]",1610612764.0,WAS,running reverse,,,Champagnie,J. Champagnie,,,,,Restricted Area,0-8 Center,1.99,Made,,,,,8.0,,J. Davis,1631098.0,3.0,,,,,,,,,
658,PT02M30.00S,2024-03-17T02:23:56.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630245,89.56964520367937,59.31372549019608,1610612741,116,95,2024-03-17T02:23:59Z,6510000,False,47.0,46.0,1,right,A. Dosunmu 6' driving floating Jump Shot (34 PTS),[1630245],1610612741.0,CHI,driving floating,,,Dosunmu,A. Dosunmu,,,,,In The Paint (Non-RA),0-8 Center,6.51,Made,,,,,34.0,,,,,,,,,,,,,
659,PT02M23.00S,2024-03-17T02:24:08.7Z,4,REGULAR,foul,personal,[],1627936,,,1610612764,116,95,2024-03-17T02:24:16Z,6520000,False,,,0,,A. Caruso take personal FOUL (2 PF),"[1627936, 1630647]",1610612741.0,CHI,take,,,Caruso,A. Caruso,,,,,Above the Break 3,24+ Right Center,,,,,,,,202058.0,,,,2.0,0.0,Omoruyi,1630647.0,,,,,
661,PT02M23.00S,2024-03-17T02:24:16.0Z,4,REGULAR,substitution,out,[],1627936,,,1610612764,116,95,2024-03-17T02:24:28Z,6540000,False,,,0,,SUB out: A. Caruso,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,,
662,PT02M23.00S,2024-03-17T02:24:16.0Z,4,REGULAR,substitution,out,[],202696,,,1610612764,116,95,2024-03-17T02:24:28Z,6550000,False,,,0,,SUB out: N. Vucevic,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,,,,,,,,
664,PT02M23.00S,2024-03-17T02:24:16.0Z,4,REGULAR,substitution,in,[],1641931,,,1610612764,116,95,2024-03-17T02:24:28Z,6570000,False,,,0,,SUB in: O. Bitim,[1641931],1610612741.0,CHI,,,,Bitim,O. Bitim,,,,,,,,,,,,,,,,,,,,,,,,,,
665,PT02M23.00S,2024-03-17T02:24:16.0Z,4,REGULAR,substitution,in,[],1628975,,,1610612764,116,95,2024-03-17T02:24:28Z,6580000,False,,,0,,SUB in: J. Carter,[1628975],1610612741.0,CHI,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,
666,PT02M23.00S,2024-03-17T02:24:16.0Z,4,REGULAR,substitution,in,[],1630678,,,1610612764,116,95,2024-03-17T02:24:28Z,6590000,False,,,0,,SUB in: T. Taylor,[1630678],1610612741.0,CHI,,,,Taylor,T. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,
669,PT02M23.00S,2024-03-17T02:24:16.0Z,4,REGULAR,substitution,out,[],201942,,,1610612764,116,95,2024-03-17T02:24:50Z,6595000,False,,,0,,SUB out: D. DeRozan,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,,
667,PT02M16.00S,2024-03-17T02:24:40.8Z,4,REGULAR,3pt,Jump Shot,[],1630551,30.436925098554536,74.01960784313727,1610612764,116,98,2024-03-17T02:24:44Z,6600000,False,-120.0,234.0,1,left,J. Champagnie 26' 3PT  (11 PTS) (J. Bernard 1 AST),"[1630551, 1631262]",1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,Above the Break 3,24+ Left Center,26.27,Made,,,,,11.0,,J. Bernard,1631262.0,1.0,,,,,,,,,
670,PT01M56.00S,2024-03-17T02:25:03.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1641931,93.9060446780552,50.49019607843137,1610612741,118,98,2024-03-17T02:25:06Z,6620000,False,2.0,5.0,1,right,O. Bitim driving Layup (4 PTS) (J. Carter 2 AST),"[1641931, 1628975]",1610612741.0,CHI,driving,,,Bitim,O. Bitim,,,,,Restricted Area,0-8 Center,0.54,Made,,,,,4.0,,J. Carter,1628975.0,2.0,,,,,,,,,
672,PT01M47.00S,2024-03-17T02:25:12.5Z,4,REGULAR,2pt,Jump Shot,[],1631116,22.158344283837057,35.049019607843135,1610612764,118,98,2024-03-17T02:25:18Z,6640000,False,75.0,156.0,1,left,MISS P. Baldwin Jr. 17' pullup Shot,[1631116],1610612764.0,WAS,pullup,,,Baldwin Jr.,P. Baldwin Jr.,,,,,Mid-Range,16-24 Right Center,17.28,Missed,,,,,,,,,,,,,,,,,,
673,PT01M41.00S,2024-03-17T02:25:18.5Z,4,REGULAR,rebound,offensive,[],1630551,,,1610612764,118,98,2024-03-17T02:25:18Z,6650000,False,,,0,,J. Champagnie REBOUND (Off:2 Def:5),[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,Mid-Range,16-24 Right Center,,,672.0,7.0,5.0,2.0,,,,,,,,,,,,,,
674,PT01M41.00S,2024-03-17T02:25:17.6Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1630551,5.590000152587891,50.0,1610612764,118,98,2024-03-17T02:25:19Z,6660000,False,0.0,0.0,1,left,MISS J. Champagnie tip Layup,[1630551],1610612764.0,WAS,tip,,,Champagnie,J. Champagnie,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
675,PT01M41.00S,2024-03-17T02:25:17.6Z,4,REGULAR,rebound,defensive,[],1631207,,,1610612741,118,98,2024-03-17T02:25:21Z,6670000,False,,,0,,D. Terry REBOUND (Off:0 Def:4),[1631207],1610612741.0,CHI,,,,Terry,D. Terry,,,,,Restricted Area,0-8 Center,,,674.0,4.0,4.0,0.0,,,,,,,,,,,,,,
676,PT01M39.00S,2024-03-17T02:25:23.1Z,4,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1630678,92.59198423127464,51.470588235294116,1610612741,120,98,2024-03-17T02:26:41Z,6680000,False,7.0,17.0,1,right,T. Taylor running alley-oop DUNK (2 PTS) (D. Terry 2 AST),"[1630678, 1631207]",1610612741.0,CHI,running alley-oop,,,Taylor,T. Taylor,,,,,Restricted Area,0-8 Center,1.86,Made,,,,,2.0,,D. Terry,1631207.0,2.0,,,,,,,,,
678,PT01M27.00S,2024-03-17T02:25:35.9Z,4,REGULAR,3pt,Jump Shot,[],1630551,33.196452036793694,46.568627450980394,1610612764,120,98,2024-03-17T02:25:40Z,6700000,False,17.0,260.0,1,left,MISS J. Champagnie 26' 3PT,[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,Above the Break 3,24+ Center,26.01,Missed,,,,,,,,,,,,,,,,,,
679,PT01M25.00S,2024-03-17T02:25:37.9Z,4,REGULAR,rebound,defensive,[],1628975,,,1610612741,120,98,2024-03-17T02:25:40Z,6710000,False,,,0,,J. Carter REBOUND (Off:0 Def:3),[1628975],1610612741.0,CHI,,,,Carter,J. Carter,,,,,Above the Break 3,24+ Center,,,678.0,3.0,3.0,0.0,,,,,,,,,,,,,,
680,PT01M13.00S,2024-03-17T02:25:49.7Z,4,REGULAR,3pt,Jump Shot,[],1631207,84.97043363994744,94.85294117647058,1610612741,123,98,2024-03-17T02:25:54Z,6720000,False,224.0,89.0,1,right,D. Terry 24' 3PT  (6 PTS) (J. Carter 3 AST),"[1631207, 1628975]",1610612741.0,CHI,,,,Terry,D. Terry,,,,,Right Corner 3,24+ Right,24.12,Made,,,,,6.0,,J. Carter,1628975.0,3.0,,,,,,,,,
682,PT01M08.00S,2024-03-17T02:26:00.4Z,4,REGULAR,foul,personal,[],1630245,,,1610612764,123,98,2024-03-17T02:26:08Z,6740000,False,,,0,,A. Dosunmu take personal FOUL (2 PF),"[1630245, 1630551]",1610612741.0,CHI,take,,,Dosunmu,A. Dosunmu,,,,,Above the Break 3,24+ Left Center,,,,,,,,202058.0,,,,2.0,0.0,Champagnie,1630551.0,,,,,
684,PT01M08.00S,2024-03-17T02:26:08.2Z,4,REGULAR,substitution,out,[],1630245,,,1610612764,123,98,2024-03-17T02:26:14Z,6760000,False,,,0,,SUB out: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,,
685,PT01M08.00S,2024-03-17T02:26:08.2Z,4,REGULAR,substitution,out,[],1628975,,,1610612764,123,98,2024-03-17T02:26:14Z,6770000,False,,,0,,SUB out: J. Carter,[1628975],1610612741.0,CHI,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,
686,PT01M08.00S,2024-03-17T02:26:08.2Z,4,REGULAR,substitution,in,[],1641766,,,1610612764,123,98,2024-03-17T02:26:14Z,6780000,False,,,0,,SUB in: A. Sanogo,[1641766],1610612741.0,CHI,,,,Sanogo,A. Sanogo,,,,,,,,,,,,,,,,,,,,,,,,,,
687,PT01M08.00S,2024-03-17T02:26:08.2Z,4,REGULAR,substitution,in,[],1641847,,,1610612764,123,98,2024-03-17T02:26:14Z,6790000,False,,,0,,SUB in: A. Funk,[1641847],1610612741.0,CHI,,,,Funk,A. Funk,,,,,,,,,,,,,,,,,,,,,,,,,,
688,PT00M59.10S,2024-03-17T02:26:23.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631262,8.09789750328515,52.94117647058824,1610612764,123,98,2024-03-17T02:26:30Z,6800000,False,-15.0,24.0,1,left,MISS J. Bernard driving Layup,[1631262],1610612764.0,WAS,driving,,,Bernard,J. Bernard,,,,,Restricted Area,0-8 Center,2.78,Missed,,,,,,,,,,,,,,,,,,
689,PT00M57.20S,2024-03-17T02:26:25.0Z,4,REGULAR,rebound,defensive,[],1631207,,,1610612741,123,98,2024-03-17T02:26:30Z,6810000,False,,,0,,D. Terry REBOUND (Off:0 Def:5),[1631207],1610612741.0,CHI,,,,Terry,D. Terry,,,,,Restricted Area,0-8 Center,,,688.0,5.0,5.0,0.0,,,,,,,,,,,,,,
