actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,playerName,playerNameI,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
601,PT04M37.00S,2023-11-13T02:06:47.1Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1629632,5.601182654402102,51.71568627450981,1610612741,104,98,2023-11-13T02:07:05Z,5850000,False,-9.0,0.0,1,left,MISS C. White driving Layup,[1629632],1610612741.0,CHI,driving,,,,,,Restricted Area,0-8 Center,0.86,Missed,White,C. White,,,,,,,,,,,,,,,,,,
602,PT04M36.00S,2023-11-13T02:06:48.1Z,4,REGULAR,rebound,defensive,[],1641709,,,1610612765,104,98,2023-11-13T02:07:05Z,5860000,False,,,0,,A. Thompson REBOUND (Off:6 Def:10),[1641709],1610612765.0,DET,,,,,,,Restricted Area,0-8 Center,,,Thompson,A. Thompson,601.0,16.0,10.0,6.0,,,,,,,,,,,,,,
603,PT04M27.00S,2023-11-13T02:06:54.7Z,4,REGULAR,turnover,bad pass,[],1641709,,,1610612765,104,98,2023-11-13T02:07:07Z,5870000,False,,,0,,A. Thompson bad pass TURNOVER (3 TO),"[1641709, 202696]",1610612765.0,DET,,,,,,,In The Paint (Non-RA),0-8 Center,,,Thompson,A. Thompson,,,,,,,,,,,3.0,Vucevic,202696.0,,,,,
604,PT04M27.00S,2023-11-13T02:06:54.7Z,4,REGULAR,steal,,[],202696,,,1610612741,104,98,2023-11-13T02:06:56Z,5880000,False,,,0,,N. Vucevic STEAL (2 STL),[202696],1610612741.0,CHI,,,,,,,In The Paint (Non-RA),0-8 Center,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,
605,PT04M26.00S,2023-11-13T02:07:03.1Z,4,REGULAR,timeout,full,['team'],0,,,1610612741,104,98,2023-11-13T02:07:03Z,5890000,False,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
606,PT04M26.00S,2023-11-13T02:08:25.9Z,4,REGULAR,substitution,out,[],1628470,,,1610612741,104,98,2023-11-13T02:08:31Z,5900000,False,,,0,,SUB out: T. Craig,[1628470],1610612741.0,CHI,,,,,,,,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,
607,PT04M26.00S,2023-11-13T02:08:25.9Z,4,REGULAR,substitution,in,[],201942,,,1610612741,104,98,2023-11-13T02:08:31Z,5910000,False,,,0,,SUB in: D. DeRozan,[201942],1610612741.0,CHI,,,,,,,,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,
608,PT04M26.00S,2023-11-13T02:08:33.0Z,4,REGULAR,substitution,out,[],1630165,,,1610612741,104,98,2023-11-13T02:08:46Z,5920000,False,,,0,,SUB out: K. Hayes,[1630165],1610612765.0,DET,,,,,,,,,,,Hayes,K. Hayes,,,,,,,,,,,,,,,,,,
609,PT04M26.00S,2023-11-13T02:08:33.0Z,4,REGULAR,substitution,in,[],202692,,,1610612741,104,98,2023-11-13T02:08:46Z,5930000,False,,,0,,SUB in: A. Burks,[202692],1610612765.0,DET,,,,,,,,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,
610,PT04M14.00S,2023-11-13T02:08:49.6Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],203897,32.40801576872536,64.70588235294117,1610612741,107,98,2023-11-13T02:08:57Z,5940000,False,-74.0,252.0,1,left,Z. LaVine 26' 3PT  (17 PTS),[203897],1610612741.0,CHI,,,,,,,Above the Break 3,24+ Center,26.26,Made,LaVine,Z. LaVine,,,,,17.0,,,,,,,,,,,,,
611,PT04M03.00S,2023-11-13T02:08:59.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1641709,92.06636005256242,48.28431372549019,1610612765,107,98,2023-11-13T02:09:03Z,5950000,False,-9.0,22.0,1,right,MISS A. Thompson driving Layup - blocked,"[1641709, 201942]",1610612765.0,DET,driving,,,,,,Restricted Area,0-8 Center,2.37,Missed,Thompson,A. Thompson,,,,,,,,,DeRozan,201942.0,,,,,,,,
612,PT04M03.00S,2023-11-13T02:08:59.3Z,4,REGULAR,block,,[],201942,,,1610612765,107,98,2023-11-13T02:09:01Z,5960000,False,,,0,,D. DeRozan BLOCK (4 BLK),[201942],1610612741.0,CHI,,,,,,,Restricted Area,0-8 Center,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,
613,PT04M03.00S,2023-11-13T02:08:59.3Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612765,107,98,2023-11-13T02:09:03Z,5970000,False,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,Restricted Area,0-8 Center,,,,,611.0,,,,,,,,,,,,,,,,,
615,PT03M51.00S,2023-11-13T02:09:32.3Z,4,REGULAR,foul,personal,[],1629632,,,1610612765,107,98,2023-11-13T02:09:54Z,5990000,False,,,0,,C. White personal FOUL (4 PF),"[1629632, 1628995]",1610612741.0,CHI,,,,,,,In The Paint (Non-RA),8-16 Right,,,White,C. White,,,,,,,,,,,,,,1628485.0,4.0,0.0,Knox II,1628995.0
617,PT03M44.00S,2023-11-13T02:10:05.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630191,93.11760840998686,50.49019607843137,1610612765,107,100,2023-11-13T02:10:09Z,6010000,False,2.0,12.0,1,right,I. Stewart cutting Layup (14 PTS) (C. Cunningham 4 AST),"[1630191, 1630595]",1610612765.0,DET,cutting,,,,,,Restricted Area,0-8 Center,1.25,Made,Stewart,I. Stewart,,,,,14.0,C. Cunningham,1630595.0,4.0,,,,,,,,,,
619,PT03M33.00S,2023-11-13T02:10:18.8Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630595,,,1610612741,107,100,2023-11-13T02:10:26Z,6030000,False,,,0,,C. Cunningham shooting personal FOUL (4 PF) (Dosunmu 2 FT),"[1630595, 1630245]",1610612765.0,DET,shooting,,,,,,Restricted Area,0-8 Center,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,1628485.0,4.0,0.0,Dosunmu,1630245.0
621,PT03M33.00S,2023-11-13T02:10:50.5Z,4,REGULAR,freethrow,1 of 2,[],1630245,,,1610612741,108,100,2023-11-13T02:10:50Z,6050000,False,,,0,,A. Dosunmu Free Throw 1 of 2 (13 PTS),[1630245],1610612741.0,CHI,,,,,,,,,,Made,Dosunmu,A. Dosunmu,,,,,13.0,,,,,,,,,,,,,
622,PT03M33.00S,2023-11-13T02:10:50.5Z,4,REGULAR,freethrow,2 of 2,[],1630245,,,1610612741,108,100,2023-11-13T02:11:08Z,6060000,False,,,0,,MISS A. Dosunmu Free Throw 2 of 2,[1630245],1610612741.0,CHI,,,,,,,,,,Missed,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,
623,PT03M30.00S,2023-11-13T02:10:53.5Z,4,REGULAR,rebound,defensive,[],1630191,,,1610612765,108,100,2023-11-13T02:11:08Z,6070000,False,,,0,,I. Stewart REBOUND (Off:6 Def:5),[1630191],1610612765.0,DET,,,,,,,,,,,Stewart,I. Stewart,622.0,11.0,5.0,6.0,,,,,,,,,,,,,,
624,PT03M21.00S,2023-11-13T02:11:16.3Z,4,REGULAR,3pt,Jump Shot,[],202692,76.69185282522996,12.254901960784313,1610612765,108,100,2023-11-13T02:11:22Z,6080000,False,-189.0,167.0,1,right,MISS A. Burks 25' 3PT,[202692],1610612765.0,DET,,,,,,,Above the Break 3,24+ Left Center,25.17,Missed,Burks,A. Burks,,,,,,,,,,,,,,,,,,
625,PT03M17.00S,2023-11-13T02:11:20.3Z,4,REGULAR,rebound,defensive,[],202696,,,1610612741,108,100,2023-11-13T02:11:22Z,6090000,False,,,0,,N. Vucevic REBOUND (Off:2 Def:10),[202696],1610612741.0,CHI,,,,,,,Above the Break 3,24+ Left Center,,,Vucevic,N. Vucevic,624.0,12.0,10.0,2.0,,,,,,,,,,,,,,
626,PT03M04.00S,2023-11-13T02:11:33.0Z,4,REGULAR,3pt,Jump Shot,[],1630245,5.338370565045992,96.07843137254902,1610612741,108,100,2023-11-13T02:11:38Z,6100000,False,-230.0,-2.0,1,left,MISS A. Dosunmu 3PT,[1630245],1610612741.0,CHI,,,,,,,Left Corner 3,24+ Left,23.04,Missed,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,
627,PT03M01.00S,2023-11-13T02:11:36.0Z,4,REGULAR,rebound,defensive,[],202692,,,1610612765,108,100,2023-11-13T02:11:38Z,6110000,False,,,0,,A. Burks REBOUND (Off:0 Def:2),[202692],1610612765.0,DET,,,,,,,Left Corner 3,24+ Left,,,Burks,A. Burks,626.0,2.0,2.0,0.0,,,,,,,,,,,,,,
628,PT02M46.00S,2023-11-13T02:11:55.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630595,92.06636005256242,47.549019607843135,1610612765,108,100,2023-11-13T02:12:02Z,6120000,False,-12.0,22.0,1,right,MISS C. Cunningham driving reverse Layup,[1630595],1610612765.0,DET,driving reverse,,,,,,Restricted Area,0-8 Center,2.53,Missed,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,
629,PT02M46.00S,2023-11-13T02:12:00.4Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612765,108,100,2023-11-13T02:12:00Z,6130000,False,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,Restricted Area,0-8 Center,,,,,628.0,,,,,,,,,,,,,,,,,
630,PT02M46.00S,2023-11-13T02:12:01.1Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630245,,,1610612765,108,100,2023-11-13T02:12:07Z,6140000,False,,,0,,A. Dosunmu loose ball personal FOUL (3 PF) (Stewart 2 FT),"[1630245, 1630191]",1610612741.0,CHI,loose ball,,,,,,Restricted Area,0-8 Center,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,1628485.0,3.0,0.0,Stewart,1630191.0
632,PT02M46.00S,2023-11-13T02:12:25.0Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1630191,,,1610612765,108,100,2023-11-13T02:12:25Z,6160000,False,,,0,,MISS I. Stewart Free Throw 1 of 2,[1630191],1610612765.0,DET,,,,,,,,,,Missed,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,
633,PT02M46.00S,2023-11-13T02:12:25.0Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612765,108,100,2023-11-13T02:12:25Z,6170000,False,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,,632.0,,,,,,,,,,,,,,,,,
634,PT02M46.00S,2023-11-13T02:12:40.5Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1630191,,,1610612765,108,101,2023-11-13T02:12:40Z,6180000,False,,,0,,I. Stewart Free Throw 2 of 2 (15 PTS),[1630191],1610612765.0,DET,,,,,,,,,,Made,Stewart,I. Stewart,,,,,15.0,,,,,,,,,,,,,
635,PT02M26.00S,2023-11-13T02:13:03.9Z,4,REGULAR,2pt,Jump Shot,[],201942,20.49934296977661,55.51470588235294,1610612741,110,101,2023-11-13T02:13:09Z,6190000,False,-28.0,140.0,1,left,D. DeRozan 14' turnaround fadeaway Jump Shot (29 PTS),[201942],1610612741.0,CHI,turnaround fadeaway,,,,,,Mid-Range,8-16 Center,14.29,Made,DeRozan,D. DeRozan,,,,,29.0,,,,,,,,,,,,,
636,PT02M13.00S,2023-11-13T02:13:16.0Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1630191,94.03745072273325,50.98039215686274,1610612765,110,103,2023-11-13T02:13:20Z,6200000,False,5.0,4.0,1,right,I. Stewart cutting DUNK (17 PTS) (C. Cunningham 5 AST),"[1630191, 1630595]",1610612765.0,DET,cutting,,,,,,Restricted Area,0-8 Center,0.6,Made,Stewart,I. Stewart,,,,,17.0,C. Cunningham,1630595.0,5.0,,,,,,,,,,
638,PT01M58.00S,2023-11-13T02:13:30.7Z,4,REGULAR,3pt,Jump Shot,[],202696,32.7734888304862,48.47579656862745,1610612741,113,103,2023-11-13T02:13:43Z,6220000,False,8.0,256.0,1,left,N. Vucevic 25' 3PT  (17 PTS) (Z. LaVine 2 AST),"[202696, 203897]",1610612741.0,CHI,,,,,,,Above the Break 3,24+ Center,25.57,Made,Vucevic,N. Vucevic,,,,,17.0,Z. LaVine,203897.0,2.0,,,,,,,,,,
640,PT01M49.00S,2023-11-13T02:13:43.3Z,4,REGULAR,3pt,Jump Shot,[],1630595,68.9388961892247,65.44117647058823,1610612765,113,103,2023-11-13T02:13:47Z,6240000,False,77.0,239.0,1,right,MISS C. Cunningham 25' 3PT,[1630595],1610612765.0,DET,,,,,,,Above the Break 3,24+ Center,25.16,Missed,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,
641,PT01M45.00S,2023-11-13T02:13:46.2Z,4,REGULAR,rebound,offensive,[],202692,,,1610612765,113,103,2023-11-13T02:13:46Z,6250000,False,,,0,,A. Burks REBOUND (Off:1 Def:2),[202692],1610612765.0,DET,,,,,,,Above the Break 3,24+ Center,,,Burks,A. Burks,640.0,3.0,2.0,1.0,,,,,,,,,,,,,,
642,PT01M42.00S,2023-11-13T02:13:53.3Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629632,,,1610612765,113,103,2023-11-13T02:14:21Z,6260000,False,,,0,,C. White shooting personal FOUL (5 PF) (Burks 2 FT),"[1629632, 202692]",1610612741.0,CHI,shooting,,,,,,In The Paint (Non-RA),8-16 Center,,,White,C. White,,,,,,,,,,,,,,1628485.0,5.0,0.0,Burks,202692.0
644,PT01M42.00S,2023-11-13T02:14:21.7Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],202692,,,1610612765,113,104,2023-11-13T02:14:21Z,6280000,False,,,0,,A. Burks Free Throw 1 of 2 (14 PTS),[202692],1610612765.0,DET,,,,,,,,,,Made,Burks,A. Burks,,,,,14.0,,,,,,,,,,,,,
645,PT01M42.00S,2023-11-13T02:14:37.7Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],202692,,,1610612765,113,105,2023-11-13T02:14:37Z,6290000,False,,,0,,A. Burks Free Throw 2 of 2 (15 PTS),[202692],1610612765.0,DET,,,,,,,,,,Made,Burks,A. Burks,,,,,15.0,,,,,,,,,,,,,
646,PT01M25.00S,2023-11-13T02:15:02.9Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628995,,,1610612741,113,105,2023-11-13T02:15:12Z,6300000,False,,,0,,K. Knox II shooting personal FOUL (2 PF) (Vucevic 2 FT),"[1628995, 202696]",1610612765.0,DET,shooting,,,,,,Restricted Area,0-8 Center,,,Knox II,K. Knox II,,,,,,,,,,,,,,1628485.0,2.0,0.0,Vucevic,202696.0
648,PT01M25.00S,2023-11-13T02:15:29.7Z,4,REGULAR,freethrow,1 of 2,[],202696,,,1610612741,114,105,2023-11-13T02:15:29Z,6320000,False,,,0,,N. Vucevic Free Throw 1 of 2 (18 PTS),[202696],1610612741.0,CHI,,,,,,,,,,Made,Vucevic,N. Vucevic,,,,,18.0,,,,,,,,,,,,,
649,PT01M25.00S,2023-11-13T02:15:40.6Z,4,REGULAR,timeout,full,['team'],0,,,1610612741,114,105,2023-11-13T02:15:40Z,6330000,False,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
650,PT01M25.00S,2023-11-13T02:17:20.4Z,4,REGULAR,freethrow,2 of 2,[],202696,,,1610612741,115,105,2023-11-13T02:17:20Z,6340000,False,,,0,,N. Vucevic Free Throw 2 of 2 (19 PTS),[202696],1610612741.0,CHI,,,,,,,,,,Made,Vucevic,N. Vucevic,,,,,19.0,,,,,,,,,,,,,
651,PT01M05.00S,2023-11-13T02:17:43.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630595,92.59198423127464,36.76470588235294,1610612765,115,107,2023-11-13T02:17:54Z,6350000,False,-66.0,17.0,1,right,C. Cunningham 6' driving floating Jump Shot (10 PTS),[1630595],1610612765.0,DET,driving floating,,,,,,In The Paint (Non-RA),0-8 Center,6.84,Made,Cunningham,C. Cunningham,,,,,10.0,,,,,,,,,,,,,
652,PT00M48.40S,2023-11-13T02:18:03.1Z,4,REGULAR,2pt,Jump Shot,[],202696,5.601182654402102,70.83333333333334,1610612741,117,107,2023-11-13T02:18:06Z,6360000,False,-104.0,0.0,1,left,N. Vucevic 10' turnaround fadeaway Jump Shot (21 PTS),[202696],1610612741.0,CHI,turnaround fadeaway,,,,,,Mid-Range,8-16 Left,10.42,Made,Vucevic,N. Vucevic,,,,,21.0,,,,,,,,,,,,,
653,PT00M40.80S,2023-11-13T02:18:15.9Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629632,,,1610612765,117,107,2023-11-13T02:18:41Z,6370000,False,,,0,,C. White shooting personal FOUL (6 PF) (Burks 2 FT),"[1629632, 202692]",1610612741.0,CHI,shooting,,,,,,Mid-Range,8-16 Right,,,White,C. White,,,,,,,,,,,,,,1628485.0,6.0,0.0,Burks,202692.0
655,PT00M40.80S,2023-11-13T02:18:27.2Z,4,REGULAR,substitution,out,[],1629632,,,1610612765,117,107,2023-11-13T02:18:39Z,6390000,False,,,0,,SUB out: C. White,[1629632],1610612741.0,CHI,,,,,,,,,,,White,C. White,,,,,,,,,,,,,,,,,,
656,PT00M40.80S,2023-11-13T02:18:27.2Z,4,REGULAR,substitution,in,[],1628470,,,1610612765,117,107,2023-11-13T02:18:39Z,6400000,False,,,0,,SUB in: T. Craig,[1628470],1610612741.0,CHI,,,,,,,,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,
657,PT00M40.80S,2023-11-13T02:18:52.2Z,4,REGULAR,freethrow,1 of 2,[],202692,,,1610612765,117,107,2023-11-13T02:18:52Z,6410000,False,,,0,,MISS A. Burks Free Throw 1 of 2,[202692],1610612765.0,DET,,,,,,,,,,Missed,Burks,A. Burks,,,,,,,,,,,,,,,,,,
658,PT00M40.80S,2023-11-13T02:18:52.2Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612765,117,107,2023-11-13T02:18:52Z,6420000,False,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,,657.0,,,,,,,,,,,,,,,,,
659,PT00M40.80S,2023-11-13T02:19:09.3Z,4,REGULAR,freethrow,2 of 2,[],202692,,,1610612765,117,108,2023-11-13T02:19:09Z,6430000,False,,,0,,A. Burks Free Throw 2 of 2 (16 PTS),[202692],1610612765.0,DET,,,,,,,,,,Made,Burks,A. Burks,,,,,16.0,,,,,,,,,,,,,
660,PT00M29.70S,2023-11-13T02:19:34.3Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202692,,,1610612741,117,108,2023-11-13T02:19:40Z,6440000,False,,,0,,A. Burks personal FOUL (2 PF) (LaVine 2 FT),"[202692, 203897]",1610612765.0,DET,,,,,,,Above the Break 3,24+ Left Center,,,Burks,A. Burks,,,,,,,,,,,,,,203177.0,2.0,0.0,LaVine,203897.0
662,PT00M29.70S,2023-11-13T02:19:54.2Z,4,REGULAR,freethrow,1 of 2,[],203897,,,1610612741,118,108,2023-11-13T02:19:54Z,6460000,False,,,0,,Z. LaVine Free Throw 1 of 2 (18 PTS),[203897],1610612741.0,CHI,,,,,,,,,,Made,LaVine,Z. LaVine,,,,,18.0,,,,,,,,,,,,,
663,PT00M29.70S,2023-11-13T02:20:09.2Z,4,REGULAR,freethrow,2 of 2,[],203897,,,1610612741,119,108,2023-11-13T02:20:09Z,6470000,False,,,0,,Z. LaVine Free Throw 2 of 2 (19 PTS),[203897],1610612741.0,CHI,,,,,,,,,,Made,LaVine,Z. LaVine,,,,,19.0,,,,,,,,,,,,,
664,PT00M29.70S,2023-11-13T02:20:12.5Z,4,REGULAR,timeout,full,['team'],0,,,1610612765,119,108,2023-11-13T02:20:12Z,6480000,False,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
665,PT00M29.70S,2023-11-13T02:20:12.6Z,4,REGULAR,substitution,out,[],1641709,,,1610612765,119,108,2023-11-13T02:21:42Z,6490000,False,,,0,,SUB out: A. Thompson,[1641709],1610612765.0,DET,,,,,,,,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,
666,PT00M29.70S,2023-11-13T02:20:12.6Z,4,REGULAR,substitution,in,[],1630165,,,1610612765,119,108,2023-11-13T02:21:42Z,6500000,False,,,0,,SUB in: K. Hayes,[1630165],1610612765.0,DET,,,,,,,,,,,Hayes,K. Hayes,,,,,,,,,,,,,,,,,,
667,PT00M27.60S,2023-11-13T02:21:47.9Z,4,REGULAR,3pt,Jump Shot,[],202692,92.19776609724047,96.32352941176471,1610612765,119,108,2023-11-13T02:21:53Z,6510000,False,232.0,21.0,1,right,MISS A. Burks 3PT,[202692],1610612765.0,DET,,,,,,,Right Corner 3,24+ Right,23.25,Missed,Burks,A. Burks,,,,,,,,,,,,,,,,,,
668,PT00M24.00S,2023-11-13T02:21:51.5Z,4,REGULAR,rebound,defensive,[],1628470,,,1610612741,119,108,2023-11-13T02:21:51Z,6520000,False,,,0,,T. Craig REBOUND (Off:3 Def:7),[1628470],1610612741.0,CHI,,,,,,,Right Corner 3,24+ Right,,,Craig,T. Craig,667.0,10.0,7.0,3.0,,,,,,,,,,,,,,
669,PT00M02.70S,2023-11-13T02:22:17.2Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612741,119,108,2023-11-13T02:22:22Z,6530000,False,,,0,,CHI shot clock Team TURNOVER,[],1610612741.0,CHI,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,2534.0,,,,
670,PT00M00.00S,2023-11-13T02:22:26.8Z,4,REGULAR,period,end,[],0,,,1610612765,119,108,2023-11-13T02:22:26Z,6540000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
671,PT00M00.00S,2023-11-13T02:22:29.9Z,4,REGULAR,game,end,[],0,,,0,119,108,2023-11-13T02:22:29Z,6550000,False,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
