actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,blockPlayerName,blockPersonId,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId
442,PT07M05.00S,2025-01-18T02:41:56.0Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],203507,4.681340341655716,48.28431372549019,1610612749,89,74,2025-01-18T02:42:02Z,4290000,False,9.0,-8.0,1,left,G. Antetokounmpo cutting DUNK (25 PTS) (D. Lillard 7 AST),"[203507, 203081]",1610612749.0,MIL,cutting,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,1.21,Made,,,,,,,,,,25.0,,,,D. Lillard,203081.0,7.0,,
444,PT06M51.00S,2025-01-18T02:42:11.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630567,93.11760840998686,50.73529411764706,1610612761,89,76,2025-01-18T02:42:16Z,4310000,False,4.0,12.0,1,right,S. Barnes cutting Layup (6 PTS) (R. Barrett 6 AST),"[1630567, 1629628]",1610612761.0,TOR,cutting,,,Barnes,S. Barnes,,,,,Restricted Area,0-8 Center,1.27,Made,,,,,,,,,,6.0,,,,R. Barrett,1629628.0,6.0,,
446,PT06M25.00S,2025-01-18T02:42:38.9Z,3,REGULAR,foul,personal,['2freethrow'],203482,,,1610612749,89,76,2025-01-18T02:42:54Z,4330000,False,,,0,,K. Olynyk shooting personal FOUL (2 PF) (Rollins 2 FT),"[203482, 1631157]",1610612761.0,TOR,shooting,,,Olynyk,K. Olynyk,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,201246.0,2.0,0.0,Rollins,1631157.0,,,,,,,,,
448,PT06M25.00S,2025-01-18T02:43:11.3Z,3,REGULAR,freethrow,1 of 2,[],1631157,,,1610612749,90,76,2025-01-18T02:43:11Z,4350000,False,,,0,,R. Rollins Free Throw 1 of 2 (5 PTS),[1631157],1610612749.0,MIL,,,,Rollins,R. Rollins,,,,,,,,Made,,,,,,,,,,5.0,,,,,,,,
449,PT06M25.00S,2025-01-18T02:43:12.6Z,3,REGULAR,substitution,out,[],1630567,,,1610612749,90,76,2025-01-18T02:43:16Z,4360000,False,,,0,,SUB out: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
450,PT06M25.00S,2025-01-18T02:43:12.6Z,3,REGULAR,substitution,in,[],1642367,,,1610612749,90,76,2025-01-18T02:43:16Z,4370000,False,,,0,,SUB in: J. Mogbo,[1642367],1610612761.0,TOR,,,,Mogbo,J. Mogbo,,,,,,,,,,,,,,,,,,,,,,,,,,
451,PT06M25.00S,2025-01-18T02:43:29.0Z,3,REGULAR,freethrow,2 of 2,[],1631157,,,1610612749,90,76,2025-01-18T02:43:29Z,4380000,False,,,0,,MISS R. Rollins Free Throw 2 of 2,[1631157],1610612749.0,MIL,,,,Rollins,R. Rollins,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
452,PT06M22.00S,2025-01-18T02:43:30.2Z,3,REGULAR,rebound,defensive,[],203482,,,1610612761,90,76,2025-01-18T02:43:30Z,4390000,False,,,0,,K. Olynyk REBOUND (Off:1 Def:2),[203482],1610612761.0,TOR,,,,Olynyk,K. Olynyk,,,,,,,,,451.0,3.0,2.0,1.0,,,,,,,,,,,,,,
453,PT06M02.00S,2025-01-18T02:43:49.7Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],203482,93.11760840998686,50.73529411764706,1610612761,90,78,2025-01-18T02:43:55Z,4400000,False,4.0,12.0,1,right,K. Olynyk cutting DUNK (13 PTS) (R. Barrett 7 AST),"[203482, 1629628]",1610612761.0,TOR,cutting,,,Olynyk,K. Olynyk,,,,,Restricted Area,0-8 Center,1.27,Made,,,,,,,,,,13.0,,,,R. Barrett,1629628.0,7.0,,
455,PT05M42.00S,2025-01-18T02:44:09.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203507,6.389618922470433,50.73529411764706,1610612749,92,78,2025-01-18T02:45:06Z,4420000,False,-4.0,8.0,1,left,G. Antetokounmpo driving finger roll Layup (27 PTS),[203507],1610612749.0,MIL,driving finger roll,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,0.85,Made,,,,,,,,,,27.0,,,,,,,,
456,PT05M34.00S,2025-01-18T02:44:18.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630558,93.64323258869908,50.245098039215684,1610612761,92,80,2025-01-18T02:45:37Z,4430000,False,1.0,7.0,1,right,D. Mitchell driving Layup (10 PTS),[1630558],1610612761.0,TOR,driving,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,0.74,Made,,,,,,,,,,10.0,,,,,,,,
457,PT05M19.00S,2025-01-18T02:44:35.5Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203482,,,1610612749,92,80,2025-01-18T02:44:50Z,4440000,False,,,0,,K. Olynyk shooting personal FOUL (3 PF) (Prince 2 FT),"[203482, 1627752]",1610612761.0,TOR,shooting,,,Olynyk,K. Olynyk,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1628480.0,3.0,0.0,Prince,1627752.0,,,,,,,,,
459,PT05M19.00S,2025-01-18T02:45:07.2Z,3,REGULAR,freethrow,1 of 2,[],1627752,,,1610612749,93,80,2025-01-18T02:45:07Z,4460000,False,,,0,,T. Prince Free Throw 1 of 2 (5 PTS),[1627752],1610612749.0,MIL,,,,Prince,T. Prince,,,,,,,,Made,,,,,,,,,,5.0,,,,,,,,
460,PT05M19.00S,2025-01-18T02:45:08.2Z,3,REGULAR,substitution,out,[],201572,,,1610612749,93,80,2025-01-18T02:45:17Z,4470000,False,,,0,,SUB out: B. Lopez,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
461,PT05M19.00S,2025-01-18T02:45:08.2Z,3,REGULAR,substitution,out,[],1631157,,,1610612749,93,80,2025-01-18T02:45:17Z,4480000,False,,,0,,SUB out: R. Rollins,[1631157],1610612749.0,MIL,,,,Rollins,R. Rollins,,,,,,,,,,,,,,,,,,,,,,,,,,
462,PT05M19.00S,2025-01-18T02:45:08.2Z,3,REGULAR,substitution,in,[],1626171,,,1610612749,93,80,2025-01-18T02:45:17Z,4490000,False,,,0,,SUB in: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,,
463,PT05M19.00S,2025-01-18T02:45:08.2Z,3,REGULAR,substitution,in,[],203114,,,1610612749,93,80,2025-01-18T02:45:17Z,4500000,False,,,0,,SUB in: K. Middleton,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,,
464,PT05M19.00S,2025-01-18T02:45:31.6Z,3,REGULAR,freethrow,2 of 2,[],1627752,,,1610612749,94,80,2025-01-18T02:45:31Z,4510000,False,,,0,,T. Prince Free Throw 2 of 2 (6 PTS),[1627752],1610612749.0,MIL,,,,Prince,T. Prince,,,,,,,,Made,,,,,,,,,,6.0,,,,,,,,
465,PT05M01.00S,2025-01-18T02:45:50.0Z,3,REGULAR,2pt,Jump Shot,[],1641711,93.24901445466492,21.813725490196077,1610612761,94,82,2025-01-18T02:46:19Z,4520000,False,-141.0,11.0,1,right,G. Dick 14' fadeaway Jump Shot (11 PTS),[1641711],1610612761.0,TOR,fadeaway,,,Dick,G. Dick,,,,,Mid-Range,8-16 Left,14.13,Made,,,,,,,,,,11.0,,,,,,,,
466,PT04M50.00S,2025-01-18T02:46:04.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203507,9.674770039421814,51.9607843137255,1610612749,96,82,2025-01-18T02:46:12Z,4530000,False,-10.0,38.0,1,left,G. Antetokounmpo driving reverse Layup (29 PTS) (K. Middleton 4 AST),"[203507, 203114]",1610612749.0,MIL,driving reverse,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,3.96,Made,,,,,,,,,,29.0,,,,K. Middleton,203114.0,4.0,,
468,PT04M50.00S,2025-01-18T02:46:07.9Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1629628,,,1610612749,96,82,2025-01-18T02:46:22Z,4550000,False,,,0,,R. Barrett shooting personal FOUL (4 PF) (Antetokounmpo 1 FT),"[1629628, 203507]",1610612761.0,TOR,shooting,,,Barrett,R. Barrett,,,,,Restricted Area,0-8 Center,,,,,,,202056.0,4.0,0.0,Antetokounmpo,203507.0,,,,,,,,,
470,PT04M50.00S,2025-01-18T02:46:23.4Z,3,REGULAR,substitution,out,[],1627752,,,1610612749,96,82,2025-01-18T02:46:28Z,4570000,False,,,0,,SUB out: T. Prince,[1627752],1610612749.0,MIL,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,,,,,,,,,,
471,PT04M50.00S,2025-01-18T02:46:23.4Z,3,REGULAR,substitution,in,[],1631260,,,1610612749,96,82,2025-01-18T02:46:28Z,4580000,False,,,0,,SUB in: A. Green,[1631260],1610612749.0,MIL,,,,Green,A. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
472,PT04M50.00S,2025-01-18T02:46:37.8Z,3,REGULAR,freethrow,1 of 1,[],203507,,,1610612749,96,82,2025-01-18T02:46:40Z,4590000,False,,,0,,MISS G. Antetokounmpo Free Throw 1 of 1,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
473,PT04M47.00S,2025-01-18T02:46:40.8Z,3,REGULAR,rebound,defensive,[],1641711,,,1610612761,96,82,2025-01-18T02:46:40Z,4600000,False,,,0,,G. Dick REBOUND (Off:0 Def:1),[1641711],1610612761.0,TOR,,,,Dick,G. Dick,,,,,,,,,472.0,1.0,1.0,0.0,,,,,,,,,,,,,,
474,PT04M36.00S,2025-01-18T02:46:53.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629628,90.27595269382391,37.82169117647059,1610612761,96,82,2025-01-18T02:48:36Z,4610000,False,-61.0,39.0,1,right,MISS R. Barrett 7' driving Layup - blocked,"[1629628, 203081]",1610612761.0,TOR,driving,,,Barrett,R. Barrett,,,,,In The Paint (Non-RA),0-8 Center,7.23,Missed,,,,,,,,,,,Lillard,203081.0,,,,,,
475,PT04M36.00S,2025-01-18T02:46:53.3Z,3,REGULAR,block,,[],203081,,,1610612761,96,82,2025-01-18T02:46:56Z,4620000,False,,,0,,D. Lillard BLOCK (1 BLK),[203081],1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
476,PT04M35.00S,2025-01-18T02:46:54.3Z,3,REGULAR,rebound,defensive,[],1626171,,,1610612749,96,82,2025-01-18T02:48:36Z,4630000,False,,,0,,B. Portis REBOUND (Off:1 Def:4),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,In The Paint (Non-RA),0-8 Center,,,474.0,5.0,4.0,1.0,,,,,,,,,,,,,,
478,PT04M34.00S,2025-01-18T02:47:09.4Z,3,REGULAR,turnover,bad pass,[],1626171,,,1610612749,96,82,2025-01-18T02:48:48Z,4650000,False,,,0,,B. Portis bad pass TURNOVER (2 TO),"[1626171, 1629628]",1610612749.0,MIL,,,,Portis,B. Portis,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,2.0,,,,Barrett,1629628.0
479,PT04M34.00S,2025-01-18T02:47:09.4Z,3,REGULAR,steal,,[],1629628,,,1610612761,96,82,2025-01-18T02:51:01Z,4660000,False,,,0,,R. Barrett STEAL (1 STL),[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
485,PT04M32.00S,2025-01-18T02:47:13.4Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1642367,93.11760840998686,51.71568627450981,1610612761,96,84,2025-01-18T02:49:48Z,4665000,False,9.0,12.0,1,right,J. Mogbo cutting DUNK (2 PTS) (R. Barrett 8 AST),"[1642367, 1629628]",1610612761.0,TOR,cutting,,,Mogbo,J. Mogbo,,,,,Restricted Area,0-8 Center,1.49,Made,,,,,,,,,,2.0,,,,R. Barrett,1629628.0,8.0,,
487,PT04M20.00S,2025-01-18T02:47:15.4Z,3,REGULAR,2pt,Jump Shot,[],203114,19.530223390275953,65.93137254901961,1610612749,96,84,2025-01-18T02:51:23Z,4668750,False,-80.0,131.0,1,left,MISS K. Middleton 15' pullup Shot,[203114],1610612749.0,MIL,pullup,,,Middleton,K. Middleton,,,,,Mid-Range,8-16 Left,15.34,Missed,,,,,,,,,,,,,,,,,,
488,PT04M17.00S,2025-01-18T02:47:18.4Z,3,REGULAR,rebound,defensive,[],1629628,,,1610612761,96,84,2025-01-18T02:50:00Z,4669375,False,,,0,,R. Barrett REBOUND (Off:0 Def:2),[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,Mid-Range,8-16 Left,,,487.0,2.0,2.0,0.0,,,,,,,,,,,,,,
480,PT04M14.00S,2025-01-18T02:47:17.4Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1641711,72.48685939553219,15.931372549019606,1610612761,96,84,2025-01-18T02:51:53Z,4670000,False,-170.0,206.0,1,right,MISS G. Dick 26' running 3PT,[1641711],1610612761.0,TOR,running,,,Dick,G. Dick,,,,,Above the Break 3,24+ Left Center,26.74,Missed,,,,,,,,,,,,,,,,,,
481,PT04M13.00S,2025-01-18T02:47:18.4Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612761,96,84,2025-01-18T02:50:34Z,4680000,False,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,Above the Break 3,24+ Left Center,,,480.0,,,,,,,,,,,,,,,,,
482,PT04M10.00S,2025-01-18T02:47:31.3Z,3,REGULAR,foul,personal,[],203114,,,1610612761,96,84,2025-01-18T02:47:42Z,4690000,False,,,0,,K. Middleton loose ball personal FOUL (2 PF),"[203114, 203482]",1610612749.0,MIL,loose ball,,,Middleton,K. Middleton,,,,,Mid-Range,8-16 Left,,,,,,,1628480.0,2.0,0.0,Olynyk,203482.0,,,,,,,,,
484,PT04M10.00S,2025-01-18T02:48:00.8Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612761,96,84,2025-01-18T02:54:20Z,4710000,False,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
489,PT04M10.00S,2025-01-18T02:49:57.8Z,3,REGULAR,substitution,out,[],1629628,,,1610612761,96,84,2025-01-18T02:50:20Z,4720000,False,,,0,,SUB out: R. Barrett,[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,,,,,
490,PT04M10.00S,2025-01-18T02:49:57.8Z,3,REGULAR,substitution,out,[],1630558,,,1610612761,96,84,2025-01-18T02:50:20Z,4730000,False,,,0,,SUB out: D. Mitchell,[1630558],1610612761.0,TOR,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
491,PT04M10.00S,2025-01-18T02:49:57.8Z,3,REGULAR,substitution,in,[],1628971,,,1610612761,96,84,2025-01-18T02:50:20Z,4740000,False,,,0,,SUB in: B. Brown,[1628971],1610612761.0,TOR,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
492,PT04M10.00S,2025-01-18T02:49:57.8Z,3,REGULAR,substitution,in,[],1642347,,,1610612761,96,84,2025-01-18T02:50:20Z,4750000,False,,,0,,SUB in: J. Shead,[1642347],1610612761.0,TOR,,,,Shead,J. Shead,,,,,,,,,,,,,,,,,,,,,,,,,,
493,PT03M59.00S,2025-01-18T02:50:52.5Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1642347,94.03745072273325,3.9215686274509802,1610612761,96,84,2025-01-18T02:53:05Z,4760000,False,-230.0,4.0,1,right,MISS J. Shead 3PT,[1642347],1610612761.0,TOR,,,,Shead,J. Shead,,,,,Left Corner 3,24+ Left,23.04,Missed,,,,,,,,,,,,,,,,,,
494,PT03M56.00S,2025-01-18T02:50:55.5Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612761,96,84,2025-01-18T02:53:05Z,4770000,False,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,Left Corner 3,24+ Left,,,493.0,,,,,,,,,,,,,,,,,
495,PT03M56.00S,2025-01-18T02:51:03.8Z,3,REGULAR,turnover,shot clock,['team'],0,,,1610612761,96,84,2025-01-18T02:51:09Z,4780000,False,,,0,,TOR shot clock Team TURNOVER,[],1610612761.0,TOR,,,,,,,,,,Mid-Range,8-16 Left,,,,,,,201246.0,,,,,,,,,,,,,
496,PT03M45.00S,2025-01-18T02:51:15.2Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1626171,27.54599211563732,16.666666666666664,1610612749,99,84,2025-01-18T02:51:19Z,4790000,False,167.0,206.0,1,left,B. Portis 26' 3PT  (13 PTS) (G. Antetokounmpo 2 AST),"[1626171, 203507]",1610612749.0,MIL,,,,Portis,B. Portis,,,,,Above the Break 3,24+ Right Center,26.53,Made,,,,,,,,,,13.0,,,,G. Antetokounmpo,203507.0,2.0,,
498,PT03M18.00S,2025-01-18T02:51:41.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628971,93.9060446780552,49.754901960784316,1610612761,99,86,2025-01-18T02:51:46Z,4810000,False,-1.0,5.0,1,right,B. Brown driving Layup (13 PTS),[1628971],1610612761.0,TOR,driving,,,Brown,B. Brown,,,,,Restricted Area,0-8 Center,0.49,Made,,,,,,,,,,13.0,,,,,,,,
499,PT03M08.00S,2025-01-18T02:51:50.9Z,3,REGULAR,3pt,Jump Shot,[],203081,31.750985545335087,24.509803921568626,1610612749,99,86,2025-01-18T02:51:56Z,4820000,False,127.0,246.0,1,left,MISS D. Lillard 27' pullup 3PT,[203081],1610612749.0,MIL,pullup,,,Lillard,D. Lillard,,,,,Above the Break 3,24+ Right Center,27.71,Missed,,,,,,,,,,,,,,,,,,
500,PT03M05.00S,2025-01-18T02:51:53.9Z,3,REGULAR,rebound,defensive,[],1628971,,,1610612761,99,86,2025-01-18T02:51:56Z,4830000,False,,,0,,B. Brown REBOUND (Off:1 Def:2),[1628971],1610612761.0,TOR,,,,Brown,B. Brown,,,,,Above the Break 3,24+ Right Center,,,499.0,3.0,2.0,1.0,,,,,,,,,,,,,,
501,PT02M51.00S,2025-01-18T02:52:12.3Z,3,REGULAR,foul,personal,['2freethrow'],203507,,,1610612761,99,86,2025-01-18T02:58:43Z,4840000,False,,,0,,G. Antetokounmpo shooting personal FOUL (3 PF) (Olynyk 2 FT),"[203507, 203482]",1610612749.0,MIL,shooting,,,Antetokounmpo,G. Antetokounmpo,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,202056.0,3.0,0.0,Olynyk,203482.0,,,,,,,,,
503,PT02M51.00S,2025-01-18T02:52:22.6Z,3,REGULAR,substitution,out,[],203081,,,1610612761,99,86,2025-01-18T02:52:31Z,4860000,False,,,0,,SUB out: D. Lillard,[203081],1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,,,,,,,,,,,,,,,,,,,,,,
504,PT02M51.00S,2025-01-18T02:52:22.6Z,3,REGULAR,substitution,out,[],1641711,,,1610612761,99,86,2025-01-18T02:52:31Z,4870000,False,,,0,,SUB out: G. Dick,[1641711],1610612761.0,TOR,,,,Dick,G. Dick,,,,,,,,,,,,,,,,,,,,,,,,,,
505,PT02M51.00S,2025-01-18T02:52:22.6Z,3,REGULAR,substitution,in,[],1629018,,,1610612761,99,86,2025-01-18T02:52:31Z,4880000,False,,,0,,SUB in: G. Trent Jr.,[1629018],1610612749.0,MIL,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
506,PT02M51.00S,2025-01-18T02:52:22.6Z,3,REGULAR,substitution,in,[],1630567,,,1610612761,99,86,2025-01-18T02:52:31Z,4890000,False,,,0,,SUB in: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
507,PT02M51.00S,2025-01-18T02:52:22.7Z,3,REGULAR,freethrow,1 of 2,[],203482,,,1610612761,99,86,2025-01-18T03:05:41Z,4900000,False,,,0,,MISS K. Olynyk Free Throw 1 of 2,[203482],1610612761.0,TOR,,,,Olynyk,K. Olynyk,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
508,PT02M51.00S,2025-01-18T02:52:22.7Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612761,99,86,2025-01-18T02:53:24Z,4910000,False,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,,,,,507.0,,,,,,,,,,,,,,,,,
509,PT02M51.00S,2025-01-18T02:52:22.7Z,3,REGULAR,freethrow,2 of 2,[],203482,,,1610612761,99,87,2025-01-18T03:05:41Z,4920000,False,,,0,,K. Olynyk Free Throw 2 of 2 (14 PTS),[203482],1610612761.0,TOR,,,,Olynyk,K. Olynyk,,,,,,,,Made,,,,,,,,,,14.0,,,,,,,,
510,PT02M29.00S,2025-01-18T02:53:43.1Z,3,REGULAR,3pt,Jump Shot,[],203114,26.888961892247043,11.76470588235294,1610612749,102,87,2025-01-18T02:53:48Z,4930000,False,191.0,200.0,1,left,K. Middleton 27' 3PT step back (8 PTS),[203114],1610612749.0,MIL,step back,,,Middleton,K. Middleton,,,,,Above the Break 3,24+ Right Center,27.69,Made,,,,,,,,,,8.0,,,,,,,,
511,PT02M20.00S,2025-01-18T02:53:53.7Z,3,REGULAR,3pt,Jump Shot,[],203482,72.09264126149803,16.176470588235293,1610612761,102,87,2025-01-18T02:53:59Z,4940000,False,-169.0,210.0,1,right,MISS K. Olynyk 26' 3PT,[203482],1610612761.0,TOR,,,,Olynyk,K. Olynyk,,,,,Above the Break 3,24+ Left Center,26.95,Missed,,,,,,,,,,,,,,,,,,
512,PT02M16.00S,2025-01-18T02:53:57.7Z,3,REGULAR,rebound,defensive,[],1629018,,,1610612749,102,87,2025-01-18T02:53:59Z,4950000,False,,,0,,G. Trent Jr. REBOUND (Off:0 Def:2),[1629018],1610612749.0,MIL,,,,Trent Jr.,G. Trent Jr.,,,,,Above the Break 3,24+ Left Center,,,511.0,2.0,2.0,0.0,,,,,,,,,,,,,,
513,PT02M07.00S,2025-01-18T02:54:05.1Z,3,REGULAR,2pt,Jump Shot,[],1626171,15.193823915900131,15.686274509803921,1610612749,104,87,2025-01-18T02:54:10Z,4960000,False,172.0,90.0,1,left,B. Portis 19' pullup Jump Shot (15 PTS) (G. Trent Jr. 1 AST),"[1626171, 1629018]",1610612749.0,MIL,pullup,,,Portis,B. Portis,,,,,Mid-Range,16-24 Right,19.39,Made,,,,,,,,,,15.0,,,,G. Trent Jr.,1629018.0,1.0,,
514,PT01M46.00S,2025-01-18T02:54:27.2Z,3,REGULAR,3pt,Jump Shot,[],1628971,95.0886990801577,95.83333333333334,1610612761,104,87,2025-01-18T02:54:32Z,4970000,False,229.0,-6.0,1,right,MISS B. Brown 3PT,[1628971],1610612761.0,TOR,,,,Brown,B. Brown,,,,,Right Corner 3,24+ Right,22.93,Missed,,,,,,,,,,,,,,,,,,
515,PT01M42.00S,2025-01-18T02:54:31.2Z,3,REGULAR,rebound,defensive,[],203507,,,1610612749,104,87,2025-01-18T02:54:32Z,4980000,False,,,0,,G. Antetokounmpo REBOUND (Off:3 Def:6),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Right Corner 3,24+ Right,,,514.0,9.0,6.0,3.0,,,,,,,,,,,,,,
516,PT01M41.00S,2025-01-18T02:54:36.4Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630567,,,1610612749,104,87,2025-01-18T02:54:46Z,4990000,False,,,0,,S. Barnes shooting personal FOUL (4 PF) (Middleton 2 FT),"[1630567, 203114]",1610612761.0,TOR,shooting,,,Barnes,S. Barnes,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,201246.0,4.0,0.0,Middleton,203114.0,,,,,,,,,
518,PT01M41.00S,2025-01-18T02:55:01.5Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],203114,,,1610612749,105,87,2025-01-18T02:55:01Z,5010000,False,,,0,,K. Middleton Free Throw 1 of 2 (9 PTS),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,Made,,,,,,,,,,9.0,,,,,,,,
519,PT01M41.00S,2025-01-18T02:55:02.4Z,3,REGULAR,substitution,out,[],1642367,,,1610612749,105,87,2025-01-18T02:55:13Z,5020000,False,,,0,,SUB out: J. Mogbo,[1642367],1610612761.0,TOR,,,,Mogbo,J. Mogbo,,,,,,,,,,,,,,,,,,,,,,,,,,
520,PT01M41.00S,2025-01-18T02:55:02.4Z,3,REGULAR,substitution,in,[],1628449,,,1610612749,105,87,2025-01-18T02:55:13Z,5030000,False,,,0,,SUB in: C. Boucher,[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,,,,,,,,,,,,,,,,
521,PT01M41.00S,2025-01-18T02:55:20.1Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],203114,,,1610612749,106,87,2025-01-18T02:55:20Z,5040000,False,,,0,,K. Middleton Free Throw 2 of 2 (10 PTS),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,Made,,,,,,,,,,10.0,,,,,,,,
522,PT01M17.00S,2025-01-18T02:55:47.4Z,3,REGULAR,turnover,out-of-bounds,[],203482,,,1610612761,106,87,2025-01-18T02:56:01Z,5050000,False,,,0,,K. Olynyk lost ball out-of-bounds TURNOVER (1 TO),[203482],1610612761.0,TOR,lost ball,,,Olynyk,K. Olynyk,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,201246.0,,,,,,,,1.0,,,,,
523,PT01M06.00S,2025-01-18T02:56:02.1Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1626171,31.225361366622867,73.52941176470588,1610612749,106,87,2025-01-18T02:56:07Z,5060000,False,-118.0,241.0,1,left,MISS B. Portis 26' 3PT,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Above the Break 3,24+ Left Center,26.82,Missed,,,,,,,,,,,,,,,,,,
524,PT01M03.00S,2025-01-18T02:56:05.1Z,3,REGULAR,rebound,defensive,[],1628971,,,1610612761,106,87,2025-01-18T02:56:07Z,5070000,False,,,0,,B. Brown REBOUND (Off:1 Def:3),[1628971],1610612761.0,TOR,,,,Brown,B. Brown,,,,,Above the Break 3,24+ Left Center,,,523.0,4.0,3.0,1.0,,,,,,,,,,,,,,
525,PT01M02.00S,2025-01-18T02:56:08.4Z,3,REGULAR,turnover,lost ball,[],1628971,,,1610612761,106,87,2025-01-18T02:57:08Z,5080000,False,,,0,,B. Brown lost ball TURNOVER (1 TO),"[1628971, 1629018]",1610612761.0,TOR,,,,Brown,B. Brown,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,1.0,,,,Trent Jr.,1629018.0
