actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,shotActionNumber,pointsTotal,shotDistance,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
611,PT02M45.00S,2026-02-07T22:14:32.5Z,4,REGULAR,3pt,Jump Shot,[],1642849,32.802233902759525,28.676470588235293,1610612751,123,106,2026-02-07T22:14:37Z,5990000,False,107.0,256.0,1,left,MISS N. Traore 27' 3PT,[1642849],1610612751.0,BKN,,,,Traore,N. Traore,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,,27.71,,,,,,,,,,,
612,PT02M40.00S,2026-02-07T22:14:37.5Z,4,REGULAR,rebound,defensive,[],1630536,,,1610612764,123,106,2026-02-07T22:14:37Z,6000000,False,,,0,,S. Cooper REBOUND (Off:0 Def:4),[1630536],1610612764.0,WAS,,,,Cooper,S. Cooper,,,,,Above the Break 3,24+ Right Center,,,,,,,611.0,,,4.0,4.0,0.0,,,,,,,,
613,PT02M35.00S,2026-02-07T22:14:41.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630536,93.38042049934296,51.470588235294116,1610612764,123,108,2026-02-07T22:14:46Z,6010000,False,7.0,10.0,1,right,S. Cooper running Layup (11 PTS),[1630536],1610612764.0,WAS,running,,,Cooper,S. Cooper,,,,,Restricted Area,0-8 Center,,,,,,Made,,11.0,1.22,,,,,,,,,,,
614,PT02M18.00S,2026-02-07T22:14:58.9Z,4,REGULAR,turnover,bad pass,[],1629651,,,1610612751,123,108,2026-02-07T22:15:03Z,6020000,False,,,0,,N. Claxton bad pass TURNOVER (1 TO),"[1629651, 1642860]",1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1.0,Riley,1642860.0,,
615,PT02M18.00S,2026-02-07T22:14:58.9Z,4,REGULAR,steal,,[],1642860,,,1610612764,123,108,2026-02-07T22:16:06Z,6030000,False,,,0,,W. Riley STEAL (3 STL),[1642860],1610612764.0,WAS,,,,Riley,W. Riley,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
616,PT02M10.00S,2026-02-07T22:15:06.4Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630536,90.62089356110381,96.32352941176471,1610612764,123,111,2026-02-07T22:15:12Z,6040000,False,232.0,36.0,1,right,S. Cooper 3PT  (14 PTS) (W. Riley 2 AST),"[1630536, 1642860]",1610612764.0,WAS,,,,Cooper,S. Cooper,,,,,Right Corner 3,24+ Right,,,,,,Made,,14.0,23.43,,,,W. Riley,1642860.0,2.0,,,,,
618,PT01M49.00S,2026-02-07T22:15:27.1Z,4,REGULAR,3pt,Jump Shot,[],1642856,2.0532194480946124,96.07843137254902,1610612751,123,111,2026-02-07T22:15:31Z,6060000,False,-230.0,-33.0,1,left,MISS E. Dëmin 3PT,[1642856],1610612751.0,BKN,,,,Dëmin,E. Dëmin,,,,,Left Corner 3,24+ Left,,,,,,Missed,,,23.28,,,,,,,,,,,
619,PT01M46.00S,2026-02-07T22:15:30.1Z,4,REGULAR,rebound,defensive,[],1630536,,,1610612764,123,111,2026-02-07T22:15:31Z,6070000,False,,,0,,S. Cooper REBOUND (Off:0 Def:5),[1630536],1610612764.0,WAS,,,,Cooper,S. Cooper,,,,,Left Corner 3,24+ Left,,,,,,,618.0,,,5.0,5.0,0.0,,,,,,,,
620,PT01M25.00S,2026-02-07T22:15:51.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630264,92.59198423127464,45.83333333333333,1610612764,123,111,2026-02-07T22:15:54Z,6080000,False,-21.0,17.0,1,right,MISS A. Gill Layup,[1630264],1610612764.0,WAS,,,,Gill,A. Gill,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,2.69,,,,,,,,,,,
621,PT01M22.00S,2026-02-07T22:15:54.1Z,4,REGULAR,rebound,defensive,[],1642849,,,1610612751,123,111,2026-02-07T22:15:54Z,6090000,False,,,0,,N. Traore REBOUND (Off:0 Def:3),[1642849],1610612751.0,BKN,,,,Traore,N. Traore,,,,,Restricted Area,0-8 Center,,,,,,,620.0,,,3.0,3.0,0.0,,,,,,,,
622,PT01M03.00S,2026-02-07T22:16:15.4Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1642860,,,1610612751,123,111,2026-02-07T22:16:32Z,6100000,False,,,0,,W. Riley shooting personal FOUL (4 PF) (Clowney 2 FT),"[1642860, 1641730]",1610612764.0,WAS,shooting,,,Riley,W. Riley,,,,,Restricted Area,0-8 Center,1627529.0,4.0,0.0,Clowney,1641730.0,,,,,,,,,,,,,,,
624,PT01M03.00S,2026-02-07T22:16:30.6Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,123,111,2026-02-07T22:16:30Z,6120000,False,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
625,PT01M03.00S,2026-02-07T22:19:49.2Z,4,REGULAR,freethrow,1 of 2,[],1641730,,,1610612751,123,111,2026-02-07T22:19:49Z,6130000,False,,,0,,MISS N. Clowney Free Throw 1 of 2,[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
626,PT01M03.00S,2026-02-07T22:19:49.2Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612751,123,111,2026-02-07T22:19:49Z,6140000,False,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,625.0,,,,,,,,,,,,,
627,PT01M03.00S,2026-02-07T22:20:00.0Z,4,REGULAR,freethrow,2 of 2,[],1641730,,,1610612751,124,111,2026-02-07T22:20:00Z,6150000,False,,,0,,N. Clowney Free Throw 2 of 2 (18 PTS),[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,,,,,,,,Made,,18.0,,,,,,,,,,,,
628,PT00M47.90S,2026-02-07T22:20:17.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630536,87.46714848883047,49.754901960784316,1610612764,124,111,2026-02-07T22:20:22Z,6160000,False,-1.0,65.0,1,right,MISS S. Cooper 6' fadeaway Shot - blocked,"[1630536, 1642856]",1610612764.0,WAS,fadeaway,,,Cooper,S. Cooper,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,,6.53,,,,,,,,,,Dëmin,1642856.0
629,PT00M47.90S,2026-02-07T22:20:17.6Z,4,REGULAR,block,,[],1642856,,,1610612764,124,111,2026-02-07T22:20:21Z,6170000,False,,,0,,E. Dëmin BLOCK (1 BLK),[1642856],1610612751.0,BKN,,,,Dëmin,E. Dëmin,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
630,PT00M44.90S,2026-02-07T22:20:20.6Z,4,REGULAR,rebound,defensive,[],1629651,,,1610612751,124,111,2026-02-07T22:20:22Z,6180000,False,,,0,,N. Claxton REBOUND (Off:2 Def:3),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,628.0,,,5.0,3.0,2.0,,,,,,,,
631,PT00M24.70S,2026-02-07T22:20:41.6Z,4,REGULAR,3pt,Jump Shot,[],1629008,27.414586070959263,77.45098039215686,1610612751,127,111,2026-02-07T22:20:45Z,6190000,False,-137.0,205.0,1,left,M. Porter Jr. 24' 3PT  (23 PTS) (E. Dëmin 2 AST),"[1629008, 1642856]",1610612751.0,BKN,,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,Made,,23.0,24.69,,,,E. Dëmin,1642856.0,2.0,,,,,
633,PT00M08.00S,2026-02-07T22:21:02.8Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1642860,93.77463863337714,51.225490196078425,1610612764,127,113,2026-02-07T22:21:07Z,6210000,False,6.0,6.0,1,right,W. Riley cutting DUNK (27 PTS) (A. Gill 2 AST),"[1642860, 1630264]",1610612764.0,WAS,cutting,,,Riley,W. Riley,,,,,Restricted Area,0-8 Center,,,,,,Made,,27.0,0.86,,,,A. Gill,1630264.0,2.0,,,,,
635,PT00M00.00S,2026-02-07T22:21:15.2Z,4,REGULAR,period,end,[],0,,,1610612751,127,113,2026-02-07T22:21:15Z,6230000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
636,PT00M00.00S,2026-02-07T22:21:17.3Z,4,REGULAR,game,end,[],0,,,0,127,113,2026-02-07T22:21:17Z,6240000,False,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
