actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
610,PT05M46.00S,2026-03-21T01:46:56.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1642879,6.521024967148489,54.166666666666664,1610612751,83,84,2026-03-21T01:47:01Z,5920000,False,-21.0,9.0,1,left,B. Saraf driving Layup (5 PTS) (O. Agbaji 1 AST),"[1642879, 1630534]",1610612751.0,BKN,driving,,,Saraf,B. Saraf,,,,,Restricted Area,0-8 Center,,,,2.26,Made,,,,,,,,5.0,O. Agbaji,1630534.0,1.0,,,,
612,PT05M26.00S,2026-03-21T01:47:16.7Z,4,REGULAR,3pt,Jump Shot,[],1628384,93.64323258869908,4.411764705882353,1610612752,83,84,2026-03-21T01:47:22Z,5940000,False,-228.0,7.0,1,right,MISS O. Anunoby 3PT,[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,Left Corner 3,24+ Left,,,,22.8,Missed,,,,,,,,,,,,,,,
613,PT05M21.00S,2026-03-21T01:47:21.7Z,4,REGULAR,rebound,defensive,[],1631169,,,1610612751,83,84,2026-03-21T01:47:22Z,5950000,False,,,0,,J. Minott REBOUND (Off:0 Def:4),[1631169],1610612751.0,BKN,,,,Minott,J. Minott,,,,,Left Corner 3,24+ Left,,,,,,612.0,4.0,4.0,0.0,,,,,,,,,,,
614,PT05M20.00S,2026-03-21T01:47:23.0Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1630534,5.732588699080158,47.30392156862745,1610612751,85,84,2026-03-21T01:47:28Z,5960000,False,13.0,1.0,1,left,O. Agbaji running DUNK (8 PTS) (J. Minott 2 AST),"[1630534, 1631169]",1610612751.0,BKN,running,,,Agbaji,O. Agbaji,,,,,Restricted Area,0-8 Center,,,,1.36,Made,,,,,,,,8.0,J. Minott,1631169.0,2.0,,,,
616,PT05M04.00S,2026-03-21T01:47:39.4Z,4,REGULAR,2pt,Jump Shot,[],1628973,80.1084099868594,70.34313725490196,1610612752,85,84,2026-03-21T01:47:44Z,5980000,False,102.0,134.0,1,right,MISS J. Brunson 16' pullup Shot,[1628973],1610612752.0,NYK,pullup,,,Brunson,J. Brunson,,,,,Mid-Range,16-24 Right Center,,,,16.86,Missed,,,,,,,,,,,,,,,
617,PT05M01.00S,2026-03-21T01:47:42.4Z,4,REGULAR,rebound,defensive,[],1631169,,,1610612751,85,84,2026-03-21T01:47:44Z,5990000,False,,,0,,J. Minott REBOUND (Off:0 Def:5),[1631169],1610612751.0,BKN,,,,Minott,J. Minott,,,,,Mid-Range,16-24 Right Center,,,,,,616.0,5.0,5.0,0.0,,,,,,,,,,,
618,PT04M36.00S,2026-03-21T01:48:06.2Z,4,REGULAR,3pt,Jump Shot,[],1630534,30.699737187910642,24.019607843137255,1610612751,85,84,2026-03-21T01:48:09Z,6000000,False,130.0,236.0,1,left,MISS O. Agbaji 26' 3PT,[1630534],1610612751.0,BKN,,,,Agbaji,O. Agbaji,,,,,Above the Break 3,24+ Right Center,,,,26.95,Missed,,,,,,,,,,,,,,,
619,PT04M34.00S,2026-03-21T01:48:08.5Z,4,REGULAR,rebound,defensive,[],1628969,,,1610612752,85,84,2026-03-21T01:48:08Z,6010000,False,,,0,,M. Bridges REBOUND (Off:2 Def:2),[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Right Center,,,,,,618.0,4.0,2.0,2.0,,,,,,,,,,,
620,PT04M23.00S,2026-03-21T01:48:19.7Z,4,REGULAR,3pt,Jump Shot,[],1628969,66.83639947437582,47.549019607843135,1610612752,85,84,2026-03-21T01:48:24Z,6020000,False,-12.0,259.0,1,right,MISS M. Bridges 25' 3PT,[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Center,,,,25.95,Missed,,,,,,,,,,,,,,,
621,PT04M19.00S,2026-03-21T01:48:23.7Z,4,REGULAR,rebound,defensive,[],1630534,,,1610612751,85,84,2026-03-21T01:48:24Z,6030000,False,,,0,,O. Agbaji REBOUND (Off:1 Def:2),[1630534],1610612751.0,BKN,,,,Agbaji,O. Agbaji,,,,,Above the Break 3,24+ Center,,,,,,620.0,3.0,2.0,1.0,,,,,,,,,,,
622,PT04M10.00S,2026-03-21T01:48:38.2Z,4,REGULAR,timeout,full,['team'],0,,,1610612751,85,84,2026-03-21T01:48:38Z,6040000,False,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
623,PT04M10.00S,2026-03-21T01:48:38.8Z,4,REGULAR,substitution,out,[],1641869,,,1610612751,85,84,2026-03-21T01:50:12Z,6050000,False,,,0,,SUB out: M. Smith,[1641869],1610612751.0,BKN,,,,Smith,M. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
624,PT04M10.00S,2026-03-21T01:48:38.8Z,4,REGULAR,substitution,out,[],1643052,,,1610612751,85,84,2026-03-21T01:50:12Z,6060000,False,,,0,,SUB out: C. Johnson,[1643052],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
625,PT04M10.00S,2026-03-21T01:48:38.8Z,4,REGULAR,substitution,out,[],1642879,,,1610612751,85,84,2026-03-21T01:50:12Z,6070000,False,,,0,,SUB out: B. Saraf,[1642879],1610612751.0,BKN,,,,Saraf,B. Saraf,,,,,,,,,,,,,,,,,,,,,,,,,,
626,PT04M10.00S,2026-03-21T01:48:38.8Z,4,REGULAR,substitution,out,[],1629011,,,1610612751,85,84,2026-03-21T01:50:12Z,6080000,False,,,0,,SUB out: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
627,PT04M10.00S,2026-03-21T01:48:38.8Z,4,REGULAR,substitution,in,[],1642874,,,1610612751,85,84,2026-03-21T01:50:12Z,6090000,False,,,0,,SUB in: D. Wolf,[1642874],1610612751.0,BKN,,,,Wolf,D. Wolf,,,,,,,,,,,,,,,,,,,,,,,,,,
628,PT04M10.00S,2026-03-21T01:48:38.8Z,4,REGULAR,substitution,in,[],1642962,,,1610612751,85,84,2026-03-21T01:50:12Z,6100000,False,,,0,,SUB in: D. Powell,[1642962],1610612751.0,BKN,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
629,PT04M10.00S,2026-03-21T01:48:38.8Z,4,REGULAR,substitution,in,[],1642849,,,1610612751,85,84,2026-03-21T01:50:12Z,6110000,False,,,0,,SUB in: N. Traore,[1642849],1610612751.0,BKN,,,,Traore,N. Traore,,,,,,,,,,,,,,,,,,,,,,,,,,
630,PT04M10.00S,2026-03-21T01:48:38.8Z,4,REGULAR,substitution,in,[],1626157,,,1610612751,85,84,2026-03-21T01:50:12Z,6120000,False,,,0,,SUB in: K. Towns,[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,,
631,PT04M10.00S,2026-03-21T01:48:38.8Z,4,REGULAR,substitution,out,[],203903,,,1610612751,85,84,2026-03-21T01:50:26Z,6130000,False,,,0,,SUB out: J. Clarkson,[203903],1610612752.0,NYK,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,,,
632,PT04M10.00S,2026-03-21T01:48:38.8Z,4,REGULAR,substitution,in,[],1630631,,,1610612751,85,84,2026-03-21T01:50:26Z,6140000,False,,,0,,SUB in: J. Alvarado,[1630631],1610612752.0,NYK,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,,,
633,PT04M00.00S,2026-03-21T01:50:32.9Z,4,REGULAR,3pt,Jump Shot,[],1642874,32.14520367936925,50.98039215686274,1610612751,85,84,2026-03-21T01:50:38Z,6150000,False,-5.0,250.0,1,left,MISS D. Wolf 24' 3PT,[1642874],1610612751.0,BKN,,,,Wolf,D. Wolf,,,,,Above the Break 3,24+ Center,,,,24.97,Missed,,,,,,,,,,,,,,,
634,PT03M55.00S,2026-03-21T01:50:37.9Z,4,REGULAR,rebound,defensive,[],1628969,,,1610612752,85,84,2026-03-21T01:50:38Z,6160000,False,,,0,,M. Bridges REBOUND (Off:2 Def:3),[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Center,,,,,,633.0,5.0,3.0,2.0,,,,,,,,,,,
635,PT03M43.00S,2026-03-21T01:50:48.9Z,4,REGULAR,3pt,Jump Shot,[],1628384,74.45795006570303,17.15686274509804,1610612752,85,84,2026-03-21T01:50:53Z,6170000,False,-164.0,188.0,1,right,MISS O. Anunoby 24' 3PT,[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,Above the Break 3,24+ Left Center,,,,24.93,Missed,,,,,,,,,,,,,,,
636,PT03M41.00S,2026-03-21T01:50:50.9Z,4,REGULAR,rebound,defensive,[],1630534,,,1610612751,85,84,2026-03-21T01:50:53Z,6180000,False,,,0,,O. Agbaji REBOUND (Off:1 Def:3),[1630534],1610612751.0,BKN,,,,Agbaji,O. Agbaji,,,,,Above the Break 3,24+ Left Center,,,,,,635.0,4.0,3.0,1.0,,,,,,,,,,,
637,PT03M33.00S,2026-03-21T01:51:02.6Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626157,,,1610612751,85,84,2026-03-21T01:51:10Z,6190000,False,,,0,,K. Towns shooting personal FOUL (4 PF) (Traore 2 FT),"[1626157, 1642849]",1610612752.0,NYK,shooting,,,Towns,K. Towns,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,202049.0,,,,,4.0,1.0,Traore,1642849.0
639,PT03M33.00S,2026-03-21T01:51:23.1Z,4,REGULAR,freethrow,1 of 2,[],1642849,,,1610612751,86,84,2026-03-21T01:51:23Z,6210000,False,,,0,,N. Traore Free Throw 1 of 2 (5 PTS),[1642849],1610612751.0,BKN,,,,Traore,N. Traore,,,,,,,,,,,Made,,,,,,,,5.0,,,,,,,
640,PT03M33.00S,2026-03-21T01:51:23.9Z,4,REGULAR,substitution,out,[],1630534,,,1610612751,86,84,2026-03-21T01:51:37Z,6220000,False,,,0,,SUB out: O. Agbaji,[1630534],1610612751.0,BKN,,,,Agbaji,O. Agbaji,,,,,,,,,,,,,,,,,,,,,,,,,,
641,PT03M33.00S,2026-03-21T01:51:23.9Z,4,REGULAR,substitution,out,[],1630631,,,1610612751,86,84,2026-03-21T01:51:37Z,6230000,False,,,0,,SUB out: J. Alvarado,[1630631],1610612752.0,NYK,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,,,
642,PT03M33.00S,2026-03-21T01:51:23.9Z,4,REGULAR,substitution,in,[],1642879,,,1610612751,86,84,2026-03-21T01:51:37Z,6240000,False,,,0,,SUB in: B. Saraf,[1642879],1610612751.0,BKN,,,,Saraf,B. Saraf,,,,,,,,,,,,,,,,,,,,,,,,,,
643,PT03M33.00S,2026-03-21T01:51:23.9Z,4,REGULAR,substitution,in,[],1642885,,,1610612751,86,84,2026-03-21T01:51:37Z,6250000,False,,,0,,SUB in: M. Diawara,[1642885],1610612752.0,NYK,,,,Diawara,M. Diawara,,,,,,,,,,,,,,,,,,,,,,,,,,
644,PT03M33.00S,2026-03-21T01:51:49.3Z,4,REGULAR,freethrow,2 of 2,[],1642849,,,1610612751,87,84,2026-03-21T01:51:49Z,6260000,False,,,0,,N. Traore Free Throw 2 of 2 (6 PTS),[1642849],1610612751.0,BKN,,,,Traore,N. Traore,,,,,,,,,,,Made,,,,,,,,6.0,,,,,,,
645,PT03M13.00S,2026-03-21T01:52:11.5Z,4,REGULAR,foul,personal,['2freethrow'],1642874,,,1610612752,87,84,2026-03-21T01:52:29Z,6270000,False,,,0,,D. Wolf shooting personal FOUL (5 PF) (Towns 2 FT),"[1642874, 1626157]",1610612751.0,BKN,shooting,,,Wolf,D. Wolf,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,202049.0,,,,,5.0,0.0,Towns,1626157.0
647,PT03M13.00S,2026-03-21T01:52:55.3Z,4,REGULAR,freethrow,1 of 2,[],1626157,,,1610612752,87,85,2026-03-21T01:52:55Z,6290000,False,,,0,,K. Towns Free Throw 1 of 2 (23 PTS),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,,,,,,,Made,,,,,,,,23.0,,,,,,,
648,PT03M13.00S,2026-03-21T01:53:19.1Z,4,REGULAR,freethrow,2 of 2,[],1626157,,,1610612752,87,86,2026-03-21T01:53:19Z,6300000,False,,,0,,K. Towns Free Throw 2 of 2 (24 PTS),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,,,,,,,Made,,,,,,,,24.0,,,,,,,
649,PT02M56.00S,2026-03-21T01:53:38.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1642874,6.783837056504599,57.35294117647059,1610612751,87,86,2026-03-21T01:53:44Z,6310000,False,-37.0,11.0,1,left,MISS D. Wolf driving Layup,[1642874],1610612751.0,BKN,driving,,,Wolf,D. Wolf,,,,,Restricted Area,0-8 Center,,,,3.85,Missed,,,,,,,,,,,,,,,
650,PT02M53.00S,2026-03-21T01:53:41.4Z,4,REGULAR,rebound,defensive,[],1628969,,,1610612752,87,86,2026-03-21T01:53:44Z,6320000,False,,,0,,M. Bridges REBOUND (Off:2 Def:4),[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,,,,,,649.0,6.0,4.0,2.0,,,,,,,,,,,
651,PT02M49.00S,2026-03-21T01:53:45.1Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1626157,67.09921156373193,33.57843137254902,1610612752,87,86,2026-03-21T01:54:18Z,6330000,False,-82.0,257.0,1,right,MISS K. Towns 26' running 3PT,[1626157],1610612752.0,NYK,running,,,Towns,K. Towns,,,,,Above the Break 3,24+ Center,,,,26.96,Missed,,,,,,,,,,,,,,,
652,PT02M45.00S,2026-03-21T01:53:49.1Z,4,REGULAR,rebound,defensive,[],1642962,,,1610612751,87,86,2026-03-21T01:53:50Z,6340000,False,,,0,,D. Powell REBOUND (Off:1 Def:2),[1642962],1610612751.0,BKN,,,,Powell,D. Powell,,,,,Above the Break 3,24+ Center,,,,,,651.0,3.0,2.0,1.0,,,,,,,,,,,
653,PT02M33.00S,2026-03-21T01:54:01.6Z,4,REGULAR,3pt,Jump Shot,[],1642849,28.86005256241787,75.73529411764706,1610612751,87,86,2026-03-21T01:54:07Z,6350000,False,-129.0,219.0,1,left,MISS N. Traore 25' 3PT,[1642849],1610612751.0,BKN,,,,Traore,N. Traore,,,,,Above the Break 3,24+ Left Center,,,,25.38,Missed,,,,,,,,,,,,,,,
654,PT02M28.00S,2026-03-21T01:54:06.6Z,4,REGULAR,rebound,defensive,[],1628969,,,1610612752,87,86,2026-03-21T01:54:07Z,6360000,False,,,0,,M. Bridges REBOUND (Off:2 Def:5),[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Left Center,,,,,,653.0,7.0,5.0,2.0,,,,,,,,,,,
655,PT02M19.00S,2026-03-21T01:54:15.3Z,4,REGULAR,2pt,Jump Shot,[],1628973,88.38699080157687,31.61764705882353,1610612752,87,88,2026-03-21T01:55:08Z,6370000,False,-92.0,57.0,1,right,J. Brunson 10' driving floating bank Jump Shot (14 PTS),[1628973],1610612752.0,NYK,driving floating bank,,,Brunson,J. Brunson,,,,,Mid-Range,8-16 Left,,,,10.8,Made,,,,,,,,14.0,,,,,,,
656,PT01M56.00S,2026-03-21T01:54:38.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631169,9.149145860709593,50.245098039215684,1610612751,87,88,2026-03-21T01:54:45Z,6380000,False,-1.0,34.0,1,left,MISS J. Minott driving floating Shot,[1631169],1610612751.0,BKN,driving floating,,,Minott,J. Minott,,,,,Restricted Area,0-8 Center,,,,3.35,Missed,,,,,,,,,,,,,,,
657,PT01M49.00S,2026-03-21T01:54:45.6Z,4,REGULAR,rebound,defensive,[],1626157,,,1610612752,87,88,2026-03-21T01:54:45Z,6390000,False,,,0,,K. Towns REBOUND (Off:6 Def:9),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,,,,,,656.0,15.0,9.0,6.0,,,,,,,,,,,
658,PT01M34.00S,2026-03-21T01:55:00.0Z,4,REGULAR,2pt,Jump Shot,[],1628973,82.9993429697766,33.088235294117645,1610612752,87,90,2026-03-21T01:55:04Z,6400000,False,-85.0,107.0,1,right,J. Brunson 13' pullup Jump Shot (16 PTS),[1628973],1610612752.0,NYK,pullup,,,Brunson,J. Brunson,,,,,Mid-Range,8-16 Left,,,,13.66,Made,,,,,,,,16.0,,,,,,,
659,PT01M19.00S,2026-03-21T01:55:21.4Z,4,REGULAR,3pt,Jump Shot,[],1631169,37.40144546649146,18.872549019607842,1610612751,87,90,2026-03-21T01:55:28Z,6410000,False,156.0,299.0,1,left,MISS J. Minott 33' pullup 3PT,[1631169],1610612751.0,BKN,pullup,,,Minott,J. Minott,,,,,Above the Break 3,24+ Right Center,,,,33.72,Missed,,,,,,,,,,,,,,,
660,PT01M14.00S,2026-03-21T01:55:26.4Z,4,REGULAR,rebound,defensive,[],1628973,,,1610612752,87,90,2026-03-21T01:55:28Z,6420000,False,,,0,,J. Brunson REBOUND (Off:0 Def:5),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Right Center,,,,,,659.0,5.0,5.0,0.0,,,,,,,,,,,
661,PT01M04.00S,2026-03-21T01:55:36.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626157,92.59198423127464,53.92156862745098,1610612752,87,92,2026-03-21T01:55:44Z,6430000,False,20.0,17.0,1,right,K. Towns driving Layup (26 PTS) (J. Brunson 8 AST),"[1626157, 1628973]",1610612752.0,NYK,driving,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,,,,2.6,Made,,,,,,,,26.0,J. Brunson,1628973.0,8.0,,,,
663,PT01M04.00S,2026-03-21T01:55:40.8Z,4,REGULAR,timeout,full,['team'],0,,,1610612751,87,92,2026-03-21T01:55:40Z,6450000,False,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
664,PT01M04.00S,2026-03-21T01:55:47.7Z,4,REGULAR,substitution,out,[],1631169,,,1610612751,87,92,2026-03-21T01:57:27Z,6460000,False,,,0,,SUB out: J. Minott,[1631169],1610612751.0,BKN,,,,Minott,J. Minott,,,,,,,,,,,,,,,,,,,,,,,,,,
665,PT01M04.00S,2026-03-21T01:55:47.7Z,4,REGULAR,substitution,in,[],1630534,,,1610612751,87,92,2026-03-21T01:57:27Z,6470000,False,,,0,,SUB in: O. Agbaji,[1630534],1610612751.0,BKN,,,,Agbaji,O. Agbaji,,,,,,,,,,,,,,,,,,,,,,,,,,
666,PT00M44.80S,2026-03-21T01:57:50.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1642849,9.017739816031538,49.26470588235294,1610612751,87,92,2026-03-21T01:57:54Z,6480000,False,4.0,32.0,1,left,MISS N. Traore driving Layup,[1642849],1610612751.0,BKN,driving,,,Traore,N. Traore,,,,,Restricted Area,0-8 Center,,,,3.25,Missed,,,,,,,,,,,,,,,
667,PT00M42.20S,2026-03-21T01:57:52.9Z,4,REGULAR,rebound,defensive,[],1642885,,,1610612752,87,92,2026-03-21T01:57:52Z,6490000,False,,,0,,M. Diawara REBOUND (Off:0 Def:7),[1642885],1610612752.0,NYK,,,,Diawara,M. Diawara,,,,,Restricted Area,0-8 Center,,,,,,666.0,7.0,7.0,0.0,,,,,,,,,,,
668,PT00M26.50S,2026-03-21T01:58:08.8Z,4,REGULAR,3pt,Jump Shot,[],1626157,71.82982917214193,23.284313725490197,1610612752,87,92,2026-03-21T01:58:14Z,6500000,False,-134.0,212.0,1,right,MISS K. Towns 25' 3PT,[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,Above the Break 3,24+ Left Center,,,,25.08,Missed,,,,,,,,,,,,,,,
669,PT00M23.90S,2026-03-21T01:58:11.4Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612751,87,92,2026-03-21T01:58:14Z,6510000,False,,,0,,TEAM defensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,668.0,,,,,,,,,,,,,,
671,PT00M16.50S,2026-03-21T01:58:28.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1642849,6.652431011826544,49.26470588235294,1610612751,89,92,2026-03-21T01:58:39Z,6530000,False,4.0,10.0,1,left,N. Traore driving Layup (8 PTS) (D. Wolf 2 AST),"[1642849, 1642874]",1610612751.0,BKN,driving,,,Traore,N. Traore,,,,,Restricted Area,0-8 Center,,,,1.07,Made,,,,,,,,8.0,D. Wolf,1642874.0,2.0,,,,
672,PT00M12.10S,2026-03-21T01:58:36.0Z,4,REGULAR,foul,personal,[],1642874,,,1610612752,89,92,2026-03-21T01:58:48Z,6540000,False,,,0,,D. Wolf personal FOUL (6 PF),"[1642874, 1628969]",1610612751.0,BKN,,,,Wolf,D. Wolf,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,202049.0,,,,,6.0,0.0,Bridges,1628969.0
675,PT00M12.10S,2026-03-21T01:58:59.0Z,4,REGULAR,timeout,full,['team'],0,,,1610612752,89,92,2026-03-21T01:58:59Z,6560000,False,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
676,PT00M12.10S,2026-03-21T01:59:02.3Z,4,REGULAR,substitution,out,[],1642874,,,1610612752,89,92,2026-03-21T02:00:35Z,6570000,False,,,0,,SUB out: D. Wolf,[1642874],1610612751.0,BKN,,,,Wolf,D. Wolf,,,,,,,,,,,,,,,,,,,,,,,,,,
677,PT00M12.10S,2026-03-21T01:59:02.3Z,4,REGULAR,substitution,out,[],1642885,,,1610612752,89,92,2026-03-21T02:00:35Z,6580000,False,,,0,,SUB out: M. Diawara,[1642885],1610612752.0,NYK,,,,Diawara,M. Diawara,,,,,,,,,,,,,,,,,,,,,,,,,,
678,PT00M12.10S,2026-03-21T01:59:02.3Z,4,REGULAR,substitution,in,[],1643052,,,1610612752,89,92,2026-03-21T02:00:35Z,6590000,False,,,0,,SUB in: C. Johnson,[1643052],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
679,PT00M12.10S,2026-03-21T01:59:02.3Z,4,REGULAR,substitution,in,[],1642278,,,1610612752,89,92,2026-03-21T02:00:35Z,6600000,False,,,0,,SUB in: T. Kolek,[1642278],1610612752.0,NYK,,,,Kolek,T. Kolek,,,,,,,,,,,,,,,,,,,,,,,,,,
680,PT00M10.50S,2026-03-21T02:00:49.6Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1642849,,,1610612752,89,92,2026-03-21T02:00:59Z,6610000,False,,,0,,N. Traore personal FOUL (5 PF) (Brunson 2 FT),"[1642849, 1628973]",1610612751.0,BKN,,,,Traore,N. Traore,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,1628171.0,,,,,5.0,0.0,Brunson,1628973.0
682,PT00M10.50S,2026-03-21T02:01:22.6Z,4,REGULAR,freethrow,1 of 2,[],1628973,,,1610612752,89,93,2026-03-21T02:01:22Z,6630000,False,,,0,,J. Brunson Free Throw 1 of 2 (17 PTS),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,,,,Made,,,,,,,,17.0,,,,,,,
683,PT00M10.50S,2026-03-21T02:01:23.2Z,4,REGULAR,substitution,out,[],1642879,,,1610612752,89,93,2026-03-21T02:01:39Z,6640000,False,,,0,,SUB out: B. Saraf,[1642879],1610612751.0,BKN,,,,Saraf,B. Saraf,,,,,,,,,,,,,,,,,,,,,,,,,,
685,PT00M10.50S,2026-03-21T02:01:23.2Z,4,REGULAR,substitution,out,[],1626157,,,1610612752,89,93,2026-03-21T02:01:39Z,6660000,False,,,0,,SUB out: K. Towns,[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,,
686,PT00M10.50S,2026-03-21T02:01:23.2Z,4,REGULAR,substitution,in,[],1631169,,,1610612752,89,93,2026-03-21T02:01:39Z,6670000,False,,,0,,SUB in: J. Minott,[1631169],1610612751.0,BKN,,,,Minott,J. Minott,,,,,,,,,,,,,,,,,,,,,,,,,,
687,PT00M10.50S,2026-03-21T02:01:23.2Z,4,REGULAR,substitution,in,[],203903,,,1610612752,89,93,2026-03-21T02:01:39Z,6680000,False,,,0,,SUB in: J. Clarkson,[203903],1610612752.0,NYK,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,,,
688,PT00M10.50S,2026-03-21T02:01:23.2Z,4,REGULAR,substitution,in,[],1642885,,,1610612752,89,93,2026-03-21T02:01:39Z,6690000,False,,,0,,SUB in: M. Diawara,[1642885],1610612752.0,NYK,,,,Diawara,M. Diawara,,,,,,,,,,,,,,,,,,,,,,,,,,
689,PT00M10.50S,2026-03-21T02:01:23.2Z,4,REGULAR,substitution,out,[],1642278,,,1610612752,89,93,2026-03-21T02:01:55Z,6700000,False,,,0,,SUB out: T. Kolek,[1642278],1610612752.0,NYK,,,,Kolek,T. Kolek,,,,,,,,,,,,,,,,,,,,,,,,,,
690,PT00M10.50S,2026-03-21T02:01:22.6Z,4,REGULAR,freethrow,2 of 2,[],1628973,,,1610612752,89,93,2026-03-21T02:02:07Z,6710000,False,,,0,,MISS J. Brunson Free Throw 2 of 2,[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
691,PT00M08.00S,2026-03-21T02:01:25.1Z,4,REGULAR,rebound,defensive,[],1643052,,,1610612751,89,93,2026-03-21T02:03:30Z,6720000,False,,,0,,C. Johnson REBOUND (Off:1 Def:3),[1643052],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,,,,,,,,690.0,4.0,3.0,1.0,,,,,,,,,,,
692,PT00M05.40S,2026-03-21T02:02:05.4Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1642849,5.206964520367937,4.6568627450980395,1610612751,92,93,2026-03-21T02:03:13Z,6730000,False,227.0,-4.0,1,left,N. Traore 3PT running pullup (11 PTS) (C. Johnson 6 AST),"[1642849, 1643052]",1610612751.0,BKN,running pullup,,,Traore,N. Traore,,,,,Right Corner 3,24+ Right,,,,22.67,Made,,,,,,,,11.0,C. Johnson,1643052.0,6.0,,,,
694,PT00M05.40S,2026-03-21T02:02:17.8Z,4,REGULAR,timeout,full,['team'],0,,,1610612752,92,93,2026-03-21T02:02:17Z,6750000,False,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
