actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
597,PT04M47.00S,2025-11-25T02:48:12.7Z,4,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612752,90,108,2025-11-25T02:48:38Z,5830000,False,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,,,596.0,,,,,,,,,,,,,,,,,
598,PT04M47.00S,2025-11-25T02:48:13.8Z,4,REGULAR,substitution,out,[],1642962,,,1610612752,90,108,2025-11-25T02:48:18Z,5840000,False,,,0,,SUB out: D. Powell,[1642962],1610612751.0,BKN,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
599,PT04M47.00S,2025-11-25T02:48:13.8Z,4,REGULAR,substitution,in,[],1630592,,,1610612752,90,108,2025-11-25T02:48:18Z,5850000,False,,,0,,SUB in: J. Wilson,[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,
600,PT04M47.00S,2025-11-25T02:48:12.7Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1630574,,,1610612752,90,108,2025-11-25T02:48:38Z,5860000,False,,,0,,MISS A. Hukporti Free Throw 2 of 2,[1630574],1610612752.0,NYK,,,,Hukporti,A. Hukporti,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
601,PT04M44.00S,2025-11-25T02:48:15.7Z,4,REGULAR,rebound,defensive,[],1630549,,,1610612751,90,108,2025-11-25T02:48:38Z,5870000,False,,,0,,D. Sharpe REBOUND (Off:0 Def:4),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,,600.0,4.0,4.0,0.0,,,,,,,,,,,,,,
602,PT04M33.00S,2025-11-25T02:48:48.9Z,4,REGULAR,foul,personal,[],203903,,,1610612751,90,108,2025-11-25T02:49:01Z,5880000,False,,,0,,J. Clarkson personal FOUL (5 PF),"[203903, 1641730]",1610612752.0,NYK,,,,Clarkson,J. Clarkson,,,,,Mid-Range,16-24 Right Center,,,,,,,,1629178.0,5.0,0.0,,,,Clowney,1641730.0,,,,,
604,PT04M23.00S,2025-11-25T02:49:16.9Z,4,REGULAR,2pt,Jump Shot,[],1630592,15.719448094612352,33.57843137254902,1610612751,90,108,2025-11-25T02:49:38Z,5900000,False,82.0,95.0,1,left,MISS J. Wilson 12' floating Shot,[1630592],1610612751.0,BKN,floating,,,Wilson,J. Wilson,,,,,Mid-Range,8-16 Right,12.58,Missed,,,,,,,,,,,,,,,,,,
605,PT04M16.00S,2025-11-25T02:49:23.9Z,4,REGULAR,rebound,offensive,[],1630549,,,1610612751,90,108,2025-11-25T02:49:32Z,5910000,False,,,0,,D. Sharpe REBOUND (Off:1 Def:4),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,Mid-Range,8-16 Right,,,604.0,5.0,4.0,1.0,,,,,,,,,,,,,,
606,PT04M16.00S,2025-11-25T02:49:23.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630549,7.046649145860711,53.431372549019606,1610612751,92,108,2025-11-25T02:49:36Z,5920000,False,-17.0,14.0,1,left,D. Sharpe tip Layup (2 PTS),[1630549],1610612751.0,BKN,tip,,,Sharpe,D. Sharpe,,,,,Restricted Area,0-8 Center,2.2,Made,,,,,2.0,,,,,,,,,,,,,
607,PT04M00.00S,2025-11-25T02:49:39.2Z,4,REGULAR,3pt,Jump Shot,[],203903,75.64060446780552,89.2156862745098,1610612752,92,108,2025-11-25T02:51:54Z,5930000,False,196.0,176.0,1,right,MISS J. Clarkson 26' pullup 3PT,[203903],1610612752.0,NYK,pullup,,,Clarkson,J. Clarkson,,,,,Above the Break 3,24+ Right Center,26.38,Missed,,,,,,,,,,,,,,,,,,
608,PT03M56.00S,2025-11-25T02:49:43.2Z,4,REGULAR,rebound,defensive,[],1630549,,,1610612751,92,108,2025-11-25T02:49:44Z,5940000,False,,,0,,D. Sharpe REBOUND (Off:1 Def:5),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,Above the Break 3,24+ Right Center,,,607.0,6.0,5.0,1.0,,,,,,,,,,,,,,
609,PT03M49.00S,2025-11-25T02:49:50.3Z,4,REGULAR,3pt,Jump Shot,[],1641730,12.959921156373195,3.9215686274509802,1610612751,95,108,2025-11-25T02:49:54Z,5950000,False,230.0,69.0,1,left,N. Clowney 24' 3PT  (31 PTS) (J. Wilson 1 AST),"[1641730, 1630592]",1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,Right Corner 3,24+ Right,24.06,Made,,,,,31.0,,,,J. Wilson,1630592.0,1.0,,,,,,,
611,PT03M32.00S,2025-11-25T02:50:07.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203903,93.51182654402102,55.14705882352941,1610612752,95,110,2025-11-25T02:50:17Z,5970000,False,26.0,8.0,1,right,J. Clarkson driving Layup (12 PTS) (J. Hart 7 AST),"[203903, 1628404]",1610612752.0,NYK,driving,,,Clarkson,J. Clarkson,,,,,Restricted Area,0-8 Center,2.71,Made,,,,,12.0,,,,J. Hart,1628404.0,7.0,,,,,,,
613,PT03M17.00S,2025-11-25T02:50:22.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631213,10.068988173455978,56.86274509803921,1610612751,95,110,2025-11-25T02:50:27Z,5990000,False,-34.0,42.0,1,left,MISS T. Martin driving Layup,[1631213],1610612751.0,BKN,driving,,,Martin,T. Martin,,,,,In The Paint (Non-RA),0-8 Center,5.43,Missed,,,,,,,,,,,,,,,,,,
614,PT03M15.00S,2025-11-25T02:50:24.2Z,4,REGULAR,rebound,defensive,[],1628404,,,1610612752,95,110,2025-11-25T02:50:27Z,6000000,False,,,0,,J. Hart REBOUND (Off:2 Def:10),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,In The Paint (Non-RA),0-8 Center,,,613.0,12.0,10.0,2.0,,,,,,,,,,,,,,
615,PT03M06.00S,2025-11-25T02:50:33.2Z,4,REGULAR,3pt,Jump Shot,[],1628973,84.97043363994744,3.6764705882352944,1610612752,95,113,2025-11-25T02:50:38Z,6010000,False,-232.0,89.0,1,right,J. Brunson 24' 3PT  (27 PTS) (J. Clarkson 1 AST),"[1628973, 203903]",1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Left Corner 3,24+ Left,24.8,Made,,,,,27.0,,,,J. Clarkson,203903.0,1.0,,,,,,,
617,PT02M54.00S,2025-11-25T02:50:44.7Z,4,REGULAR,3pt,Jump Shot,[],1641730,22.421156373193167,5.88235294117647,1610612751,95,113,2025-11-25T02:50:49Z,6030000,False,221.0,158.0,1,left,MISS N. Clowney 27' 3PT,[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,Above the Break 3,24+ Right Center,27.15,Missed,,,,,,,,,,,,,,,,,,
618,PT02M53.00S,2025-11-25T02:50:45.7Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612752,95,113,2025-11-25T02:50:49Z,6040000,False,,,0,,TEAM defensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,Above the Break 3,24+ Right Center,,,617.0,,,,,,,,,,,,,,,,,
620,PT02M53.00S,2025-11-25T02:50:51.1Z,4,REGULAR,substitution,out,[],1628973,,,1610612752,95,113,2025-11-25T02:51:03Z,6060000,False,,,0,,SUB out: J. Brunson,[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,,
621,PT02M53.00S,2025-11-25T02:50:51.1Z,4,REGULAR,substitution,in,[],1642278,,,1610612752,95,113,2025-11-25T02:51:03Z,6070000,False,,,0,,SUB in: T. Kolek,[1642278],1610612752.0,NYK,,,,Kolek,T. Kolek,,,,,,,,,,,,,,,,,,,,,,,,,,
622,PT02M33.00S,2025-11-25T02:51:25.9Z,4,REGULAR,turnover,traveling,[],203903,,,1610612752,95,113,2025-11-25T02:52:32Z,6080000,False,,,0,,J. Clarkson traveling TURNOVER (4 TO),[203903],1610612752.0,NYK,,,,Clarkson,J. Clarkson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1148.0,,,,,,,,,,4.0,,
623,PT02M33.00S,2025-11-25T02:51:29.7Z,4,REGULAR,substitution,out,[],1631213,,,1610612751,95,113,2025-11-25T02:51:41Z,6090000,False,,,0,,SUB out: T. Martin,[1631213],1610612751.0,BKN,,,,Martin,T. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
625,PT02M33.00S,2025-11-25T02:51:29.7Z,4,REGULAR,substitution,in,[],1630604,,,1610612751,95,113,2025-11-25T02:51:41Z,6110000,False,,,0,,SUB in: E. Liddell,[1630604],1610612751.0,BKN,,,,Liddell,E. Liddell,,,,,,,,,,,,,,,,,,,,,,,,,,
626,PT02M33.00S,2025-11-25T02:51:29.7Z,4,REGULAR,substitution,in,[],1630623,,,1610612751,95,113,2025-11-25T02:51:41Z,6120000,False,,,0,,SUB in: T. Etienne,[1630623],1610612751.0,BKN,,,,Etienne,T. Etienne,,,,,,,,,,,,,,,,,,,,,,,,,,
654,PT02M33.00S,2025-11-25T02:51:29.7Z,4,REGULAR,substitution,out,[],1641730,,,1610612751,95,113,2025-11-25T02:54:42Z,6125000,False,,,0,,SUB out: N. Clowney,[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,,,,,,,,,,,,,,,,,,,,,,
627,PT02M30.00S,2025-11-25T02:51:51.8Z,4,REGULAR,foul,personal,['1freethrow'],1628969,,,1610612751,95,113,2025-11-25T02:52:31Z,6130000,False,,,0,,M. Bridges transition take personal FOUL (3 PF) (Dëmin 1 FT),"[1628969, 1642856]",1610612752.0,NYK,transition take,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Center,,,,,,,,1629178.0,3.0,1.0,,,,Dëmin,1642856.0,,,,,
629,PT02M30.00S,2025-11-25T02:52:35.5Z,4,REGULAR,freethrow,1 of 1,['fromturnover'],1642856,,,1610612751,95,113,2025-11-25T02:52:35Z,6150000,False,,,0,,MISS E. Dëmin transition take Free Throw 1 of 1,[1642856],1610612751.0,BKN,transition take,,,Dëmin,E. Dëmin,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
630,PT02M30.00S,2025-11-25T02:52:35.5Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612751,95,113,2025-11-25T02:52:39Z,6160000,False,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,,,,629.0,,,,,,,,,,,,,,,,,
631,PT02M30.00S,2025-11-25T02:52:36.6Z,4,REGULAR,substitution,out,[],203903,,,1610612751,95,113,2025-11-25T02:52:47Z,6170000,False,,,0,,SUB out: J. Clarkson,[203903],1610612752.0,NYK,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,,,
632,PT02M30.00S,2025-11-25T02:52:36.6Z,4,REGULAR,substitution,out,[],1628404,,,1610612751,95,113,2025-11-25T02:52:47Z,6180000,False,,,0,,SUB out: J. Hart,[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,,
633,PT02M30.00S,2025-11-25T02:52:36.6Z,4,REGULAR,substitution,out,[],1628969,,,1610612751,95,113,2025-11-25T02:52:47Z,6190000,False,,,0,,SUB out: M. Bridges,[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
634,PT02M30.00S,2025-11-25T02:52:36.6Z,4,REGULAR,substitution,out,[],1630574,,,1610612751,95,113,2025-11-25T02:52:47Z,6200000,False,,,0,,SUB out: A. Hukporti,[1630574],1610612752.0,NYK,,,,Hukporti,A. Hukporti,,,,,,,,,,,,,,,,,,,,,,,,,,
635,PT02M30.00S,2025-11-25T02:52:36.6Z,4,REGULAR,substitution,in,[],1641787,,,1610612751,95,113,2025-11-25T02:52:47Z,6210000,False,,,0,,SUB in: T. Evbuomwan,[1641787],1610612752.0,NYK,,,,Evbuomwan,T. Evbuomwan,,,,,,,,,,,,,,,,,,,,,,,,,,
636,PT02M30.00S,2025-11-25T02:52:36.6Z,4,REGULAR,substitution,in,[],1641998,,,1610612751,95,113,2025-11-25T02:52:47Z,6220000,False,,,0,,SUB in: T. Jemison III,[1641998],1610612752.0,NYK,,,,Jemison III,T. Jemison III,,,,,,,,,,,,,,,,,,,,,,,,,,
637,PT02M30.00S,2025-11-25T02:52:36.6Z,4,REGULAR,substitution,in,[],1642359,,,1610612751,95,113,2025-11-25T02:52:47Z,6230000,False,,,0,,SUB in: P. Dadiet,[1642359],1610612752.0,NYK,,,,Dadiet,P. Dadiet,,,,,,,,,,,,,,,,,,,,,,,,,,
638,PT02M30.00S,2025-11-25T02:52:36.6Z,4,REGULAR,substitution,in,[],1642885,,,1610612751,95,113,2025-11-25T02:52:47Z,6240000,False,,,0,,SUB in: M. Diawara,[1642885],1610612752.0,NYK,,,,Diawara,M. Diawara,,,,,,,,,,,,,,,,,,,,,,,,,,
639,PT02M21.00S,2025-11-25T02:53:00.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630623,9.149145860709593,42.8921568627451,1610612751,95,113,2025-11-25T02:53:06Z,6250000,False,36.0,34.0,1,left,MISS T. Etienne driving Layup,[1630623],1610612751.0,BKN,driving,,,Etienne,T. Etienne,,,,,In The Paint (Non-RA),0-8 Center,4.88,Missed,,,,,,,,,,,,,,,,,,
640,PT02M21.00S,2025-11-25T02:53:00.9Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612752,95,113,2025-11-25T02:53:06Z,6260000,False,,,0,,TEAM defensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,639.0,,,,,,,,,,,,,,,,,
642,PT02M13.00S,2025-11-25T02:53:22.5Z,4,REGULAR,foul,offensive,[],1641998,,,1610612752,95,113,2025-11-25T02:53:30Z,6280000,False,,,0,,T. Jemison III offensive FOUL (1 PF),"[1641998, 1630623]",1610612752.0,NYK,,,,Jemison III,T. Jemison III,,,,,Above the Break 3,24+ Left Center,,,,,,,,1148.0,1.0,0.0,,,,Etienne,1630623.0,,,,,
644,PT02M13.00S,2025-11-25T02:53:22.5Z,4,REGULAR,turnover,offensive foul,[],1641998,,,1610612752,95,113,2025-11-25T02:53:22Z,6300000,False,,,0,,T. Jemison III offensive foul TURNOVER (1 TO),[1641998],1610612752.0,NYK,,,,Jemison III,T. Jemison III,,,,,Above the Break 3,24+ Left Center,,,,,,,,1148.0,,,,,,,,,,1.0,,
645,PT01M59.00S,2025-11-25T02:53:43.4Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630623,7.5722733245729295,2.941176470588235,1610612751,95,113,2025-11-25T02:53:48Z,6310000,False,235.0,19.0,1,left,MISS T. Etienne 3PT,[1630623],1610612751.0,BKN,,,,Etienne,T. Etienne,,,,,Right Corner 3,24+ Right,23.6,Missed,,,,,,,,,,,,,,,,,,
646,PT01M55.00S,2025-11-25T02:53:47.4Z,4,REGULAR,rebound,offensive,[],1630549,,,1610612751,95,113,2025-11-25T02:53:48Z,6320000,False,,,0,,D. Sharpe REBOUND (Off:2 Def:5),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,Right Corner 3,24+ Right,,,645.0,7.0,5.0,2.0,,,,,,,,,,,,,,
647,PT01M55.00S,2025-11-25T02:53:48.3Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint', 'fromturnover']",1630549,5.590000152587891,50.0,1610612751,97,113,2025-11-25T02:53:53Z,6330000,False,0.0,0.0,1,left,D. Sharpe tip Layup (4 PTS),[1630549],1610612751.0,BKN,tip,,,Sharpe,D. Sharpe,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,4.0,,,,,,,,,,,,,
648,PT01M42.00S,2025-11-25T02:54:01.0Z,4,REGULAR,3pt,Jump Shot,[],1642359,72.61826544021025,12.990196078431374,1610612752,97,113,2025-11-25T02:54:04Z,6340000,False,-185.0,205.0,1,right,MISS P. Dadiet 27' 3PT,[1642359],1610612752.0,NYK,,,,Dadiet,P. Dadiet,,,,,Above the Break 3,24+ Left Center,27.61,Missed,,,,,,,,,,,,,,,,,,
649,PT01M39.00S,2025-11-25T02:54:04.0Z,4,REGULAR,rebound,defensive,[],1642856,,,1610612751,97,113,2025-11-25T02:54:04Z,6350000,False,,,0,,E. Dëmin REBOUND (Off:0 Def:6),[1642856],1610612751.0,BKN,,,,Dëmin,E. Dëmin,,,,,Above the Break 3,24+ Left Center,,,648.0,6.0,6.0,0.0,,,,,,,,,,,,,,
650,PT01M32.00S,2025-11-25T02:54:11.6Z,4,REGULAR,3pt,Jump Shot,[],1630592,20.71287779237845,91.66666666666666,1610612751,97,113,2025-11-25T02:54:18Z,6360000,False,-208.0,142.0,1,left,MISS J. Wilson 25' 3PT,[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,Above the Break 3,24+ Left Center,25.22,Missed,,,,,,,,,,,,,,,,,,
651,PT01M28.00S,2025-11-25T02:54:16.5Z,4,REGULAR,rebound,offensive,[],1630604,,,1610612751,97,113,2025-11-25T02:54:16Z,6370000,False,,,0,,E. Liddell REBOUND (Off:1 Def:0),[1630604],1610612751.0,BKN,,,,Liddell,E. Liddell,,,,,Above the Break 3,24+ Left Center,,,650.0,1.0,0.0,1.0,,,,,,,,,,,,,,
652,PT01M22.00S,2025-11-25T02:54:23.2Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1641998,,,1610612751,97,113,2025-11-25T02:54:46Z,6380000,False,,,0,,T. Jemison III shooting personal FOUL (2 PF) (Sharpe 2 FT),"[1641998, 1630549]",1610612752.0,NYK,shooting,,,Jemison III,T. Jemison III,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1148.0,2.0,0.0,,,,Sharpe,1630549.0,,,,,
655,PT01M22.00S,2025-11-25T02:54:47.3Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1630549,,,1610612751,98,113,2025-11-25T02:55:16Z,6400000,False,,,0,,D. Sharpe Free Throw 1 of 2 (5 PTS),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,Made,,,,,5.0,,,,,,,,,,,,,
656,PT01M22.00S,2025-11-25T02:54:47.3Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1630549,,,1610612751,98,113,2025-11-25T02:55:16Z,6410000,False,,,0,,MISS D. Sharpe Free Throw 2 of 2,[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
657,PT01M19.00S,2025-11-25T02:54:50.3Z,4,REGULAR,rebound,defensive,[],1642885,,,1610612752,98,113,2025-11-25T02:55:16Z,6420000,False,,,0,,M. Diawara REBOUND (Off:0 Def:1),[1642885],1610612752.0,NYK,,,,Diawara,M. Diawara,,,,,,,,,656.0,1.0,1.0,0.0,,,,,,,,,,,,,,
658,PT01M12.00S,2025-11-25T02:55:12.3Z,4,REGULAR,3pt,Jump Shot,[],1642278,73.40670170827858,86.27450980392157,1610612752,98,113,2025-11-25T02:55:18Z,6430000,False,181.0,197.0,1,right,MISS T. Kolek 26' 3PT,[1642278],1610612752.0,NYK,,,,Kolek,T. Kolek,,,,,Above the Break 3,24+ Right Center,26.82,Missed,,,,,,,,,,,,,,,,,,
659,PT01M08.00S,2025-11-25T02:55:15.8Z,4,REGULAR,rebound,defensive,[],1630549,,,1610612751,98,113,2025-11-25T02:55:15Z,6440000,False,,,0,,D. Sharpe REBOUND (Off:2 Def:6),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,Above the Break 3,24+ Right Center,,,658.0,8.0,6.0,2.0,,,,,,,,,,,,,,
660,PT00M56.90S,2025-11-25T02:55:27.5Z,4,REGULAR,3pt,Jump Shot,[],1642856,31.750985545335087,66.91176470588235,1610612751,98,113,2025-11-25T02:55:57Z,6450000,False,-85.0,246.0,1,left,MISS E. Dëmin 26' step back 3PT,[1642856],1610612751.0,BKN,step back,,,Dëmin,E. Dëmin,,,,,Above the Break 3,24+ Left Center,26.01,Missed,,,,,,,,,,,,,,,,,,
661,PT00M53.10S,2025-11-25T02:55:31.3Z,4,REGULAR,rebound,defensive,[],1641787,,,1610612752,98,113,2025-11-25T02:55:35Z,6460000,False,,,0,,T. Evbuomwan REBOUND (Off:0 Def:1),[1641787],1610612752.0,NYK,,,,Evbuomwan,T. Evbuomwan,,,,,Above the Break 3,24+ Left Center,,,660.0,1.0,1.0,0.0,,,,,,,,,,,,,,
662,PT00M41.50S,2025-11-25T02:55:43.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642278,89.04402102496715,43.38235294117647,1610612752,98,113,2025-11-25T02:55:47Z,6470000,False,-33.0,50.0,1,right,MISS T. Kolek 6' driving floating bank Shot,[1642278],1610612752.0,NYK,driving floating bank,,,Kolek,T. Kolek,,,,,In The Paint (Non-RA),0-8 Center,6.04,Missed,,,,,,,,,,,,,,,,,,
663,PT00M39.70S,2025-11-25T02:55:45.6Z,4,REGULAR,rebound,defensive,[],1630592,,,1610612751,98,113,2025-11-25T02:55:45Z,6480000,False,,,0,,J. Wilson REBOUND (Off:0 Def:1),[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,In The Paint (Non-RA),0-8 Center,,,662.0,1.0,1.0,0.0,,,,,,,,,,,,,,
664,PT00M34.40S,2025-11-25T02:55:51.5Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1642856,8.623521681997373,42.8921568627451,1610612751,100,113,2025-11-25T02:56:52Z,6490000,False,36.0,29.0,1,left,E. Dëmin running Layup (9 PTS),[1642856],1610612751.0,BKN,running,,,Dëmin,E. Dëmin,,,,,In The Paint (Non-RA),0-8 Center,4.56,Made,,,,,9.0,,,,,,,,,,,,,
665,PT00M08.00S,2025-11-25T02:56:19.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641787,88.78120893561103,43.38235294117647,1610612752,100,113,2025-11-25T02:56:23Z,6500000,False,-33.0,53.0,1,right,MISS T. Evbuomwan 6' fadeaway Shot,[1641787],1610612752.0,NYK,fadeaway,,,Evbuomwan,T. Evbuomwan,,,,,In The Paint (Non-RA),0-8 Center,6.25,Missed,,,,,,,,,,,,,,,,,,
666,PT00M06.50S,2025-11-25T02:56:21.2Z,4,REGULAR,rebound,defensive,[],1630592,,,1610612751,100,113,2025-11-25T02:56:21Z,6510000,False,,,0,,J. Wilson REBOUND (Off:0 Def:2),[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,In The Paint (Non-RA),0-8 Center,,,665.0,2.0,2.0,0.0,,,,,,,,,,,,,,
667,PT00M02.60S,2025-11-25T02:56:25.1Z,4,REGULAR,3pt,Jump Shot,[],1630592,33.459264126149804,72.30392156862744,1610612751,100,113,2025-11-25T02:56:33Z,6520000,False,-112.0,262.0,1,left,MISS J. Wilson 28' pullup 3PT,[1630592],1610612751.0,BKN,pullup,,,Wilson,J. Wilson,,,,,Above the Break 3,24+ Left Center,28.47,Missed,,,,,,,,,,,,,,,,,,
668,PT00M02.60S,2025-11-25T02:56:25.1Z,4,REGULAR,rebound,defensive,[],1642359,,,1610612752,100,113,2025-11-25T02:56:33Z,6530000,False,,,0,,P. Dadiet REBOUND (Off:0 Def:1),[1642359],1610612752.0,NYK,,,,Dadiet,P. Dadiet,,,,,Above the Break 3,24+ Left Center,,,667.0,1.0,1.0,0.0,,,,,,,,,,,,,,
669,PT00M00.00S,2025-11-25T02:56:30.9Z,4,REGULAR,period,end,[],0,,,1610612752,100,113,2025-11-25T02:56:30Z,6540000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
670,PT00M00.00S,2025-11-25T02:56:33.1Z,4,REGULAR,game,end,[],0,,,0,100,113,2025-11-25T02:56:33Z,6550000,False,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
