actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
622,PT03M10.00S,2023-10-31T04:45:59.4Z,4,REGULAR,foul,personal,[],1630591,,,1610612747,96,100,2023-10-31T04:46:05Z,6160000,False,,,0,,J. Suggs personal FOUL (2 PF),"[1630591, 1626156]",1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Above the Break 3,24+ Left Center,,,,1628951.0,2.0,0.0,Russell,1626156.0,,,,,,,,,,,,
624,PT03M10.00S,2023-10-31T04:46:07.5Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612747,96,100,2023-10-31T04:46:07Z,6180000,False,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
625,PT03M00.00S,2023-10-31T04:49:08.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627752,7.933639947437584,52.450980392156865,1610612747,96,100,2023-10-31T04:49:15Z,6190000,False,-12.0,22.0,1,left,MISS T. Prince driving Layup - blocked,"[1627752, 1628365]",1610612747.0,LAL,driving,,,Prince,T. Prince,,,,,Restricted Area,0-8 Center,2.53,Missed,,,,,,,,,,,,,,,,,Fultz,1628365.0
647,PT03M00.00S,2023-10-31T04:49:08.8Z,4,REGULAR,block,,[],1628365,,,1610612747,96,100,2023-10-31T04:55:51Z,6195000,False,,,0,,M. Fultz BLOCK (2 BLK),[1628365],1610612753.0,ORL,,,,Fultz,M. Fultz,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
626,PT02M58.00S,2023-10-31T04:49:10.8Z,4,REGULAR,rebound,offensive,[],203076,,,1610612747,96,100,2023-10-31T04:49:15Z,6200000,False,,,0,,A. Davis REBOUND (Off:2 Def:16),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,,,625.0,,,,,,,,,,18.0,16.0,2.0,,,,,
627,PT02M57.00S,2023-10-31T04:49:11.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203076,6.750985545335084,51.71568627450981,1610612747,98,100,2023-10-31T04:49:17Z,6210000,False,-9.0,11.0,1,left,A. Davis putback Layup (26 PTS),[203076],1610612747.0,LAL,putback,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,1.4,Made,,,,,,,26.0,,,,,,,,,,,
628,PT02M42.00S,2023-10-31T04:49:27.4Z,4,REGULAR,2pt,Jump Shot,[],1628365,84.09986859395532,31.594669117647058,1610612753,98,100,2023-10-31T04:49:32Z,6220000,False,-92.0,97.0,1,right,MISS M. Fultz 13' pullup Shot,[1628365],1610612753.0,ORL,pullup,,,Fultz,M. Fultz,,,,,Mid-Range,8-16 Left,13.37,Missed,,,,,,,,,,,,,,,,,,
629,PT02M42.00S,2023-10-31T04:49:27.4Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612747,98,100,2023-10-31T04:49:32Z,6230000,False,,,0,,TEAM defensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,Mid-Range,8-16 Left,,,628.0,,,,,,,,,,,,,,,,,
631,PT02M27.00S,2023-10-31T04:49:55.5Z,4,REGULAR,3pt,Jump Shot,[],2544,35.00328515111694,51.71568627450981,1610612747,101,100,2023-10-31T04:50:03Z,6250000,False,-9.0,277.0,1,left,L. James 27' 3PT step back (19 PTS),[2544],1610612747.0,LAL,step back,,,James,L. James,,,,,Above the Break 3,24+ Center,27.66,Made,,,,,,,19.0,,,,,,,,,,,
632,PT02M05.00S,2023-10-31T04:50:16.4Z,4,REGULAR,3pt,Jump Shot,[],1630591,87.9599211563732,3.67647058823529,1610612753,101,103,2023-10-31T04:50:20Z,6260000,False,-232.0,61.0,1,right,J. Suggs 3PT  (15 PTS) (M. Fultz 8 AST),"[1630591, 1628365]",1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Left Corner 3,24+ Left,23.94,Made,,,,,,,15.0,M. Fultz,1628365.0,8.0,,,,,,,,
634,PT01M43.00S,2023-10-31T04:50:38.9Z,4,REGULAR,3pt,Jump Shot,[],1626156,30.753120893561103,32.084865196078425,1610612747,104,103,2023-10-31T04:50:48Z,6280000,False,90.0,237.0,1,left,D. Russell 25' 3PT  (26 PTS) (C. Wood 3 AST),"[1626156, 1626174]",1610612747.0,LAL,,,,Russell,D. Russell,,,,,Above the Break 3,24+ Right Center,25.3,Made,,,,,,,26.0,C. Wood,1626174.0,3.0,,,,,,,,
636,PT01M26.00S,2023-10-31T04:51:02.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631094,91.11366622864652,50.73529411764706,1610612753,104,103,2023-10-31T04:51:09Z,6300000,False,4.0,31.0,1,right,MISS P. Banchero driving Layup,[1631094],1610612753.0,ORL,driving,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,3.12,Missed,,,,,,,,,,,,,,,,,,
637,PT01M22.00S,2023-10-31T04:51:06.1Z,4,REGULAR,rebound,defensive,[],1626174,,,1610612747,104,103,2023-10-31T04:51:06Z,6310000,False,,,0,,C. Wood REBOUND (Off:1 Def:7),[1626174],1610612747.0,LAL,,,,Wood,C. Wood,,,,,Restricted Area,0-8 Center,,,636.0,,,,,,,,,,8.0,7.0,1.0,,,,,
638,PT01M02.00S,2023-10-31T04:51:26.7Z,4,REGULAR,3pt,Jump Shot,[],2544,34.74047306176085,43.38235294117647,1610612747,104,103,2023-10-31T04:51:32Z,6320000,False,33.0,274.0,1,left,MISS L. James 27' pullup 3PT,[2544],1610612747.0,LAL,pullup,,,James,L. James,,,,,Above the Break 3,24+ Center,27.61,Missed,,,,,,,,,,,,,,,,,,
639,PT00M58.20S,2023-10-31T04:51:30.5Z,4,REGULAR,rebound,defensive,[],1628976,,,1610612753,104,103,2023-10-31T04:51:32Z,6330000,False,,,0,,W. Carter Jr. REBOUND (Off:2 Def:6),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Above the Break 3,24+ Center,,,638.0,,,,,,,,,,8.0,6.0,2.0,,,,,
640,PT00M53.30S,2023-10-31T04:51:35.3Z,4,REGULAR,3pt,Jump Shot,[],1631094,96.23850197109067,4.411764705882348,1610612753,104,103,2023-10-31T04:51:47Z,6340000,False,-228.0,-17.0,1,right,MISS P. Banchero 3PT,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Left Corner 3,24+ Left,22.85,Missed,,,,,,,,,,,,,,,,,,
641,PT00M49.60S,2023-10-31T04:51:39.0Z,4,REGULAR,rebound,defensive,[],203076,,,1610612747,104,103,2023-10-31T04:51:47Z,6350000,False,,,0,,A. Davis REBOUND (Off:2 Def:17),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Left Corner 3,24+ Left,,,640.0,,,,,,,,,,19.0,17.0,2.0,,,,,
642,PT00M48.80S,2023-10-31T04:52:09.0Z,4,REGULAR,timeout,full,['team'],0,,,1610612747,104,103,2023-10-31T04:52:09Z,6360000,False,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
644,PT00M24.40S,2023-10-31T04:54:17.1Z,4,REGULAR,3pt,Jump Shot,[],1626174,9.572109067017081,95.3201593137255,1610612747,104,103,2023-10-31T04:54:33Z,6370000,False,-227.0,37.0,1,left,MISS C. Wood 3PT,[1626174],1610612747.0,LAL,,,,Wood,C. Wood,,,,,Left Corner 3,24+ Left,22.97,Missed,,,,,,,,,,,,,,,,,,
645,PT00M20.60S,2023-10-31T04:54:20.9Z,4,REGULAR,rebound,defensive,[],1630591,,,1610612753,104,103,2023-10-31T04:54:33Z,6380000,False,,,0,,J. Suggs REBOUND (Off:2 Def:5),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Left Corner 3,24+ Left,,,644.0,,,,,,,,,,7.0,5.0,2.0,,,,,
646,PT00M20.60S,2023-10-31T04:54:30.4Z,4,REGULAR,timeout,full,['team'],0,,,1610612753,104,103,2023-10-31T04:54:30Z,6390000,False,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
648,PT00M20.60S,2023-10-31T04:55:52.8Z,4,REGULAR,substitution,out,[],1626156,,,1610612753,104,103,2023-10-31T04:56:06Z,6400000,False,,,0,,SUB out: D. Russell,[1626156],1610612747.0,LAL,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,,
649,PT00M20.60S,2023-10-31T04:55:52.8Z,4,REGULAR,substitution,in,[],1629216,,,1610612753,104,103,2023-10-31T04:56:06Z,6410000,False,,,0,,SUB in: G. Vincent,[1629216],1610612747.0,LAL,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,,,
650,PT00M12.80S,2023-10-31T04:56:16.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630591,90.19382391590013,53.18627450980392,1610612753,104,103,2023-10-31T04:56:28Z,6420000,False,16.0,40.0,1,right,MISS J. Suggs driving Layup - blocked,"[1630591, 203076]",1610612753.0,ORL,driving,,,Suggs,J. Suggs,,,,,Restricted Area,0-8 Center,4.28,Missed,,,,,,,,,,,,,,,,,Davis,203076.0
669,PT00M12.80S,2023-10-31T04:56:16.9Z,4,REGULAR,block,,[],203076,,,1610612753,104,103,2023-10-31T05:00:12Z,6425000,False,,,0,,A. Davis BLOCK (3 BLK),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
651,PT00M10.80S,2023-10-31T04:56:18.9Z,4,REGULAR,rebound,defensive,[],1626174,,,1610612747,104,103,2023-10-31T05:00:12Z,6430000,False,,,0,,C. Wood REBOUND (Off:1 Def:8),[1626174],1610612747.0,LAL,,,,Wood,C. Wood,,,,,Restricted Area,0-8 Center,,,650.0,,,,,,,,,,9.0,8.0,1.0,,,,,
652,PT00M10.80S,2023-10-31T04:56:25.9Z,4,REGULAR,foul,personal,[],1628365,,,1610612747,104,103,2023-10-31T04:56:32Z,6440000,False,,,0,,M. Fultz personal FOUL (2 PF),"[1628365, 1626174]",1610612753.0,ORL,,,,Fultz,M. Fultz,,,,,Restricted Area,0-8 Center,,,,1148.0,2.0,0.0,Wood,1626174.0,,,,,,,,,,,,
654,PT00M10.80S,2023-10-31T04:56:43.4Z,4,REGULAR,substitution,out,[],1626174,,,1610612747,104,103,2023-10-31T04:56:47Z,6460000,False,,,0,,SUB out: C. Wood,[1626174],1610612747.0,LAL,,,,Wood,C. Wood,,,,,,,,,,,,,,,,,,,,,,,,,,
655,PT00M10.80S,2023-10-31T04:56:43.4Z,4,REGULAR,substitution,in,[],1626156,,,1610612747,104,103,2023-10-31T04:56:47Z,6470000,False,,,0,,SUB in: D. Russell,[1626156],1610612747.0,LAL,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,,
656,PT00M08.00S,2023-10-31T04:57:03.6Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630532,,,1610612747,104,103,2023-10-31T04:57:34Z,6480000,False,,,0,,F. Wagner take personal FOUL (4 PF) (Russell 2 FT),"[1630532, 1626156]",1610612753.0,ORL,take,,,Wagner,F. Wagner,,,,,Mid-Range,8-16 Left,,,,1628951.0,4.0,0.0,Russell,1626156.0,,,,,,,,,,,,
658,PT00M08.00S,2023-10-31T04:57:31.0Z,4,REGULAR,freethrow,1 of 2,[],1626156,,,1610612747,105,103,2023-10-31T04:57:31Z,6500000,False,,,0,,D. Russell Free Throw 1 of 2 (27 PTS),[1626156],1610612747.0,LAL,,,,Russell,D. Russell,,,,,,,,Made,,,,,,,27.0,,,,,,,,,,,
659,PT00M08.00S,2023-10-31T04:57:43.5Z,4,REGULAR,freethrow,2 of 2,[],1626156,,,1610612747,106,103,2023-10-31T04:57:43Z,6510000,False,,,0,,D. Russell Free Throw 2 of 2 (28 PTS),[1626156],1610612747.0,LAL,,,,Russell,D. Russell,,,,,,,,Made,,,,,,,28.0,,,,,,,,,,,
660,PT00M08.00S,2023-10-31T04:57:48.6Z,4,REGULAR,timeout,full,['team'],0,,,1610612753,106,103,2023-10-31T04:57:48Z,6520000,False,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
661,PT00M08.00S,2023-10-31T04:58:40.5Z,4,REGULAR,substitution,out,[],1626156,,,1610612753,106,103,2023-10-31T04:59:08Z,6530000,False,,,0,,SUB out: D. Russell,[1626156],1610612747.0,LAL,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,,
662,PT00M08.00S,2023-10-31T04:58:40.5Z,4,REGULAR,substitution,in,[],1626174,,,1610612753,106,103,2023-10-31T04:59:08Z,6540000,False,,,0,,SUB in: C. Wood,[1626174],1610612747.0,LAL,,,,Wood,C. Wood,,,,,,,,,,,,,,,,,,,,,,,,,,
663,PT00M06.40S,2023-10-31T04:59:24.8Z,4,REGULAR,3pt,Jump Shot,[],1630532,69.4316688567674,82.59803921568627,1610612753,106,103,2023-10-31T05:01:55Z,6550000,False,163.0,235.0,1,right,MISS F. Wagner 28' pullup 3PT - blocked,"[1630532, 2544]",1610612753.0,ORL,pullup,,,Wagner,F. Wagner,,,,,Above the Break 3,24+ Right Center,28.58,Missed,,,,,,,,,,,,,,,,,James,2544.0
664,PT00M06.40S,2023-10-31T04:59:24.8Z,4,REGULAR,block,,[],2544,,,1610612753,106,103,2023-10-31T04:59:27Z,6560000,False,,,0,,L. James BLOCK (1 BLK),[2544],1610612747.0,LAL,,,,James,L. James,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
665,PT00M04.00S,2023-10-31T04:59:27.2Z,4,REGULAR,rebound,offensive,[],1630591,,,1610612753,106,103,2023-10-31T04:59:59Z,6570000,False,,,0,,J. Suggs REBOUND (Off:3 Def:5),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Above the Break 3,24+ Right Center,,,663.0,,,,,,,,,,8.0,5.0,3.0,,,,,
666,PT00M01.20S,2023-10-31T04:59:31.2Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1630591,77.66097240473061,89.92800245098039,1610612753,106,103,2023-10-31T05:02:04Z,6580000,False,200.0,157.0,1,right,MISS J. Suggs 25' turnaround 3PT,[1630591],1610612753.0,ORL,turnaround,,,Suggs,J. Suggs,,,,,Above the Break 3,24+ Right Center,25.43,Missed,,,,,,,,,,,,,,,,,,
667,PT00M00.10S,2023-10-31T04:59:32.3Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612753,106,103,2023-10-31T05:00:54Z,6590000,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,Above the Break 3,24+ Right Center,,,666.0,,,,,,,,,,,,,,,,,
668,PT00M00.00S,2023-10-31T04:59:34.5Z,4,REGULAR,period,end,[],0,,,1610612753,106,103,2023-10-31T04:59:34Z,6600000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
670,PT00M00.00S,2023-10-31T05:03:39.3Z,4,REGULAR,game,end,[],0,,,0,106,103,2023-10-31T05:03:39Z,6610000,False,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
