actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
512,PT11M20.00S,2024-03-01T05:21:29.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629673,93.08475689881735,58.088235294117645,1610612764,101,97,2024-03-01T05:21:34Z,5070000,False,40.0,13.0,1,right,J. Poole driving reverse Layup (28 PTS) (C. Kispert 5 AST),"[1629673, 1630557]",1610612764.0,WAS,driving reverse,,,Poole,J. Poole,,,,,Restricted Area,0-8 Center,,,,,,4.23,Made,,,,,28.0,C. Kispert,1630557.0,5.0,,,,,
514,PT11M03.00S,2024-03-01T05:21:45.1Z,4,REGULAR,3pt,Jump Shot,[],1626156,32.90078843626807,41.666666666666664,1610612747,104,97,2024-03-01T05:21:50Z,5090000,False,42.0,257.0,1,left,D. Russell 26' 3PT pullup (18 PTS) (L. James 4 AST),"[1626156, 2544]",1610612747.0,LAL,pullup,,,Russell,D. Russell,,,,,Above the Break 3,24+ Center,,,,,,26.02,Made,,,,,18.0,L. James,2544.0,4.0,,,,,
516,PT10M52.00S,2024-03-01T05:22:00.4Z,4,REGULAR,foul,personal,[],1626156,,,1610612764,104,97,2024-03-01T05:22:05Z,5110000,False,,,0,,D. Russell personal FOUL (2 PF),"[1626156, 1630166]",1610612747.0,LAL,,,,Russell,D. Russell,,,,,Mid-Range,8-16 Center,201638.0,2.0,0.0,Avdija,1630166.0,,,,,,,,,,,,,,,
518,PT10M46.00S,2024-03-01T05:22:23.5Z,4,REGULAR,foul,personal,[],203915,,,1610612764,104,97,2024-03-01T05:22:35Z,5130000,False,,,0,,S. Dinwiddie personal FOUL (2 PF),"[203915, 1628963]",1610612747.0,LAL,,,,Dinwiddie,S. Dinwiddie,,,,,Mid-Range,8-16 Right,201638.0,2.0,0.0,Bagley III,1628963.0,,,,,,,,,,,,,,,
520,PT10M40.00S,2024-03-01T05:22:44.7Z,4,REGULAR,turnover,lost ball,[],1630557,,,1610612764,104,97,2024-03-01T05:22:54Z,5150000,False,,,0,,C. Kispert lost ball TURNOVER (2 TO),"[1630557, 1626156]",1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,2.0,,,Russell,1626156.0
521,PT10M40.00S,2024-03-01T05:22:44.7Z,4,REGULAR,steal,,[],1626156,,,1610612747,104,97,2024-03-01T05:22:46Z,5160000,False,,,0,,D. Russell STEAL (1 STL),[1626156],1610612747.0,LAL,,,,Russell,D. Russell,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
522,PT10M39.00S,2024-03-01T05:22:50.0Z,4,REGULAR,foul,offensive,[],1626156,,,1610612747,104,97,2024-03-01T05:23:03Z,5170000,False,,,0,,D. Russell offensive FOUL (3 PF),"[1626156, 1630557]",1610612747.0,LAL,,,,Russell,D. Russell,,,,,Mid-Range,16-24 Center,201638.0,3.0,0.0,Kispert,1630557.0,,,,,,,,,,,,,,,
524,PT10M39.00S,2024-03-01T05:22:50.0Z,4,REGULAR,turnover,offensive foul,[],1626156,,,1610612747,104,97,2024-03-01T05:22:50Z,5190000,False,,,0,,D. Russell offensive foul TURNOVER (3 TO),[1626156],1610612747.0,LAL,,,,Russell,D. Russell,,,,,Mid-Range,16-24 Center,201638.0,,,,,,,,,,,,,,,3.0,,,,
525,PT10M26.00S,2024-03-01T05:23:18.9Z,4,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1628963,87.9599211563732,45.34313725490197,1610612764,104,99,2024-03-01T05:23:22Z,5200000,False,-23.0,61.0,1,right,M. Bagley III 6' Hook (17 PTS) (J. Poole 6 AST),"[1628963, 1629673]",1610612764.0,WAS,,,,Bagley III,M. Bagley III,,,,,In The Paint (Non-RA),0-8 Center,,,,,,6.5,Made,,,,,17.0,J. Poole,1629673.0,6.0,,,,,
527,PT10M13.00S,2024-03-01T05:23:31.1Z,4,REGULAR,3pt,Jump Shot,[],1626156,31.718134034165573,26.225490196078425,1610612747,104,99,2024-03-01T05:23:37Z,5220000,False,119.0,246.0,1,left,MISS D. Russell 27' 3PT,[1626156],1610612747.0,LAL,,,,Russell,D. Russell,,,,,Above the Break 3,24+ Right Center,,,,,,27.3,Missed,,,,,,,,,,,,,
528,PT10M10.00S,2024-03-01T05:23:34.1Z,4,REGULAR,rebound,defensive,[],1631098,,,1610612764,104,99,2024-03-01T05:23:37Z,5230000,False,,,0,,J. Davis REBOUND (Off:1 Def:1),[1631098],1610612764.0,WAS,,,,Davis,J. Davis,,,,,Above the Break 3,24+ Right Center,,,,,,,,527.0,2.0,1.0,1.0,,,,,,,,,
529,PT10M03.00S,2024-03-01T05:23:41.5Z,4,REGULAR,2pt,Hook,"['pointsinthepaint', 'defensivegoaltending']",1628963,87.9599211563732,43.627450980392155,1610612764,104,101,2024-03-01T05:23:54Z,5240000,False,-32.0,61.0,1,right,M. Bagley III 6' turnaround Hook (19 PTS) (J. Poole 7 AST),"[1628963, 1629673]",1610612764.0,WAS,turnaround,,,Bagley III,M. Bagley III,,,,,In The Paint (Non-RA),0-8 Center,,,,,,6.86,Made,,,,,19.0,J. Poole,1629673.0,7.0,,,,,
531,PT10M03.00S,2024-03-01T05:23:50.2Z,4,REGULAR,violation,defensive goaltending,[],1629637,,,1610612764,104,101,2024-03-01T05:23:54Z,5260000,False,,,0,,J. Hayes defensive goaltending VIOLATION,[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,,,201638.0,,,,,,,,,,,,,,,,,,,
532,PT09M47.00S,2024-03-01T05:24:21.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],2544,8.984888304862025,44.36274509803921,1610612747,104,101,2024-03-01T05:27:03Z,5270000,False,28.0,32.0,1,left,MISS L. James driving finger roll Layup,[2544],1610612747.0,LAL,driving finger roll,,,James,L. James,,,,,Restricted Area,0-8 Center,,,,,,4.27,Missed,,,,,,,,,,,,,
533,PT09M45.00S,2024-03-01T05:24:23.3Z,4,REGULAR,rebound,offensive,[],1629637,,,1610612747,104,101,2024-03-01T05:27:03Z,5280000,False,,,0,,J. Hayes REBOUND (Off:1 Def:4),[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,Restricted Area,0-8 Center,,,,,,,,532.0,5.0,4.0,1.0,,,,,,,,,
534,PT09M44.00S,2024-03-01T05:24:24.7Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1629637,5.590000152587891,50.0,1610612747,106,101,2024-03-01T05:27:16Z,5290000,False,0.0,0.0,1,left,J. Hayes tip Layup (6 PTS),[1629637],1610612747.0,LAL,tip,,,Hayes,J. Hayes,,,,,Restricted Area,0-8 Center,,,,,,0.0,Made,,,,,6.0,,,,,,,,
535,PT09M31.00S,2024-03-01T05:24:34.1Z,4,REGULAR,3pt,Jump Shot,[],1629673,66.80354796320631,34.803921568627445,1610612764,106,104,2024-03-01T05:28:05Z,5300000,False,-76.0,260.0,1,right,J. Poole 27' 3PT pullup (31 PTS),[1629673],1610612764.0,WAS,pullup,,,Poole,J. Poole,,,,,Above the Break 3,24+ Center,,,,,,27.04,Made,,,,,31.0,,,,,,,,
536,PT09M12.00S,2024-03-01T05:24:52.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627752,14.109724047306173,48.28431372549019,1610612747,108,104,2024-03-01T05:24:58Z,5310000,False,9.0,80.0,1,left,T. Prince 8' turnaround fadeaway Jump Shot (2 PTS) (L. James 5 AST),"[1627752, 2544]",1610612747.0,LAL,turnaround fadeaway,,,Prince,T. Prince,,,,,In The Paint (Non-RA),8-16 Center,,,,,,8.06,Made,,,,,2.0,L. James,2544.0,5.0,,,,,
538,PT09M01.00S,2024-03-01T05:25:03.6Z,4,REGULAR,3pt,Jump Shot,[],1629673,59.839027595269386,56.127450980392155,1610612764,108,104,2024-03-01T05:25:08Z,5330000,False,31.0,325.0,1,right,MISS J. Poole 32' pullup 3PT,[1629673],1610612764.0,WAS,pullup,,,Poole,J. Poole,,,,,Above the Break 3,24+ Center,,,,,,32.64,Missed,,,,,,,,,,,,,
539,PT08M58.00S,2024-03-01T05:25:06.6Z,4,REGULAR,rebound,defensive,[],2544,,,1610612747,108,104,2024-03-01T05:25:08Z,5340000,False,,,0,,L. James REBOUND (Off:0 Def:4),[2544],1610612747.0,LAL,,,,James,L. James,,,,,Above the Break 3,24+ Center,,,,,,,,538.0,4.0,4.0,0.0,,,,,,,,,
540,PT08M45.00S,2024-03-01T05:25:21.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],2544,9.116294349540084,44.11764705882353,1610612747,108,104,2024-03-01T05:25:27Z,5350000,False,29.0,33.0,1,left,MISS L. James driving Layup - blocked,"[2544, 1628963]",1610612747.0,LAL,driving,,,James,L. James,,,,,In The Paint (Non-RA),0-8 Center,,,,,,4.43,Missed,,,,,,,,,,Bagley III,1628963.0,,
541,PT08M45.00S,2024-03-01T05:25:21.9Z,4,REGULAR,block,,[],1628963,,,1610612747,108,104,2024-03-01T05:25:24Z,5360000,False,,,0,,M. Bagley III BLOCK (1 BLK),[1628963],1610612764.0,WAS,,,,Bagley III,M. Bagley III,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
542,PT08M45.00S,2024-03-01T05:25:21.9Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612747,108,104,2024-03-01T05:25:27Z,5370000,False,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,540.0,,,,,,,,,,,,
544,PT08M37.00S,2024-03-01T05:25:42.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626156,6.093955321944804,45.09803921568627,1610612747,110,104,2024-03-01T05:25:58Z,5390000,False,25.0,5.0,1,left,D. Russell cutting Layup (20 PTS) (L. James 6 AST),"[1626156, 2544]",1610612747.0,LAL,cutting,,,Russell,D. Russell,,,,,Restricted Area,0-8 Center,,,,,,2.5,Made,,,,,20.0,L. James,2544.0,6.0,,,,,
546,PT08M31.00S,2024-03-01T05:25:53.6Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,110,104,2024-03-01T05:25:53Z,5410000,False,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
547,PT08M31.00S,2024-03-01T05:28:32.3Z,4,REGULAR,substitution,out,[],1627752,,,1610612764,110,104,2024-03-01T05:28:47Z,5420000,False,,,0,,SUB out: T. Prince,[1627752],1610612747.0,LAL,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,,,,,,,,,,
548,PT08M31.00S,2024-03-01T05:28:32.3Z,4,REGULAR,substitution,out,[],1631098,,,1610612764,110,104,2024-03-01T05:28:47Z,5430000,False,,,0,,SUB out: J. Davis,[1631098],1610612764.0,WAS,,,,Davis,J. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
549,PT08M31.00S,2024-03-01T05:28:32.3Z,4,REGULAR,substitution,out,[],1630166,,,1610612764,110,104,2024-03-01T05:28:47Z,5440000,False,,,0,,SUB out: D. Avdija,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,,
550,PT08M31.00S,2024-03-01T05:28:32.3Z,4,REGULAR,substitution,out,[],1629673,,,1610612764,110,104,2024-03-01T05:28:47Z,5450000,False,,,0,,SUB out: J. Poole,[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,,
551,PT08M31.00S,2024-03-01T05:28:32.3Z,4,REGULAR,substitution,in,[],1629060,,,1610612764,110,104,2024-03-01T05:28:47Z,5460000,False,,,0,,SUB in: R. Hachimura,[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,,,,,,,,,,,,,,,,,,,,,,
552,PT08M31.00S,2024-03-01T05:28:32.3Z,4,REGULAR,substitution,in,[],1626145,,,1610612764,110,104,2024-03-01T05:28:47Z,5470000,False,,,0,,SUB in: T. Jones,[1626145],1610612764.0,WAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
553,PT08M31.00S,2024-03-01T05:28:32.3Z,4,REGULAR,substitution,in,[],1631262,,,1610612764,110,104,2024-03-01T05:28:47Z,5480000,False,,,0,,SUB in: J. Bernard,[1631262],1610612764.0,WAS,,,,Bernard,J. Bernard,,,,,,,,,,,,,,,,,,,,,,,,,,
554,PT08M31.00S,2024-03-01T05:28:32.3Z,4,REGULAR,substitution,in,[],1628398,,,1610612764,110,104,2024-03-01T05:28:47Z,5490000,False,,,0,,SUB in: K. Kuzma,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,,
555,PT08M19.00S,2024-03-01T05:28:58.0Z,4,REGULAR,3pt,Jump Shot,[],1630557,70.11128449408673,74.73192401960785,1610612764,110,104,2024-03-01T05:29:03Z,5500000,False,124.0,228.0,1,right,MISS C. Kispert 25' 3PT,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,Above the Break 3,24+ Right Center,,,,,,25.98,Missed,,,,,,,,,,,,,
556,PT08M15.00S,2024-03-01T05:29:02.0Z,4,REGULAR,rebound,defensive,[],1626156,,,1610612747,110,104,2024-03-01T05:29:03Z,5510000,False,,,0,,D. Russell REBOUND (Off:0 Def:4),[1626156],1610612747.0,LAL,,,,Russell,D. Russell,,,,,Above the Break 3,24+ Right Center,,,,,,,,555.0,4.0,4.0,0.0,,,,,,,,,
557,PT08M03.00S,2024-03-01T05:29:14.0Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1629637,7.802233902759525,54.16666666666667,1610612747,110,104,2024-03-01T05:29:19Z,5520000,False,-21.0,21.0,1,left,MISS J. Hayes alley-oop DUNK,[1629637],1610612747.0,LAL,alley-oop,,,Hayes,J. Hayes,,,,,Restricted Area,0-8 Center,,,,,,2.94,Missed,,,,,,,,,,,,,
558,PT07M59.00S,2024-03-01T05:29:18.0Z,4,REGULAR,rebound,defensive,[],1630557,,,1610612764,110,104,2024-03-01T05:29:19Z,5530000,False,,,0,,C. Kispert REBOUND (Off:2 Def:4),[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,Restricted Area,0-8 Center,,,,,,,,557.0,6.0,4.0,2.0,,,,,,,,,
559,PT07M51.00S,2024-03-01T05:29:26.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628963,90.06241787122208,54.65686274509804,1610612764,110,104,2024-03-01T05:29:32Z,5540000,False,23.0,41.0,1,right,MISS M. Bagley III Layup - blocked,"[1628963, 1626156]",1610612764.0,WAS,,,,Bagley III,M. Bagley III,,,,,In The Paint (Non-RA),0-8 Center,,,,,,4.71,Missed,,,,,,,,,,Russell,1626156.0,,
560,PT07M51.00S,2024-03-01T05:29:26.6Z,4,REGULAR,block,,[],1626156,,,1610612764,110,104,2024-03-01T05:29:29Z,5550000,False,,,0,,D. Russell BLOCK (1 BLK),[1626156],1610612747.0,LAL,,,,Russell,D. Russell,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
561,PT07M51.00S,2024-03-01T05:29:26.6Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612764,110,104,2024-03-01T05:29:45Z,5560000,False,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,559.0,,,,,,,,,,,,
563,PT07M51.00S,2024-03-01T05:29:32.9Z,4,REGULAR,substitution,out,[],203915,,,1610612764,110,104,2024-03-01T05:29:45Z,5580000,False,,,0,,SUB out: S. Dinwiddie,[203915],1610612747.0,LAL,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,,
564,PT07M51.00S,2024-03-01T05:29:32.9Z,4,REGULAR,substitution,in,[],1630559,,,1610612764,110,104,2024-03-01T05:29:45Z,5590000,False,,,0,,SUB in: A. Reaves,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,,,
565,PT07M48.00S,2024-03-01T05:29:48.4Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1628963,83.62352168199737,46.568627450980394,1610612764,110,106,2024-03-01T05:29:54Z,5600000,False,-17.0,101.0,1,right,M. Bagley III 10' floating Jump Shot (21 PTS) (C. Kispert 6 AST),"[1628963, 1630557]",1610612764.0,WAS,floating,,,Bagley III,M. Bagley III,,,,,In The Paint (Non-RA),8-16 Center,,,,,,10.28,Made,,,,,21.0,C. Kispert,1630557.0,6.0,,,,,
567,PT07M30.00S,2024-03-01T05:30:06.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],2544,15.160972404730614,50.49019607843137,1610612747,112,106,2024-03-01T05:30:10Z,5620000,False,-2.0,90.0,1,left,L. James 9' Jump Shot (23 PTS) (D. Russell 5 AST),"[2544, 1626156]",1610612747.0,LAL,,,,James,L. James,,,,,In The Paint (Non-RA),8-16 Center,,,,,,9.0,Made,,,,,23.0,D. Russell,1626156.0,5.0,,,,,
569,PT07M06.00S,2024-03-01T05:30:30.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'defensivegoaltending']",1630557,90.19382391590013,56.372549019607845,1610612764,112,108,2024-03-01T05:31:01Z,5640000,False,32.0,40.0,1,right,C. Kispert reverse Layup (20 PTS),[1630557],1610612764.0,WAS,reverse,,,Kispert,C. Kispert,,,,,In The Paint (Non-RA),0-8 Center,,,,,,5.09,Made,,,,,20.0,,,,,,,,
570,PT07M06.00S,2024-03-01T05:30:40.0Z,4,REGULAR,violation,defensive goaltending,[],1629060,,,1610612764,112,108,2024-03-01T05:31:01Z,5650000,False,,,0,,R. Hachimura defensive goaltending VIOLATION,[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,,,1627964.0,,,,,,,,,,,,,,,,,,,
571,PT07M06.00S,2024-03-01T05:30:57.1Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612747,112,108,2024-03-01T05:30:57Z,5660000,False,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
573,PT07M06.00S,2024-03-01T05:33:36.7Z,4,REGULAR,substitution,out,[],1629637,,,1610612747,112,108,2024-03-01T05:33:56Z,5680000,False,,,0,,SUB out: J. Hayes,[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,
574,PT07M06.00S,2024-03-01T05:33:36.7Z,4,REGULAR,substitution,out,[],1631262,,,1610612747,112,108,2024-03-01T05:33:56Z,5690000,False,,,0,,SUB out: J. Bernard,[1631262],1610612764.0,WAS,,,,Bernard,J. Bernard,,,,,,,,,,,,,,,,,,,,,,,,,,
575,PT07M06.00S,2024-03-01T05:33:36.7Z,4,REGULAR,substitution,out,[],1630557,,,1610612747,112,108,2024-03-01T05:33:56Z,5700000,False,,,0,,SUB out: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,,
576,PT07M06.00S,2024-03-01T05:33:36.7Z,4,REGULAR,substitution,in,[],203076,,,1610612747,112,108,2024-03-01T05:33:56Z,5710000,False,,,0,,SUB in: A. Davis,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
577,PT07M06.00S,2024-03-01T05:33:36.7Z,4,REGULAR,substitution,in,[],1630166,,,1610612747,112,108,2024-03-01T05:33:56Z,5720000,False,,,0,,SUB in: D. Avdija,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,,
578,PT07M06.00S,2024-03-01T05:33:36.7Z,4,REGULAR,substitution,in,[],1629013,,,1610612747,112,108,2024-03-01T05:33:56Z,5730000,False,,,0,,SUB in: L. Shamet,[1629013],1610612764.0,WAS,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,,,,,,,,,
579,PT06M52.00S,2024-03-01T05:34:18.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203076,6.750985545335084,48.774509803921575,1610612747,114,108,2024-03-01T05:34:22Z,5740000,False,6.0,11.0,1,left,A. Davis Layup (36 PTS) (L. James 7 AST),"[203076, 2544]",1610612747.0,LAL,,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,,,,,,1.26,Made,,,,,36.0,L. James,2544.0,7.0,,,,,
581,PT06M37.00S,2024-03-01T05:34:33.4Z,4,REGULAR,turnover,bad pass,[],1626145,,,1610612764,114,108,2024-03-01T05:34:42Z,5760000,False,,,0,,T. Jones bad pass TURNOVER (3 TO),"[1626145, 1629060]",1610612764.0,WAS,,,,Jones,T. Jones,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,3.0,,,Hachimura,1629060.0
582,PT06M37.00S,2024-03-01T05:34:33.4Z,4,REGULAR,steal,,[],1629060,,,1610612747,114,108,2024-03-01T05:34:35Z,5770000,False,,,0,,R. Hachimura STEAL (2 STL),[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
583,PT06M31.00S,2024-03-01T05:34:39.0Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",2544,8.327858081471746,47.79411764705882,1610612747,114,108,2024-03-01T05:35:11Z,5780000,False,11.0,26.0,1,left,MISS L. James running Layup,[2544],1610612747.0,LAL,running,,,James,L. James,,,,,Restricted Area,0-8 Center,,,,,,2.8,Missed,,,,,,,,,,,,,
584,PT06M28.00S,2024-03-01T05:34:42.0Z,4,REGULAR,rebound,offensive,[],1629060,,,1610612747,114,108,2024-03-01T05:34:50Z,5790000,False,,,0,,R. Hachimura REBOUND (Off:1 Def:4),[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,Restricted Area,0-8 Center,,,,,,,,583.0,5.0,4.0,1.0,,,,,,,,,
585,PT06M28.00S,2024-03-01T05:34:41.7Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint', 'fromturnover']",1629060,5.590000152587891,50.0,1610612747,116,108,2024-03-01T05:39:15Z,5800000,False,0.0,0.0,1,left,R. Hachimura putback Layup (8 PTS),[1629060],1610612747.0,LAL,putback,,,Hachimura,R. Hachimura,,,,,Restricted Area,0-8 Center,,,,,,0.0,Made,,,,,8.0,,,,,,,,
586,PT06M16.00S,2024-03-01T05:34:53.6Z,4,REGULAR,2pt,Jump Shot,[],1629013,78.89290407358739,63.23529411764706,1610612764,116,110,2024-03-01T05:35:00Z,5810000,False,66.0,146.0,1,right,L. Shamet 16' pullup Jump Shot (4 PTS) (T. Jones 9 AST),"[1629013, 1626145]",1610612764.0,WAS,pullup,,,Shamet,L. Shamet,,,,,Mid-Range,8-16 Center,,,,,,16.02,Made,,,,,4.0,T. Jones,1626145.0,9.0,,,,,
588,PT05M48.00S,2024-03-01T05:35:24.4Z,4,REGULAR,2pt,Jump Shot,[],2544,9.247700394218143,79.65686274509804,1610612747,116,110,2024-03-01T05:35:50Z,5830000,False,-148.0,34.0,1,left,MISS L. James 15' turnaround fadeaway Shot,[2544],1610612747.0,LAL,turnaround fadeaway,,,James,L. James,,,,,Mid-Range,8-16 Left,,,,,,15.22,Missed,,,,,,,,,,,,,
589,PT05M45.00S,2024-03-01T05:35:27.4Z,4,REGULAR,rebound,defensive,[],1628398,,,1610612764,116,110,2024-03-01T05:35:50Z,5840000,False,,,0,,K. Kuzma REBOUND (Off:1 Def:6),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,Mid-Range,8-16 Left,,,,,,,,588.0,7.0,6.0,1.0,,,,,,,,,
590,PT05M38.00S,2024-03-01T05:35:32.0Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1630166,93.2161629434954,50.0,1610612764,116,112,2024-03-01T05:35:41Z,5850000,False,0.0,11.0,1,right,D. Avdija running reverse DUNK (15 PTS) (K. Kuzma 3 AST),"[1630166, 1628398]",1610612764.0,WAS,running reverse,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,,,,,,1.13,Made,,,,,15.0,K. Kuzma,1628398.0,3.0,,,,,
592,PT05M20.00S,2024-03-01T05:35:50.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],2544,6.750985545335084,48.774509803921575,1610612747,118,112,2024-03-01T05:35:55Z,5870000,False,6.0,11.0,1,left,L. James driving Layup (25 PTS) (A. Davis 3 AST),"[2544, 203076]",1610612747.0,LAL,driving,,,James,L. James,,,,,Restricted Area,0-8 Center,,,,,,1.26,Made,,,,,25.0,A. Davis,203076.0,3.0,,,,,
594,PT05M01.00S,2024-03-01T05:36:09.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628963,91.50788436268068,49.26470588235294,1610612764,118,114,2024-03-01T05:36:13Z,5890000,False,-4.0,27.0,1,right,M. Bagley III reverse Layup (23 PTS) (K. Kuzma 4 AST),"[1628963, 1628398]",1610612764.0,WAS,reverse,,,Bagley III,M. Bagley III,,,,,Restricted Area,0-8 Center,,,,,,2.75,Made,,,,,23.0,K. Kuzma,1628398.0,4.0,,,,,
596,PT04M35.00S,2024-03-01T05:36:35.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],2544,9.773324572930349,52.94117647058824,1610612747,118,114,2024-03-01T05:36:41Z,5910000,False,-15.0,39.0,1,left,MISS L. James driving Layup,[2544],1610612747.0,LAL,driving,,,James,L. James,,,,,Restricted Area,0-8 Center,,,,,,4.21,Missed,,,,,,,,,,,,,
598,PT04M30.00S,2024-03-01T05:36:40.3Z,4,REGULAR,rebound,defensive,[],1628398,,,1610612764,118,114,2024-03-01T05:36:41Z,5930000,False,,,0,,K. Kuzma REBOUND (Off:1 Def:7),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,Restricted Area,0-8 Center,,,,,,,,596.0,8.0,7.0,1.0,,,,,,,,,
599,PT04M28.00S,2024-03-01T05:36:41.7Z,4,REGULAR,3pt,Jump Shot,[],1626145,92.55913272010513,3.9215686274509807,1610612764,118,117,2024-03-01T05:36:50Z,5940000,False,-230.0,17.0,1,right,T. Jones 3PT  (7 PTS) (L. Shamet 1 AST),"[1626145, 1629013]",1610612764.0,WAS,,,,Jones,T. Jones,,,,,Left Corner 3,24+ Left,,,,,,23.11,Made,,,,,7.0,L. Shamet,1629013.0,1.0,,,,,
601,PT04M25.00S,2024-03-01T05:36:49.0Z,4,REGULAR,timeout,full,['team'],0,,,1610612747,118,117,2024-03-01T05:36:55Z,5960000,False,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
