actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
302,PT02M22.00S,2026-02-21T23:01:15.9Z,2,REGULAR,substitution,in,[],1642345,,,1610612756,39,51,2026-02-21T23:01:55Z,2990000,False,,,0,,SUB in: O. Ighodaro,[1642345],1610612756.0,PHX,,,,Ighodaro,O. Ighodaro,,,,,,,,,,,,,,,,,,,,,,,,,,
303,PT02M22.00S,2026-02-21T23:01:15.9Z,2,REGULAR,substitution,in,[],1630217,,,1610612756,39,51,2026-02-21T23:01:55Z,3000000,False,,,0,,SUB in: D. Bane,[1630217],1610612753.0,ORL,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,,
304,PT02M08.00S,2026-02-21T23:02:10.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1642345,90.48948751642575,42.15686274509804,1610612756,39,51,2026-02-21T23:02:17Z,3010000,False,-39.0,37.0,1,right,MISS O. Ighodaro alley-oop Layup,[1642345],1610612756.0,PHX,alley-oop,,,Ighodaro,O. Ighodaro,,,,,In The Paint (Non-RA),0-8 Center,5.38,Missed,,,,,,,,,,,,,,,,,,
305,PT02M04.00S,2026-02-21T23:02:14.2Z,2,REGULAR,rebound,offensive,[],1642346,,,1610612756,39,51,2026-02-21T23:02:14Z,3020000,False,,,0,,R. Dunn REBOUND (Off:1 Def:0),[1642346],1610612756.0,PHX,,,,Dunn,R. Dunn,,,,,In The Paint (Non-RA),0-8 Center,,,304.0,,,,,,1.0,0.0,1.0,,,,,,,,,
306,PT01M57.00S,2026-02-21T23:02:21.2Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630692,73.01248357424441,83.33333333333334,1610612756,39,51,2026-02-21T23:02:28Z,3030000,False,167.0,201.0,1,right,MISS J. Goodwin 26' 3PT,[1630692],1610612756.0,PHX,,,,Goodwin,J. Goodwin,,,,,Above the Break 3,24+ Right Center,26.13,Missed,,,,,,,,,,,,,,,,,,
307,PT01M55.00S,2026-02-21T23:02:23.2Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612753,39,51,2026-02-21T23:02:28Z,3040000,False,,,0,,TEAM defensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,Above the Break 3,24+ Right Center,,,306.0,,,,,,,,,,,,,,,,,
309,PT01M43.00S,2026-02-21T23:02:45.1Z,2,REGULAR,turnover,lost ball,[],1631094,,,1610612753,39,51,2026-02-21T23:02:49Z,3060000,False,,,0,,P. Banchero lost ball TURNOVER (1 TO),"[1631094, 1630692]",1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,1.0,Goodwin,1630692.0
310,PT01M43.00S,2026-02-21T23:02:45.1Z,2,REGULAR,steal,,[],1630692,,,1610612756,39,51,2026-02-21T23:02:46Z,3070000,False,,,0,,J. Goodwin STEAL (1 STL),[1630692],1610612756.0,PHX,,,,Goodwin,J. Goodwin,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
311,PT01M35.00S,2026-02-21T23:02:53.0Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1628960,75.3777923784494,86.02941176470588,1610612756,39,51,2026-02-21T23:02:58Z,3080000,False,180.0,179.0,1,right,MISS G. Allen 25' 3PT,[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,Above the Break 3,24+ Right Center,25.39,Missed,,,,,,,,,,,,,,,,,,
312,PT01M31.00S,2026-02-21T23:02:57.0Z,2,REGULAR,rebound,defensive,[],1628976,,,1610612753,39,51,2026-02-21T23:02:58Z,3090000,False,,,0,,W. Carter Jr. REBOUND (Off:0 Def:5),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Above the Break 3,24+ Right Center,,,311.0,,,,,,5.0,5.0,0.0,,,,,,,,,
313,PT01M14.00S,2026-02-21T23:03:13.8Z,2,REGULAR,turnover,lost ball,[],1631094,,,1610612753,39,51,2026-02-21T23:03:18Z,3100000,False,,,0,,P. Banchero lost ball TURNOVER (2 TO),"[1631094, 1642345]",1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,2.0,Ighodaro,1642345.0
314,PT01M14.00S,2026-02-21T23:03:13.8Z,2,REGULAR,steal,,[],1642345,,,1610612756,39,51,2026-02-21T23:06:26Z,3110000,False,,,0,,O. Ighodaro STEAL (1 STL),[1642345],1610612756.0,PHX,,,,Ighodaro,O. Ighodaro,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
315,PT01M09.00S,2026-02-21T23:03:18.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628960,92.59198423127464,57.35294117647059,1610612756,41,51,2026-02-21T23:03:23Z,3120000,False,37.0,17.0,1,right,G. Allen running Layup (10 PTS),[1628960],1610612756.0,PHX,running,,,Allen,G. Allen,,,,,Restricted Area,0-8 Center,4.06,Made,,,,,,,,,,10.0,,,,,,,,
316,PT01M01.00S,2026-02-21T23:03:26.7Z,2,REGULAR,2pt,Jump Shot,[],1630217,4.418528252299605,76.22549019607843,1610612753,41,51,2026-02-21T23:03:31Z,3130000,False,-131.0,-11.0,1,left,MISS D. Bane 13' pullup Shot,[1630217],1610612753.0,ORL,pullup,,,Bane,D. Bane,,,,,Mid-Range,8-16 Left,13.16,Missed,,,,,,,,,,,,,,,,,,
317,PT00M59.30S,2026-02-21T23:03:28.4Z,2,REGULAR,rebound,defensive,[],1642346,,,1610612756,41,51,2026-02-21T23:03:31Z,3140000,False,,,0,,R. Dunn REBOUND (Off:1 Def:1),[1642346],1610612756.0,PHX,,,,Dunn,R. Dunn,,,,,Mid-Range,8-16 Left,,,316.0,,,,,,2.0,1.0,1.0,,,,,,,,,
318,PT00M39.90S,2026-02-21T23:03:48.7Z,2,REGULAR,3pt,Jump Shot,[],1628960,62.5,71.32352941176471,1610612756,41,51,2026-02-21T23:03:53Z,3150000,False,107.0,300.0,1,right,MISS G. Allen 31' 3PT,[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,Above the Break 3,24+ Right Center,31.84,Missed,,,,,,,,,,,,,,,,,,
319,PT00M36.50S,2026-02-21T23:03:52.1Z,2,REGULAR,rebound,defensive,[],1630217,,,1610612753,41,51,2026-02-21T23:03:53Z,3160000,False,,,0,,D. Bane REBOUND (Off:0 Def:2),[1630217],1610612753.0,ORL,,,,Bane,D. Bane,,,,,Above the Break 3,24+ Right Center,,,318.0,,,,,,2.0,2.0,0.0,,,,,,,,,
320,PT00M19.60S,2026-02-21T23:04:09.0Z,2,REGULAR,2pt,Jump Shot,[],1641783,22.421156373193167,60.049019607843135,1610612753,41,51,2026-02-21T23:04:13Z,3170000,False,-50.0,158.0,1,left,MISS T. da Silva 16' Jump Shot,[1641783],1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,Mid-Range,16-24 Center,16.61,Missed,,,,,,,,,,,,,,,,,,
321,PT00M16.90S,2026-02-21T23:04:11.9Z,2,REGULAR,rebound,defensive,[],1628960,,,1610612756,41,51,2026-02-21T23:04:11Z,3180000,False,,,0,,G. Allen REBOUND (Off:0 Def:1),[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,Mid-Range,16-24 Center,,,320.0,,,,,,1.0,1.0,0.0,,,,,,,,,
322,PT00M04.80S,2026-02-21T23:04:27.0Z,2,REGULAR,foul,personal,[],1630217,,,1610612756,41,51,2026-02-21T23:04:35Z,3190000,False,,,0,,D. Bane take personal FOUL (2 PF),"[1630217, 1628960]",1610612753.0,ORL,take,,,Bane,D. Bane,,,,,Mid-Range,16-24 Center,,,,2003.0,2.0,0.0,Allen,1628960.0,,,,,,,,,,,,
324,PT00M04.80S,2026-02-21T23:04:36.0Z,2,REGULAR,substitution,out,[],1642346,,,1610612756,41,51,2026-02-21T23:04:57Z,3210000,False,,,0,,SUB out: R. Dunn,[1642346],1610612756.0,PHX,,,,Dunn,R. Dunn,,,,,,,,,,,,,,,,,,,,,,,,,,
325,PT00M04.80S,2026-02-21T23:04:36.0Z,2,REGULAR,substitution,out,[],1631123,,,1610612756,41,51,2026-02-21T23:04:57Z,3220000,False,,,0,,SUB out: J. Bouyea,[1631123],1610612756.0,PHX,,,,Bouyea,J. Bouyea,,,,,,,,,,,,,,,,,,,,,,,,,,
326,PT00M04.80S,2026-02-21T23:04:36.0Z,2,REGULAR,substitution,out,[],1628976,,,1610612756,41,51,2026-02-21T23:04:57Z,3230000,False,,,0,,SUB out: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
328,PT00M04.80S,2026-02-21T23:04:36.0Z,2,REGULAR,substitution,in,[],1631221,,,1610612756,41,51,2026-02-21T23:04:57Z,3250000,False,,,0,,SUB in: C. Gillespie,[1631221],1610612756.0,PHX,,,,Gillespie,C. Gillespie,,,,,,,,,,,,,,,,,,,,,,,,,,
329,PT00M04.80S,2026-02-21T23:04:36.0Z,2,REGULAR,substitution,in,[],1626220,,,1610612756,41,51,2026-02-21T23:04:57Z,3260000,False,,,0,,SUB in: R. O'Neale,[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,,
330,PT00M04.80S,2026-02-21T23:04:36.0Z,2,REGULAR,substitution,in,[],1628975,,,1610612756,41,51,2026-02-21T23:04:57Z,3270000,False,,,0,,SUB in: J. Carter,[1628975],1610612753.0,ORL,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,
331,PT00M04.80S,2026-02-21T23:04:36.0Z,2,REGULAR,substitution,in,[],1628371,,,1610612756,41,51,2026-02-21T23:04:57Z,3280000,False,,,0,,SUB in: J. Isaac,[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,,,,,,,,,,,,,,,,,,,,,,
333,PT00M04.80S,2026-02-21T23:04:36.0Z,2,REGULAR,substitution,out,[],1641783,,,1610612756,41,51,2026-02-21T23:05:17Z,3285000,False,,,0,,SUB out: T. da Silva,[1641783],1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,,,,,,,,,,,,,,,,,,,,,,
332,PT00M00.00S,2026-02-21T23:05:08.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628960,90.75229960578186,43.38235294117647,1610612756,43,51,2026-02-21T23:05:13Z,3290000,False,-33.0,34.0,1,right,G. Allen driving Layup (12 PTS),[1628960],1610612756.0,PHX,driving,,,Allen,G. Allen,,,,,In The Paint (Non-RA),0-8 Center,4.77,Made,,,,,,,,,,12.0,,,,,,,,
334,PT00M00.00S,2026-02-21T23:05:19.4Z,2,REGULAR,period,end,[],0,,,1610612753,43,51,2026-02-21T23:05:19Z,3300000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336,PT12M00.00S,2026-02-21T23:18:58.0Z,3,REGULAR,substitution,out,['startperiod'],1628960,,,1610612753,43,51,2026-02-21T23:21:25Z,3310000,False,,,0,,SUB out: G. Allen,[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
337,PT12M00.00S,2026-02-21T23:18:58.0Z,3,REGULAR,substitution,out,['startperiod'],1630692,,,1610612753,43,51,2026-02-21T23:21:25Z,3320000,False,,,0,,SUB out: J. Goodwin,[1630692],1610612756.0,PHX,,,,Goodwin,J. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,
338,PT12M00.00S,2026-02-21T23:18:58.0Z,3,REGULAR,substitution,out,['startperiod'],1642345,,,1610612753,43,51,2026-02-21T23:21:25Z,3330000,False,,,0,,SUB out: O. Ighodaro,[1642345],1610612756.0,PHX,,,,Ighodaro,O. Ighodaro,,,,,,,,,,,,,,,,,,,,,,,,,,
339,PT12M00.00S,2026-02-21T23:18:58.0Z,3,REGULAR,substitution,out,['startperiod'],1628371,,,1610612753,43,51,2026-02-21T23:21:25Z,3340000,False,,,0,,SUB out: J. Isaac,[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,,,,,,,,,,,,,,,,,,,,,,
340,PT12M00.00S,2026-02-21T23:18:58.0Z,3,REGULAR,substitution,out,['startperiod'],1628975,,,1610612753,43,51,2026-02-21T23:21:25Z,3350000,False,,,0,,SUB out: J. Carter,[1628975],1610612753.0,ORL,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,
341,PT12M00.00S,2026-02-21T23:18:58.0Z,3,REGULAR,substitution,in,['startperiod'],1631109,,,1610612753,43,51,2026-02-21T23:21:25Z,3360000,False,,,0,,SUB in: M. Williams,[1631109],1610612756.0,PHX,,,,Williams,M. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
342,PT12M00.00S,2026-02-21T23:18:58.0Z,3,REGULAR,substitution,in,['startperiod'],1630224,,,1610612753,43,51,2026-02-21T23:21:25Z,3370000,False,,,0,,SUB in: J. Green,[1630224],1610612756.0,PHX,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
343,PT12M00.00S,2026-02-21T23:18:58.0Z,3,REGULAR,substitution,in,['startperiod'],1642346,,,1610612753,43,51,2026-02-21T23:21:25Z,3380000,False,,,0,,SUB in: R. Dunn,[1642346],1610612756.0,PHX,,,,Dunn,R. Dunn,,,,,,,,,,,,,,,,,,,,,,,,,,
344,PT12M00.00S,2026-02-21T23:18:58.0Z,3,REGULAR,substitution,in,['startperiod'],1641783,,,1610612753,43,51,2026-02-21T23:21:25Z,3390000,False,,,0,,SUB in: T. da Silva,[1641783],1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,,,,,,,,,,,,,,,,,,,,,,
345,PT12M00.00S,2026-02-21T23:18:58.0Z,3,REGULAR,substitution,in,['startperiod'],1628976,,,1610612753,43,51,2026-02-21T23:21:25Z,3400000,False,,,0,,SUB in: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
346,PT12M00.00S,2026-02-21T23:21:47.1Z,3,REGULAR,period,start,[],0,,,1610612753,43,51,2026-02-21T23:21:47Z,3410000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
347,PT11M35.00S,2026-02-21T23:22:11.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631094,82.34231274638634,45.588235294117645,1610612753,43,51,2026-02-21T23:22:17Z,3420000,False,-22.0,113.0,1,right,MISS P. Banchero 11' turnaround Shot,[1631094],1610612753.0,ORL,turnaround,,,Banchero,P. Banchero,,,,,In The Paint (Non-RA),8-16 Center,11.56,Missed,,,,,,,,,,,,,,,,,,
348,PT11M31.00S,2026-02-21T23:22:15.1Z,3,REGULAR,rebound,defensive,[],1631221,,,1610612756,43,51,2026-02-21T23:22:15Z,3430000,False,,,0,,C. Gillespie REBOUND (Off:0 Def:1),[1631221],1610612756.0,PHX,,,,Gillespie,C. Gillespie,,,,,In The Paint (Non-RA),8-16 Center,,,347.0,,,,,,1.0,1.0,0.0,,,,,,,,,
350,PT11M13.00S,2026-02-21T23:22:49.0Z,3,REGULAR,3pt,Jump Shot,[],1630224,29.25427069645204,18.627450980392158,1610612756,43,51,2026-02-21T23:22:53Z,3450000,False,157.0,222.0,1,left,MISS J. Green 27' 3PT,[1630224],1610612756.0,PHX,,,,Green,J. Green,,,,,Above the Break 3,24+ Right Center,27.23,Missed,,,,,,,,,,,,,,,,,,
351,PT11M10.00S,2026-02-21T23:22:52.0Z,3,REGULAR,rebound,defensive,[],1641710,,,1610612753,43,51,2026-02-21T23:22:53Z,3460000,False,,,0,,A. Black REBOUND (Off:0 Def:1),[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,Above the Break 3,24+ Right Center,,,350.0,,,,,,1.0,1.0,0.0,,,,,,,,,
352,PT11M02.00S,2026-02-21T23:23:00.0Z,3,REGULAR,3pt,Jump Shot,[],1630217,68.01905387647832,27.450980392156865,1610612753,43,54,2026-02-21T23:23:03Z,3470000,False,-113.0,248.0,1,right,D. Bane 27' 3PT  (25 PTS) (P. Banchero 5 AST),"[1630217, 1631094]",1610612753.0,ORL,,,,Bane,D. Bane,,,,,Above the Break 3,24+ Left Center,27.25,Made,,,,,,,,,,25.0,P. Banchero,1631094.0,5.0,,,,,
354,PT10M47.00S,2026-02-21T23:23:17.1Z,3,REGULAR,foul,personal,[],1628976,,,1610612756,43,54,2026-02-21T23:23:22Z,3490000,False,,,0,,W. Carter Jr. personal FOUL (3 PF),"[1628976, 1631109]",1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,2003.0,3.0,1.0,Williams,1631109.0,,,,,,,,,,,,
356,PT10M39.00S,2026-02-21T23:23:44.8Z,3,REGULAR,3pt,Jump Shot,[],1626220,14.4053876478318,2.941176470588235,1610612756,46,54,2026-02-21T23:23:49Z,3510000,False,235.0,83.0,1,left,R. O'Neale 24' 3PT  (6 PTS) (J. Green 2 AST),"[1626220, 1630224]",1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,Right Corner 3,24+ Right,24.95,Made,,,,,,,,,,6.0,J. Green,1630224.0,2.0,,,,,
358,PT10M29.00S,2026-02-21T23:23:55.5Z,3,REGULAR,turnover,bad pass,[],1628976,,,1610612753,46,54,2026-02-21T23:24:01Z,3530000,False,,,0,,W. Carter Jr. bad pass TURNOVER (1 TO),"[1628976, 1626220]",1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,1.0,O'Neale,1626220.0
359,PT10M29.00S,2026-02-21T23:23:55.5Z,3,REGULAR,steal,,[],1626220,,,1610612756,46,54,2026-02-21T23:23:56Z,3540000,False,,,0,,R. O'Neale STEAL (1 STL),[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
360,PT10M25.00S,2026-02-21T23:23:59.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1626220,7.046649145860711,41.911764705882355,1610612756,46,54,2026-02-21T23:24:07Z,3550000,False,40.0,14.0,1,left,MISS R. O'Neale running Layup,[1626220],1610612756.0,PHX,running,,,O'Neale,R. O'Neale,,,,,Restricted Area,0-8 Center,4.27,Missed,,,,,,,,,,,,,,,,,,
361,PT10M23.00S,2026-02-21T23:24:01.7Z,3,REGULAR,rebound,offensive,[],1642346,,,1610612756,46,54,2026-02-21T23:30:22Z,3560000,False,,,0,,R. Dunn REBOUND (Off:2 Def:1),[1642346],1610612756.0,PHX,,,,Dunn,R. Dunn,,,,,Restricted Area,0-8 Center,,,360.0,,,,,,3.0,1.0,2.0,,,,,,,,,
379,PT10M20.00S,2026-02-21T23:24:02.9Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover', '2ndchance']",1642346,8.541392904073588,48.06219362745098,1610612756,46,54,2026-02-21T23:30:18Z,3565000,False,10.0,28.0,1,left,MISS R. Dunn tip Layup,[1642346],1610612756.0,PHX,tip,,,Dunn,R. Dunn,,,,,Restricted Area,0-8 Center,2.94,Missed,,,,,,,,,,,,,,,,,,
380,PT10M19.00S,2026-02-21T23:24:03.9Z,3,REGULAR,rebound,offensive,[],1631221,,,1610612756,46,54,2026-02-21T23:30:35Z,3567500,False,,,0,,C. Gillespie REBOUND (Off:1 Def:1),[1631221],1610612756.0,PHX,,,,Gillespie,C. Gillespie,,,,,Restricted Area,0-8 Center,,,379.0,,,,,,2.0,1.0,1.0,,,,,,,,,
362,PT10M18.00S,2026-02-21T23:24:06.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1631109,8.09789750328515,54.90196078431373,1610612756,48,54,2026-02-21T23:28:35Z,3570000,False,-25.0,24.0,1,left,M. Williams driving Layup (2 PTS) (R. O'Neale 1 AST),"[1631109, 1626220]",1610612756.0,PHX,driving,,,Williams,M. Williams,,,,,Restricted Area,0-8 Center,3.4,Made,,,,,,,,,,2.0,R. O'Neale,1626220.0,1.0,,,,,
364,PT10M08.00S,2026-02-21T23:24:19.3Z,3,REGULAR,foul,offensive,[],1628976,,,1610612753,48,54,2026-02-21T23:24:25Z,3590000,False,,,0,,W. Carter Jr. offensive FOUL (4 PF),"[1628976, 1626220]",1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Above the Break 3,24+ Center,,,,1146.0,4.0,1.0,O'Neale,1626220.0,,,,,,,,,,,,
366,PT10M08.00S,2026-02-21T23:24:19.3Z,3,REGULAR,turnover,offensive foul,[],1628976,,,1610612753,48,54,2026-02-21T23:24:19Z,3610000,False,,,0,,W. Carter Jr. offensive foul TURNOVER (2 TO),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Above the Break 3,24+ Center,,,,1146.0,,,,,,,,,,,,,,2.0,,
367,PT10M08.00S,2026-02-21T23:24:30.6Z,3,REGULAR,substitution,out,[],1628976,,,1610612756,48,54,2026-02-21T23:24:35Z,3620000,False,,,0,,SUB out: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
368,PT10M08.00S,2026-02-21T23:24:30.6Z,3,REGULAR,substitution,in,[],1629048,,,1610612756,48,54,2026-02-21T23:24:35Z,3630000,False,,,0,,SUB in: G. Bitadze,[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,,,,,,,,,,,,,,,,,,,,,,
369,PT09M54.00S,2026-02-21T23:24:52.8Z,3,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1631109,7.703679369250986,61.51960784313726,1610612756,50,54,2026-02-21T23:24:57Z,3640000,False,-58.0,20.0,1,left,M. Williams 6' turnaround Hook (4 PTS),[1631109],1610612756.0,PHX,turnaround,,,Williams,M. Williams,,,,,In The Paint (Non-RA),0-8 Center,6.09,Made,,,,,,,,,,4.0,,,,,,,,
370,PT09M54.00S,2026-02-21T23:24:55.2Z,3,REGULAR,foul,personal,['1freethrow'],1629048,,,1610612756,50,54,2026-02-21T23:25:20Z,3650000,False,,,0,,G. Bitadze shooting personal FOUL (1 PF) (Williams 1 FT),"[1629048, 1631109]",1610612753.0,ORL,shooting,,,Bitadze,G. Bitadze,,,,,In The Paint (Non-RA),0-8 Center,,,,2003.0,1.0,0.0,Williams,1631109.0,,,,,,,,,,,,
372,PT09M54.00S,2026-02-21T23:25:20.9Z,3,REGULAR,freethrow,1 of 1,['fromturnover'],1631109,,,1610612756,51,54,2026-02-21T23:29:01Z,3670000,False,,,0,,M. Williams Free Throw 1 of 1 (5 PTS),[1631109],1610612756.0,PHX,,,,Williams,M. Williams,,,,,,,,Made,,,,,,,,,,5.0,,,,,,,,
373,PT09M36.00S,2026-02-21T23:25:37.7Z,3,REGULAR,2pt,Jump Shot,[],1631094,89.96386333771353,70.09803921568627,1610612753,51,54,2026-02-21T23:25:42Z,3680000,False,100.0,42.0,1,right,MISS P. Banchero 10' turnaround Shot,[1631094],1610612753.0,ORL,turnaround,,,Banchero,P. Banchero,,,,,Mid-Range,8-16 Right,10.88,Missed,,,,,,,,,,,,,,,,,,
374,PT09M33.00S,2026-02-21T23:25:40.7Z,3,REGULAR,rebound,defensive,[],1642346,,,1610612756,51,54,2026-02-21T23:25:42Z,3690000,False,,,0,,R. Dunn REBOUND (Off:2 Def:2),[1642346],1610612756.0,PHX,,,,Dunn,R. Dunn,,,,,Mid-Range,8-16 Right,,,373.0,,,,,,4.0,2.0,2.0,,,,,,,,,
375,PT09M26.00S,2026-02-21T23:25:46.5Z,3,REGULAR,3pt,Jump Shot,[],1626220,33.85348226018397,34.55882352941176,1610612756,51,54,2026-02-21T23:25:51Z,3700000,False,77.0,266.0,1,left,MISS R. O'Neale 27' 3PT,[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Center,27.67,Missed,,,,,,,,,,,,,,,,,,
376,PT09M24.00S,2026-02-21T23:25:49.6Z,3,REGULAR,rebound,offensive,[],1631221,,,1610612756,51,54,2026-02-21T23:25:49Z,3710000,False,,,0,,C. Gillespie REBOUND (Off:2 Def:1),[1631221],1610612756.0,PHX,,,,Gillespie,C. Gillespie,,,,,Above the Break 3,24+ Center,,,375.0,,,,,,3.0,1.0,2.0,,,,,,,,,
377,PT09M22.00S,2026-02-21T23:25:51.1Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1631221,31.882391590013142,60.29411764705882,1610612756,54,54,2026-02-21T23:25:56Z,3720000,False,-51.0,247.0,1,left,C. Gillespie 25' 3PT  (14 PTS),[1631221],1610612756.0,PHX,,,,Gillespie,C. Gillespie,,,,,Above the Break 3,24+ Center,25.25,Made,,,,,,,,,,14.0,,,,,,,,
378,PT09M21.00S,2026-02-21T23:25:57.2Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612753,54,54,2026-02-21T23:25:57Z,3730000,False,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381,PT09M13.00S,2026-02-21T23:29:01.0Z,3,REGULAR,violation,kicked ball,[],1631221,,,1610612753,54,54,2026-02-21T23:29:38Z,3740000,False,,,0,,C. Gillespie kicked ball VIOLATION,[1631221],1610612756.0,PHX,,,,Gillespie,C. Gillespie,,,,,,,,,,1146.0,,,,,,,,,,,,,,,,
382,PT09M04.00S,2026-02-21T23:29:22.8Z,3,REGULAR,3pt,Jump Shot,[],1641710,84.70762155059133,96.81372549019608,1610612753,54,54,2026-02-21T23:29:35Z,3750000,False,234.0,91.0,1,right,MISS A. Black 25' 3PT,[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,Above the Break 3,24+ Right,25.12,Missed,,,,,,,,,,,,,,,,,,
383,PT09M00.00S,2026-02-21T23:29:26.1Z,3,REGULAR,rebound,defensive,[],1630224,,,1610612756,54,54,2026-02-21T23:29:26Z,3760000,False,,,0,,J. Green REBOUND (Off:0 Def:3),[1630224],1610612756.0,PHX,,,,Green,J. Green,,,,,Above the Break 3,24+ Right,,,382.0,,,,,,3.0,3.0,0.0,,,,,,,,,
384,PT08M49.00S,2026-02-21T23:29:36.8Z,3,REGULAR,3pt,Jump Shot,[],1630224,31.882391590013142,65.19607843137256,1610612756,57,54,2026-02-21T23:29:41Z,3770000,False,-76.0,247.0,1,left,J. Green 25' 3PT pullup (7 PTS),[1630224],1610612756.0,PHX,pullup,,,Green,J. Green,,,,,Above the Break 3,24+ Center,25.86,Made,,,,,,,,,,7.0,,,,,,,,
