actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
671,PT07M11.00S,2026-04-08T05:27:43.7Z,4,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1641708,6.389618922470433,49.50980392156863,1610612745,90,101,2026-04-08T05:31:01Z,6540000,False,2.0,8.0,1,left,A. Thompson running alley-oop DUNK (16 PTS) (T. Eason 2 AST),"[1641708, 1631106]",1610612745.0,HOU,running alley-oop,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,0.8,Made,,16.0,T. Eason,1631106.0,2.0,,,,,,,,,,,,,
674,PT06M48.00S,2026-04-08T05:28:12.6Z,4,REGULAR,turnover,lost ball,[],1628415,,,1610612756,90,101,2026-04-08T05:32:06Z,6570000,False,,,0,,D. Brooks lost ball TURNOVER (2 TO),"[1628415, 1631106]",1610612756.0,PHX,,,,Brooks,D. Brooks,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,2.0,Eason,1631106.0
675,PT06M48.00S,2026-04-08T05:28:12.6Z,4,REGULAR,steal,,[],1631106,,,1610612745,90,101,2026-04-08T05:28:14Z,6580000,False,,,0,,T. Eason STEAL (3 STL),[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
676,PT06M41.00S,2026-04-08T05:28:14.5Z,4,REGULAR,turnover,lost ball,[],1631106,,,1610612745,90,101,2026-04-08T05:28:49Z,6590000,False,,,0,,T. Eason lost ball TURNOVER (1 TO),"[1631106, 1630692]",1610612745.0,HOU,,,,Eason,T. Eason,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,1.0,Goodwin,1630692.0
677,PT06M41.00S,2026-04-08T05:28:14.5Z,4,REGULAR,steal,,[],1630692,,,1610612756,90,101,2026-04-08T05:30:18Z,6600000,False,,,0,,J. Goodwin STEAL (1 STL),[1630692],1610612756.0,PHX,,,,Goodwin,J. Goodwin,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
678,PT06M37.00S,2026-04-08T05:28:18.0Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1628415,82.34231274638634,96.07843137254902,1610612756,90,101,2026-04-08T05:32:56Z,6610000,False,230.0,113.0,1,right,MISS D. Brooks 25' running 3PT,[1628415],1610612756.0,PHX,running,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Right Center,25.68,Missed,,,,,,,,,,,,,,,,,,
679,PT06M33.00S,2026-04-08T05:28:22.2Z,4,REGULAR,rebound,offensive,[],1628960,,,1610612756,90,101,2026-04-08T05:28:22Z,6620000,False,,,0,,G. Allen REBOUND (Off:2 Def:2),[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,Above the Break 3,24+ Right Center,,,678.0,,,,,,,4.0,2.0,2.0,,,,,,,,
680,PT06M27.00S,2026-04-08T05:28:27.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630692,94.43166885676742,50.245098039215684,1610612756,92,101,2026-04-08T05:33:58Z,6630000,False,1.0,0.0,1,right,J. Goodwin driving Layup (11 PTS) (G. Allen 2 AST),"[1630692, 1628960]",1610612756.0,PHX,driving,,,Goodwin,J. Goodwin,,,,,Restricted Area,0-8 Center,0.12,Made,,11.0,G. Allen,1628960.0,2.0,,,,,,,,,,,,,
683,PT06M03.00S,2026-04-08T05:28:51.3Z,4,REGULAR,3pt,Jump Shot,[],1631095,30.699737187910642,21.323529411764707,1610612745,92,101,2026-04-08T05:29:05Z,6650000,False,143.0,236.0,1,left,MISS J. Smith Jr. 27' 3PT,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Above the Break 3,24+ Right Center,27.62,Missed,,,,,,,,,,,,,,,,,,
684,PT06M03.00S,2026-04-08T05:28:51.3Z,4,REGULAR,rebound,offensive,[],1630578,,,1610612745,92,101,2026-04-08T05:29:05Z,6660000,False,,,0,,A. Sengun REBOUND (Off:6 Def:7),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Above the Break 3,24+ Right Center,,,683.0,,,,,,,13.0,7.0,6.0,,,,,,,,
685,PT05M57.00S,2026-04-08T05:28:58.2Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1631106,21.76412614980289,90.93137254901961,1610612745,92,101,2026-04-08T05:29:07Z,6670000,False,-205.0,152.0,1,left,MISS T. Eason 25' 3PT,[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,Above the Break 3,24+ Left Center,25.5,Missed,,,,,,,,,,,,,,,,,,
686,PT05M56.00S,2026-04-08T05:28:59.2Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612745,92,101,2026-04-08T05:29:07Z,6680000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,Above the Break 3,24+ Left Center,,,685.0,,,,,,,,,,,,,,,,,
687,PT05M56.00S,2026-04-08T05:29:02.9Z,4,REGULAR,foul,personal,[],1628960,,,1610612745,92,101,2026-04-08T05:29:11Z,6690000,False,,,0,,G. Allen loose ball personal FOUL (3 PF),"[1628960, 1631095]",1610612756.0,PHX,loose ball,,,Allen,G. Allen,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,202027.0,3.0,0.0,Smith Jr.,1631095.0,,,
689,PT05M56.00S,2026-04-08T05:29:11.6Z,4,REGULAR,substitution,out,[],1630578,,,1610612745,92,101,2026-04-08T05:29:14Z,6710000,False,,,0,,SUB out: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,,
690,PT05M56.00S,2026-04-08T05:29:11.6Z,4,REGULAR,substitution,in,[],201142,,,1610612745,92,101,2026-04-08T05:29:14Z,6720000,False,,,0,,SUB in: K. Durant,[201142],1610612745.0,HOU,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,,,,,,,,
691,PT05M49.00S,2026-04-08T05:29:35.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628988,6.652431011826544,50.98039215686274,1610612745,92,103,2026-04-08T05:35:21Z,6730000,False,-5.0,10.0,1,left,A. Holiday driving finger roll Layup (10 PTS),[1628988],1610612745.0,HOU,driving finger roll,,,Holiday,A. Holiday,,,,,Restricted Area,0-8 Center,1.11,Made,,10.0,,,,,,,,,,,,,,,,
692,PT05M33.00S,2026-04-08T05:29:51.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1642345,94.43166885676742,49.50980392156863,1610612756,94,103,2026-04-08T05:35:57Z,6740000,False,-2.0,0.0,1,right,O. Ighodaro Layup (8 PTS) (D. Booker 6 AST),"[1642345, 1626164]",1610612756.0,PHX,,,,Ighodaro,O. Ighodaro,,,,,Restricted Area,0-8 Center,0.25,Made,,8.0,D. Booker,1626164.0,6.0,,,,,,,,,,,,,
694,PT05M18.00S,2026-04-08T05:30:05.8Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1641708,5.469776609724048,49.50980392156863,1610612745,94,105,2026-04-08T05:30:10Z,6760000,False,2.0,-1.0,1,left,A. Thompson driving DUNK (18 PTS),[1641708],1610612745.0,HOU,driving,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,0.27,Made,,18.0,,,,,,,,,,,,,,,,
695,PT05M11.00S,2026-04-08T05:30:14.3Z,4,REGULAR,turnover,out-of-bounds,[],1630692,,,1610612756,94,105,2026-04-08T05:30:44Z,6770000,False,,,0,,J. Goodwin bad pass out-of-bounds TURNOVER (1 TO),[1630692],1610612756.0,PHX,bad pass,,,Goodwin,J. Goodwin,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,1628951.0,,,,,1.0,,
696,PT05M11.00S,2026-04-08T05:30:34.7Z,4,REGULAR,substitution,out,[],1631106,,,1610612745,94,105,2026-04-08T05:30:39Z,6780000,False,,,0,,SUB out: T. Eason,[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,,,,,,,,,,,,,,,,,,,,,,
697,PT05M11.00S,2026-04-08T05:30:34.7Z,4,REGULAR,substitution,in,[],1630256,,,1610612745,94,105,2026-04-08T05:30:39Z,6790000,False,,,0,,SUB in: J. Tate,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,,,,,,,,
698,PT05M11.00S,2026-04-08T05:30:34.7Z,4,REGULAR,substitution,out,[],1628960,,,1610612745,94,105,2026-04-08T05:30:50Z,6800000,False,,,0,,SUB out: G. Allen,[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
699,PT05M11.00S,2026-04-08T05:30:34.7Z,4,REGULAR,substitution,in,[],1630224,,,1610612745,94,105,2026-04-08T05:30:50Z,6810000,False,,,0,,SUB in: J. Green,[1630224],1610612756.0,PHX,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
700,PT04M53.00S,2026-04-08T05:30:55.5Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1631095,6.258212877792378,95.58823529411765,1610612745,94,108,2026-04-08T05:31:01Z,6820000,False,-228.0,6.0,1,left,J. Smith Jr. 3PT  (18 PTS) (A. Thompson 6 AST),"[1631095, 1641708]",1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Left Corner 3,24+ Left,22.8,Made,,18.0,A. Thompson,1641708.0,6.0,,,,,,,,,,,,,
702,PT04M42.00S,2026-04-08T05:31:06.6Z,4,REGULAR,foul,personal,['2freethrow'],1630256,,,1610612756,94,108,2026-04-08T05:31:20Z,6840000,False,,,0,,J. Tate shooting personal FOUL (2 PF) (Booker 2 FT),"[1630256, 1626164]",1610612745.0,HOU,shooting,,,Tate,J. Tate,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,202027.0,2.0,1.0,Booker,1626164.0,,,
704,PT04M42.00S,2026-04-08T05:31:28.8Z,4,REGULAR,freethrow,1 of 2,[],1626164,,,1610612756,95,108,2026-04-08T05:31:28Z,6860000,False,,,0,,D. Booker Free Throw 1 of 2 (28 PTS),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,Made,,28.0,,,,,,,,,,,,,,,,
705,PT04M42.00S,2026-04-08T05:31:43.0Z,4,REGULAR,freethrow,2 of 2,[],1626164,,,1610612756,96,108,2026-04-08T05:31:43Z,6870000,False,,,0,,D. Booker Free Throw 2 of 2 (29 PTS),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,Made,,29.0,,,,,,,,,,,,,,,,
706,PT04M19.00S,2026-04-08T05:32:08.2Z,4,REGULAR,3pt,Jump Shot,[],1631095,6.521024967148489,1.715686274509804,1610612745,96,108,2026-04-08T05:32:15Z,6880000,False,241.0,9.0,1,left,MISS J. Smith Jr. 24' 3PT,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Right Corner 3,24+ Right,24.16,Missed,,,,,,,,,,,,,,,,,,
707,PT04M16.00S,2026-04-08T05:32:11.2Z,4,REGULAR,rebound,offensive,[],1641708,,,1610612745,96,108,2026-04-08T05:32:15Z,6890000,False,,,0,,A. Thompson REBOUND (Off:6 Def:4),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Right Corner 3,24+ Right,,,706.0,,,,,,,10.0,4.0,6.0,,,,,,,,
708,PT04M15.00S,2026-04-08T05:32:12.1Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],201142,29.77989487516426,74.01960784313727,1610612745,96,111,2026-04-08T05:32:17Z,6900000,False,-120.0,227.0,1,left,K. Durant 25' 3PT  (24 PTS) (A. Thompson 7 AST),"[201142, 1641708]",1610612745.0,HOU,,,,Durant,K. Durant,,,,,Above the Break 3,24+ Left Center,25.72,Made,,24.0,A. Thompson,1641708.0,7.0,,,,,,,,,,,,,
710,PT04M14.00S,2026-04-08T05:32:18.6Z,4,REGULAR,timeout,full,['team'],0,,,1610612756,96,111,2026-04-08T05:32:18Z,6920000,False,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
711,PT04M14.00S,2026-04-08T05:33:45.5Z,4,REGULAR,substitution,out,[],1642345,,,1610612756,96,111,2026-04-08T05:34:00Z,6930000,False,,,0,,SUB out: O. Ighodaro,[1642345],1610612756.0,PHX,,,,Ighodaro,O. Ighodaro,,,,,,,,,,,,,,,,,,,,,,,,,,
712,PT04M14.00S,2026-04-08T05:33:45.5Z,4,REGULAR,substitution,out,[],1631095,,,1610612756,96,111,2026-04-08T05:34:00Z,6940000,False,,,0,,SUB out: J. Smith Jr.,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
713,PT04M14.00S,2026-04-08T05:33:45.5Z,4,REGULAR,substitution,in,[],1631109,,,1610612756,96,111,2026-04-08T05:34:00Z,6950000,False,,,0,,SUB in: M. Williams,[1631109],1610612756.0,PHX,,,,Williams,M. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
714,PT04M14.00S,2026-04-08T05:33:45.5Z,4,REGULAR,substitution,in,[],1631106,,,1610612756,96,111,2026-04-08T05:34:00Z,6960000,False,,,0,,SUB in: T. Eason,[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,,,,,,,,,,,,,,,,,,,,,,
715,PT04M00.00S,2026-04-08T05:34:24.1Z,4,REGULAR,3pt,Jump Shot,[],1630692,93.38042049934296,4.166666666666666,1610612756,96,111,2026-04-08T05:34:28Z,6970000,False,-229.0,10.0,1,right,MISS J. Goodwin 3PT,[1630692],1610612756.0,PHX,,,,Goodwin,J. Goodwin,,,,,Left Corner 3,24+ Left,22.94,Missed,,,,,,,,,,,,,,,,,,
716,PT03M56.00S,2026-04-08T05:34:28.1Z,4,REGULAR,rebound,defensive,[],1641708,,,1610612745,96,111,2026-04-08T05:34:28Z,6980000,False,,,0,,A. Thompson REBOUND (Off:6 Def:5),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Left Corner 3,24+ Left,,,715.0,,,,,,,11.0,5.0,6.0,,,,,,,,
717,PT03M44.00S,2026-04-08T05:34:41.8Z,4,REGULAR,foul,offensive,[],1628988,,,1610612745,96,111,2026-04-08T05:34:49Z,6990000,False,,,0,,A. Holiday offensive FOUL (3 PF),"[1628988, 1630692]",1610612745.0,HOU,,,,Holiday,A. Holiday,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,201638.0,3.0,0.0,Goodwin,1630692.0,,,
719,PT03M44.00S,2026-04-08T05:34:41.8Z,4,REGULAR,turnover,offensive foul,[],1628988,,,1610612745,96,111,2026-04-08T05:34:41Z,7010000,False,,,0,,A. Holiday offensive foul TURNOVER (1 TO),[1628988],1610612745.0,HOU,,,,Holiday,A. Holiday,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,201638.0,,,,,1.0,,
720,PT03M37.00S,2026-04-08T05:35:11.0Z,4,REGULAR,foul,personal,[],1631106,,,1610612756,96,111,2026-04-08T05:35:18Z,7020000,False,,,0,,T. Eason personal FOUL (2 PF),"[1631106, 1630224]",1610612745.0,HOU,,,,Eason,T. Eason,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,201638.0,2.0,0.0,Green,1630224.0,,,
722,PT03M24.00S,2026-04-08T05:35:44.2Z,4,REGULAR,2pt,Hook,['fromturnover'],1631109,93.11760840998686,29.166666666666668,1610612756,98,111,2026-04-08T05:35:48Z,7040000,False,-104.0,12.0,1,right,M. Williams 10' turnaround Hook (17 PTS) (D. Booker 7 AST),"[1631109, 1626164]",1610612756.0,PHX,turnaround,,,Williams,M. Williams,,,,,Mid-Range,8-16 Left,10.49,Made,,17.0,D. Booker,1626164.0,7.0,,,,,,,,,,,,,
725,PT03M14.00S,2026-04-08T05:36:01.6Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626164,,,1610612745,98,111,2026-04-08T05:36:11Z,7070000,False,,,0,,D. Booker personal FOUL (1 PF) (Holiday 2 FT),"[1626164, 1628988]",1610612756.0,PHX,,,,Booker,D. Booker,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,202027.0,1.0,1.0,Holiday,1628988.0,,,
727,PT03M14.00S,2026-04-08T05:36:22.2Z,4,REGULAR,freethrow,1 of 2,[],1628988,,,1610612745,98,112,2026-04-08T05:36:22Z,7090000,False,,,0,,A. Holiday Free Throw 1 of 2 (11 PTS),[1628988],1610612745.0,HOU,,,,Holiday,A. Holiday,,,,,,,,Made,,11.0,,,,,,,,,,,,,,,,
728,PT03M14.00S,2026-04-08T05:36:28.7Z,4,REGULAR,substitution,out,[],1630256,,,1610612745,98,112,2026-04-08T05:36:33Z,7100000,False,,,0,,SUB out: J. Tate,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,,,,,,,,
729,PT03M14.00S,2026-04-08T05:36:28.7Z,4,REGULAR,substitution,in,[],1631095,,,1610612745,98,112,2026-04-08T05:36:33Z,7110000,False,,,0,,SUB in: J. Smith Jr.,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
730,PT03M14.00S,2026-04-08T05:36:39.3Z,4,REGULAR,freethrow,2 of 2,[],1628988,,,1610612745,98,113,2026-04-08T05:36:39Z,7120000,False,,,0,,A. Holiday Free Throw 2 of 2 (12 PTS),[1628988],1610612745.0,HOU,,,,Holiday,A. Holiday,,,,,,,,Made,,12.0,,,,,,,,,,,,,,,,
731,PT03M05.00S,2026-04-08T05:36:52.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630224,93.24901445466492,52.20588235294118,1610612756,100,113,2026-04-08T05:42:35Z,7130000,False,11.0,11.0,1,right,J. Green driving floating bank Jump Shot (14 PTS),[1630224],1610612756.0,PHX,driving floating bank,,,Green,J. Green,,,,,Restricted Area,0-8 Center,1.56,Made,,14.0,,,,,,,,,,,,,,,,
732,PT03M05.00S,2026-04-08T05:36:54.6Z,4,REGULAR,foul,personal,['1freethrow'],1631106,,,1610612756,100,113,2026-04-08T05:37:00Z,7140000,False,,,0,,T. Eason shooting personal FOUL (3 PF) (Green 1 FT),"[1631106, 1630224]",1610612745.0,HOU,shooting,,,Eason,T. Eason,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1628951.0,3.0,0.0,Green,1630224.0,,,
736,PT03M05.00S,2026-04-08T05:37:19.4Z,4,REGULAR,substitution,out,[],1631106,,,1610612756,100,113,2026-04-08T05:37:53Z,7180000,False,,,0,,SUB out: T. Eason,[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,,,,,,,,,,,,,,,,,,,,,,
737,PT03M05.00S,2026-04-08T05:37:19.4Z,4,REGULAR,substitution,in,[],1630578,,,1610612756,100,113,2026-04-08T05:37:53Z,7190000,False,,,0,,SUB in: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,,
738,PT03M05.00S,2026-04-08T05:37:31.4Z,4,REGULAR,freethrow,1 of 1,[],1630224,,,1610612756,101,113,2026-04-08T05:37:31Z,7200000,False,,,0,,J. Green Free Throw 1 of 1 (15 PTS),[1630224],1610612756.0,PHX,,,,Green,J. Green,,,,,,,,Made,,15.0,,,,,,,,,,,,,,,,
739,PT02M48.00S,2026-04-08T05:37:50.9Z,4,REGULAR,turnover,bad pass,[],1641708,,,1610612745,101,113,2026-04-08T05:46:54Z,7210000,False,,,0,,A. Thompson bad pass TURNOVER (4 TO),"[1641708, 1630692]",1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,4.0,Goodwin,1630692.0
740,PT02M48.00S,2026-04-08T05:37:50.9Z,4,REGULAR,steal,,[],1630692,,,1610612756,101,113,2026-04-08T05:38:24Z,7220000,False,,,0,,J. Goodwin STEAL (2 STL),[1630692],1610612756.0,PHX,,,,Goodwin,J. Goodwin,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
781,PT02M47.00S,2026-04-08T05:37:53.9Z,4,REGULAR,turnover,bad pass,[],1631109,,,1610612756,101,113,2026-04-08T05:48:13Z,7235000,False,,,0,,M. Williams bad pass TURNOVER (1 TO),"[1631109, 1628988]",1610612756.0,PHX,,,,Williams,M. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,1.0,Holiday,1628988.0
782,PT02M47.00S,2026-04-08T05:37:53.9Z,4,REGULAR,steal,,[],1628988,,,1610612745,101,113,2026-04-08T05:47:27Z,7242500,False,,,0,,A. Holiday STEAL (1 STL),[1628988],1610612745.0,HOU,,,,Holiday,A. Holiday,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
743,PT02M42.00S,2026-04-08T05:37:56.9Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1631095,32.933639947437584,18.872549019607842,1610612745,101,113,2026-04-08T05:47:27Z,7250000,False,156.0,257.0,1,left,MISS J. Smith Jr. 30' 3PT,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Above the Break 3,24+ Right Center,30.05,Missed,,,,,,,,,,,,,,,,,,
744,PT02M40.00S,2026-04-08T05:37:59.0Z,4,REGULAR,rebound,offensive,[],1630578,,,1610612745,101,113,2026-04-08T05:37:59Z,7260000,False,,,0,,A. Sengun REBOUND (Off:7 Def:7),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Above the Break 3,24+ Right Center,,,743.0,,,,,,,14.0,7.0,7.0,,,,,,,,
750,PT02M36.00S,2026-04-08T05:38:00.5Z,4,REGULAR,turnover,out-of-bounds,[],1630578,,,1610612745,101,113,2026-04-08T05:45:16Z,7265000,False,,,0,,A. Sengun lost ball out-of-bounds TURNOVER (6 TO),[1630578],1610612745.0,HOU,lost ball,,,Sengun,A. Sengun,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,201638.0,,,,,6.0,,
746,PT02M36.00S,2026-04-08T05:38:19.3Z,4,REGULAR,timeout,challenge,['team'],0,,,1610612756,101,113,2026-04-08T05:40:06Z,7280000,False,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
748,PT02M36.00S,2026-04-08T05:39:44.2Z,4,REGULAR,substitution,out,[],1630578,,,1610612756,101,113,2026-04-08T05:40:06Z,7300000,False,,,0,,SUB out: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,,
749,PT02M36.00S,2026-04-08T05:39:44.2Z,4,REGULAR,substitution,in,[],1631106,,,1610612756,101,113,2026-04-08T05:40:06Z,7310000,False,,,0,,SUB in: T. Eason,[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,,,,,,,,,,,,,,,,,,,,,,
751,PT02M24.00S,2026-04-08T05:40:08.1Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1626164,69.59592641261499,25.0,1610612756,101,113,2026-04-08T05:46:17Z,7320000,False,-125.0,233.0,1,right,MISS D. Booker 26' pullup 3PT,[1626164],1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,Above the Break 3,24+ Left Center,26.47,Missed,,,,,,,,,,,,,,,,,,
752,PT02M21.00S,2026-04-08T05:40:11.3Z,4,REGULAR,rebound,defensive,[],201142,,,1610612745,101,113,2026-04-08T05:40:11Z,7330000,False,,,0,,K. Durant REBOUND (Off:1 Def:3),[201142],1610612745.0,HOU,,,,Durant,K. Durant,,,,,Above the Break 3,24+ Left Center,,,751.0,,,,,,,4.0,3.0,1.0,,,,,,,,
753,PT02M02.00S,2026-04-08T05:40:30.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641708,16.507884362680684,58.333333333333336,1610612745,101,113,2026-04-08T05:47:44Z,7340000,False,-42.0,103.0,1,left,MISS A. Thompson 11' pullup Shot,[1641708],1610612745.0,HOU,pullup,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),8-16 Center,11.08,Missed,,,,,,,,,,,,,,,,,,
754,PT01M58.00S,2026-04-08T05:40:34.9Z,4,REGULAR,rebound,defensive,[],1626164,,,1610612756,101,113,2026-04-08T05:40:40Z,7350000,False,,,0,,D. Booker REBOUND (Off:0 Def:4),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,In The Paint (Non-RA),8-16 Center,,,753.0,,,,,,,4.0,4.0,0.0,,,,,,,,
755,PT01M54.00S,2026-04-08T05:40:39.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1631109,95.0886990801577,48.77450980392157,1610612756,103,113,2026-04-08T05:48:54Z,7360000,False,-6.0,-6.0,1,right,M. Williams running Layup (19 PTS) (D. Booker 8 AST),"[1631109, 1626164]",1610612756.0,PHX,running,,,Williams,M. Williams,,,,,Restricted Area,0-8 Center,0.88,Made,,19.0,D. Booker,1626164.0,8.0,,,,,,,,,,,,,
757,PT01M32.00S,2026-04-08T05:41:03.3Z,4,REGULAR,2pt,Jump Shot,[],1631095,13.485545335085414,33.33333333333333,1610612745,103,115,2026-04-08T05:41:07Z,7380000,False,83.0,74.0,1,left,J. Smith Jr. 11' pullup Jump Shot (20 PTS) (A. Thompson 8 AST),"[1631095, 1641708]",1610612745.0,HOU,pullup,,,Smith Jr.,J. Smith Jr.,,,,,Mid-Range,8-16 Right,11.16,Made,,20.0,A. Thompson,1641708.0,8.0,,,,,,,,,,,,,
759,PT01M21.00S,2026-04-08T05:41:17.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626164,94.30026281208936,49.754901960784316,1610612756,105,115,2026-04-08T05:41:20Z,7400000,False,-1.0,1.0,1,right,D. Booker driving Layup (31 PTS),[1626164],1610612756.0,PHX,driving,,,Booker,D. Booker,,,,,Restricted Area,0-8 Center,0.16,Made,,31.0,,,,,,,,,,,,,,,,
760,PT01M04.00S,2026-04-08T05:41:48.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1641708,7.703679369250986,50.98039215686274,1610612745,105,117,2026-04-08T05:50:30Z,7410000,False,-5.0,20.0,1,left,A. Thompson cutting Layup (20 PTS) (K. Durant 3 AST),"[1641708, 201142]",1610612745.0,HOU,cutting,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,2.05,Made,,20.0,K. Durant,201142.0,3.0,,,,,,,,,,,,,
762,PT01M04.00S,2026-04-08T05:41:52.4Z,4,REGULAR,timeout,full,['team'],0,,,1610612756,105,117,2026-04-08T05:41:52Z,7430000,False,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
