actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
595,PT04M12.00S,2025-01-15T04:41:52.8Z,4,REGULAR,substitution,in,[],1631124,,,1610612743,88,107,2025-01-15T04:42:38Z,5860000,False,,,0,,SUB in: J. Strawther,[1631124],1610612743.0,DEN,,,,Strawther,J. Strawther,,,,,,,,,,,,,,,,,,,,,,,,,,
596,PT04M12.00S,2025-01-15T04:41:52.8Z,4,REGULAR,substitution,in,[],1629618,,,1610612743,88,107,2025-01-15T04:42:38Z,5870000,False,,,0,,SUB in: J. Pickett,[1629618],1610612743.0,DEN,,,,Pickett,J. Pickett,,,,,,,,,,,,,,,,,,,,,,,,,,
597,PT03M50.00S,2025-01-15T04:43:08.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631128,91.27792378449409,43.627450980392155,1610612743,88,109,2025-01-15T04:43:28Z,5880000,False,-32.0,29.0,1,right,C. Braun driving floating Jump Shot (6 PTS),[1631128],1610612743.0,DEN,driving floating,,,Braun,C. Braun,,,,,Restricted Area,0-8 Center,4.34,Made,,6.0,,,,,,,,,,,,,,,,
598,PT03M30.00S,2025-01-15T04:43:27.9Z,4,REGULAR,3pt,Jump Shot,[],1630702,34.510512483574246,45.83333333333333,1610612742,88,109,2025-01-15T04:44:03Z,5890000,False,21.0,272.0,1,left,MISS J. Hardy 27' step back 3PT - blocked,"[1630702, 1631212]",1610612742.0,DAL,step back,,,Hardy,J. Hardy,,,,,Above the Break 3,24+ Center,27.27,Missed,,,,,,,,,,,,Watson,1631212.0,,,,,
599,PT03M30.00S,2025-01-15T04:43:27.9Z,4,REGULAR,block,,[],1631212,,,1610612742,88,109,2025-01-15T04:43:30Z,5900000,False,,,0,,P. Watson BLOCK (1 BLK),[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
600,PT03M28.00S,2025-01-15T04:43:29.9Z,4,REGULAR,rebound,defensive,[],1631212,,,1610612743,88,109,2025-01-15T04:43:32Z,5910000,False,,,0,,P. Watson REBOUND (Off:0 Def:5),[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,Above the Break 3,24+ Center,,,598.0,,,,,5.0,5.0,0.0,,,,,,,,,,
601,PT03M28.00S,2025-01-15T04:43:32.9Z,4,REGULAR,foul,personal,['2freethrow'],1630702,,,1610612743,88,109,2025-01-15T04:43:43Z,5920000,False,,,0,,J. Hardy shooting personal FOUL (2 PF) (Watson 2 FT),"[1630702, 1631212]",1610612742.0,DAL,shooting,,,Hardy,J. Hardy,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1627961.0,2.0,0.0,Watson,1631212.0
603,PT03M28.00S,2025-01-15T04:43:59.5Z,4,REGULAR,freethrow,1 of 2,['fastbreak'],1631212,,,1610612743,88,110,2025-01-15T04:43:59Z,5940000,False,,,0,,P. Watson Free Throw 1 of 2 (8 PTS),[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,,,,Made,,8.0,,,,,,,,,,,,,,,,
604,PT03M28.00S,2025-01-15T04:44:00.2Z,4,REGULAR,substitution,out,[],1631128,,,1610612743,88,110,2025-01-15T04:44:14Z,5950000,False,,,0,,SUB out: C. Braun,[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,,,,,,,,,,,,,,,,,,,,,,
605,PT03M28.00S,2025-01-15T04:44:00.2Z,4,REGULAR,substitution,out,[],201599,,,1610612743,88,110,2025-01-15T04:44:14Z,5960000,False,,,0,,SUB out: D. Jordan,[201599],1610612743.0,DEN,,,,Jordan,D. Jordan,,,,,,,,,,,,,,,,,,,,,,,,,,
606,PT03M28.00S,2025-01-15T04:44:00.2Z,4,REGULAR,substitution,in,[],1641816,,,1610612743,88,110,2025-01-15T04:44:14Z,5970000,False,,,0,,SUB in: H. Tyson,[1641816],1610612743.0,DEN,,,,Tyson,H. Tyson,,,,,,,,,,,,,,,,,,,,,,,,,,
607,PT03M28.00S,2025-01-15T04:44:00.2Z,4,REGULAR,substitution,in,[],1630192,,,1610612743,88,110,2025-01-15T04:44:14Z,5980000,False,,,0,,SUB in: Z. Nnaji,[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,,,,,,,,,,,,,,,,,,,,,
608,PT03M28.00S,2025-01-15T04:44:27.7Z,4,REGULAR,freethrow,2 of 2,['fastbreak'],1631212,,,1610612743,88,111,2025-01-15T04:44:27Z,5990000,False,,,0,,P. Watson Free Throw 2 of 2 (9 PTS),[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,,,,Made,,9.0,,,,,,,,,,,,,,,,
609,PT03M25.00S,2025-01-15T04:44:37.3Z,4,REGULAR,foul,personal,[],1629618,,,1610612742,88,111,2025-01-15T04:44:45Z,6000000,False,,,0,,J. Pickett take personal FOUL (1 PF),"[1629618, 1630314]",1610612743.0,DEN,take,,,Pickett,J. Pickett,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,202053.0,1.0,0.0,Williams,1630314.0
611,PT03M25.00S,2025-01-15T04:44:43.5Z,4,REGULAR,substitution,out,[],1631212,,,1610612742,88,111,2025-01-15T04:44:48Z,6020000,False,,,0,,SUB out: P. Watson,[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,,,,,,,,,,,,,,,,,,,,,,
612,PT03M25.00S,2025-01-15T04:44:43.5Z,4,REGULAR,substitution,in,[],1641725,,,1610612742,88,111,2025-01-15T04:44:48Z,6030000,False,,,0,,SUB in: T. Alexander,[1641725],1610612743.0,DEN,,,,Alexander,T. Alexander,,,,,,,,,,,,,,,,,,,,,,,,,,
613,PT03M15.00S,2025-01-15T04:45:03.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1641765,8.229303547963205,41.911764705882355,1610612742,90,111,2025-01-15T04:45:22Z,6040000,False,40.0,25.0,1,left,O. Prosper driving Layup (8 PTS) (Q. Grimes 4 AST),"[1641765, 1629656]",1610612742.0,DAL,driving,,,Prosper,O. Prosper,,,,,In The Paint (Non-RA),0-8 Center,4.75,Made,,8.0,Q. Grimes,1629656.0,4.0,,,,,,,,,,,,,
614,PT03M15.00S,2025-01-15T04:45:06.2Z,4,REGULAR,foul,personal,['1freethrow'],1641816,,,1610612742,90,111,2025-01-15T04:45:31Z,6050000,False,,,0,,H. Tyson shooting personal FOUL (1 PF) (Prosper 1 FT),"[1641816, 1641765]",1610612743.0,DEN,shooting,,,Tyson,H. Tyson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,204059.0,1.0,0.0,Prosper,1641765.0
616,PT03M15.00S,2025-01-15T04:45:32.5Z,4,REGULAR,freethrow,1 of 1,[],1641765,,,1610612742,90,111,2025-01-15T04:45:35Z,6070000,False,,,0,,MISS O. Prosper Free Throw 1 of 1,[1641765],1610612742.0,DAL,,,,Prosper,O. Prosper,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
617,PT03M12.00S,2025-01-15T04:45:35.5Z,4,REGULAR,rebound,defensive,[],1630192,,,1610612743,90,111,2025-01-15T04:45:35Z,6080000,False,,,0,,Z. Nnaji REBOUND (Off:0 Def:1),[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,,,,616.0,,,,,1.0,1.0,0.0,,,,,,,,,,
619,PT02M56.00S,2025-01-15T04:45:49.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630192,92.72339027595268,47.05882352941176,1610612743,90,113,2025-01-15T04:45:57Z,6090000,False,-15.0,16.0,1,right,Z. Nnaji reverse Layup (2 PTS) (J. Strawther 3 AST),"[1630192, 1631124]",1610612743.0,DEN,reverse,,,Nnaji,Z. Nnaji,,,,,Restricted Area,0-8 Center,2.17,Made,,2.0,J. Strawther,1631124.0,3.0,,,,,,,,,,,,,
621,PT02M39.00S,2025-01-15T04:46:06.1Z,4,REGULAR,3pt,Jump Shot,[],1641765,9.674770039421814,3.6764705882352944,1610612742,90,113,2025-01-15T04:46:14Z,6110000,False,232.0,38.0,1,left,MISS O. Prosper step back 3PT,[1641765],1610612742.0,DAL,step back,,,Prosper,O. Prosper,,,,,Right Corner 3,24+ Right,23.48,Missed,,,,,,,,,,,,,,,,,,
622,PT02M39.00S,2025-01-15T04:46:06.1Z,4,REGULAR,rebound,defensive,[],1641725,,,1610612743,90,113,2025-01-15T04:46:14Z,6120000,False,,,0,,T. Alexander REBOUND (Off:0 Def:1),[1641725],1610612743.0,DEN,,,,Alexander,T. Alexander,,,,,Right Corner 3,24+ Right,,,621.0,,,,,1.0,1.0,0.0,,,,,,,,,,
624,PT02M29.00S,2025-01-15T04:47:23.8Z,4,REGULAR,turnover,bad pass,[],1629618,,,1610612743,90,113,2025-01-15T04:47:28Z,6140000,False,,,0,,J. Pickett bad pass TURNOVER (1 TO),"[1629618, 203939]",1610612743.0,DEN,,,,Pickett,J. Pickett,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1.0,Powell,203939.0,,,,,,,
625,PT02M29.00S,2025-01-15T04:47:23.8Z,4,REGULAR,steal,,[],203939,,,1610612742,90,113,2025-01-15T04:47:25Z,6150000,False,,,0,,D. Powell STEAL (1 STL),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
626,PT02M27.00S,2025-01-15T04:47:27.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1641765,6.389618922470433,49.50980392156863,1610612742,92,113,2025-01-15T04:47:34Z,6160000,False,2.0,8.0,1,left,O. Prosper running finger roll Layup (10 PTS) (D. Powell 1 AST),"[1641765, 203939]",1610612742.0,DAL,running finger roll,,,Prosper,O. Prosper,,,,,Restricted Area,0-8 Center,0.8,Made,,10.0,D. Powell,203939.0,1.0,,,,,,,,,,,,,
628,PT02M27.00S,2025-01-15T04:47:31.1Z,4,REGULAR,foul,personal,['1freethrow'],1641816,,,1610612742,92,113,2025-01-15T04:47:39Z,6180000,False,,,0,,H. Tyson shooting personal FOUL (2 PF) (Prosper 1 FT),"[1641816, 1641765]",1610612743.0,DEN,shooting,,,Tyson,H. Tyson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1627961.0,2.0,0.0,Prosper,1641765.0
630,PT02M27.00S,2025-01-15T04:47:54.8Z,4,REGULAR,freethrow,1 of 1,['fromturnover'],1641765,,,1610612742,92,113,2025-01-15T04:47:54Z,6200000,False,,,0,,MISS O. Prosper Free Throw 1 of 1,[1641765],1610612742.0,DAL,,,,Prosper,O. Prosper,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
631,PT02M24.00S,2025-01-15T04:47:56.6Z,4,REGULAR,rebound,defensive,[],1641816,,,1610612743,92,113,2025-01-15T04:47:56Z,6210000,False,,,0,,H. Tyson REBOUND (Off:0 Def:1),[1641816],1610612743.0,DEN,,,,Tyson,H. Tyson,,,,,,,,,630.0,,,,,1.0,1.0,0.0,,,,,,,,,,
633,PT02M13.00S,2025-01-15T04:48:08.0Z,4,REGULAR,3pt,Jump Shot,[],1629618,90.75229960578186,3.9215686274509802,1610612743,92,116,2025-01-15T04:48:12Z,6230000,False,-230.0,34.0,1,right,J. Pickett 3PT  (3 PTS) (H. Tyson 1 AST),"[1629618, 1641816]",1610612743.0,DEN,,,,Pickett,J. Pickett,,,,,Left Corner 3,24+ Left,23.3,Made,,3.0,H. Tyson,1641816.0,1.0,,,,,,,,,,,,,
635,PT01M58.00S,2025-01-15T04:48:22.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630702,17.345597897503286,38.556985294117645,1610612742,94,116,2025-01-15T04:48:48Z,6250000,False,57.0,111.0,1,left,J. Hardy 12' fadeaway Jump Shot (4 PTS),[1630702],1610612742.0,DAL,fadeaway,,,Hardy,J. Hardy,,,,,In The Paint (Non-RA),8-16 Center,12.44,Made,,4.0,,,,,,,,,,,,,,,,
636,PT01M42.00S,2025-01-15T04:48:42.6Z,4,REGULAR,turnover,bad pass,[],1630192,,,1610612743,94,116,2025-01-15T04:48:50Z,6260000,False,,,0,,Z. Nnaji bad pass TURNOVER (1 TO),"[1630192, 1630702]",1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,Mid-Range,8-16 Right,,,,,,,,,,,1.0,Hardy,1630702.0,,,,,,,
637,PT01M42.00S,2025-01-15T04:48:42.6Z,4,REGULAR,steal,,[],1630702,,,1610612742,94,116,2025-01-15T04:48:44Z,6270000,False,,,0,,J. Hardy STEAL (1 STL),[1630702],1610612742.0,DAL,,,,Hardy,J. Hardy,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
638,PT01M36.00S,2025-01-15T04:48:48.2Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1641765,11.251642575558476,1.9607843137254901,1610612742,94,116,2025-01-15T04:49:52Z,6280000,False,240.0,53.0,1,left,MISS O. Prosper 24' running 3PT,[1641765],1610612742.0,DAL,running,,,Prosper,O. Prosper,,,,,Right Corner 3,24+ Right,24.6,Missed,,,,,,,,,,,,,,,,,,
639,PT01M33.00S,2025-01-15T04:48:51.2Z,4,REGULAR,rebound,defensive,[],1631124,,,1610612743,94,116,2025-01-15T04:48:54Z,6290000,False,,,0,,J. Strawther REBOUND (Off:0 Def:3),[1631124],1610612743.0,DEN,,,,Strawther,J. Strawther,,,,,Right Corner 3,24+ Right,,,638.0,,,,,3.0,3.0,0.0,,,,,,,,,,
640,PT01M31.00S,2025-01-15T04:48:53.4Z,4,REGULAR,turnover,lost ball,[],1631124,,,1610612743,94,116,2025-01-15T04:51:12Z,6300000,False,,,0,,J. Strawther lost ball TURNOVER (1 TO),"[1631124, 1641765]",1610612743.0,DEN,,,,Strawther,J. Strawther,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1.0,Prosper,1641765.0,,,,,,,
641,PT01M31.00S,2025-01-15T04:48:53.4Z,4,REGULAR,steal,,[],1641765,,,1610612742,94,116,2025-01-15T04:51:12Z,6310000,False,,,0,,O. Prosper STEAL (1 STL),[1641765],1610612742.0,DAL,,,,Prosper,O. Prosper,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
642,PT01M27.00S,2025-01-15T04:49:00.7Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630314,29.6484888304862,72.79411764705883,1610612742,97,116,2025-01-15T04:49:26Z,6320000,False,-114.0,226.0,1,left,B. Williams 25' 3PT  (3 PTS) (Q. Grimes 5 AST),"[1630314, 1629656]",1610612742.0,DAL,,,,Williams,B. Williams,,,,,Above the Break 3,24+ Left Center,25.33,Made,,3.0,Q. Grimes,1629656.0,5.0,,,,,,,,,,,,,
644,PT01M12.00S,2025-01-15T04:49:18.1Z,4,REGULAR,turnover,lost ball,[],1630192,,,1610612743,97,116,2025-01-15T04:52:04Z,6340000,False,,,0,,Z. Nnaji lost ball TURNOVER (2 TO),"[1630192, 203939]",1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,Above the Break 3,24+ Center,,,,,,,,,,,2.0,Powell,203939.0,,,,,,,
645,PT01M12.00S,2025-01-15T04:49:18.1Z,4,REGULAR,steal,,[],203939,,,1610612742,97,116,2025-01-15T04:49:20Z,6350000,False,,,0,,D. Powell STEAL (2 STL),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
646,PT01M10.00S,2025-01-15T04:49:28.2Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1641816,,,1610612742,97,116,2025-01-15T04:49:41Z,6360000,False,,,0,,H. Tyson personal FOUL (3 PF) (Powell 2 FT),"[1641816, 203939]",1610612743.0,DEN,,,,Tyson,H. Tyson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,204059.0,3.0,0.0,Powell,203939.0
648,PT01M10.00S,2025-01-15T04:49:52.8Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],203939,,,1610612742,97,116,2025-01-15T04:49:52Z,6380000,False,,,0,,MISS D. Powell Free Throw 1 of 2,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
649,PT01M10.00S,2025-01-15T04:49:52.8Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612742,97,116,2025-01-15T04:49:52Z,6390000,False,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,,,648.0,,,,,,,,,,,,,,,,,
650,PT01M10.00S,2025-01-15T04:50:05.9Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],203939,,,1610612742,98,116,2025-01-15T04:50:05Z,6400000,False,,,0,,D. Powell Free Throw 2 of 2 (1 PTS),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,Made,,1.0,,,,,,,,,,,,,,,,
651,PT00M52.40S,2025-01-15T04:50:30.8Z,4,REGULAR,foul,personal,['2freethrow'],1630702,,,1610612743,98,116,2025-01-15T04:50:49Z,6410000,False,,,0,,J. Hardy shooting personal FOUL (3 PF) (Nnaji 2 FT),"[1630702, 1630192]",1610612742.0,DAL,shooting,,,Hardy,J. Hardy,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,204059.0,3.0,0.0,Nnaji,1630192.0
653,PT00M52.40S,2025-01-15T04:50:51.4Z,4,REGULAR,freethrow,1 of 2,[],1630192,,,1610612743,98,117,2025-01-15T04:50:51Z,6430000,False,,,0,,Z. Nnaji Free Throw 1 of 2 (3 PTS),[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,,,Made,,3.0,,,,,,,,,,,,,,,,
654,PT00M52.40S,2025-01-15T04:51:07.9Z,4,REGULAR,freethrow,2 of 2,[],1630192,,,1610612743,98,118,2025-01-15T04:51:07Z,6440000,False,,,0,,Z. Nnaji Free Throw 2 of 2 (4 PTS),[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,,,Made,,4.0,,,,,,,,,,,,,,,,
655,PT00M42.90S,2025-01-15T04:51:23.3Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1641725,,,1610612742,98,118,2025-01-15T04:51:38Z,6450000,False,,,0,,T. Alexander personal FOUL (1 PF) (Hardy 2 FT),"[1641725, 1630702]",1610612743.0,DEN,,,,Alexander,T. Alexander,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,202053.0,1.0,0.0,Hardy,1630702.0
657,PT00M42.90S,2025-01-15T04:51:49.0Z,4,REGULAR,freethrow,1 of 2,[],1630702,,,1610612742,98,118,2025-01-15T04:51:49Z,6470000,False,,,0,,MISS J. Hardy Free Throw 1 of 2,[1630702],1610612742.0,DAL,,,,Hardy,J. Hardy,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
658,PT00M42.90S,2025-01-15T04:51:49.0Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612742,98,118,2025-01-15T04:51:49Z,6480000,False,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,,,657.0,,,,,,,,,,,,,,,,,
659,PT00M42.90S,2025-01-15T04:52:05.2Z,4,REGULAR,freethrow,2 of 2,[],1630702,,,1610612742,99,118,2025-01-15T04:52:05Z,6490000,False,,,0,,J. Hardy Free Throw 2 of 2 (5 PTS),[1630702],1610612742.0,DAL,,,,Hardy,J. Hardy,,,,,,,,Made,,5.0,,,,,,,,,,,,,,,,
660,PT00M18.90S,2025-01-15T04:52:34.4Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612743,99,118,2025-01-15T04:52:41Z,6500000,False,,,0,,DEN shot clock Team TURNOVER,[],1610612743.0,DEN,,,,,,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,204059.0,,,,
661,PT00M00.00S,2025-01-15T04:53:04.1Z,4,REGULAR,period,end,[],0,,,1610612742,99,118,2025-01-15T04:53:04Z,6510000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
662,PT00M00.00S,2025-01-15T04:53:08.5Z,4,REGULAR,game,end,[],0,,,0,99,118,2025-01-15T04:53:08Z,6520000,False,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
