actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal
594,PT06M21.00S,2023-11-01T04:40:32.4Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1631094,92.16491458607096,50.0,1610612753,99,83,2023-11-01T04:41:16Z,5850000,False,0.0,21.0,1,right,P. Banchero running Layup (15 PTS) (W. Carter Jr. 3 AST),"[1631094, 1628976]",1610612753.0,ORL,running,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,,,,2.11,Made,,,,,,,,,,,,15.0,W. Carter Jr.,1628976.0,3.0
596,PT06M21.00S,2023-11-01T04:40:39.2Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612746,99,83,2023-11-01T04:40:39Z,5870000,False,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
597,PT06M10.00S,2023-11-01T04:43:37.9Z,4,REGULAR,foul,offensive,[],1626181,,,1610612746,99,83,2023-11-01T04:43:50Z,5880000,False,,,0,,N. Powell offensive FOUL (3 PF),"[1626181, 1630532]",1610612746.0,LAC,,,,Powell,N. Powell,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,1628954.0,3.0,0.0,Wagner,1630532.0,,,,
599,PT06M10.00S,2023-11-01T04:43:37.9Z,4,REGULAR,turnover,offensive foul,[],1626181,,,1610612746,99,83,2023-11-01T04:43:37Z,5900000,False,,,0,,N. Powell offensive foul TURNOVER (3 TO),[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,In The Paint (Non-RA),8-16 Center,3.0,,,,,,,,,,,1628954.0,,,,,,,,
600,PT05M58.00S,2023-11-01T04:44:02.5Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630532,86.12023653088042,45.09803921568627,1610612753,99,83,2023-11-01T04:44:09Z,5910000,False,-25.0,78.0,1,right,MISS F. Wagner 8' driving floating Shot,[1630532],1610612753.0,ORL,driving floating,,,Wagner,F. Wagner,,,,,In The Paint (Non-RA),8-16 Center,,,,8.18,Missed,,,,,,,,,,,,,,,
601,PT05M54.00S,2023-11-01T04:44:06.2Z,4,REGULAR,rebound,offensive,[],1630532,,,1610612753,99,83,2023-11-01T04:44:06Z,5920000,False,,,0,,F. Wagner REBOUND (Off:1 Def:6),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,In The Paint (Non-RA),8-16 Center,,,,,,600.0,7.0,6.0,1.0,,,,,,,,,,,
602,PT05M54.00S,2023-11-01T04:44:06.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630532,94.40999984741211,50.0,1610612753,99,85,2023-11-01T04:44:06Z,5930000,False,0.0,0.0,1,right,F. Wagner tip Layup (14 PTS),[1630532],1610612753.0,ORL,tip,,,Wagner,F. Wagner,,,,,Mid-Range,8-16 Left,,,,0.0,Made,,,,,,,,,,,,14.0,,,
603,PT05M37.00S,2023-11-01T04:44:23.6Z,4,REGULAR,3pt,Jump Shot,[],1626181,7.539421813403408,3.67647058823529,1610612746,99,85,2023-11-01T04:44:29Z,5940000,False,232.0,18.0,1,left,MISS N. Powell 3PT,[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,Right Corner 3,24+ Right,,,,23.23,Missed,,,,,,,,,,,,,,,
604,PT05M34.00S,2023-11-01T04:44:26.6Z,4,REGULAR,rebound,defensive,[],1630532,,,1610612753,99,85,2023-11-01T04:44:29Z,5950000,False,,,0,,F. Wagner REBOUND (Off:1 Def:7),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Right Corner 3,24+ Right,,,,,,603.0,8.0,7.0,1.0,,,,,,,,,,,
605,PT05M24.00S,2023-11-01T04:44:38.8Z,4,REGULAR,foul,personal,['2freethrow'],203486,,,1610612753,99,85,2023-11-01T04:44:45Z,5960000,False,,,0,,M. Plumlee shooting personal FOUL (3 PF) (Carter Jr. 2 FT),"[203486, 1628976]",1610612746.0,LAC,shooting,,,Plumlee,M. Plumlee,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,202053.0,3.0,0.0,Carter Jr.,1628976.0,,,,
607,PT05M24.00S,2023-11-01T04:45:05.8Z,4,REGULAR,freethrow,1 of 2,[],1628976,,,1610612753,99,86,2023-11-01T04:45:05Z,5980000,False,,,0,,W. Carter Jr. Free Throw 1 of 2 (6 PTS),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,Made,,,,,,,,,,,,6.0,,,
608,PT05M24.00S,2023-11-01T04:45:05.8Z,4,REGULAR,freethrow,2 of 2,[],1628976,,,1610612753,99,86,2023-11-01T04:45:36Z,5990000,False,,,0,,MISS W. Carter Jr. Free Throw 2 of 2,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
609,PT05M24.00S,2023-11-01T04:45:05.8Z,4,REGULAR,rebound,defensive,[],202331,,,1610612746,99,86,2023-11-01T04:45:36Z,6000000,False,,,0,,P. George REBOUND (Off:0 Def:6),[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,,,,,608.0,6.0,6.0,0.0,,,,,,,,,,,
610,PT05M05.00S,2023-11-01T04:45:41.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203486,10.167542706964511,52.69607843137255,1610612746,101,86,2023-11-01T04:45:46Z,6010000,False,-13.0,43.0,1,left,M. Plumlee Layup (8 PTS) (N. Powell 2 AST),"[203486, 1626181]",1610612746.0,LAC,,,,Plumlee,M. Plumlee,,,,,In The Paint (Non-RA),0-8 Center,,,,4.52,Made,,,,,,,,,,,,8.0,N. Powell,1626181.0,2.0
611,PT04M56.00S,2023-11-01T04:45:51.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628365,87.0400788436268,50.98039215686275,1610612753,101,86,2023-11-01T04:46:31Z,6020000,False,5.0,69.0,1,right,MISS M. Fultz 6' driving floating Shot,[1628365],1610612753.0,ORL,driving floating,,,Fultz,M. Fultz,,,,,In The Paint (Non-RA),0-8 Center,,,,6.95,Missed,,,,,,,,,,,,,,,
612,PT04M56.00S,2023-11-01T04:45:51.0Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612753,101,86,2023-11-01T04:46:11Z,6030000,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,611.0,,,,,,,,,,,,,,
613,PT04M56.00S,2023-11-01T04:45:56.0Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203486,,,1610612753,101,86,2023-11-01T04:46:05Z,6040000,False,,,0,,M. Plumlee loose ball personal FOUL (4 PF) (Carter Jr. 2 FT),"[203486, 1628976]",1610612746.0,LAC,loose ball,,,Plumlee,M. Plumlee,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,1179.0,4.0,0.0,Carter Jr.,1628976.0,,,,
616,PT04M56.00S,2023-11-01T04:46:19.2Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1628976,,,1610612753,101,86,2023-11-01T04:46:19Z,6060000,False,,,0,,MISS W. Carter Jr. Free Throw 1 of 2,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
617,PT04M56.00S,2023-11-01T04:46:19.2Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612753,101,86,2023-11-01T04:46:19Z,6070000,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,616.0,,,,,,,,,,,,,,
618,PT04M56.00S,2023-11-01T04:46:35.1Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1628976,,,1610612753,101,87,2023-11-01T04:46:35Z,6080000,False,,,0,,W. Carter Jr. Free Throw 2 of 2 (7 PTS),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,Made,,,,,,,,,,,,7.0,,,
619,PT04M46.00S,2023-11-01T04:46:49.8Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],203486,7.933639947437584,55.14705882352941,1610612746,103,87,2023-11-01T04:46:59Z,6090000,False,-26.0,22.0,1,left,M. Plumlee cutting DUNK (10 PTS) (P. George 7 AST),"[203486, 202331]",1610612746.0,LAC,cutting,,,Plumlee,M. Plumlee,,,,,Restricted Area,0-8 Center,,,,3.39,Made,,,,,,,,,,,,10.0,P. George,202331.0,7.0
621,PT04M46.00S,2023-11-01T04:46:58.1Z,4,REGULAR,foul,personal,['1freethrow'],1628365,,,1610612746,103,87,2023-11-01T04:47:05Z,6110000,False,,,0,,M. Fultz shooting personal FOUL (3 PF) (Plumlee 1 FT),"[1628365, 203486]",1610612753.0,ORL,shooting,,,Fultz,M. Fultz,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,1179.0,3.0,0.0,Plumlee,203486.0,,,,
623,PT04M46.00S,2023-11-01T04:47:15.7Z,4,REGULAR,freethrow,1 of 1,[],203486,,,1610612746,103,87,2023-11-01T04:47:18Z,6130000,False,,,0,,MISS M. Plumlee Free Throw 1 of 1,[203486],1610612746.0,LAC,,,,Plumlee,M. Plumlee,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
624,PT04M44.00S,2023-11-01T04:47:17.7Z,4,REGULAR,rebound,defensive,[],1628976,,,1610612753,103,87,2023-11-01T04:47:18Z,6140000,False,,,0,,W. Carter Jr. REBOUND (Off:1 Def:7),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,623.0,8.0,7.0,1.0,,,,,,,,,,,
625,PT04M33.00S,2023-11-01T04:47:27.5Z,4,REGULAR,2pt,Jump Shot,[],1630591,91.90210249671485,76.47058823529412,1610612753,103,89,2023-11-01T04:47:32Z,6150000,False,132.0,24.0,1,right,J. Suggs 13' Jump Shot (11 PTS) (P. Banchero 4 AST),"[1630591, 1631094]",1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Mid-Range,8-16 Right,,,,13.45,Made,,,,,,,,,,,,11.0,P. Banchero,1631094.0,4.0
627,PT04M11.00S,2023-11-01T04:47:48.1Z,4,REGULAR,3pt,Jump Shot,[],1626181,22.2568988173456,91.66666666666667,1610612746,103,89,2023-11-01T04:47:55Z,6170000,False,-208.0,157.0,1,left,MISS N. Powell 26' 3PT,[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,Above the Break 3,24+ Left Center,,,,26.07,Missed,,,,,,,,,,,,,,,
628,PT04M08.00S,2023-11-01T04:47:51.1Z,4,REGULAR,rebound,offensive,[],202331,,,1610612746,103,89,2023-11-01T04:47:55Z,6180000,False,,,0,,P. George REBOUND (Off:1 Def:6),[202331],1610612746.0,LAC,,,,George,P. George,,,,,Above the Break 3,24+ Left Center,,,,,,627.0,7.0,6.0,1.0,,,,,,,,,,,
629,PT04M07.00S,2023-11-01T04:47:53.3Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],202331,8.722076215505908,94.8529411764706,1610612746,106,89,2023-11-01T04:48:02Z,6190000,False,-224.0,29.0,1,left,P. George 3PT fadeaway (27 PTS),[202331],1610612746.0,LAC,fadeaway,,,George,P. George,,,,,Left Corner 3,24+ Left,,,,22.62,Made,,,,,,,,,,,,27.0,,,
630,PT03M56.00S,2023-11-01T04:48:06.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628365,88.09132720105124,54.411764705882355,1610612753,106,91,2023-11-01T04:48:14Z,6200000,False,22.0,59.0,1,right,M. Fultz 6' driving Layup (12 PTS),[1628365],1610612753.0,ORL,driving,,,Fultz,M. Fultz,,,,,In The Paint (Non-RA),0-8 Center,,,,6.34,Made,,,,,,,,,,,,12.0,,,
631,PT03M56.00S,2023-11-01T04:48:10.3Z,4,REGULAR,foul,personal,"['inpenalty', '1freethrow']",201566,,,1610612753,106,91,2023-11-01T04:48:17Z,6210000,False,,,0,,R. Westbrook shooting personal FOUL (4 PF) (Fultz 1 FT),"[201566, 1628365]",1610612746.0,LAC,shooting,,,Westbrook,R. Westbrook,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,1179.0,4.0,0.0,Fultz,1628365.0,,,,
633,PT03M56.00S,2023-11-01T04:48:36.7Z,4,REGULAR,freethrow,1 of 1,[],1628365,,,1610612753,106,91,2023-11-01T04:48:36Z,6230000,False,,,0,,MISS M. Fultz Free Throw 1 of 1,[1628365],1610612753.0,ORL,,,,Fultz,M. Fultz,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
634,PT03M56.00S,2023-11-01T04:48:36.7Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612746,106,91,2023-11-01T04:48:43Z,6240000,False,,,0,,TEAM defensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,633.0,,,,,,,,,,,,,,
635,PT03M56.00S,2023-11-01T04:48:50.8Z,4,REGULAR,timeout,full,['team'],0,,,1610612746,106,91,2023-11-01T04:48:50Z,6250000,False,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
636,PT03M56.00S,2023-11-01T04:49:56.5Z,4,REGULAR,substitution,out,[],202331,,,1610612746,106,91,2023-11-01T04:50:31Z,6260000,False,,,0,,SUB out: P. George,[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,,,,,,,,,,,,,,,,,,,
637,PT03M56.00S,2023-11-01T04:49:56.5Z,4,REGULAR,substitution,out,[],1630591,,,1610612746,106,91,2023-11-01T04:50:31Z,6270000,False,,,0,,SUB out: J. Suggs,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,,,
638,PT03M56.00S,2023-11-01T04:49:56.5Z,4,REGULAR,substitution,out,[],1631094,,,1610612746,106,91,2023-11-01T04:50:31Z,6280000,False,,,0,,SUB out: P. Banchero,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,,,,,,,,,,,,,,,,,,
639,PT03M56.00S,2023-11-01T04:49:56.5Z,4,REGULAR,substitution,out,[],1628365,,,1610612746,106,91,2023-11-01T04:50:31Z,6290000,False,,,0,,SUB out: M. Fultz,[1628365],1610612753.0,ORL,,,,Fultz,M. Fultz,,,,,,,,,,,,,,,,,,,,,,,,,,
640,PT03M56.00S,2023-11-01T04:49:56.5Z,4,REGULAR,substitution,out,[],1630532,,,1610612746,106,91,2023-11-01T04:50:31Z,6300000,False,,,0,,SUB out: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
641,PT03M56.00S,2023-11-01T04:49:56.5Z,4,REGULAR,substitution,out,[],1628976,,,1610612746,106,91,2023-11-01T04:50:31Z,6310000,False,,,0,,SUB out: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
642,PT03M56.00S,2023-11-01T04:49:56.5Z,4,REGULAR,substitution,in,[],1641738,,,1610612746,106,91,2023-11-01T04:50:31Z,6320000,False,,,0,,SUB in: K. Brown,[1641738],1610612746.0,LAC,,,,Brown,K. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
643,PT03M56.00S,2023-11-01T04:49:56.5Z,4,REGULAR,substitution,in,[],1641710,,,1610612746,106,91,2023-11-01T04:50:31Z,6330000,False,,,0,,SUB in: A. Black,[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,,,,,,,,,,,,,,,,,,,,,,
644,PT03M56.00S,2023-11-01T04:49:56.5Z,4,REGULAR,substitution,in,[],1631216,,,1610612746,106,91,2023-11-01T04:50:31Z,6340000,False,,,0,,SUB in: C. Houstan,[1631216],1610612753.0,ORL,,,,Houstan,C. Houstan,,,,,,,,,,,,,,,,,,,,,,,,,,
645,PT03M56.00S,2023-11-01T04:49:56.5Z,4,REGULAR,substitution,in,[],1629643,,,1610612746,106,91,2023-11-01T04:50:31Z,6350000,False,,,0,,SUB in: C. Okeke,[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,,,,,,,,,,,,,,,,,,,,
646,PT03M56.00S,2023-11-01T04:49:56.5Z,4,REGULAR,substitution,in,[],1629048,,,1610612746,106,91,2023-11-01T04:50:31Z,6360000,False,,,0,,SUB in: G. Bitadze,[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,,,,,,,,,,,,,,,,,,,,,,
647,PT03M56.00S,2023-11-01T04:49:56.5Z,4,REGULAR,substitution,in,[],1641724,,,1610612746,106,91,2023-11-01T04:50:31Z,6370000,False,,,0,,SUB in: J. Howard,[1641724],1610612753.0,ORL,,,,Howard,J. Howard,,,,,,,,,,,,,,,,,,,,,,,,,,
648,PT03M41.00S,2023-11-01T04:50:44.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630538,10.693166885676746,50.0,1610612746,106,91,2023-11-01T04:50:49Z,6380000,False,0.0,48.0,1,left,MISS B. Hyland driving finger roll Layup,[1630538],1610612746.0,LAC,driving finger roll,,,Hyland,B. Hyland,,,,,In The Paint (Non-RA),0-8 Center,,,,4.8,Missed,,,,,,,,,,,,,,,
649,PT03M39.00S,2023-11-01T04:50:46.7Z,4,REGULAR,rebound,defensive,[],1641724,,,1610612753,106,91,2023-11-01T04:50:49Z,6390000,False,,,0,,J. Howard REBOUND (Off:0 Def:1),[1641724],1610612753.0,ORL,,,,Howard,J. Howard,,,,,In The Paint (Non-RA),0-8 Center,,,,,,648.0,1.0,1.0,0.0,,,,,,,,,,,
650,PT03M17.00S,2023-11-01T04:51:08.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629643,92.0335085413929,47.79411764705882,1610612753,106,93,2023-11-01T04:51:11Z,6400000,False,-11.0,22.0,1,right,C. Okeke cutting Layup (2 PTS) (G. Bitadze 1 AST),"[1629643, 1629048]",1610612753.0,ORL,cutting,,,Okeke,C. Okeke,,,,,Restricted Area,0-8 Center,,,,2.5,Made,,,,,,,,,,,,2.0,G. Bitadze,1629048.0,1.0
652,PT02M55.00S,2023-11-01T04:51:31.9Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1641710,,,1610612746,106,93,2023-11-01T04:51:37Z,6420000,False,,,0,,A. Black shooting personal FOUL (1 PF) (Powell 2 FT),"[1641710, 1626181]",1610612753.0,ORL,shooting,,,Black,A. Black,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,202053.0,1.0,0.0,Powell,1626181.0,,,,
654,PT02M55.00S,2023-11-01T04:52:01.5Z,4,REGULAR,freethrow,1 of 2,[],1626181,,,1610612746,106,93,2023-11-01T04:52:01Z,6440000,False,,,0,,MISS N. Powell Free Throw 1 of 2,[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
655,PT02M55.00S,2023-11-01T04:52:01.5Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612746,106,93,2023-11-01T04:52:01Z,6450000,False,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,654.0,,,,,,,,,,,,,,
656,PT02M55.00S,2023-11-01T04:52:02.5Z,4,REGULAR,substitution,out,[],201566,,,1610612746,106,93,2023-11-01T04:52:07Z,6460000,False,,,0,,SUB out: R. Westbrook,[201566],1610612746.0,LAC,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,,
657,PT02M55.00S,2023-11-01T04:52:02.5Z,4,REGULAR,substitution,in,[],1629599,,,1610612746,106,93,2023-11-01T04:52:07Z,6470000,False,,,0,,SUB in: A. Coffey,[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,,,,,,,,,,,,,,,,,,,
658,PT02M55.00S,2023-11-01T04:52:16.9Z,4,REGULAR,substitution,out,[],203486,,,1610612746,106,93,2023-11-01T04:52:20Z,6480000,False,,,0,,SUB out: M. Plumlee,[203486],1610612746.0,LAC,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,,,
659,PT02M55.00S,2023-11-01T04:52:16.9Z,4,REGULAR,substitution,in,[],1631217,,,1610612746,106,93,2023-11-01T04:52:20Z,6490000,False,,,0,,SUB in: M. Diabate,[1631217],1610612746.0,LAC,,,,Diabate,M. Diabate,,,,,,,,,,,,,,,,,,,,,,,,,,
660,PT02M55.00S,2023-11-01T04:52:27.4Z,4,REGULAR,substitution,out,[],1630538,,,1610612746,106,93,2023-11-01T04:52:34Z,6500000,False,,,0,,SUB out: B. Hyland,[1630538],1610612746.0,LAC,,,,Hyland,B. Hyland,,,,,,,,,,,,,,,,,,,,,,,,,,
661,PT02M55.00S,2023-11-01T04:52:27.4Z,4,REGULAR,substitution,in,[],1641757,,,1610612746,106,93,2023-11-01T04:52:34Z,6510000,False,,,0,,SUB in: J. Miller,[1641757],1610612746.0,LAC,,,,Miller,J. Miller,,,,,,,,,,,,,,,,,,,,,,,,,,
662,PT02M55.00S,2023-11-01T04:52:44.5Z,4,REGULAR,freethrow,2 of 2,[],1626181,,,1610612746,107,93,2023-11-01T04:52:44Z,6520000,False,,,0,,N. Powell Free Throw 2 of 2 (14 PTS),[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,,,,,,Made,,,,,,,,,,,,14.0,,,
663,PT02M38.00S,2023-11-01T04:53:03.5Z,4,REGULAR,3pt,Jump Shot,[],1631216,92.95335085413929,95.58823529411765,1610612753,107,93,2023-11-01T04:53:14Z,6530000,False,228.0,14.0,1,right,MISS C. Houstan 3PT,[1631216],1610612753.0,ORL,,,,Houstan,C. Houstan,,,,,Right Corner 3,24+ Right,,,,22.83,Missed,,,,,,,,,,,,,,,
664,PT02M32.00S,2023-11-01T04:53:09.8Z,4,REGULAR,rebound,offensive,[],1629048,,,1610612753,107,93,2023-11-01T04:53:09Z,6540000,False,,,0,,G. Bitadze REBOUND (Off:1 Def:0),[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,Right Corner 3,24+ Right,,,,,,663.0,1.0,0.0,1.0,,,,,,,,,,,
665,PT02M31.00S,2023-11-01T04:53:10.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1641724,90.8508541392904,52.450980392156865,1610612753,107,95,2023-11-01T04:53:19Z,6550000,False,12.0,34.0,1,right,J. Howard Layup (2 PTS) (G. Bitadze 2 AST),"[1641724, 1629048]",1610612753.0,ORL,,,,Howard,J. Howard,,,,,Restricted Area,0-8 Center,,,,3.57,Made,,,,,,,,,,,,2.0,G. Bitadze,1629048.0,2.0
667,PT02M19.00S,2023-11-01T04:53:22.7Z,4,REGULAR,3pt,Jump Shot,[],1641757,11.744415243101187,97.30392156862744,1610612746,110,95,2023-11-01T04:53:27Z,6570000,False,-237.0,58.0,1,left,J. Miller 24' 3PT  (3 PTS) (N. Powell 3 AST),"[1641757, 1626181]",1610612746.0,LAC,,,,Miller,J. Miller,,,,,Left Corner 3,24+ Left,,,,24.35,Made,,,,,,,,,,,,3.0,N. Powell,1626181.0,3.0
669,PT02M02.00S,2023-11-01T04:53:42.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631216,93.08475689881735,44.36274509803921,1610612753,110,97,2023-11-01T04:53:58Z,6590000,False,-28.0,13.0,1,right,C. Houstan cutting Layup (2 PTS) (G. Bitadze 3 AST),"[1631216, 1629048]",1610612753.0,ORL,cutting,,,Houstan,C. Houstan,,,,,Restricted Area,0-8 Center,,,,3.08,Made,,,,,,,,,,,,2.0,G. Bitadze,1629048.0,3.0
671,PT02M02.00S,2023-11-01T04:53:45.9Z,4,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1641757,,,1610612753,110,97,2023-11-01T04:53:53Z,6610000,False,,,0,,J. Miller shooting personal FOUL (1 PF) (Houstan 1 FT),"[1641757, 1631216]",1610612746.0,LAC,shooting,,,Miller,J. Miller,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,1179.0,1.0,0.0,Houstan,1631216.0,,,,
673,PT02M02.00S,2023-11-01T04:54:04.0Z,4,REGULAR,freethrow,1 of 1,[],1631216,,,1610612753,110,98,2023-11-01T04:54:04Z,6630000,False,,,0,,C. Houstan Free Throw 1 of 1 (3 PTS),[1631216],1610612753.0,ORL,,,,Houstan,C. Houstan,,,,,,,,,,,Made,,,,,,,,,,,,3.0,,,
674,PT01M53.00S,2023-11-01T04:54:15.7Z,4,REGULAR,3pt,Jump Shot,[],1626181,33.295006570302235,53.67647058823529,1610612746,113,98,2023-11-01T04:54:26Z,6640000,False,-18.0,260.0,1,left,N. Powell 26' 3PT pullup (17 PTS) (M. Diabate 1 AST),"[1626181, 1631217]",1610612746.0,LAC,pullup,,,Powell,N. Powell,,,,,Above the Break 3,24+ Center,,,,26.11,Made,,,,,,,,,,,,17.0,M. Diabate,1631217.0,1.0
676,PT01M36.00S,2023-11-01T04:54:39.0Z,4,REGULAR,turnover,out-of-bounds,[],1629643,,,1610612753,113,98,2023-11-01T04:54:44Z,6660000,False,,,0,,C. Okeke lost ball out-of-bounds TURNOVER (1 TO),[1629643],1610612753.0,ORL,lost ball,,,Okeke,C. Okeke,,,,,Mid-Range,8-16 Right,1.0,,,,,,,,,,,1628954.0,,,,,,,,
677,PT01M21.00S,2023-11-01T04:55:03.1Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1641738,24.096583442838366,11.764705882352942,1610612746,116,98,2023-11-01T04:55:09Z,6670000,False,191.0,174.0,1,left,K. Brown 25' 3PT  (7 PTS) (M. Diabate 2 AST),"[1641738, 1631217]",1610612746.0,LAC,,,,Brown,K. Brown,,,,,Above the Break 3,24+ Right Center,,,,25.85,Made,,,,,,,,,,,,7.0,M. Diabate,1631217.0,2.0
679,PT01M10.00S,2023-11-01T04:55:17.0Z,4,REGULAR,3pt,Jump Shot,[],1631216,76.00197109067017,10.784313725490193,1610612753,116,98,2023-11-01T04:55:24Z,6690000,False,-196.0,173.0,1,right,MISS C. Houstan 26' 3PT,[1631216],1610612753.0,ORL,,,,Houstan,C. Houstan,,,,,Above the Break 3,24+ Left Center,,,,26.16,Missed,,,,,,,,,,,,,,,
680,PT01M07.00S,2023-11-01T04:55:20.5Z,4,REGULAR,rebound,offensive,[],1629643,,,1610612753,116,98,2023-11-01T04:55:20Z,6700000,False,,,0,,C. Okeke REBOUND (Off:1 Def:0),[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,Above the Break 3,24+ Left Center,,,,,,679.0,1.0,0.0,1.0,,,,,,,,,,,
681,PT01M05.00S,2023-11-01T04:55:21.9Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1631216,93.34756898817345,4.901960784313729,1610612753,116,98,2023-11-01T04:55:28Z,6710000,False,-225.0,10.0,1,right,MISS C. Houstan 3PT,[1631216],1610612753.0,ORL,,,,Houstan,C. Houstan,,,,,Left Corner 3,24+ Left,,,,22.57,Missed,,,,,,,,,,,,,,,
