actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
579,PT04M04.00S,2024-04-13T04:37:13.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1641718,10.95597897503285,43.872549019607845,1610612762,103,104,2024-04-13T04:38:12Z,5770000,False,31.0,50.0,1,left,MISS K. George cutting Layup - blocked,"[1641718, 1630538]",1610612762.0,UTA,cutting,,,George,K. George,,,,,In The Paint (Non-RA),0-8 Center,5.9,Missed,,,,,,,,,,,,,,,,,Hyland,1630538.0
580,PT04M04.00S,2024-04-13T04:37:13.3Z,4,REGULAR,block,,[],1630538,,,1610612762,103,104,2024-04-13T04:37:16Z,5780000,False,,,0,,B. Hyland BLOCK (1 BLK),[1630538],1610612746.0,LAC,,,,Hyland,B. Hyland,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
584,PT04M04.00S,2024-04-13T04:37:13.3Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612762,103,104,2024-04-13T04:39:57Z,5790000,False,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,579.0,,,,,,,,,,,,,
581,PT04M04.00S,2024-04-13T04:38:01.2Z,4,REGULAR,jumpball,recovered,[],1629677,,,1610612762,103,104,2024-04-13T04:39:37Z,5800000,False,,,0,,Jump Ball K. George vs. B. Hyland: Tip to L. Samanic,"[1629677, 1641718, 1630538]",1610612762.0,UTA,heldball,L. Samanic,1629677.0,Samanic,L. Samanic,George,1641718.0,Hyland,1630538.0,,,,,,,,,,,,,,,,,,,,,,
585,PT03M52.00S,2024-04-13T04:38:09.5Z,4,REGULAR,turnover,bad pass,[],1629659,,,1610612762,103,104,2024-04-13T04:38:15Z,5830000,False,,,0,,T. Horton-Tucker bad pass TURNOVER (2 TO),"[1629659, 1630527]",1610612762.0,UTA,,,,Horton-Tucker,T. Horton-Tucker,,,,,Above the Break 3,24+ Left Center,,,,,,,,,2.0,,,,,,Boston Jr.,1630527.0,,,,
586,PT03M52.00S,2024-04-13T04:38:09.5Z,4,REGULAR,steal,,[],1630527,,,1610612746,103,104,2024-04-13T04:38:11Z,5840000,False,,,0,,B. Boston Jr. STEAL (1 STL),[1630527],1610612746.0,LAC,,,,Boston Jr.,B. Boston Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
587,PT03M50.00S,2024-04-13T04:38:14.2Z,4,REGULAR,turnover,out-of-bounds,[],1630527,,,1610612746,103,104,2024-04-13T04:38:19Z,5850000,False,,,0,,B. Boston Jr. bad pass out-of-bounds TURNOVER (3 TO),[1630527],1610612746.0,LAC,bad pass,,,Boston Jr.,B. Boston Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1629178.0,3.0,,,,,,,,,,,
588,PT03M35.00S,2024-04-13T04:38:39.3Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1631254,10.906701708278575,98.01623774509804,1610612762,103,104,2024-04-13T04:38:47Z,5860000,False,-240.0,50.0,1,left,MISS K. Lofton Jr. 24' 3PT,[1631254],1610612762.0,UTA,,,,Lofton Jr.,K. Lofton Jr.,,,,,Left Corner 3,24+ Left,24.53,Missed,,,,,,,,,,,,,,,,,,
589,PT03M32.00S,2024-04-13T04:38:42.3Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612762,103,104,2024-04-13T04:38:47Z,5870000,False,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,Left Corner 3,24+ Left,,,,,,,588.0,,,,,,,,,,,,,
591,PT03M16.00S,2024-04-13T04:39:14.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1629659,8.065045992115643,40.68627450980392,1610612762,103,104,2024-04-13T04:39:21Z,5890000,False,47.0,23.0,1,left,MISS T. Horton-Tucker driving Layup,[1629659],1610612762.0,UTA,driving,,,Horton-Tucker,T. Horton-Tucker,,,,,In The Paint (Non-RA),0-8 Center,5.21,Missed,,,,,,,,,,,,,,,,,,
592,PT03M14.00S,2024-04-13T04:39:16.7Z,4,REGULAR,rebound,defensive,[],1630538,,,1610612746,103,104,2024-04-13T04:39:21Z,5900000,False,,,0,,B. Hyland REBOUND (Off:0 Def:4),[1630538],1610612746.0,LAC,,,,Hyland,B. Hyland,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,591.0,,,,,4.0,4.0,0.0,,,,,,
593,PT03M11.00S,2024-04-13T04:39:19.9Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630538,91.11366622864652,46.81372549019608,1610612746,105,104,2024-04-13T04:40:10Z,5910000,False,-16.0,31.0,1,right,B. Hyland running reverse Layup (20 PTS),[1630538],1610612746.0,LAC,running reverse,,,Hyland,B. Hyland,,,,,Restricted Area,0-8 Center,3.48,Made,20.0,,,,,,,,,,,,,,,,,
594,PT03M05.00S,2024-04-13T04:39:32.4Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612762,105,104,2024-04-13T04:39:32Z,5920000,False,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
595,PT02M56.00S,2024-04-13T04:42:33.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1641718,8.722076215505908,42.15686274509803,1610612762,105,104,2024-04-13T04:42:39Z,5930000,False,39.0,29.0,1,left,MISS K. George driving Layup,[1641718],1610612762.0,UTA,driving,,,George,K. George,,,,,In The Paint (Non-RA),0-8 Center,4.91,Missed,,,,,,,,,,,,,,,,,,
596,PT02M54.00S,2024-04-13T04:42:35.0Z,4,REGULAR,rebound,defensive,[],1630538,,,1610612746,105,104,2024-04-13T04:42:39Z,5940000,False,,,0,,B. Hyland REBOUND (Off:0 Def:5),[1630538],1610612746.0,LAC,,,,Hyland,B. Hyland,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,595.0,,,,,5.0,5.0,0.0,,,,,,
597,PT02M42.00S,2024-04-13T04:42:46.9Z,4,REGULAR,3pt,Jump Shot,[],1630538,66.27792378449408,50.73529411764706,1610612746,105,104,2024-04-13T04:42:53Z,5950000,False,4.0,264.0,1,right,MISS B. Hyland 26' step back 3PT,[1630538],1610612746.0,LAC,step back,,,Hyland,B. Hyland,,,,,Above the Break 3,24+ Center,26.45,Missed,,,,,,,,,,,,,,,,,,
598,PT02M40.00S,2024-04-13T04:42:48.9Z,4,REGULAR,rebound,defensive,[],1629677,,,1610612762,105,104,2024-04-13T04:42:53Z,5960000,False,,,0,,L. Samanic REBOUND (Off:3 Def:2),[1629677],1610612762.0,UTA,,,,Samanic,L. Samanic,,,,,Above the Break 3,24+ Center,,,,,,,597.0,,,,,5.0,2.0,3.0,,,,,,
599,PT02M25.00S,2024-04-13T04:43:04.4Z,4,REGULAR,3pt,Jump Shot,[],1641718,33.03219448094612,64.2156862745098,1610612762,105,107,2024-04-13T04:43:09Z,5970000,False,-71.0,258.0,1,left,K. George 26' 3PT  (14 PTS) (K. Lofton Jr. 8 AST),"[1641718, 1631254]",1610612762.0,UTA,,,,George,K. George,,,,,Above the Break 3,24+ Center,26.76,Made,14.0,K. Lofton Jr.,1631254.0,8.0,,,,,,,,,,,,,,
601,PT02M08.00S,2024-04-13T04:43:24.0Z,4,REGULAR,foul,personal,[],1629659,,,1610612746,105,107,2024-04-13T04:43:30Z,5990000,False,,,0,,T. Horton-Tucker personal FOUL (1 PF),"[1629659, 1630538]",1610612762.0,UTA,,,,Horton-Tucker,T. Horton-Tucker,,,,,Mid-Range,8-16 Left,,,,,,,,203593.0,,1.0,0.0,,,,,,Hyland,1630538.0,,
603,PT01M58.00S,2024-04-13T04:43:52.3Z,4,REGULAR,3pt,Jump Shot,[],1641738,67.32917214191853,70.09803921568627,1610612746,105,107,2024-04-13T04:44:00Z,6010000,False,100.0,255.0,1,right,MISS K. Brown 27' 3PT,[1641738],1610612746.0,LAC,,,,Brown,K. Brown,,,,,Above the Break 3,24+ Right Center,27.37,Missed,,,,,,,,,,,,,,,,,,
604,PT01M56.00S,2024-04-13T04:43:54.3Z,4,REGULAR,rebound,defensive,[],1629659,,,1610612762,105,107,2024-04-13T04:44:00Z,6020000,False,,,0,,T. Horton-Tucker REBOUND (Off:0 Def:1),[1629659],1610612762.0,UTA,,,,Horton-Tucker,T. Horton-Tucker,,,,,Above the Break 3,24+ Right Center,,,,,,,603.0,,,,,1.0,1.0,0.0,,,,,,
605,PT01M54.00S,2024-04-13T04:43:58.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1631254,10.82457293035479,49.01960784313726,1610612762,105,109,2024-04-13T04:44:04Z,6030000,False,5.0,49.0,1,left,K. Lofton Jr. running Layup (26 PTS) (T. Horton-Tucker 4 AST),"[1631254, 1629659]",1610612762.0,UTA,running,,,Lofton Jr.,K. Lofton Jr.,,,,,In The Paint (Non-RA),0-8 Center,4.95,Made,26.0,T. Horton-Tucker,1629659.0,4.0,,,,,,,,,,,,,,
607,PT01M54.00S,2024-04-13T04:44:02.3Z,4,REGULAR,foul,personal,['1freethrow'],1641738,,,1610612762,105,109,2024-04-13T04:44:12Z,6050000,False,,,0,,K. Brown shooting personal FOUL (1 PF) (Lofton Jr. 1 FT),"[1641738, 1631254]",1610612746.0,LAC,shooting,,,Brown,K. Brown,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,203593.0,,1.0,0.0,,,,,,Lofton Jr.,1631254.0,,
609,PT01M54.00S,2024-04-13T04:44:30.8Z,4,REGULAR,freethrow,1 of 1,['fastbreak'],1631254,,,1610612762,105,110,2024-04-13T04:44:30Z,6070000,False,,,0,,K. Lofton Jr. Free Throw 1 of 1 (27 PTS),[1631254],1610612762.0,UTA,,,,Lofton Jr.,K. Lofton Jr.,,,,,,,,Made,27.0,,,,,,,,,,,,,,,,,
610,PT01M33.00S,2024-04-13T04:44:53.4Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1628464,93.47897503285151,50.73529411764706,1610612746,107,110,2024-04-13T04:44:59Z,6080000,False,4.0,9.0,1,right,D. Theis DUNK (14 PTS) (K. Brown 2 AST),"[1628464, 1641738]",1610612746.0,LAC,,,,Theis,D. Theis,,,,,Restricted Area,0-8 Center,0.95,Made,14.0,K. Brown,1641738.0,2.0,,,,,,,,,,,,,,
613,PT01M11.00S,2024-04-13T04:45:23.8Z,4,REGULAR,foul,offensive,[],1631254,,,1610612762,107,110,2024-04-13T04:45:31Z,6110000,False,,,0,,K. Lofton Jr. offensive FOUL (5 PF),"[1631254, 1628464]",1610612762.0,UTA,,,,Lofton Jr.,K. Lofton Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,203593.0,,5.0,0.0,,,,,,Theis,1628464.0,,
615,PT01M11.00S,2024-04-13T04:45:23.8Z,4,REGULAR,turnover,offensive foul,[],1631254,,,1610612762,107,110,2024-04-13T04:45:23Z,6130000,False,,,0,,K. Lofton Jr. offensive foul TURNOVER (3 TO),[1631254],1610612762.0,UTA,,,,Lofton Jr.,K. Lofton Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,203593.0,3.0,,,,,,,,,,,
616,PT00M53.30S,2024-04-13T04:45:58.5Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630527,85.5946123521682,47.549019607843135,1610612746,107,110,2024-04-13T04:46:02Z,6140000,False,-12.0,83.0,1,right,MISS B. Boston Jr. 8' fadeaway Shot,[1630527],1610612746.0,LAC,fadeaway,,,Boston Jr.,B. Boston Jr.,,,,,In The Paint (Non-RA),8-16 Center,8.38,Missed,,,,,,,,,,,,,,,,,,
617,PT00M51.70S,2024-04-13T04:46:00.1Z,4,REGULAR,rebound,defensive,[],1629677,,,1610612762,107,110,2024-04-13T04:46:02Z,6150000,False,,,0,,L. Samanic REBOUND (Off:3 Def:3),[1629677],1610612762.0,UTA,,,,Samanic,L. Samanic,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,616.0,,,,,6.0,3.0,3.0,,,,,,
618,PT00M36.10S,2024-04-13T04:46:15.7Z,4,REGULAR,turnover,bad pass,[],1641718,,,1610612762,107,110,2024-04-13T04:46:26Z,6160000,False,,,0,,K. George bad pass TURNOVER (5 TO),"[1641718, 1630538]",1610612762.0,UTA,,,,George,K. George,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,5.0,,,,,,Hyland,1630538.0,,,,
619,PT00M36.10S,2024-04-13T04:46:15.7Z,4,REGULAR,steal,,[],1630538,,,1610612746,107,110,2024-04-13T04:46:17Z,6170000,False,,,0,,B. Hyland STEAL (3 STL),[1630538],1610612746.0,LAC,,,,Hyland,B. Hyland,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
620,PT00M31.10S,2024-04-13T04:46:21.4Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover', 'defensivegoaltending']",1630527,93.34756898817345,45.833333333333336,1610612746,109,110,2024-04-13T04:46:42Z,6180000,False,-21.0,10.0,1,right,B. Boston Jr. running Layup (10 PTS) (B. Hyland 6 AST),"[1630527, 1630538]",1610612746.0,LAC,running,,,Boston Jr.,B. Boston Jr.,,,,,Restricted Area,0-8 Center,2.31,Made,10.0,B. Hyland,1630538.0,6.0,,,,,,,,,,,,,,
622,PT00M31.10S,2024-04-13T04:46:29.2Z,4,REGULAR,violation,defensive goaltending,[],1641707,,,1610612746,109,110,2024-04-13T04:48:46Z,6200000,False,,,0,,T. Hendricks defensive goaltending VIOLATION,[1641707],1610612762.0,UTA,,,,Hendricks,T. Hendricks,,,,,,,,,,,,,,1629178.0,,,,,,,,,,,,
623,PT00M11.10S,2024-04-13T04:47:13.3Z,4,REGULAR,3pt,Jump Shot,[],1641718,32.37516425755584,74.75490196078431,1610612762,109,110,2024-04-13T04:48:20Z,6210000,False,-124.0,252.0,1,left,MISS K. George 28' pullup 3PT,[1641718],1610612762.0,UTA,pullup,,,George,K. George,,,,,Above the Break 3,24+ Left Center,28.06,Missed,,,,,,,,,,,,,,,,,,
624,PT00M07.50S,2024-04-13T04:47:16.9Z,4,REGULAR,rebound,defensive,[],1628464,,,1610612746,109,110,2024-04-13T04:47:17Z,6220000,False,,,0,,D. Theis REBOUND (Off:3 Def:4),[1628464],1610612746.0,LAC,,,,Theis,D. Theis,,,,,Above the Break 3,24+ Left Center,,,,,,,623.0,,,,,7.0,4.0,3.0,,,,,,
625,PT00M04.10S,2024-04-13T04:47:22.9Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1629875,73.242444152431,16.666666666666657,1610612746,109,110,2024-04-13T04:49:15Z,6230000,False,-167.0,199.0,1,right,MISS X. Moon 25' step back 3PT,[1629875],1610612746.0,LAC,step back,,,Moon,X. Moon,,,,,Above the Break 3,24+ Left Center,25.96,Missed,,,,,,,,,,,,,,,,,,
626,PT00M01.50S,2024-04-13T04:47:25.5Z,4,REGULAR,rebound,offensive,[],1630527,,,1610612746,109,110,2024-04-13T04:49:15Z,6240000,False,,,0,,B. Boston Jr. REBOUND (Off:2 Def:3),[1630527],1610612746.0,LAC,,,,Boston Jr.,B. Boston Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,,625.0,,,,,5.0,3.0,2.0,,,,,,
627,PT00M00.70S,2024-04-13T04:47:28.4Z,4,REGULAR,turnover,lost ball,[],1630527,,,1610612746,109,110,2024-04-13T04:50:02Z,6250000,False,,,0,,B. Boston Jr. lost ball TURNOVER (4 TO),"[1630527, 1631254]",1610612746.0,LAC,,,,Boston Jr.,B. Boston Jr.,,,,,Mid-Range,16-24 Right Center,,,,,,,,,4.0,,,,,,Lofton Jr.,1631254.0,,,,
628,PT00M00.70S,2024-04-13T04:47:28.4Z,4,REGULAR,steal,,[],1631254,,,1610612762,109,110,2024-04-13T04:47:31Z,6260000,False,,,0,,K. Lofton Jr. STEAL (1 STL),[1631254],1610612762.0,UTA,,,,Lofton Jr.,K. Lofton Jr.,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
629,PT00M00.00S,2024-04-13T04:47:38.3Z,4,REGULAR,period,end,[],0,,,1610612762,109,110,2024-04-13T04:47:38Z,6270000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
630,PT00M00.00S,2024-04-13T04:49:32.2Z,4,REGULAR,game,end,[],0,,,0,109,110,2024-04-13T04:49:32Z,6280000,False,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
