actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
596,PT04M58.00S,2022-11-24T02:44:57.7Z,4,REGULAR,rebound,defensive,[],203115,,,1610612764,101,98,2022-11-24T02:45:01Z,5810000,False,,,0,,W. Barton REBOUND (Off:0 Def:7),[203115],1610612764.0,WAS,,,,Barton,W. Barton,,,,,Restricted Area,0-8 Center,,,,,,,,,,594.0,7.0,7.0,0.0,,,,,,,
597,PT04M47.00S,2022-11-24T02:45:08.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],204001,93.16688567674113,38.7484681372549,1610612764,101,98,2022-11-24T02:45:17Z,5820000,False,-56.0,12.0,1,right,MISS K. Porzingis Layup,[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,In The Paint (Non-RA),0-8 Center,5.75,Missed,,,,,,,,,,,,,,,,,,
598,PT04M47.00S,2022-11-24T02:45:08.0Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612764,101,98,2022-11-24T02:45:17Z,5830000,False,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,597.0,,,,,,,,,,
600,PT04M31.00S,2022-11-24T02:45:42.0Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630557,80.6340341655716,39.705882352941174,1610612764,101,98,2022-11-24T02:45:47Z,5850000,False,-51.0,130.0,1,right,MISS C. Kispert 13' Jump Shot,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,In The Paint (Non-RA),8-16 Center,13.94,Missed,,,,,,,,,,,,,,,,,,
601,PT04M29.00S,2022-11-24T02:45:44.0Z,4,REGULAR,rebound,offensive,[],1630557,,,1610612764,101,98,2022-11-24T02:45:47Z,5860000,False,,,0,,C. Kispert REBOUND (Off:1 Def:1),[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,600.0,2.0,1.0,1.0,,,,,,,
602,PT04M26.00S,2022-11-24T02:45:47.3Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1628398,94.1688567674113,94.6078431372549,1610612764,101,98,2022-11-24T02:45:55Z,5870000,False,223.0,2.0,1,right,MISS K. Kuzma 3PT,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,Right Corner 3,24+ Right,22.3,Missed,,,,,,,,,,,,,,,,,,
603,PT04M22.00S,2022-11-24T02:45:51.3Z,4,REGULAR,rebound,defensive,[],1629639,,,1610612748,101,98,2022-11-24T02:45:55Z,5880000,False,,,0,,T. Herro REBOUND (Off:0 Def:3),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,Right Corner 3,24+ Right,,,,,,,,,,602.0,3.0,3.0,0.0,,,,,,,
604,PT04M00.00S,2022-11-24T02:46:13.8Z,4,REGULAR,3pt,Jump Shot,[],1629639,22.158344283837057,91.66666666666666,1610612748,104,98,2022-11-24T02:46:19Z,5890000,False,-208.0,156.0,1,left,T. Herro 26' 3PT step back (14 PTS),[1629639],1610612748.0,MIA,step back,,,Herro,T. Herro,,,,,Above the Break 3,24+ Left Center,26.01,Made,14.0,,,,,,,,,,,,,,,,,
605,PT03M47.00S,2022-11-24T02:46:30.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628398,92.59198423127464,57.35294117647059,1610612764,104,100,2022-11-24T02:46:36Z,5900000,False,37.0,17.0,1,right,K. Kuzma bank Jump Shot (30 PTS) (D. Avdija 9 AST),"[1628398, 1630166]",1610612764.0,WAS,bank,,,Kuzma,K. Kuzma,,,,,Restricted Area,0-8 Center,4.06,Made,30.0,,,,D. Avdija,1630166.0,9.0,,,,,,,,,,,
607,PT03M47.00S,2022-11-24T02:46:33.9Z,4,REGULAR,foul,personal,['1freethrow'],1628389,,,1610612764,104,100,2022-11-24T02:46:44Z,5920000,False,,,0,,B. Adebayo shooting personal FOUL (4 PF) (Kuzma 1 FT),"[1628389, 1628398]",1610612748.0,MIA,shooting,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,1198.0,4.0,0.0,Kuzma,1628398.0,,
609,PT03M47.00S,2022-11-24T02:47:16.5Z,4,REGULAR,freethrow,1 of 1,[],1628398,,,1610612764,104,101,2022-11-24T02:47:16Z,5940000,False,,,0,,K. Kuzma Free Throw 1 of 1 (31 PTS),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,Made,31.0,,,,,,,,,,,,,,,,,
610,PT03M29.00S,2022-11-24T02:47:38.0Z,4,REGULAR,3pt,Jump Shot,[],1629639,32.670827858081466,48.77450980392157,1610612748,107,101,2022-11-24T02:47:44Z,5950000,False,6.0,255.0,1,left,T. Herro 25' 3PT  (17 PTS) (B. Adebayo 2 AST),"[1629639, 1628389]",1610612748.0,MIA,,,,Herro,T. Herro,,,,,Above the Break 3,24+ Center,25.47,Made,17.0,,,,B. Adebayo,1628389.0,2.0,,,,,,,,,,,
612,PT03M28.00S,2022-11-24T02:47:47.5Z,4,REGULAR,timeout,full,['team'],0,,,1610612764,107,101,2022-11-24T02:47:47Z,5970000,False,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
613,PT03M10.00S,2022-11-24T02:49:29.5Z,4,REGULAR,2pt,Jump Shot,[],204001,88.30486202365309,68.65042892156863,1610612764,107,103,2022-11-24T02:49:39Z,5980000,False,93.0,57.0,1,right,K. Porzingis 10' bank Jump Shot (21 PTS) (D. Avdija 10 AST),"[204001, 1630166]",1610612764.0,WAS,bank,,,Porzingis,K. Porzingis,,,,,Mid-Range,8-16 Right,10.95,Made,21.0,,,,D. Avdija,1630166.0,10.0,,,,,,,,,,,
615,PT02M55.00S,2022-11-24T02:49:44.9Z,4,REGULAR,3pt,Jump Shot,[],1629639,12.040078843626807,95.83333333333334,1610612748,107,103,2022-11-24T02:49:53Z,6000000,False,-229.0,61.0,1,left,MISS T. Herro step back 3PT,[1629639],1610612748.0,MIA,step back,,,Herro,T. Herro,,,,,Left Corner 3,24+ Left,23.71,Missed,,,,,,,,,,,,,,,,,,
616,PT02M49.00S,2022-11-24T02:49:50.9Z,4,REGULAR,rebound,defensive,[],1630166,,,1610612764,107,103,2022-11-24T02:49:53Z,6010000,False,,,0,,D. Avdija REBOUND (Off:2 Def:5),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,Left Corner 3,24+ Left,,,,,,,,,,615.0,7.0,5.0,2.0,,,,,,,
617,PT02M39.00S,2022-11-24T02:50:07.2Z,4,REGULAR,foul,personal,[],1628997,,,1610612764,107,103,2022-11-24T02:50:17Z,6020000,False,,,0,,C. Martin personal FOUL (2 PF),"[1628997, 204001]",1610612748.0,MIA,,,,Martin,C. Martin,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,,202049.0,2.0,0.0,Porzingis,204001.0,,
619,PT02M30.00S,2022-11-24T02:50:37.5Z,4,REGULAR,3pt,Jump Shot,[],203115,83.78777923784494,3.9215686274509802,1610612764,107,103,2022-11-24T02:50:42Z,6040000,False,-230.0,100.0,1,right,MISS W. Barton 25' 3PT,[203115],1610612764.0,WAS,,,,Barton,W. Barton,,,,,Above the Break 3,24+ Left Center,25.11,Missed,,,,,,,,,,,,,,,,,,
620,PT02M27.00S,2022-11-24T02:50:40.5Z,4,REGULAR,rebound,defensive,[],1629312,,,1610612748,107,103,2022-11-24T02:50:42Z,6050000,False,,,0,,H. Highsmith REBOUND (Off:0 Def:8),[1629312],1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,619.0,8.0,8.0,0.0,,,,,,,
621,PT02M20.00S,2022-11-24T02:50:47.4Z,4,REGULAR,turnover,bad pass,[],200768,,,1610612748,107,103,2022-11-24T02:50:51Z,6060000,False,,,0,,K. Lowry bad pass TURNOVER (4 TO),"[200768, 1628398]",1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,Above the Break 3,24+ Right Center,,,,4.0,Kuzma,1628398.0,,,,,,,,,,,,,,
622,PT02M20.00S,2022-11-24T02:50:47.4Z,4,REGULAR,steal,,[],1628398,,,1610612764,107,103,2022-11-24T02:50:49Z,6070000,False,,,0,,K. Kuzma STEAL (1 STL),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
623,PT02M15.00S,2022-11-24T02:50:51.7Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1630557,92.9862023653088,1.4705882352941175,1610612764,107,103,2022-11-24T02:50:58Z,6080000,False,-243.0,13.0,1,right,MISS C. Kispert 24' 3PT,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,Left Corner 3,24+ Left,24.3,Missed,,,,,,,,,,,,,,,,,,
624,PT02M11.00S,2022-11-24T02:50:55.7Z,4,REGULAR,rebound,defensive,[],1629639,,,1610612748,107,103,2022-11-24T02:50:58Z,6090000,False,,,0,,T. Herro REBOUND (Off:0 Def:4),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,Left Corner 3,24+ Left,,,,,,,,,,623.0,4.0,4.0,0.0,,,,,,,
625,PT01M54.00S,2022-11-24T02:51:15.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628997,6.783837056504599,50.49019607843137,1610612748,109,103,2022-11-24T02:51:20Z,6100000,False,-2.0,11.0,1,left,C. Martin driving Layup (22 PTS) (T. Herro 3 AST),"[1628997, 1629639]",1610612748.0,MIA,driving,,,Martin,C. Martin,,,,,Restricted Area,0-8 Center,1.16,Made,22.0,,,,T. Herro,1629639.0,3.0,,,,,,,,,,,
627,PT01M43.00S,2022-11-24T02:51:28.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628398,92.72339027595268,51.71568627450981,1610612764,109,105,2022-11-24T02:51:34Z,6120000,False,9.0,16.0,1,right,K. Kuzma driving Layup (33 PTS) (W. Barton 7 AST),"[1628398, 203115]",1610612764.0,WAS,driving,,,Kuzma,K. Kuzma,,,,,Restricted Area,0-8 Center,1.81,Made,33.0,,,,W. Barton,203115.0,7.0,,,,,,,,,,,
629,PT01M22.00S,2022-11-24T02:51:53.9Z,4,REGULAR,3pt,Jump Shot,[],1628997,29.911300919842315,73.2843137254902,1610612748,109,105,2022-11-24T02:51:57Z,6140000,False,-116.0,229.0,1,left,MISS C. Martin 25' 3PT,[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,Above the Break 3,24+ Left Center,25.66,Missed,,,,,,,,,,,,,,,,,,
630,PT01M20.00S,2022-11-24T02:51:55.9Z,4,REGULAR,rebound,defensive,[],1630166,,,1610612764,109,105,2022-11-24T02:51:57Z,6150000,False,,,0,,D. Avdija REBOUND (Off:2 Def:6),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,629.0,8.0,6.0,2.0,,,,,,,
633,PT01M16.00S,2022-11-24T02:52:41.5Z,4,REGULAR,timeout,full,['team'],0,,,1610612764,109,105,2022-11-24T02:52:41Z,6180000,False,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
636,PT01M10.00S,2022-11-24T02:55:19.9Z,4,REGULAR,jumpball,recovered,[],1629639,,,1610612764,109,105,2022-11-24T02:55:19Z,6210000,False,,,0,,Jump Ball B. Adebayo vs. K. Porzingis: Tip to T. Herro,"[1629639, 1628389, 204001]",1610612748.0,MIA,heldball,T. Herro,1629639.0,Herro,T. Herro,Adebayo,1628389.0,Porzingis,204001.0,,,,,,,,,,,,,,,,,,,,,,
639,PT01M10.00S,2022-11-24T02:55:19.9Z,4,REGULAR,turnover,lost ball,[],1630557,,,1610612764,109,105,2022-11-24T02:55:19Z,6240000,False,,,0,,C. Kispert lost ball TURNOVER (3 TO),"[1630557, 1628389]",1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,3.0,Adebayo,1628389.0,,,,,,,,,,,,,,
640,PT01M10.00S,2022-11-24T02:55:19.9Z,4,REGULAR,steal,,[],1628389,,,1610612748,109,105,2022-11-24T02:55:19Z,6250000,False,,,0,,B. Adebayo STEAL (2 STL),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,,
641,PT00M51.40S,2022-11-24T02:55:39.4Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1629639,32.40801576872536,29.901960784313726,1610612748,109,105,2022-11-24T02:55:47Z,6260000,False,100.0,252.0,1,left,MISS T. Herro 27' 3PT,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,Above the Break 3,24+ Right Center,27.14,Missed,,,,,,,,,,,,,,,,,,
642,PT00M50.90S,2022-11-24T02:55:39.9Z,4,REGULAR,rebound,offensive,[],1628997,,,1610612748,109,105,2022-11-24T02:55:47Z,6270000,False,,,0,,C. Martin REBOUND (Off:4 Def:5),[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,641.0,9.0,5.0,4.0,,,,,,,
643,PT00M50.90S,2022-11-24T02:55:43.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1628997,7.5722733245729295,52.450980392156865,1610612748,111,105,2022-11-24T02:55:52Z,6280000,False,-12.0,19.0,1,left,C. Martin reverse Layup (24 PTS),[1628997],1610612748.0,MIA,reverse,,,Martin,C. Martin,,,,,Restricted Area,0-8 Center,2.24,Made,24.0,,,,,,,,,,,,,,,,,
644,PT00M43.20S,2022-11-24T02:55:54.1Z,4,REGULAR,3pt,Jump Shot,[],204001,76.69185282522996,89.70588235294117,1610612764,111,105,2022-11-24T02:55:59Z,6290000,False,199.0,167.0,1,right,MISS K. Porzingis 25' 3PT,[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,Above the Break 3,24+ Right Center,25.91,Missed,,,,,,,,,,,,,,,,,,
645,PT00M40.10S,2022-11-24T02:55:57.0Z,4,REGULAR,rebound,offensive,[],1630166,,,1610612764,111,105,2022-11-24T02:55:57Z,6300000,False,,,0,,D. Avdija REBOUND (Off:3 Def:6),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,644.0,9.0,6.0,3.0,,,,,,,
646,PT00M37.10S,2022-11-24T02:56:00.1Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1630557,91.27792378449409,96.07843137254902,1610612764,111,105,2022-11-24T02:56:06Z,6310000,False,230.0,29.0,1,right,MISS C. Kispert 3PT,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,Right Corner 3,24+ Right,23.23,Missed,,,,,,,,,,,,,,,,,,
647,PT00M33.20S,2022-11-24T02:56:04.0Z,4,REGULAR,rebound,defensive,[],1629639,,,1610612748,111,105,2022-11-24T03:00:18Z,6320000,False,,,0,,T. Herro REBOUND (Off:0 Def:5),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,Right Corner 3,24+ Right,,,,,,,,,,646.0,5.0,5.0,0.0,,,,,,,
648,PT00M25.80S,2022-11-24T02:56:16.5Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",204001,,,1610612748,111,105,2022-11-24T02:58:31Z,6330000,False,,,0,,K. Porzingis personal FOUL (5 PF) (Herro 2 FT),"[204001, 1629639]",1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,2005.0,5.0,0.0,Herro,1629639.0,,
650,PT00M25.80S,2022-11-24T02:56:43.5Z,4,REGULAR,freethrow,1 of 2,[],200768,,,1610612748,112,105,2022-11-24T02:56:43Z,6350000,False,,,0,,K. Lowry Free Throw 1 of 2 (27 PTS),[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,Made,27.0,,,,,,,,,,,,,,,,,
651,PT00M25.80S,2022-11-24T02:56:59.7Z,4,REGULAR,freethrow,2 of 2,[],200768,,,1610612748,113,105,2022-11-24T02:56:59Z,6360000,False,,,0,,K. Lowry Free Throw 2 of 2 (28 PTS),[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,Made,28.0,,,,,,,,,,,,,,,,,
652,PT00M25.80S,2022-11-24T02:57:03.4Z,4,REGULAR,timeout,full,['team'],0,,,1610612764,113,105,2022-11-24T02:57:03Z,6370000,False,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
653,PT00M21.40S,2022-11-24T02:58:38.1Z,4,REGULAR,3pt,Jump Shot,[],204001,69.72733245729303,23.52941176470588,1610612764,113,105,2022-11-24T02:58:44Z,6380000,False,-132.0,232.0,1,right,MISS K. Porzingis 26' 3PT,[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,Above the Break 3,24+ Left Center,26.72,Missed,,,,,,,,,,,,,,,,,,
654,PT00M17.50S,2022-11-24T02:58:42.0Z,4,REGULAR,rebound,defensive,[],200768,,,1610612748,113,105,2022-11-24T02:58:42Z,6390000,False,,,0,,K. Lowry REBOUND (Off:2 Def:4),[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,653.0,6.0,4.0,2.0,,,,,,,
655,PT00M00.00S,2022-11-24T02:59:01.4Z,4,REGULAR,period,end,[],0,,,1610612748,113,105,2022-11-24T02:59:01Z,6400000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
656,PT00M00.00S,2022-11-24T02:59:17.5Z,4,REGULAR,game,end,[],0,,,0,113,105,2022-11-24T02:59:17Z,6410000,False,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
