actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,value
633,PT03M23.00S,2022-04-10T02:42:27.9Z,4,REGULAR,3pt,Jump Shot,[],1630200,28.728646517739815,23.774509803921568,1610612759,91,94,2022-04-10T02:42:35Z,6280000,131.0,218.0,1,left,T. Jones 25' 3PT  (13 PTS) (J. Wieskamp 2 AST),"[1630200, 1630580]",1610612759.0,SAS,,,,Jones,T. Jones,,,,,25.4,Made,,,,,13.0,,J. Wieskamp,1630580.0,2.0,,,,,,,,,,
635,PT03M16.00S,2022-04-10T02:42:45.2Z,4,REGULAR,stoppage,equipment issue,[],0,,,1610612744,91,94,2022-04-10T02:42:45Z,6300000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
636,PT03M12.00S,2022-04-10T02:43:03.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203952,92.85479632063075,44.36274509803921,1610612744,91,96,2022-04-10T02:43:09Z,6310000,-28.0,15.0,1,right,A. Wiggins cutting finger roll Layup (15 PTS) (D. Green 8 AST),"[203952, 203110]",1610612744.0,GSW,cutting finger roll,,,Wiggins,A. Wiggins,,,,,3.18,Made,,,,,15.0,,D. Green,203110.0,8.0,,,,,,,,,,
638,PT02M56.00S,2022-04-10T02:43:19.2Z,4,REGULAR,3pt,Jump Shot,[],1630563,24.655059132720105,88.23529411764706,1610612759,91,96,2022-04-10T02:43:24Z,6330000,-191.0,179.0,1,left,MISS J. Primo 26' 3PT,[1630563],1610612759.0,SAS,,,,Primo,J. Primo,,,,,26.21,Missed,,,,,,,,,,,,,,,,,,,
639,PT02M53.00S,2022-04-10T02:43:22.0Z,4,REGULAR,rebound,defensive,[],1627780,,,1610612744,91,96,2022-04-10T02:43:22Z,6340000,,,0,,G. Payton II REBOUND (Off:1 Def:5),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,638.0,6.0,5.0,1.0,,,,,,,,,,,,,,,
640,PT02M38.00S,2022-04-10T02:43:37.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203110,92.06636005256242,51.71568627450981,1610612744,91,96,2022-04-10T02:43:47Z,6350000,9.0,22.0,1,right,MISS D. Green cutting finger roll Layup,[203110],1610612744.0,GSW,cutting finger roll,,,Green,D. Green,,,,,2.37,Missed,,,,,,,,,,,,,,,,,,,
641,PT02M35.00S,2022-04-10T02:43:40.9Z,4,REGULAR,rebound,defensive,[],1630200,,,1610612759,91,96,2022-04-10T02:43:47Z,6360000,,,0,,T. Jones REBOUND (Off:0 Def:4),[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,640.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
642,PT02M30.00S,2022-04-10T02:43:44.4Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fastbreak']",1630200,11.908672798948752,50.49019607843137,1610612759,93,96,2022-04-10T02:43:51Z,6370000,-2.0,59.0,1,left,T. Jones driving floating Jump Shot (15 PTS),[1630200],1610612759.0,SAS,driving floating,,,Jones,T. Jones,,,,,5.95,Made,,,,,15.0,,,,,,,,,,,,,,
643,PT02M21.00S,2022-04-10T02:43:58.8Z,4,REGULAR,foul,offensive,[],1630228,,,1610612744,93,96,2022-04-10T02:44:06Z,6380000,,,0,,J. Kuminga offensive FOUL (4 PF),"[1630228, 1630200]",1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,1148.0,,,,,,,4.0,0.0,Jones,1630200.0,,,
645,PT02M21.00S,2022-04-10T02:43:58.8Z,4,REGULAR,turnover,offensive foul,[],1630228,,,1610612744,93,96,2022-04-10T02:43:58Z,6400000,,,0,,J. Kuminga offensive foul TURNOVER (1 TO),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,1148.0,,,,1.0,,,,,,,,,
646,PT02M21.00S,2022-04-10T02:44:07.5Z,4,REGULAR,substitution,out,[],1629111,,,1610612759,93,96,2022-04-10T02:44:11Z,6410000,,,0,,SUB out: J. Landale,[1629111],1610612759.0,SAS,,,,Landale,J. Landale,,,,,,,,,,,,,,,,,,,,,,,,,
647,PT02M21.00S,2022-04-10T02:44:07.5Z,4,REGULAR,substitution,in,[],1628380,,,1610612759,93,96,2022-04-10T02:44:11Z,6420000,,,0,,SUB in: Z. Collins,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,,,,,,,,,,,,,,,,,,
648,PT02M00.00S,2022-04-10T02:44:41.9Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630228,,,1610612759,93,96,2022-04-10T02:44:49Z,6430000,,,0,,J. Kuminga shooting personal FOUL (5 PF) (Primo 2 FT),"[1630228, 1630563]",1610612744.0,GSW,shooting,,,Kuminga,J. Kuminga,,,,,,,,,,,,1627529.0,,,,,,,5.0,0.0,Primo,1630563.0,,,
650,PT02M00.00S,2022-04-10T02:45:13.4Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1630563,,,1610612759,93,96,2022-04-10T02:45:13Z,6450000,,,0,,MISS J. Primo Free Throw 1 of 2,[1630563],1610612759.0,SAS,,,,Primo,J. Primo,,,,,,Missed,,,,,,,,,,,,,,,,,,,
651,PT02M00.00S,2022-04-10T02:45:13.4Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612759,93,96,2022-04-10T02:45:13Z,6460000,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,650.0,,,,,,,,,,,,,,,,,,
652,PT02M00.00S,2022-04-10T02:45:15.5Z,4,REGULAR,substitution,out,[],1629719,,,1610612759,93,96,2022-04-10T02:45:22Z,6470000,,,0,,SUB out: D. Cacok,[1629719],1610612759.0,SAS,,,,Cacok,D. Cacok,,,,,,,,,,,,,,,,,,,,,,,,,
653,PT02M00.00S,2022-04-10T02:45:15.5Z,4,REGULAR,substitution,out,[],1627780,,,1610612759,93,96,2022-04-10T02:45:22Z,6480000,,,0,,SUB out: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,
654,PT02M00.00S,2022-04-10T02:45:15.5Z,4,REGULAR,substitution,in,[],1629111,,,1610612759,93,96,2022-04-10T02:45:22Z,6490000,,,0,,SUB in: J. Landale,[1629111],1610612759.0,SAS,,,,Landale,J. Landale,,,,,,,,,,,,,,,,,,,,,,,,,
655,PT02M00.00S,2022-04-10T02:45:15.5Z,4,REGULAR,substitution,in,[],203490,,,1610612759,93,96,2022-04-10T02:45:22Z,6500000,,,0,,SUB in: O. Porter Jr.,[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
656,PT02M00.00S,2022-04-10T02:45:42.1Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1630563,,,1610612759,94,96,2022-04-10T02:45:42Z,6510000,,,0,,J. Primo Free Throw 2 of 2 (14 PTS),[1630563],1610612759.0,SAS,,,,Primo,J. Primo,,,,,,Made,,,,,14.0,,,,,,,,,,,,,,
657,PT01M48.00S,2022-04-10T02:45:55.4Z,4,REGULAR,3pt,Jump Shot,[],1629673,64.86530880420499,49.50980392156863,1610612744,94,96,2022-04-10T02:49:38Z,6520000,-2.0,278.0,1,right,MISS J. Poole 27' pullup 3PT,[1629673],1610612744.0,GSW,pullup,,,Poole,J. Poole,,,,,27.78,Missed,,,,,,,,,,,,,,,,,,,
658,PT01M45.00S,2022-04-10T02:45:58.4Z,4,REGULAR,rebound,defensive,[],1628380,,,1610612759,94,96,2022-04-10T02:45:59Z,6530000,,,0,,Z. Collins REBOUND (Off:0 Def:11),[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,657.0,11.0,11.0,0.0,,,,,,,,,,,,,,,
659,PT01M35.00S,2022-04-10T02:46:10.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630200,12.434296977660972,45.09803921568628,1610612759,94,96,2022-04-10T02:46:17Z,6540000,25.0,64.0,1,left,MISS T. Jones 6' driving floating Shot,[1630200],1610612759.0,SAS,driving floating,,,Jones,T. Jones,,,,,6.89,Missed,,,,,,,,,,,,,,,,,,,
660,PT01M35.00S,2022-04-10T02:46:14.4Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612744,94,96,2022-04-10T02:46:14Z,6550000,,,0,,TEAM defensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,659.0,,,,,,,,,,,,,,,,,,
661,PT01M35.00S,2022-04-10T02:46:15.8Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612744,94,96,2022-04-10T02:46:15Z,6560000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
662,PT01M09.00S,2022-04-10T02:46:51.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630228,90.62089356110381,51.470588235294116,1610612744,94,96,2022-04-10T02:47:03Z,6570000,7.0,36.0,1,right,MISS J. Kuminga cutting Layup - blocked,"[1630228, 1628380]",1610612744.0,GSW,cutting,,,Kuminga,J. Kuminga,,,,,3.65,Missed,,,,,,,,,,,,,,,,,Collins,1628380.0,
672,PT01M09.00S,2022-04-10T02:46:51.9Z,4,REGULAR,block,,[],1628380,,,1610612744,94,96,2022-04-10T02:48:28Z,6575000,,,0,,Z. Collins BLOCK (3 BLK),[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,,,,,,,,,,,,,,,,,,
663,PT01M07.00S,2022-04-10T02:46:53.9Z,4,REGULAR,rebound,defensive,[],1629111,,,1610612759,94,96,2022-04-10T02:48:28Z,6580000,,,0,,J. Landale REBOUND (Off:3 Def:8),[1629111],1610612759.0,SAS,,,,Landale,J. Landale,,,,,,,662.0,11.0,8.0,3.0,,,,,,,,,,,,,,,
664,PT00M54.50S,2022-04-10T02:47:08.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630200,7.966491458607096,55.14705882352941,1610612759,94,96,2022-04-10T02:47:13Z,6590000,-26.0,22.0,1,left,MISS T. Jones driving Layup,[1630200],1610612759.0,SAS,driving,,,Jones,T. Jones,,,,,3.41,Missed,,,,,,,,,,,,,,,,,,,
665,PT00M52.40S,2022-04-10T02:47:10.1Z,4,REGULAR,rebound,defensive,[],1629673,,,1610612744,94,96,2022-04-10T02:55:32Z,6600000,,,0,,J. Poole REBOUND (Off:2 Def:2),[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,664.0,4.0,2.0,2.0,,,,,,,,,,,,,,,
666,PT00M47.90S,2022-04-10T02:47:16.4Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630563,,,1610612744,94,96,2022-04-10T02:47:25Z,6610000,,,0,,J. Primo shooting personal FOUL (4 PF) (Poole 2 FT),"[1630563, 1629673]",1610612759.0,SAS,shooting,,,Primo,J. Primo,,,,,,,,,,,,1148.0,,,,,,,4.0,0.0,Poole,1629673.0,,,
668,PT00M47.90S,2022-04-10T02:47:46.9Z,4,REGULAR,freethrow,1 of 2,[],1629673,,,1610612744,94,97,2022-04-10T02:47:47Z,6630000,,,0,,J. Poole Free Throw 1 of 2 (15 PTS),[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,Made,,,,,15.0,,,,,,,,,,,,,,
669,PT00M47.90S,2022-04-10T02:47:50.0Z,4,REGULAR,substitution,out,[],1630228,,,1610612744,94,97,2022-04-10T02:47:55Z,6640000,,,0,,SUB out: J. Kuminga,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,,,,,,,,
670,PT00M47.90S,2022-04-10T02:47:50.0Z,4,REGULAR,substitution,in,[],2738,,,1610612744,94,97,2022-04-10T02:47:55Z,6650000,,,0,,SUB in: A. Iguodala,[2738],1610612744.0,GSW,,,,Iguodala,A. Iguodala,,,,,,,,,,,,,,,,,,,,,,,,,
671,PT00M47.90S,2022-04-10T02:48:17.9Z,4,REGULAR,freethrow,2 of 2,[],1629673,,,1610612744,94,98,2022-04-10T02:48:18Z,6660000,,,0,,J. Poole Free Throw 2 of 2 (16 PTS),[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,Made,,,,,16.0,,,,,,,,,,,,,,
673,PT00M31.50S,2022-04-10T02:48:38.1Z,4,REGULAR,3pt,Jump Shot,[],1629111,4.681340341655716,96.81372549019608,1610612759,94,98,2022-04-10T02:50:03Z,6670000,-234.0,-8.0,1,left,MISS J. Landale 3PT,[1629111],1610612759.0,SAS,,,,Landale,J. Landale,,,,,23.43,Missed,,,,,,,,,,,,,,,,,,,
674,PT00M29.20S,2022-04-10T02:48:40.5Z,4,REGULAR,rebound,defensive,[],1629673,,,1610612744,94,98,2022-04-10T02:48:40Z,6680000,,,0,,J. Poole REBOUND (Off:2 Def:3),[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,673.0,5.0,3.0,2.0,,,,,,,,,,,,,,,
678,PT00M20.30S,2022-04-10T02:49:39.2Z,4,REGULAR,timeout,challenge,['team'],0,,,1610612744,94,98,2022-04-10T02:50:08Z,6720000,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
679,PT00M20.30S,2022-04-10T02:49:41.1Z,4,REGULAR,instantreplay,challenge,[],0,,,1610612744,94,98,2022-04-10T02:55:04Z,6730000,,,0,,,[],1610612759.0,SAS,overturned,,,,,,,,,,,,,,,,1148.0,,,,,,,,,,,,,No Foul on T. Jones
684,PT00M20.30S,2022-04-10T02:50:53.6Z,4,REGULAR,substitution,out,[],1629673,,,1610612744,94,98,2022-04-10T02:52:22Z,6735000,,,0,,SUB out: J. Poole,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,
685,PT00M20.30S,2022-04-10T02:50:53.6Z,4,REGULAR,substitution,in,[],1627780,,,1610612744,94,98,2022-04-10T02:52:22Z,6737500,,,0,,SUB in: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,
680,PT00M18.00S,2022-04-10T02:52:06.1Z,4,REGULAR,jumpball,recovered,[],1627780,,,1610612744,94,98,2022-04-10T02:52:06Z,6740000,,,0,,Jump Ball A. Wiggins vs. Z. Collins: Tip to G. Payton II,"[1627780, 203952, 1628380]",1610612744.0,GSW,challenge,G. Payton II,1627780.0,Payton II,G. Payton II,Wiggins,203952.0,Collins,1628380.0,,,,,,,,,,,,,,,,,,,,,
683,PT00M18.00S,2022-04-10T02:52:10.1Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,94,98,2022-04-10T02:52:10Z,6770000,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
686,PT00M18.00S,2022-04-10T02:53:25.1Z,4,REGULAR,substitution,out,[],1628380,,,1610612744,94,98,2022-04-10T02:53:43Z,6780000,,,0,,SUB out: Z. Collins,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,,,,,,,,,,,,,,,,,,
687,PT00M18.00S,2022-04-10T02:53:25.1Z,4,REGULAR,substitution,out,[],203952,,,1610612744,94,98,2022-04-10T02:53:43Z,6790000,,,0,,SUB out: A. Wiggins,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,
688,PT00M18.00S,2022-04-10T02:53:25.1Z,4,REGULAR,substitution,out,[],2738,,,1610612744,94,98,2022-04-10T02:53:43Z,6800000,,,0,,SUB out: A. Iguodala,[2738],1610612744.0,GSW,,,,Iguodala,A. Iguodala,,,,,,,,,,,,,,,,,,,,,,,,,
689,PT00M18.00S,2022-04-10T02:53:25.1Z,4,REGULAR,substitution,out,[],1627780,,,1610612744,94,98,2022-04-10T02:53:43Z,6810000,,,0,,SUB out: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,
690,PT00M18.00S,2022-04-10T02:53:25.1Z,4,REGULAR,substitution,in,[],1629719,,,1610612744,94,98,2022-04-10T02:53:43Z,6820000,,,0,,SUB in: D. Cacok,[1629719],1610612759.0,SAS,,,,Cacok,D. Cacok,,,,,,,,,,,,,,,,,,,,,,,,,
691,PT00M18.00S,2022-04-10T02:53:25.1Z,4,REGULAR,substitution,in,[],1627814,,,1610612744,94,98,2022-04-10T02:53:43Z,6830000,,,0,,SUB in: D. Lee,[1627814],1610612744.0,GSW,,,,Lee,D. Lee,,,,,,,,,,,,,,,,,,,,,,,,,
692,PT00M18.00S,2022-04-10T02:53:25.1Z,4,REGULAR,substitution,in,[],202357,,,1610612744,94,98,2022-04-10T02:53:43Z,6840000,,,0,,SUB in: N. Bjelica,[202357],1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,,,,,,,,,,,,,,,,,,,,,
693,PT00M18.00S,2022-04-10T02:53:25.1Z,4,REGULAR,substitution,in,[],1629673,,,1610612744,94,98,2022-04-10T02:53:43Z,6850000,,,0,,SUB in: J. Poole,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,
694,PT00M18.00S,2022-04-10T02:53:48.5Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,94,98,2022-04-10T02:53:48Z,6860000,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
695,PT00M18.00S,2022-04-10T02:54:57.1Z,4,REGULAR,substitution,out,[],202357,,,1610612744,94,98,2022-04-10T02:55:07Z,6870000,,,0,,SUB out: N. Bjelica,[202357],1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,,,,,,,,,,,,,,,,,,,,,
696,PT00M18.00S,2022-04-10T02:54:57.1Z,4,REGULAR,substitution,in,[],2738,,,1610612744,94,98,2022-04-10T02:55:07Z,6880000,,,0,,SUB in: A. Iguodala,[2738],1610612744.0,GSW,,,,Iguodala,A. Iguodala,,,,,,,,,,,,,,,,,,,,,,,,,
697,PT00M17.10S,2022-04-10T02:55:12.3Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630563,,,1610612744,94,98,2022-04-10T02:56:53Z,6890000,,,0,,J. Primo take personal FOUL (5 PF) (Poole 2 FT),"[1630563, 1629673]",1610612759.0,SAS,take,,,Primo,J. Primo,,,,,,,,,,,,1155.0,,,,,,,5.0,0.0,Poole,1629673.0,,,
699,PT00M17.10S,2022-04-10T02:55:38.6Z,4,REGULAR,freethrow,1 of 2,[],1629673,,,1610612744,94,99,2022-04-10T02:55:38Z,6910000,,,0,,J. Poole Free Throw 1 of 2 (17 PTS),[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,Made,,,,,17.0,,,,,,,,,,,,,,
700,PT00M17.10S,2022-04-10T02:55:39.4Z,4,REGULAR,substitution,out,[],1627814,,,1610612744,94,99,2022-04-10T02:55:48Z,6920000,,,0,,SUB out: D. Lee,[1627814],1610612744.0,GSW,,,,Lee,D. Lee,,,,,,,,,,,,,,,,,,,,,,,,,
701,PT00M17.10S,2022-04-10T02:55:39.4Z,4,REGULAR,substitution,out,[],203490,,,1610612744,94,99,2022-04-10T02:55:48Z,6930000,,,0,,SUB out: O. Porter Jr.,[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
702,PT00M17.10S,2022-04-10T02:55:39.4Z,4,REGULAR,substitution,in,[],1627780,,,1610612744,94,99,2022-04-10T02:55:48Z,6940000,,,0,,SUB in: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,
703,PT00M17.10S,2022-04-10T02:55:39.4Z,4,REGULAR,substitution,in,[],203952,,,1610612744,94,99,2022-04-10T02:55:48Z,6950000,,,0,,SUB in: A. Wiggins,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,
704,PT00M17.10S,2022-04-10T02:56:01.7Z,4,REGULAR,freethrow,2 of 2,[],1629673,,,1610612744,94,100,2022-04-10T02:56:01Z,6960000,,,0,,J. Poole Free Throw 2 of 2 (18 PTS),[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,Made,,,,,18.0,,,,,,,,,,,,,,
705,PT00M11.30S,2022-04-10T02:56:13.2Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1630200,31.488173455978973,31.127450980392158,1610612759,94,100,2022-04-10T02:57:40Z,6970000,94.0,243.0,1,left,MISS T. Jones 26' running pullup 3PT,[1630200],1610612759.0,SAS,running pullup,,,Jones,T. Jones,,,,,26.12,Missed,,,,,,,,,,,,,,,,,,,
706,PT00M08.90S,2022-04-10T02:56:15.6Z,4,REGULAR,rebound,defensive,[],1629673,,,1610612744,94,100,2022-04-10T02:57:40Z,6980000,,,0,,J. Poole REBOUND (Off:2 Def:4),[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,705.0,6.0,4.0,2.0,,,,,,,,,,,,,,,
707,PT00M00.00S,2022-04-10T02:56:26.9Z,4,REGULAR,period,end,[],0,,,1610612744,94,100,2022-04-10T02:56:27Z,6990000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
708,PT00M00.00S,2022-04-10T02:56:29.5Z,4,REGULAR,game,end,[],0,,,0,94,100,2022-04-10T02:56:29Z,7000000,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
