actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotDistance,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
628,PT04M05.00S,2021-11-13T03:34:14.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1627854,7.703679369250986,49.50980392156863,1610612759,99,117,2021-11-13T03:36:53Z,6240000,2.0,20.0,1,left,B. Forbes running Layup (2 PTS),[1627854],1610612759.0,SAS,running,,,Forbes,B. Forbes,,,,,,,,,,Made,2.0,2.01,,,,,,,,,,,,
629,PT04M05.00S,2021-11-13T03:34:19.5Z,4,REGULAR,timeout,full,['team'],0,,,1610612742,99,117,2021-11-13T03:34:19Z,6250000,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
630,PT04M05.00S,2021-11-13T03:36:46.6Z,4,REGULAR,substitution,out,[],1628373,,,1610612742,99,117,2021-11-13T03:36:49Z,6260000,,,0,,SUB out: F. Ntilikina,[1628373],1610612742.0,DAL,,,,Ntilikina,F. Ntilikina,,,,,,,,,,,,,,,,,,,,,,,,
631,PT04M05.00S,2021-11-13T03:36:46.6Z,4,REGULAR,substitution,in,[],1628973,,,1610612742,99,117,2021-11-13T03:36:49Z,6270000,,,0,,SUB in: J. Brunson,[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,
632,PT03M52.00S,2021-11-13T03:37:25.2Z,4,REGULAR,foul,personal,[],1629234,,,1610612742,99,117,2021-11-13T03:37:40Z,6280000,,,0,,D. Eubanks personal FOUL (6 PF),"[1629234, 204001]",1610612759.0,SAS,,,,Eubanks,D. Eubanks,,,,,1628172.0,6.0,0.0,Porzingis,204001.0,,,,,,,,,,,,,,,
634,PT03M52.00S,2021-11-13T03:37:41.7Z,4,REGULAR,substitution,out,[],1629234,,,1610612742,99,117,2021-11-13T03:37:50Z,6300000,,,0,,SUB out: D. Eubanks,[1629234],1610612759.0,SAS,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,
635,PT03M52.00S,2021-11-13T03:37:41.7Z,4,REGULAR,substitution,in,[],201152,,,1610612742,99,117,2021-11-13T03:37:50Z,6310000,,,0,,SUB in: T. Young,[201152],1610612759.0,SAS,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,
636,PT03M39.00S,2021-11-13T03:38:05.7Z,4,REGULAR,3pt,Jump Shot,[],1629029,69.33311432325887,21.07843137254902,1610612742,99,117,2021-11-13T03:38:13Z,6320000,-145.0,236.0,1,right,MISS L. Doncic 27' step back 3PT,[1629029],1610612742.0,DAL,step back,,,Doncic,L. Doncic,,,,,,,,,,Missed,,27.66,,,,,,,,,,,,
637,PT03M39.00S,2021-11-13T03:38:05.7Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612759,99,117,2021-11-13T03:38:13Z,6330000,,,0,,TEAM defensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,636.0,,,,,,,,,,,
638,PT03M39.00S,2021-11-13T03:38:09.6Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612759,99,117,2021-11-13T03:38:09Z,6340000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
639,PT03M28.00S,2021-11-13T03:38:29.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201152,7.440867279894875,54.41176470588235,1610612759,101,117,2021-11-13T03:38:37Z,6350000,-22.0,17.0,1,left,T. Young Layup (9 PTS) (D. Vassell 1 AST),"[201152, 1630170]",1610612759.0,SAS,,,,Young,T. Young,,,,,,,,,,Made,9.0,2.81,,,,,D. Vassell,1630170.0,1.0,,,,,
641,PT03M04.00S,2021-11-13T03:38:53.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628973,91.27792378449409,41.911764705882355,1610612742,101,117,2021-11-13T03:39:04Z,6370000,-40.0,29.0,1,right,MISS J. Brunson driving finger roll Layup,[1628973],1610612742.0,DAL,driving finger roll,,,Brunson,J. Brunson,,,,,,,,,,Missed,,5.0,,,,,,,,,,,,
642,PT03M01.00S,2021-11-13T03:38:56.6Z,4,REGULAR,rebound,defensive,[],1627854,,,1610612759,101,117,2021-11-13T03:39:04Z,6380000,,,0,,B. Forbes REBOUND (Off:0 Def:4),[1627854],1610612759.0,SAS,,,,Forbes,B. Forbes,,,,,,,,,,,,,641.0,4.0,4.0,0.0,,,,,,,,
643,PT02M59.00S,2021-11-13T03:39:02.3Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612759,101,117,2021-11-13T03:39:02Z,6390000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
644,PT02M56.00S,2021-11-13T03:39:17.0Z,4,REGULAR,foul,personal,['2freethrow'],1627827,,,1610612759,101,117,2021-11-13T03:39:27Z,6400000,,,0,,D. Finney-Smith shooting personal FOUL (1 PF) (Vassell 2 FT),"[1627827, 1630170]",1610612742.0,DAL,shooting,,,Finney-Smith,D. Finney-Smith,,,,,1628172.0,1.0,0.0,Vassell,1630170.0,,,,,,,,,,,,,,,
646,PT02M56.00S,2021-11-13T03:39:45.2Z,4,REGULAR,freethrow,1 of 2,[],1630170,,,1610612759,101,117,2021-11-13T03:39:45Z,6420000,,,0,,MISS D. Vassell Free Throw 1 of 2,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,Missed,,,,,,,,,,,,,,
647,PT02M56.00S,2021-11-13T03:39:45.2Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612759,101,117,2021-11-13T03:39:45Z,6430000,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,646.0,,,,,,,,,,,
648,PT02M56.00S,2021-11-13T03:40:00.3Z,4,REGULAR,freethrow,2 of 2,[],1630170,,,1610612759,102,117,2021-11-13T03:40:00Z,6440000,,,0,,D. Vassell Free Throw 2 of 2 (20 PTS),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,Made,20.0,,,,,,,,,,,,,
649,PT02M37.00S,2021-11-13T03:40:24.9Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630200,,,1610612742,102,117,2021-11-13T03:40:33Z,6450000,,,0,,T. Jones personal FOUL (1 PF) (Porzingis 2 FT),"[1630200, 204001]",1610612759.0,SAS,,,,Jones,T. Jones,,,,,1179.0,1.0,0.0,Porzingis,204001.0,,,,,,,,,,,,,,,
651,PT02M37.00S,2021-11-13T03:40:57.5Z,4,REGULAR,freethrow,1 of 2,[],204001,,,1610612742,102,118,2021-11-13T03:41:15Z,6470000,,,0,,K. Porzingis Free Throw 1 of 2 (32 PTS),[204001],1610612742.0,DAL,,,,Porzingis,K. Porzingis,,,,,,,,,,Made,32.0,,,,,,,,,,,,,
652,PT02M37.00S,2021-11-13T03:40:57.5Z,4,REGULAR,freethrow,2 of 2,[],204001,,,1610612742,102,118,2021-11-13T03:41:15Z,6480000,,,0,,MISS K. Porzingis Free Throw 2 of 2,[204001],1610612742.0,DAL,,,,Porzingis,K. Porzingis,,,,,,,,,,Missed,,,,,,,,,,,,,,
653,PT02M34.00S,2021-11-13T03:41:00.5Z,4,REGULAR,rebound,defensive,[],1629022,,,1610612759,102,118,2021-11-13T03:41:15Z,6490000,,,0,,L. Walker IV REBOUND (Off:0 Def:6),[1629022],1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,,,,,,,,,652.0,6.0,6.0,0.0,,,,,,,,
654,PT02M26.00S,2021-11-13T03:41:22.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630200,6.915243101182654,45.09803921568628,1610612759,104,118,2021-11-13T03:41:27Z,6500000,25.0,13.0,1,left,T. Jones cutting Layup (2 PTS) (T. Young 4 AST),"[1630200, 201152]",1610612759.0,SAS,cutting,,,Jones,T. Jones,,,,,,,,,,Made,2.0,2.75,,,,,T. Young,201152.0,4.0,,,,,
656,PT01M59.00S,2021-11-13T03:41:51.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628973,92.9862023653088,42.64705882352941,1610612742,104,120,2021-11-13T03:41:56Z,6520000,-37.0,13.0,1,right,J. Brunson driving finger roll Layup (17 PTS) (L. Doncic 15 AST),"[1628973, 1629029]",1610612742.0,DAL,driving finger roll,,,Brunson,J. Brunson,,,,,,,,,,Made,17.0,3.92,,,,,L. Doncic,1629029.0,15.0,,,,,
658,PT01M51.00S,2021-11-13T03:42:03.2Z,4,REGULAR,3pt,Jump Shot,[],1627854,27.020367936925098,82.1078431372549,1610612759,107,120,2021-11-13T03:42:07Z,6540000,-161.0,201.0,1,left,B. Forbes 25' 3PT  (5 PTS) (T. Jones 3 AST),"[1627854, 1630200]",1610612759.0,SAS,,,,Forbes,B. Forbes,,,,,,,,,,Made,5.0,25.76,,,,,T. Jones,1630200.0,3.0,,,,,
660,PT01M31.00S,2021-11-13T03:42:26.0Z,4,REGULAR,3pt,Jump Shot,[],1629029,71.17279894875165,16.176470588235293,1610612742,107,123,2021-11-13T03:42:33Z,6560000,-169.0,218.0,1,right,L. Doncic 27' 3PT step back (32 PTS),[1629029],1610612742.0,DAL,step back,,,Doncic,L. Doncic,,,,,,,,,,Made,32.0,27.63,,,,,,,,,,,,
661,PT01M18.00S,2021-11-13T03:42:41.4Z,4,REGULAR,3pt,Jump Shot,[],1627854,31.750985545335087,27.450980392156865,1610612759,107,123,2021-11-13T03:42:46Z,6570000,113.0,246.0,1,left,MISS B. Forbes 27' 3PT,[1627854],1610612759.0,SAS,,,,Forbes,B. Forbes,,,,,,,,,,Missed,,27.06,,,,,,,,,,,,
662,PT01M15.00S,2021-11-13T03:42:44.4Z,4,REGULAR,rebound,defensive,[],203501,,,1610612742,107,123,2021-11-13T03:42:46Z,6580000,,,0,,T. Hardaway Jr. REBOUND (Off:0 Def:6),[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,661.0,6.0,6.0,0.0,,,,,,,,
663,PT00M57.10S,2021-11-13T03:43:03.1Z,4,REGULAR,3pt,Jump Shot,[],1629029,67.23061760840999,27.450980392156865,1610612742,107,123,2021-11-13T03:43:07Z,6590000,-113.0,256.0,1,right,MISS L. Doncic 27' step back 3PT,[1629029],1610612742.0,DAL,step back,,,Doncic,L. Doncic,,,,,,,,,,Missed,,27.93,,,,,,,,,,,,
664,PT00M54.90S,2021-11-13T03:43:05.4Z,4,REGULAR,rebound,defensive,[],1629022,,,1610612759,107,123,2021-11-13T03:43:05Z,6600000,,,0,,L. Walker IV REBOUND (Off:0 Def:7),[1629022],1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,,,,,,,,,663.0,7.0,7.0,0.0,,,,,,,,
665,PT00M49.30S,2021-11-13T03:43:11.0Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1629022,27.283180026281208,83.08823529411765,1610612759,107,123,2021-11-13T03:43:34Z,6610000,-165.0,204.0,1,left,MISS L. Walker IV 26' pullup 3PT,[1629022],1610612759.0,SAS,pullup,,,Walker IV,L. Walker IV,,,,,,,,,,Missed,,26.26,,,,,,,,,,,,
666,PT00M46.80S,2021-11-13T03:43:13.6Z,4,REGULAR,rebound,defensive,[],1629029,,,1610612742,107,123,2021-11-13T03:43:13Z,6620000,,,0,,L. Doncic REBOUND (Off:0 Def:12),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,665.0,12.0,12.0,0.0,,,,,,,,
667,PT00M24.90S,2021-11-13T03:43:38.0Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612742,107,123,2021-11-13T03:43:49Z,6630000,,,0,,DAL shot clock Team TURNOVER,[],1610612742.0,DAL,,,,,,,,,,1628172.0,,,,,,,,,,,,,,,,,,,
668,PT00M16.90S,2021-11-13T03:43:55.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630200,6.389618922470433,53.431372549019606,1610612759,109,123,2021-11-13T03:44:04Z,6640000,-17.0,8.0,1,left,T. Jones driving finger roll Layup (4 PTS) (T. Young 5 AST),"[1630200, 201152]",1610612759.0,SAS,driving finger roll,,,Jones,T. Jones,,,,,,,,,,Made,4.0,1.88,,,,,T. Young,201152.0,5.0,,,,,
670,PT00M00.00S,2021-11-13T03:44:30.1Z,4,REGULAR,period,end,[],0,,,1610612742,109,123,2021-11-13T03:44:30Z,6660000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
671,PT00M00.00S,2021-11-13T03:44:38.2Z,4,REGULAR,game,end,[],0,,,0,109,123,2021-11-13T03:44:38Z,6670000,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
