actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
446,PT03M55.00S,2022-01-15T03:07:07.0Z,3,REGULAR,substitution,in,[],1626224,,,1610612739,76,75,2022-01-15T03:07:30Z,4430000,,,0,,SUB in: C. Osman,[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,,,,,,,,,,,,,,,,,,
447,PT03M55.00S,2022-01-15T03:07:07.0Z,3,REGULAR,substitution,in,[],1630171,,,1610612739,76,75,2022-01-15T03:07:30Z,4440000,,,0,,SUB in: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,
448,PT03M30.00S,2022-01-15T03:07:52.9Z,3,REGULAR,2pt,Jump Shot,[],1630596,89.43823915900131,16.911764705882355,1610612739,76,75,2022-01-15T03:08:24Z,4450000,-165.0,47.0,1,right,MISS E. Mobley 17' turnaround fadeaway Shot,[1630596],1610612739.0,CLE,turnaround fadeaway,,,Mobley,E. Mobley,,,,,17.19,Missed,,,,,,,,,,,,,,,,,,,
449,PT03M29.00S,2022-01-15T03:07:53.9Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612759,76,75,2022-01-15T03:07:58Z,4460000,,,0,,TEAM defensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,448.0,,,,,,,,,,,,,,,,,,
450,PT03M29.00S,2022-01-15T03:07:57.3Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612759,76,75,2022-01-15T03:07:57Z,4470000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451,PT03M16.00S,2022-01-15T03:08:16.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627749,20.05584756898817,48.03921568627451,1610612759,76,75,2022-01-15T03:08:21Z,4480000,10.0,136.0,1,left,MISS D. Murray 13' pullup Shot,[1627749],1610612759.0,SAS,pullup,,,Murray,D. Murray,,,,,13.64,Missed,,,,,,,,,,,,,,,,,,,
452,PT03M13.00S,2022-01-15T03:08:19.3Z,3,REGULAR,rebound,defensive,[],201567,,,1610612739,76,75,2022-01-15T03:08:21Z,4490000,,,0,,K. Love REBOUND (Off:1 Def:2),[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,451.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
453,PT03M07.00S,2022-01-15T03:08:25.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626224,93.64323258869908,51.71568627450981,1610612739,76,75,2022-01-15T03:08:34Z,4500000,9.0,7.0,1,right,MISS C. Osman Layup - blocked,"[1626224, 1629111]",1610612739.0,CLE,,,,Osman,C. Osman,,,,,1.13,Missed,,,,,,,,,,,,,,,,,Landale,1629111.0,
454,PT03M07.00S,2022-01-15T03:08:25.3Z,3,REGULAR,block,,[],1629111,,,1610612739,76,75,2022-01-15T03:08:28Z,4510000,,,0,,J. Landale BLOCK (1 BLK),[1629111],1610612759.0,SAS,,,,Landale,J. Landale,,,,,,,,,,,,,,,,,,,,,,,,,
455,PT03M03.00S,2022-01-15T03:08:29.3Z,3,REGULAR,rebound,defensive,[],1627749,,,1610612759,76,75,2022-01-15T03:08:34Z,4520000,,,0,,D. Murray REBOUND (Off:2 Def:8),[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,453.0,10.0,8.0,2.0,,,,,,,,,,,,,,,
456,PT03M01.00S,2022-01-15T03:08:31.0Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1627854,6.783837056504599,93.87254901960785,1610612759,79,75,2022-01-15T03:08:39Z,4530000,-219.0,11.0,1,left,B. Forbes 3PT  (13 PTS) (L. Walker IV 5 AST),"[1627854, 1629022]",1610612759.0,SAS,,,,Forbes,B. Forbes,,,,,21.97,Made,,,,,,,,,,13.0,,L. Walker IV,1629022.0,5.0,,,,,
458,PT02M34.00S,2022-01-15T03:08:58.0Z,3,REGULAR,3pt,Jump Shot,[],1626224,69.20170827858082,76.22549019607843,1610612739,79,75,2022-01-15T03:09:03Z,4550000,131.0,237.0,1,right,MISS C. Osman 27' 3PT,[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,27.08,Missed,,,,,,,,,,,,,,,,,,,
459,PT02M31.00S,2022-01-15T03:09:01.0Z,3,REGULAR,rebound,defensive,[],1629111,,,1610612759,79,75,2022-01-15T03:09:03Z,4560000,,,0,,J. Landale REBOUND (Off:0 Def:2),[1629111],1610612759.0,SAS,,,,Landale,J. Landale,,,,,,,458.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
460,PT02M31.00S,2022-01-15T03:09:03.2Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612759,79,75,2022-01-15T03:09:49Z,4570000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
461,PT02M20.00S,2022-01-15T03:09:26.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627749,7.440867279894875,46.81372549019608,1610612759,79,75,2022-01-15T03:09:33Z,4580000,16.0,17.0,1,left,MISS D. Murray Layup,[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,2.36,Missed,,,,,,,,,,,,,,,,,,,
462,PT02M16.00S,2022-01-15T03:09:30.5Z,3,REGULAR,rebound,offensive,[],1628966,,,1610612759,79,75,2022-01-15T03:09:33Z,4590000,,,0,,K. Bates-Diop REBOUND (Off:1 Def:2),[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,,,461.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
463,PT02M16.00S,2022-01-15T03:09:30.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628966,5.590000152587891,50.0,1610612759,79,75,2022-01-15T03:09:30Z,4600000,0.0,0.0,1,left,MISS K. Bates-Diop tip Layup,[1628966],1610612759.0,SAS,tip,,,Bates-Diop,K. Bates-Diop,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
464,PT02M15.00S,2022-01-15T03:09:31.1Z,3,REGULAR,rebound,defensive,[],1629164,,,1610612739,79,75,2022-01-15T03:09:31Z,4610000,,,0,,B. Goodwin REBOUND (Off:0 Def:1),[1629164],1610612739.0,CLE,,,,Goodwin,B. Goodwin,,,,,,,463.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
465,PT02M13.00S,2022-01-15T03:09:32.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630171,93.77463863337714,51.225490196078425,1610612739,79,77,2022-01-15T03:10:24Z,4620000,6.0,6.0,1,right,I. Okoro running finger roll Layup (4 PTS) (B. Goodwin 5 AST),"[1630171, 1629164]",1610612739.0,CLE,running finger roll,,,Okoro,I. Okoro,,,,,0.86,Made,,,,,,,,,,4.0,,B. Goodwin,1629164.0,5.0,,,,,
467,PT01M53.00S,2022-01-15T03:09:53.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627749,5.863994743758213,49.50980392156863,1610612759,81,77,2022-01-15T03:10:47Z,4640000,2.0,3.0,1,left,D. Murray driving Layup (25 PTS),[1627749],1610612759.0,SAS,driving,,,Murray,D. Murray,,,,,0.36,Made,,,,,,,,,,25.0,,,,,,,,,
468,PT01M30.00S,2022-01-15T03:10:16.0Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1630171,93.11760840998686,48.03921568627451,1610612739,81,79,2022-01-15T03:10:21Z,4650000,-10.0,12.0,1,right,I. Okoro driving DUNK (6 PTS),[1630171],1610612739.0,CLE,driving,,,Okoro,I. Okoro,,,,,1.56,Made,,,,,,,,,,6.0,,,,,,,,,
469,PT01M11.00S,2022-01-15T03:10:34.1Z,3,REGULAR,3pt,Jump Shot,[],1629111,4.418528252299605,95.58823529411765,1610612759,81,79,2022-01-15T03:10:39Z,4660000,-228.0,-11.0,1,left,MISS J. Landale 3PT,[1629111],1610612759.0,SAS,,,,Landale,J. Landale,,,,,22.82,Missed,,,,,,,,,,,,,,,,,,,
470,PT01M07.00S,2022-01-15T03:10:38.1Z,3,REGULAR,rebound,defensive,[],201567,,,1610612739,81,79,2022-01-15T03:10:39Z,4670000,,,0,,K. Love REBOUND (Off:1 Def:3),[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,469.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
471,PT00M59.60S,2022-01-15T03:10:46.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630171,93.11760840998686,49.754901960784316,1610612739,81,79,2022-01-15T03:11:27Z,4680000,-1.0,12.0,1,right,MISS I. Okoro driving Layup,[1630171],1610612739.0,CLE,driving,,,Okoro,I. Okoro,,,,,1.23,Missed,,,,,,,,,,,,,,,,,,,
472,PT00M57.80S,2022-01-15T03:10:48.5Z,3,REGULAR,rebound,defensive,[],1629111,,,1610612759,81,79,2022-01-15T03:10:51Z,4690000,,,0,,J. Landale REBOUND (Off:0 Def:3),[1629111],1610612759.0,SAS,,,,Landale,J. Landale,,,,,,,471.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
473,PT00M46.90S,2022-01-15T03:11:00.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628966,7.046649145860711,47.05882352941176,1610612759,83,79,2022-01-15T03:11:09Z,4700000,15.0,14.0,1,left,K. Bates-Diop reverse Layup (4 PTS) (D. Murray 7 AST),"[1628966, 1627749]",1610612759.0,SAS,reverse,,,Bates-Diop,K. Bates-Diop,,,,,2.01,Made,,,,,,,,,,4.0,,D. Murray,1627749.0,7.0,,,,,
475,PT00M46.60S,2022-01-15T03:11:07.3Z,3,REGULAR,stoppage,equipment issue,[],0,,,1610612739,83,79,2022-01-15T03:11:07Z,4720000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
476,PT00M39.20S,2022-01-15T03:11:32.5Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612739,83,79,2022-01-15T03:11:32Z,4730000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
477,PT00M38.40S,2022-01-15T03:11:50.1Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1630596,93.64323258869908,48.77450980392157,1610612739,83,81,2022-01-15T03:12:18Z,4740000,-6.0,7.0,1,right,E. Mobley alley-oop DUNK (15 PTS) (I. Okoro 1 AST),"[1630596, 1630171]",1610612739.0,CLE,alley-oop,,,Mobley,E. Mobley,,,,,0.95,Made,,,,,,,,,,15.0,,I. Okoro,1630171.0,1.0,,,,,
479,PT00M18.40S,2022-01-15T03:12:13.9Z,3,REGULAR,2pt,Jump Shot,[],1629022,23.47240473061761,46.568627450980394,1610612759,83,81,2022-01-15T03:12:25Z,4760000,17.0,168.0,1,left,MISS L. Walker IV 16' pullup Shot,[1629022],1610612759.0,SAS,pullup,,,Walker IV,L. Walker IV,,,,,16.9,Missed,,,,,,,,,,,,,,,,,,,
480,PT00M18.40S,2022-01-15T03:12:13.9Z,3,REGULAR,rebound,offensive,[],1628966,,,1610612759,83,81,2022-01-15T03:12:25Z,4770000,,,0,,K. Bates-Diop REBOUND (Off:2 Def:2),[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,,,479.0,4.0,2.0,2.0,,,,,,,,,,,,,,,
481,PT00M12.80S,2022-01-15T03:12:19.5Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1628966,6.258212877792378,94.11764705882352,1610612759,86,81,2022-01-15T03:12:36Z,4780000,-221.0,6.0,1,left,K. Bates-Diop 3PT  (7 PTS) (B. Forbes 2 AST),"[1628966, 1627854]",1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,22.07,Made,,,,,,,,,,7.0,,B. Forbes,1627854.0,2.0,,,,,
483,PT00M04.20S,2022-01-15T03:12:33.7Z,3,REGULAR,foul,personal,[],1629022,,,1610612739,86,81,2022-01-15T03:12:46Z,4800000,,,0,,L. Walker IV personal FOUL (3 PF),"[1629022, 1629164]",1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,,,,,,,1628485.0,3.0,0.0,Goodwin,1629164.0,,,,,,,,,,
485,PT00M04.20S,2022-01-15T03:12:44.2Z,3,REGULAR,substitution,out,[],1627749,,,1610612739,86,81,2022-01-15T03:13:10Z,4820000,,,0,,SUB out: D. Murray,[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,,,,,,
486,PT00M04.20S,2022-01-15T03:12:44.2Z,3,REGULAR,substitution,out,[],1629111,,,1610612739,86,81,2022-01-15T03:13:10Z,4830000,,,0,,SUB out: J. Landale,[1629111],1610612759.0,SAS,,,,Landale,J. Landale,,,,,,,,,,,,,,,,,,,,,,,,,
487,PT00M04.20S,2022-01-15T03:12:44.2Z,3,REGULAR,substitution,out,[],1627854,,,1610612739,86,81,2022-01-15T03:13:10Z,4840000,,,0,,SUB out: B. Forbes,[1627854],1610612759.0,SAS,,,,Forbes,B. Forbes,,,,,,,,,,,,,,,,,,,,,,,,,
488,PT00M04.20S,2022-01-15T03:12:44.2Z,3,REGULAR,substitution,out,[],1629164,,,1610612739,86,81,2022-01-15T03:13:10Z,4850000,,,0,,SUB out: B. Goodwin,[1629164],1610612739.0,CLE,,,,Goodwin,B. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,
489,PT00M04.20S,2022-01-15T03:12:44.2Z,3,REGULAR,substitution,in,[],1627751,,,1610612739,86,81,2022-01-15T03:13:10Z,4860000,,,0,,SUB in: J. Poeltl,[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,
490,PT00M04.20S,2022-01-15T03:12:44.2Z,3,REGULAR,substitution,in,[],1630563,,,1610612739,86,81,2022-01-15T03:13:10Z,4870000,,,0,,SUB in: J. Primo,[1630563],1610612759.0,SAS,,,,Primo,J. Primo,,,,,,,,,,,,,,,,,,,,,,,,,
491,PT00M04.20S,2022-01-15T03:12:44.2Z,3,REGULAR,substitution,in,[],1630170,,,1610612739,86,81,2022-01-15T03:13:10Z,4880000,,,0,,SUB in: D. Vassell,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,
492,PT00M04.20S,2022-01-15T03:12:44.2Z,3,REGULAR,substitution,in,[],1629636,,,1610612739,86,81,2022-01-15T03:13:10Z,4890000,,,0,,SUB in: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,
493,PT00M00.00S,2022-01-15T03:13:18.1Z,3,REGULAR,3pt,Jump Shot,[],1626224,68.54467805519053,26.96078431372549,1610612739,86,84,2022-01-15T03:13:23Z,4900000,-115.0,243.0,1,right,C. Osman 26' 3PT  (8 PTS) (E. Mobley 3 AST),"[1626224, 1630596]",1610612739.0,CLE,,,,Osman,C. Osman,,,,,26.91,Made,,,,,,,,,,8.0,,E. Mobley,1630596.0,3.0,,,,,
495,PT00M00.00S,2022-01-15T03:13:29.1Z,3,REGULAR,period,end,[],0,,,1610612759,86,84,2022-01-15T03:13:29Z,4920000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
496,PT00M00.00S,2022-01-15T03:13:49.9Z,3,REGULAR,instantreplay,request,[],0,,,1610612759,86,84,2022-01-15T03:13:58Z,4930000,,,0,,,[],,,support,,,,,,,,,,,,,,,202026.0,,,,,,,,,,,,,,End Period - Good Basket
497,PT12M00.00S,2022-01-15T03:15:32.8Z,4,REGULAR,substitution,out,['startperiod'],1627751,,,1610612759,86,84,2022-01-15T03:16:01Z,4940000,,,0,,SUB out: J. Poeltl,[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,
498,PT12M00.00S,2022-01-15T03:15:32.8Z,4,REGULAR,substitution,out,['startperiod'],1630170,,,1610612759,86,84,2022-01-15T03:16:01Z,4950000,,,0,,SUB out: D. Vassell,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,
499,PT12M00.00S,2022-01-15T03:15:32.8Z,4,REGULAR,substitution,out,['startperiod'],201567,,,1610612759,86,84,2022-01-15T03:16:01Z,4960000,,,0,,SUB out: K. Love,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,
500,PT12M00.00S,2022-01-15T03:15:32.8Z,4,REGULAR,substitution,in,['startperiod'],1627854,,,1610612759,86,84,2022-01-15T03:16:01Z,4970000,,,0,,SUB in: B. Forbes,[1627854],1610612759.0,SAS,,,,Forbes,B. Forbes,,,,,,,,,,,,,,,,,,,,,,,,,
501,PT12M00.00S,2022-01-15T03:15:32.8Z,4,REGULAR,substitution,in,['startperiod'],1629111,,,1610612759,86,84,2022-01-15T03:16:01Z,4980000,,,0,,SUB in: J. Landale,[1629111],1610612759.0,SAS,,,,Landale,J. Landale,,,,,,,,,,,,,,,,,,,,,,,,,
502,PT12M00.00S,2022-01-15T03:15:32.8Z,4,REGULAR,substitution,in,['startperiod'],1628374,,,1610612759,86,84,2022-01-15T03:16:01Z,4990000,,,0,,SUB in: L. Markkanen,[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,,
503,PT12M00.00S,2022-01-15T03:16:14.4Z,4,REGULAR,period,start,[],0,,,1610612739,86,84,2022-01-15T03:16:14Z,5000000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
504,PT11M51.00S,2022-01-15T03:16:22.6Z,4,REGULAR,2pt,Jump Shot,[],1629636,77.34888304862024,32.59803921568628,1610612739,86,86,2022-01-15T03:16:30Z,5010000,-87.0,160.0,1,right,D. Garland 18' Jump Shot (20 PTS) (C. Osman 2 AST),"[1629636, 1626224]",1610612739.0,CLE,,,,Garland,D. Garland,,,,,18.25,Made,,,,,,,,,,20.0,,C. Osman,1626224.0,2.0,,,,,
506,PT11M37.00S,2022-01-15T03:16:38.6Z,4,REGULAR,foul,personal,['2freethrow'],1628374,,,1610612759,86,86,2022-01-15T03:16:50Z,5030000,,,0,,L. Markkanen shooting personal FOUL (1 PF) (Landale 2 FT),"[1628374, 1629111]",1610612739.0,CLE,shooting,,,Markkanen,L. Markkanen,,,,,,,,,,,202026.0,1.0,0.0,Landale,1629111.0,,,,,,,,,,
508,PT11M37.00S,2022-01-15T03:17:01.1Z,4,REGULAR,freethrow,1 of 2,[],1629111,,,1610612759,87,86,2022-01-15T03:17:01Z,5050000,,,0,,J. Landale Free Throw 1 of 2 (4 PTS),[1629111],1610612759.0,SAS,,,,Landale,J. Landale,,,,,,Made,,,,,,,,,,4.0,,,,,,,,,
509,PT11M37.00S,2022-01-15T03:17:21.2Z,4,REGULAR,freethrow,2 of 2,[],1629111,,,1610612759,88,86,2022-01-15T03:17:21Z,5060000,,,0,,J. Landale Free Throw 2 of 2 (5 PTS),[1629111],1610612759.0,SAS,,,,Landale,J. Landale,,,,,,Made,,,,,,,,,,5.0,,,,,,,,,
510,PT11M16.00S,2022-01-15T03:17:47.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626224,92.9862023653088,50.245098039215684,1610612739,88,86,2022-01-15T03:22:29Z,5070000,1.0,13.0,1,right,MISS C. Osman cutting Layup,[1626224],1610612739.0,CLE,cutting,,,Osman,C. Osman,,,,,1.35,Missed,,,,,,,,,,,,,,,,,,,
511,PT11M14.00S,2022-01-15T03:17:49.2Z,4,REGULAR,rebound,offensive,[],1628374,,,1610612739,88,86,2022-01-15T03:22:00Z,5080000,,,0,,L. Markkanen REBOUND (Off:1 Def:3),[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,510.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
512,PT11M14.00S,2022-01-15T03:17:54.1Z,4,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1628374,94.40999984741211,50.0,1610612739,88,88,2022-01-15T03:22:22Z,5090000,0.0,0.0,1,right,L. Markkanen tip DUNK (6 PTS),[1628374],1610612739.0,CLE,tip,,,Markkanen,L. Markkanen,,,,,0.0,Made,,,,,,,,,,6.0,,,,,,,,,
513,PT11M05.00S,2022-01-15T03:17:59.0Z,4,REGULAR,foul,personal,[],1626224,,,1610612759,88,88,2022-01-15T03:18:07Z,5100000,,,0,,C. Osman personal FOUL (2 PF),"[1626224, 1627854]",1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,,,,1628485.0,2.0,0.0,Forbes,1627854.0,,,,,,,,,,
515,PT10M55.00S,2022-01-15T03:18:28.2Z,4,REGULAR,turnover,traveling,[],1628966,,,1610612759,88,88,2022-01-15T03:18:40Z,5120000,,,0,,K. Bates-Diop traveling TURNOVER (1 TO),[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,,,,,,,202026.0,,,,,,1.0,,,,,,,,
516,PT10M37.00S,2022-01-15T03:19:03.5Z,4,REGULAR,turnover,out-of-bounds,[],1630171,,,1610612739,88,88,2022-01-15T03:19:19Z,5130000,,,0,,I. Okoro bad pass out-of-bounds TURNOVER (1 TO),[1630171],1610612739.0,CLE,bad pass,,,Okoro,I. Okoro,,,,,,,,,,,1628485.0,,,,,,1.0,,,,,,,,
517,PT10M16.00S,2022-01-15T03:19:40.6Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1628966,6.389618922470433,50.49019607843137,1610612759,90,88,2022-01-15T03:20:08Z,5140000,-2.0,8.0,1,left,K. Bates-Diop driving DUNK (9 PTS) (J. Landale 2 AST),"[1628966, 1629111]",1610612759.0,SAS,driving,,,Bates-Diop,K. Bates-Diop,,,,,0.8,Made,,,,,,,,,,9.0,,J. Landale,1629111.0,2.0,,,,,
519,PT09M58.00S,2022-01-15T03:19:58.5Z,4,REGULAR,2pt,Jump Shot,[],1629636,78.79434954007884,25.0,1610612739,90,90,2022-01-15T03:20:14Z,5160000,-125.0,147.0,1,right,D. Garland 19' pullup Jump Shot (22 PTS),[1629636],1610612739.0,CLE,pullup,,,Garland,D. Garland,,,,,19.28,Made,,,,,,,,,,22.0,,,,,,,,,
520,PT09M45.00S,2022-01-15T03:20:11.6Z,4,REGULAR,2pt,Jump Shot,[],1627854,21.23850197109067,27.205882352941174,1610612759,92,90,2022-01-15T03:20:21Z,5170000,114.0,147.0,1,left,B. Forbes 18' pullup Jump Shot (15 PTS),[1627854],1610612759.0,SAS,pullup,,,Forbes,B. Forbes,,,,,18.61,Made,,,,,,,,,,15.0,,,,,,,,,
521,PT09M29.00S,2022-01-15T03:20:27.3Z,4,REGULAR,2pt,Jump Shot,[],1629636,76.95466491458606,24.509803921568626,1610612739,92,92,2022-01-15T03:20:31Z,5180000,-127.0,164.0,1,right,D. Garland 20' pullup Jump Shot (24 PTS),[1629636],1610612739.0,CLE,pullup,,,Garland,D. Garland,,,,,20.78,Made,,,,,,,,,,24.0,,,,,,,,,
522,PT09M15.00S,2022-01-15T03:20:41.2Z,4,REGULAR,turnover,bad pass,[],1630563,,,1610612759,92,92,2022-01-15T03:20:50Z,5190000,,,0,,J. Primo bad pass TURNOVER (2 TO),"[1630563, 1626224]",1610612759.0,SAS,,,,Primo,J. Primo,,,,,,,,,,,,,,,,,2.0,,,,Osman,1626224.0,,,
523,PT09M15.00S,2022-01-15T03:20:41.2Z,4,REGULAR,steal,,[],1626224,,,1610612739,92,92,2022-01-15T03:20:43Z,5200000,,,0,,C. Osman STEAL (1 STL),[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,,,,,,,,,,,,,,,,,,
524,PT09M13.00S,2022-01-15T03:20:48.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak', 'defensivegoaltending']",1626224,93.77463863337714,48.03921568627451,1610612739,92,94,2022-01-15T03:21:13Z,5210000,-10.0,6.0,1,right,C. Osman running finger roll Layup (10 PTS),[1626224],1610612739.0,CLE,running finger roll,,,Osman,C. Osman,,,,,1.15,Made,,,,,,,,,,10.0,,,,,,,,,
525,PT09M13.00S,2022-01-15T03:20:53.9Z,4,REGULAR,violation,defensive goaltending,[],1629111,,,1610612739,92,94,2022-01-15T03:21:13Z,5220000,,,0,,J. Landale defensive goaltending VIOLATION,[1629111],1610612759.0,SAS,,,,Landale,J. Landale,,,,,,,,,,,201638.0,,,,,,,,,,,,,,
526,PT09M07.00S,2022-01-15T03:21:24.2Z,4,REGULAR,turnover,lost ball,[],1630563,,,1610612759,92,94,2022-01-15T03:21:33Z,5230000,,,0,,J. Primo lost ball TURNOVER (3 TO),[1630563],1610612759.0,SAS,,,,Primo,J. Primo,,,,,,,,,,,,,,,,,3.0,,,,,,,,
528,PT09M07.00S,2022-01-15T03:21:28.1Z,4,REGULAR,foul,personal,[],1630563,,,1610612739,92,94,2022-01-15T03:26:10Z,5250000,,,0,,J. Primo loose ball personal FOUL (2 PF),"[1630563, 1629636]",1610612759.0,SAS,loose ball,,,Primo,J. Primo,,,,,,,,,,,1628485.0,2.0,0.0,Garland,1629636.0,,,,,,,,,,
530,PT09M07.00S,2022-01-15T03:21:33.2Z,4,REGULAR,substitution,out,[],1630563,,,1610612739,92,94,2022-01-15T03:21:48Z,5270000,,,0,,SUB out: J. Primo,[1630563],1610612759.0,SAS,,,,Primo,J. Primo,,,,,,,,,,,,,,,,,,,,,,,,,
531,PT09M07.00S,2022-01-15T03:21:33.2Z,4,REGULAR,substitution,out,[],1627854,,,1610612739,92,94,2022-01-15T03:21:48Z,5280000,,,0,,SUB out: B. Forbes,[1627854],1610612759.0,SAS,,,,Forbes,B. Forbes,,,,,,,,,,,,,,,,,,,,,,,,,
532,PT09M07.00S,2022-01-15T03:21:33.2Z,4,REGULAR,substitution,out,[],1629111,,,1610612739,92,94,2022-01-15T03:21:48Z,5290000,,,0,,SUB out: J. Landale,[1629111],1610612759.0,SAS,,,,Landale,J. Landale,,,,,,,,,,,,,,,,,,,,,,,,,
533,PT09M07.00S,2022-01-15T03:21:33.2Z,4,REGULAR,substitution,out,[],1630171,,,1610612739,92,94,2022-01-15T03:21:48Z,5300000,,,0,,SUB out: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,
534,PT09M07.00S,2022-01-15T03:21:33.2Z,4,REGULAR,substitution,in,[],203926,,,1610612739,92,94,2022-01-15T03:21:48Z,5310000,,,0,,SUB in: D. McDermott,[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,,,,,,,,,,,,,,,,,,,,,
535,PT09M07.00S,2022-01-15T03:21:33.2Z,4,REGULAR,substitution,in,[],1630170,,,1610612739,92,94,2022-01-15T03:21:48Z,5320000,,,0,,SUB in: D. Vassell,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,
