actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,shotActionNumber,pointsTotal,shotDistance,blockPlayerName,blockPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,value
630,PT05M07.00S,2021-10-21T02:44:04.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630200,16.245072273324574,34.80392156862745,1610612759,109,84,2021-10-21T02:44:09Z,6200000,76.0,100.0,1,left,T. Jones 12' floating Jump Shot (4 PTS),[1630200],1610612759.0,SAS,floating,,,Jones,T. Jones,,,,,,,,,,Made,,4.0,12.58,,,,,,,,,,,,
631,PT04M54.00S,2021-10-21T02:44:18.0Z,4,REGULAR,3pt,Jump Shot,[],1630591,69.07030223390277,26.96078431372549,1610612753,109,84,2021-10-21T02:44:23Z,6210000,-115.0,238.0,1,right,MISS J. Suggs 26' 3PT,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,Missed,,,26.46,,,,,,,,,,,,
632,PT04M54.00S,2021-10-21T02:44:18.0Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612759,109,84,2021-10-21T02:44:23Z,6220000,,,0,,TEAM defensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,,,,,631.0,,,,,,,,,,,,,,
633,PT04M54.00S,2021-10-21T02:44:22.2Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612759,109,84,2021-10-21T02:44:22Z,6230000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
634,PT04M54.00S,2021-10-21T02:44:23.0Z,4,REGULAR,substitution,out,[],1629640,,,1610612759,109,84,2021-10-21T02:44:53Z,6240000,,,0,,SUB out: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
635,PT04M54.00S,2021-10-21T02:44:23.0Z,4,REGULAR,substitution,out,[],1628401,,,1610612759,109,84,2021-10-21T02:44:53Z,6250000,,,0,,SUB out: D. White,[1628401],1610612759.0,SAS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,
636,PT04M54.00S,2021-10-21T02:44:23.0Z,4,REGULAR,substitution,out,[],1629649,,,1610612759,109,84,2021-10-21T02:44:53Z,6260000,,,0,,SUB out: I. Brazdeikis,[1629649],1610612753.0,ORL,,,,Brazdeikis,I. Brazdeikis,,,,,,,,,,,,,,,,,,,,,,,,,
637,PT04M54.00S,2021-10-21T02:44:23.0Z,4,REGULAR,substitution,in,[],1628966,,,1610612759,109,84,2021-10-21T02:44:53Z,6270000,,,0,,SUB in: K. Bates-Diop,[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,,,,,,,,,,,,,,,,,,,,,
638,PT04M54.00S,2021-10-21T02:44:23.0Z,4,REGULAR,substitution,in,[],1630563,,,1610612759,109,84,2021-10-21T02:44:53Z,6280000,,,0,,SUB in: J. Primo,[1630563],1610612759.0,SAS,,,,Primo,J. Primo,,,,,,,,,,,,,,,,,,,,,,,,,
639,PT04M54.00S,2021-10-21T02:44:23.0Z,4,REGULAR,substitution,in,[],1630181,,,1610612759,109,84,2021-10-21T02:44:53Z,6290000,,,0,,SUB in: R. Hampton,[1630181],1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,,,,,,,,,,,,,,,,,,,,,
640,PT04M39.00S,2021-10-21T02:45:13.9Z,4,REGULAR,3pt,Jump Shot,[],1629022,27.94021024967148,19.11764705882353,1610612759,112,84,2021-10-21T02:45:18Z,6300000,154.0,210.0,1,left,L. Walker IV 26' 3PT  (17 PTS) (T. Jones 1 AST),"[1629022, 1630200]",1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,,,,,,Made,,17.0,26.07,,,,,,T. Jones,1630200.0,1.0,,,,
642,PT04M24.00S,2021-10-21T02:45:40.0Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629022,,,1610612753,112,84,2021-10-21T02:46:08Z,6320000,,,0,,L. Walker IV take personal FOUL (4 PF) (Wagner 2 FT),"[1629022, 1629021]",1610612759.0,SAS,take,,,Walker IV,L. Walker IV,,,,,202049.0,4.0,0.0,Wagner,1629021.0,,,,,,,,,,,,,,,,
644,PT04M24.00S,2021-10-21T02:45:55.6Z,4,REGULAR,substitution,out,[],1629022,,,1610612753,112,84,2021-10-21T02:46:07Z,6340000,,,0,,SUB out: L. Walker IV,[1629022],1610612759.0,SAS,,,,Walker IV,L. Walker IV,,,,,,,,,,,,,,,,,,,,,,,,,
645,PT04M24.00S,2021-10-21T02:45:55.6Z,4,REGULAR,substitution,out,[],1627751,,,1610612753,112,84,2021-10-21T02:46:07Z,6350000,,,0,,SUB out: J. Poeltl,[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,
646,PT04M24.00S,2021-10-21T02:45:55.6Z,4,REGULAR,substitution,in,[],1629111,,,1610612753,112,84,2021-10-21T02:46:07Z,6360000,,,0,,SUB in: J. Landale,[1629111],1610612759.0,SAS,,,,Landale,J. Landale,,,,,,,,,,,,,,,,,,,,,,,,,
647,PT04M24.00S,2021-10-21T02:45:55.6Z,4,REGULAR,substitution,in,[],1630170,,,1610612753,112,84,2021-10-21T02:46:07Z,6370000,,,0,,SUB in: D. Vassell,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,
648,PT04M24.00S,2021-10-21T02:46:13.1Z,4,REGULAR,freethrow,1 of 2,[],1629021,,,1610612753,112,85,2021-10-21T02:46:13Z,6380000,,,0,,M. Wagner Free Throw 1 of 2 (4 PTS),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,Made,,4.0,,,,,,,,,,,,,
649,PT04M24.00S,2021-10-21T02:46:21.7Z,4,REGULAR,freethrow,2 of 2,[],1629021,,,1610612753,112,86,2021-10-21T02:46:21Z,6390000,,,0,,M. Wagner Free Throw 2 of 2 (5 PTS),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,Made,,5.0,,,,,,,,,,,,,
650,PT04M10.00S,2021-10-21T02:46:36.3Z,4,REGULAR,2pt,Jump Shot,[],1630170,21.107095926412615,49.50980392156863,1610612759,112,86,2021-10-21T02:46:40Z,6400000,2.0,146.0,1,left,MISS D. Vassell 14' pullup Shot,[1630170],1610612759.0,SAS,pullup,,,Vassell,D. Vassell,,,,,,,,,,Missed,,,14.59,,,,,,,,,,,,
651,PT04M08.00S,2021-10-21T02:46:38.3Z,4,REGULAR,rebound,defensive,[],1630181,,,1610612753,112,86,2021-10-21T02:46:40Z,6410000,,,0,,R. Hampton REBOUND (Off:0 Def:6),[1630181],1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,,,,,,,650.0,,,,,6.0,6.0,0.0,,,,,,,
652,PT03M55.00S,2021-10-21T02:46:53.7Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630170,,,1610612753,112,86,2021-10-21T02:47:02Z,6420000,,,0,,D. Vassell shooting personal FOUL (2 PF) (Bamba 2 FT),"[1630170, 1628964]",1610612759.0,SAS,shooting,,,Vassell,D. Vassell,,,,,1628954.0,2.0,0.0,Bamba,1628964.0,,,,,,,,,,,,,,,,
654,PT03M55.00S,2021-10-21T02:47:20.4Z,4,REGULAR,freethrow,1 of 2,[],1628964,,,1610612753,112,87,2021-10-21T02:47:20Z,6440000,,,0,,M. Bamba Free Throw 1 of 2 (17 PTS),[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,,Made,,17.0,,,,,,,,,,,,,
655,PT03M55.00S,2021-10-21T02:47:39.6Z,4,REGULAR,freethrow,2 of 2,[],1628964,,,1610612753,112,88,2021-10-21T02:47:39Z,6450000,,,0,,M. Bamba Free Throw 2 of 2 (18 PTS),[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,,Made,,18.0,,,,,,,,,,,,,
656,PT03M41.00S,2021-10-21T02:47:54.2Z,4,REGULAR,turnover,bad pass,[],1628966,,,1610612759,112,88,2021-10-21T02:48:00Z,6460000,,,0,,K. Bates-Diop bad pass TURNOVER (1 TO),"[1628966, 1630181]",1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,,,,,,,,,,,,,,,,,,1.0,Hampton,1630181.0,
657,PT03M41.00S,2021-10-21T02:47:54.2Z,4,REGULAR,steal,,[],1630181,,,1610612753,112,88,2021-10-21T02:47:57Z,6470000,,,0,,R. Hampton STEAL (1 STL),[1630181],1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,,,,,,,,,,,,,,,,,,,,,
658,PT03M37.00S,2021-10-21T02:47:58.1Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630181,94.1688567674113,45.34313725490196,1610612753,112,88,2021-10-21T02:48:33Z,6480000,-23.0,2.0,1,right,MISS R. Hampton DUNK,[1630181],1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,,,,,,Missed,,,2.34,,,,,,,,,,,,
659,PT03M29.00S,2021-10-21T02:48:06.1Z,4,REGULAR,rebound,offensive,[],1629021,,,1610612753,112,88,2021-10-21T02:48:06Z,6490000,,,0,,M. Wagner REBOUND (Off:2 Def:2),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,,658.0,,,,,4.0,2.0,2.0,,,,,,,
660,PT03M29.00S,2021-10-21T02:48:06.1Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', '2ndchance']",1629021,94.40999984741211,50.0,1610612753,112,90,2021-10-21T02:48:06Z,6500000,0.0,0.0,1,right,M. Wagner tip DUNK (7 PTS),[1629021],1610612753.0,ORL,tip,,,Wagner,M. Wagner,,,,,,,,,,Made,,7.0,0.0,,,,,,,,,,,,
661,PT03M24.00S,2021-10-21T02:48:11.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630170,12.828515111695138,48.28431372549019,1610612759,112,90,2021-10-21T02:48:23Z,6510000,9.0,68.0,1,left,MISS D. Vassell 6' pullup Shot,[1630170],1610612759.0,SAS,pullup,,,Vassell,D. Vassell,,,,,,,,,,Missed,,,6.86,,,,,,,,,,,,
662,PT03M21.00S,2021-10-21T02:48:13.4Z,4,REGULAR,rebound,defensive,[],1629021,,,1610612753,112,90,2021-10-21T02:48:13Z,6520000,,,0,,M. Wagner REBOUND (Off:2 Def:3),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,,661.0,,,,,5.0,3.0,2.0,,,,,,,
663,PT03M07.00S,2021-10-21T02:48:33.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630591,92.9862023653088,51.71568627450981,1610612753,112,92,2021-10-21T02:48:43Z,6530000,9.0,13.0,1,right,J. Suggs driving Layup (9 PTS),[1630591],1610612753.0,ORL,driving,,,Suggs,J. Suggs,,,,,,,,,,Made,,9.0,1.59,,,,,,,,,,,,
664,PT03M07.00S,2021-10-21T02:48:36.7Z,4,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1628966,,,1610612753,112,92,2021-10-21T02:48:49Z,6540000,,,0,,K. Bates-Diop shooting personal FOUL (2 PF) (Suggs 1 FT),"[1628966, 1630591]",1610612759.0,SAS,shooting,,,Bates-Diop,K. Bates-Diop,,,,,1151.0,2.0,0.0,Suggs,1630591.0,,,,,,,,,,,,,,,,
666,PT03M07.00S,2021-10-21T02:48:52.0Z,4,REGULAR,freethrow,1 of 1,[],1630591,,,1610612753,112,93,2021-10-21T02:48:52Z,6560000,,,0,,J. Suggs Free Throw 1 of 1 (10 PTS),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,Made,,10.0,,,,,,,,,,,,,
667,PT02M56.00S,2021-10-21T02:49:08.5Z,4,REGULAR,foul,personal,['2freethrow'],1628964,,,1610612759,112,93,2021-10-21T02:49:13Z,6570000,,,0,,M. Bamba shooting personal FOUL (5 PF) (Landale 2 FT),"[1628964, 1629111]",1610612753.0,ORL,shooting,,,Bamba,M. Bamba,,,,,1151.0,5.0,0.0,Landale,1629111.0,,,,,,,,,,,,,,,,
669,PT02M56.00S,2021-10-21T02:49:32.5Z,4,REGULAR,freethrow,1 of 2,[],1629111,,,1610612759,113,93,2021-10-21T02:49:45Z,6590000,,,0,,J. Landale Free Throw 1 of 2 (1 PTS),[1629111],1610612759.0,SAS,,,,Landale,J. Landale,,,,,,,,,,Made,,1.0,,,,,,,,,,,,,
670,PT02M56.00S,2021-10-21T02:49:32.5Z,4,REGULAR,freethrow,2 of 2,[],1629111,,,1610612759,113,93,2021-10-21T02:49:45Z,6600000,,,0,,MISS J. Landale Free Throw 2 of 2,[1629111],1610612759.0,SAS,,,,Landale,J. Landale,,,,,,,,,,Missed,,,,,,,,,,,,,,,
671,PT02M54.00S,2021-10-21T02:49:34.5Z,4,REGULAR,rebound,defensive,[],1629021,,,1610612753,113,93,2021-10-21T02:49:45Z,6610000,,,0,,M. Wagner REBOUND (Off:2 Def:4),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,,670.0,,,,,6.0,4.0,2.0,,,,,,,
672,PT02M44.00S,2021-10-21T02:49:53.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630591,93.38042049934296,45.34313725490196,1610612753,113,93,2021-10-21T02:50:01Z,6620000,-23.0,10.0,1,right,MISS J. Suggs driving Layup,[1630591],1610612753.0,ORL,driving,,,Suggs,J. Suggs,,,,,,,,,,Missed,,,2.52,,,,,,,,,,,,
673,PT02M42.00S,2021-10-21T02:49:55.1Z,4,REGULAR,rebound,defensive,[],1628966,,,1610612759,113,93,2021-10-21T02:50:01Z,6630000,,,0,,K. Bates-Diop REBOUND (Off:0 Def:1),[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,,,,,,,672.0,,,,,1.0,1.0,0.0,,,,,,,
674,PT02M37.00S,2021-10-21T02:50:00.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628966,5.732588699080158,46.81372549019608,1610612759,115,93,2021-10-21T02:50:09Z,6640000,16.0,1.0,1,left,K. Bates-Diop driving Layup (2 PTS),[1628966],1610612759.0,SAS,driving,,,Bates-Diop,K. Bates-Diop,,,,,,,,,,Made,,2.0,1.6,,,,,,,,,,,,
675,PT02M18.00S,2021-10-21T02:50:18.1Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1630532,92.9862023653088,51.470588235294116,1610612753,115,95,2021-10-21T02:50:23Z,6650000,7.0,13.0,1,right,F. Wagner driving DUNK (10 PTS) (R. Hampton 3 AST),"[1630532, 1630181]",1610612753.0,ORL,driving,,,Wagner,F. Wagner,,,,,,,,,,Made,,10.0,1.53,,,,,,R. Hampton,1630181.0,3.0,,,,
676,PT02M12.00S,2021-10-21T02:50:26.4Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1630563,27.54599211563732,15.686274509803921,1610612759,118,95,2021-10-21T02:50:33Z,6660000,172.0,206.0,1,left,J. Primo 26' 3PT pullup (3 PTS) (D. Vassell 4 AST),"[1630563, 1630170]",1610612759.0,SAS,pullup,,,Primo,J. Primo,,,,,,,,,,Made,,3.0,26.84,,,,,,D. Vassell,1630170.0,4.0,,,,
678,PT02M03.00S,2021-10-21T02:50:43.3Z,4,REGULAR,timeout,full,['team'],0,,,1610612753,118,95,2021-10-21T02:50:43Z,6680000,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
698,PT02M03.00S,2021-10-21T02:51:38.6Z,4,REGULAR,substitution,out,[],1630591,,,1610612753,118,95,2021-10-21T02:54:32Z,6685000,,,0,,SUB out: J. Suggs,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,,
699,PT02M03.00S,2021-10-21T02:51:38.6Z,4,REGULAR,substitution,in,[],1630175,,,1610612753,118,95,2021-10-21T02:54:32Z,6687500,,,0,,SUB in: C. Anthony,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,
680,PT01M44.00S,2021-10-21T02:52:34.0Z,4,REGULAR,3pt,Jump Shot,[],1630181,66.04796320630749,26.96078431372549,1610612753,118,95,2021-10-21T02:52:38Z,6690000,-115.0,267.0,1,right,MISS R. Hampton 29' pullup 3PT,[1630181],1610612753.0,ORL,pullup,,,Hampton,R. Hampton,,,,,,,,,,Missed,,,29.04,,,,,,,,,,,,
681,PT01M40.00S,2021-10-21T02:52:37.2Z,4,REGULAR,rebound,defensive,[],1630170,,,1610612759,118,95,2021-10-21T02:52:37Z,6700000,,,0,,D. Vassell REBOUND (Off:0 Def:1),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,680.0,,,,,1.0,1.0,0.0,,,,,,,
682,PT01M27.00S,2021-10-21T02:52:52.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628966,6.1268068331143235,44.36274509803921,1610612759,120,95,2021-10-21T02:52:58Z,6710000,28.0,5.0,1,left,K. Bates-Diop reverse Layup (4 PTS) (J. Landale 1 AST),"[1628966, 1629111]",1610612759.0,SAS,reverse,,,Bates-Diop,K. Bates-Diop,,,,,,,,,,Made,,4.0,2.87,,,,,,J. Landale,1629111.0,1.0,,,,
684,PT01M12.00S,2021-10-21T02:53:10.6Z,4,REGULAR,3pt,Jump Shot,[],1630175,92.9862023653088,2.941176470588235,1610612753,120,95,2021-10-21T02:53:25Z,6730000,-235.0,13.0,1,right,MISS C. Anthony 3PT,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,Missed,,,23.57,,,,,,,,,,,,
685,PT01M12.00S,2021-10-21T02:53:10.6Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612759,120,95,2021-10-21T02:53:25Z,6740000,,,0,,TEAM defensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,,,,,684.0,,,,,,,,,,,,,,
686,PT01M11.00S,2021-10-21T02:53:22.5Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612759,120,95,2021-10-21T02:53:22Z,6750000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
687,PT00M56.50S,2021-10-21T02:53:36.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630200,6.652431011826544,63.48039215686274,1610612759,120,95,2021-10-21T02:53:40Z,6760000,-67.0,10.0,1,left,MISS T. Jones 6' floating Shot,[1630200],1610612759.0,SAS,floating,,,Jones,T. Jones,,,,,,,,,,Missed,,,6.81,,,,,,,,,,,,
688,PT00M54.10S,2021-10-21T02:53:38.9Z,4,REGULAR,rebound,offensive,[],1629111,,,1610612759,120,95,2021-10-21T02:53:38Z,6770000,,,0,,J. Landale REBOUND (Off:1 Def:0),[1629111],1610612759.0,SAS,,,,Landale,J. Landale,,,,,,,,,,,687.0,,,,,1.0,0.0,1.0,,,,,,,
689,PT00M53.30S,2021-10-21T02:53:39.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629111,6.258212877792378,46.568627450980394,1610612759,120,95,2021-10-21T02:53:44Z,6780000,17.0,6.0,1,left,MISS J. Landale Layup - blocked,"[1629111, 1630532]",1610612759.0,SAS,,,,Landale,J. Landale,,,,,,,,,,Missed,,,1.83,Wagner,1630532.0,,,,,,,,,,
690,PT00M53.30S,2021-10-21T02:53:39.7Z,4,REGULAR,block,,[],1630532,,,1610612759,120,95,2021-10-21T02:53:42Z,6790000,,,0,,F. Wagner BLOCK (2 BLK),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,
691,PT00M49.00S,2021-10-21T02:53:44.0Z,4,REGULAR,rebound,defensive,[],1630181,,,1610612753,120,95,2021-10-21T02:53:44Z,6800000,,,0,,R. Hampton REBOUND (Off:0 Def:7),[1630181],1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,,,,,,,689.0,,,,,7.0,7.0,0.0,,,,,,,
692,PT00M43.60S,2021-10-21T02:53:49.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630181,94.30026281208936,52.69607843137255,1610612753,120,95,2021-10-21T02:53:58Z,6810000,13.0,1.0,1,right,MISS R. Hampton reverse Layup - blocked,"[1630181, 1629111]",1610612753.0,ORL,reverse,,,Hampton,R. Hampton,,,,,,,,,,Missed,,,1.35,Landale,1629111.0,,,,,,,,,,
693,PT00M43.60S,2021-10-21T02:53:49.6Z,4,REGULAR,block,,[],1629111,,,1610612753,120,95,2021-10-21T02:53:52Z,6820000,,,0,,J. Landale BLOCK (1 BLK),[1629111],1610612759.0,SAS,,,,Landale,J. Landale,,,,,,,,,,,,,,,,,,,,,,,,,
694,PT00M39.80S,2021-10-21T02:53:53.4Z,4,REGULAR,rebound,defensive,[],1630170,,,1610612759,120,95,2021-10-21T02:53:58Z,6830000,,,0,,D. Vassell REBOUND (Off:0 Def:2),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,692.0,,,,,2.0,2.0,0.0,,,,,,,
695,PT00M37.40S,2021-10-21T02:53:57.5Z,4,REGULAR,3pt,Jump Shot,[],1628966,23.340998685939553,12.5,1610612759,123,95,2021-10-21T02:54:04Z,6840000,188.0,167.0,1,left,K. Bates-Diop 25' 3PT  (7 PTS) (D. Vassell 5 AST),"[1628966, 1630170]",1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,,,,,,Made,,7.0,25.1,,,,,,D. Vassell,1630170.0,5.0,,,,
697,PT00M22.80S,2021-10-21T02:54:17.0Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612753,123,95,2021-10-21T02:54:17Z,6860000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
700,PT00M14.80S,2021-10-21T02:54:44.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630532,90.3580814717477,55.63725490196079,1610612753,123,97,2021-10-21T02:54:49Z,6870000,28.0,38.0,1,right,F. Wagner Layup (12 PTS),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,Made,,12.0,4.74,,,,,,,,,,,,
701,PT00M00.00S,2021-10-21T02:55:04.5Z,4,REGULAR,period,end,[],0,,,1610612759,123,97,2021-10-21T02:55:04Z,6880000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
702,PT00M00.00S,2021-10-21T02:55:07.3Z,4,REGULAR,game,end,[],0,,,0,123,97,2021-10-21T02:55:07Z,6890000,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
