actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
625,PT05M30.00S,2022-03-01T03:06:21.0Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612758,103,114,2022-03-01T03:06:21Z,6200000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
626,PT05M30.00S,2022-03-01T03:06:21.6Z,4,REGULAR,substitution,out,[],1630177,,,1610612758,103,114,2022-03-01T03:06:26Z,6210000,,,0,,SUB out: T. Maledon,[1630177],1610612760.0,OKC,,,,Maledon,T. Maledon,,,,,,,,,,,,,,,,,,,,,,,,
627,PT05M30.00S,2022-03-01T03:06:21.6Z,4,REGULAR,substitution,out,[],1627745,,,1610612758,103,114,2022-03-01T03:06:26Z,6220000,,,0,,SUB out: D. Jones,[1627745],1610612758.0,SAC,,,,Jones,D. Jones,,,,,,,,,,,,,,,,,,,,,,,,
628,PT05M30.00S,2022-03-01T03:06:21.6Z,4,REGULAR,substitution,in,[],1628983,,,1610612758,103,114,2022-03-01T03:06:26Z,6230000,,,0,,SUB in: S. Gilgeous-Alexander,[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,,,,,,,
629,PT05M30.00S,2022-03-01T03:06:21.6Z,4,REGULAR,substitution,in,[],1627734,,,1610612758,103,114,2022-03-01T03:06:26Z,6240000,,,0,,SUB in: D. Sabonis,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,
630,PT05M18.00S,2022-03-01T03:06:56.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626168,8.623521681997373,52.94117647058824,1610612758,103,116,2022-03-01T03:07:01Z,6250000,-15.0,29.0,1,left,T. Lyles driving Layup (21 PTS),[1626168],1610612758.0,SAC,driving,,,Lyles,T. Lyles,,,,,3.22,Made,21.0,,,,,,,,,,,,,,,,,
631,PT05M18.00S,2022-03-01T03:06:58.4Z,4,REGULAR,foul,personal,['1freethrow'],1629676,,,1610612758,103,116,2022-03-01T03:07:04Z,6260000,,,0,,I. Roby shooting personal FOUL (5 PF) (Lyles 1 FT),"[1629676, 1626168]",1610612760.0,OKC,shooting,,,Roby,I. Roby,,,,,,,,,,,,,,2714.0,5.0,0.0,Lyles,1626168.0,,,,,,
633,PT05M18.00S,2022-03-01T03:07:15.1Z,4,REGULAR,substitution,out,[],1630197,,,1610612758,103,116,2022-03-01T03:07:49Z,6280000,,,0,,SUB out: A. Pokusevski,[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,,,,,,,,,,,,,,,,,,
634,PT05M18.00S,2022-03-01T03:07:15.1Z,4,REGULAR,substitution,in,[],1630249,,,1610612758,103,116,2022-03-01T03:07:49Z,6290000,,,0,,SUB in: V. Krejci,[1630249],1610612760.0,OKC,,,,Krejci,V. Krejci,,,,,,,,,,,,,,,,,,,,,,,,
635,PT05M18.00S,2022-03-01T03:07:36.6Z,4,REGULAR,freethrow,1 of 1,[],1626168,,,1610612758,103,117,2022-03-01T03:07:36Z,6300000,,,0,,T. Lyles Free Throw 1 of 1 (22 PTS),[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,,Made,22.0,,,,,,,,,,,,,,,,,
639,PT05M08.00S,2022-03-01T03:07:49.4Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203200,,,1610612760,103,117,2022-03-01T03:07:55Z,6310000,,,0,,J. Holiday personal FOUL (4 PF) (Gilgeous-Alexander 2 FT),"[203200, 1628983]",1610612758.0,SAC,,,,Holiday,J. Holiday,,,,,,,,,,,,,,1628951.0,4.0,0.0,Gilgeous-Alexander,1628983.0,,,,,,
641,PT05M08.00S,2022-03-01T03:08:10.6Z,4,REGULAR,freethrow,1 of 2,[],1628983,,,1610612760,104,117,2022-03-01T03:08:10Z,6330000,,,0,,S. Gilgeous-Alexander Free Throw 1 of 2 (31 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,Made,31.0,,,,,,,,,,,,,,,,,
642,PT05M08.00S,2022-03-01T03:08:27.1Z,4,REGULAR,freethrow,2 of 2,[],1628983,,,1610612760,105,117,2022-03-01T03:08:27Z,6340000,,,0,,S. Gilgeous-Alexander Free Throw 2 of 2 (32 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,Made,32.0,,,,,,,,,,,,,,,,,
643,PT04M47.00S,2022-03-01T03:08:44.4Z,4,REGULAR,2pt,Jump Shot,[],1628368,12.040078843626807,69.85294117647058,1610612758,105,117,2022-03-01T03:08:48Z,6350000,-99.0,61.0,1,left,MISS D. Fox 11' turnaround Shot,[1628368],1610612758.0,SAC,turnaround,,,Fox,D. Fox,,,,,11.64,Missed,,,,,,,,,,,,,,,,,,
644,PT04M45.00S,2022-03-01T03:08:46.4Z,4,REGULAR,rebound,defensive,[],1628983,,,1610612760,105,117,2022-03-01T03:08:48Z,6360000,,,0,,S. Gilgeous-Alexander REBOUND (Off:1 Def:5),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,,643.0,6.0,5.0,1.0,,
645,PT04M39.00S,2022-03-01T03:08:54.0Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628978,,,1610612760,105,117,2022-03-01T03:09:02Z,6370000,,,0,,D. DiVincenzo personal FOUL (3 PF) (Gilgeous-Alexander 2 FT),"[1628978, 1628983]",1610612758.0,SAC,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,1627962.0,3.0,0.0,Gilgeous-Alexander,1628983.0,,,,,,
647,PT04M39.00S,2022-03-01T03:09:19.6Z,4,REGULAR,freethrow,1 of 2,[],1628983,,,1610612760,106,117,2022-03-01T03:09:19Z,6390000,,,0,,S. Gilgeous-Alexander Free Throw 1 of 2 (33 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,Made,33.0,,,,,,,,,,,,,,,,,
648,PT04M39.00S,2022-03-01T03:09:22.4Z,4,REGULAR,timeout,full,['team'],0,,,1610612760,106,117,2022-03-01T03:09:22Z,6400000,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
649,PT04M39.00S,2022-03-01T03:11:34.3Z,4,REGULAR,substitution,out,[],203200,,,1610612760,106,117,2022-03-01T03:11:58Z,6410000,,,0,,SUB out: J. Holiday,[203200],1610612758.0,SAC,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,
650,PT04M39.00S,2022-03-01T03:11:34.3Z,4,REGULAR,substitution,in,[],203084,,,1610612760,106,117,2022-03-01T03:11:58Z,6420000,,,0,,SUB in: H. Barnes,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,
651,PT04M39.00S,2022-03-01T03:12:16.3Z,4,REGULAR,freethrow,2 of 2,[],1628983,,,1610612760,107,117,2022-03-01T03:12:16Z,6430000,,,0,,S. Gilgeous-Alexander Free Throw 2 of 2 (34 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,Made,34.0,,,,,,,,,,,,,,,,,
652,PT04M27.00S,2022-03-01T03:12:29.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628368,8.229303547963205,44.85294117647059,1610612758,107,119,2022-03-01T03:12:34Z,6440000,26.0,25.0,1,left,D. Fox cutting Layup (24 PTS) (D. Sabonis 6 AST),"[1628368, 1627734]",1610612758.0,SAC,cutting,,,Fox,D. Fox,,,,,3.58,Made,24.0,D. Sabonis,1627734.0,6.0,,,,,,,,,,,,,,
654,PT04M08.00S,2022-03-01T03:12:48.5Z,4,REGULAR,3pt,Jump Shot,[],1630249,92.72339027595268,96.07843137254902,1610612760,107,119,2022-03-01T03:12:52Z,6460000,230.0,16.0,1,right,MISS V. Krejci 3PT,[1630249],1610612760.0,OKC,,,,Krejci,V. Krejci,,,,,23.09,Missed,,,,,,,,,,,,,,,,,,
655,PT04M05.00S,2022-03-01T03:12:51.5Z,4,REGULAR,rebound,defensive,[],1627734,,,1610612758,107,119,2022-03-01T03:12:52Z,6470000,,,0,,D. Sabonis REBOUND (Off:3 Def:8),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,654.0,11.0,8.0,3.0,,
656,PT03M50.00S,2022-03-01T03:13:06.5Z,4,REGULAR,3pt,Jump Shot,[],1628368,30.042706964520367,78.67647058823529,1610612758,107,119,2022-03-01T03:13:13Z,6480000,-143.0,230.0,1,left,MISS D. Fox 27' pullup 3PT,[1628368],1610612758.0,SAC,pullup,,,Fox,D. Fox,,,,,27.1,Missed,,,,,,,,,,,,,,,,,,
657,PT03M47.00S,2022-03-01T03:13:09.5Z,4,REGULAR,rebound,defensive,[],1629676,,,1610612760,107,119,2022-03-01T03:13:13Z,6490000,,,0,,I. Roby REBOUND (Off:1 Def:3),[1629676],1610612760.0,OKC,,,,Roby,I. Roby,,,,,,,,,,,,,,,,,,,656.0,4.0,3.0,1.0,,
658,PT03M40.00S,2022-03-01T03:13:16.7Z,4,REGULAR,turnover,bad pass,[],1628983,,,1610612760,107,119,2022-03-01T03:13:20Z,6500000,,,0,,S. Gilgeous-Alexander bad pass TURNOVER (5 TO),"[1628983, 1628978]",1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,5.0,DiVincenzo,1628978.0,,,,,,,,,,,
659,PT03M40.00S,2022-03-01T03:13:16.7Z,4,REGULAR,steal,,[],1628978,,,1610612758,107,119,2022-03-01T03:13:18Z,6510000,,,0,,D. DiVincenzo STEAL (1 STL),[1628978],1610612758.0,SAC,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,
660,PT03M36.00S,2022-03-01T03:13:24.4Z,4,REGULAR,foul,offensive,['inpenalty'],1627734,,,1610612758,107,119,2022-03-01T03:13:33Z,6520000,,,0,,D. Sabonis offensive FOUL (4 PF),"[1627734, 1629676]",1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,1627962.0,4.0,0.0,Roby,1629676.0,,,,,,
662,PT03M36.00S,2022-03-01T03:13:24.4Z,4,REGULAR,turnover,offensive foul,[],1627734,,,1610612758,107,119,2022-03-01T03:13:24Z,6540000,,,0,,D. Sabonis offensive foul TURNOVER (8 TO),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,8.0,,,1627962.0,,,,,,,,,,
664,PT03M36.00S,2022-03-01T03:13:30.2Z,4,REGULAR,substitution,in,[],1629647,,,1610612760,107,119,2022-03-01T03:13:32Z,6560000,,,0,,SUB in: D. Bazley,[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,,,,,,,,,,,,,,,,,
665,PT03M36.00S,2022-03-01T03:13:30.2Z,4,REGULAR,substitution,out,[],1630322,,,1610612760,107,119,2022-03-01T03:13:49Z,6570000,,,0,,SUB out: L. Waters III,[1630322],1610612760.0,OKC,,,,Waters III,L. Waters III,,,,,,,,,,,,,,,,,,,,,,,,
666,PT03M24.00S,2022-03-01T03:13:59.9Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630544,89.04402102496715,49.26470588235294,1610612760,107,119,2022-03-01T03:14:06Z,6580000,-4.0,50.0,1,right,MISS T. Mann driving floating Shot,[1630544],1610612760.0,OKC,driving floating,,,Mann,T. Mann,,,,,5.06,Missed,,,,,,,,,,,,,,,,,,
667,PT03M21.00S,2022-03-01T03:14:01.7Z,4,REGULAR,rebound,defensive,[],1628978,,,1610612758,107,119,2022-03-01T03:14:01Z,6590000,,,0,,D. DiVincenzo REBOUND (Off:1 Def:4),[1628978],1610612758.0,SAC,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,666.0,5.0,4.0,1.0,,
668,PT03M17.00S,2022-03-01T03:14:09.8Z,4,REGULAR,timeout,full,['team'],0,,,1610612758,107,119,2022-03-01T03:14:09Z,6600000,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
669,PT03M05.00S,2022-03-01T03:15:53.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628368,11.777266754270697,42.8921568627451,1610612758,107,121,2022-03-01T03:15:57Z,6610000,36.0,58.0,1,left,D. Fox 6' floating Jump Shot (26 PTS),[1628368],1610612758.0,SAC,floating,,,Fox,D. Fox,,,,,6.82,Made,26.0,,,,,,,,,,,,,,,,,
670,PT02M46.00S,2022-03-01T03:16:12.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628983,91.5407358738502,56.86274509803921,1610612760,109,121,2022-03-01T03:16:16Z,6620000,34.0,27.0,1,right,S. Gilgeous-Alexander driving Layup (36 PTS),[1628983],1610612760.0,OKC,driving,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,4.37,Made,36.0,,,,,,,,,,,,,,,,,
671,PT02M30.00S,2022-03-01T03:16:28.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628368,12.302890932982917,54.65686274509803,1610612758,109,121,2022-03-01T03:17:40Z,6630000,-23.0,63.0,1,left,MISS D. Fox 6' pullup Shot,[1628368],1610612758.0,SAC,pullup,,,Fox,D. Fox,,,,,6.73,Missed,,,,,,,,,,,,,,,,,,
672,PT02M25.00S,2022-03-01T03:16:33.9Z,4,REGULAR,rebound,offensive,[],1627734,,,1610612758,109,121,2022-03-01T03:16:33Z,6640000,,,0,,D. Sabonis REBOUND (Off:4 Def:8),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,671.0,12.0,8.0,4.0,,
673,PT02M25.00S,2022-03-01T03:16:32.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627734,5.590000152587891,50.0,1610612758,109,121,2022-03-01T03:16:32Z,6650000,0.0,0.0,1,left,MISS D. Sabonis tip Layup,[1627734],1610612758.0,SAC,tip,,,Sabonis,D. Sabonis,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,
674,PT02M25.00S,2022-03-01T03:16:33.4Z,4,REGULAR,rebound,defensive,[],1628983,,,1610612760,109,121,2022-03-01T03:16:33Z,6660000,,,0,,S. Gilgeous-Alexander REBOUND (Off:1 Def:6),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,,673.0,7.0,6.0,1.0,,
675,PT02M15.00S,2022-03-01T03:16:44.5Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627734,,,1610612760,109,121,2022-03-01T03:16:53Z,6670000,,,0,,D. Sabonis personal FOUL (5 PF) (Gilgeous-Alexander 2 FT),"[1627734, 1628983]",1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,1627962.0,5.0,0.0,Gilgeous-Alexander,1628983.0,,,,,,
677,PT02M15.00S,2022-03-01T03:17:11.6Z,4,REGULAR,freethrow,1 of 2,[],1628983,,,1610612760,110,121,2022-03-01T03:17:27Z,6690000,,,0,,S. Gilgeous-Alexander Free Throw 1 of 2 (37 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,Made,37.0,,,,,,,,,,,,,,,,,
678,PT02M15.00S,2022-03-01T03:17:11.6Z,4,REGULAR,freethrow,2 of 2,[],1628983,,,1610612760,110,121,2022-03-01T03:17:27Z,6700000,,,0,,MISS S. Gilgeous-Alexander Free Throw 2 of 2,[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,Missed,,,,,,,,,,,,,,,,,,
679,PT02M14.00S,2022-03-01T03:17:12.6Z,4,REGULAR,rebound,defensive,[],1627734,,,1610612758,110,121,2022-03-01T03:17:27Z,6710000,,,0,,D. Sabonis REBOUND (Off:4 Def:9),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,678.0,13.0,9.0,4.0,,
680,PT01M57.00S,2022-03-01T03:17:43.5Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1626168,8.623521681997373,44.85294117647059,1610612758,110,123,2022-03-01T03:17:50Z,6720000,26.0,29.0,1,left,T. Lyles driving DUNK (24 PTS) (D. DiVincenzo 3 AST),"[1626168, 1628978]",1610612758.0,SAC,driving,,,Lyles,T. Lyles,,,,,3.85,Made,24.0,D. DiVincenzo,1628978.0,3.0,,,,,,,,,,,,,,
681,PT01M41.00S,2022-03-01T03:17:59.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629676,87.33574244415243,40.68627450980392,1610612760,110,123,2022-03-01T03:18:03Z,6730000,-47.0,67.0,1,right,MISS I. Roby 8' cutting Layup,[1629676],1610612760.0,OKC,cutting,,,Roby,I. Roby,,,,,8.12,Missed,,,,,,,,,,,,,,,,,,
682,PT01M40.00S,2022-03-01T03:18:00.2Z,4,REGULAR,rebound,defensive,[],1627734,,,1610612758,110,123,2022-03-01T03:18:03Z,6740000,,,0,,D. Sabonis REBOUND (Off:4 Def:10),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,681.0,14.0,10.0,4.0,,
684,PT01M34.00S,2022-03-01T03:18:08.7Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],203084,9.806176084099869,43.872549019607845,1610612758,110,125,2022-03-01T03:18:15Z,6750000,31.0,40.0,1,left,H. Barnes cutting DUNK (22 PTS) (D. Sabonis 7 AST),"[203084, 1627734]",1610612758.0,SAC,cutting,,,Barnes,H. Barnes,,,,,5.01,Made,22.0,D. Sabonis,1627734.0,7.0,,,,,,,,,,,,,,
686,PT01M34.00S,2022-03-01T03:18:15.8Z,4,REGULAR,foul,personal,['1freethrow'],1629676,,,1610612758,110,125,2022-03-01T03:18:24Z,6770000,,,0,,I. Roby shooting personal FOUL (6 PF) (Barnes 1 FT),"[1629676, 203084]",1610612760.0,OKC,shooting,,,Roby,I. Roby,,,,,,,,,,,,,,1628951.0,6.0,0.0,Barnes,203084.0,,,,,,
688,PT01M34.00S,2022-03-01T03:18:25.9Z,4,REGULAR,substitution,out,[],1628983,,,1610612758,110,125,2022-03-01T03:19:02Z,6790000,,,0,,SUB out: S. Gilgeous-Alexander,[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,,,,,,,
689,PT01M34.00S,2022-03-01T03:18:25.9Z,4,REGULAR,substitution,out,[],1629676,,,1610612758,110,125,2022-03-01T03:19:02Z,6800000,,,0,,SUB out: I. Roby,[1629676],1610612760.0,OKC,,,,Roby,I. Roby,,,,,,,,,,,,,,,,,,,,,,,,
690,PT01M34.00S,2022-03-01T03:18:25.9Z,4,REGULAR,substitution,in,[],1630177,,,1610612758,110,125,2022-03-01T03:19:02Z,6810000,,,0,,SUB in: T. Maledon,[1630177],1610612760.0,OKC,,,,Maledon,T. Maledon,,,,,,,,,,,,,,,,,,,,,,,,
691,PT01M34.00S,2022-03-01T03:18:25.9Z,4,REGULAR,substitution,in,[],1630846,,,1610612758,110,125,2022-03-01T03:19:02Z,6820000,,,0,,SUB in: O. Sarr,[1630846],1610612760.0,OKC,,,,Sarr,O. Sarr,,,,,,,,,,,,,,,,,,,,,,,,
692,PT01M34.00S,2022-03-01T03:18:48.6Z,4,REGULAR,freethrow,1 of 1,[],203084,,,1610612758,110,126,2022-03-01T03:18:48Z,6830000,,,0,,H. Barnes Free Throw 1 of 1 (23 PTS),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,Made,23.0,,,,,,,,,,,,,,,,,
693,PT01M27.00S,2022-03-01T03:18:59.3Z,4,REGULAR,3pt,Jump Shot,[],1630544,69.85873850197109,76.9607843137255,1610612760,110,126,2022-03-01T03:19:03Z,6840000,135.0,231.0,1,right,MISS T. Mann 26' step back 3PT,[1630544],1610612760.0,OKC,step back,,,Mann,T. Mann,,,,,26.73,Missed,,,,,,,,,,,,,,,,,,
694,PT01M24.00S,2022-03-01T03:19:02.3Z,4,REGULAR,rebound,defensive,[],1627734,,,1610612758,110,126,2022-03-01T03:19:03Z,6850000,,,0,,D. Sabonis REBOUND (Off:4 Def:11),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,693.0,15.0,11.0,4.0,,
695,PT01M13.00S,2022-03-01T03:19:12.8Z,4,REGULAR,3pt,Jump Shot,[],1628368,31.09395532194481,66.17647058823529,1610612758,110,129,2022-03-01T03:19:17Z,6860000,-81.0,240.0,1,left,D. Fox 25' 3PT  (29 PTS) (D. DiVincenzo 4 AST),"[1628368, 1628978]",1610612758.0,SAC,,,,Fox,D. Fox,,,,,25.31,Made,29.0,D. DiVincenzo,1628978.0,4.0,,,,,,,,,,,,,,
697,PT01M03.00S,2022-03-01T03:19:25.7Z,4,REGULAR,foul,offensive,[],1630249,,,1610612760,110,129,2022-03-01T03:19:31Z,6880000,,,0,,V. Krejci offensive FOUL (4 PF),"[1630249, 1628368]",1610612760.0,OKC,,,,Krejci,V. Krejci,,,,,,,,,,,,,,1627962.0,4.0,0.0,Fox,1628368.0,,,,,,
699,PT01M03.00S,2022-03-01T03:19:25.7Z,4,REGULAR,turnover,offensive foul,[],1630249,,,1610612760,110,129,2022-03-01T03:19:25Z,6900000,,,0,,V. Krejci offensive foul TURNOVER (1 TO),[1630249],1610612760.0,OKC,,,,Krejci,V. Krejci,,,,,,,,,,,1.0,,,1627962.0,,,,,,,,,,
700,PT00M45.30S,2022-03-01T03:19:56.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628368,10.5946123521682,62.254901960784316,1610612758,110,129,2022-03-01T03:20:19Z,6910000,-61.0,47.0,1,left,MISS D. Fox 7' Layup,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,7.73,Missed,,,,,,,,,,,,,,,,,,
701,PT00M43.10S,2022-03-01T03:19:58.3Z,4,REGULAR,rebound,offensive,[],1627734,,,1610612758,110,129,2022-03-01T03:19:58Z,6920000,,,0,,D. Sabonis REBOUND (Off:5 Def:11),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,700.0,16.0,11.0,5.0,,
702,PT00M41.80S,2022-03-01T03:19:59.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1627734,9.149145860709593,54.41176470588235,1610612758,110,131,2022-03-01T03:20:12Z,6930000,-22.0,34.0,1,left,D. Sabonis putback Layup (14 PTS),[1627734],1610612758.0,SAC,putback,,,Sabonis,D. Sabonis,,,,,4.01,Made,14.0,,,,,,,,,,,,,,,,,
703,PT00M27.40S,2022-03-01T03:20:17.9Z,4,REGULAR,3pt,Jump Shot,[],1630177,66.96780551905388,36.27450980392157,1610612760,110,131,2022-03-01T03:20:25Z,6940000,-69.0,258.0,1,right,MISS T. Maledon 26' pullup 3PT,[1630177],1610612760.0,OKC,pullup,,,Maledon,T. Maledon,,,,,26.7,Missed,,,,,,,,,,,,,,,,,,
704,PT00M23.60S,2022-03-01T03:20:21.7Z,4,REGULAR,rebound,defensive,[],1626168,,,1610612758,110,131,2022-03-01T03:20:25Z,6950000,,,0,,T. Lyles REBOUND (Off:2 Def:4),[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,,,,,,,,,,,,,,,703.0,6.0,4.0,2.0,,
705,PT00M00.40S,2022-03-01T03:20:47.0Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612758,110,131,2022-03-01T03:20:54Z,6960000,,,0,,SAC shot clock Team TURNOVER,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,1628951.0,,,,,,,,,,
706,PT00M00.00S,2022-03-01T03:21:02.0Z,4,REGULAR,period,end,[],0,,,1610612760,110,131,2022-03-01T03:21:02Z,6970000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
707,PT00M00.00S,2022-03-01T03:21:05.1Z,4,REGULAR,game,end,[],0,,,0,110,131,2022-03-01T03:21:05Z,6980000,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
