actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
520,PT00M05.80S,2022-03-14T00:51:36.2Z,3,REGULAR,foul,personal,[],1630533,,,1610612760,79,95,2022-03-14T00:51:48Z,5040000,,,0,,Z. Williams take personal FOUL (1 PF),"[1630533, 1628983]",1610612763.0,MEM,take,,,Williams,Z. Williams,,,,,1628172.0,1.0,0.0,Gilgeous-Alexander,1628983.0,,,,,,,,,,,,,,,,
522,PT00M01.20S,2022-03-14T00:52:02.7Z,3,REGULAR,3pt,Jump Shot,[],1630322,20.581471747700395,7.107843137254902,1610612760,79,95,2022-03-14T00:52:09Z,5060000,214.0,141.0,1,left,MISS L. Waters III 25' 3PT,[1630322],1610612760.0,OKC,,,,Waters III,L. Waters III,,,,,,,,,,25.67,Missed,,,,,,,,,,,,,,
523,PT00M01.20S,2022-03-14T00:52:02.7Z,3,REGULAR,rebound,defensive,[],1629634,,,1610612763,79,95,2022-03-14T00:52:09Z,5070000,,,0,,B. Clarke REBOUND (Off:0 Def:5),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,522.0,5.0,5.0,0.0,,,,,,,,,,
524,PT00M00.00S,2022-03-14T00:52:10.9Z,3,REGULAR,period,end,[],0,,,1610612763,79,95,2022-03-14T00:52:10Z,5080000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525,PT12M00.00S,2022-03-14T00:54:09.0Z,4,REGULAR,substitution,out,['startperiod'],1628983,,,1610612763,79,95,2022-03-14T00:54:23Z,5090000,,,0,,SUB out: S. Gilgeous-Alexander,[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,,,,,,,,
526,PT12M00.00S,2022-03-14T00:54:09.0Z,4,REGULAR,substitution,out,['startperiod'],1630533,,,1610612763,79,95,2022-03-14T00:54:23Z,5100000,,,0,,SUB out: Z. Williams,[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
527,PT12M00.00S,2022-03-14T00:54:09.0Z,4,REGULAR,substitution,in,['startperiod'],1630544,,,1610612763,79,95,2022-03-14T00:54:23Z,5110000,,,0,,SUB in: T. Mann,[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,
528,PT12M00.00S,2022-03-14T00:54:09.0Z,4,REGULAR,substitution,in,['startperiod'],1628415,,,1610612763,79,95,2022-03-14T00:54:23Z,5120000,,,0,,SUB in: D. Brooks,[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,
529,PT12M00.00S,2022-03-14T00:54:46.8Z,4,REGULAR,period,start,[],0,,,1610612763,79,95,2022-03-14T00:54:46Z,5130000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
530,PT11M44.00S,2022-03-14T00:55:01.4Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1629001,92.59198423127464,51.71568627450981,1610612763,79,97,2022-03-14T00:55:07Z,5140000,9.0,17.0,1,right,D. Melton cutting DUNK (4 PTS) (K. Anderson 2 AST),"[1629001, 203937]",1610612763.0,MEM,cutting,,,Melton,D. Melton,,,,,,,,,,1.91,Made,,,,,,4.0,K. Anderson,203937.0,2.0,,,,,
532,PT11M28.00S,2022-03-14T00:55:20.1Z,4,REGULAR,foul,personal,['2freethrow'],1629001,,,1610612760,79,97,2022-03-14T00:55:26Z,5160000,,,0,,D. Melton shooting personal FOUL (1 PF) (Pokusevski 2 FT),"[1629001, 1630197]",1610612763.0,MEM,shooting,,,Melton,D. Melton,,,,,1628172.0,1.0,0.0,Pokusevski,1630197.0,,,,,,,,,,,,,,,,
534,PT11M28.00S,2022-03-14T00:55:44.6Z,4,REGULAR,freethrow,1 of 2,[],1630197,,,1610612760,80,97,2022-03-14T00:55:44Z,5180000,,,0,,A. Pokusevski Free Throw 1 of 2 (5 PTS),[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,,,,,Made,,,,,,5.0,,,,,,,,
535,PT11M28.00S,2022-03-14T00:55:55.9Z,4,REGULAR,freethrow,2 of 2,[],1630197,,,1610612760,81,97,2022-03-14T00:55:55Z,5190000,,,0,,A. Pokusevski Free Throw 2 of 2 (6 PTS),[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,,,,,Made,,,,,,6.0,,,,,,,,
536,PT11M11.00S,2022-03-14T00:56:17.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628415,90.75229960578186,40.44117647058824,1610612763,81,97,2022-03-14T01:05:10Z,5200000,-48.0,34.0,1,right,MISS D. Brooks driving Layup,[1628415],1610612763.0,MEM,driving,,,Brooks,D. Brooks,,,,,,,,,,5.89,Missed,,,,,,,,,,,,,,
537,PT11M08.00S,2022-03-14T00:56:20.8Z,4,REGULAR,rebound,defensive,[],1630197,,,1610612760,81,97,2022-03-14T00:56:21Z,5210000,,,0,,A. Pokusevski REBOUND (Off:4 Def:3),[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,,,,,,536.0,7.0,3.0,4.0,,,,,,,,,,
538,PT10M59.00S,2022-03-14T00:56:30.5Z,4,REGULAR,foul,personal,['2freethrow'],1629001,,,1610612760,81,97,2022-03-14T00:56:39Z,5220000,,,0,,D. Melton shooting personal FOUL (2 PF) (Roby 2 FT),"[1629001, 1629676]",1610612763.0,MEM,shooting,,,Melton,D. Melton,,,,,202058.0,2.0,0.0,Roby,1629676.0,,,,,,,,,,,,,,,,
540,PT10M59.00S,2022-03-14T00:56:54.9Z,4,REGULAR,freethrow,1 of 2,[],1629676,,,1610612760,82,97,2022-03-14T00:56:54Z,5240000,,,0,,I. Roby Free Throw 1 of 2 (5 PTS),[1629676],1610612760.0,OKC,,,,Roby,I. Roby,,,,,,,,,,,Made,,,,,,5.0,,,,,,,,
541,PT10M59.00S,2022-03-14T00:57:09.2Z,4,REGULAR,freethrow,2 of 2,[],1629676,,,1610612760,83,97,2022-03-14T00:57:09Z,5250000,,,0,,I. Roby Free Throw 2 of 2 (6 PTS),[1629676],1610612760.0,OKC,,,,Roby,I. Roby,,,,,,,,,,,Made,,,,,,6.0,,,,,,,,
542,PT10M47.00S,2022-03-14T00:57:22.8Z,4,REGULAR,3pt,Jump Shot,[],1629001,93.11760840998686,3.431372549019608,1610612763,83,97,2022-03-14T00:57:28Z,5260000,-233.0,12.0,1,right,MISS D. Melton 3PT,[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,23.31,Missed,,,,,,,,,,,,,,
543,PT10M44.00S,2022-03-14T00:57:25.8Z,4,REGULAR,rebound,offensive,[],1629634,,,1610612763,83,97,2022-03-14T00:57:28Z,5270000,,,0,,B. Clarke REBOUND (Off:1 Def:5),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,542.0,6.0,5.0,1.0,,,,,,,,,,
544,PT10M43.00S,2022-03-14T00:57:26.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629634,92.19776609724047,49.50980392156863,1610612763,83,99,2022-03-14T00:57:31Z,5280000,-2.0,21.0,1,right,B. Clarke putback Layup (6 PTS),[1629634],1610612763.0,MEM,putback,,,Clarke,B. Clarke,,,,,,,,,,2.09,Made,,,,,,6.0,,,,,,,,
545,PT10M23.00S,2022-03-14T00:57:45.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630197,19.004599211563733,46.568627450980394,1610612760,85,99,2022-03-14T00:57:49Z,5290000,17.0,126.0,1,left,A. Pokusevski 12' pullup Jump Shot (8 PTS) (T. Mann 3 AST),"[1630197, 1630544]",1610612760.0,OKC,pullup,,,Pokusevski,A. Pokusevski,,,,,,,,,,12.73,Made,,,,,,8.0,T. Mann,1630544.0,3.0,,,,,
547,PT10M09.00S,2022-03-14T00:57:59.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629634,92.06636005256242,55.14705882352941,1610612763,85,99,2022-03-14T00:58:06Z,5310000,26.0,22.0,1,right,MISS B. Clarke Layup,[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,3.39,Missed,,,,,,,,,,,,,,
548,PT10M03.00S,2022-03-14T00:58:05.1Z,4,REGULAR,rebound,offensive,[],1628415,,,1610612763,85,99,2022-03-14T00:58:05Z,5320000,,,0,,D. Brooks REBOUND (Off:2 Def:0),[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,,,,,,,547.0,2.0,0.0,2.0,,,,,,,,,,
549,PT10M02.00S,2022-03-14T00:58:07.6Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1629634,94.43166885676742,46.568627450980394,1610612763,85,101,2022-03-14T00:58:11Z,5330000,-17.0,0.0,1,right,B. Clarke alley-oop DUNK (8 PTS) (T. Jones 3 AST),"[1629634, 1626145]",1610612763.0,MEM,alley-oop,,,Clarke,B. Clarke,,,,,,,,,,1.72,Made,,,,,,8.0,T. Jones,1626145.0,3.0,,,,,
551,PT09M49.00S,2022-03-14T00:58:19.8Z,4,REGULAR,3pt,Jump Shot,[],1630544,27.020367936925098,81.37254901960785,1610612760,85,101,2022-03-14T00:58:29Z,5350000,-157.0,201.0,1,left,MISS T. Mann 25' step back 3PT,[1630544],1610612760.0,OKC,step back,,,Mann,T. Mann,,,,,,,,,,25.54,Missed,,,,,,,,,,,,,,
552,PT09M47.00S,2022-03-14T00:58:25.8Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612760,85,101,2022-03-14T00:58:25Z,5360000,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,551.0,,,,,,,,,,,,,
553,PT09M47.00S,2022-03-14T00:58:27.3Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612760,85,101,2022-03-14T00:58:27Z,5370000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
554,PT09M47.00S,2022-03-14T00:58:28.4Z,4,REGULAR,substitution,out,[],1629676,,,1610612760,85,101,2022-03-14T00:58:32Z,5380000,,,0,,SUB out: I. Roby,[1629676],1610612760.0,OKC,,,,Roby,I. Roby,,,,,,,,,,,,,,,,,,,,,,,,,
555,PT09M47.00S,2022-03-14T00:58:28.4Z,4,REGULAR,substitution,in,[],1629647,,,1610612760,85,101,2022-03-14T00:58:32Z,5390000,,,0,,SUB in: D. Bazley,[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,,,,,,,,,,,,,,,,,,
556,PT09M37.00S,2022-03-14T00:58:52.5Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1630249,22.815374507227332,88.48039215686273,1610612760,85,101,2022-03-14T00:58:58Z,5400000,-192.0,162.0,1,left,MISS V. Krejci 25' 3PT,[1630249],1610612760.0,OKC,,,,Krejci,V. Krejci,,,,,,,,,,25.15,Missed,,,,,,,,,,,,,,
557,PT09M34.00S,2022-03-14T00:58:55.5Z,4,REGULAR,rebound,defensive,[],1629634,,,1610612763,85,101,2022-03-14T00:58:58Z,5410000,,,0,,B. Clarke REBOUND (Off:1 Def:6),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,556.0,7.0,6.0,1.0,,,,,,,,,,
558,PT09M27.00S,2022-03-14T00:59:02.0Z,4,REGULAR,3pt,Jump Shot,[],1629001,95.0886990801577,95.34313725490196,1610612763,85,101,2022-03-14T00:59:07Z,5420000,227.0,-6.0,1,right,MISS D. Melton 3PT,[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,22.68,Missed,,,,,,,,,,,,,,
559,PT09M24.00S,2022-03-14T00:59:05.0Z,4,REGULAR,rebound,defensive,[],1629647,,,1610612760,85,101,2022-03-14T00:59:07Z,5430000,,,0,,D. Bazley REBOUND (Off:2 Def:7),[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,,,,,558.0,9.0,7.0,2.0,,,,,,,,,,
560,PT09M19.00S,2022-03-14T00:59:11.9Z,4,REGULAR,foul,personal,['2freethrow'],1629634,,,1610612760,85,101,2022-03-14T00:59:21Z,5440000,,,0,,B. Clarke shooting personal FOUL (3 PF) (Bazley 2 FT),"[1629634, 1629647]",1610612763.0,MEM,shooting,,,Clarke,B. Clarke,,,,,201638.0,3.0,0.0,Bazley,1629647.0,,,,,,,,,,,,,,,,
562,PT09M19.00S,2022-03-14T00:59:36.5Z,4,REGULAR,freethrow,1 of 2,[],1629647,,,1610612760,86,101,2022-03-14T00:59:36Z,5460000,,,0,,D. Bazley Free Throw 1 of 2 (18 PTS),[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,,,,Made,,,,,,18.0,,,,,,,,
563,PT09M19.00S,2022-03-14T00:59:48.3Z,4,REGULAR,freethrow,2 of 2,[],1629647,,,1610612760,87,101,2022-03-14T00:59:48Z,5470000,,,0,,D. Bazley Free Throw 2 of 2 (19 PTS),[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,,,,Made,,,,,,19.0,,,,,,,,
568,PT09M05.00S,2022-03-14T01:00:07.2Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1628415,91.80354796320631,55.88235294117647,1610612763,87,103,2022-03-14T01:02:43Z,5490000,29.0,25.0,1,right,D. Brooks driving Hook (13 PTS),[1628415],1610612763.0,MEM,driving,,,Brooks,D. Brooks,,,,,,,,,,3.83,Made,,,,,,13.0,,,,,,,,
569,PT08M50.00S,2022-03-14T01:00:23.4Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1629647,6.258212877792378,50.245098039215684,1610612760,89,103,2022-03-14T01:00:27Z,5500000,-1.0,6.0,1,left,D. Bazley cutting DUNK (21 PTS) (T. Mann 4 AST),"[1629647, 1630544]",1610612760.0,OKC,cutting,,,Bazley,D. Bazley,,,,,,,,,,0.64,Made,,,,,,21.0,T. Mann,1630544.0,4.0,,,,,
571,PT08M33.00S,2022-03-14T01:00:39.2Z,4,REGULAR,3pt,Jump Shot,[],1626145,71.04139290407359,20.34313725490196,1610612763,89,103,2022-03-14T01:00:51Z,5520000,-148.0,220.0,1,right,MISS T. Jones 26' pullup 3PT,[1626145],1610612763.0,MEM,pullup,,,Jones,T. Jones,,,,,,,,,,26.51,Missed,,,,,,,,,,,,,,
572,PT08M30.00S,2022-03-14T01:00:42.2Z,4,REGULAR,rebound,defensive,[],1630249,,,1610612760,89,103,2022-03-14T01:00:51Z,5530000,,,0,,V. Krejci REBOUND (Off:0 Def:3),[1630249],1610612760.0,OKC,,,,Krejci,V. Krejci,,,,,,,,,,,,571.0,3.0,3.0,0.0,,,,,,,,,,
573,PT08M28.00S,2022-03-14T01:00:46.6Z,4,REGULAR,foul,personal,['2freethrow'],1628415,,,1610612760,89,103,2022-03-14T01:00:53Z,5540000,,,0,,D. Brooks shooting personal FOUL (4 PF) (Bazley 2 FT),"[1628415, 1629647]",1610612763.0,MEM,shooting,,,Brooks,D. Brooks,,,,,202058.0,4.0,1.0,Bazley,1629647.0,,,,,,,,,,,,,,,,
575,PT08M28.00S,2022-03-14T01:01:14.7Z,4,REGULAR,freethrow,1 of 2,[],1629647,,,1610612760,89,103,2022-03-14T01:01:19Z,5560000,,,0,,MISS D. Bazley Free Throw 1 of 2,[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,,,,Missed,,,,,,,,,,,,,,
576,PT08M28.00S,2022-03-14T01:01:14.7Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612760,89,103,2022-03-14T01:01:19Z,5570000,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,575.0,,,,,,,,,,,,,
577,PT08M28.00S,2022-03-14T01:01:28.4Z,4,REGULAR,freethrow,2 of 2,[],1629647,,,1610612760,90,103,2022-03-14T01:01:28Z,5580000,,,0,,D. Bazley Free Throw 2 of 2 (22 PTS),[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,,,,Made,,,,,,22.0,,,,,,,,
578,PT08M13.00S,2022-03-14T01:01:45.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629634,89.56964520367937,54.65686274509803,1610612763,90,103,2022-03-14T01:01:49Z,5590000,23.0,46.0,1,right,MISS B. Clarke turnaround Shot,[1629634],1610612763.0,MEM,turnaround,,,Clarke,B. Clarke,,,,,,,,,,5.11,Missed,,,,,,,,,,,,,,
579,PT08M11.00S,2022-03-14T01:01:47.3Z,4,REGULAR,rebound,defensive,[],1629647,,,1610612760,90,103,2022-03-14T01:01:49Z,5600000,,,0,,D. Bazley REBOUND (Off:2 Def:8),[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,,,,,578.0,10.0,8.0,2.0,,,,,,,,,,
580,PT08M04.00S,2022-03-14T01:01:54.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629647,7.440867279894875,46.07843137254902,1610612760,90,103,2022-03-14T01:05:03Z,5610000,20.0,17.0,1,left,MISS D. Bazley driving Layup,[1629647],1610612760.0,OKC,driving,,,Bazley,D. Bazley,,,,,,,,,,2.62,Missed,,,,,,,,,,,,,,
581,PT08M02.00S,2022-03-14T01:01:56.3Z,4,REGULAR,rebound,defensive,[],1626145,,,1610612763,90,103,2022-03-14T01:01:57Z,5620000,,,0,,T. Jones REBOUND (Off:0 Def:2),[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,,,,,580.0,2.0,2.0,0.0,,,,,,,,,,
582,PT07M59.00S,2022-03-14T01:02:00.5Z,4,REGULAR,foul,personal,['2freethrow'],1630249,,,1610612763,90,103,2022-03-14T01:02:07Z,5630000,,,0,,V. Krejci shooting personal FOUL (1 PF) (Clarke 2 FT),"[1630249, 1629634]",1610612760.0,OKC,shooting,,,Krejci,V. Krejci,,,,,201638.0,1.0,0.0,Clarke,1629634.0,,,,,,,,,,,,,,,,
584,PT07M59.00S,2022-03-14T01:02:32.2Z,4,REGULAR,freethrow,1 of 2,[],1629634,,,1610612763,90,104,2022-03-14T01:02:32Z,5650000,,,0,,B. Clarke Free Throw 1 of 2 (9 PTS),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,Made,,,,,,9.0,,,,,,,,
585,PT07M59.00S,2022-03-14T01:02:33.0Z,4,REGULAR,substitution,out,[],1630322,,,1610612763,90,104,2022-03-14T01:02:40Z,5660000,,,0,,SUB out: L. Waters III,[1630322],1610612760.0,OKC,,,,Waters III,L. Waters III,,,,,,,,,,,,,,,,,,,,,,,,,
586,PT07M59.00S,2022-03-14T01:02:33.0Z,4,REGULAR,substitution,out,[],1629001,,,1610612763,90,104,2022-03-14T01:02:40Z,5670000,,,0,,SUB out: D. Melton,[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,
587,PT07M59.00S,2022-03-14T01:02:33.0Z,4,REGULAR,substitution,in,[],1630177,,,1610612763,90,104,2022-03-14T01:02:40Z,5680000,,,0,,SUB in: T. Maledon,[1630177],1610612760.0,OKC,,,,Maledon,T. Maledon,,,,,,,,,,,,,,,,,,,,,,,,,
588,PT07M59.00S,2022-03-14T01:02:33.0Z,4,REGULAR,substitution,in,[],1630217,,,1610612763,90,104,2022-03-14T01:02:40Z,5690000,,,0,,SUB in: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,
589,PT07M59.00S,2022-03-14T01:02:50.8Z,4,REGULAR,freethrow,2 of 2,[],1629634,,,1610612763,90,105,2022-03-14T01:02:50Z,5700000,,,0,,B. Clarke Free Throw 2 of 2 (10 PTS),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,Made,,,,,,10.0,,,,,,,,
590,PT07M44.00S,2022-03-14T01:03:08.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630544,7.966491458607096,58.82352941176471,1610612760,90,105,2022-03-14T01:03:12Z,5710000,-44.0,22.0,1,left,MISS T. Mann driving Layup - blocked,"[1630544, 203937]",1610612760.0,OKC,driving,,,Mann,T. Mann,,,,,,,,,,4.95,Missed,,,,,,,,,,,,Anderson,203937.0,
591,PT07M44.00S,2022-03-14T01:03:08.3Z,4,REGULAR,block,,[],203937,,,1610612760,90,105,2022-03-14T01:03:11Z,5720000,,,0,,K. Anderson BLOCK (1 BLK),[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,
592,PT07M44.00S,2022-03-14T01:03:08.3Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612760,90,105,2022-03-14T01:03:12Z,5730000,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,590.0,,,,,,,,,,,,,
593,PT07M44.00S,2022-03-14T01:03:13.5Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612760,90,105,2022-03-14T01:03:13Z,5740000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
594,PT07M44.00S,2022-03-14T01:03:22.9Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612760,90,105,2022-03-14T01:03:22Z,5750000,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
595,PT07M44.00S,2022-03-14T01:05:23.9Z,4,REGULAR,substitution,out,[],1626145,,,1610612760,90,105,2022-03-14T01:05:42Z,5760000,,,0,,SUB out: T. Jones,[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
596,PT07M44.00S,2022-03-14T01:05:23.9Z,4,REGULAR,substitution,in,[],1629630,,,1610612760,90,105,2022-03-14T01:05:42Z,5770000,,,0,,SUB in: J. Morant,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,,,,,,,,,,,,,,,
597,PT07M34.00S,2022-03-14T01:06:22.4Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1629647,17.296320630749015,2.696078431372549,1610612760,93,105,2022-03-14T01:06:27Z,5780000,237.0,110.0,1,left,D. Bazley 26' 3PT step back (25 PTS) (T. Mann 5 AST),"[1629647, 1630544]",1610612760.0,OKC,step back,,,Bazley,D. Bazley,,,,,,,,,,26.09,Made,,,,,,25.0,T. Mann,1630544.0,5.0,,,,,
599,PT07M14.00S,2022-03-14T01:06:42.0Z,4,REGULAR,turnover,lost ball,[],1628415,,,1610612763,93,105,2022-03-14T01:06:46Z,5800000,,,0,,D. Brooks lost ball TURNOVER (1 TO),"[1628415, 1630177]",1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,1.0,,,,,Maledon,1630177.0,,,
600,PT07M14.00S,2022-03-14T01:06:42.0Z,4,REGULAR,steal,,[],1630177,,,1610612760,93,105,2022-03-14T01:13:54Z,5810000,,,0,,T. Maledon STEAL (1 STL),[1630177],1610612760.0,OKC,,,,Maledon,T. Maledon,,,,,,,,,,,,,,,,,,,,,,,,,
601,PT06M56.00S,2022-03-14T01:07:01.6Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],1630544,19.92444152431012,79.41176470588235,1610612760,93,105,2022-03-14T01:07:09Z,5820000,-147.0,135.0,1,left,MISS T. Mann 19' step back Shot,[1630544],1610612760.0,OKC,step back,,,Mann,T. Mann,,,,,,,,,,19.95,Missed,,,,,,,,,,,,,,
602,PT06M53.00S,2022-03-14T01:07:04.6Z,4,REGULAR,rebound,offensive,[],1630197,,,1610612760,93,105,2022-03-14T01:07:09Z,5830000,,,0,,A. Pokusevski REBOUND (Off:5 Def:3),[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,,,,,,601.0,8.0,3.0,5.0,,,,,,,,,,
603,PT06M53.00S,2022-03-14T01:07:07.1Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint', 'fromturnover']",1630197,5.590000152587891,50.0,1610612760,95,105,2022-03-14T01:07:15Z,5840000,0.0,0.0,1,left,A. Pokusevski tip Layup (10 PTS),[1630197],1610612760.0,OKC,tip,,,Pokusevski,A. Pokusevski,,,,,,,,,,0.0,Made,,,,,,10.0,,,,,,,,
604,PT06M53.00S,2022-03-14T01:07:11.6Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,95,105,2022-03-14T01:07:11Z,5850000,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605,PT06M53.00S,2022-03-14T01:09:19.7Z,4,REGULAR,substitution,out,[],1630249,,,1610612763,95,105,2022-03-14T01:09:41Z,5860000,,,0,,SUB out: V. Krejci,[1630249],1610612760.0,OKC,,,,Krejci,V. Krejci,,,,,,,,,,,,,,,,,,,,,,,,,
606,PT06M53.00S,2022-03-14T01:09:19.7Z,4,REGULAR,substitution,out,[],203937,,,1610612763,95,105,2022-03-14T01:09:41Z,5870000,,,0,,SUB out: K. Anderson,[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,
607,PT06M53.00S,2022-03-14T01:09:19.7Z,4,REGULAR,substitution,in,[],1628983,,,1610612763,95,105,2022-03-14T01:09:41Z,5880000,,,0,,SUB in: S. Gilgeous-Alexander,[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,,,,,,,,
608,PT06M53.00S,2022-03-14T01:09:19.7Z,4,REGULAR,substitution,in,[],1628991,,,1610612763,95,105,2022-03-14T01:09:41Z,5890000,,,0,,SUB in: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
609,PT06M41.00S,2022-03-14T01:10:09.9Z,4,REGULAR,3pt,Jump Shot,[],1628991,94.30026281208936,96.07843137254902,1610612763,95,105,2022-03-14T01:10:15Z,5900000,230.0,1.0,1,right,MISS J. Jackson Jr. 3PT,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,23.04,Missed,,,,,,,,,,,,,,
610,PT06M37.00S,2022-03-14T01:10:13.9Z,4,REGULAR,rebound,offensive,[],1629634,,,1610612763,95,105,2022-03-14T01:10:15Z,5910000,,,0,,B. Clarke REBOUND (Off:2 Def:6),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,609.0,8.0,6.0,2.0,,,,,,,,,,
611,PT06M33.00S,2022-03-14T01:10:17.6Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1628415,89.04402102496715,62.254901960784316,1610612763,95,107,2022-03-14T01:38:34Z,5920000,61.0,50.0,1,right,D. Brooks 7' driving floating Jump Shot (15 PTS),[1628415],1610612763.0,MEM,driving floating,,,Brooks,D. Brooks,,,,,,,,,,7.94,Made,,,,,,15.0,,,,,,,,
