actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,officialId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
601,PT04M17.00S,2021-11-13T03:05:05.6Z,4,REGULAR,substitution,out,[],1629026,,,1610612758,101,96,2021-11-13T03:05:37Z,5900000,,,0,,SUB out: K. Williams,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,,,,,,,,,,,,,,
602,PT04M17.00S,2021-11-13T03:05:05.6Z,4,REGULAR,substitution,in,[],1629652,,,1610612758,101,96,2021-11-13T03:05:37Z,5910000,,,0,,SUB in: L. Dort,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,
603,PT04M03.00S,2021-11-13T03:06:06.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203084,6.783837056504599,36.51960784313725,1610612758,101,98,2021-11-13T03:11:55Z,5920000,67.0,11.0,1,left,H. Barnes 6' driving Layup (21 PTS),[203084],1610612758.0,SAC,driving,,,Barnes,H. Barnes,,,,,6.83,Made,,,,,,,,,21.0,,,,,,,,,
604,PT03M45.00S,2021-11-13T03:06:24.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630544,91.01511169513797,53.431372549019606,1610612760,101,98,2021-11-13T03:06:31Z,5930000,17.0,32.0,1,right,MISS T. Mann driving Layup - blocked,"[1630544, 1626158]",1610612760.0,OKC,driving,,,Mann,T. Mann,,,,,3.63,Missed,,,,,,,,,,Holmes,1626158.0,,,,,,,
605,PT03M45.00S,2021-11-13T03:06:24.6Z,4,REGULAR,block,,[],1626158,,,1610612760,101,98,2021-11-13T03:06:27Z,5940000,,,0,,R. Holmes BLOCK (4 BLK),[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,,,,,,,,,,,,,,,,,,,
606,PT03M45.00S,2021-11-13T03:06:24.6Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612758,101,98,2021-11-13T03:06:31Z,5950000,,,0,,TEAM defensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,604.0,,,,,,,,,,,,,,,,,
607,PT03M45.00S,2021-11-13T03:06:29.4Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612758,101,98,2021-11-13T03:06:43Z,5960000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
608,PT03M26.00S,2021-11-13T03:06:51.5Z,4,REGULAR,3pt,Jump Shot,[],1628368,5.338370565045992,4.901960784313726,1610612758,101,98,2021-11-13T03:06:58Z,5970000,225.0,-2.0,1,left,MISS D. Fox 3PT,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,22.55,Missed,,,,,,,,,,,,,,,,,,
609,PT03M23.00S,2021-11-13T03:06:54.5Z,4,REGULAR,rebound,defensive,[],1630526,,,1610612760,101,98,2021-11-13T03:06:58Z,5980000,,,0,,J. Robinson-Earl REBOUND (Off:4 Def:10),[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,608.0,,14.0,10.0,4.0,,,,,,,,,,,,,
610,PT03M23.00S,2021-11-13T03:07:02.8Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612760,101,98,2021-11-13T03:07:02Z,5990000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
611,PT02M59.00S,2021-11-13T03:07:39.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628983,88.38699080157687,43.627450980392155,1610612760,101,98,2021-11-13T03:07:43Z,6000000,-32.0,57.0,1,right,MISS S. Gilgeous-Alexander 6' turnaround fadeaway Shot,[1628983],1610612760.0,OKC,turnaround fadeaway,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,6.51,Missed,,,,,,,,,,,,,,,,,,
612,PT02M57.00S,2021-11-13T03:07:41.5Z,4,REGULAR,rebound,defensive,[],1626158,,,1610612758,101,98,2021-11-13T03:07:41Z,6010000,,,0,,R. Holmes REBOUND (Off:4 Def:10),[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,,611.0,,14.0,10.0,4.0,,,,,,,,,,,,,
613,PT02M51.00S,2021-11-13T03:07:49.4Z,4,REGULAR,foul,personal,[],1628983,,,1610612758,101,98,2021-11-13T03:07:56Z,6020000,,,0,,S. Gilgeous-Alexander personal FOUL (3 PF),"[1628983, 203084]",1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,1626302.0,,,,,,,,,,,,,3.0,0.0,Barnes,203084.0
615,PT02M44.00S,2021-11-13T03:08:14.6Z,4,REGULAR,3pt,Jump Shot,[],1627741,31.882391590013142,29.65686274509804,1610612758,101,101,2021-11-13T03:08:20Z,6040000,102.0,247.0,1,left,B. Hield 26' 3PT pullup (14 PTS) (D. Fox 5 AST),"[1627741, 1628368]",1610612758.0,SAC,pullup,,,Hield,B. Hield,,,,,26.73,Made,,,,,,,,,14.0,,,D. Fox,1628368.0,5.0,,,,
617,PT02M16.00S,2021-11-13T03:08:42.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628983,93.51182654402102,52.94117647058824,1610612760,101,101,2021-11-13T03:13:54Z,6060000,15.0,8.0,1,right,MISS S. Gilgeous-Alexander driving Layup,[1628983],1610612760.0,OKC,driving,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,1.7,Missed,,,,,,,,,,,,,,,,,,
618,PT02M12.00S,2021-11-13T03:08:46.2Z,4,REGULAR,rebound,offensive,[],1629652,,,1610612760,101,101,2021-11-13T03:13:54Z,6070000,,,0,,L. Dort REBOUND (Off:3 Def:2),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,617.0,,5.0,2.0,3.0,,,,,,,,,,,,,
619,PT02M12.00S,2021-11-13T03:08:45.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629652,94.40999984741211,50.0,1610612760,103,101,2021-11-13T03:08:45Z,6080000,0.0,0.0,1,right,L. Dort tip Layup (20 PTS),[1629652],1610612760.0,OKC,tip,,,Dort,L. Dort,,,,,0.0,Made,,,,,,,,,20.0,,,,,,,,,
620,PT02M04.00S,2021-11-13T03:08:53.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628368,18.084756898817346,35.294117647058826,1610612758,103,101,2021-11-13T03:08:57Z,6090000,74.0,117.0,1,left,MISS D. Fox 13' pullup Shot,[1628368],1610612758.0,SAC,pullup,,,Fox,D. Fox,,,,,13.86,Missed,,,,,,,,,,,,,,,,,,
621,PT02M02.00S,2021-11-13T03:08:55.0Z,4,REGULAR,rebound,defensive,[],1629647,,,1610612760,103,101,2021-11-13T03:08:57Z,6100000,,,0,,D. Bazley REBOUND (Off:2 Def:5),[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,620.0,,7.0,5.0,2.0,,,,,,,,,,,,,
622,PT01M49.00S,2021-11-13T03:09:13.2Z,4,REGULAR,foul,offensive,[],1628983,,,1610612760,103,101,2021-11-13T03:09:21Z,6110000,,,0,,S. Gilgeous-Alexander offensive FOUL (4 PF),"[1628983, 1628368]",1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,1626302.0,,,,,,,,,,,,,4.0,0.0,Fox,1628368.0
624,PT01M49.00S,2021-11-13T03:09:13.2Z,4,REGULAR,turnover,offensive foul,[],1628983,,,1610612760,103,101,2021-11-13T03:09:13Z,6130000,,,0,,S. Gilgeous-Alexander offensive foul TURNOVER (3 TO),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,1626302.0,,,,3.0,,,,,,,,,,,,
625,PT01M38.00S,2021-11-13T03:09:38.0Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1627741,26.363337713534822,84.55882352941177,1610612758,103,101,2021-11-13T03:09:43Z,6140000,-173.0,195.0,1,left,MISS B. Hield 26' 3PT,[1627741],1610612758.0,SAC,,,,Hield,B. Hield,,,,,26.08,Missed,,,,,,,,,,,,,,,,,,
626,PT01M33.00S,2021-11-13T03:09:43.0Z,4,REGULAR,rebound,defensive,[],1629647,,,1610612760,103,101,2021-11-13T03:09:43Z,6150000,,,0,,D. Bazley REBOUND (Off:2 Def:6),[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,625.0,,8.0,6.0,2.0,,,,,,,,,,,,,
627,PT01M16.00S,2021-11-13T03:10:03.5Z,4,REGULAR,foul,offensive,[],1628983,,,1610612760,103,101,2021-11-13T03:10:17Z,6160000,,,0,,S. Gilgeous-Alexander offensive FOUL (5 PF),"[1628983, 1627741]",1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,1830.0,,,,,,,,,,,,,5.0,0.0,Hield,1627741.0
629,PT01M16.00S,2021-11-13T03:10:03.5Z,4,REGULAR,turnover,offensive foul,[],1628983,,,1610612760,103,101,2021-11-13T03:10:03Z,6180000,,,0,,S. Gilgeous-Alexander offensive foul TURNOVER (4 TO),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,1830.0,,,,4.0,,,,,,,,,,,,
630,PT01M09.00S,2021-11-13T03:10:27.9Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612758,103,101,2021-11-13T03:10:27Z,6190000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
631,PT01M01.00S,2021-11-13T03:10:59.3Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],203084,29.517082785808146,79.65686274509804,1610612758,103,101,2021-11-13T03:11:23Z,6200000,-148.0,225.0,1,left,MISS H. Barnes 26' 3PT,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,26.95,Missed,,,,,,,,,,,,,,,,,,
632,PT01M00.00S,2021-11-13T03:11:09.0Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612758,103,101,2021-11-13T03:11:09Z,6210000,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,631.0,,,,,,,,,,,,,,,,,
633,PT01M00.00S,2021-11-13T03:11:10.5Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612758,103,101,2021-11-13T03:11:10Z,6220000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
634,PT00M49.50S,2021-11-13T03:11:35.2Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630544,,,1610612758,103,101,2021-11-13T03:11:45Z,6230000,,,0,,T. Mann personal FOUL (4 PF) (Holmes 2 FT),"[1630544, 1626158]",1610612760.0,OKC,,,,Mann,T. Mann,,,,,,,,1626302.0,,,,,,,,,,,,,4.0,0.0,Holmes,1626158.0
636,PT00M49.50S,2021-11-13T03:12:01.1Z,4,REGULAR,freethrow,1 of 2,"['fromturnover', '2ndchance']",1626158,,,1610612758,103,102,2021-11-13T03:12:01Z,6250000,,,0,,R. Holmes Free Throw 1 of 2 (15 PTS),[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,Made,,,,,,,,,15.0,,,,,,,,,
637,PT00M49.50S,2021-11-13T03:12:01.8Z,4,REGULAR,substitution,out,[],1630544,,,1610612758,103,102,2021-11-13T03:12:07Z,6260000,,,0,,SUB out: T. Mann,[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,
638,PT00M49.50S,2021-11-13T03:12:01.8Z,4,REGULAR,substitution,out,[],1627741,,,1610612758,103,102,2021-11-13T03:12:07Z,6270000,,,0,,SUB out: B. Hield,[1627741],1610612758.0,SAC,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,
639,PT00M49.50S,2021-11-13T03:12:01.8Z,4,REGULAR,substitution,in,[],1630581,,,1610612758,103,102,2021-11-13T03:12:07Z,6280000,,,0,,SUB in: J. Giddey,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,
640,PT00M49.50S,2021-11-13T03:12:01.8Z,4,REGULAR,substitution,in,[],1630558,,,1610612758,103,102,2021-11-13T03:12:07Z,6290000,,,0,,SUB in: D. Mitchell,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,
641,PT00M49.50S,2021-11-13T03:12:22.9Z,4,REGULAR,freethrow,2 of 2,"['fromturnover', '2ndchance']",1626158,,,1610612758,103,103,2021-11-13T03:12:22Z,6300000,,,0,,R. Holmes Free Throw 2 of 2 (16 PTS),[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,Made,,,,,,,,,16.0,,,,,,,,,
642,PT00M49.50S,2021-11-13T03:12:26.5Z,4,REGULAR,timeout,full,['team'],0,,,1610612760,103,103,2021-11-13T03:12:26Z,6310000,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
643,PT00M49.50S,2021-11-13T03:13:07.4Z,4,REGULAR,substitution,out,[],1630169,,,1610612760,103,103,2021-11-13T03:13:58Z,6320000,,,0,,SUB out: T. Haliburton,[1630169],1610612758.0,SAC,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,
644,PT00M49.50S,2021-11-13T03:13:07.4Z,4,REGULAR,substitution,in,[],1629002,,,1610612760,103,103,2021-11-13T03:13:58Z,6330000,,,0,,SUB in: C. Metu,[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,,,,,,,,,,,,,,,,,,
645,PT00M27.40S,2021-11-13T03:14:27.6Z,4,REGULAR,3pt,Jump Shot,[],1628983,74.19513797634691,87.00980392156863,1610612760,103,103,2021-11-13T03:14:35Z,6340000,185.0,190.0,1,right,MISS S. Gilgeous-Alexander 26' step back 3PT,[1628983],1610612760.0,OKC,step back,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,26.53,Missed,,,,,,,,,,,,,,,,,,
646,PT00M25.30S,2021-11-13T03:14:29.7Z,4,REGULAR,rebound,defensive,[],1626158,,,1610612758,103,103,2021-11-13T03:14:35Z,6350000,,,0,,R. Holmes REBOUND (Off:4 Def:11),[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,,645.0,,15.0,11.0,4.0,,,,,,,,,,,,,
647,PT00M25.30S,2021-11-13T03:14:34.0Z,4,REGULAR,timeout,full,['team'],0,,,1610612758,103,103,2021-11-13T03:14:34Z,6360000,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
648,PT00M25.30S,2021-11-13T03:15:44.8Z,4,REGULAR,substitution,out,[],1630581,,,1610612758,103,103,2021-11-13T03:16:00Z,6370000,,,0,,SUB out: J. Giddey,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,
649,PT00M25.30S,2021-11-13T03:15:44.8Z,4,REGULAR,substitution,out,[],1630558,,,1610612758,103,103,2021-11-13T03:16:00Z,6380000,,,0,,SUB out: D. Mitchell,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,
650,PT00M25.30S,2021-11-13T03:15:44.8Z,4,REGULAR,substitution,out,[],1629002,,,1610612758,103,103,2021-11-13T03:16:00Z,6390000,,,0,,SUB out: C. Metu,[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,,,,,,,,,,,,,,,,,,
651,PT00M25.30S,2021-11-13T03:15:44.8Z,4,REGULAR,substitution,in,[],1629026,,,1610612758,103,103,2021-11-13T03:16:00Z,6400000,,,0,,SUB in: K. Williams,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,,,,,,,,,,,,,,
652,PT00M25.30S,2021-11-13T03:15:44.8Z,4,REGULAR,substitution,in,[],1630169,,,1610612758,103,103,2021-11-13T03:16:00Z,6410000,,,0,,SUB in: T. Haliburton,[1630169],1610612758.0,SAC,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,
653,PT00M25.30S,2021-11-13T03:15:44.8Z,4,REGULAR,substitution,in,[],1627741,,,1610612758,103,103,2021-11-13T03:16:00Z,6420000,,,0,,SUB in: B. Hield,[1627741],1610612758.0,SAC,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,
654,PT00M04.70S,2021-11-13T03:16:40.7Z,4,REGULAR,turnover,lost ball,[],1628368,,,1610612758,103,103,2021-11-13T03:16:46Z,6430000,,,0,,D. Fox lost ball TURNOVER (2 TO),"[1628368, 1629652]",1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,2.0,Dort,1629652.0,,,,,,,,,,
655,PT00M04.70S,2021-11-13T03:16:40.7Z,4,REGULAR,steal,,[],1629652,,,1610612760,103,103,2021-11-13T03:16:42Z,6440000,,,0,,L. Dort STEAL (2 STL),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,
656,PT00M01.70S,2021-11-13T03:16:44.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629652,92.85479632063075,51.225490196078425,1610612760,105,103,2021-11-13T03:16:51Z,6450000,6.0,15.0,1,right,L. Dort running Layup (22 PTS),[1629652],1610612760.0,OKC,running,,,Dort,L. Dort,,,,,1.59,Made,,,,,,,,,22.0,,,,,,,,,
657,PT00M01.70S,2021-11-13T03:16:51.4Z,4,REGULAR,timeout,full,['team'],0,,,1610612758,105,103,2021-11-13T03:16:51Z,6460000,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
658,PT00M01.70S,2021-11-13T03:17:35.5Z,4,REGULAR,substitution,out,[],1630169,,,1610612758,105,103,2021-11-13T03:18:23Z,6470000,,,0,,SUB out: T. Haliburton,[1630169],1610612758.0,SAC,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,
659,PT00M01.70S,2021-11-13T03:17:35.5Z,4,REGULAR,substitution,in,[],1629002,,,1610612758,105,103,2021-11-13T03:18:23Z,6480000,,,0,,SUB in: C. Metu,[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,,,,,,,,,,,,,,,,,,
660,PT00M00.00S,2021-11-13T03:18:36.7Z,4,REGULAR,3pt,Jump Shot,[],1627741,11.908672798948752,95.09803921568627,1610612758,105,103,2021-11-13T03:18:43Z,6490000,-225.0,59.0,1,left,MISS B. Hield 3PT,[1627741],1610612758.0,SAC,,,,Hield,B. Hield,,,,,23.32,Missed,,,,,,,,,,,,,,,,,,
661,PT00M00.00S,2021-11-13T03:18:38.7Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612758,105,103,2021-11-13T03:18:38Z,6500000,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,660.0,,,,,,,,,,,,,,,,,
662,PT00M00.00S,2021-11-13T03:18:58.3Z,4,REGULAR,period,end,[],0,,,1610612758,105,103,2021-11-13T03:18:58Z,6510000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
663,PT00M00.00S,2021-11-13T03:19:21.7Z,4,REGULAR,game,end,[],0,,,0,105,103,2021-11-13T03:19:21Z,6520000,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
