actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,value
629,PT02M24.00S,2022-02-08T03:15:45.5Z,4,REGULAR,3pt,Jump Shot,[],202691,33.85348226018397,40.68627450980392,1610612744,96,104,2022-02-08T03:15:50Z,6260000,47.0,266.0,1,left,K. Thompson 26' 3PT  (18 PTS) (S. Curry 9 AST),"[202691, 201939]",1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,26.98,Made,,,,,18.0,,,,,,,,,S. Curry,201939.0,9.0,,,
631,PT02M08.00S,2022-02-08T03:16:01.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629652,80.23981603153744,58.57843137254902,1610612760,98,104,2022-02-08T03:16:05Z,6280000,43.0,133.0,1,right,L. Dort 13' pullup Jump Shot (26 PTS),[1629652],1610612760.0,OKC,pullup,,,Dort,L. Dort,,,,,13.99,Made,,,,,26.0,,,,,,,,,,,,,,
632,PT01M42.00S,2022-02-08T03:16:28.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202691,9.149145860709593,63.48039215686274,1610612744,98,104,2022-02-08T03:19:23Z,6290000,-67.0,34.0,1,left,MISS K. Thompson 7' driving floating bank Shot,[202691],1610612744.0,GSW,driving floating bank,,,Thompson,K. Thompson,,,,,7.53,Missed,,,,,,,,,,,,,,,,,,,
633,PT01M38.00S,2022-02-08T03:16:32.4Z,4,REGULAR,rebound,defensive,[],1629647,,,1610612760,98,104,2022-02-08T03:16:33Z,6300000,,,0,,D. Bazley REBOUND (Off:2 Def:6),[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,632.0,8.0,6.0,2.0,,,,,,,,,,,,,,,
634,PT01M25.00S,2022-02-08T03:16:45.1Z,4,REGULAR,turnover,bad pass,[],1629647,,,1610612760,98,104,2022-02-08T03:16:49Z,6310000,,,0,,D. Bazley bad pass TURNOVER (1 TO),"[1629647, 1626172]",1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,,,,,,1.0,Looney,1626172.0,,,,,,,,,,
635,PT01M25.00S,2022-02-08T03:16:45.1Z,4,REGULAR,steal,,[],1626172,,,1610612744,98,104,2022-02-08T03:16:47Z,6320000,,,0,,K. Looney STEAL (2 STL),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,
636,PT01M06.00S,2022-02-08T03:17:03.8Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],202691,21.76412614980289,88.48039215686273,1610612744,98,107,2022-02-08T03:17:09Z,6330000,-192.0,152.0,1,left,K. Thompson 24' 3PT  (21 PTS) (S. Curry 10 AST),"[202691, 201939]",1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,24.53,Made,,,,,21.0,,,,,,,,,S. Curry,201939.0,10.0,,,
638,PT01M06.00S,2022-02-08T03:17:47.0Z,4,REGULAR,timeout,full,['team'],0,,,1610612760,98,107,2022-02-08T03:17:47Z,6350000,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
639,PT01M01.00S,2022-02-08T03:18:57.5Z,4,REGULAR,3pt,Jump Shot,[],1629652,66.17936925098554,38.72549019607843,1610612760,98,107,2022-02-08T03:19:01Z,6360000,-56.0,265.0,1,right,MISS L. Dort 27' 3PT,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,27.13,Missed,,,,,,,,,,,,,,,,,,,
640,PT00M59.30S,2022-02-08T03:18:59.2Z,4,REGULAR,rebound,defensive,[],201939,,,1610612744,98,107,2022-02-08T03:19:01Z,6370000,,,0,,S. Curry REBOUND (Off:0 Def:9),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,639.0,9.0,9.0,0.0,,,,,,,,,,,,,,,
641,PT00M44.90S,2022-02-08T03:19:14.5Z,4,REGULAR,2pt,Jump Shot,[],202691,8.886333771353483,22.058823529411764,1610612744,98,107,2022-02-08T03:22:10Z,6380000,140.0,31.0,1,left,MISS K. Thompson 14' fadeaway Shot,[202691],1610612744.0,GSW,fadeaway,,,Thompson,K. Thompson,,,,,14.31,Missed,,,,,,,,,,,,,,,,,,,
642,PT00M41.50S,2022-02-08T03:19:17.9Z,4,REGULAR,rebound,offensive,[],1629673,,,1610612744,98,107,2022-02-08T03:19:21Z,6390000,,,0,,J. Poole REBOUND (Off:2 Def:6),[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,641.0,8.0,6.0,2.0,,,,,,,,,,,,,,,
643,PT00M33.00S,2022-02-08T03:19:26.5Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],201939,34.510512483574246,68.38235294117648,1610612744,98,110,2022-02-08T03:23:38Z,6400000,-92.0,272.0,1,left,S. Curry 28' 3PT step back (18 PTS),[201939],1610612744.0,GSW,step back,,,Curry,S. Curry,,,,,28.7,Made,,,,,18.0,,,,,,,,,,,,,,
644,PT00M24.80S,2022-02-08T03:19:37.6Z,4,REGULAR,3pt,Jump Shot,[],1629652,74.06373193166885,86.76470588235294,1610612760,98,110,2022-02-08T03:19:42Z,6410000,184.0,191.0,1,right,MISS L. Dort 26' pullup 3PT,[1629652],1610612760.0,OKC,pullup,,,Dort,L. Dort,,,,,26.53,Missed,,,,,,,,,,,,,,,,,,,
645,PT00M21.90S,2022-02-08T03:19:40.6Z,4,REGULAR,rebound,defensive,[],202691,,,1610612744,98,110,2022-02-08T03:19:40Z,6420000,,,0,,K. Thompson REBOUND (Off:0 Def:2),[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,644.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
646,PT00M00.00S,2022-02-08T03:20:05.0Z,4,REGULAR,period,end,[],0,,,1610612744,98,110,2022-02-08T03:20:05Z,6430000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
647,PT00M00.00S,2022-02-08T03:20:07.6Z,4,REGULAR,game,end,[],0,,,0,98,110,2022-02-08T03:20:07Z,6440000,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
